,year,nuts_id,nuts_year_spec,artificial_intelligence_count
83,2002.0,DEA51,2016,4
84,2002.0,DED43,2016,1
85,2002.0,DED51,2016,2
86,2002.0,DK021,2016,1
87,2002.0,ES111,2016,1
88,2002.0,FR101,2016,2
89,2002.0,FRB06,2016,1
90,2002.0,IE042,2016,1
91,2002.0,IS001,2016,1
92,2002.0,ITC4C,2016,2
93,2002.0,ITF35,2016,1
94,2002.0,ITF61,2016,2
95,2002.0,ITH36,2016,1
96,2002.0,ITI17,2016,1
97,2002.0,ITI43,2016,5
98,2002.0,NL226,2016,3
99,2002.0,NL310,2016,2
100,2002.0,NL329,2016,3
101,2002.0,PL911,2016,2
102,2002.0,SK010,2016,2
103,2002.0,UKC14,2016,1
104,2002.0,UKD72,2016,1
105,2002.0,UKG31,2016,2
106,2002.0,UKH12,2016,1
107,2002.0,UKI32,2016,1
108,2002.0,UKI33,2016,2
109,2002.0,UKI44,2016,1
110,2002.0,UKJ11,2016,1
111,2002.0,UKJ14,2016,1
112,2002.0,UKJ22,2016,4
113,2002.0,UKJ32,2016,4
114,2002.0,UKL12,2016,1
115,2003.0,AT221,2016,1
116,2003.0,BE100,2016,1
117,2003.0,BE234,2016,1
118,2003.0,CH013,2016,1
119,2003.0,CH022,2016,1
120,2003.0,CH070,2016,8
121,2003.0,CZ010,2016,2
122,2003.0,DE212,2016,2
123,2003.0,DE263,2016,1
124,2003.0,DE404,2016,1
125,2003.0,DE501,2016,1
126,2003.0,DE600,2016,3
127,2003.0,DE91C,2016,1
128,2003.0,DEA23,2016,1
129,2003.0,DEA51,2016,1
130,2003.0,DED41,2016,1
131,2003.0,DED43,2016,4
132,2003.0,DK012,2016,1
133,2003.0,EL303,2016,1
134,2003.0,FRK25,2016,1
135,2003.0,ITF61,2016,4
136,2003.0,ITG17,2016,1
137,2003.0,ITH36,2016,1
138,2003.0,ITH42,2016,1
139,2003.0,ITI14,2016,1
140,2003.0,NL226,2016,1
141,2003.0,NL329,2016,2
142,2003.0,SE110,2016,8
143,2003.0,SK010,2016,1
144,2003.0,UKD33,2016,1
145,2003.0,UKF14,2016,1
146,2003.0,UKH12,2016,1
147,2003.0,UKJ22,2016,5
148,2003.0,UKL12,2016,2
149,2003.0,UKL22,2016,2
150,2004.0,BE100,2016,4
151,2004.0,CH011,2016,4
152,2004.0,CH040,2016,1
153,2004.0,CH070,2016,7
154,2004.0,CZ080,2016,1
155,2004.0,DE122,2016,1
156,2004.0,DE212,2016,1
157,2004.0,DE271,2016,1
158,2004.0,DE911,2016,1
159,2004.0,DEA22,2016,1
160,2004.0,DEA41,2016,1
161,2004.0,DED43,2016,3
162,2004.0,EL411,2016,3
163,2004.0,EL522,2016,1
164,2004.0,ES300,2016,3
165,2004.0,ES513,2016,1
166,2004.0,ES532,2016,1
167,2004.0,FI1B1,2016,1
168,2004.0,FR101,2016,1
169,2004.0,FR103,2016,1
170,2004.0,FR104,2016,2
171,2004.0,FRG01,2016,1
172,2004.0,HU110,2016,3
173,2004.0,IE041,2016,1
174,2004.0,ITF11,2016,2
175,2004.0,ITF61,2016,1
176,2004.0,ITG13,2016,1
177,2004.0,ITH42,2016,2
178,2004.0,ITH44,2016,1
179,2004.0,ITH55,2016,1
180,2004.0,ITI43,2016,2
181,2004.0,NL226,2016,1
182,2004.0,NL329,2016,4
183,2004.0,PL415,2016,1
184,2004.0,PT11A,2016,2
185,2004.0,PT16D,2016,1
186,2004.0,PT170,2016,7
187,2004.0,RS225,2016,1
188,2004.0,SE110,2016,2
189,2004.0,SE224,2016,1
190,2004.0,SI032,2016,1
191,2004.0,TR510,2016,1
192,2004.0,UKD34,2016,1
193,2004.0,UKI31,2016,2
194,2004.0,UKJ25,2016,1
195,2004.0,UKM75,2016,1
196,2005.0,AT130,2016,4
197,2005.0,BE100,2016,1
198,2005.0,BG411,2016,1
199,2005.0,CH040,2016,2
200,2005.0,CH070,2016,11
201,2005.0,DE122,2016,1
202,2005.0,DE212,2016,1
203,2005.0,DE263,2016,1
204,2005.0,DE300,2016,2
205,2005.0,DE404,2016,1
206,2005.0,DEA41,2016,1
207,2005.0,DED41,2016,1
208,2005.0,DED43,2016,1
209,2005.0,DEE03,2016,3
210,2005.0,EL303,2016,1
211,2005.0,EL543,2016,1
212,2005.0,EL632,2016,1
213,2005.0,ES300,2016,6
214,2005.0,ES511,2016,1
215,2005.0,ES618,2016,1
216,2005.0,FR101,2016,1
217,2005.0,FR103,2016,8
218,2005.0,FR104,2016,4
219,2005.0,FRE23,2016,1
220,2005.0,FRK24,2016,1
221,2005.0,HU110,2016,1
222,2005.0,IE053,2016,1
223,2005.0,ITF35,2016,1
224,2005.0,ITG13,2016,1
225,2005.0,ITH36,2016,2
226,2005.0,ITH42,2016,1
227,2005.0,ITI19,2016,1
228,2005.0,ITI43,2016,4
229,2005.0,LU000,2016,1
230,2005.0,NL213,2016,1
231,2005.0,NL226,2016,3
232,2005.0,NL329,2016,1
233,2005.0,NL337,2016,1
234,2005.0,NO011,2016,1
235,2005.0,PL911,2016,2
236,2005.0,PT170,2016,1
237,2005.0,SE123,2016,1
238,2005.0,TR721,2016,1
239,2005.0,UKD72,2016,1
240,2005.0,UKE41,2016,1
241,2005.0,UKH12,2016,2
242,2005.0,UKI31,2016,2
243,2005.0,UKI33,2016,1
244,2005.0,UKJ22,2016,2
245,2005.0,UKJ25,2016,6
246,2005.0,UKK43,2016,9
247,2005.0,UKL12,2016,1
248,2005.0,UKL22,2016,1
249,2005.0,UKM75,2016,2
250,2006.0,AT130,2016,2
251,2006.0,BE100,2016,3
252,2006.0,BG411,2016,3
253,2006.0,CH011,2016,3
254,2006.0,CH012,2016,1
255,2006.0,CH040,2016,1
256,2006.0,CH070,2016,9
257,2006.0,CY000,2016,1
258,2006.0,CZ064,2016,1
259,2006.0,DE125,2016,1
260,2006.0,DE212,2016,3
261,2006.0,DE21H,2016,1
262,2006.0,DE300,2016,1
263,2006.0,DEC01,2016,1
264,2006.0,DED41,2016,6
265,2006.0,DED43,2016,2
266,2006.0,DK011,2016,1
267,2006.0,EL411,2016,2
268,2006.0,EL632,2016,3
269,2006.0,ES300,2016,2
270,2006.0,ES511,2016,1
271,2006.0,ES620,2016,1
272,2006.0,FI1B1,2016,1
273,2006.0,FR101,2016,3
274,2006.0,FR103,2016,13
275,2006.0,FR104,2016,6
276,2006.0,FR105,2016,1
277,2006.0,FRJ23,2016,1
278,2006.0,FRK21,2016,1
279,2006.0,HU110,2016,1
280,2006.0,ITC33,2016,1
281,2006.0,ITF47,2016,2
282,2006.0,ITH36,2016,1
283,2006.0,ITH55,2016,2
284,2006.0,ITI21,2016,1
285,2006.0,ITI43,2016,1
286,2006.0,NL226,2016,3
287,2006.0,NL329,2016,2
288,2006.0,NL333,2016,1
289,2006.0,NL337,2016,1
290,2006.0,NL412,2016,1
291,2006.0,NO060,2016,1
292,2006.0,RO113,2016,2
293,2006.0,SE110,2016,1
294,2006.0,SI032,2016,2
295,2006.0,TR721,2016,1
296,2006.0,TR831,2016,1
297,2006.0,UKC14,2016,1
298,2006.0,UKD33,2016,1
299,2006.0,UKD72,2016,1
300,2006.0,UKF21,2016,1
301,2006.0,UKG13,2016,1
302,2006.0,UKG31,2016,2
303,2006.0,UKH12,2016,2
304,2006.0,UKH34,2016,1
305,2006.0,UKI31,2016,3
306,2006.0,UKI33,2016,2
307,2006.0,UKJ13,2016,2
308,2006.0,UKJ14,2016,4
309,2006.0,UKJ22,2016,1
310,2006.0,UKJ25,2016,5
311,2006.0,UKJ32,2016,3
312,2006.0,UKK12,2016,2
313,2007.0,AT130,2016,3
314,2007.0,BE100,2016,4
315,2007.0,BE242,2016,1
316,2007.0,BE310,2016,7
317,2007.0,CH011,2016,4
318,2007.0,CH040,2016,4
319,2007.0,CH070,2016,6
320,2007.0,CY000,2016,1
321,2007.0,CZ010,2016,1
322,2007.0,DE122,2016,1
323,2007.0,DE131,2016,1
324,2007.0,DE144,2016,1
325,2007.0,DE212,2016,4
326,2007.0,DE252,2016,1
327,2007.0,DE300,2016,3
328,2007.0,DE501,2016,1
329,2007.0,DE712,2016,2
330,2007.0,DEA1A,2016,1
331,2007.0,DEA23,2016,1
332,2007.0,DEC01,2016,2
333,2007.0,DED41,2016,5
334,2007.0,DED43,2016,2
335,2007.0,DK011,2016,1
336,2007.0,EL632,2016,1
337,2007.0,ES243,2016,1
338,2007.0,ES300,2016,8
339,2007.0,ES413,2016,1
340,2007.0,ES511,2016,1
341,2007.0,ES523,2016,1
342,2007.0,ES614,2016,2
343,2007.0,ES617,2016,2
344,2007.0,ES618,2016,1
345,2007.0,ES620,2016,1
346,2007.0,ES709,2016,1
347,2007.0,FI1B1,2016,1
348,2007.0,FR101,2016,7
349,2007.0,FR103,2016,27
350,2007.0,FR104,2016,14
351,2007.0,FR108,2016,3
352,2007.0,FRB06,2016,1
353,2007.0,FRE11,2016,1
354,2007.0,FRH03,2016,1
355,2007.0,FRJ23,2016,1
356,2007.0,FRK26,2016,2
357,2007.0,FRL04,2016,1
358,2007.0,HU110,2016,1
359,2007.0,IE061,2016,1
360,2007.0,ITC11,2016,1
361,2007.0,ITC4C,2016,3
362,2007.0,ITF35,2016,1
363,2007.0,ITF61,2016,1
364,2007.0,ITG12,2016,1
365,2007.0,ITH36,2016,2
366,2007.0,ITH42,2016,1
367,2007.0,ITH44,2016,2
368,2007.0,ITH55,2016,3
369,2007.0,ITI14,2016,2
370,2007.0,ITI17,2016,1
371,2007.0,ITI21,2016,1
372,2007.0,ITI43,2016,3
373,2007.0,LU000,2016,1
374,2007.0,MT001,2016,1
375,2007.0,NL113,2016,2
376,2007.0,NL226,2016,4
377,2007.0,NL329,2016,2
378,2007.0,NL337,2016,2
379,2007.0,PL415,2016,1
380,2007.0,PT11A,2016,1
381,2007.0,PT170,2016,2
382,2007.0,SE110,2016,1
383,2007.0,SE213,2016,1
384,2007.0,SE221,2016,1
385,2007.0,SI032,2016,2
386,2007.0,SI041,2016,1
387,2007.0,TR100,2016,1
388,2007.0,UKD33,2016,2
389,2007.0,UKF14,2016,1
390,2007.0,UKF21,2016,2
391,2007.0,UKG31,2016,1
392,2007.0,UKH12,2016,2
393,2007.0,UKH21,2016,1
394,2007.0,UKI32,2016,2
395,2007.0,UKI33,2016,2
396,2007.0,UKJ14,2016,2
397,2007.0,UKJ25,2016,2
398,2007.0,UKJ32,2016,1
399,2007.0,UKK12,2016,1
400,2007.0,UKM75,2016,3
401,2007.0,UKN06,2016,1
402,2008.0,AT130,2016,6
403,2008.0,AT221,2016,1
404,2008.0,AT332,2016,1
405,2008.0,BE100,2016,4
406,2008.0,BE221,2016,1
407,2008.0,BE234,2016,1
408,2008.0,BE242,2016,1
409,2008.0,BE310,2016,1
410,2008.0,CH011,2016,4
411,2008.0,CH021,2016,1
412,2008.0,CH031,2016,1
413,2008.0,CH033,2016,1
414,2008.0,CH040,2016,8
415,2008.0,CH070,2016,3
416,2008.0,CZ010,2016,1
417,2008.0,DE111,2016,3
418,2008.0,DE131,2016,1
419,2008.0,DE142,2016,1
420,2008.0,DE212,2016,11
421,2008.0,DE300,2016,5
422,2008.0,DE501,2016,2
423,2008.0,DE91C,2016,1
424,2008.0,DEA2D,2016,2
425,2008.0,DEB32,2016,1
426,2008.0,DEC01,2016,2
427,2008.0,DED41,2016,1
428,2008.0,DED43,2016,2
429,2008.0,DED51,2016,1
430,2008.0,DK011,2016,1
431,2008.0,DK031,2016,1
432,2008.0,DK042,2016,2
433,2008.0,EE008,2016,1
434,2008.0,EL303,2016,3
435,2008.0,EL434,2016,2
436,2008.0,ES243,2016,2
437,2008.0,ES300,2016,8
438,2008.0,ES432,2016,1
439,2008.0,ES511,2016,2
440,2008.0,ES614,2016,2
441,2008.0,ES620,2016,2
442,2008.0,FI1B1,2016,2
443,2008.0,FR101,2016,9
444,2008.0,FR103,2016,15
445,2008.0,FR104,2016,5
446,2008.0,FR105,2016,1
447,2008.0,FRD22,2016,2
448,2008.0,FRI12,2016,2
449,2008.0,FRJ13,2016,1
450,2008.0,FRJ23,2016,1
451,2008.0,HR041,2016,1
452,2008.0,HU110,2016,3
453,2008.0,IE051,2016,1
454,2008.0,IE061,2016,1
455,2008.0,ITC11,2016,1
456,2008.0,ITC48,2016,2
457,2008.0,ITC4C,2016,3
458,2008.0,ITF61,2016,1
459,2008.0,ITG17,2016,1
460,2008.0,ITH36,2016,2
461,2008.0,ITH55,2016,1
462,2008.0,ITI14,2016,2
463,2008.0,ITI43,2016,3
464,2008.0,LU000,2016,5
465,2008.0,NL226,2016,2
466,2008.0,NL329,2016,5
467,2008.0,NL414,2016,1
468,2008.0,PL911,2016,1
469,2008.0,PT170,2016,5
470,2008.0,SE110,2016,2
471,2008.0,SE232,2016,1
472,2008.0,SI032,2016,2
473,2008.0,SI041,2016,1
474,2008.0,TR510,2016,1
475,2008.0,TRB21,2016,1
476,2008.0,UKC14,2016,1
477,2008.0,UKD33,2016,4
478,2008.0,UKE32,2016,1
479,2008.0,UKE41,2016,3
480,2008.0,UKE42,2016,4
481,2008.0,UKF14,2016,30
482,2008.0,UKF21,2016,2
483,2008.0,UKH12,2016,4
484,2008.0,UKH21,2016,2
485,2008.0,UKI31,2016,4
486,2008.0,UKI32,2016,3
487,2008.0,UKI33,2016,1
488,2008.0,UKI44,2016,1
489,2008.0,UKJ14,2016,5
490,2008.0,UKJ25,2016,2
491,2008.0,UKJ32,2016,4
492,2008.0,UKK11,2016,1
493,2008.0,UKK12,2016,8
494,2008.0,UKL18,2016,2
495,2008.0,UKM75,2016,2
496,2008.0,UKM77,2016,1
497,2009.0,AT130,2016,7
498,2009.0,AT332,2016,2
499,2009.0,BE234,2016,1
500,2009.0,BE310,2016,2
501,2009.0,CH011,2016,2
502,2009.0,CH033,2016,1
503,2009.0,CH040,2016,5
504,2009.0,CH055,2016,1
505,2009.0,CH070,2016,1
506,2009.0,CZ010,2016,4
507,2009.0,CZ064,2016,1
508,2009.0,DE131,2016,2
509,2009.0,DE142,2016,1
510,2009.0,DE212,2016,12
511,2009.0,DE242,2016,1
512,2009.0,DE300,2016,7
513,2009.0,DE501,2016,2
514,2009.0,DE600,2016,2
515,2009.0,DE712,2016,3
516,2009.0,DE731,2016,1
517,2009.0,DE916,2016,1
518,2009.0,DE91C,2016,2
519,2009.0,DE929,2016,4
520,2009.0,DEA47,2016,1
521,2009.0,DEA51,2016,1
522,2009.0,DEA5A,2016,1
523,2009.0,DEB32,2016,1
524,2009.0,DEC01,2016,6
525,2009.0,DED43,2016,3
526,2009.0,DK011,2016,1
527,2009.0,DK012,2016,2
528,2009.0,EE008,2016,1
529,2009.0,EL303,2016,4
530,2009.0,EL434,2016,1
531,2009.0,EL632,2016,2
532,2009.0,ES120,2016,1
533,2009.0,ES220,2016,1
534,2009.0,ES243,2016,1
535,2009.0,ES300,2016,5
536,2009.0,ES511,2016,3
537,2009.0,ES614,2016,3
538,2009.0,ES620,2016,1
539,2009.0,FI1B1,2016,3
540,2009.0,FR101,2016,15
541,2009.0,FR103,2016,25
542,2009.0,FR104,2016,4
543,2009.0,FR105,2016,2
544,2009.0,FRD22,2016,3
545,2009.0,FRE11,2016,3
546,2009.0,FRG01,2016,1
547,2009.0,FRH03,2016,3
548,2009.0,FRI12,2016,1
549,2009.0,FRJ23,2016,1
550,2009.0,FRK26,2016,1
551,2009.0,FRL04,2016,1
552,2009.0,HU110,2016,1
553,2009.0,HU221,2016,1
554,2009.0,IE051,2016,1
555,2009.0,IE053,2016,5
556,2009.0,IE061,2016,4
557,2009.0,IS001,2016,1
558,2009.0,ITC11,2016,2
559,2009.0,ITC4C,2016,2
560,2009.0,ITG17,2016,1
561,2009.0,ITH20,2016,1
562,2009.0,ITH36,2016,6
563,2009.0,ITH55,2016,2
564,2009.0,ITI14,2016,1
565,2009.0,ITI17,2016,1
566,2009.0,ITI43,2016,2
567,2009.0,LU000,2016,3
568,2009.0,MT001,2016,1
569,2009.0,NL226,2016,3
570,2009.0,NL329,2016,7
571,2009.0,NL333,2016,3
572,2009.0,NL337,2016,2
573,2009.0,NO011,2016,1
574,2009.0,NO060,2016,1
575,2009.0,PL213,2016,1
576,2009.0,PL711,2016,1
577,2009.0,PL911,2016,5
578,2009.0,PT16E,2016,2
579,2009.0,PT170,2016,2
580,2009.0,RS225,2016,1
581,2009.0,SE110,2016,2
582,2009.0,SE121,2016,3
583,2009.0,SE123,2016,1
584,2009.0,SE125,2016,1
585,2009.0,SI032,2016,2
586,2009.0,SK010,2016,1
587,2009.0,TR310,2016,3
588,2009.0,TR510,2016,1
589,2009.0,UKC14,2016,1
590,2009.0,UKD33,2016,2
591,2009.0,UKD44,2016,1
592,2009.0,UKE21,2016,4
593,2009.0,UKE42,2016,1
594,2009.0,UKF14,2016,10
595,2009.0,UKF21,2016,1
596,2009.0,UKG13,2016,1
597,2009.0,UKG31,2016,4
598,2009.0,UKH12,2016,9
599,2009.0,UKH14,2016,1
600,2009.0,UKH23,2016,2
601,2009.0,UKI31,2016,2
602,2009.0,UKI32,2016,1
603,2009.0,UKI33,2016,4
604,2009.0,UKJ14,2016,4
605,2009.0,UKJ22,2016,1
606,2009.0,UKJ25,2016,4
607,2009.0,UKJ32,2016,1
608,2009.0,UKK11,2016,2
609,2009.0,UKK41,2016,1
610,2009.0,UKL18,2016,1
611,2009.0,UKM50,2016,1
612,2009.0,UKM72,2016,2
613,2009.0,UKM75,2016,4
614,2010.0,AT127,2016,1
615,2010.0,AT130,2016,2
616,2010.0,AT221,2016,1
617,2010.0,AT312,2016,1
618,2010.0,BE100,2016,2
619,2010.0,BE234,2016,2
620,2010.0,BE332,2016,1
621,2010.0,BG411,2016,1
622,2010.0,CH011,2016,5
623,2010.0,CH021,2016,1
624,2010.0,CH022,2016,1
625,2010.0,CH024,2016,1
626,2010.0,CH040,2016,4
627,2010.0,CH070,2016,3
628,2010.0,DE111,2016,1
629,2010.0,DE125,2016,1
630,2010.0,DE142,2016,3
631,2010.0,DE212,2016,15
632,2010.0,DE242,2016,1
633,2010.0,DE263,2016,1
634,2010.0,DE300,2016,7
635,2010.0,DE404,2016,4
636,2010.0,DE501,2016,5
637,2010.0,DE600,2016,1
638,2010.0,DE711,2016,1
639,2010.0,DE712,2016,1
640,2010.0,DE911,2016,1
641,2010.0,DE929,2016,3
642,2010.0,DEA2C,2016,1
643,2010.0,DEA2D,2016,3
644,2010.0,DEA47,2016,1
645,2010.0,DEB32,2016,1
646,2010.0,DEC01,2016,1
647,2010.0,DEC02,2016,1
648,2010.0,DED41,2016,1
649,2010.0,DED43,2016,1
650,2010.0,DEE03,2016,1
651,2010.0,DEG05,2016,1
652,2010.0,DK012,2016,1
653,2010.0,DK021,2016,1
654,2010.0,EE008,2016,1
655,2010.0,EL301,2016,1
656,2010.0,EL303,2016,3
657,2010.0,EL411,2016,5
658,2010.0,EL531,2016,2
659,2010.0,ES213,2016,1
660,2010.0,ES230,2016,1
661,2010.0,ES243,2016,1
662,2010.0,ES300,2016,10
663,2010.0,ES511,2016,5
664,2010.0,ES614,2016,2
665,2010.0,ES620,2016,4
666,2010.0,FI1B1,2016,3
667,2010.0,FI1C1,2016,1
668,2010.0,FR101,2016,18
669,2010.0,FR103,2016,20
670,2010.0,FR104,2016,10
671,2010.0,FR105,2016,1
672,2010.0,FR107,2016,1
673,2010.0,FRB04,2016,1
674,2010.0,FRC11,2016,1
675,2010.0,FRF22,2016,1
676,2010.0,FRG01,2016,3
677,2010.0,FRG04,2016,1
678,2010.0,FRH03,2016,2
679,2010.0,FRI12,2016,2
680,2010.0,FRJ23,2016,2
681,2010.0,FRK26,2016,2
682,2010.0,FRL04,2016,2
683,2010.0,HU110,2016,3
684,2010.0,HU311,2016,1
685,2010.0,HU321,2016,1
686,2010.0,IE053,2016,2
687,2010.0,IE061,2016,2
688,2010.0,IS002,2016,2
689,2010.0,ITC33,2016,2
690,2010.0,ITC48,2016,1
691,2010.0,ITC4C,2016,3
692,2010.0,ITF11,2016,1
693,2010.0,ITF14,2016,1
694,2010.0,ITF35,2016,1
695,2010.0,ITF45,2016,1
696,2010.0,ITF47,2016,2
697,2010.0,ITF61,2016,2
698,2010.0,ITG25,2016,3
699,2010.0,ITG27,2016,1
700,2010.0,ITH20,2016,3
701,2010.0,ITH31,2016,1
702,2010.0,ITH36,2016,3
703,2010.0,ITH42,2016,1
704,2010.0,ITH52,2016,1
705,2010.0,ITH55,2016,2
706,2010.0,ITH56,2016,1
707,2010.0,ITI14,2016,2
708,2010.0,ITI43,2016,2
709,2010.0,LU000,2016,1
710,2010.0,MT001,2016,1
711,2010.0,NL226,2016,6
712,2010.0,NL329,2016,7
713,2010.0,NL332,2016,1
714,2010.0,NL333,2016,1
715,2010.0,NL337,2016,1
716,2010.0,NL414,2016,1
717,2010.0,PL415,2016,1
718,2010.0,PL514,2016,1
719,2010.0,PL633,2016,3
720,2010.0,PL711,2016,3
721,2010.0,PL911,2016,3
722,2010.0,PT11A,2016,1
723,2010.0,PT170,2016,6
724,2010.0,PT300,2016,1
725,2010.0,RO113,2016,2
726,2010.0,RS110,2016,2
727,2010.0,RS225,2016,1
728,2010.0,SE121,2016,3
729,2010.0,SE123,2016,3
730,2010.0,SI041,2016,1
731,2010.0,TR100,2016,1
732,2010.0,TR510,2016,3
733,2010.0,UKD33,2016,9
734,2010.0,UKD72,2016,1
735,2010.0,UKE32,2016,1
736,2010.0,UKE42,2016,3
737,2010.0,UKF14,2016,45
738,2010.0,UKF21,2016,3
739,2010.0,UKG13,2016,1
740,2010.0,UKG31,2016,5
741,2010.0,UKH12,2016,8
742,2010.0,UKH21,2016,1
743,2010.0,UKH34,2016,1
744,2010.0,UKI31,2016,3
745,2010.0,UKI33,2016,6
746,2010.0,UKI42,2016,1
747,2010.0,UKJ14,2016,7
748,2010.0,UKJ25,2016,7
749,2010.0,UKJ44,2016,1
750,2010.0,UKK11,2016,2
751,2010.0,UKK12,2016,2
752,2010.0,UKK43,2016,1
753,2010.0,UKL22,2016,2
754,2010.0,UKM72,2016,1
755,2010.0,UKM75,2016,7
756,2011.0,AT130,2016,27
757,2011.0,AT221,2016,1
758,2011.0,AT332,2016,2
759,2011.0,BE100,2016,6
760,2011.0,BE234,2016,2
761,2011.0,BE332,2016,4
762,2011.0,CH011,2016,13
763,2011.0,CH013,2016,2
764,2011.0,CH040,2016,12
765,2011.0,CH070,2016,5
766,2011.0,CZ064,2016,2
767,2011.0,DE111,2016,2
768,2011.0,DE122,2016,3
769,2011.0,DE131,2016,7
770,2011.0,DE142,2016,1
771,2011.0,DE212,2016,33
772,2011.0,DE242,2016,3
773,2011.0,DE252,2016,1
774,2011.0,DE263,2016,1
775,2011.0,DE300,2016,9
776,2011.0,DE402,2016,2
777,2011.0,DE404,2016,3
778,2011.0,DE501,2016,2
779,2011.0,DE600,2016,5
780,2011.0,DE712,2016,5
781,2011.0,DE724,2016,1
782,2011.0,DE731,2016,1
783,2011.0,DE91C,2016,1
784,2011.0,DE929,2016,2
785,2011.0,DEA22,2016,2
786,2011.0,DEA23,2016,1
787,2011.0,DEA2C,2016,2
788,2011.0,DEA2D,2016,4
789,2011.0,DEA41,2016,1
790,2011.0,DEA51,2016,1
791,2011.0,DEB33,2016,1
792,2011.0,DED41,2016,4
793,2011.0,DED43,2016,8
794,2011.0,DED51,2016,1
795,2011.0,DK011,2016,1
796,2011.0,DK012,2016,3
797,2011.0,DK042,2016,1
798,2011.0,DK050,2016,3
799,2011.0,EL303,2016,6
800,2011.0,EL411,2016,2
801,2011.0,EL433,2016,1
802,2011.0,EL434,2016,2
803,2011.0,EL522,2016,3
804,2011.0,ES300,2016,12
805,2011.0,ES413,2016,1
806,2011.0,ES418,2016,1
807,2011.0,ES511,2016,6
808,2011.0,ES521,2016,1
809,2011.0,ES523,2016,4
810,2011.0,ES614,2016,2
811,2011.0,ES618,2016,2
812,2011.0,ES620,2016,6
813,2011.0,FI193,2016,2
814,2011.0,FI1B1,2016,8
815,2011.0,FR101,2016,32
816,2011.0,FR102,2016,2
817,2011.0,FR103,2016,32
818,2011.0,FR104,2016,19
819,2011.0,FR105,2016,3
820,2011.0,FR107,2016,1
821,2011.0,FR108,2016,1
822,2011.0,FRC11,2016,1
823,2011.0,FRC21,2016,2
824,2011.0,FRD22,2016,3
825,2011.0,FRE22,2016,1
826,2011.0,FRE23,2016,1
827,2011.0,FRG01,2016,1
828,2011.0,FRH03,2016,1
829,2011.0,FRH04,2016,2
830,2011.0,FRJ13,2016,1
831,2011.0,FRK25,2016,2
832,2011.0,FRK26,2016,4
833,2011.0,FRL04,2016,2
834,2011.0,HU110,2016,3
835,2011.0,HU333,2016,1
836,2011.0,IE042,2016,1
837,2011.0,IE053,2016,4
838,2011.0,IE061,2016,2
839,2011.0,IE062,2016,1
840,2011.0,IS001,2016,1
841,2011.0,ITC11,2016,9
842,2011.0,ITC41,2016,1
843,2011.0,ITC4C,2016,8
844,2011.0,ITF33,2016,1
