,year,nuts_id,nuts_year_spec,cord_count
280,2011.0,NL,2016,152
281,2011.0,NO,2016,27
282,2011.0,PL,2016,29
283,2011.0,PT,2016,8
284,2011.0,RS,2016,1
285,2011.0,SE,2016,58
286,2011.0,SI,2016,9
287,2011.0,SK,2016,1
288,2011.0,TR,2016,30
289,2011.0,UK,2016,322
290,2012.0,AT,2016,33
291,2012.0,BE,2016,58
292,2012.0,CH,2016,91
293,2012.0,CY,2016,1
294,2012.0,CZ,2016,15
295,2012.0,DE,2016,241
296,2012.0,DK,2016,47
297,2012.0,EE,2016,3
298,2012.0,EL,2016,32
299,2012.0,ES,2016,131
300,2012.0,FI,2016,35
301,2012.0,FR,2016,108
302,2012.0,HR,2016,5
303,2012.0,HU,2016,15
304,2012.0,IE,2016,14
305,2012.0,IS,2016,1
306,2012.0,IT,2016,165
307,2012.0,LT,2016,4
308,2012.0,LU,2016,2
309,2012.0,LV,2016,3
310,2012.0,MK,2016,1
311,2012.0,NL,2016,188
312,2012.0,NO,2016,26
313,2012.0,PL,2016,32
314,2012.0,PT,2016,16
315,2012.0,RO,2016,3
316,2012.0,RS,2016,2
317,2012.0,SE,2016,103
318,2012.0,SI,2016,8
319,2012.0,SK,2016,3
320,2012.0,TR,2016,24
321,2012.0,UK,2016,447
322,2013.0,AT,2016,57
323,2013.0,BE,2016,68
324,2013.0,CH,2016,137
325,2013.0,CY,2016,3
326,2013.0,CZ,2016,18
327,2013.0,DE,2016,298
328,2013.0,DK,2016,55
329,2013.0,EE,2016,2
330,2013.0,EL,2016,33
331,2013.0,ES,2016,126
332,2013.0,FI,2016,38
333,2013.0,FR,2016,130
334,2013.0,HR,2016,6
335,2013.0,HU,2016,9
336,2013.0,IE,2016,24
337,2013.0,IT,2016,164
338,2013.0,LU,2016,3
339,2013.0,NL,2016,205
340,2013.0,NO,2016,26
341,2013.0,PL,2016,39
342,2013.0,PT,2016,20
343,2013.0,RO,2016,3
344,2013.0,RS,2016,4
345,2013.0,SE,2016,72
346,2013.0,SI,2016,5
347,2013.0,SK,2016,3
348,2013.0,TR,2016,45
349,2013.0,UK,2016,486
350,2014.0,AT,2016,75
351,2014.0,BE,2016,85
352,2014.0,BG,2016,2
353,2014.0,CH,2016,144
354,2014.0,CY,2016,6
355,2014.0,CZ,2016,26
356,2014.0,DE,2016,371
357,2014.0,DK,2016,73
358,2014.0,EE,2016,6
359,2014.0,EL,2016,41
360,2014.0,ES,2016,162
361,2014.0,FI,2016,61
362,2014.0,FR,2016,171
363,2014.0,HR,2016,3
364,2014.0,HU,2016,27
365,2014.0,IE,2016,31
366,2014.0,IS,2016,1
367,2014.0,IT,2016,240
368,2014.0,LT,2016,4
369,2014.0,LU,2016,4
370,2014.0,LV,2016,1
371,2014.0,ME,2016,1
372,2014.0,MK,2016,1
373,2014.0,NL,2016,250
374,2014.0,NO,2016,43
375,2014.0,PL,2016,48
376,2014.0,PT,2016,19
377,2014.0,RO,2016,3
378,2014.0,RS,2016,5
379,2014.0,SE,2016,104
380,2014.0,SI,2016,5
381,2014.0,SK,2016,5
382,2014.0,TR,2016,36
383,2014.0,UK,2016,611
384,2015.0,AT,2016,56
385,2015.0,BE,2016,106
386,2015.0,BG,2016,2
387,2015.0,CH,2016,162
388,2015.0,CY,2016,5
389,2015.0,CZ,2016,26
390,2015.0,DE,2016,413
391,2015.0,DK,2016,92
392,2015.0,EE,2016,6
393,2015.0,EL,2016,40
394,2015.0,ES,2016,180
395,2015.0,FI,2016,39
396,2015.0,FR,2016,169
397,2015.0,HR,2016,11
398,2015.0,HU,2016,31
399,2015.0,IE,2016,27
400,2015.0,IS,2016,7
401,2015.0,IT,2016,245
402,2015.0,LU,2016,13
403,2015.0,ME,2016,1
404,2015.0,NL,2016,293
405,2015.0,NO,2016,42
406,2015.0,PL,2016,60
407,2015.0,PT,2016,24
408,2015.0,RO,2016,3
409,2015.0,RS,2016,6
410,2015.0,SE,2016,105
411,2015.0,SI,2016,2
412,2015.0,SK,2016,1
413,2015.0,TR,2016,47
414,2015.0,UK,2016,774
415,2016.0,AT,2016,65
416,2016.0,BE,2016,109
417,2016.0,BG,2016,1
418,2016.0,CH,2016,180
419,2016.0,CY,2016,8
420,2016.0,CZ,2016,30
421,2016.0,DE,2016,434
422,2016.0,DK,2016,102
423,2016.0,EE,2016,4
424,2016.0,EL,2016,48
425,2016.0,ES,2016,194
426,2016.0,FI,2016,55
427,2016.0,FR,2016,185
428,2016.0,HR,2016,10
429,2016.0,HU,2016,22
430,2016.0,IE,2016,36
431,2016.0,IS,2016,5
432,2016.0,IT,2016,243
433,2016.0,LU,2016,8
434,2016.0,LV,2016,2
435,2016.0,NL,2016,330
436,2016.0,NO,2016,68
437,2016.0,PL,2016,50
438,2016.0,PT,2016,28
439,2016.0,RO,2016,10
440,2016.0,RS,2016,10
441,2016.0,SE,2016,121
442,2016.0,SI,2016,11
443,2016.0,SK,2016,7
444,2016.0,TR,2016,74
445,2016.0,UK,2016,779
446,2017.0,AT,2016,46
447,2017.0,BE,2016,98
448,2017.0,BG,2016,3
449,2017.0,CH,2016,176
450,2017.0,CY,2016,13
451,2017.0,CZ,2016,27
452,2017.0,DE,2016,450
453,2017.0,DK,2016,125
454,2017.0,EE,2016,8
455,2017.0,EL,2016,64
456,2017.0,ES,2016,158
457,2017.0,FI,2016,70
458,2017.0,FR,2016,206
459,2017.0,HR,2016,3
460,2017.0,HU,2016,20
461,2017.0,IE,2016,28
462,2017.0,IS,2016,5
463,2017.0,IT,2016,299
464,2017.0,LT,2016,4
465,2017.0,LU,2016,3
466,2017.0,MK,2016,1
467,2017.0,MT,2016,1
468,2017.0,NL,2016,296
469,2017.0,NO,2016,63
470,2017.0,PL,2016,62
471,2017.0,PT,2016,34
472,2017.0,RO,2016,9
473,2017.0,RS,2016,11
474,2017.0,SE,2016,132
475,2017.0,SI,2016,14
476,2017.0,SK,2016,5
477,2017.0,TR,2016,81
478,2017.0,UK,2016,822
479,2018.0,AT,2016,68
480,2018.0,BE,2016,107
481,2018.0,BG,2016,5
482,2018.0,CH,2016,190
483,2018.0,CY,2016,6
484,2018.0,CZ,2016,28
485,2018.0,DE,2016,485
486,2018.0,DK,2016,146
487,2018.0,EE,2016,3
488,2018.0,EL,2016,45
489,2018.0,ES,2016,213
490,2018.0,FI,2016,50
491,2018.0,FR,2016,209
492,2018.0,HR,2016,9
493,2018.0,HU,2016,36
494,2018.0,IE,2016,64
495,2018.0,IS,2016,5
496,2018.0,IT,2016,283
497,2018.0,LT,2016,6
498,2018.0,LU,2016,10
499,2018.0,MT,2016,1
500,2018.0,NL,2016,326
501,2018.0,NO,2016,81
502,2018.0,PL,2016,73
503,2018.0,PT,2016,34
504,2018.0,RO,2016,6
505,2018.0,RS,2016,6
506,2018.0,SE,2016,159
507,2018.0,SI,2016,13
508,2018.0,SK,2016,7
509,2018.0,TR,2016,60
510,2018.0,UK,2016,904
511,2019.0,AL,2016,1
512,2019.0,AT,2016,67
513,2019.0,BE,2016,112
514,2019.0,BG,2016,7
515,2019.0,CH,2016,277
516,2019.0,CY,2016,4
517,2019.0,CZ,2016,31
518,2019.0,DE,2016,535
519,2019.0,DK,2016,186
520,2019.0,EE,2016,9
521,2019.0,EL,2016,50
522,2019.0,ES,2016,246
523,2019.0,FI,2016,90
524,2019.0,FR,2016,257
525,2019.0,HR,2016,10
526,2019.0,HU,2016,27
527,2019.0,IE,2016,79
528,2019.0,IS,2016,5
529,2019.0,IT,2016,342
530,2019.0,LT,2016,7
531,2019.0,LU,2016,7
532,2019.0,LV,2016,2
533,2019.0,ME,2016,1
534,2019.0,MK,2016,1
535,2019.0,MT,2016,1
536,2019.0,NL,2016,445
537,2019.0,NO,2016,81
538,2019.0,PL,2016,82
539,2019.0,PT,2016,43
540,2019.0,RO,2016,12
541,2019.0,RS,2016,7
542,2019.0,SE,2016,143
543,2019.0,SI,2016,9
544,2019.0,SK,2016,7
545,2019.0,TR,2016,100
546,2019.0,UK,2016,1129
547,2020.0,AL,2016,19
548,2020.0,AT,2016,1922
549,2020.0,BE,2016,2763
550,2020.0,BG,2016,187
551,2020.0,CH,2016,4819
552,2020.0,CY,2016,389
553,2020.0,CZ,2016,978
554,2020.0,DE,2016,11074
555,2020.0,DK,2016,2612
556,2020.0,EE,2016,171
557,2020.0,EL,2016,2115
558,2020.0,ES,2016,8602
559,2020.0,FI,2016,1217
560,2020.0,FR,2016,7307
561,2020.0,HR,2016,475
562,2020.0,HU,2016,574
563,2020.0,IE,2016,1851
564,2020.0,IS,2016,208
565,2020.0,IT,2016,22957
566,2020.0,LI,2016,5
567,2020.0,LT,2016,224
568,2020.0,LU,2016,130
569,2020.0,LV,2016,165
570,2020.0,ME,2016,40
571,2020.0,MK,2016,41
572,2020.0,MT,2016,101
573,2020.0,NL,2016,6560
574,2020.0,NO,2016,1568
575,2020.0,PL,2016,3023
576,2020.0,PT,2016,1607
577,2020.0,RO,2016,570
578,2020.0,RS,2016,325
579,2020.0,SE,2016,3552
580,2020.0,SI,2016,310
581,2020.0,SK,2016,218
582,2020.0,TR,2016,3163
583,2020.0,UK,2016,38602
584,2021.0,AL,2016,16
585,2021.0,AT,2016,1142
586,2021.0,BE,2016,1406
587,2021.0,BG,2016,81
588,2021.0,CH,2016,2494
589,2021.0,CY,2016,273
590,2021.0,CZ,2016,562
591,2021.0,DE,2016,6335
592,2021.0,DK,2016,1624
593,2021.0,EE,2016,92
594,2021.0,EL,2016,1149
595,2021.0,ES,2016,4984
596,2021.0,FI,2016,609
597,2021.0,FR,2016,3529
598,2021.0,HR,2016,252
599,2021.0,HU,2016,332
600,2021.0,IE,2016,965
601,2021.0,IS,2016,109
602,2021.0,IT,2016,10140
603,2021.0,LT,2016,111
604,2021.0,LU,2016,70
605,2021.0,LV,2016,93
606,2021.0,ME,2016,22
607,2021.0,MK,2016,11
608,2021.0,MT,2016,45
609,2021.0,NL,2016,3405
610,2021.0,NO,2016,923
611,2021.0,PL,2016,1631
612,2021.0,PT,2016,957
613,2021.0,RO,2016,398
614,2021.0,RS,2016,193
615,2021.0,SE,2016,2023
616,2021.0,SI,2016,183
617,2021.0,SK,2016,163
618,2021.0,TR,2016,1989
619,2021.0,UK,2016,21184
