,year,nuts_id,nuts_year_spec,lockdown_social_distancing_lq
0,2020,AL,2016,0.0
1,2020,AT,2016,1.3308922980588604
2,2020,BE,2016,1.146798695246971
3,2020,BG,2016,0.9812719298245615
4,2020,CH,2016,0.8255719557195572
5,2020,CY,2016,1.5867375886524824
6,2020,CZ,2016,0.3466890495867769
7,2020,DE,2016,0.7100167028561885
8,2020,DK,2016,0.8425521436848203
9,2020,EE,2016,0.0
10,2020,EL,2016,0.9602145922746782
11,2020,ES,2016,1.0039166666666666
12,2020,FI,2016,0.3902267441860465
13,2020,FR,2016,0.9131836734693878
14,2020,HR,2016,0.9021370967741936
15,2020,HU,2016,1.6313645833333335
16,2020,IE,2016,1.6183001808318265
17,2020,IS,2016,1.6949242424242426
18,2020,IT,2016,1.313815116499337
19,2020,LT,2016,0.0
20,2020,LU,2016,1.4915333333333336
21,2020,LV,2016,0.0
22,2020,ME,2016,0.0
23,2020,MK,2016,33.5595
24,2020,MT,2016,0.0
25,2020,NL,2016,0.27758064516129033
26,2020,NO,2016,0.3107361111111111
27,2020,PL,2016,0.7933687943262412
28,2020,PT,2016,2.3264818024263434
29,2020,RO,2016,0.0
30,2020,RS,2016,0.0
31,2020,SE,2016,0.9234634146341464
32,2020,SI,2016,0.0
33,2020,SK,2016,0.7609863945578231
34,2020,TR,2016,1.0200455927051673
35,2020,UK,2016,1.382867280947748
36,2021,AT,2016,0.47903726708074534
37,2021,BE,2016,2.599719101123595
38,2021,BG,2016,28.045454545454547
39,2021,CH,2016,1.872534142640364
40,2021,CY,2016,0.0
41,2021,CZ,2016,0.0
42,2021,DE,2016,0.5450530035335689
43,2021,DK,2016,2.3283018867924525
44,2021,EE,2016,0.0
45,2021,EL,2016,0.0
46,2021,ES,2016,0.9951612903225805
47,2021,FI,2016,0.0
48,2021,FR,2016,1.3667721518987341
49,2021,HR,2016,0.0
50,2021,HU,2016,0.0
51,2021,IE,2016,0.0
52,2021,IS,2016,0.0
53,2021,IT,2016,1.8965163934426228
54,2021,LT,2016,0.0
55,2021,LU,2016,3.955128205128205
56,2021,LV,2016,0.0
57,2021,ME,2016,0.0
58,2021,MK,2016,0.0
59,2021,MT,2016,0.0
60,2021,NL,2016,0.21755994358251055
61,2021,NO,2016,0.8968023255813953
62,2021,PL,2016,0.0
63,2021,PT,2016,2.113013698630137
64,2021,RO,2016,0.0
65,2021,RS,2016,0.0
66,2021,SE,2016,1.2827442827442828
67,2021,SI,2016,4.975806451612903
68,2021,SK,2016,0.0
69,2021,TR,2016,1.2643442622950818
70,2021,UK,2016,0.7592767890950398
