,year,nuts_id,nuts_year_spec,biorxiv_count
126,2015.0,FRE,2016,1
127,2015.0,FRF,2016,3
128,2015.0,FRG,2016,5
129,2015.0,FRH,2016,1
130,2015.0,FRI,2016,2
131,2015.0,FRJ,2016,11
132,2015.0,FRK,2016,5
133,2015.0,FRL,2016,7
134,2015.0,HR0,2016,4
135,2015.0,HU1,2016,2
136,2015.0,HU3,2016,1
137,2015.0,IE0,2016,7
138,2015.0,IS0,2016,9
139,2015.0,ITC,2016,11
140,2015.0,ITF,2016,4
141,2015.0,ITG,2016,1
142,2015.0,ITH,2016,11
143,2015.0,ITI,2016,17
144,2015.0,NL1,2016,9
145,2015.0,NL2,2016,11
146,2015.0,NL3,2016,44
147,2015.0,NL4,2016,2
148,2015.0,NO0,2016,20
149,2015.0,PL2,2016,1
150,2015.0,PL9,2016,2
151,2015.0,PT1,2016,10
152,2015.0,PT2,2016,2
153,2015.0,RO2,2016,1
154,2015.0,RO3,2016,2
155,2015.0,SE1,2016,68
156,2015.0,SE2,2016,10
157,2015.0,SE3,2016,7
158,2015.0,SI0,2016,5
159,2015.0,SK0,2016,1
160,2015.0,TR1,2016,3
161,2015.0,TR3,2016,2
162,2015.0,TR5,2016,2
163,2015.0,TR6,2016,2
164,2015.0,UKD,2016,16
165,2015.0,UKE,2016,13
166,2015.0,UKF,2016,10
167,2015.0,UKG,2016,13
168,2015.0,UKH,2016,129
169,2015.0,UKI,2016,65
170,2015.0,UKJ,2016,84
171,2015.0,UKK,2016,21
172,2015.0,UKL,2016,10
173,2015.0,UKM,2016,65
174,2015.0,UKN,2016,2
175,2016.0,AT1,2016,37
176,2016.0,AT2,2016,12
177,2016.0,AT3,2016,10
178,2016.0,BE1,2016,14
179,2016.0,BE2,2016,23
180,2016.0,BE3,2016,16
181,2016.0,BG4,2016,10
182,2016.0,CH0,2016,232
183,2016.0,CY0,2016,4
184,2016.0,CZ0,2016,41
185,2016.0,DE1,2016,94
186,2016.0,DE2,2016,181
187,2016.0,DE3,2016,75
188,2016.0,DE4,2016,6
189,2016.0,DE5,2016,3
190,2016.0,DE6,2016,19
191,2016.0,DE7,2016,22
192,2016.0,DE8,2016,3
193,2016.0,DE9,2016,24
194,2016.0,DEA,2016,67
195,2016.0,DEB,2016,2
196,2016.0,DEC,2016,6
197,2016.0,DED,2016,40
198,2016.0,DEE,2016,16
199,2016.0,DEF,2016,1
200,2016.0,DK0,2016,96
201,2016.0,EE0,2016,27
202,2016.0,EL3,2016,9
203,2016.0,EL4,2016,6
204,2016.0,EL5,2016,4
205,2016.0,EL6,2016,1
206,2016.0,ES1,2016,3
207,2016.0,ES2,2016,3
208,2016.0,ES3,2016,55
209,2016.0,ES4,2016,12
210,2016.0,ES5,2016,60
211,2016.0,ES6,2016,15
212,2016.0,ES7,2016,2
213,2016.0,FI1,2016,112
214,2016.0,FR1,2016,109
215,2016.0,FRB,2016,1
216,2016.0,FRC,2016,2
217,2016.0,FRE,2016,3
218,2016.0,FRF,2016,8
219,2016.0,FRG,2016,12
220,2016.0,FRH,2016,8
221,2016.0,FRI,2016,7
222,2016.0,FRJ,2016,25
223,2016.0,FRK,2016,8
224,2016.0,FRL,2016,11
225,2016.0,HR0,2016,6
226,2016.0,HU1,2016,12
227,2016.0,HU3,2016,5
228,2016.0,IE0,2016,35
229,2016.0,IS0,2016,16
230,2016.0,ITC,2016,26
231,2016.0,ITF,2016,12
232,2016.0,ITG,2016,5
233,2016.0,ITH,2016,42
234,2016.0,ITI,2016,76
235,2016.0,LT0,2016,3
236,2016.0,LU0,2016,6
237,2016.0,NL1,2016,29
238,2016.0,NL2,2016,56
239,2016.0,NL3,2016,138
240,2016.0,NL4,2016,13
241,2016.0,NO0,2016,65
242,2016.0,PL2,2016,11
243,2016.0,PL4,2016,8
244,2016.0,PL5,2016,8
245,2016.0,PL7,2016,3
246,2016.0,PL8,2016,1
247,2016.0,PL9,2016,13
248,2016.0,PT1,2016,23
249,2016.0,RO2,2016,1
250,2016.0,RO3,2016,2
251,2016.0,SE1,2016,116
252,2016.0,SE2,2016,21
253,2016.0,SE3,2016,5
254,2016.0,SI0,2016,4
255,2016.0,SK0,2016,2
256,2016.0,TR3,2016,1
257,2016.0,TR5,2016,6
258,2016.0,TR6,2016,1
259,2016.0,TR9,2016,1
260,2016.0,TRC,2016,3
261,2016.0,UKC,2016,9
262,2016.0,UKD,2016,48
263,2016.0,UKE,2016,50
264,2016.0,UKF,2016,36
265,2016.0,UKG,2016,53
266,2016.0,UKH,2016,358
267,2016.0,UKI,2016,195
268,2016.0,UKJ,2016,230
269,2016.0,UKK,2016,69
270,2016.0,UKL,2016,29
271,2016.0,UKM,2016,191
272,2016.0,UKN,2016,4
273,2017.0,AT1,2016,111
274,2017.0,AT2,2016,16
275,2017.0,AT3,2016,24
276,2017.0,BE1,2016,40
277,2017.0,BE2,2016,77
278,2017.0,BE3,2016,36
279,2017.0,BG4,2016,22
280,2017.0,CH0,2016,527
281,2017.0,CY0,2016,2
282,2017.0,CZ0,2016,65
283,2017.0,DE1,2016,228
284,2017.0,DE2,2016,420
285,2017.0,DE3,2016,173
286,2017.0,DE4,2016,4
287,2017.0,DE5,2016,6
288,2017.0,DE6,2016,23
289,2017.0,DE7,2016,81
290,2017.0,DE8,2016,16
291,2017.0,DE9,2016,58
292,2017.0,DEA,2016,156
293,2017.0,DEB,2016,3
294,2017.0,DEC,2016,9
295,2017.0,DED,2016,114
296,2017.0,DEE,2016,31
297,2017.0,DEF,2016,9
298,2017.0,DK0,2016,268
299,2017.0,EE0,2016,27
300,2017.0,EL3,2016,20
301,2017.0,EL4,2016,11
302,2017.0,EL5,2016,7
303,2017.0,EL6,2016,1
304,2017.0,ES1,2016,20
305,2017.0,ES2,2016,15
306,2017.0,ES3,2016,104
307,2017.0,ES4,2016,28
308,2017.0,ES5,2016,116
309,2017.0,ES6,2016,29
310,2017.0,ES7,2016,7
311,2017.0,FI1,2016,177
312,2017.0,FR1,2016,230
313,2017.0,FRB,2016,8
314,2017.0,FRC,2016,6
315,2017.0,FRD,2016,1
316,2017.0,FRE,2016,6
317,2017.0,FRF,2016,29
318,2017.0,FRG,2016,26
319,2017.0,FRH,2016,13
320,2017.0,FRI,2016,28
321,2017.0,FRJ,2016,46
322,2017.0,FRK,2016,33
323,2017.0,FRL,2016,50
324,2017.0,FRY,2016,2
325,2017.0,HR0,2016,19
326,2017.0,HU1,2016,42
327,2017.0,HU2,2016,3
328,2017.0,HU3,2016,11
329,2017.0,IE0,2016,68
330,2017.0,IS0,2016,41
331,2017.0,ITC,2016,89
332,2017.0,ITF,2016,38
333,2017.0,ITG,2016,8
334,2017.0,ITH,2016,89
335,2017.0,ITI,2016,195
336,2017.0,LT0,2016,8
337,2017.0,LU0,2016,14
338,2017.0,LV0,2016,4
339,2017.0,MK0,2016,1
340,2017.0,MT0,2016,3
341,2017.0,NL1,2016,40
342,2017.0,NL2,2016,178
343,2017.0,NL3,2016,335
344,2017.0,NL4,2016,17
345,2017.0,NO0,2016,172
346,2017.0,PL2,2016,8
347,2017.0,PL4,2016,12
348,2017.0,PL5,2016,2
349,2017.0,PL6,2016,3
350,2017.0,PL7,2016,5
351,2017.0,PL9,2016,28
352,2017.0,PT1,2016,56
353,2017.0,RO3,2016,5
354,2017.0,RS1,2016,3
355,2017.0,SE1,2016,275
356,2017.0,SE2,2016,76
357,2017.0,SE3,2016,31
358,2017.0,SI0,2016,16
359,2017.0,SK0,2016,2
360,2017.0,TR1,2016,10
361,2017.0,TR3,2016,10
362,2017.0,TR5,2016,16
363,2017.0,TR6,2016,2
364,2017.0,TR7,2016,1
365,2017.0,TR9,2016,1
366,2017.0,TRB,2016,1
367,2017.0,UKC,2016,26
368,2017.0,UKD,2016,162
369,2017.0,UKE,2016,116
370,2017.0,UKF,2016,74
371,2017.0,UKG,2016,133
372,2017.0,UKH,2016,788
373,2017.0,UKI,2016,570
374,2017.0,UKJ,2016,504
375,2017.0,UKK,2016,191
376,2017.0,UKL,2016,70
377,2017.0,UKM,2016,363
378,2017.0,UKN,2016,18
379,2018.0,AT1,2016,186
380,2018.0,AT2,2016,21
381,2018.0,AT3,2016,39
382,2018.0,BE1,2016,72
383,2018.0,BE2,2016,175
384,2018.0,BE3,2016,58
385,2018.0,BG3,2016,1
386,2018.0,BG4,2016,42
387,2018.0,CH0,2016,1068
388,2018.0,CY0,2016,19
389,2018.0,CZ0,2016,145
390,2018.0,DE1,2016,443
391,2018.0,DE2,2016,791
392,2018.0,DE3,2016,349
393,2018.0,DE4,2016,31
394,2018.0,DE5,2016,12
395,2018.0,DE6,2016,64
396,2018.0,DE7,2016,173
397,2018.0,DE8,2016,16
398,2018.0,DE9,2016,102
399,2018.0,DEA,2016,291
400,2018.0,DEB,2016,11
401,2018.0,DEC,2016,13
402,2018.0,DED,2016,190
403,2018.0,DEE,2016,49
404,2018.0,DEF,2016,17
405,2018.0,DEG,2016,2
406,2018.0,DK0,2016,530
407,2018.0,EE0,2016,61
408,2018.0,EL3,2016,25
409,2018.0,EL4,2016,22
410,2018.0,EL5,2016,16
411,2018.0,EL6,2016,14
412,2018.0,ES1,2016,28
413,2018.0,ES2,2016,38
414,2018.0,ES3,2016,257
415,2018.0,ES4,2016,62
416,2018.0,ES5,2016,222
417,2018.0,ES6,2016,70
418,2018.0,ES7,2016,10
419,2018.0,FI1,2016,372
420,2018.0,FR1,2016,566
421,2018.0,FRB,2016,11
422,2018.0,FRC,2016,8
423,2018.0,FRD,2016,2
424,2018.0,FRE,2016,23
425,2018.0,FRF,2016,39
426,2018.0,FRG,2016,52
427,2018.0,FRH,2016,29
428,2018.0,FRI,2016,73
429,2018.0,FRJ,2016,128
430,2018.0,FRK,2016,73
431,2018.0,FRL,2016,98
432,2018.0,HR0,2016,23
433,2018.0,HU1,2016,79
434,2018.0,HU2,2016,11
435,2018.0,HU3,2016,25
436,2018.0,IE0,2016,97
437,2018.0,IS0,2016,49
438,2018.0,ITC,2016,151
439,2018.0,ITF,2016,62
440,2018.0,ITG,2016,13
441,2018.0,ITH,2016,190
442,2018.0,ITI,2016,316
443,2018.0,LT0,2016,8
444,2018.0,LU0,2016,22
445,2018.0,LV0,2016,4
446,2018.0,MK0,2016,1
447,2018.0,NL1,2016,98
448,2018.0,NL2,2016,314
449,2018.0,NL3,2016,635
450,2018.0,NL4,2016,74
451,2018.0,NO0,2016,336
452,2018.0,PL2,2016,19
453,2018.0,PL4,2016,15
454,2018.0,PL5,2016,9
455,2018.0,PL6,2016,14
456,2018.0,PL7,2016,6
457,2018.0,PL8,2016,8
458,2018.0,PL9,2016,66
459,2018.0,PT1,2016,118
460,2018.0,PT2,2016,3
461,2018.0,RO2,2016,1
462,2018.0,RO3,2016,3
463,2018.0,RO4,2016,1
464,2018.0,RS1,2016,8
465,2018.0,SE1,2016,527
466,2018.0,SE2,2016,185
467,2018.0,SE3,2016,48
468,2018.0,SI0,2016,24
469,2018.0,SK0,2016,21
470,2018.0,TR1,2016,16
471,2018.0,TR2,2016,4
472,2018.0,TR3,2016,7
473,2018.0,TR4,2016,3
474,2018.0,TR5,2016,22
475,2018.0,TR6,2016,1
476,2018.0,TR7,2016,4
477,2018.0,TR8,2016,1
478,2018.0,UKC,2016,58
479,2018.0,UKD,2016,309
480,2018.0,UKE,2016,242
481,2018.0,UKF,2016,154
482,2018.0,UKG,2016,211
483,2018.0,UKH,2016,1052
484,2018.0,UKI,2016,1022
485,2018.0,UKJ,2016,834
486,2018.0,UKK,2016,350
487,2018.0,UKL,2016,128
488,2018.0,UKM,2016,623
489,2018.0,UKN,2016,33
490,2019.0,AL0,2016,1
491,2019.0,AT1,2016,301
492,2019.0,AT2,2016,31
493,2019.0,AT3,2016,52
494,2019.0,BE1,2016,113
495,2019.0,BE2,2016,241
496,2019.0,BE3,2016,68
497,2019.0,BG4,2016,25
498,2019.0,CH0,2016,1393
499,2019.0,CY0,2016,20
500,2019.0,CZ0,2016,244
501,2019.0,DE1,2016,696
502,2019.0,DE2,2016,1089
503,2019.0,DE3,2016,500
504,2019.0,DE4,2016,24
505,2019.0,DE5,2016,22
506,2019.0,DE6,2016,112
507,2019.0,DE7,2016,236
508,2019.0,DE8,2016,42
509,2019.0,DE9,2016,199
510,2019.0,DEA,2016,488
511,2019.0,DEB,2016,18
512,2019.0,DEC,2016,38
513,2019.0,DED,2016,340
514,2019.0,DEE,2016,84
515,2019.0,DEF,2016,25
516,2019.0,DEG,2016,7
517,2019.0,DK0,2016,675
518,2019.0,EE0,2016,76
519,2019.0,EL3,2016,34
520,2019.0,EL4,2016,30
521,2019.0,EL5,2016,18
522,2019.0,EL6,2016,16
523,2019.0,ES1,2016,41
524,2019.0,ES2,2016,67
525,2019.0,ES3,2016,365
526,2019.0,ES4,2016,105
527,2019.0,ES5,2016,320
528,2019.0,ES6,2016,79
529,2019.0,ES7,2016,14
530,2019.0,FI1,2016,506
531,2019.0,FR1,2016,813
532,2019.0,FRB,2016,18
533,2019.0,FRC,2016,14
534,2019.0,FRD,2016,1
535,2019.0,FRE,2016,26
536,2019.0,FRF,2016,77
537,2019.0,FRG,2016,80
538,2019.0,FRH,2016,34
539,2019.0,FRI,2016,86
540,2019.0,FRJ,2016,153
541,2019.0,FRK,2016,101
542,2019.0,FRL,2016,144
543,2019.0,FRY,2016,5
544,2019.0,HR0,2016,27
545,2019.0,HU1,2016,103
546,2019.0,HU2,2016,12
547,2019.0,HU3,2016,29
548,2019.0,IE0,2016,189
549,2019.0,IS0,2016,90
550,2019.0,ITC,2016,216
551,2019.0,ITF,2016,76
552,2019.0,ITG,2016,32
553,2019.0,ITH,2016,216
554,2019.0,ITI,2016,432
555,2019.0,LT0,2016,16
556,2019.0,LU0,2016,34
557,2019.0,LV0,2016,3
558,2019.0,ME0,2016,2
559,2019.0,MK0,2016,5
560,2019.0,NL1,2016,139
561,2019.0,NL2,2016,448
562,2019.0,NL3,2016,876
563,2019.0,NL4,2016,116
564,2019.0,NO0,2016,454
565,2019.0,PL2,2016,37
566,2019.0,PL4,2016,22
567,2019.0,PL5,2016,12
568,2019.0,PL6,2016,14
569,2019.0,PL7,2016,13
570,2019.0,PL8,2016,10
571,2019.0,PL9,2016,88
572,2019.0,PT1,2016,202
573,2019.0,PT2,2016,2
574,2019.0,PT3,2016,1
575,2019.0,RO1,2016,1
576,2019.0,RO3,2016,10
577,2019.0,RS1,2016,22
578,2019.0,RS2,2016,1
579,2019.0,SE1,2016,725
580,2019.0,SE2,2016,213
581,2019.0,SE3,2016,78
582,2019.0,SI0,2016,29
583,2019.0,SK0,2016,23
584,2019.0,TR1,2016,22
585,2019.0,TR2,2016,1
586,2019.0,TR3,2016,12
587,2019.0,TR4,2016,3
588,2019.0,TR5,2016,39
589,2019.0,TR6,2016,4
590,2019.0,TR7,2016,2
591,2019.0,TR8,2016,3
592,2019.0,TR9,2016,4
593,2019.0,TRA,2016,3
594,2019.0,TRB,2016,1
595,2019.0,TRC,2016,1
596,2019.0,UKC,2016,64
597,2019.0,UKD,2016,435
598,2019.0,UKE,2016,330
599,2019.0,UKF,2016,211
600,2019.0,UKG,2016,277
601,2019.0,UKH,2016,1359
602,2019.0,UKI,2016,1359
603,2019.0,UKJ,2016,1033
604,2019.0,UKK,2016,433
605,2019.0,UKL,2016,207
606,2019.0,UKM,2016,780
607,2019.0,UKN,2016,46
608,2020.0,AL0,2016,1
609,2020.0,AT1,2016,352
610,2020.0,AT2,2016,45
611,2020.0,AT3,2016,77
612,2020.0,BE1,2016,102
613,2020.0,BE2,2016,234
614,2020.0,BE3,2016,74
615,2020.0,BG3,2016,1
616,2020.0,BG4,2016,36
617,2020.0,CH0,2016,1580
618,2020.0,CY0,2016,24
619,2020.0,CZ0,2016,255
620,2020.0,DE1,2016,695
621,2020.0,DE2,2016,1260
622,2020.0,DE3,2016,543
623,2020.0,DE4,2016,43
624,2020.0,DE5,2016,21
625,2020.0,DE6,2016,116
626,2020.0,DE7,2016,317
627,2020.0,DE8,2016,40
628,2020.0,DE9,2016,233
629,2020.0,DEA,2016,631
630,2020.0,DEB,2016,24
631,2020.0,DEC,2016,40
632,2020.0,DED,2016,316
633,2020.0,DEE,2016,100
634,2020.0,DEF,2016,20
635,2020.0,DEG,2016,7
636,2020.0,DK0,2016,752
637,2020.0,EE0,2016,76
638,2020.0,EL3,2016,45
639,2020.0,EL4,2016,46
640,2020.0,EL5,2016,18
641,2020.0,EL6,2016,24
642,2020.0,ES1,2016,37
643,2020.0,ES2,2016,63
644,2020.0,ES3,2016,465
645,2020.0,ES4,2016,93
646,2020.0,ES5,2016,359
647,2020.0,ES6,2016,132
648,2020.0,ES7,2016,16
649,2020.0,FI1,2016,442
650,2020.0,FR1,2016,764
651,2020.0,FRB,2016,25
652,2020.0,FRC,2016,14
653,2020.0,FRD,2016,4
654,2020.0,FRE,2016,34
655,2020.0,FRF,2016,102
656,2020.0,FRG,2016,66
657,2020.0,FRH,2016,36
658,2020.0,FRI,2016,123
659,2020.0,FRJ,2016,165
660,2020.0,FRK,2016,110
661,2020.0,FRL,2016,165
662,2020.0,FRY,2016,4
663,2020.0,HR0,2016,32
664,2020.0,HU1,2016,97
665,2020.0,HU2,2016,14
666,2020.0,HU3,2016,50
667,2020.0,IE0,2016,169
668,2020.0,IS0,2016,80
669,2020.0,ITC,2016,284
670,2020.0,ITF,2016,108
671,2020.0,ITG,2016,29
672,2020.0,ITH,2016,323
673,2020.0,ITI,2016,417
674,2020.0,LT0,2016,17
675,2020.0,LU0,2016,51
676,2020.0,LV0,2016,10
677,2020.0,ME0,2016,2
678,2020.0,MT0,2016,3
679,2020.0,NL1,2016,188
680,2020.0,NL2,2016,592
681,2020.0,NL3,2016,996
682,2020.0,NL4,2016,142
683,2020.0,NO0,2016,450
684,2020.0,PL2,2016,59
685,2020.0,PL4,2016,21
686,2020.0,PL5,2016,11
687,2020.0,PL6,2016,25
688,2020.0,PL7,2016,23
689,2020.0,PL8,2016,14
690,2020.0,PL9,2016,130
691,2020.0,PT1,2016,148
692,2020.0,PT2,2016,2
693,2020.0,PT3,2016,1
694,2020.0,RO1,2016,2
695,2020.0,RO2,2016,1
696,2020.0,RO3,2016,12
697,2020.0,RS1,2016,27
698,2020.0,RS2,2016,4
699,2020.0,SE1,2016,709
700,2020.0,SE2,2016,288
701,2020.0,SE3,2016,77
702,2020.0,SI0,2016,39
703,2020.0,SK0,2016,24
704,2020.0,TR1,2016,40
705,2020.0,TR2,2016,1
706,2020.0,TR3,2016,23
707,2020.0,TR4,2016,7
708,2020.0,TR5,2016,51
709,2020.0,TR6,2016,7
710,2020.0,TR7,2016,8
711,2020.0,TR8,2016,1
712,2020.0,TR9,2016,2
713,2020.0,TRA,2016,3
714,2020.0,TRC,2016,2
715,2020.0,UKC,2016,50
716,2020.0,UKD,2016,497
717,2020.0,UKE,2016,358
718,2020.0,UKF,2016,263
719,2020.0,UKG,2016,331
720,2020.0,UKH,2016,1432
721,2020.0,UKI,2016,1357
722,2020.0,UKJ,2016,1197
723,2020.0,UKK,2016,415
724,2020.0,UKL,2016,176
725,2020.0,UKM,2016,873
726,2020.0,UKN,2016,44
727,2021.0,AT1,2016,47
728,2021.0,AT2,2016,11
729,2021.0,AT3,2016,13
730,2021.0,BE1,2016,7
731,2021.0,BE2,2016,32
732,2021.0,BE3,2016,15
733,2021.0,BG4,2016,1
734,2021.0,CH0,2016,208
735,2021.0,CY0,2016,2
736,2021.0,CZ0,2016,26
737,2021.0,DE1,2016,79
738,2021.0,DE2,2016,148
739,2021.0,DE3,2016,76
740,2021.0,DE4,2016,4
741,2021.0,DE5,2016,3
742,2021.0,DE6,2016,13
743,2021.0,DE7,2016,41
744,2021.0,DE8,2016,11
745,2021.0,DE9,2016,34
746,2021.0,DEA,2016,97
747,2021.0,DEB,2016,4
748,2021.0,DEC,2016,4
749,2021.0,DED,2016,39
750,2021.0,DEE,2016,9
751,2021.0,DEF,2016,1
752,2021.0,DEG,2016,1
753,2021.0,DK0,2016,80
754,2021.0,EE0,2016,8
755,2021.0,EL3,2016,4
756,2021.0,EL4,2016,6
757,2021.0,EL5,2016,3
758,2021.0,ES1,2016,1
759,2021.0,ES2,2016,3
760,2021.0,ES3,2016,51
761,2021.0,ES4,2016,16
762,2021.0,ES5,2016,49
763,2021.0,ES6,2016,14
764,2021.0,ES7,2016,1
765,2021.0,FI1,2016,31
766,2021.0,FR1,2016,93
767,2021.0,FRB,2016,3
768,2021.0,FRC,2016,2
769,2021.0,FRD,2016,1
770,2021.0,FRE,2016,6
771,2021.0,FRF,2016,14
772,2021.0,FRG,2016,5
773,2021.0,FRH,2016,7
774,2021.0,FRI,2016,16
775,2021.0,FRJ,2016,21
776,2021.0,FRK,2016,5
777,2021.0,FRL,2016,24
778,2021.0,HR0,2016,5
779,2021.0,HU1,2016,11
780,2021.0,HU2,2016,1
781,2021.0,HU3,2016,8
782,2021.0,IE0,2016,15
783,2021.0,IS0,2016,9
784,2021.0,ITC,2016,43
785,2021.0,ITF,2016,19
786,2021.0,ITG,2016,4
787,2021.0,ITH,2016,49
788,2021.0,ITI,2016,28
789,2021.0,LT0,2016,1
790,2021.0,LU0,2016,3
791,2021.0,NL1,2016,19
792,2021.0,NL2,2016,62
793,2021.0,NL3,2016,118
794,2021.0,NL4,2016,23
795,2021.0,NO0,2016,51
796,2021.0,PL2,2016,2
797,2021.0,PL4,2016,3
798,2021.0,PL5,2016,3
799,2021.0,PL6,2016,4
800,2021.0,PL7,2016,2
801,2021.0,PL8,2016,6
802,2021.0,PL9,2016,20
803,2021.0,PT1,2016,46
804,2021.0,RO3,2016,1
805,2021.0,RS1,2016,2
806,2021.0,SE1,2016,127
807,2021.0,SE2,2016,39
808,2021.0,SE3,2016,10
809,2021.0,SI0,2016,3
810,2021.0,SK0,2016,1
811,2021.0,TR1,2016,1
812,2021.0,TR3,2016,3
813,2021.0,TR5,2016,8
814,2021.0,TR7,2016,1
815,2021.0,TRB,2016,3
816,2021.0,UKC,2016,4
817,2021.0,UKD,2016,63
818,2021.0,UKE,2016,39
819,2021.0,UKF,2016,32
820,2021.0,UKG,2016,30
821,2021.0,UKH,2016,177
822,2021.0,UKI,2016,133
823,2021.0,UKJ,2016,153
824,2021.0,UKK,2016,55
825,2021.0,UKL,2016,20
826,2021.0,UKM,2016,88
827,2021.0,UKN,2016,7
