,year,nuts_id,nuts_year_spec,biorxiv_count
150,2014.0,UKG31,2016,4
151,2014.0,UKH12,2016,61
152,2014.0,UKH17,2016,5
153,2014.0,UKI31,2016,3
154,2014.0,UKI32,2016,3
155,2014.0,UKI33,2016,9
156,2014.0,UKI42,2016,3
157,2014.0,UKJ11,2016,1
158,2014.0,UKJ14,2016,23
159,2014.0,UKJ22,2016,1
160,2014.0,UKJ25,2016,1
161,2014.0,UKJ32,2016,1
162,2014.0,UKK11,2016,4
163,2014.0,UKK12,2016,1
164,2014.0,UKK43,2016,6
165,2014.0,UKL12,2016,4
166,2014.0,UKL14,2016,5
167,2014.0,UKM50,2016,1
168,2014.0,UKM71,2016,2
169,2014.0,UKM73,2016,1
170,2014.0,UKM75,2016,7
171,2014.0,UKM82,2016,3
172,2014.0,UKN06,2016,1
173,2015.0,AT126,2016,5
174,2015.0,AT127,2016,1
175,2015.0,AT130,2016,16
176,2015.0,AT221,2016,1
177,2015.0,AT332,2016,1
178,2015.0,BE100,2016,5
179,2015.0,BE234,2016,5
180,2015.0,BE332,2016,3
181,2015.0,BG411,2016,2
182,2015.0,CH011,2016,22
183,2015.0,CH013,2016,12
184,2015.0,CH021,2016,4
185,2015.0,CH022,2016,2
186,2015.0,CH031,2016,8
187,2015.0,CH040,2016,21
188,2015.0,CY000,2016,3
189,2015.0,CZ010,2016,3
190,2015.0,CZ051,2016,1
191,2015.0,CZ080,2016,2
192,2015.0,DE111,2016,4
193,2015.0,DE122,2016,2
194,2015.0,DE125,2016,15
195,2015.0,DE131,2016,8
196,2015.0,DE138,2016,1
197,2015.0,DE142,2016,5
198,2015.0,DE144,2016,1
199,2015.0,DE212,2016,56
200,2015.0,DE300,2016,20
201,2015.0,DE404,2016,1
202,2015.0,DE501,2016,1
203,2015.0,DE600,2016,12
204,2015.0,DE712,2016,1
205,2015.0,DE721,2016,1
206,2015.0,DE731,2016,5
207,2015.0,DE803,2016,2
208,2015.0,DE911,2016,1
209,2015.0,DE91C,2016,4
210,2015.0,DE929,2016,1
211,2015.0,DE943,2016,1
212,2015.0,DEA22,2016,4
213,2015.0,DEA23,2016,4
214,2015.0,DEA26,2016,1
215,2015.0,DEA2D,2016,1
216,2015.0,DEA41,2016,2
217,2015.0,DEA51,2016,1
218,2015.0,DEB33,2016,1
219,2015.0,DED41,2016,5
220,2015.0,DED43,2016,3
221,2015.0,DED51,2016,3
222,2015.0,DEE02,2016,2
223,2015.0,DK011,2016,24
224,2015.0,DK012,2016,3
225,2015.0,DK031,2016,4
226,2015.0,DK042,2016,13
227,2015.0,EE008,2016,4
228,2015.0,EL303,2016,2
229,2015.0,EL433,2016,1
230,2015.0,EL512,2016,2
231,2015.0,EL522,2016,1
232,2015.0,EL632,2016,1
233,2015.0,ES114,2016,6
234,2015.0,ES213,2016,2
235,2015.0,ES300,2016,25
236,2015.0,ES413,2016,7
237,2015.0,ES418,2016,1
238,2015.0,ES421,2016,1
239,2015.0,ES432,2016,1
240,2015.0,ES511,2016,21
241,2015.0,ES523,2016,2
242,2015.0,ES614,2016,1
243,2015.0,FI193,2016,1
244,2015.0,FI1B1,2016,13
245,2015.0,FI1C1,2016,6
246,2015.0,FI1D2,2016,3
247,2015.0,FI1D9,2016,2
248,2015.0,FR101,2016,21
249,2015.0,FR103,2016,2
250,2015.0,FR104,2016,9
251,2015.0,FR105,2016,1
252,2015.0,FRE23,2016,1
253,2015.0,FRF11,2016,1
254,2015.0,FRF31,2016,2
255,2015.0,FRG02,2016,1
256,2015.0,FRG04,2016,4
257,2015.0,FRH03,2016,1
258,2015.0,FRI12,2016,2
259,2015.0,FRJ13,2016,6
260,2015.0,FRJ15,2016,1
261,2015.0,FRJ23,2016,4
262,2015.0,FRK24,2016,1
263,2015.0,FRK26,2016,4
264,2015.0,FRL04,2016,7
265,2015.0,HR041,2016,4
266,2015.0,HU110,2016,2
267,2015.0,HU321,2016,1
268,2015.0,IE042,2016,2
269,2015.0,IE051,2016,3
270,2015.0,IE053,2016,1
271,2015.0,IE061,2016,1
272,2015.0,IS001,2016,9
273,2015.0,ITC11,2016,3
274,2015.0,ITC48,2016,1
275,2015.0,ITC4C,2016,7
276,2015.0,ITF33,2016,1
277,2015.0,ITF46,2016,1
278,2015.0,ITF47,2016,2
279,2015.0,ITG17,2016,1
280,2015.0,ITH20,2016,1
281,2015.0,ITH36,2016,3
282,2015.0,ITH44,2016,5
283,2015.0,ITH56,2016,2
284,2015.0,ITI14,2016,15
285,2015.0,ITI17,2016,1
286,2015.0,ITI43,2016,1
287,2015.0,NL113,2016,9
288,2015.0,NL213,2016,1
289,2015.0,NL221,2016,4
290,2015.0,NL226,2016,6
291,2015.0,NL310,2016,6
292,2015.0,NL329,2016,25
293,2015.0,NL333,2016,3
294,2015.0,NL337,2016,5
295,2015.0,NL33C,2016,5
296,2015.0,NL423,2016,2
297,2015.0,NO011,2016,12
298,2015.0,NO012,2016,4
299,2015.0,NO043,2016,1
300,2015.0,NO051,2016,1
301,2015.0,NO060,2016,2
302,2015.0,PL213,2016,1
303,2015.0,PL911,2016,2
304,2015.0,PT11A,2016,2
305,2015.0,PT16D,2016,1
306,2015.0,PT16E,2016,1
307,2015.0,PT170,2016,6
308,2015.0,PT200,2016,2
309,2015.0,RO213,2016,1
310,2015.0,RO321,2016,1
311,2015.0,RO322,2016,1
312,2015.0,SE110,2016,42
313,2015.0,SE121,2016,20
314,2015.0,SE123,2016,3
315,2015.0,SE124,2016,3
316,2015.0,SE213,2016,1
317,2015.0,SE224,2016,4
318,2015.0,SE232,2016,5
319,2015.0,SE331,2016,7
320,2015.0,SI041,2016,4
321,2015.0,SI043,2016,1
322,2015.0,SK010,2016,1
323,2015.0,TR100,2016,3
324,2015.0,TR310,2016,2
325,2015.0,TR510,2016,2
326,2015.0,TR622,2016,2
327,2015.0,UKD33,2016,12
328,2015.0,UKD45,2016,1
329,2015.0,UKD72,2016,3
330,2015.0,UKE11,2016,3
331,2015.0,UKE32,2016,8
332,2015.0,UKE41,2016,1
333,2015.0,UKE42,2016,1
334,2015.0,UKF14,2016,5
335,2015.0,UKF21,2016,4
336,2015.0,UKF30,2016,1
337,2015.0,UKG13,2016,6
338,2015.0,UKG31,2016,6
339,2015.0,UKG33,2016,1
340,2015.0,UKH12,2016,110
341,2015.0,UKH14,2016,1
342,2015.0,UKH17,2016,14
343,2015.0,UKH23,2016,3
344,2015.0,UKH34,2016,1
345,2015.0,UKI31,2016,11
346,2015.0,UKI32,2016,13
347,2015.0,UKI33,2016,34
348,2015.0,UKI42,2016,5
349,2015.0,UKI44,2016,1
350,2015.0,UKI62,2016,1
351,2015.0,UKJ11,2016,1
352,2015.0,UKJ14,2016,66
353,2015.0,UKJ22,2016,7
354,2015.0,UKJ25,2016,3
355,2015.0,UKJ32,2016,7
356,2015.0,UKK11,2016,5
357,2015.0,UKK12,2016,2
358,2015.0,UKK21,2016,1
359,2015.0,UKK41,2016,2
360,2015.0,UKK43,2016,11
361,2015.0,UKL12,2016,1
362,2015.0,UKL18,2016,2
363,2015.0,UKL22,2016,7
364,2015.0,UKM50,2016,3
365,2015.0,UKM71,2016,2
366,2015.0,UKM72,2016,5
367,2015.0,UKM73,2016,1
368,2015.0,UKM75,2016,43
369,2015.0,UKM82,2016,11
370,2015.0,UKN06,2016,2
371,2016.0,AT126,2016,6
372,2016.0,AT130,2016,31
373,2016.0,AT211,2016,1
374,2016.0,AT221,2016,11
375,2016.0,AT312,2016,4
376,2016.0,AT332,2016,6
377,2016.0,BE100,2016,14
378,2016.0,BE211,2016,2
379,2016.0,BE213,2016,5
380,2016.0,BE234,2016,14
381,2016.0,BE242,2016,2
382,2016.0,BE310,2016,9
383,2016.0,BE332,2016,7
384,2016.0,BG411,2016,10
385,2016.0,CH011,2016,59
386,2016.0,CH013,2016,62
387,2016.0,CH021,2016,9
388,2016.0,CH022,2016,4
389,2016.0,CH024,2016,2
390,2016.0,CH031,2016,15
391,2016.0,CH033,2016,1
392,2016.0,CH040,2016,80
393,2016.0,CY000,2016,4
394,2016.0,CZ010,2016,18
395,2016.0,CZ020,2016,3
396,2016.0,CZ052,2016,5
397,2016.0,CZ064,2016,12
398,2016.0,CZ080,2016,3
399,2016.0,DE111,2016,4
400,2016.0,DE122,2016,5
401,2016.0,DE125,2016,37
402,2016.0,DE131,2016,12
403,2016.0,DE138,2016,5
404,2016.0,DE142,2016,26
405,2016.0,DE144,2016,5
406,2016.0,DE212,2016,160
407,2016.0,DE21H,2016,1
408,2016.0,DE232,2016,6
409,2016.0,DE241,2016,1
410,2016.0,DE252,2016,2
411,2016.0,DE263,2016,10
412,2016.0,DE271,2016,1
413,2016.0,DE300,2016,75
414,2016.0,DE404,2016,6
415,2016.0,DE501,2016,3
416,2016.0,DE600,2016,19
417,2016.0,DE712,2016,7
418,2016.0,DE721,2016,1
419,2016.0,DE724,2016,1
420,2016.0,DE731,2016,13
421,2016.0,DE803,2016,1
422,2016.0,DE80N,2016,2
423,2016.0,DE911,2016,2
424,2016.0,DE91C,2016,15
425,2016.0,DE929,2016,4
426,2016.0,DE943,2016,3
427,2016.0,DEA13,2016,4
428,2016.0,DEA22,2016,13
429,2016.0,DEA23,2016,20
430,2016.0,DEA26,2016,1
431,2016.0,DEA2D,2016,12
432,2016.0,DEA33,2016,9
433,2016.0,DEA41,2016,3
434,2016.0,DEA51,2016,5
435,2016.0,DEB32,2016,1
436,2016.0,DEB33,2016,1
437,2016.0,DEC01,2016,6
438,2016.0,DED41,2016,22
439,2016.0,DED43,2016,12
440,2016.0,DED51,2016,6
441,2016.0,DEE02,2016,6
442,2016.0,DEE03,2016,10
443,2016.0,DEF03,2016,1
444,2016.0,DK011,2016,38
445,2016.0,DK012,2016,14
446,2016.0,DK021,2016,1
447,2016.0,DK031,2016,11
448,2016.0,DK032,2016,1
449,2016.0,DK042,2016,30
450,2016.0,DK050,2016,1
451,2016.0,EE001,2016,3
452,2016.0,EE008,2016,24
453,2016.0,EL303,2016,9
454,2016.0,EL411,2016,1
455,2016.0,EL431,2016,2
456,2016.0,EL433,2016,3
457,2016.0,EL512,2016,2
458,2016.0,EL522,2016,2
459,2016.0,EL632,2016,1
460,2016.0,ES114,2016,3
461,2016.0,ES213,2016,1
462,2016.0,ES220,2016,1
463,2016.0,ES243,2016,1
464,2016.0,ES300,2016,55
465,2016.0,ES413,2016,12
466,2016.0,ES511,2016,46
467,2016.0,ES512,2016,1
468,2016.0,ES521,2016,1
469,2016.0,ES523,2016,12
470,2016.0,ES614,2016,1
471,2016.0,ES615,2016,5
472,2016.0,ES617,2016,1
473,2016.0,ES618,2016,3
474,2016.0,ES620,2016,5
475,2016.0,ES709,2016,2
476,2016.0,FI193,2016,2
477,2016.0,FI1B1,2016,80
478,2016.0,FI1C1,2016,14
479,2016.0,FI1D2,2016,6
480,2016.0,FI1D9,2016,10
481,2016.0,FR101,2016,68
482,2016.0,FR103,2016,11
483,2016.0,FR104,2016,30
484,2016.0,FRB04,2016,1
485,2016.0,FRC11,2016,2
486,2016.0,FRE11,2016,2
487,2016.0,FRE23,2016,1
488,2016.0,FRF11,2016,6
489,2016.0,FRF31,2016,2
490,2016.0,FRG01,2016,2
491,2016.0,FRG04,2016,10
492,2016.0,FRH03,2016,8
493,2016.0,FRI12,2016,5
494,2016.0,FRI32,2016,2
495,2016.0,FRJ13,2016,17
496,2016.0,FRJ23,2016,8
497,2016.0,FRK24,2016,2
498,2016.0,FRK26,2016,6
499,2016.0,FRL04,2016,11
500,2016.0,HR035,2016,2
501,2016.0,HR041,2016,4
502,2016.0,HU110,2016,12
503,2016.0,HU311,2016,1
504,2016.0,HU321,2016,3
505,2016.0,HU333,2016,1
506,2016.0,IE042,2016,7
507,2016.0,IE051,2016,5
508,2016.0,IE053,2016,4
509,2016.0,IE061,2016,18
510,2016.0,IE062,2016,1
511,2016.0,IS001,2016,16
512,2016.0,ITC11,2016,6
513,2016.0,ITC33,2016,2
514,2016.0,ITC47,2016,1
515,2016.0,ITC48,2016,1
516,2016.0,ITC49,2016,1
517,2016.0,ITC4C,2016,15
518,2016.0,ITF11,2016,2
519,2016.0,ITF32,2016,1
520,2016.0,ITF33,2016,4
521,2016.0,ITF35,2016,2
522,2016.0,ITF45,2016,2
523,2016.0,ITF61,2016,1
524,2016.0,ITG17,2016,1
525,2016.0,ITG25,2016,1
526,2016.0,ITG27,2016,3
527,2016.0,ITH10,2016,1
528,2016.0,ITH20,2016,11
529,2016.0,ITH35,2016,1
530,2016.0,ITH36,2016,8
531,2016.0,ITH44,2016,8
532,2016.0,ITH54,2016,2
533,2016.0,ITH55,2016,6
534,2016.0,ITH56,2016,5
535,2016.0,ITI14,2016,54
536,2016.0,ITI17,2016,7
537,2016.0,ITI21,2016,3
538,2016.0,ITI33,2016,1
539,2016.0,ITI43,2016,11
540,2016.0,LT011,2016,3
541,2016.0,LU000,2016,6
542,2016.0,NL113,2016,29
543,2016.0,NL221,2016,20
544,2016.0,NL226,2016,36
545,2016.0,NL310,2016,26
546,2016.0,NL329,2016,60
547,2016.0,NL332,2016,1
548,2016.0,NL333,2016,5
549,2016.0,NL337,2016,30
550,2016.0,NL33C,2016,16
551,2016.0,NL412,2016,1
552,2016.0,NL414,2016,1
553,2016.0,NL423,2016,11
554,2016.0,NO011,2016,36
555,2016.0,NO012,2016,11
556,2016.0,NO032,2016,1
557,2016.0,NO043,2016,1
558,2016.0,NO051,2016,9
559,2016.0,NO060,2016,7
560,2016.0,PL213,2016,10
561,2016.0,PL22A,2016,1
562,2016.0,PL415,2016,7
563,2016.0,PL424,2016,1
564,2016.0,PL514,2016,8
565,2016.0,PL711,2016,3
566,2016.0,PL842,2016,1
567,2016.0,PL911,2016,13
568,2016.0,PT119,2016,1
569,2016.0,PT11A,2016,5
570,2016.0,PT16D,2016,2
571,2016.0,PT16E,2016,3
572,2016.0,PT170,2016,12
573,2016.0,RO213,2016,1
574,2016.0,RO321,2016,2
575,2016.0,SE110,2016,74
576,2016.0,SE121,2016,38
577,2016.0,SE123,2016,4
578,2016.0,SE213,2016,1
579,2016.0,SE224,2016,6
580,2016.0,SE232,2016,14
581,2016.0,SE331,2016,5
582,2016.0,SI032,2016,1
583,2016.0,SI041,2016,3
584,2016.0,SK010,2016,1
585,2016.0,SK023,2016,1
586,2016.0,TR310,2016,1
587,2016.0,TR510,2016,5
588,2016.0,TR521,2016,1
589,2016.0,TR611,2016,1
590,2016.0,TR902,2016,1
591,2016.0,TRC12,2016,3
592,2016.0,UKC14,2016,5
593,2016.0,UKC22,2016,4
594,2016.0,UKD33,2016,24
595,2016.0,UKD44,2016,8
596,2016.0,UKD72,2016,16
597,2016.0,UKE11,2016,2
598,2016.0,UKE21,2016,12
599,2016.0,UKE32,2016,23
600,2016.0,UKE42,2016,11
601,2016.0,UKE44,2016,2
602,2016.0,UKF14,2016,21
603,2016.0,UKF16,2016,1
604,2016.0,UKF21,2016,11
605,2016.0,UKF22,2016,2
606,2016.0,UKF30,2016,1
607,2016.0,UKG13,2016,29
608,2016.0,UKG31,2016,24
609,2016.0,UKH12,2016,305
610,2016.0,UKH14,2016,1
611,2016.0,UKH17,2016,37
612,2016.0,UKH21,2016,2
613,2016.0,UKH23,2016,10
614,2016.0,UKH25,2016,1
615,2016.0,UKH34,2016,2
616,2016.0,UKI31,2016,44
617,2016.0,UKI32,2016,53
618,2016.0,UKI33,2016,78
619,2016.0,UKI34,2016,3
620,2016.0,UKI42,2016,12
621,2016.0,UKI43,2016,1
622,2016.0,UKI44,2016,1
623,2016.0,UKI62,2016,2
624,2016.0,UKI75,2016,1
625,2016.0,UKJ11,2016,10
626,2016.0,UKJ14,2016,172
627,2016.0,UKJ22,2016,17
628,2016.0,UKJ25,2016,15
629,2016.0,UKJ32,2016,12
630,2016.0,UKJ44,2016,4
631,2016.0,UKK11,2016,34
632,2016.0,UKK12,2016,16
633,2016.0,UKK30,2016,2
634,2016.0,UKK41,2016,1
635,2016.0,UKK43,2016,16
636,2016.0,UKL12,2016,2
637,2016.0,UKL14,2016,6
638,2016.0,UKL18,2016,5
639,2016.0,UKL22,2016,16
640,2016.0,UKM50,2016,14
641,2016.0,UKM71,2016,8
642,2016.0,UKM72,2016,14
643,2016.0,UKM75,2016,116
644,2016.0,UKM77,2016,3
645,2016.0,UKM82,2016,36
646,2016.0,UKN06,2016,3
647,2016.0,UKN14,2016,1
648,2017.0,AT124,2016,3
649,2017.0,AT126,2016,12
650,2017.0,AT127,2016,3
651,2017.0,AT130,2016,93
652,2017.0,AT221,2016,16
653,2017.0,AT312,2016,5
654,2017.0,AT323,2016,8
655,2017.0,AT332,2016,11
656,2017.0,BE100,2016,40
657,2017.0,BE211,2016,14
658,2017.0,BE213,2016,8
659,2017.0,BE221,2016,3
660,2017.0,BE234,2016,42
661,2017.0,BE241,2016,3
662,2017.0,BE242,2016,7
663,2017.0,BE310,2016,19
664,2017.0,BE332,2016,17
665,2017.0,BG411,2016,22
666,2017.0,CH011,2016,112
667,2017.0,CH013,2016,88
668,2017.0,CH021,2016,34
669,2017.0,CH022,2016,13
670,2017.0,CH023,2016,1
671,2017.0,CH024,2016,7
672,2017.0,CH031,2016,77
673,2017.0,CH033,2016,6
674,2017.0,CH040,2016,187
675,2017.0,CH055,2016,1
676,2017.0,CH070,2016,1
677,2017.0,CY000,2016,2
678,2017.0,CZ010,2016,23
679,2017.0,CZ020,2016,6
680,2017.0,CZ031,2016,2
681,2017.0,CZ032,2016,1
682,2017.0,CZ052,2016,6
683,2017.0,CZ064,2016,22
684,2017.0,CZ071,2016,1
685,2017.0,CZ072,2016,1
686,2017.0,CZ080,2016,3
687,2017.0,DE111,2016,12
688,2017.0,DE122,2016,10
689,2017.0,DE125,2016,99
690,2017.0,DE131,2016,38
691,2017.0,DE138,2016,9
692,2017.0,DE142,2016,52
693,2017.0,DE144,2016,8
694,2017.0,DE212,2016,388
695,2017.0,DE229,2016,1
696,2017.0,DE232,2016,6
697,2017.0,DE242,2016,2
698,2017.0,DE252,2016,8
699,2017.0,DE263,2016,15
700,2017.0,DE300,2016,173
701,2017.0,DE404,2016,4
702,2017.0,DE501,2016,6
703,2017.0,DE600,2016,23
704,2017.0,DE711,2016,2
705,2017.0,DE712,2016,33
706,2017.0,DE715,2016,1
707,2017.0,DE71C,2016,2
708,2017.0,DE721,2016,11
709,2017.0,DE724,2016,4
710,2017.0,DE731,2016,28
711,2017.0,DE803,2016,9
712,2017.0,DE80N,2016,7
713,2017.0,DE911,2016,3
714,2017.0,DE91B,2016,1
715,2017.0,DE91C,2016,41
716,2017.0,DE929,2016,8
717,2017.0,DE943,2016,5
718,2017.0,DEA13,2016,11
719,2017.0,DEA22,2016,43
720,2017.0,DEA23,2016,37
721,2017.0,DEA26,2016,12
722,2017.0,DEA27,2016,1
723,2017.0,DEA2B,2016,1
724,2017.0,DEA2D,2016,23
725,2017.0,DEA33,2016,13
726,2017.0,DEA41,2016,8
727,2017.0,DEA51,2016,7
728,2017.0,DEB32,2016,2
729,2017.0,DEB35,2016,1
730,2017.0,DEC01,2016,9
731,2017.0,DED21,2016,2
732,2017.0,DED41,2016,51
733,2017.0,DED43,2016,37
734,2017.0,DED51,2016,24
735,2017.0,DEE02,2016,20
736,2017.0,DEE03,2016,9
737,2017.0,DEE09,2016,1
738,2017.0,DEE0B,2016,1
739,2017.0,DEF03,2016,9
740,2017.0,DK011,2016,121
741,2017.0,DK012,2016,35
742,2017.0,DK013,2016,1
743,2017.0,DK021,2016,1
744,2017.0,DK031,2016,19
745,2017.0,DK042,2016,84
746,2017.0,DK050,2016,7
747,2017.0,EE001,2016,2
748,2017.0,EE008,2016,25
749,2017.0,EL302,2016,1
750,2017.0,EL303,2016,19
751,2017.0,EL411,2016,2
752,2017.0,EL433,2016,9
753,2017.0,EL512,2016,1
754,2017.0,EL522,2016,4
755,2017.0,EL531,2016,1
756,2017.0,EL543,2016,1
757,2017.0,EL632,2016,1
758,2017.0,ES111,2016,6
759,2017.0,ES114,2016,10
760,2017.0,ES120,2016,4
761,2017.0,ES211,2016,1
762,2017.0,ES213,2016,7
763,2017.0,ES220,2016,2
764,2017.0,ES243,2016,5
765,2017.0,ES300,2016,104
766,2017.0,ES413,2016,21
767,2017.0,ES415,2016,2
768,2017.0,ES418,2016,2
769,2017.0,ES432,2016,3
770,2017.0,ES511,2016,96
771,2017.0,ES513,2016,2
772,2017.0,ES521,2016,2
773,2017.0,ES523,2016,15
774,2017.0,ES532,2016,1
775,2017.0,ES614,2016,6
776,2017.0,ES615,2016,4
777,2017.0,ES616,2016,2
778,2017.0,ES617,2016,2
779,2017.0,ES618,2016,6
780,2017.0,ES620,2016,9
781,2017.0,ES709,2016,7
782,2017.0,FI193,2016,7
783,2017.0,FI1B1,2016,110
784,2017.0,FI1C1,2016,34
785,2017.0,FI1D2,2016,15
786,2017.0,FI1D9,2016,11
787,2017.0,FR101,2016,112
788,2017.0,FR103,2016,14
789,2017.0,FR104,2016,96
790,2017.0,FR105,2016,5
791,2017.0,FR107,2016,3
792,2017.0,FRB04,2016,6
793,2017.0,FRB06,2016,2
794,2017.0,FRC11,2016,6
795,2017.0,FRD22,2016,1
796,2017.0,FRE11,2016,6
797,2017.0,FRF11,2016,20
798,2017.0,FRF31,2016,9
799,2017.0,FRG01,2016,5
800,2017.0,FRG04,2016,21
801,2017.0,FRH02,2016,1
802,2017.0,FRH03,2016,12
803,2017.0,FRI12,2016,23
804,2017.0,FRI23,2016,1
805,2017.0,FRI32,2016,1
806,2017.0,FRI34,2016,3
807,2017.0,FRJ13,2016,34
808,2017.0,FRJ15,2016,1
809,2017.0,FRJ23,2016,11
810,2017.0,FRK24,2016,5
811,2017.0,FRK26,2016,28
812,2017.0,FRL04,2016,50
813,2017.0,FRY40,2016,2
814,2017.0,HR031,2016,1
815,2017.0,HR035,2016,6
816,2017.0,HR041,2016,12
817,2017.0,HU110,2016,40
818,2017.0,HU120,2016,2
819,2017.0,HU221,2016,1
820,2017.0,HU231,2016,2
821,2017.0,HU321,2016,6
822,2017.0,HU333,2016,5
823,2017.0,IE042,2016,7
824,2017.0,IE051,2016,14
825,2017.0,IE052,2016,1
826,2017.0,IE053,2016,5
827,2017.0,IE061,2016,37
828,2017.0,IE062,2016,4
829,2017.0,IS001,2016,39
830,2017.0,IS002,2016,2
831,2017.0,ITC11,2016,22
832,2017.0,ITC12,2016,1
833,2017.0,ITC33,2016,7
834,2017.0,ITC41,2016,4
835,2017.0,ITC47,2016,2
836,2017.0,ITC48,2016,5
837,2017.0,ITC4C,2016,48
838,2017.0,ITF11,2016,4
839,2017.0,ITF12,2016,1
840,2017.0,ITF14,2016,1
841,2017.0,ITF32,2016,3
842,2017.0,ITF33,2016,18
843,2017.0,ITF35,2016,5
