,year,nuts_id,nuts_year_spec,biorxiv_count
145,2015.0,AT33,2016,1
146,2015.0,BE10,2016,5
147,2015.0,BE23,2016,5
148,2015.0,BE33,2016,3
149,2015.0,BG41,2016,2
150,2015.0,CH01,2016,34
151,2015.0,CH02,2016,6
152,2015.0,CH03,2016,8
153,2015.0,CH04,2016,21
154,2015.0,CY00,2016,3
155,2015.0,CZ01,2016,3
156,2015.0,CZ05,2016,1
157,2015.0,CZ08,2016,2
158,2015.0,DE11,2016,4
159,2015.0,DE12,2016,17
160,2015.0,DE13,2016,9
161,2015.0,DE14,2016,6
162,2015.0,DE21,2016,56
163,2015.0,DE30,2016,20
164,2015.0,DE40,2016,1
165,2015.0,DE50,2016,1
166,2015.0,DE60,2016,12
167,2015.0,DE71,2016,1
168,2015.0,DE72,2016,1
169,2015.0,DE73,2016,5
170,2015.0,DE80,2016,2
171,2015.0,DE91,2016,5
172,2015.0,DE92,2016,1
173,2015.0,DE94,2016,1
174,2015.0,DEA2,2016,10
175,2015.0,DEA4,2016,2
176,2015.0,DEA5,2016,1
177,2015.0,DEB3,2016,1
178,2015.0,DED4,2016,8
179,2015.0,DED5,2016,3
180,2015.0,DEE0,2016,2
181,2015.0,DK01,2016,27
182,2015.0,DK03,2016,4
183,2015.0,DK04,2016,13
184,2015.0,EE00,2016,4
185,2015.0,EL30,2016,2
186,2015.0,EL43,2016,1
187,2015.0,EL51,2016,2
188,2015.0,EL52,2016,1
189,2015.0,EL63,2016,1
190,2015.0,ES11,2016,6
191,2015.0,ES21,2016,2
192,2015.0,ES30,2016,25
193,2015.0,ES41,2016,8
194,2015.0,ES42,2016,1
195,2015.0,ES43,2016,1
196,2015.0,ES51,2016,21
197,2015.0,ES52,2016,2
198,2015.0,ES61,2016,1
199,2015.0,FI19,2016,1
200,2015.0,FI1B,2016,13
201,2015.0,FI1C,2016,6
202,2015.0,FI1D,2016,5
203,2015.0,FR10,2016,33
204,2015.0,FRE2,2016,1
205,2015.0,FRF1,2016,1
206,2015.0,FRF3,2016,2
207,2015.0,FRG0,2016,5
208,2015.0,FRH0,2016,1
209,2015.0,FRI1,2016,2
210,2015.0,FRJ1,2016,7
211,2015.0,FRJ2,2016,4
212,2015.0,FRK2,2016,5
213,2015.0,FRL0,2016,7
214,2015.0,HR04,2016,4
215,2015.0,HU11,2016,2
216,2015.0,HU32,2016,1
217,2015.0,IE04,2016,2
218,2015.0,IE05,2016,4
219,2015.0,IE06,2016,1
220,2015.0,IS00,2016,9
221,2015.0,ITC1,2016,3
222,2015.0,ITC4,2016,8
223,2015.0,ITF3,2016,1
224,2015.0,ITF4,2016,3
225,2015.0,ITG1,2016,1
226,2015.0,ITH2,2016,1
227,2015.0,ITH3,2016,3
228,2015.0,ITH4,2016,5
229,2015.0,ITH5,2016,2
230,2015.0,ITI1,2016,16
231,2015.0,ITI4,2016,1
232,2015.0,NL11,2016,9
233,2015.0,NL21,2016,1
234,2015.0,NL22,2016,10
235,2015.0,NL31,2016,6
236,2015.0,NL32,2016,25
237,2015.0,NL33,2016,13
238,2015.0,NL42,2016,2
239,2015.0,NO01,2016,16
240,2015.0,NO04,2016,1
241,2015.0,NO05,2016,1
242,2015.0,NO06,2016,2
243,2015.0,PL21,2016,1
244,2015.0,PL91,2016,2
245,2015.0,PT11,2016,2
246,2015.0,PT16,2016,2
247,2015.0,PT17,2016,6
248,2015.0,PT20,2016,2
249,2015.0,RO21,2016,1
250,2015.0,RO32,2016,2
251,2015.0,SE11,2016,42
252,2015.0,SE12,2016,26
253,2015.0,SE21,2016,1
254,2015.0,SE22,2016,4
255,2015.0,SE23,2016,5
256,2015.0,SE33,2016,7
257,2015.0,SI04,2016,5
258,2015.0,SK01,2016,1
259,2015.0,TR10,2016,3
260,2015.0,TR31,2016,2
261,2015.0,TR51,2016,2
262,2015.0,TR62,2016,2
263,2015.0,UKD3,2016,12
264,2015.0,UKD4,2016,1
265,2015.0,UKD7,2016,3
266,2015.0,UKE1,2016,3
267,2015.0,UKE3,2016,8
268,2015.0,UKE4,2016,2
269,2015.0,UKF1,2016,5
270,2015.0,UKF2,2016,4
271,2015.0,UKF3,2016,1
272,2015.0,UKG1,2016,6
273,2015.0,UKG3,2016,7
274,2015.0,UKH1,2016,125
275,2015.0,UKH2,2016,3
276,2015.0,UKH3,2016,1
277,2015.0,UKI3,2016,58
278,2015.0,UKI4,2016,6
279,2015.0,UKI6,2016,1
280,2015.0,UKJ1,2016,67
281,2015.0,UKJ2,2016,10
282,2015.0,UKJ3,2016,7
283,2015.0,UKK1,2016,7
284,2015.0,UKK2,2016,1
285,2015.0,UKK4,2016,13
286,2015.0,UKL1,2016,3
287,2015.0,UKL2,2016,7
288,2015.0,UKM5,2016,3
289,2015.0,UKM7,2016,51
290,2015.0,UKM8,2016,11
291,2015.0,UKN0,2016,2
292,2016.0,AT12,2016,6
293,2016.0,AT13,2016,31
294,2016.0,AT21,2016,1
295,2016.0,AT22,2016,11
296,2016.0,AT31,2016,4
297,2016.0,AT33,2016,6
298,2016.0,BE10,2016,14
299,2016.0,BE21,2016,7
300,2016.0,BE23,2016,14
301,2016.0,BE24,2016,2
302,2016.0,BE31,2016,9
303,2016.0,BE33,2016,7
304,2016.0,BG41,2016,10
305,2016.0,CH01,2016,121
306,2016.0,CH02,2016,15
307,2016.0,CH03,2016,16
308,2016.0,CH04,2016,80
309,2016.0,CY00,2016,4
310,2016.0,CZ01,2016,18
311,2016.0,CZ02,2016,3
312,2016.0,CZ05,2016,5
313,2016.0,CZ06,2016,12
314,2016.0,CZ08,2016,3
315,2016.0,DE11,2016,4
316,2016.0,DE12,2016,42
317,2016.0,DE13,2016,17
318,2016.0,DE14,2016,31
319,2016.0,DE21,2016,161
320,2016.0,DE23,2016,6
321,2016.0,DE24,2016,1
322,2016.0,DE25,2016,2
323,2016.0,DE26,2016,10
324,2016.0,DE27,2016,1
325,2016.0,DE30,2016,75
326,2016.0,DE40,2016,6
327,2016.0,DE50,2016,3
328,2016.0,DE60,2016,19
329,2016.0,DE71,2016,7
330,2016.0,DE72,2016,2
331,2016.0,DE73,2016,13
332,2016.0,DE80,2016,3
333,2016.0,DE91,2016,17
334,2016.0,DE92,2016,4
335,2016.0,DE94,2016,3
336,2016.0,DEA1,2016,4
337,2016.0,DEA2,2016,46
338,2016.0,DEA3,2016,9
339,2016.0,DEA4,2016,3
340,2016.0,DEA5,2016,5
341,2016.0,DEB3,2016,2
342,2016.0,DEC0,2016,6
343,2016.0,DED4,2016,34
344,2016.0,DED5,2016,6
345,2016.0,DEE0,2016,16
346,2016.0,DEF0,2016,1
347,2016.0,DK01,2016,52
348,2016.0,DK02,2016,1
349,2016.0,DK03,2016,12
350,2016.0,DK04,2016,30
351,2016.0,DK05,2016,1
352,2016.0,EE00,2016,27
353,2016.0,EL30,2016,9
