,year,nuts_id,nuts_year_spec,arxiv_count
383,2003.0,FRI,2016,30
384,2003.0,FRJ,2016,110
385,2003.0,FRK,2016,290
386,2003.0,FRL,2016,19
387,2003.0,FRY,2016,2
388,2003.0,HR0,2016,29
389,2003.0,HU1,2016,251
390,2003.0,HU2,2016,7
391,2003.0,HU3,2016,32
392,2003.0,IE0,2016,141
393,2003.0,IS0,2016,12
394,2003.0,ITC,2016,442
395,2003.0,ITF,2016,320
396,2003.0,ITG,2016,73
397,2003.0,ITH,2016,917
398,2003.0,ITI,2016,897
399,2003.0,LT0,2016,17
400,2003.0,LU0,2016,6
401,2003.0,LV0,2016,10
402,2003.0,ME0,2016,2
403,2003.0,MT0,2016,1
404,2003.0,NL1,2016,79
405,2003.0,NL2,2016,153
406,2003.0,NL3,2016,603
407,2003.0,NL4,2016,27
408,2003.0,NO0,2016,139
409,2003.0,PL2,2016,129
410,2003.0,PL4,2016,48
411,2003.0,PL5,2016,57
412,2003.0,PL6,2016,28
413,2003.0,PL7,2016,42
414,2003.0,PL8,2016,21
415,2003.0,PL9,2016,257
416,2003.0,PT1,2016,166
417,2003.0,PT3,2016,1
418,2003.0,RO1,2016,1
419,2003.0,RO2,2016,1
420,2003.0,RO3,2016,38
421,2003.0,RO4,2016,6
422,2003.0,RS1,2016,19
423,2003.0,RS2,2016,1
424,2003.0,SE1,2016,252
425,2003.0,SE2,2016,163
426,2003.0,SE3,2016,35
427,2003.0,SI0,2016,73
428,2003.0,SK0,2016,113
429,2003.0,TR1,2016,54
430,2003.0,TR2,2016,3
431,2003.0,TR3,2016,13
432,2003.0,TR4,2016,6
433,2003.0,TR5,2016,96
434,2003.0,TR6,2016,6
435,2003.0,TR7,2016,1
436,2003.0,UKC,2016,258
437,2003.0,UKD,2016,395
438,2003.0,UKE,2016,147
439,2003.0,UKF,2016,226
440,2003.0,UKG,2016,252
441,2003.0,UKH,2016,564
442,2003.0,UKI,2016,551
443,2003.0,UKJ,2016,724
444,2003.0,UKK,2016,156
445,2003.0,UKL,2016,129
446,2003.0,UKM,2016,340
447,2003.0,UKN,2016,40
448,2004.0,AL0,2016,2
449,2004.0,AT1,2016,256
450,2004.0,AT2,2016,49
451,2004.0,AT3,2016,45
452,2004.0,BE1,2016,175
453,2004.0,BE2,2016,169
454,2004.0,BE3,2016,156
455,2004.0,BG4,2016,73
456,2004.0,CH0,2016,844
457,2004.0,CY0,2016,22
458,2004.0,CZ0,2016,224
459,2004.0,DE1,2016,619
460,2004.0,DE2,2016,1896
461,2004.0,DE3,2016,247
462,2004.0,DE4,2016,48
463,2004.0,DE5,2016,19
464,2004.0,DE6,2016,184
465,2004.0,DE7,2016,230
466,2004.0,DE8,2016,14
467,2004.0,DE9,2016,125
468,2004.0,DEA,2016,872
469,2004.0,DEB,2016,63
470,2004.0,DEC,2016,26
471,2004.0,DED,2016,333
472,2004.0,DEE,2016,28
473,2004.0,DEF,2016,18
474,2004.0,DEG,2016,11
475,2004.0,DK0,2016,240
476,2004.0,EE0,2016,36
477,2004.0,EL3,2016,94
478,2004.0,EL4,2016,69
479,2004.0,EL5,2016,56
480,2004.0,EL6,2016,22
481,2004.0,ES1,2016,70
482,2004.0,ES2,2016,109
483,2004.0,ES3,2016,859
484,2004.0,ES4,2016,79
485,2004.0,ES5,2016,467
486,2004.0,ES6,2016,200
487,2004.0,ES7,2016,50
488,2004.0,FI1,2016,235
489,2004.0,FR1,2016,1404
490,2004.0,FRB,2016,40
491,2004.0,FRC,2016,18
492,2004.0,FRD,2016,20
493,2004.0,FRE,2016,6
494,2004.0,FRF,2016,35
495,2004.0,FRG,2016,105
496,2004.0,FRH,2016,11
497,2004.0,FRI,2016,43
498,2004.0,FRJ,2016,148
499,2004.0,FRK,2016,373
500,2004.0,FRL,2016,63
501,2004.0,HR0,2016,39
502,2004.0,HU1,2016,233
503,2004.0,HU2,2016,6
504,2004.0,HU3,2016,28
505,2004.0,IE0,2016,158
506,2004.0,IS0,2016,44
507,2004.0,ITC,2016,477
508,2004.0,ITF,2016,363
509,2004.0,ITG,2016,125
510,2004.0,ITH,2016,955
511,2004.0,ITI,2016,957
512,2004.0,LT0,2016,17
513,2004.0,LU0,2016,3
514,2004.0,LV0,2016,15
515,2004.0,ME0,2016,6
516,2004.0,NL1,2016,83
517,2004.0,NL2,2016,177
518,2004.0,NL3,2016,658
519,2004.0,NL4,2016,41
520,2004.0,NO0,2016,146
521,2004.0,PL2,2016,156
522,2004.0,PL4,2016,49
523,2004.0,PL5,2016,61
524,2004.0,PL6,2016,38
525,2004.0,PL7,2016,34
526,2004.0,PL8,2016,20
527,2004.0,PL9,2016,313
528,2004.0,PT1,2016,208
529,2004.0,PT3,2016,2
530,2004.0,RO1,2016,1
531,2004.0,RO3,2016,30
532,2004.0,RO4,2016,2
533,2004.0,RS1,2016,23
534,2004.0,RS2,2016,3
535,2004.0,SE1,2016,274
536,2004.0,SE2,2016,189
537,2004.0,SE3,2016,35
538,2004.0,SI0,2016,73
539,2004.0,SK0,2016,149
540,2004.0,TR1,2016,36
541,2004.0,TR2,2016,3
542,2004.0,TR3,2016,10
543,2004.0,TR4,2016,8
544,2004.0,TR5,2016,88
545,2004.0,TR6,2016,5
546,2004.0,TR7,2016,9
547,2004.0,TRC,2016,4
548,2004.0,UKC,2016,286
549,2004.0,UKD,2016,395
550,2004.0,UKE,2016,234
551,2004.0,UKF,2016,275
552,2004.0,UKG,2016,247
553,2004.0,UKH,2016,600
554,2004.0,UKI,2016,598
555,2004.0,UKJ,2016,810
556,2004.0,UKK,2016,180
557,2004.0,UKL,2016,109
558,2004.0,UKM,2016,435
559,2004.0,UKN,2016,41
560,2005.0,AT1,2016,279
561,2005.0,AT2,2016,48
562,2005.0,AT3,2016,55
563,2005.0,BE1,2016,177
564,2005.0,BE2,2016,188
565,2005.0,BE3,2016,151
566,2005.0,BG4,2016,110
567,2005.0,CH0,2016,988
568,2005.0,CY0,2016,32
569,2005.0,CZ0,2016,302
570,2005.0,DE1,2016,647
571,2005.0,DE2,2016,2145
572,2005.0,DE3,2016,318
573,2005.0,DE4,2016,32
574,2005.0,DE5,2016,30
575,2005.0,DE6,2016,181
576,2005.0,DE7,2016,206
577,2005.0,DE8,2016,11
578,2005.0,DE9,2016,149
579,2005.0,DEA,2016,934
580,2005.0,DEB,2016,61
581,2005.0,DEC,2016,41
582,2005.0,DED,2016,350
583,2005.0,DEE,2016,37
584,2005.0,DEF,2016,19
585,2005.0,DEG,2016,13
586,2005.0,DK0,2016,241
587,2005.0,EE0,2016,19
588,2005.0,EL3,2016,141
589,2005.0,EL4,2016,104
590,2005.0,EL5,2016,65
591,2005.0,EL6,2016,27
592,2005.0,ES1,2016,58
593,2005.0,ES2,2016,152
594,2005.0,ES3,2016,907
595,2005.0,ES4,2016,92
596,2005.0,ES5,2016,477
597,2005.0,ES6,2016,209
598,2005.0,ES7,2016,40
599,2005.0,FI1,2016,246
600,2005.0,FR1,2016,1678
601,2005.0,FRB,2016,30
602,2005.0,FRC,2016,35
603,2005.0,FRD,2016,23
604,2005.0,FRE,2016,9
605,2005.0,FRF,2016,39
606,2005.0,FRG,2016,122
607,2005.0,FRH,2016,22
608,2005.0,FRI,2016,46
609,2005.0,FRJ,2016,180
610,2005.0,FRK,2016,408
611,2005.0,FRL,2016,83
612,2005.0,FRY,2016,3
613,2005.0,HR0,2016,28
614,2005.0,HU1,2016,264
615,2005.0,HU2,2016,6
616,2005.0,HU3,2016,47
617,2005.0,IE0,2016,179
618,2005.0,IS0,2016,46
619,2005.0,ITC,2016,512
620,2005.0,ITF,2016,420
621,2005.0,ITG,2016,122
622,2005.0,ITH,2016,972
623,2005.0,ITI,2016,978
624,2005.0,LT0,2016,15
625,2005.0,LU0,2016,11
626,2005.0,LV0,2016,13
627,2005.0,ME0,2016,10
628,2005.0,NL1,2016,84
629,2005.0,NL2,2016,214
630,2005.0,NL3,2016,663
631,2005.0,NL4,2016,26
632,2005.0,NO0,2016,195
633,2005.0,PL2,2016,138
634,2005.0,PL4,2016,55
635,2005.0,PL5,2016,62
636,2005.0,PL6,2016,47
637,2005.0,PL7,2016,65
638,2005.0,PL8,2016,16
639,2005.0,PL9,2016,341
640,2005.0,PT1,2016,232
641,2005.0,PT3,2016,1
642,2005.0,RO1,2016,1
643,2005.0,RO2,2016,1
644,2005.0,RO3,2016,56
645,2005.0,RO4,2016,9
646,2005.0,RS1,2016,22
647,2005.0,RS2,2016,2
648,2005.0,SE1,2016,327
649,2005.0,SE2,2016,194
650,2005.0,SE3,2016,39
651,2005.0,SI0,2016,83
652,2005.0,SK0,2016,179
653,2005.0,TR1,2016,39
654,2005.0,TR2,2016,9
655,2005.0,TR3,2016,21
656,2005.0,TR4,2016,10
657,2005.0,TR5,2016,102
658,2005.0,TR6,2016,14
659,2005.0,TR7,2016,10
660,2005.0,TR8,2016,3
661,2005.0,TR9,2016,2
662,2005.0,TRC,2016,10
663,2005.0,UKC,2016,283
664,2005.0,UKD,2016,443
665,2005.0,UKE,2016,256
666,2005.0,UKF,2016,331
667,2005.0,UKG,2016,261
668,2005.0,UKH,2016,605
669,2005.0,UKI,2016,625
670,2005.0,UKJ,2016,908
671,2005.0,UKK,2016,224
672,2005.0,UKL,2016,117
673,2005.0,UKM,2016,413
674,2005.0,UKN,2016,63
675,2006.0,AL0,2016,1
676,2006.0,AT1,2016,319
677,2006.0,AT2,2016,49
678,2006.0,AT3,2016,57
679,2006.0,BE1,2016,181
680,2006.0,BE2,2016,203
681,2006.0,BE3,2016,184
682,2006.0,BG4,2016,99
683,2006.0,CH0,2016,1030
684,2006.0,CY0,2016,47
685,2006.0,CZ0,2016,304
686,2006.0,DE1,2016,721
687,2006.0,DE2,2016,2358
688,2006.0,DE3,2016,273
689,2006.0,DE4,2016,26
690,2006.0,DE5,2016,40
691,2006.0,DE6,2016,167
692,2006.0,DE7,2016,248
693,2006.0,DE8,2016,20
694,2006.0,DE9,2016,194
695,2006.0,DEA,2016,1026
696,2006.0,DEB,2016,91
697,2006.0,DEC,2016,35
698,2006.0,DED,2016,338
699,2006.0,DEE,2016,30
700,2006.0,DEF,2016,20
701,2006.0,DEG,2016,27
702,2006.0,DK0,2016,299
703,2006.0,EE0,2016,39
704,2006.0,EL3,2016,148
705,2006.0,EL4,2016,125
706,2006.0,EL5,2016,70
707,2006.0,EL6,2016,49
708,2006.0,ES1,2016,79
709,2006.0,ES2,2016,140
710,2006.0,ES3,2016,1060
711,2006.0,ES4,2016,136
712,2006.0,ES5,2016,543
713,2006.0,ES6,2016,287
714,2006.0,ES7,2016,43
715,2006.0,FI1,2016,285
716,2006.0,FR1,2016,1941
717,2006.0,FRB,2016,43
718,2006.0,FRC,2016,41
719,2006.0,FRD,2016,25
720,2006.0,FRE,2016,25
721,2006.0,FRF,2016,55
722,2006.0,FRG,2016,147
723,2006.0,FRH,2016,20
724,2006.0,FRI,2016,73
725,2006.0,FRJ,2016,211
726,2006.0,FRK,2016,442
727,2006.0,FRL,2016,93
728,2006.0,FRY,2016,3
729,2006.0,HR0,2016,35
730,2006.0,HU1,2016,300
731,2006.0,HU2,2016,10
732,2006.0,HU3,2016,62
733,2006.0,IE0,2016,203
734,2006.0,IS0,2016,42
735,2006.0,ITC,2016,599
736,2006.0,ITF,2016,376
737,2006.0,ITG,2016,104
738,2006.0,ITH,2016,957
739,2006.0,ITI,2016,1028
740,2006.0,LT0,2016,9
741,2006.0,LU0,2016,15
742,2006.0,LV0,2016,17
743,2006.0,ME0,2016,10
744,2006.0,MT0,2016,1
745,2006.0,NL1,2016,86
746,2006.0,NL2,2016,253
747,2006.0,NL3,2016,782
748,2006.0,NL4,2016,50
749,2006.0,NO0,2016,235
750,2006.0,PL2,2016,160
751,2006.0,PL4,2016,54
752,2006.0,PL5,2016,78
753,2006.0,PL6,2016,38
754,2006.0,PL7,2016,62
755,2006.0,PL8,2016,42
756,2006.0,PL9,2016,379
757,2006.0,PT1,2016,266
758,2006.0,RO1,2016,7
759,2006.0,RO2,2016,1
760,2006.0,RO3,2016,66
761,2006.0,RO4,2016,7
762,2006.0,RS1,2016,29
763,2006.0,RS2,2016,8
764,2006.0,SE1,2016,305
765,2006.0,SE2,2016,208
766,2006.0,SE3,2016,60
767,2006.0,SI0,2016,118
768,2006.0,SK0,2016,186
769,2006.0,TR1,2016,54
770,2006.0,TR2,2016,9
771,2006.0,TR3,2016,21
772,2006.0,TR4,2016,16
773,2006.0,TR5,2016,109
774,2006.0,TR6,2016,10
775,2006.0,TR7,2016,17
776,2006.0,TR8,2016,2
777,2006.0,TR9,2016,2
778,2006.0,TRC,2016,10
779,2006.0,UKC,2016,305
780,2006.0,UKD,2016,571
781,2006.0,UKE,2016,261
782,2006.0,UKF,2016,350
783,2006.0,UKG,2016,309
784,2006.0,UKH,2016,718
785,2006.0,UKI,2016,718
786,2006.0,UKJ,2016,895
787,2006.0,UKK,2016,203
788,2006.0,UKL,2016,141
789,2006.0,UKM,2016,508
790,2006.0,UKN,2016,62
791,2007.0,AL0,2016,4
792,2007.0,AT1,2016,348
793,2007.0,AT2,2016,44
794,2007.0,AT3,2016,66
795,2007.0,BE1,2016,195
796,2007.0,BE2,2016,203
797,2007.0,BE3,2016,246
798,2007.0,BG3,2016,2
799,2007.0,BG4,2016,127
800,2007.0,CH0,2016,1179
801,2007.0,CY0,2016,42
802,2007.0,CZ0,2016,383
803,2007.0,DE1,2016,904
804,2007.0,DE2,2016,2554
805,2007.0,DE3,2016,352
806,2007.0,DE4,2016,46
807,2007.0,DE5,2016,61
808,2007.0,DE6,2016,179
809,2007.0,DE7,2016,323
810,2007.0,DE8,2016,16
811,2007.0,DE9,2016,217
812,2007.0,DEA,2016,1090
813,2007.0,DEB,2016,62
814,2007.0,DEC,2016,28
815,2007.0,DED,2016,385
816,2007.0,DEE,2016,24
817,2007.0,DEF,2016,26
818,2007.0,DEG,2016,27
819,2007.0,DK0,2016,362
820,2007.0,EE0,2016,28
821,2007.0,EL3,2016,134
822,2007.0,EL4,2016,118
823,2007.0,EL5,2016,70
824,2007.0,EL6,2016,57
825,2007.0,ES1,2016,93
826,2007.0,ES2,2016,164
827,2007.0,ES3,2016,1220
828,2007.0,ES4,2016,171
829,2007.0,ES5,2016,647
830,2007.0,ES6,2016,264
831,2007.0,ES7,2016,57
832,2007.0,FI1,2016,348
833,2007.0,FR1,2016,2227
834,2007.0,FRB,2016,51
835,2007.0,FRC,2016,42
836,2007.0,FRD,2016,29
837,2007.0,FRE,2016,37
838,2007.0,FRF,2016,68
839,2007.0,FRG,2016,163
840,2007.0,FRH,2016,18
841,2007.0,FRI,2016,97
842,2007.0,FRJ,2016,208
843,2007.0,FRK,2016,556
844,2007.0,FRL,2016,112
845,2007.0,FRY,2016,3
846,2007.0,HR0,2016,59
847,2007.0,HU1,2016,340
848,2007.0,HU2,2016,6
849,2007.0,HU3,2016,54
850,2007.0,IE0,2016,187
851,2007.0,IS0,2016,47
852,2007.0,ITC,2016,648
853,2007.0,ITF,2016,442
854,2007.0,ITG,2016,134
855,2007.0,ITH,2016,1091
856,2007.0,ITI,2016,1173
857,2007.0,LT0,2016,19
858,2007.0,LU0,2016,40
859,2007.0,LV0,2016,10
860,2007.0,ME0,2016,13
861,2007.0,MT0,2016,1
862,2007.0,NL1,2016,96
863,2007.0,NL2,2016,283
864,2007.0,NL3,2016,908
865,2007.0,NL4,2016,56
866,2007.0,NO0,2016,241
867,2007.0,PL2,2016,195
868,2007.0,PL4,2016,50
