,year,nuts_id,nuts_year_spec,artificial_intelligence_count
85,2002.0,ITF3,2016,1
86,2002.0,ITF6,2016,2
87,2002.0,ITH3,2016,1
88,2002.0,ITI1,2016,1
89,2002.0,ITI4,2016,5
90,2002.0,NL22,2016,3
91,2002.0,NL31,2016,2
92,2002.0,NL32,2016,3
93,2002.0,PL91,2016,2
94,2002.0,SK01,2016,2
95,2002.0,UKC1,2016,1
96,2002.0,UKD7,2016,1
97,2002.0,UKG3,2016,2
98,2002.0,UKH1,2016,1
99,2002.0,UKI3,2016,3
100,2002.0,UKI4,2016,1
101,2002.0,UKJ1,2016,2
102,2002.0,UKJ2,2016,4
103,2002.0,UKJ3,2016,4
104,2002.0,UKL1,2016,1
105,2003.0,AT22,2016,1
106,2003.0,BE10,2016,1
107,2003.0,BE23,2016,1
108,2003.0,CH01,2016,1
109,2003.0,CH02,2016,1
110,2003.0,CH07,2016,8
111,2003.0,CZ01,2016,2
112,2003.0,DE21,2016,2
113,2003.0,DE26,2016,1
114,2003.0,DE40,2016,1
115,2003.0,DE50,2016,1
116,2003.0,DE60,2016,3
117,2003.0,DE91,2016,1
118,2003.0,DEA2,2016,1
119,2003.0,DEA5,2016,1
120,2003.0,DED4,2016,5
121,2003.0,DK01,2016,1
122,2003.0,EL30,2016,1
123,2003.0,FRK2,2016,1
124,2003.0,ITF6,2016,4
125,2003.0,ITG1,2016,1
126,2003.0,ITH3,2016,1
127,2003.0,ITH4,2016,1
128,2003.0,ITI1,2016,1
129,2003.0,NL22,2016,1
130,2003.0,NL32,2016,2
131,2003.0,SE11,2016,8
132,2003.0,SK01,2016,1
133,2003.0,UKD3,2016,1
134,2003.0,UKF1,2016,1
135,2003.0,UKH1,2016,1
136,2003.0,UKJ2,2016,5
137,2003.0,UKL1,2016,2
138,2003.0,UKL2,2016,2
139,2004.0,BE10,2016,4
140,2004.0,CH01,2016,4
141,2004.0,CH04,2016,1
142,2004.0,CH07,2016,7
143,2004.0,CZ08,2016,1
144,2004.0,DE12,2016,1
145,2004.0,DE21,2016,1
146,2004.0,DE27,2016,1
147,2004.0,DE91,2016,1
148,2004.0,DEA2,2016,1
149,2004.0,DEA4,2016,1
150,2004.0,DED4,2016,3
151,2004.0,EL41,2016,3
152,2004.0,EL52,2016,1
153,2004.0,ES30,2016,3
154,2004.0,ES51,2016,1
155,2004.0,ES53,2016,1
156,2004.0,FI1B,2016,1
157,2004.0,FR10,2016,4
158,2004.0,FRG0,2016,1
159,2004.0,HU11,2016,3
160,2004.0,IE04,2016,1
161,2004.0,ITF1,2016,2
162,2004.0,ITF6,2016,1
163,2004.0,ITG1,2016,1
164,2004.0,ITH4,2016,3
165,2004.0,ITH5,2016,1
166,2004.0,ITI4,2016,2
167,2004.0,NL22,2016,1
168,2004.0,NL32,2016,4
169,2004.0,PL41,2016,1
170,2004.0,PT11,2016,2
171,2004.0,PT16,2016,1
172,2004.0,PT17,2016,7
173,2004.0,RS22,2016,1
174,2004.0,SE11,2016,2
175,2004.0,SE22,2016,1
176,2004.0,SI03,2016,1
177,2004.0,TR51,2016,1
178,2004.0,UKD3,2016,1
179,2004.0,UKI3,2016,2
180,2004.0,UKJ2,2016,1
181,2004.0,UKM7,2016,1
182,2005.0,AT13,2016,4
183,2005.0,BE10,2016,1
184,2005.0,BG41,2016,1
185,2005.0,CH04,2016,2
186,2005.0,CH07,2016,11
187,2005.0,DE12,2016,1
188,2005.0,DE21,2016,1
189,2005.0,DE26,2016,1
190,2005.0,DE30,2016,2
191,2005.0,DE40,2016,1
192,2005.0,DEA4,2016,1
193,2005.0,DED4,2016,2
194,2005.0,DEE0,2016,3
195,2005.0,EL30,2016,1
196,2005.0,EL54,2016,1
197,2005.0,EL63,2016,1
198,2005.0,ES30,2016,6
199,2005.0,ES51,2016,1
200,2005.0,ES61,2016,1
201,2005.0,FR10,2016,13
202,2005.0,FRE2,2016,1
203,2005.0,FRK2,2016,1
204,2005.0,HU11,2016,1
205,2005.0,IE05,2016,1
206,2005.0,ITF3,2016,1
207,2005.0,ITG1,2016,1
208,2005.0,ITH3,2016,2
209,2005.0,ITH4,2016,1
210,2005.0,ITI1,2016,1
211,2005.0,ITI4,2016,4
212,2005.0,LU00,2016,1
213,2005.0,NL21,2016,1
214,2005.0,NL22,2016,3
215,2005.0,NL32,2016,1
216,2005.0,NL33,2016,1
217,2005.0,NO01,2016,1
218,2005.0,PL91,2016,2
219,2005.0,PT17,2016,1
220,2005.0,SE12,2016,1
221,2005.0,TR72,2016,1
222,2005.0,UKD7,2016,1
223,2005.0,UKE4,2016,1
224,2005.0,UKH1,2016,2
225,2005.0,UKI3,2016,3
226,2005.0,UKJ2,2016,8
227,2005.0,UKK4,2016,9
228,2005.0,UKL1,2016,1
229,2005.0,UKL2,2016,1
230,2005.0,UKM7,2016,2
231,2006.0,AT13,2016,2
232,2006.0,BE10,2016,3
233,2006.0,BG41,2016,3
234,2006.0,CH01,2016,4
235,2006.0,CH04,2016,1
236,2006.0,CH07,2016,9
237,2006.0,CY00,2016,1
238,2006.0,CZ06,2016,1
239,2006.0,DE12,2016,1
240,2006.0,DE21,2016,4
241,2006.0,DE30,2016,1
242,2006.0,DEC0,2016,1
243,2006.0,DED4,2016,8
244,2006.0,DK01,2016,1
245,2006.0,EL41,2016,2
246,2006.0,EL63,2016,3
247,2006.0,ES30,2016,2
248,2006.0,ES51,2016,1
249,2006.0,ES62,2016,1
250,2006.0,FI1B,2016,1
251,2006.0,FR10,2016,23
252,2006.0,FRJ2,2016,1
253,2006.0,FRK2,2016,1
254,2006.0,HU11,2016,1
255,2006.0,ITC3,2016,1
256,2006.0,ITF4,2016,2
257,2006.0,ITH3,2016,1
258,2006.0,ITH5,2016,2
259,2006.0,ITI2,2016,1
260,2006.0,ITI4,2016,1
261,2006.0,NL22,2016,3
262,2006.0,NL32,2016,2
263,2006.0,NL33,2016,2
264,2006.0,NL41,2016,1
265,2006.0,NO06,2016,1
266,2006.0,RO11,2016,2
267,2006.0,SE11,2016,1
268,2006.0,SI03,2016,2
269,2006.0,TR72,2016,1
270,2006.0,TR83,2016,1
271,2006.0,UKC1,2016,1
272,2006.0,UKD3,2016,1
273,2006.0,UKD7,2016,1
274,2006.0,UKF2,2016,1
275,2006.0,UKG1,2016,1
276,2006.0,UKG3,2016,2
277,2006.0,UKH1,2016,2
278,2006.0,UKH3,2016,1
279,2006.0,UKI3,2016,5
280,2006.0,UKJ1,2016,6
281,2006.0,UKJ2,2016,6
282,2006.0,UKJ3,2016,3
283,2006.0,UKK1,2016,2
284,2007.0,AT13,2016,3
285,2007.0,BE10,2016,4
286,2007.0,BE24,2016,1
287,2007.0,BE31,2016,7
288,2007.0,CH01,2016,4
289,2007.0,CH04,2016,4
290,2007.0,CH07,2016,6
291,2007.0,CY00,2016,1
292,2007.0,CZ01,2016,1
293,2007.0,DE12,2016,1
294,2007.0,DE13,2016,1
295,2007.0,DE14,2016,1
296,2007.0,DE21,2016,4
297,2007.0,DE25,2016,1
298,2007.0,DE30,2016,3
299,2007.0,DE50,2016,1
300,2007.0,DE71,2016,2
301,2007.0,DEA1,2016,1
302,2007.0,DEA2,2016,1
303,2007.0,DEC0,2016,2
304,2007.0,DED4,2016,7
305,2007.0,DK01,2016,1
306,2007.0,EL63,2016,1
307,2007.0,ES24,2016,1
308,2007.0,ES30,2016,8
309,2007.0,ES41,2016,1
310,2007.0,ES51,2016,1
311,2007.0,ES52,2016,1
312,2007.0,ES61,2016,5
313,2007.0,ES62,2016,1
314,2007.0,ES70,2016,1
315,2007.0,FI1B,2016,1
316,2007.0,FR10,2016,51
317,2007.0,FRB0,2016,1
318,2007.0,FRE1,2016,1
319,2007.0,FRH0,2016,1
320,2007.0,FRJ2,2016,1
321,2007.0,FRK2,2016,2
322,2007.0,FRL0,2016,1
323,2007.0,HU11,2016,1
324,2007.0,IE06,2016,1
325,2007.0,ITC1,2016,1
326,2007.0,ITC4,2016,3
327,2007.0,ITF3,2016,1
328,2007.0,ITF6,2016,1
329,2007.0,ITG1,2016,1
330,2007.0,ITH3,2016,2
331,2007.0,ITH4,2016,3
332,2007.0,ITH5,2016,3
333,2007.0,ITI1,2016,3
334,2007.0,ITI2,2016,1
335,2007.0,ITI4,2016,3
336,2007.0,LU00,2016,1
337,2007.0,MT00,2016,1
338,2007.0,NL11,2016,2
339,2007.0,NL22,2016,4
340,2007.0,NL32,2016,2
341,2007.0,NL33,2016,2
342,2007.0,PL41,2016,1
343,2007.0,PT11,2016,1
344,2007.0,PT17,2016,2
345,2007.0,SE11,2016,1
346,2007.0,SE21,2016,1
347,2007.0,SE22,2016,1
348,2007.0,SI03,2016,2
349,2007.0,SI04,2016,1
350,2007.0,TR10,2016,1
351,2007.0,UKD3,2016,2
352,2007.0,UKF1,2016,1
353,2007.0,UKF2,2016,2
354,2007.0,UKG3,2016,1
355,2007.0,UKH1,2016,2
356,2007.0,UKH2,2016,1
357,2007.0,UKI3,2016,4
358,2007.0,UKJ1,2016,2
359,2007.0,UKJ2,2016,2
360,2007.0,UKJ3,2016,1
361,2007.0,UKK1,2016,1
362,2007.0,UKM7,2016,3
363,2007.0,UKN0,2016,1
364,2008.0,AT13,2016,6
365,2008.0,AT22,2016,1
366,2008.0,AT33,2016,1
367,2008.0,BE10,2016,4
368,2008.0,BE22,2016,1
369,2008.0,BE23,2016,1
370,2008.0,BE24,2016,1
371,2008.0,BE31,2016,1
372,2008.0,CH01,2016,4
373,2008.0,CH02,2016,1
374,2008.0,CH03,2016,2
375,2008.0,CH04,2016,8
376,2008.0,CH07,2016,3
377,2008.0,CZ01,2016,1
378,2008.0,DE11,2016,3
379,2008.0,DE13,2016,1
380,2008.0,DE14,2016,1
381,2008.0,DE21,2016,11
382,2008.0,DE30,2016,5
383,2008.0,DE50,2016,2
384,2008.0,DE91,2016,1
385,2008.0,DEA2,2016,2
386,2008.0,DEB3,2016,1
387,2008.0,DEC0,2016,2
388,2008.0,DED4,2016,3
389,2008.0,DED5,2016,1
390,2008.0,DK01,2016,1
391,2008.0,DK03,2016,1
392,2008.0,DK04,2016,2
393,2008.0,EE00,2016,1
394,2008.0,EL30,2016,3
395,2008.0,EL43,2016,2
396,2008.0,ES24,2016,2
397,2008.0,ES30,2016,8
398,2008.0,ES43,2016,1
399,2008.0,ES51,2016,2
400,2008.0,ES61,2016,2
401,2008.0,ES62,2016,2
402,2008.0,FI1B,2016,2
403,2008.0,FR10,2016,30
404,2008.0,FRD2,2016,2
405,2008.0,FRI1,2016,2
406,2008.0,FRJ1,2016,1
407,2008.0,FRJ2,2016,1
408,2008.0,HR04,2016,1
409,2008.0,HU11,2016,3
410,2008.0,IE05,2016,1
411,2008.0,IE06,2016,1
412,2008.0,ITC1,2016,1
413,2008.0,ITC4,2016,5
414,2008.0,ITF6,2016,1
415,2008.0,ITG1,2016,1
416,2008.0,ITH3,2016,2
417,2008.0,ITH5,2016,1
418,2008.0,ITI1,2016,2
419,2008.0,ITI4,2016,3
420,2008.0,LU00,2016,5
421,2008.0,NL22,2016,2
422,2008.0,NL32,2016,5
423,2008.0,NL41,2016,1
424,2008.0,PL91,2016,1
425,2008.0,PT17,2016,5
426,2008.0,SE11,2016,2
427,2008.0,SE23,2016,1
428,2008.0,SI03,2016,2
429,2008.0,SI04,2016,1
430,2008.0,TR51,2016,1
431,2008.0,TRB2,2016,1
432,2008.0,UKC1,2016,1
433,2008.0,UKD3,2016,4
434,2008.0,UKE3,2016,1
435,2008.0,UKE4,2016,7
436,2008.0,UKF1,2016,30
437,2008.0,UKF2,2016,2
438,2008.0,UKH1,2016,4
439,2008.0,UKH2,2016,2
440,2008.0,UKI3,2016,8
441,2008.0,UKI4,2016,1
442,2008.0,UKJ1,2016,5
443,2008.0,UKJ2,2016,2
444,2008.0,UKJ3,2016,4
445,2008.0,UKK1,2016,9
446,2008.0,UKL1,2016,2
447,2008.0,UKM7,2016,3
448,2009.0,AT13,2016,7
449,2009.0,AT33,2016,2
450,2009.0,BE23,2016,1
451,2009.0,BE31,2016,2
452,2009.0,CH01,2016,2
453,2009.0,CH03,2016,1
454,2009.0,CH04,2016,5
455,2009.0,CH05,2016,1
456,2009.0,CH07,2016,1
457,2009.0,CZ01,2016,4
458,2009.0,CZ06,2016,1
459,2009.0,DE13,2016,2
460,2009.0,DE14,2016,1
461,2009.0,DE21,2016,12
462,2009.0,DE24,2016,1
463,2009.0,DE30,2016,7
464,2009.0,DE50,2016,2
465,2009.0,DE60,2016,2
466,2009.0,DE71,2016,3
467,2009.0,DE73,2016,1
468,2009.0,DE91,2016,3
469,2009.0,DE92,2016,4
470,2009.0,DEA4,2016,1
471,2009.0,DEA5,2016,2
472,2009.0,DEB3,2016,1
473,2009.0,DEC0,2016,6
474,2009.0,DED4,2016,3
475,2009.0,DK01,2016,3
476,2009.0,EE00,2016,1
477,2009.0,EL30,2016,4
478,2009.0,EL43,2016,1
479,2009.0,EL63,2016,2
480,2009.0,ES12,2016,1
481,2009.0,ES22,2016,1
482,2009.0,ES24,2016,1
483,2009.0,ES30,2016,5
484,2009.0,ES51,2016,3
485,2009.0,ES61,2016,3
486,2009.0,ES62,2016,1
487,2009.0,FI1B,2016,3
488,2009.0,FR10,2016,46
489,2009.0,FRD2,2016,3
490,2009.0,FRE1,2016,3
491,2009.0,FRG0,2016,1
492,2009.0,FRH0,2016,3
493,2009.0,FRI1,2016,1
494,2009.0,FRJ2,2016,1
495,2009.0,FRK2,2016,1
496,2009.0,FRL0,2016,1
497,2009.0,HU11,2016,1
498,2009.0,HU22,2016,1
499,2009.0,IE05,2016,6
500,2009.0,IE06,2016,4
501,2009.0,IS00,2016,1
502,2009.0,ITC1,2016,2
503,2009.0,ITC4,2016,2
504,2009.0,ITG1,2016,1
505,2009.0,ITH2,2016,1
506,2009.0,ITH3,2016,6
507,2009.0,ITH5,2016,2
508,2009.0,ITI1,2016,2
509,2009.0,ITI4,2016,2
510,2009.0,LU00,2016,3
511,2009.0,MT00,2016,1
512,2009.0,NL22,2016,3
513,2009.0,NL32,2016,7
514,2009.0,NL33,2016,5
515,2009.0,NO01,2016,1
516,2009.0,NO06,2016,1
517,2009.0,PL21,2016,1
518,2009.0,PL71,2016,1
519,2009.0,PL91,2016,5
520,2009.0,PT16,2016,2
521,2009.0,PT17,2016,2
522,2009.0,RS22,2016,1
523,2009.0,SE11,2016,2
524,2009.0,SE12,2016,5
525,2009.0,SI03,2016,2
526,2009.0,SK01,2016,1
527,2009.0,TR31,2016,3
528,2009.0,TR51,2016,1
529,2009.0,UKC1,2016,1
530,2009.0,UKD3,2016,2
531,2009.0,UKD4,2016,1
532,2009.0,UKE2,2016,4
533,2009.0,UKE4,2016,1
534,2009.0,UKF1,2016,10
535,2009.0,UKF2,2016,1
536,2009.0,UKG1,2016,1
537,2009.0,UKG3,2016,4
538,2009.0,UKH1,2016,10
539,2009.0,UKH2,2016,2
540,2009.0,UKI3,2016,7
541,2009.0,UKJ1,2016,4
542,2009.0,UKJ2,2016,5
543,2009.0,UKJ3,2016,1
544,2009.0,UKK1,2016,2
545,2009.0,UKK4,2016,1
546,2009.0,UKL1,2016,1
547,2009.0,UKM5,2016,1
548,2009.0,UKM7,2016,6
549,2010.0,AT12,2016,1
550,2010.0,AT13,2016,2
551,2010.0,AT22,2016,1
552,2010.0,AT31,2016,1
553,2010.0,BE10,2016,2
554,2010.0,BE23,2016,2
555,2010.0,BE33,2016,1
556,2010.0,BG41,2016,1
557,2010.0,CH01,2016,5
558,2010.0,CH02,2016,3
559,2010.0,CH04,2016,4
560,2010.0,CH07,2016,3
561,2010.0,DE11,2016,1
562,2010.0,DE12,2016,1
563,2010.0,DE14,2016,3
564,2010.0,DE21,2016,15
565,2010.0,DE24,2016,1
566,2010.0,DE26,2016,1
567,2010.0,DE30,2016,7
568,2010.0,DE40,2016,4
569,2010.0,DE50,2016,5
570,2010.0,DE60,2016,1
571,2010.0,DE71,2016,2
572,2010.0,DE91,2016,1
573,2010.0,DE92,2016,3
574,2010.0,DEA2,2016,4
575,2010.0,DEA4,2016,1
576,2010.0,DEB3,2016,1
577,2010.0,DEC0,2016,2
578,2010.0,DED4,2016,2
579,2010.0,DEE0,2016,1
580,2010.0,DEG0,2016,1
581,2010.0,DK01,2016,1
582,2010.0,DK02,2016,1
583,2010.0,EE00,2016,1
584,2010.0,EL30,2016,4
585,2010.0,EL41,2016,5
586,2010.0,EL53,2016,2
587,2010.0,ES21,2016,1
588,2010.0,ES23,2016,1
589,2010.0,ES24,2016,1
590,2010.0,ES30,2016,10
591,2010.0,ES51,2016,5
592,2010.0,ES61,2016,2
593,2010.0,ES62,2016,4
594,2010.0,FI1B,2016,3
595,2010.0,FI1C,2016,1
596,2010.0,FR10,2016,50
597,2010.0,FRB0,2016,1
598,2010.0,FRC1,2016,1
599,2010.0,FRF2,2016,1
600,2010.0,FRG0,2016,4
601,2010.0,FRH0,2016,2
602,2010.0,FRI1,2016,2
603,2010.0,FRJ2,2016,2
604,2010.0,FRK2,2016,2
605,2010.0,FRL0,2016,2
606,2010.0,HU11,2016,3
607,2010.0,HU31,2016,1
608,2010.0,HU32,2016,1
609,2010.0,IE05,2016,2
610,2010.0,IE06,2016,2
611,2010.0,IS00,2016,2
612,2010.0,ITC3,2016,2
613,2010.0,ITC4,2016,4
614,2010.0,ITF1,2016,2
615,2010.0,ITF3,2016,1
616,2010.0,ITF4,2016,3
617,2010.0,ITF6,2016,2
618,2010.0,ITG2,2016,4
619,2010.0,ITH2,2016,3
620,2010.0,ITH3,2016,4
621,2010.0,ITH4,2016,1
622,2010.0,ITH5,2016,4
623,2010.0,ITI1,2016,2
624,2010.0,ITI4,2016,2
625,2010.0,LU00,2016,1
626,2010.0,MT00,2016,1
627,2010.0,NL22,2016,6
628,2010.0,NL32,2016,7
629,2010.0,NL33,2016,3
630,2010.0,NL41,2016,1
631,2010.0,PL41,2016,1
632,2010.0,PL51,2016,1
633,2010.0,PL63,2016,3
634,2010.0,PL71,2016,3
635,2010.0,PL91,2016,3
636,2010.0,PT11,2016,1
637,2010.0,PT17,2016,6
638,2010.0,PT30,2016,1
639,2010.0,RO11,2016,2
640,2010.0,RS11,2016,2
641,2010.0,RS22,2016,1
642,2010.0,SE12,2016,6
643,2010.0,SI04,2016,1
644,2010.0,TR10,2016,1
645,2010.0,TR51,2016,3
646,2010.0,UKD3,2016,9
647,2010.0,UKD7,2016,1
648,2010.0,UKE3,2016,1
649,2010.0,UKE4,2016,3
650,2010.0,UKF1,2016,45
651,2010.0,UKF2,2016,3
652,2010.0,UKG1,2016,1
653,2010.0,UKG3,2016,5
654,2010.0,UKH1,2016,8
655,2010.0,UKH2,2016,1
656,2010.0,UKH3,2016,1
657,2010.0,UKI3,2016,9
658,2010.0,UKI4,2016,1
659,2010.0,UKJ1,2016,7
660,2010.0,UKJ2,2016,7
661,2010.0,UKJ4,2016,1
662,2010.0,UKK1,2016,4
663,2010.0,UKK4,2016,1
664,2010.0,UKL2,2016,2
665,2010.0,UKM7,2016,8
666,2011.0,AT13,2016,27
667,2011.0,AT22,2016,1
668,2011.0,AT33,2016,2
669,2011.0,BE10,2016,6
670,2011.0,BE23,2016,2
671,2011.0,BE33,2016,4
672,2011.0,CH01,2016,15
673,2011.0,CH04,2016,12
674,2011.0,CH07,2016,5
675,2011.0,CZ06,2016,2
676,2011.0,DE11,2016,2
677,2011.0,DE12,2016,3
678,2011.0,DE13,2016,7
679,2011.0,DE14,2016,1
680,2011.0,DE21,2016,33
681,2011.0,DE24,2016,3
682,2011.0,DE25,2016,1
683,2011.0,DE26,2016,1
684,2011.0,DE30,2016,9
685,2011.0,DE40,2016,5
686,2011.0,DE50,2016,2
687,2011.0,DE60,2016,5
688,2011.0,DE71,2016,5
689,2011.0,DE72,2016,1
690,2011.0,DE73,2016,1
691,2011.0,DE91,2016,1
692,2011.0,DE92,2016,2
693,2011.0,DEA2,2016,9
694,2011.0,DEA4,2016,1
695,2011.0,DEA5,2016,1
696,2011.0,DEB3,2016,1
697,2011.0,DED4,2016,12
698,2011.0,DED5,2016,1
699,2011.0,DK01,2016,4
700,2011.0,DK04,2016,1
701,2011.0,DK05,2016,3
702,2011.0,EL30,2016,6
703,2011.0,EL41,2016,2
704,2011.0,EL43,2016,3
705,2011.0,EL52,2016,3
706,2011.0,ES30,2016,12
707,2011.0,ES41,2016,2
708,2011.0,ES51,2016,6
709,2011.0,ES52,2016,5
710,2011.0,ES61,2016,4
711,2011.0,ES62,2016,6
712,2011.0,FI19,2016,2
713,2011.0,FI1B,2016,8
714,2011.0,FR10,2016,90
715,2011.0,FRC1,2016,1
716,2011.0,FRC2,2016,2
717,2011.0,FRD2,2016,3
718,2011.0,FRE2,2016,2
719,2011.0,FRG0,2016,1
720,2011.0,FRH0,2016,3
721,2011.0,FRJ1,2016,1
722,2011.0,FRK2,2016,6
723,2011.0,FRL0,2016,2
724,2011.0,HU11,2016,3
725,2011.0,HU33,2016,1
726,2011.0,IE04,2016,1
727,2011.0,IE05,2016,4
728,2011.0,IE06,2016,3
729,2011.0,IS00,2016,1
730,2011.0,ITC1,2016,9
731,2011.0,ITC4,2016,9
732,2011.0,ITF3,2016,1
733,2011.0,ITF4,2016,1
734,2011.0,ITF6,2016,3
735,2011.0,ITG1,2016,2
736,2011.0,ITH2,2016,2
737,2011.0,ITH3,2016,6
738,2011.0,ITH5,2016,6
739,2011.0,ITI1,2016,11
740,2011.0,ITI4,2016,8
741,2011.0,LU00,2016,3
742,2011.0,NL11,2016,1
743,2011.0,NL22,2016,13
744,2011.0,NL32,2016,10
745,2011.0,NL33,2016,1
746,2011.0,NL41,2016,3
747,2011.0,NO01,2016,1
748,2011.0,PL22,2016,1
749,2011.0,PL41,2016,1
750,2011.0,PL71,2016,3
751,2011.0,PL91,2016,2
752,2011.0,PT11,2016,3
753,2011.0,PT17,2016,10
754,2011.0,RO32,2016,5
755,2011.0,RS12,2016,1
756,2011.0,RS21,2016,2
757,2011.0,RS22,2016,3
758,2011.0,SE11,2016,1
759,2011.0,SE12,2016,5
760,2011.0,SE22,2016,3
761,2011.0,SE23,2016,1
762,2011.0,SI03,2016,2
763,2011.0,SI04,2016,1
764,2011.0,SK01,2016,1
765,2011.0,TR10,2016,4
766,2011.0,TR51,2016,2
767,2011.0,TRC3,2016,1
768,2011.0,UKC1,2016,3
769,2011.0,UKD3,2016,8
770,2011.0,UKD7,2016,5
771,2011.0,UKE3,2016,10
772,2011.0,UKE4,2016,1
773,2011.0,UKF1,2016,6
774,2011.0,UKF2,2016,1
775,2011.0,UKG1,2016,2
776,2011.0,UKG3,2016,6
777,2011.0,UKH1,2016,12
778,2011.0,UKH2,2016,2
779,2011.0,UKH3,2016,4
780,2011.0,UKI3,2016,14
781,2011.0,UKI4,2016,2
782,2011.0,UKJ1,2016,9
783,2011.0,UKJ2,2016,8
784,2011.0,UKJ3,2016,2
785,2011.0,UKK1,2016,5
786,2011.0,UKL1,2016,3
787,2011.0,UKL2,2016,1
788,2011.0,UKM5,2016,2
789,2011.0,UKM7,2016,15
790,2011.0,UKM8,2016,7
791,2012.0,AT12,2016,3
792,2012.0,AT13,2016,16
793,2012.0,AT21,2016,1
794,2012.0,AT22,2016,3
795,2012.0,AT31,2016,3
796,2012.0,AT33,2016,1
797,2012.0,BE10,2016,4
798,2012.0,BE23,2016,6
799,2012.0,BE24,2016,1
800,2012.0,BE31,2016,3
801,2012.0,BE32,2016,1
802,2012.0,BE33,2016,8
803,2012.0,BG41,2016,1
804,2012.0,CH01,2016,22
805,2012.0,CH02,2016,4
806,2012.0,CH03,2016,2
807,2012.0,CH04,2016,19
808,2012.0,CH07,2016,8
809,2012.0,CZ01,2016,6
810,2012.0,CZ06,2016,6
811,2012.0,DE11,2016,2
812,2012.0,DE12,2016,15
813,2012.0,DE13,2016,4
814,2012.0,DE14,2016,1
815,2012.0,DE21,2016,40
816,2012.0,DE22,2016,1
817,2012.0,DE25,2016,1
818,2012.0,DE26,2016,1
819,2012.0,DE30,2016,9
820,2012.0,DE40,2016,3
821,2012.0,DE50,2016,6
822,2012.0,DE60,2016,2
823,2012.0,DE71,2016,5
824,2012.0,DE72,2016,1
825,2012.0,DE92,2016,1
826,2012.0,DE94,2016,1
827,2012.0,DEA2,2016,8
828,2012.0,DEA4,2016,1
829,2012.0,DEA5,2016,1
830,2012.0,DEB3,2016,2
831,2012.0,DEC0,2016,4
832,2012.0,DED4,2016,9
833,2012.0,DED5,2016,1
834,2012.0,DEF0,2016,1
835,2012.0,DK01,2016,2
836,2012.0,DK05,2016,14
837,2012.0,EE00,2016,1
838,2012.0,EL30,2016,5
839,2012.0,EL41,2016,2
840,2012.0,EL43,2016,2
841,2012.0,EL52,2016,1
842,2012.0,ES21,2016,3
843,2012.0,ES23,2016,1
844,2012.0,ES24,2016,1
845,2012.0,ES30,2016,14
846,2012.0,ES42,2016,2
847,2012.0,ES43,2016,2
