,year,nuts_id,nuts_year_spec,deep_learning_count
0,2000.0,DED43,2016,1
1,2000.0,EL301,2016,1
2,2000.0,FRF23,2016,1
3,2000.0,UKD33,2016,1
4,2000.0,UKI32,2016,1
5,2001.0,BE211,2016,1
6,2001.0,BE242,2016,1
7,2001.0,CH011,2016,1
8,2001.0,DE131,2016,1
9,2001.0,IE061,2016,1
10,2001.0,NL226,2016,1
11,2002.0,DEA51,2016,1
12,2002.0,FR101,2016,2
13,2002.0,ITF35,2016,1
14,2002.0,ITI43,2016,1
15,2002.0,UKH12,2016,1
16,2003.0,DE212,2016,2
17,2003.0,DE263,2016,1
18,2003.0,DED43,2016,1
19,2003.0,ITH36,2016,1
20,2003.0,ITH42,2016,1
21,2003.0,UKD33,2016,1
22,2003.0,UKF14,2016,1
23,2003.0,UKJ22,2016,2
24,2004.0,CH011,2016,1
25,2004.0,DEA41,2016,1
26,2004.0,ITH42,2016,1
27,2004.0,ITH55,2016,1
28,2004.0,PT170,2016,1
29,2004.0,SE110,2016,1
30,2004.0,SE224,2016,1
31,2004.0,UKD34,2016,1
32,2005.0,ES300,2016,1
33,2005.0,FR103,2016,1
34,2005.0,ITH36,2016,1
35,2005.0,ITH42,2016,1
36,2005.0,ITI43,2016,1
37,2005.0,UKE41,2016,1
38,2005.0,UKI31,2016,1
39,2005.0,UKK43,2016,4
40,2006.0,DE125,2016,1
41,2006.0,EL632,2016,2
42,2006.0,FRK21,2016,1
43,2006.0,UKD33,2016,1
44,2006.0,UKH12,2016,1
45,2006.0,UKH34,2016,1
46,2007.0,BE242,2016,1
47,2007.0,BE310,2016,2
48,2007.0,CH011,2016,2
49,2007.0,CH040,2016,1
50,2007.0,DE300,2016,1
51,2007.0,ES300,2016,2
52,2007.0,ES523,2016,1
53,2007.0,ES620,2016,1
54,2007.0,ES709,2016,1
55,2007.0,FR101,2016,1
56,2007.0,FR103,2016,7
57,2007.0,FR104,2016,3
58,2007.0,FR108,2016,2
59,2007.0,FRE11,2016,1
60,2007.0,IE061,2016,1
61,2007.0,ITC11,2016,1
62,2007.0,ITC4C,2016,3
63,2007.0,ITH44,2016,1
64,2007.0,UKF14,2016,1
65,2007.0,UKF21,2016,2
66,2007.0,UKG31,2016,1
67,2007.0,UKH12,2016,1
68,2008.0,AT130,2016,1
69,2008.0,CH040,2016,1
70,2008.0,CH070,2016,1
71,2008.0,DE212,2016,1
72,2008.0,DE501,2016,1
73,2008.0,EL303,2016,1
74,2008.0,EL434,2016,1
75,2008.0,FR101,2016,3
76,2008.0,FR103,2016,4
77,2008.0,FRD22,2016,1
78,2008.0,HU110,2016,1
79,2008.0,ITC11,2016,1
80,2008.0,ITI43,2016,1
81,2008.0,LU000,2016,1
82,2008.0,NL329,2016,1
83,2008.0,SI041,2016,1
84,2008.0,UKF14,2016,5
85,2008.0,UKH12,2016,1
86,2008.0,UKH21,2016,1
87,2008.0,UKJ14,2016,1
88,2009.0,AT130,2016,1
89,2009.0,CZ010,2016,1
90,2009.0,DE501,2016,1
91,2009.0,DED43,2016,1
92,2009.0,EL303,2016,1
93,2009.0,EL434,2016,1
94,2009.0,EL632,2016,1
95,2009.0,ES300,2016,1
96,2009.0,ES511,2016,1
97,2009.0,FR101,2016,2
98,2009.0,FR103,2016,4
99,2009.0,FR104,2016,1
100,2009.0,FR105,2016,1
101,2009.0,ITH20,2016,1
102,2009.0,ITH36,2016,1
103,2009.0,ITI43,2016,1
104,2009.0,NL333,2016,1
105,2009.0,PL911,2016,1
106,2009.0,SE110,2016,1
107,2009.0,SI032,2016,1
108,2009.0,UKF14,2016,1
109,2009.0,UKF21,2016,1
110,2009.0,UKH12,2016,1
111,2009.0,UKI31,2016,1
112,2009.0,UKI33,2016,1
113,2010.0,AT127,2016,1
114,2010.0,BE100,2016,1
115,2010.0,CH070,2016,2
116,2010.0,DE142,2016,1
117,2010.0,DE212,2016,1
118,2010.0,DE300,2016,1
119,2010.0,DE404,2016,1
120,2010.0,EL411,2016,1
121,2010.0,FI1C1,2016,1
122,2010.0,FR104,2016,1
123,2010.0,FRI12,2016,1
124,2010.0,FRK26,2016,2
125,2010.0,HU110,2016,1
126,2010.0,ITH55,2016,1
127,2010.0,PL633,2016,1
128,2010.0,PT170,2016,1
129,2010.0,PT300,2016,1
130,2010.0,TR510,2016,1
131,2010.0,UKG31,2016,1
132,2010.0,UKH34,2016,1
133,2010.0,UKI33,2016,1
134,2010.0,UKK11,2016,1
135,2011.0,BE100,2016,1
136,2011.0,BE234,2016,1
137,2011.0,CH011,2016,1
138,2011.0,CH070,2016,1
139,2011.0,DE712,2016,1
140,2011.0,DEA23,2016,1
141,2011.0,DEA2D,2016,1
142,2011.0,DED43,2016,1
143,2011.0,DED51,2016,1
144,2011.0,ES300,2016,1
145,2011.0,ES614,2016,1
146,2011.0,FI1B1,2016,1
147,2011.0,FR101,2016,1
148,2011.0,FR103,2016,4
149,2011.0,FR104,2016,2
150,2011.0,FRC21,2016,1
151,2011.0,ITC4C,2016,1
152,2011.0,ITH36,2016,1
153,2011.0,ITH55,2016,2
154,2011.0,ITI14,2016,1
155,2011.0,NL226,2016,1
156,2011.0,NL329,2016,1
157,2011.0,PT119,2016,1
158,2011.0,PT170,2016,1
159,2011.0,RO321,2016,2
160,2011.0,SE123,2016,1
161,2011.0,UKH12,2016,1
162,2011.0,UKJ25,2016,1
163,2011.0,UKK11,2016,1
164,2011.0,UKM75,2016,2
165,2012.0,AT221,2016,1
166,2012.0,BE100,2016,1
167,2012.0,BE234,2016,2
168,2012.0,BE332,2016,2
169,2012.0,CH011,2016,4
170,2012.0,CH013,2016,1
171,2012.0,CH021,2016,1
172,2012.0,CH025,2016,2
173,2012.0,CH070,2016,2
174,2012.0,CZ010,2016,1
175,2012.0,DE212,2016,3
176,2012.0,DE222,2016,1
177,2012.0,DE263,2016,1
178,2012.0,DE300,2016,3
179,2012.0,DE712,2016,1
180,2012.0,DE925,2016,1
181,2012.0,DEC01,2016,2
182,2012.0,DK050,2016,2
183,2012.0,EL433,2016,1
184,2012.0,ES511,2016,1
185,2012.0,ES620,2016,1
186,2012.0,FI1B1,2016,2
187,2012.0,FR101,2016,2
188,2012.0,FR103,2016,3
189,2012.0,FR104,2016,2
190,2012.0,FR105,2016,1
191,2012.0,FRH03,2016,1
192,2012.0,FRY40,2016,1
193,2012.0,ITC41,2016,1
194,2012.0,ITC4C,2016,1
195,2012.0,ITI14,2016,3
196,2012.0,NL226,2016,2
197,2012.0,NL310,2016,4
198,2012.0,NL33C,2016,2
199,2012.0,PT11A,2016,1
200,2012.0,PT170,2016,1
201,2012.0,TR100,2016,1
202,2012.0,UKE32,2016,1
203,2012.0,UKF14,2016,2
204,2012.0,UKH12,2016,1
205,2012.0,UKJ25,2016,1
206,2012.0,UKK12,2016,2
207,2012.0,UKK43,2016,1
208,2012.0,UKM75,2016,3
209,2013.0,BE100,2016,1
210,2013.0,BE310,2016,1
211,2013.0,BE332,2016,1
212,2013.0,CH011,2016,3
213,2013.0,CH012,2016,2
214,2013.0,CH022,2016,1
215,2013.0,CH040,2016,1
216,2013.0,CH070,2016,2
217,2013.0,CZ010,2016,1
218,2013.0,DE111,2016,1
219,2013.0,DE212,2016,8
220,2013.0,DE300,2016,2
221,2013.0,DE712,2016,2
222,2013.0,DEA36,2016,1
223,2013.0,DED41,2016,2
224,2013.0,DK012,2016,1
225,2013.0,DK050,2016,3
226,2013.0,EL522,2016,1
227,2013.0,EL543,2016,1
228,2013.0,ES213,2016,1
229,2013.0,ES300,2016,1
230,2013.0,ES511,2016,1
231,2013.0,ES523,2016,1
232,2013.0,ES614,2016,1
233,2013.0,FI1B1,2016,11
234,2013.0,FI1C1,2016,1
235,2013.0,FR101,2016,2
236,2013.0,FR102,2016,1
237,2013.0,FR103,2016,5
238,2013.0,FR104,2016,2
239,2013.0,FR105,2016,2
240,2013.0,FRH03,2016,1
241,2013.0,FRJ13,2016,1
242,2013.0,FRK25,2016,1
243,2013.0,ITG17,2016,1
244,2013.0,ITG25,2016,1
245,2013.0,ITH56,2016,1
246,2013.0,ITI14,2016,8
247,2013.0,ITI43,2016,1
248,2013.0,LU000,2016,1
249,2013.0,NL310,2016,5
250,2013.0,NL329,2016,1
251,2013.0,NO011,2016,1
252,2013.0,NO051,2016,1
253,2013.0,PT11A,2016,1
254,2013.0,PT16E,2016,1
255,2013.0,PT170,2016,2
256,2013.0,SE232,2016,1
257,2013.0,TR100,2016,2
258,2013.0,UKE21,2016,1
259,2013.0,UKF14,2016,3
260,2013.0,UKG13,2016,1
261,2013.0,UKH12,2016,4
262,2013.0,UKI31,2016,1
263,2013.0,UKI33,2016,2
264,2013.0,UKI42,2016,2
265,2013.0,UKJ14,2016,2
266,2013.0,UKK11,2016,1
267,2013.0,UKK12,2016,1
268,2013.0,UKM75,2016,2
269,2014.0,AT126,2016,3
270,2014.0,AT130,2016,4
271,2014.0,AT221,2016,1
272,2014.0,AT332,2016,1
273,2014.0,BE221,2016,1
274,2014.0,BE332,2016,1
275,2014.0,CH011,2016,1
276,2014.0,CH013,2016,1
277,2014.0,CH025,2016,1
278,2014.0,CH031,2016,1
279,2014.0,CH040,2016,1
280,2014.0,CH070,2016,2
281,2014.0,CZ010,2016,1
282,2014.0,CZ064,2016,2
283,2014.0,DE131,2016,4
284,2014.0,DE212,2016,9
285,2014.0,DE501,2016,2
286,2014.0,DE600,2016,1
287,2014.0,DE712,2016,1
288,2014.0,DE91C,2016,1
289,2014.0,DEA23,2016,1
290,2014.0,DEA51,2016,1
291,2014.0,DEB33,2016,1
292,2014.0,DED41,2016,1
293,2014.0,DK011,2016,2
294,2014.0,EL433,2016,1
295,2014.0,ES300,2016,3
296,2014.0,ES413,2016,1
297,2014.0,ES511,2016,1
298,2014.0,ES620,2016,1
299,2014.0,FI1B1,2016,2
300,2014.0,FR101,2016,5
301,2014.0,FR103,2016,4
302,2014.0,FR104,2016,2
303,2014.0,FRB06,2016,1
304,2014.0,FRG04,2016,1
305,2014.0,FRK27,2016,1
306,2014.0,HU110,2016,2
307,2014.0,HU321,2016,1
308,2014.0,ITG17,2016,3
309,2014.0,ITH20,2016,2
310,2014.0,ITI14,2016,15
311,2014.0,ITI43,2016,2
312,2014.0,NL226,2016,2
313,2014.0,NL329,2016,3
314,2014.0,NL423,2016,1
315,2014.0,PL213,2016,1
316,2014.0,PL711,2016,1
317,2014.0,PL911,2016,2
318,2014.0,PT11A,2016,2
319,2014.0,PT170,2016,2
320,2014.0,RS110,2016,1
321,2014.0,SE110,2016,2
322,2014.0,SE121,2016,1
323,2014.0,SE123,2016,1
324,2014.0,SI032,2016,1
325,2014.0,TR510,2016,2
326,2014.0,UKC22,2016,1
327,2014.0,UKD33,2016,1
328,2014.0,UKD72,2016,1
329,2014.0,UKF14,2016,1
330,2014.0,UKG13,2016,1
331,2014.0,UKH12,2016,2
332,2014.0,UKI33,2016,1
333,2014.0,UKI42,2016,1
334,2014.0,UKJ14,2016,14
335,2014.0,UKJ22,2016,1
336,2014.0,UKJ25,2016,1
337,2014.0,UKK11,2016,1
338,2014.0,UKM75,2016,3
339,2014.0,UKN06,2016,1
340,2015.0,AT123,2016,1
341,2015.0,AT126,2016,1
342,2015.0,AT130,2016,1
343,2015.0,AT221,2016,1
344,2015.0,AT312,2016,4
345,2015.0,BE100,2016,1
346,2015.0,BE211,2016,1
347,2015.0,BE221,2016,1
348,2015.0,BE234,2016,4
349,2015.0,BE332,2016,1
350,2015.0,BG411,2016,1
351,2015.0,CH011,2016,7
352,2015.0,CH012,2016,2
353,2015.0,CH031,2016,2
354,2015.0,CH040,2016,3
355,2015.0,CH070,2016,2
356,2015.0,CZ010,2016,7
357,2015.0,CZ052,2016,1
358,2015.0,CZ064,2016,2
359,2015.0,CZ080,2016,2
360,2015.0,DE122,2016,1
361,2015.0,DE125,2016,2
362,2015.0,DE131,2016,7
363,2015.0,DE138,2016,1
364,2015.0,DE142,2016,1
365,2015.0,DE212,2016,13
366,2015.0,DE300,2016,8
367,2015.0,DE501,2016,3
368,2015.0,DEA22,2016,1
369,2015.0,DEA33,2016,1
370,2015.0,DEA51,2016,1
371,2015.0,DEB32,2016,1
372,2015.0,DEC01,2016,1
373,2015.0,DED41,2016,3
