year,region_type,region_year_spec,region_id,region_level,covid_lq
0,2020.0,NUTS,2016,AL,0,0.0
1,2020.0,NUTS,2016,AT,0,0.6686049852545308
2,2020.0,NUTS,2016,BE,0,1.2500662276973176
3,2020.0,NUTS,2016,BG,0,0.5418540764216616
4,2020.0,NUTS,2016,CH,0,0.80243696158084
5,2020.0,NUTS,2016,CY,0,1.2516993862628047
6,2020.0,NUTS,2016,CZ,0,0.3190669664879619
7,2020.0,NUTS,2016,DE,0,0.6293725150219199
8,2020.0,NUTS,2016,DK,0,0.8078029816675193
9,2020.0,NUTS,2016,EE,0,0.8221565844552273
10,2020.0,NUTS,2016,EL,0,1.4013123815736166
11,2020.0,NUTS,2016,ES,0,0.8914988167236392
12,2020.0,NUTS,2016,FI,0,0.5233122259660365
13,2020.0,NUTS,2016,FR,0,0.7014087753096726
14,2020.0,NUTS,2016,HR,0,1.2098078342225578
15,2020.0,NUTS,2016,HU,0,0.9559854062582172
16,2020.0,NUTS,2016,IE,0,1.1170228700193385
17,2020.0,NUTS,2016,IS,0,0.6685212631176344
18,2020.0,NUTS,2016,IT,0,1.0748515008216015
19,2020.0,NUTS,2016,LT,0,1.0261024038549735
20,2020.0,NUTS,2016,LU,0,0.9412779384696294
21,2020.0,NUTS,2016,LV,0,1.6044510314823224
22,2020.0,NUTS,2016,ME,0,0.0
23,2020.0,NUTS,2016,MK,0,2.647344201945832
24,2020.0,NUTS,2016,MT,0,1.430996865916666
25,2020.0,NUTS,2016,NL,0,0.7723660052297036
26,2020.0,NUTS,2016,NO,0,0.6454944196102492
27,2020.0,NUTS,2016,PL,0,0.7275502682652554
28,2020.0,NUTS,2016,PT,0,0.7952738214973037
29,2020.0,NUTS,2016,RO,0,0.3426982785690398
30,2020.0,NUTS,2016,RS,0,0.7353733894293979
31,2020.0,NUTS,2016,SE,0,0.897348691341239
32,2020.0,NUTS,2016,SI,0,0.8772875523017378
33,2020.0,NUTS,2016,SK,0,0.3601828846184806
34,2020.0,NUTS,2016,TR,0,1.3142843555759451
35,2020.0,NUTS,2016,UK,0,1.577225041049397
36,2020.0,NUTS,2016,AL0,1,0.0
37,2020.0,NUTS,2016,AT1,1,0.6622349872257507
38,2020.0,NUTS,2016,AT2,1,0.6955255702977556
39,2020.0,NUTS,2016,AT3,1,0.6740922736436147
40,2020.0,NUTS,2016,BE1,1,0.9339778814650747
41,2020.0,NUTS,2016,BE2,1,1.644104764199566
42,2020.0,NUTS,2016,BE3,1,0.8081026257465911
43,2020.0,NUTS,2016,BG3,1,0.0
44,2020.0,NUTS,2016,BG4,1,0.5466492452395524
45,2020.0,NUTS,2016,CH0,1,0.80243696158084
46,2020.0,NUTS,2016,CY0,1,1.2516993862628047
47,2020.0,NUTS,2016,CZ0,1,0.3190669664879619
48,2020.0,NUTS,2016,DE1,1,0.618307222053866
49,2020.0,NUTS,2016,DE2,1,0.42277798769758484
50,2020.0,NUTS,2016,DE3,1,0.9126509029525564
51,2020.0,NUTS,2016,DE4,1,0.5221586197131819
52,2020.0,NUTS,2016,DE5,1,0.3707764988719653
53,2020.0,NUTS,2016,DE6,1,1.1030600841440967
54,2020.0,NUTS,2016,DE7,1,1.0939438851015835
55,2020.0,NUTS,2016,DE8,1,0.7286268445722475
56,2020.0,NUTS,2016,DE9,1,0.6054532194272915
57,2020.0,NUTS,2016,DEA,1,0.654820120622644
58,2020.0,NUTS,2016,DEB,1,0.5568847026746896
59,2020.0,NUTS,2016,DEC,1,0.7091100540926337
60,2020.0,NUTS,2016,DED,1,0.47374373040583595
61,2020.0,NUTS,2016,DEE,1,0.7607310925131701
62,2020.0,NUTS,2016,DEF,1,0.8974048142189262
63,2020.0,NUTS,2016,DEG,1,1.5572612952622542
64,2020.0,NUTS,2016,DK0,1,0.8078029816675193
65,2020.0,NUTS,2016,EE0,1,0.8221565844552273
66,2020.0,NUTS,2016,EL3,1,1.734466890930028
67,2020.0,NUTS,2016,EL4,1,0.7597235016621594
68,2020.0,NUTS,2016,EL5,1,1.5994371220089403
69,2020.0,NUTS,2016,EL6,1,1.0805486538554416
70,2020.0,NUTS,2016,ES1,1,1.0911992230242678
71,2020.0,NUTS,2016,ES2,1,1.2828540185640598
72,2020.0,NUTS,2016,ES3,1,0.8613656902804415
73,2020.0,NUTS,2016,ES4,1,1.0898760990746454
74,2020.0,NUTS,2016,ES5,1,0.9355693795436005
75,2020.0,NUTS,2016,ES6,1,0.654820120622644
76,2020.0,NUTS,2016,ES7,1,0.38367307274577284
77,2020.0,NUTS,2016,FI1,1,0.5233122259660365
78,2020.0,NUTS,2016,FR1,1,0.7566723138183591
79,2020.0,NUTS,2016,FRB,1,0.46444635121856703
80,2020.0,NUTS,2016,FRC,1,0.27152248225085457
81,2020.0,NUTS,2016,FRD,1,0.0
82,2020.0,NUTS,2016,FRE,1,0.630320048082341
83,2020.0,NUTS,2016,FRF,1,0.5945572084748323
84,2020.0,NUTS,2016,FRG,1,0.5693213337517918
85,2020.0,NUTS,2016,FRH,1,0.22920729021176037
86,2020.0,NUTS,2016,FRI,1,0.5949088094260297
87,2020.0,NUTS,2016,FRJ,1,0.6096913919632826
88,2020.0,NUTS,2016,FRK,1,0.5447210292069613
89,2020.0,NUTS,2016,FRL,1,1.0337248788550393
90,2020.0,NUTS,2016,FRY,1,2.5212801923293644
91,2020.0,NUTS,2016,HR0,1,1.2098078342225578
92,2020.0,NUTS,2016,HU1,1,0.9946668966848503
93,2020.0,NUTS,2016,HU2,1,1.9609957051450608
