,year,nuts_id,nuts_year_spec,impact_studies_3_lq
0,2020,AL0,2016,0.0
1,2020,AT1,2016,0.1288455557987123
2,2020,AT2,2016,0.0
3,2020,AT3,2016,1.4844081740976647
4,2020,BE1,2016,1.5602538472267424
5,2020,BE2,2016,1.6255116127001041
6,2020,BE3,2016,0.0
7,2020,BG3,2016,0.0
8,2020,BG4,2016,0.0
9,2020,CH0,2016,0.6385224407294118
10,2020,CY0,2016,0.0
11,2020,CZ0,2016,0.44164210138442916
12,2020,DE1,2016,0.7987846676758733
13,2020,DE2,2016,0.4348586655885743
14,2020,DE3,2016,1.9085247952684257
15,2020,DE4,2016,0.0
16,2020,DE5,2016,0.0
17,2020,DE6,2016,1.696466484683045
18,2020,DE7,2016,1.1777122703584775
19,2020,DE8,2016,0.0
20,2020,DE9,2016,0.9777233942598682
21,2020,DEA,2016,1.4386994923107097
22,2020,DEB,2016,0.0
23,2020,DEC,2016,0.0
24,2020,DED,2016,0.648331140643202
25,2020,DEE,2016,0.0
26,2020,DEF,2016,4.830616430961891
27,2020,DEG,2016,0.0
28,2020,DK0,2016,0.0825626794399628
29,2020,EE0,2016,0.8851129485302844
30,2020,EL3,2016,3.4397320448056226
31,2020,EL4,2016,0.0
32,2020,EL5,2016,0.0
33,2020,EL6,2016,1.4541141297283244
34,2020,ES1,2016,0.766146154372988
35,2020,ES2,2016,1.2555346670782008
36,2020,ES3,2016,1.264533379709137
37,2020,ES4,2016,1.135483543532875
38,2020,ES5,2016,1.0242816511293857
39,2020,ES6,2016,1.0070896446174968
40,2020,ES7,2016,0.0
41,2020,FI1,2016,0.6628055102947711
42,2020,FR1,2016,0.6516913935062918
43,2020,FRB,2016,0.0
44,2020,FRC,2016,0.0
45,2020,FRD,2016,0.0
46,2020,FRE,2016,0.0
47,2020,FRF,2016,1.0106608844920268
48,2020,FRG,2016,0.0
49,2020,FRH,2016,0.0
50,2020,FRI,2016,0.0
51,2020,FRJ,2016,0.0
52,2020,FRK,2016,0.0
53,2020,FRL,2016,2.035759781619654
54,2020,FRY,2016,0.0
55,2020,HR0,2016,0.0
56,2020,HU1,2016,0.0
57,2020,HU2,2016,0.0
58,2020,HU3,2016,0.0
59,2020,IE0,2016,0.0
60,2020,IS0,2016,1.4394261082159172
61,2020,ITC,2016,3.8395777251486933
62,2020,ITF,2016,0.48802460518279384
63,2020,ITG,2016,0.0
64,2020,ITH,2016,1.3522200009298433
65,2020,ITI,2016,1.3649730336530248
66,2020,LT0,2016,0.0
67,2020,LU0,2016,0.9500212314225054
68,2020,LV0,2016,0.0
69,2020,ME0,2016,0.0
70,2020,MK0,2016,0.0
71,2020,MT0,2016,0.0
72,2020,NL1,2016,4.01932059447983
73,2020,NL2,2016,1.4155945501328724
74,2020,NL3,2016,0.8400187730472679
75,2020,NL4,2016,0.9293685959567988
76,2020,NO0,2016,0.527789573012503
77,2020,PL2,2016,0.0
78,2020,PL4,2016,0.0
79,2020,PL5,2016,0.0
80,2020,PL6,2016,0.0
81,2020,PL7,2016,0.0
82,2020,PL8,2016,0.0
83,2020,PL9,2016,0.30384474352532154
84,2020,PT1,2016,0.0
85,2020,PT2,2016,0.0
86,2020,PT3,2016,0.0
87,2020,RO1,2016,0.0
88,2020,RO2,2016,0.0
89,2020,RO3,2016,0.0
90,2020,RO4,2016,0.0
91,2020,RS1,2016,1.425031847133758
92,2020,RS2,2016,17.812898089171973
93,2020,SE1,2016,2.597059803712316
94,2020,SE2,2016,1.4541141297283244
95,2020,SE3,2016,0.0
96,2020,SI0,2016,0.0
97,2020,SK0,2016,0.0
98,2020,TR1,2016,1.6379676403836299
99,2020,TR2,2016,0.0
100,2020,TR3,2016,0.0
101,2020,TR4,2016,4.453224522292993
