,year,nuts_id,nuts_year_spec,ai_covid_share
0,2020.0,AT1,2016,0.024096385542168676
1,2020.0,AT2,2016,0.0625
2,2020.0,AT3,2016,0.13636363636363635
3,2020.0,BE1,2016,0.0
4,2020.0,BE2,2016,0.0
5,2020.0,BE3,2016,0.0
6,2020.0,BG4,2016,0.0
7,2020.0,CH0,2016,0.02608695652173913
8,2020.0,CY0,2016,0.0
9,2020.0,CZ0,2016,0.02857142857142857
10,2020.0,DE1,2016,0.0
11,2020.0,DE2,2016,0.012738853503184714
12,2020.0,DE3,2016,0.007194244604316547
13,2020.0,DE4,2016,0.0
14,2020.0,DE5,2016,0.0
15,2020.0,DE6,2016,0.047619047619047616
16,2020.0,DE7,2016,0.0
17,2020.0,DE8,2016,0.0
18,2020.0,DE9,2016,0.05
19,2020.0,DEA,2016,0.02040816326530612
20,2020.0,DEB,2016,0.07692307692307693
21,2020.0,DEC,2016,0.0
22,2020.0,DED,2016,0.03389830508474576
23,2020.0,DEE,2016,0.0
24,2020.0,DEF,2016,0.0
25,2020.0,DEG,2016,0.0
26,2020.0,DK0,2016,0.006329113924050633
27,2020.0,EE0,2016,0.0
28,2020.0,EL3,2016,0.017543859649122806
29,2020.0,EL4,2016,0.0
30,2020.0,EL5,2016,0.0
31,2020.0,EL6,2016,0.0
32,2020.0,ES1,2016,0.0
33,2020.0,ES2,2016,0.0
34,2020.0,ES3,2016,0.006993006993006993
35,2020.0,ES4,2016,0.03225806451612903
36,2020.0,ES5,2016,0.0
37,2020.0,ES6,2016,0.09523809523809523
38,2020.0,ES7,2016,0.0
39,2020.0,FI1,2016,0.0
40,2020.0,FR1,2016,0.008888888888888889
41,2020.0,FRB,2016,0.0
42,2020.0,FRC,2016,0.0
43,2020.0,FRE,2016,0.0
44,2020.0,FRF,2016,0.10526315789473684
45,2020.0,FRG,2016,0.0
46,2020.0,FRH,2016,0.0
47,2020.0,FRI,2016,0.05555555555555555
48,2020.0,FRJ,2016,0.0
49,2020.0,FRK,2016,0.0
50,2020.0,FRL,2016,0.0
51,2020.0,FRY,2016,0.0
52,2020.0,HR0,2016,0.0
53,2020.0,HU1,2016,0.02564102564102564
54,2020.0,HU2,2016,0.0
55,2020.0,HU3,2016,0.0
56,2020.0,IE0,2016,0.02857142857142857
57,2020.0,IS0,2016,0.0
58,2020.0,ITC,2016,0.007751937984496124
59,2020.0,ITF,2016,0.0
60,2020.0,ITG,2016,0.0
61,2020.0,ITH,2016,0.013071895424836602
62,2020.0,ITI,2016,0.025974025974025976
63,2020.0,LT0,2016,0.0
64,2020.0,LU0,2016,0.125
65,2020.0,LV0,2016,0.0
66,2020.0,MK0,2016,0.0
67,2020.0,MT0,2016,0.0
68,2020.0,NL1,2016,0.0
69,2020.0,NL2,2016,0.0
70,2020.0,NL3,2016,0.004098360655737705
71,2020.0,NL4,2016,0.045454545454545456
72,2020.0,NO0,2016,0.012658227848101266
73,2020.0,PL2,2016,0.0
74,2020.0,PL4,2016,0.0
75,2020.0,PL5,2016,0.0
76,2020.0,PL6,2016,0.0
77,2020.0,PL7,2016,0.0
78,2020.0,PL8,2016,0.0
79,2020.0,PL9,2016,0.03125
80,2020.0,PT1,2016,0.019230769230769232
81,2020.0,RO1,2016,1.0
82,2020.0,RO3,2016,0.3333333333333333
83,2020.0,RS1,2016,0.0
84,2020.0,RS2,2016,0.0
85,2020.0,SE1,2016,0.004761904761904762
86,2020.0,SE2,2016,0.019230769230769232
87,2020.0,SE3,2016,0.0
88,2020.0,SI0,2016,0.0
89,2020.0,SK0,2016,0.0
90,2020.0,TR1,2016,0.09375
91,2020.0,TR2,2016,0.0
92,2020.0,TR3,2016,0.0
93,2020.0,TR4,2016,0.0
94,2020.0,TR5,2016,0.045454545454545456
95,2020.0,TR6,2016,0.0
96,2020.0,TR7,2016,0.0
97,2020.0,TR8,2016,0.375
98,2020.0,TR9,2016,0.0
99,2020.0,TRA,2016,0.0
100,2020.0,TRB,2016,0.0
101,2020.0,TRC,2016,0.0
102,2020.0,UKC,2016,0.03225806451612903
103,2020.0,UKD,2016,0.010752688172043012
104,2020.0,UKE,2016,0.034482758620689655
105,2020.0,UKF,2016,0.023076923076923078
106,2020.0,UKG,2016,0.03409090909090909
107,2020.0,UKH,2016,0.01694915254237288
108,2020.0,UKI,2016,0.00544069640914037
109,2020.0,UKJ,2016,0.010752688172043012
110,2020.0,UKK,2016,0.006172839506172839
111,2020.0,UKL,2016,0.01694915254237288
112,2020.0,UKM,2016,0.011583011583011582
113,2020.0,UKN,2016,0.0
114,2021.0,AT1,2016,0.0
115,2021.0,AT2,2016,0.25
116,2021.0,AT3,2016,0.0
117,2021.0,BE1,2016,0.0
118,2021.0,BE2,2016,0.0
119,2021.0,BE3,2016,0.0
120,2021.0,BG3,2016,0.0
121,2021.0,BG4,2016,0.0
122,2021.0,CH0,2016,0.014492753623188406
123,2021.0,CY0,2016,0.125
124,2021.0,CZ0,2016,0.0
125,2021.0,DE1,2016,0.0
126,2021.0,DE2,2016,0.0
127,2021.0,DE3,2016,0.043478260869565216
128,2021.0,DE4,2016,0.0
129,2021.0,DE6,2016,0.0
