,year,nuts_id,nuts_year_spec,education_count
0,2019.0,NL,2016,1
1,2020.0,AT,2016,3
2,2020.0,BE,2016,4
3,2020.0,CH,2016,5
4,2020.0,CZ,2016,2
5,2020.0,DE,2016,10
6,2020.0,DK,2016,3
7,2020.0,ES,2016,6
8,2020.0,FR,2016,6
9,2020.0,IT,2016,9
10,2020.0,NL,2016,4
11,2020.0,NO,2016,2
12,2020.0,SE,2016,3
13,2020.0,UK,2016,101
14,2021.0,CH,2016,1
15,2021.0,DE,2016,1
16,2021.0,ES,2016,1
17,2021.0,IT,2016,3
18,2021.0,NL,2016,1
19,2021.0,NO,2016,2
20,2021.0,PT,2016,1
21,2021.0,SE,2016,2
22,2021.0,UK,2016,6
