,year,nuts_id,nuts_year_spec,biorxiv_count
112,2017.0,IT,2016,419
113,2017.0,LT,2016,8
114,2017.0,LU,2016,14
115,2017.0,LV,2016,4
116,2017.0,MK,2016,1
117,2017.0,MT,2016,3
118,2017.0,NL,2016,570
119,2017.0,NO,2016,172
120,2017.0,PL,2016,58
121,2017.0,PT,2016,56
122,2017.0,RO,2016,5
123,2017.0,RS,2016,3
124,2017.0,SE,2016,382
125,2017.0,SI,2016,16
126,2017.0,SK,2016,2
127,2017.0,TR,2016,41
128,2017.0,UK,2016,3015
129,2018.0,AT,2016,246
130,2018.0,BE,2016,305
131,2018.0,BG,2016,43
132,2018.0,CH,2016,1068
133,2018.0,CY,2016,19
134,2018.0,CZ,2016,145
135,2018.0,DE,2016,2554
136,2018.0,DK,2016,530
137,2018.0,EE,2016,61
138,2018.0,EL,2016,77
139,2018.0,ES,2016,687
140,2018.0,FI,2016,372
141,2018.0,FR,2016,1102
142,2018.0,HR,2016,23
143,2018.0,HU,2016,115
144,2018.0,IE,2016,97
145,2018.0,IS,2016,49
146,2018.0,IT,2016,732
147,2018.0,LT,2016,8
148,2018.0,LU,2016,22
149,2018.0,LV,2016,4
150,2018.0,MK,2016,1
151,2018.0,NL,2016,1121
152,2018.0,NO,2016,336
153,2018.0,PL,2016,137
154,2018.0,PT,2016,121
155,2018.0,RO,2016,5
156,2018.0,RS,2016,8
157,2018.0,SE,2016,760
158,2018.0,SI,2016,24
159,2018.0,SK,2016,21
160,2018.0,TR,2016,58
161,2018.0,UK,2016,5016
162,2019.0,AL,2016,1
163,2019.0,AT,2016,384
164,2019.0,BE,2016,422
165,2019.0,BG,2016,25
166,2019.0,CH,2016,1393
167,2019.0,CY,2016,20
168,2019.0,CZ,2016,244
169,2019.0,DE,2016,3920
170,2019.0,DK,2016,675
171,2019.0,EE,2016,76
172,2019.0,EL,2016,98
173,2019.0,ES,2016,991
174,2019.0,FI,2016,506
175,2019.0,FR,2016,1552
176,2019.0,HR,2016,27
177,2019.0,HU,2016,144
178,2019.0,IE,2016,189
179,2019.0,IS,2016,90
180,2019.0,IT,2016,972
181,2019.0,LT,2016,16
182,2019.0,LU,2016,34
183,2019.0,LV,2016,3
184,2019.0,ME,2016,2
185,2019.0,MK,2016,5
186,2019.0,NL,2016,1579
187,2019.0,NO,2016,454
188,2019.0,PL,2016,196
189,2019.0,PT,2016,205
190,2019.0,RO,2016,11
191,2019.0,RS,2016,23
192,2019.0,SE,2016,1016
193,2019.0,SI,2016,29
194,2019.0,SK,2016,23
195,2019.0,TR,2016,95
196,2019.0,UK,2016,6534
197,2020.0,AL,2016,1
198,2020.0,AT,2016,474
199,2020.0,BE,2016,410
200,2020.0,BG,2016,37
201,2020.0,CH,2016,1580
202,2020.0,CY,2016,24
203,2020.0,CZ,2016,255
204,2020.0,DE,2016,4406
205,2020.0,DK,2016,752
206,2020.0,EE,2016,76
207,2020.0,EL,2016,133
208,2020.0,ES,2016,1165
209,2020.0,FI,2016,442
210,2020.0,FR,2016,1612
211,2020.0,HR,2016,32
212,2020.0,HU,2016,161
213,2020.0,IE,2016,169
214,2020.0,IS,2016,80
215,2020.0,IT,2016,1161
216,2020.0,LT,2016,17
217,2020.0,LU,2016,51
218,2020.0,LV,2016,10
219,2020.0,ME,2016,2
220,2020.0,MT,2016,3
221,2020.0,NL,2016,1918
222,2020.0,NO,2016,450
223,2020.0,PL,2016,283
224,2020.0,PT,2016,151
225,2020.0,RO,2016,15
226,2020.0,RS,2016,31
227,2020.0,SE,2016,1074
228,2020.0,SI,2016,39
229,2020.0,SK,2016,24
230,2020.0,TR,2016,145
231,2020.0,UK,2016,6993
232,2021.0,AT,2016,71
233,2021.0,BE,2016,54
234,2021.0,BG,2016,1
235,2021.0,CH,2016,208
236,2021.0,CY,2016,2
237,2021.0,CZ,2016,26
238,2021.0,DE,2016,564
239,2021.0,DK,2016,80
240,2021.0,EE,2016,8
241,2021.0,EL,2016,13
242,2021.0,ES,2016,135
243,2021.0,FI,2016,31
244,2021.0,FR,2016,197
245,2021.0,HR,2016,5
246,2021.0,HU,2016,20
247,2021.0,IE,2016,15
248,2021.0,IS,2016,9
249,2021.0,IT,2016,143
250,2021.0,LT,2016,1
251,2021.0,LU,2016,3
252,2021.0,NL,2016,222
253,2021.0,NO,2016,51
254,2021.0,PL,2016,40
255,2021.0,PT,2016,46
256,2021.0,RO,2016,1
257,2021.0,RS,2016,2
258,2021.0,SE,2016,176
259,2021.0,SI,2016,3
260,2021.0,SK,2016,1
261,2021.0,TR,2016,16
262,2021.0,UK,2016,801
