,year,nuts_id,nuts_year_spec,arxiv_count
141,2000.0,NL13,2016,12
142,2000.0,NL21,2016,12
143,2000.0,NL22,2016,94
144,2000.0,NL31,2016,111
145,2000.0,NL32,2016,204
146,2000.0,NL33,2016,164
147,2000.0,NL41,2016,12
148,2000.0,NO01,2016,45
149,2000.0,NO05,2016,20
150,2000.0,NO06,2016,18
151,2000.0,PL21,2016,57
152,2000.0,PL22,2016,20
153,2000.0,PL41,2016,6
154,2000.0,PL42,2016,4
155,2000.0,PL43,2016,1
156,2000.0,PL51,2016,46
157,2000.0,PL61,2016,5
158,2000.0,PL63,2016,12
159,2000.0,PL71,2016,32
160,2000.0,PL81,2016,5
161,2000.0,PL82,2016,1
162,2000.0,PL84,2016,6
163,2000.0,PL91,2016,165
164,2000.0,PT11,2016,28
165,2000.0,PT16,2016,24
166,2000.0,PT17,2016,33
167,2000.0,PT18,2016,3
168,2000.0,PT20,2016,4
169,2000.0,PT30,2016,1
170,2000.0,RO11,2016,2
171,2000.0,RO21,2016,1
172,2000.0,RO32,2016,26
173,2000.0,RO41,2016,10
174,2000.0,RS11,2016,8
175,2000.0,RS22,2016,2
176,2000.0,SE11,2016,98
177,2000.0,SE12,2016,55
178,2000.0,SE21,2016,1
179,2000.0,SE22,2016,58
180,2000.0,SE23,2016,67
181,2000.0,SE31,2016,1
182,2000.0,SE33,2016,19
183,2000.0,SI03,2016,14
184,2000.0,SI04,2016,29
185,2000.0,SK01,2016,44
186,2000.0,SK04,2016,62
187,2000.0,TR10,2016,18
188,2000.0,TR21,2016,1
189,2000.0,TR22,2016,1
190,2000.0,TR31,2016,8
191,2000.0,TR42,2016,1
192,2000.0,TR51,2016,57
193,2000.0,TR72,2016,1
194,2000.0,TRB1,2016,1
195,2000.0,UKC1,2016,194
196,2000.0,UKC2,2016,5
197,2000.0,UKD3,2016,140
198,2000.0,UKD4,2016,53
199,2000.0,UKD7,2016,70
200,2000.0,UKE1,2016,7
201,2000.0,UKE2,2016,27
202,2000.0,UKE3,2016,46
203,2000.0,UKE4,2016,28
204,2000.0,UKF1,2016,48
205,2000.0,UKF2,2016,104
206,2000.0,UKG1,2016,45
207,2000.0,UKG2,2016,24
208,2000.0,UKG3,2016,101
209,2000.0,UKH1,2016,320
210,2000.0,UKH2,2016,43
211,2000.0,UKI3,2016,276
212,2000.0,UKI4,2016,105
213,2000.0,UKI7,2016,19
214,2000.0,UKJ1,2016,343
215,2000.0,UKJ2,2016,90
216,2000.0,UKJ3,2016,76
217,2000.0,UKJ4,2016,6
218,2000.0,UKK1,2016,65
219,2000.0,UKK4,2016,18
220,2000.0,UKL1,2016,49
221,2000.0,UKL2,2016,57
222,2000.0,UKM7,2016,162
223,2000.0,UKM8,2016,61
224,2000.0,UKN0,2016,24
225,2001.0,AT12,2016,3
226,2001.0,AT13,2016,155
227,2001.0,AT21,2016,2
228,2001.0,AT22,2016,27
229,2001.0,AT31,2016,3
230,2001.0,AT32,2016,2
231,2001.0,AT33,2016,20
232,2001.0,BE10,2016,129
233,2001.0,BE21,2016,60
234,2001.0,BE22,2016,1
235,2001.0,BE23,2016,29
236,2001.0,BE24,2016,13
237,2001.0,BE31,2016,14
238,2001.0,BE32,2016,14
239,2001.0,BE33,2016,43
240,2001.0,BG41,2016,50
241,2001.0,CH01,2016,198
242,2001.0,CH02,2016,66
243,2001.0,CH03,2016,72
244,2001.0,CH04,2016,121
245,2001.0,CH07,2016,6
246,2001.0,CY00,2016,25
247,2001.0,CZ01,2016,99
248,2001.0,CZ03,2016,6
249,2001.0,CZ05,2016,2
250,2001.0,CZ06,2016,42
251,2001.0,CZ07,2016,7
252,2001.0,DE11,2016,44
253,2001.0,DE12,2016,268
254,2001.0,DE13,2016,60
255,2001.0,DE14,2016,90
256,2001.0,DE21,2016,1321
257,2001.0,DE23,2016,18
258,2001.0,DE24,2016,28
259,2001.0,DE25,2016,44
260,2001.0,DE26,2016,10
261,2001.0,DE27,2016,23
262,2001.0,DE30,2016,197
263,2001.0,DE40,2016,24
264,2001.0,DE50,2016,9
265,2001.0,DE60,2016,101
266,2001.0,DE71,2016,78
267,2001.0,DE72,2016,31
268,2001.0,DE73,2016,17
269,2001.0,DE80,2016,7
270,2001.0,DE91,2016,69
271,2001.0,DE92,2016,18
272,2001.0,DE94,2016,11
273,2001.0,DEA1,2016,48
274,2001.0,DEA2,2016,406
275,2001.0,DEA3,2016,14
276,2001.0,DEA4,2016,55
277,2001.0,DEA5,2016,80
278,2001.0,DEB2,2016,1
279,2001.0,DEB3,2016,56
280,2001.0,DEC0,2016,13
281,2001.0,DED2,2016,21
282,2001.0,DED4,2016,164
283,2001.0,DED5,2016,67
284,2001.0,DEE0,2016,27
285,2001.0,DEF0,2016,10
286,2001.0,DEG0,2016,10
287,2001.0,DK01,2016,92
288,2001.0,DK02,2016,3
289,2001.0,DK03,2016,3
290,2001.0,DK04,2016,57
291,2001.0,DK05,2016,3
292,2001.0,EE00,2016,19
293,2001.0,EL30,2016,64
294,2001.0,EL41,2016,14
295,2001.0,EL43,2016,74
296,2001.0,EL52,2016,31
297,2001.0,EL54,2016,16
298,2001.0,EL63,2016,9
299,2001.0,ES11,2016,28
300,2001.0,ES12,2016,14
301,2001.0,ES21,2016,42
302,2001.0,ES22,2016,2
303,2001.0,ES24,2016,40
304,2001.0,ES30,2016,637
305,2001.0,ES41,2016,43
306,2001.0,ES42,2016,3
307,2001.0,ES43,2016,9
308,2001.0,ES51,2016,194
309,2001.0,ES52,2016,110
310,2001.0,ES53,2016,2
311,2001.0,ES61,2016,77
312,2001.0,ES62,2016,28
313,2001.0,ES70,2016,29
314,2001.0,FI19,2016,23
315,2001.0,FI1B,2016,117
316,2001.0,FI1C,2016,35
317,2001.0,FI1D,2016,25
318,2001.0,FR10,2016,973
319,2001.0,FRB0,2016,26
320,2001.0,FRC1,2016,12
321,2001.0,FRC2,2016,4
322,2001.0,FRD1,2016,3
323,2001.0,FRD2,2016,7
324,2001.0,FRE2,2016,2
325,2001.0,FRF1,2016,33
326,2001.0,FRF3,2016,3
327,2001.0,FRG0,2016,98
328,2001.0,FRH0,2016,2
329,2001.0,FRI1,2016,17
330,2001.0,FRI3,2016,2
331,2001.0,FRJ1,2016,79
332,2001.0,FRJ2,2016,42
333,2001.0,FRK2,2016,259
334,2001.0,FRL0,2016,28
335,2001.0,HR03,2016,3
336,2001.0,HR04,2016,23
337,2001.0,HU11,2016,185
338,2001.0,HU12,2016,13
339,2001.0,HU22,2016,1
340,2001.0,HU23,2016,5
341,2001.0,HU32,2016,30
342,2001.0,HU33,2016,14
343,2001.0,IE04,2016,8
344,2001.0,IE05,2016,18
345,2001.0,IE06,2016,62
346,2001.0,IS00,2016,28
347,2001.0,ITC1,2016,121
348,2001.0,ITC3,2016,30
349,2001.0,ITC4,2016,224
350,2001.0,ITF1,2016,24
351,2001.0,ITF3,2016,61
352,2001.0,ITF4,2016,197
353,2001.0,ITF6,2016,4
354,2001.0,ITG1,2016,42
355,2001.0,ITG2,2016,23
356,2001.0,ITH2,2016,33
357,2001.0,ITH3,2016,146
358,2001.0,ITH4,2016,335
359,2001.0,ITH5,2016,188
360,2001.0,ITI1,2016,251
361,2001.0,ITI2,2016,22
362,2001.0,ITI3,2016,27
363,2001.0,ITI4,2016,397
364,2001.0,LT01,2016,4
365,2001.0,LT02,2016,1
366,2001.0,LU00,2016,3
367,2001.0,LV00,2016,6
368,2001.0,ME00,2016,4
369,2001.0,MT00,2016,2
370,2001.0,NL11,2016,50
371,2001.0,NL13,2016,12
372,2001.0,NL21,2016,13
373,2001.0,NL22,2016,96
374,2001.0,NL31,2016,117
375,2001.0,NL32,2016,217
376,2001.0,NL33,2016,183
377,2001.0,NL41,2016,18
378,2001.0,NL42,2016,2
379,2001.0,NO01,2016,46
380,2001.0,NO04,2016,1
381,2001.0,NO05,2016,26
382,2001.0,NO06,2016,16
383,2001.0,PL21,2016,48
384,2001.0,PL22,2016,25
385,2001.0,PL41,2016,20
386,2001.0,PL42,2016,6
387,2001.0,PL43,2016,8
388,2001.0,PL51,2016,44
389,2001.0,PL62,2016,3
390,2001.0,PL63,2016,15
391,2001.0,PL71,2016,38
392,2001.0,PL81,2016,3
393,2001.0,PL84,2016,8
394,2001.0,PL91,2016,193
395,2001.0,PT11,2016,32
396,2001.0,PT16,2016,39
397,2001.0,PT17,2016,33
398,2001.0,PT20,2016,1
399,2001.0,RO11,2016,1
400,2001.0,RO32,2016,23
401,2001.0,RO41,2016,3
402,2001.0,RS11,2016,10
403,2001.0,RS22,2016,1
404,2001.0,SE11,2016,103
405,2001.0,SE12,2016,68
406,2001.0,SE22,2016,59
407,2001.0,SE23,2016,94
408,2001.0,SE31,2016,3
409,2001.0,SE33,2016,17
410,2001.0,SI03,2016,1
411,2001.0,SI04,2016,45
412,2001.0,SK01,2016,69
413,2001.0,SK04,2016,53
414,2001.0,TR10,2016,45
415,2001.0,TR21,2016,1
416,2001.0,TR22,2016,1
417,2001.0,TR31,2016,6
418,2001.0,TR42,2016,2
419,2001.0,TR51,2016,77
420,2001.0,TR61,2016,1
421,2001.0,TR62,2016,6
422,2001.0,TRC1,2016,1
423,2001.0,UKC1,2016,214
424,2001.0,UKC2,2016,8
425,2001.0,UKD3,2016,145
426,2001.0,UKD4,2016,56
427,2001.0,UKD7,2016,130
428,2001.0,UKE1,2016,6
429,2001.0,UKE2,2016,34
430,2001.0,UKE3,2016,38
431,2001.0,UKE4,2016,55
432,2001.0,UKF1,2016,70
433,2001.0,UKF2,2016,98
434,2001.0,UKG1,2016,55
435,2001.0,UKG2,2016,17
436,2001.0,UKG3,2016,90
437,2001.0,UKH1,2016,400
438,2001.0,UKH2,2016,57
439,2001.0,UKH3,2016,2
440,2001.0,UKI3,2016,327
441,2001.0,UKI4,2016,115
442,2001.0,UKI7,2016,27
443,2001.0,UKJ1,2016,419
444,2001.0,UKJ2,2016,138
445,2001.0,UKJ3,2016,114
446,2001.0,UKJ4,2016,11
447,2001.0,UKK1,2016,72
448,2001.0,UKK4,2016,33
449,2001.0,UKL1,2016,32
450,2001.0,UKL2,2016,54
451,2001.0,UKM5,2016,3
452,2001.0,UKM7,2016,231
453,2001.0,UKM8,2016,59
454,2001.0,UKN0,2016,29
455,2002.0,AT13,2016,197
456,2002.0,AT21,2016,1
457,2002.0,AT22,2016,38
458,2002.0,AT31,2016,4
459,2002.0,AT32,2016,1
460,2002.0,AT33,2016,15
461,2002.0,BE10,2016,141
462,2002.0,BE21,2016,60
463,2002.0,BE22,2016,1
464,2002.0,BE23,2016,34
465,2002.0,BE24,2016,17
466,2002.0,BE31,2016,29
467,2002.0,BE32,2016,19
468,2002.0,BE33,2016,49
469,2002.0,BG33,2016,2
470,2002.0,BG41,2016,66
471,2002.0,CH01,2016,220
472,2002.0,CH02,2016,68
473,2002.0,CH03,2016,87
474,2002.0,CH04,2016,136
475,2002.0,CH07,2016,5
476,2002.0,CY00,2016,32
477,2002.0,CZ01,2016,113
478,2002.0,CZ03,2016,7
479,2002.0,CZ05,2016,1
480,2002.0,CZ06,2016,38
481,2002.0,CZ07,2016,13
482,2002.0,CZ08,2016,5
483,2002.0,DE11,2016,70
484,2002.0,DE12,2016,303
485,2002.0,DE13,2016,75
486,2002.0,DE14,2016,123
487,2002.0,DE21,2016,1456
488,2002.0,DE23,2016,29
489,2002.0,DE24,2016,25
490,2002.0,DE25,2016,61
491,2002.0,DE26,2016,8
492,2002.0,DE27,2016,23
493,2002.0,DE30,2016,220
494,2002.0,DE40,2016,26
495,2002.0,DE50,2016,12
496,2002.0,DE60,2016,124
497,2002.0,DE71,2016,82
498,2002.0,DE72,2016,45
499,2002.0,DE73,2016,7
500,2002.0,DE80,2016,7
501,2002.0,DE91,2016,81
502,2002.0,DE92,2016,24
503,2002.0,DE94,2016,10
504,2002.0,DEA1,2016,52
505,2002.0,DEA2,2016,445
506,2002.0,DEA3,2016,17
507,2002.0,DEA4,2016,59
508,2002.0,DEA5,2016,110
509,2002.0,DEB3,2016,54
510,2002.0,DEC0,2016,28
511,2002.0,DED2,2016,23
512,2002.0,DED4,2016,192
513,2002.0,DED5,2016,64
514,2002.0,DEE0,2016,29
515,2002.0,DEF0,2016,7
516,2002.0,DEG0,2016,4
517,2002.0,DK01,2016,89
518,2002.0,DK02,2016,4
519,2002.0,DK03,2016,8
520,2002.0,DK04,2016,52
521,2002.0,DK05,2016,11
522,2002.0,EE00,2016,33
523,2002.0,EL30,2016,72
524,2002.0,EL41,2016,16
525,2002.0,EL43,2016,68
526,2002.0,EL52,2016,30
527,2002.0,EL54,2016,21
528,2002.0,EL63,2016,25
529,2002.0,ES11,2016,35
530,2002.0,ES12,2016,17
531,2002.0,ES21,2016,54
532,2002.0,ES22,2016,6
533,2002.0,ES23,2016,1
534,2002.0,ES24,2016,47
535,2002.0,ES30,2016,702
536,2002.0,ES41,2016,48
537,2002.0,ES42,2016,1
538,2002.0,ES43,2016,12
539,2002.0,ES51,2016,212
540,2002.0,ES52,2016,108
541,2002.0,ES61,2016,108
542,2002.0,ES62,2016,38
543,2002.0,ES70,2016,37
544,2002.0,FI19,2016,27
545,2002.0,FI1B,2016,113
546,2002.0,FI1C,2016,29
547,2002.0,FI1D,2016,12
548,2002.0,FR10,2016,1074
549,2002.0,FRB0,2016,25
550,2002.0,FRC1,2016,13
551,2002.0,FRC2,2016,3
552,2002.0,FRD1,2016,5
553,2002.0,FRD2,2016,6
554,2002.0,FRE1,2016,4
555,2002.0,FRE2,2016,3
556,2002.0,FRF1,2016,31
557,2002.0,FRF3,2016,1
558,2002.0,FRG0,2016,98
559,2002.0,FRH0,2016,15
560,2002.0,FRI1,2016,18
561,2002.0,FRJ1,2016,70
562,2002.0,FRJ2,2016,59
563,2002.0,FRK2,2016,244
564,2002.0,FRL0,2016,28
565,2002.0,FRY4,2016,1
566,2002.0,HR03,2016,5
567,2002.0,HR04,2016,33
568,2002.0,HU11,2016,169
569,2002.0,HU12,2016,13
570,2002.0,HU23,2016,5
571,2002.0,HU32,2016,27
572,2002.0,HU33,2016,19
573,2002.0,IE04,2016,17
574,2002.0,IE05,2016,21
575,2002.0,IE06,2016,68
576,2002.0,IS00,2016,28
577,2002.0,ITC1,2016,154
578,2002.0,ITC3,2016,29
579,2002.0,ITC4,2016,243
580,2002.0,ITF1,2016,19
581,2002.0,ITF3,2016,81
582,2002.0,ITF4,2016,211
583,2002.0,ITF6,2016,3
584,2002.0,ITG1,2016,42
585,2002.0,ITG2,2016,17
586,2002.0,ITH1,2016,1
587,2002.0,ITH2,2016,32
588,2002.0,ITH3,2016,138
589,2002.0,ITH4,2016,328
590,2002.0,ITH5,2016,197
591,2002.0,ITI1,2016,287
592,2002.0,ITI2,2016,36
593,2002.0,ITI3,2016,39
594,2002.0,ITI4,2016,432
595,2002.0,LT01,2016,8
596,2002.0,LU00,2016,4
597,2002.0,LV00,2016,6
598,2002.0,ME00,2016,4
599,2002.0,NL11,2016,47
600,2002.0,NL13,2016,18
601,2002.0,NL21,2016,20
602,2002.0,NL22,2016,101
603,2002.0,NL31,2016,136
604,2002.0,NL32,2016,230
605,2002.0,NL33,2016,167
606,2002.0,NL41,2016,18
607,2002.0,NO01,2016,40
608,2002.0,NO05,2016,28
609,2002.0,NO06,2016,18
610,2002.0,PL21,2016,63
611,2002.0,PL22,2016,41
612,2002.0,PL41,2016,21
613,2002.0,PL42,2016,6
614,2002.0,PL43,2016,19
615,2002.0,PL51,2016,46
616,2002.0,PL52,2016,1
617,2002.0,PL61,2016,5
618,2002.0,PL62,2016,1
619,2002.0,PL63,2016,29
620,2002.0,PL71,2016,42
621,2002.0,PL81,2016,11
622,2002.0,PL84,2016,11
623,2002.0,PL91,2016,259
624,2002.0,PT11,2016,40
625,2002.0,PT16,2016,35
626,2002.0,PT17,2016,47
627,2002.0,RO21,2016,1
628,2002.0,RO32,2016,24
629,2002.0,RO41,2016,7
630,2002.0,RS11,2016,12
631,2002.0,RS12,2016,2
632,2002.0,RS21,2016,2
633,2002.0,SE11,2016,134
634,2002.0,SE12,2016,102
635,2002.0,SE21,2016,3
636,2002.0,SE22,2016,70
637,2002.0,SE23,2016,68
638,2002.0,SE31,2016,3
639,2002.0,SE32,2016,1
640,2002.0,SE33,2016,22
641,2002.0,SI03,2016,11
642,2002.0,SI04,2016,50
643,2002.0,SK01,2016,73
644,2002.0,SK04,2016,58
645,2002.0,TR10,2016,43
646,2002.0,TR31,2016,6
647,2002.0,TR32,2016,1
648,2002.0,TR33,2016,1
649,2002.0,TR42,2016,2
650,2002.0,TR51,2016,98
651,2002.0,TR61,2016,8
652,2002.0,TR62,2016,4
653,2002.0,TR72,2016,3
654,2002.0,TRC2,2016,1
655,2002.0,UKC1,2016,240
656,2002.0,UKC2,2016,5
657,2002.0,UKD3,2016,153
658,2002.0,UKD4,2016,51
659,2002.0,UKD7,2016,136
660,2002.0,UKE1,2016,8
661,2002.0,UKE2,2016,26
662,2002.0,UKE3,2016,34
663,2002.0,UKE4,2016,60
664,2002.0,UKF1,2016,69
665,2002.0,UKF2,2016,112
666,2002.0,UKG1,2016,55
667,2002.0,UKG2,2016,29
668,2002.0,UKG3,2016,84
669,2002.0,UKH1,2016,462
670,2002.0,UKH2,2016,45
671,2002.0,UKH3,2016,2
672,2002.0,UKI3,2016,345
673,2002.0,UKI4,2016,103
674,2002.0,UKI7,2016,16
675,2002.0,UKJ1,2016,424
676,2002.0,UKJ2,2016,116
677,2002.0,UKJ3,2016,134
678,2002.0,UKJ4,2016,20
679,2002.0,UKK1,2016,88
680,2002.0,UKK4,2016,40
681,2002.0,UKL1,2016,58
682,2002.0,UKL2,2016,55
683,2002.0,UKM5,2016,2
684,2002.0,UKM7,2016,215
685,2002.0,UKM8,2016,67
686,2002.0,UKN0,2016,28
687,2003.0,AT13,2016,221
688,2003.0,AT22,2016,30
689,2003.0,AT31,2016,15
690,2003.0,AT32,2016,3
691,2003.0,AT33,2016,27
692,2003.0,BE10,2016,151
693,2003.0,BE21,2016,87
694,2003.0,BE22,2016,2
695,2003.0,BE23,2016,46
696,2003.0,BE24,2016,31
697,2003.0,BE31,2016,27
698,2003.0,BE32,2016,17
699,2003.0,BE33,2016,52
700,2003.0,BG33,2016,2
701,2003.0,BG41,2016,80
702,2003.0,CH01,2016,280
703,2003.0,CH02,2016,94
704,2003.0,CH03,2016,125
705,2003.0,CH04,2016,216
706,2003.0,CH07,2016,9
707,2003.0,CY00,2016,28
708,2003.0,CZ01,2016,125
709,2003.0,CZ03,2016,8
710,2003.0,CZ05,2016,1
711,2003.0,CZ06,2016,30
712,2003.0,CZ07,2016,4
713,2003.0,CZ08,2016,1
714,2003.0,DE11,2016,63
715,2003.0,DE12,2016,293
716,2003.0,DE13,2016,84
717,2003.0,DE14,2016,114
718,2003.0,DE21,2016,1575
719,2003.0,DE23,2016,35
720,2003.0,DE24,2016,18
721,2003.0,DE25,2016,64
722,2003.0,DE26,2016,11
723,2003.0,DE27,2016,15
724,2003.0,DE30,2016,267
725,2003.0,DE40,2016,31
726,2003.0,DE50,2016,17
727,2003.0,DE60,2016,147
728,2003.0,DE71,2016,102
729,2003.0,DE72,2016,38
730,2003.0,DE73,2016,20
731,2003.0,DE80,2016,12
732,2003.0,DE91,2016,84
733,2003.0,DE92,2016,23
734,2003.0,DE94,2016,11
735,2003.0,DEA1,2016,55
736,2003.0,DEA2,2016,428
737,2003.0,DEA3,2016,17
738,2003.0,DEA4,2016,66
739,2003.0,DEA5,2016,110
740,2003.0,DEB3,2016,61
741,2003.0,DEC0,2016,17
742,2003.0,DED2,2016,21
743,2003.0,DED4,2016,216
744,2003.0,DED5,2016,69
745,2003.0,DEE0,2016,26
746,2003.0,DEF0,2016,8
747,2003.0,DEG0,2016,15
748,2003.0,DK01,2016,99
749,2003.0,DK02,2016,2
750,2003.0,DK03,2016,22
751,2003.0,DK04,2016,88
752,2003.0,DK05,2016,1
753,2003.0,EE00,2016,16
754,2003.0,EL30,2016,66
755,2003.0,EL41,2016,19
756,2003.0,EL43,2016,50
757,2003.0,EL52,2016,19
758,2003.0,EL54,2016,15
759,2003.0,EL63,2016,13
760,2003.0,ES11,2016,33
761,2003.0,ES12,2016,15
762,2003.0,ES21,2016,49
763,2003.0,ES22,2016,4
764,2003.0,ES23,2016,1
765,2003.0,ES24,2016,44
766,2003.0,ES30,2016,724
767,2003.0,ES41,2016,53
768,2003.0,ES42,2016,6
769,2003.0,ES43,2016,17
770,2003.0,ES51,2016,225
771,2003.0,ES52,2016,151
772,2003.0,ES53,2016,3
773,2003.0,ES61,2016,124
774,2003.0,ES62,2016,47
775,2003.0,ES70,2016,29
776,2003.0,FI19,2016,33
777,2003.0,FI1B,2016,118
778,2003.0,FI1C,2016,33
779,2003.0,FI1D,2016,21
780,2003.0,FR10,2016,1177
781,2003.0,FRB0,2016,30
782,2003.0,FRC1,2016,19
783,2003.0,FRC2,2016,10
784,2003.0,FRD1,2016,3
785,2003.0,FRD2,2016,11
786,2003.0,FRE1,2016,5
787,2003.0,FRE2,2016,2
788,2003.0,FRF1,2016,34
789,2003.0,FRF2,2016,1
790,2003.0,FRF3,2016,4
791,2003.0,FRG0,2016,106
792,2003.0,FRH0,2016,19
793,2003.0,FRI1,2016,26
794,2003.0,FRI3,2016,4
795,2003.0,FRJ1,2016,62
796,2003.0,FRJ2,2016,48
797,2003.0,FRK2,2016,290
798,2003.0,FRL0,2016,19
799,2003.0,FRY4,2016,2
800,2003.0,HR03,2016,3
801,2003.0,HR04,2016,26
802,2003.0,HU11,2016,238
803,2003.0,HU12,2016,13
804,2003.0,HU22,2016,1
805,2003.0,HU23,2016,6
806,2003.0,HU32,2016,22
807,2003.0,HU33,2016,10
808,2003.0,IE04,2016,6
809,2003.0,IE05,2016,47
810,2003.0,IE06,2016,88
811,2003.0,IS00,2016,12
812,2003.0,ITC1,2016,144
813,2003.0,ITC3,2016,38
814,2003.0,ITC4,2016,260
815,2003.0,ITF1,2016,18
816,2003.0,ITF3,2016,92
817,2003.0,ITF4,2016,205
818,2003.0,ITF6,2016,5
819,2003.0,ITG1,2016,48
820,2003.0,ITG2,2016,25
821,2003.0,ITH2,2016,50
822,2003.0,ITH3,2016,188
823,2003.0,ITH4,2016,401
824,2003.0,ITH5,2016,278
825,2003.0,ITI1,2016,324
826,2003.0,ITI2,2016,52
827,2003.0,ITI3,2016,45
828,2003.0,ITI4,2016,476
829,2003.0,LT01,2016,16
830,2003.0,LT02,2016,1
831,2003.0,LU00,2016,6
832,2003.0,LV00,2016,10
833,2003.0,ME00,2016,2
834,2003.0,MT00,2016,1
835,2003.0,NL11,2016,57
836,2003.0,NL13,2016,22
837,2003.0,NL21,2016,16
838,2003.0,NL22,2016,137
839,2003.0,NL31,2016,116
840,2003.0,NL32,2016,268
841,2003.0,NL33,2016,219
842,2003.0,NL41,2016,27
843,2003.0,NO01,2016,63
844,2003.0,NO03,2016,2
845,2003.0,NO04,2016,2
846,2003.0,NO05,2016,30
847,2003.0,NO06,2016,41
848,2003.0,NO07,2016,1
849,2003.0,PL21,2016,96
