,year,nuts_id,nuts_year_spec,deep_learning_count
67,2008.0,CH07,2016,1
68,2008.0,DE21,2016,1
69,2008.0,DE50,2016,1
70,2008.0,EL30,2016,1
71,2008.0,EL43,2016,1
72,2008.0,FR10,2016,7
73,2008.0,FRD2,2016,1
74,2008.0,HU11,2016,1
75,2008.0,ITC1,2016,1
76,2008.0,ITI4,2016,1
77,2008.0,LU00,2016,1
78,2008.0,NL32,2016,1
79,2008.0,SI04,2016,1
80,2008.0,UKF1,2016,5
81,2008.0,UKH1,2016,1
82,2008.0,UKH2,2016,1
83,2008.0,UKJ1,2016,1
84,2009.0,AT13,2016,1
85,2009.0,CZ01,2016,1
86,2009.0,DE50,2016,1
87,2009.0,DED4,2016,1
88,2009.0,EL30,2016,1
89,2009.0,EL43,2016,1
90,2009.0,EL63,2016,1
91,2009.0,ES30,2016,1
92,2009.0,ES51,2016,1
93,2009.0,FR10,2016,8
94,2009.0,ITH2,2016,1
95,2009.0,ITH3,2016,1
96,2009.0,ITI4,2016,1
97,2009.0,NL33,2016,1
98,2009.0,PL91,2016,1
99,2009.0,SE11,2016,1
100,2009.0,SI03,2016,1
101,2009.0,UKF1,2016,1
102,2009.0,UKF2,2016,1
103,2009.0,UKH1,2016,1
104,2009.0,UKI3,2016,2
105,2010.0,AT12,2016,1
106,2010.0,BE10,2016,1
107,2010.0,CH07,2016,2
108,2010.0,DE14,2016,1
109,2010.0,DE21,2016,1
110,2010.0,DE30,2016,1
111,2010.0,DE40,2016,1
112,2010.0,EL41,2016,1
113,2010.0,FI1C,2016,1
114,2010.0,FR10,2016,1
115,2010.0,FRI1,2016,1
116,2010.0,FRK2,2016,2
117,2010.0,HU11,2016,1
118,2010.0,ITH5,2016,1
119,2010.0,PL63,2016,1
120,2010.0,PT17,2016,1
121,2010.0,PT30,2016,1
122,2010.0,TR51,2016,1
123,2010.0,UKG3,2016,1
124,2010.0,UKH3,2016,1
125,2010.0,UKI3,2016,1
126,2010.0,UKK1,2016,1
127,2011.0,BE10,2016,1
128,2011.0,BE23,2016,1
129,2011.0,CH01,2016,1
130,2011.0,CH07,2016,1
131,2011.0,DE71,2016,1
132,2011.0,DEA2,2016,2
133,2011.0,DED4,2016,1
134,2011.0,DED5,2016,1
135,2011.0,ES30,2016,1
136,2011.0,ES61,2016,1
137,2011.0,FI1B,2016,1
138,2011.0,FR10,2016,7
139,2011.0,FRC2,2016,1
140,2011.0,ITC4,2016,1
141,2011.0,ITH3,2016,1
142,2011.0,ITH5,2016,2
143,2011.0,ITI1,2016,1
144,2011.0,NL22,2016,1
145,2011.0,NL32,2016,1
146,2011.0,PT11,2016,1
147,2011.0,PT17,2016,1
148,2011.0,RO32,2016,2
149,2011.0,SE12,2016,1
150,2011.0,UKH1,2016,1
151,2011.0,UKJ2,2016,1
152,2011.0,UKK1,2016,1
153,2011.0,UKM7,2016,2
154,2012.0,AT22,2016,1
155,2012.0,BE10,2016,1
156,2012.0,BE23,2016,2
157,2012.0,BE33,2016,2
158,2012.0,CH01,2016,5
159,2012.0,CH02,2016,3
160,2012.0,CH07,2016,2
161,2012.0,CZ01,2016,1
162,2012.0,DE21,2016,3
163,2012.0,DE22,2016,1
164,2012.0,DE26,2016,1
165,2012.0,DE30,2016,3
166,2012.0,DE71,2016,1
167,2012.0,DE92,2016,1
168,2012.0,DEC0,2016,2
169,2012.0,DK05,2016,2
170,2012.0,EL43,2016,1
171,2012.0,ES51,2016,1
172,2012.0,ES62,2016,1
173,2012.0,FI1B,2016,2
174,2012.0,FR10,2016,8
175,2012.0,FRH0,2016,1
176,2012.0,FRY4,2016,1
177,2012.0,ITC4,2016,2
178,2012.0,ITI1,2016,3
179,2012.0,NL22,2016,2
180,2012.0,NL31,2016,4
181,2012.0,NL33,2016,2
182,2012.0,PT11,2016,1
183,2012.0,PT17,2016,1
184,2012.0,TR10,2016,1
185,2012.0,UKE3,2016,1
186,2012.0,UKF1,2016,2
187,2012.0,UKH1,2016,1
188,2012.0,UKJ2,2016,1
189,2012.0,UKK1,2016,2
190,2012.0,UKK4,2016,1
191,2012.0,UKM7,2016,3
192,2013.0,BE10,2016,1
193,2013.0,BE31,2016,1
194,2013.0,BE33,2016,1
195,2013.0,CH01,2016,5
196,2013.0,CH02,2016,1
197,2013.0,CH04,2016,1
198,2013.0,CH07,2016,2
199,2013.0,CZ01,2016,1
200,2013.0,DE11,2016,1
201,2013.0,DE21,2016,8
202,2013.0,DE30,2016,2
203,2013.0,DE71,2016,2
204,2013.0,DEA3,2016,1
205,2013.0,DED4,2016,2
206,2013.0,DK01,2016,1
207,2013.0,DK05,2016,3
208,2013.0,EL52,2016,1
209,2013.0,EL54,2016,1
210,2013.0,ES21,2016,1
211,2013.0,ES30,2016,1
212,2013.0,ES51,2016,1
213,2013.0,ES52,2016,1
214,2013.0,ES61,2016,1
215,2013.0,FI1B,2016,11
216,2013.0,FI1C,2016,1
217,2013.0,FR10,2016,12
218,2013.0,FRH0,2016,1
219,2013.0,FRJ1,2016,1
220,2013.0,FRK2,2016,1
221,2013.0,ITG1,2016,1
222,2013.0,ITG2,2016,1
223,2013.0,ITH5,2016,1
224,2013.0,ITI1,2016,8
225,2013.0,ITI4,2016,1
226,2013.0,LU00,2016,1
227,2013.0,NL31,2016,5
228,2013.0,NL32,2016,1
229,2013.0,NO01,2016,1
230,2013.0,NO05,2016,1
231,2013.0,PT11,2016,1
232,2013.0,PT16,2016,1
233,2013.0,PT17,2016,2
234,2013.0,SE23,2016,1
235,2013.0,TR10,2016,2
236,2013.0,UKE2,2016,1
237,2013.0,UKF1,2016,3
238,2013.0,UKG1,2016,1
239,2013.0,UKH1,2016,4
240,2013.0,UKI3,2016,3
241,2013.0,UKI4,2016,2
242,2013.0,UKJ1,2016,2
243,2013.0,UKK1,2016,2
244,2013.0,UKM7,2016,2
245,2014.0,AT12,2016,3
246,2014.0,AT13,2016,4
247,2014.0,AT22,2016,1
248,2014.0,AT33,2016,1
249,2014.0,BE22,2016,1
250,2014.0,BE33,2016,1
251,2014.0,CH01,2016,2
252,2014.0,CH02,2016,1
253,2014.0,CH03,2016,1
254,2014.0,CH04,2016,1
255,2014.0,CH07,2016,2
256,2014.0,CZ01,2016,1
257,2014.0,CZ06,2016,2
258,2014.0,DE13,2016,4
259,2014.0,DE21,2016,9
260,2014.0,DE50,2016,2
261,2014.0,DE60,2016,1
262,2014.0,DE71,2016,1
263,2014.0,DE91,2016,1
264,2014.0,DEA2,2016,1
265,2014.0,DEA5,2016,1
266,2014.0,DEB3,2016,1
267,2014.0,DED4,2016,1
268,2014.0,DK01,2016,2
269,2014.0,EL43,2016,1
270,2014.0,ES30,2016,3
271,2014.0,ES41,2016,1
272,2014.0,ES51,2016,1
273,2014.0,ES62,2016,1
274,2014.0,FI1B,2016,2
275,2014.0,FR10,2016,11
276,2014.0,FRB0,2016,1
277,2014.0,FRG0,2016,1
278,2014.0,FRK2,2016,1
279,2014.0,HU11,2016,2
280,2014.0,HU32,2016,1
281,2014.0,ITG1,2016,3
282,2014.0,ITH2,2016,2
283,2014.0,ITI1,2016,15
284,2014.0,ITI4,2016,2
285,2014.0,NL22,2016,2
286,2014.0,NL32,2016,3
287,2014.0,NL42,2016,1
288,2014.0,PL21,2016,1
289,2014.0,PL71,2016,1
290,2014.0,PL91,2016,2
291,2014.0,PT11,2016,2
292,2014.0,PT17,2016,2
293,2014.0,RS11,2016,1
294,2014.0,SE11,2016,2
295,2014.0,SE12,2016,2
296,2014.0,SI03,2016,1
297,2014.0,TR51,2016,2
298,2014.0,UKC2,2016,1
299,2014.0,UKD3,2016,1
300,2014.0,UKD7,2016,1
301,2014.0,UKF1,2016,1
302,2014.0,UKG1,2016,1
303,2014.0,UKH1,2016,2
304,2014.0,UKI3,2016,1
305,2014.0,UKI4,2016,1
306,2014.0,UKJ1,2016,14
307,2014.0,UKJ2,2016,2
308,2014.0,UKK1,2016,1
309,2014.0,UKM7,2016,3
310,2014.0,UKN0,2016,1
311,2015.0,AT12,2016,2
312,2015.0,AT13,2016,1
313,2015.0,AT22,2016,1
314,2015.0,AT31,2016,4
315,2015.0,BE10,2016,1
316,2015.0,BE21,2016,1
317,2015.0,BE22,2016,1
318,2015.0,BE23,2016,4
319,2015.0,BE33,2016,1
320,2015.0,BG41,2016,1
321,2015.0,CH01,2016,9
322,2015.0,CH03,2016,2
323,2015.0,CH04,2016,3
324,2015.0,CH07,2016,2
325,2015.0,CZ01,2016,7
326,2015.0,CZ05,2016,1
327,2015.0,CZ06,2016,2
328,2015.0,CZ08,2016,2
329,2015.0,DE12,2016,3
330,2015.0,DE13,2016,8
331,2015.0,DE14,2016,1
332,2015.0,DE21,2016,13
333,2015.0,DE30,2016,8
334,2015.0,DE50,2016,3
335,2015.0,DEA2,2016,1
336,2015.0,DEA3,2016,1
337,2015.0,DEA5,2016,1
338,2015.0,DEB3,2016,1
339,2015.0,DEC0,2016,1
340,2015.0,DED4,2016,5
341,2015.0,DED5,2016,1
342,2015.0,DK01,2016,6
343,2015.0,ES11,2016,1
344,2015.0,ES30,2016,1
345,2015.0,ES51,2016,9
346,2015.0,ES62,2016,5
347,2015.0,FI1B,2016,5
348,2015.0,FR10,2016,24
349,2015.0,FRF3,2016,1
350,2015.0,FRH0,2016,3
351,2015.0,HU11,2016,1
352,2015.0,ITC1,2016,6
353,2015.0,ITC4,2016,5
354,2015.0,ITF1,2016,1
355,2015.0,ITF3,2016,1
356,2015.0,ITG2,2016,1
357,2015.0,ITH2,2016,3
358,2015.0,ITH3,2016,1
359,2015.0,ITI1,2016,7
360,2015.0,ITI4,2016,3
361,2015.0,NL22,2016,6
362,2015.0,NL32,2016,3
363,2015.0,NL33,2016,1
364,2015.0,NL41,2016,1
365,2015.0,NO06,2016,1
366,2015.0,PL21,2016,1
367,2015.0,PL42,2016,1
368,2015.0,PL51,2016,2
369,2015.0,PL91,2016,2
370,2015.0,RO32,2016,2
371,2015.0,SE11,2016,1
372,2015.0,SE12,2016,2
373,2015.0,SE33,2016,1
374,2015.0,SI03,2016,3
375,2015.0,SI04,2016,1
376,2015.0,TR51,2016,2
377,2015.0,UKD3,2016,1
378,2015.0,UKD4,2016,1
379,2015.0,UKD7,2016,1
380,2015.0,UKE3,2016,2
381,2015.0,UKE4,2016,1
382,2015.0,UKG1,2016,1
383,2015.0,UKG3,2016,1
384,2015.0,UKH1,2016,15
385,2015.0,UKI3,2016,3
386,2015.0,UKI4,2016,5
387,2015.0,UKI7,2016,1
388,2015.0,UKJ1,2016,14
389,2015.0,UKJ2,2016,4
390,2015.0,UKK1,2016,1
391,2015.0,UKK4,2016,1
392,2015.0,UKL1,2016,1
393,2015.0,UKL2,2016,1
394,2015.0,UKM7,2016,4
395,2015.0,UKM8,2016,1
396,2016.0,AT12,2016,1
397,2016.0,AT13,2016,3
398,2016.0,AT22,2016,4
399,2016.0,AT31,2016,2
400,2016.0,AT33,2016,1
401,2016.0,BE10,2016,1
402,2016.0,BE23,2016,5
403,2016.0,CH01,2016,9
404,2016.0,CH02,2016,1
405,2016.0,CH04,2016,38
406,2016.0,CH07,2016,7
407,2016.0,CY00,2016,1
408,2016.0,CZ01,2016,5
409,2016.0,CZ06,2016,9
410,2016.0,CZ08,2016,1
411,2016.0,DE11,2016,5
412,2016.0,DE12,2016,1
413,2016.0,DE13,2016,5
414,2016.0,DE14,2016,4
415,2016.0,DE21,2016,29
416,2016.0,DE22,2016,2
417,2016.0,DE30,2016,10
418,2016.0,DE40,2016,2
419,2016.0,DE50,2016,1
420,2016.0,DEA2,2016,7
421,2016.0,DEA4,2016,2
422,2016.0,DEA5,2016,2
423,2016.0,DEB3,2016,3
424,2016.0,DEC0,2016,2
425,2016.0,DED4,2016,8
426,2016.0,DEE0,2016,1
427,2016.0,DEF0,2016,3
428,2016.0,DK01,2016,5
429,2016.0,EE00,2016,3
430,2016.0,EL51,2016,1
431,2016.0,ES11,2016,1
432,2016.0,ES24,2016,1
433,2016.0,ES30,2016,6
434,2016.0,ES51,2016,7
435,2016.0,ES52,2016,3
436,2016.0,ES61,2016,2
437,2016.0,ES62,2016,4
438,2016.0,ES70,2016,1
439,2016.0,FI1B,2016,6
440,2016.0,FI1C,2016,3
441,2016.0,FI1D,2016,2
442,2016.0,FR10,2016,48
443,2016.0,FRC2,2016,1
444,2016.0,FRE1,2016,1
445,2016.0,FRF1,2016,1
446,2016.0,FRG0,2016,1
447,2016.0,FRH0,2016,2
448,2016.0,FRI1,2016,1
449,2016.0,FRJ1,2016,1
450,2016.0,FRJ2,2016,1
451,2016.0,FRK2,2016,3
452,2016.0,FRL0,2016,1
453,2016.0,HU11,2016,1
454,2016.0,HU32,2016,1
455,2016.0,HU33,2016,1
456,2016.0,IE04,2016,2
457,2016.0,IE06,2016,6
458,2016.0,IS00,2016,1
459,2016.0,ITC1,2016,5
460,2016.0,ITC3,2016,2
461,2016.0,ITC4,2016,7
462,2016.0,ITF1,2016,2
463,2016.0,ITF3,2016,1
464,2016.0,ITF4,2016,1
465,2016.0,ITH1,2016,1
466,2016.0,ITH2,2016,4
467,2016.0,ITH3,2016,1
468,2016.0,ITH4,2016,1
469,2016.0,ITH5,2016,2
470,2016.0,ITI1,2016,20
471,2016.0,ITI2,2016,2
472,2016.0,ITI4,2016,5
473,2016.0,LU00,2016,4
474,2016.0,NL11,2016,1
475,2016.0,NL21,2016,2
476,2016.0,NL22,2016,14
477,2016.0,NL32,2016,12
478,2016.0,NL33,2016,4
479,2016.0,NL41,2016,8
480,2016.0,NO06,2016,1
481,2016.0,PL21,2016,2
482,2016.0,PL22,2016,1
483,2016.0,PL41,2016,2
484,2016.0,PL51,2016,3
485,2016.0,PL71,2016,2
486,2016.0,PL91,2016,3
487,2016.0,PT16,2016,3
488,2016.0,PT17,2016,1
489,2016.0,RS11,2016,1
490,2016.0,RS12,2016,1
491,2016.0,SE11,2016,4
492,2016.0,SE12,2016,2
493,2016.0,SI04,2016,2
494,2016.0,TR10,2016,3
495,2016.0,TR51,2016,4
496,2016.0,UKC2,2016,1
497,2016.0,UKD3,2016,2
498,2016.0,UKD7,2016,1
499,2016.0,UKE4,2016,2
500,2016.0,UKF1,2016,3
501,2016.0,UKG3,2016,4
502,2016.0,UKH1,2016,21
503,2016.0,UKI3,2016,19
504,2016.0,UKI4,2016,9
505,2016.0,UKJ1,2016,29
506,2016.0,UKJ2,2016,4
507,2016.0,UKK1,2016,3
508,2016.0,UKK4,2016,2
509,2016.0,UKM7,2016,18
510,2016.0,UKM8,2016,1
511,2017.0,AT12,2016,3
512,2017.0,AT13,2016,12
513,2017.0,AT22,2016,9
514,2017.0,AT31,2016,3
515,2017.0,AT33,2016,5
516,2017.0,BE23,2016,6
517,2017.0,BE24,2016,1
518,2017.0,BE33,2016,1
519,2017.0,BG41,2016,1
520,2017.0,CH01,2016,28
521,2017.0,CH02,2016,8
522,2017.0,CH03,2016,3
523,2017.0,CH04,2016,41
524,2017.0,CH07,2016,5
525,2017.0,CZ01,2016,12
526,2017.0,CZ03,2016,1
527,2017.0,CZ06,2016,21
528,2017.0,CZ08,2016,3
529,2017.0,DE11,2016,7
530,2017.0,DE12,2016,16
531,2017.0,DE13,2016,11
532,2017.0,DE14,2016,3
533,2017.0,DE21,2016,36
534,2017.0,DE22,2016,2
535,2017.0,DE25,2016,5
536,2017.0,DE27,2016,1
537,2017.0,DE30,2016,25
538,2017.0,DE40,2016,6
539,2017.0,DE50,2016,2
540,2017.0,DE60,2016,4
541,2017.0,DE71,2016,2
542,2017.0,DE92,2016,2
543,2017.0,DE94,2016,2
544,2017.0,DEA1,2016,1
545,2017.0,DEA2,2016,15
546,2017.0,DEA3,2016,1
547,2017.0,DEA4,2016,2
548,2017.0,DEA5,2016,4
549,2017.0,DEB3,2016,12
550,2017.0,DEC0,2016,6
551,2017.0,DED4,2016,25
552,2017.0,DED5,2016,2
553,2017.0,DEF0,2016,3
554,2017.0,DK01,2016,12
555,2017.0,DK04,2016,1
556,2017.0,DK05,2016,1
557,2017.0,EL30,2016,4
558,2017.0,EL43,2016,3
559,2017.0,EL52,2016,2
560,2017.0,EL54,2016,3
561,2017.0,ES21,2016,2
562,2017.0,ES30,2016,5
563,2017.0,ES41,2016,2
564,2017.0,ES51,2016,16
565,2017.0,ES52,2016,7
566,2017.0,ES61,2016,2
567,2017.0,ES62,2016,4
568,2017.0,FI19,2016,1
569,2017.0,FI1B,2016,7
570,2017.0,FI1D,2016,4
571,2017.0,FR10,2016,43
572,2017.0,FRE1,2016,5
573,2017.0,FRG0,2016,5
574,2017.0,FRH0,2016,1
575,2017.0,FRI1,2016,1
576,2017.0,FRJ1,2016,2
577,2017.0,FRK2,2016,1
578,2017.0,FRL0,2016,2
579,2017.0,HU11,2016,7
580,2017.0,IE04,2016,3
581,2017.0,IE05,2016,2
582,2017.0,IE06,2016,1
583,2017.0,ITC3,2016,3
584,2017.0,ITC4,2016,4
585,2017.0,ITF1,2016,1
586,2017.0,ITF3,2016,3
587,2017.0,ITF6,2016,1
588,2017.0,ITG2,2016,3
589,2017.0,ITH2,2016,14
590,2017.0,ITH4,2016,2
591,2017.0,ITH5,2016,4
592,2017.0,ITI1,2016,28
593,2017.0,ITI2,2016,2
594,2017.0,ITI3,2016,1
595,2017.0,ITI4,2016,11
596,2017.0,LU00,2016,2
597,2017.0,NL11,2016,1
598,2017.0,NL21,2016,2
599,2017.0,NL22,2016,20
600,2017.0,NL31,2016,2
601,2017.0,NL32,2016,14
602,2017.0,NL33,2016,10
603,2017.0,NL41,2016,6
604,2017.0,NL42,2016,2
605,2017.0,NO01,2016,1
606,2017.0,NO04,2016,2
607,2017.0,NO06,2016,1
608,2017.0,NO07,2016,1
609,2017.0,PL21,2016,6
610,2017.0,PL41,2016,1
611,2017.0,PL51,2016,2
612,2017.0,PL71,2016,5
613,2017.0,PL91,2016,8
614,2017.0,PT16,2016,4
615,2017.0,PT17,2016,5
616,2017.0,RO32,2016,3
617,2017.0,SE11,2016,4
618,2017.0,SE12,2016,6
619,2017.0,SE21,2016,1
620,2017.0,SE22,2016,1
621,2017.0,SE23,2016,2
622,2017.0,SE33,2016,1
623,2017.0,SI04,2016,5
624,2017.0,SK04,2016,1
625,2017.0,TR10,2016,2
626,2017.0,TR51,2016,4
627,2017.0,UKD3,2016,4
628,2017.0,UKD4,2016,3
629,2017.0,UKD7,2016,4
630,2017.0,UKE2,2016,1
631,2017.0,UKE3,2016,4
632,2017.0,UKE4,2016,1
633,2017.0,UKF1,2016,4
634,2017.0,UKF2,2016,3
635,2017.0,UKG3,2016,2
636,2017.0,UKH1,2016,28
637,2017.0,UKH3,2016,5
638,2017.0,UKI3,2016,31
639,2017.0,UKI4,2016,9
640,2017.0,UKI6,2016,1
641,2017.0,UKI7,2016,1
642,2017.0,UKJ1,2016,31
643,2017.0,UKJ2,2016,6
644,2017.0,UKJ4,2016,1
645,2017.0,UKK1,2016,2
646,2017.0,UKK3,2016,1
647,2017.0,UKK4,2016,2
648,2017.0,UKL1,2016,1
649,2017.0,UKL2,2016,2
650,2017.0,UKM7,2016,21
651,2017.0,UKM8,2016,5
652,2018.0,AT12,2016,3
653,2018.0,AT13,2016,2
654,2018.0,AT22,2016,4
655,2018.0,AT31,2016,3
656,2018.0,AT33,2016,4
657,2018.0,BE10,2016,4
658,2018.0,BE21,2016,2
659,2018.0,BE23,2016,9
660,2018.0,BE32,2016,1
661,2018.0,BE33,2016,5
662,2018.0,CH01,2016,27
663,2018.0,CH02,2016,15
664,2018.0,CH03,2016,3
665,2018.0,CH04,2016,41
666,2018.0,CH07,2016,5
667,2018.0,CY00,2016,6
668,2018.0,CZ01,2016,5
669,2018.0,CZ03,2016,2
670,2018.0,CZ06,2016,16
671,2018.0,DE11,2016,6
672,2018.0,DE12,2016,8
673,2018.0,DE13,2016,14
674,2018.0,DE14,2016,13
675,2018.0,DE21,2016,41
676,2018.0,DE22,2016,1
677,2018.0,DE25,2016,6
678,2018.0,DE27,2016,2
679,2018.0,DE30,2016,30
680,2018.0,DE60,2016,9
681,2018.0,DE71,2016,2
682,2018.0,DE73,2016,4
683,2018.0,DE80,2016,1
684,2018.0,DE91,2016,1
685,2018.0,DE92,2016,5
686,2018.0,DE94,2016,2
687,2018.0,DEA1,2016,1
688,2018.0,DEA2,2016,20
689,2018.0,DEA4,2016,2
690,2018.0,DEA5,2016,5
691,2018.0,DEB3,2016,7
692,2018.0,DEC0,2016,3
693,2018.0,DED4,2016,44
694,2018.0,DEE0,2016,1
695,2018.0,DEF0,2016,3
696,2018.0,DK01,2016,14
697,2018.0,DK04,2016,1
698,2018.0,DK05,2016,1
699,2018.0,EL30,2016,5
700,2018.0,EL43,2016,1
701,2018.0,EL51,2016,1
702,2018.0,EL52,2016,2
703,2018.0,EL61,2016,1
704,2018.0,EL63,2016,2
705,2018.0,ES11,2016,1
706,2018.0,ES21,2016,2
707,2018.0,ES24,2016,1
708,2018.0,ES30,2016,16
709,2018.0,ES41,2016,1
710,2018.0,ES51,2016,21
711,2018.0,ES52,2016,3
712,2018.0,ES61,2016,4
713,2018.0,ES62,2016,6
714,2018.0,FI1B,2016,8
715,2018.0,FI1D,2016,2
716,2018.0,FR10,2016,93
717,2018.0,FRC1,2016,1
718,2018.0,FRD2,2016,1
719,2018.0,FRE1,2016,2
720,2018.0,FRG0,2016,1
721,2018.0,FRH0,2016,1
722,2018.0,FRJ1,2016,1
723,2018.0,FRK2,2016,3
724,2018.0,FRL0,2016,4
725,2018.0,HR04,2016,1
726,2018.0,HU11,2016,2
727,2018.0,IE04,2016,2
728,2018.0,IE05,2016,4
729,2018.0,IE06,2016,5
730,2018.0,IS00,2016,1
731,2018.0,ITC3,2016,2
732,2018.0,ITC4,2016,11
733,2018.0,ITF4,2016,2
734,2018.0,ITH2,2016,20
735,2018.0,ITH3,2016,6
736,2018.0,ITH5,2016,5
737,2018.0,ITI1,2016,33
738,2018.0,ITI2,2016,2
739,2018.0,ITI3,2016,1
740,2018.0,ITI4,2016,7
741,2018.0,LT02,2016,1
742,2018.0,LU00,2016,2
743,2018.0,NL11,2016,4
744,2018.0,NL21,2016,4
745,2018.0,NL22,2016,16
746,2018.0,NL31,2016,4
747,2018.0,NL32,2016,27
748,2018.0,NL33,2016,23
749,2018.0,NL41,2016,2
750,2018.0,NO01,2016,4
751,2018.0,NO04,2016,4
752,2018.0,NO06,2016,4
753,2018.0,PL21,2016,5
754,2018.0,PL51,2016,1
755,2018.0,PL61,2016,1
756,2018.0,PL71,2016,4
757,2018.0,PL91,2016,7
758,2018.0,PT11,2016,2
759,2018.0,PT16,2016,1
760,2018.0,PT17,2016,1
761,2018.0,RO32,2016,3
762,2018.0,RO41,2016,1
763,2018.0,RO42,2016,1
764,2018.0,RS11,2016,1
765,2018.0,SE11,2016,3
766,2018.0,SE12,2016,10
767,2018.0,SE23,2016,6
768,2018.0,SI03,2016,1
769,2018.0,SI04,2016,1
770,2018.0,TR10,2016,6
771,2018.0,TR51,2016,5
772,2018.0,TR81,2016,1
773,2018.0,UKC1,2016,3
774,2018.0,UKD3,2016,1
775,2018.0,UKD4,2016,4
776,2018.0,UKD7,2016,7
777,2018.0,UKE2,2016,7
778,2018.0,UKE3,2016,7
779,2018.0,UKE4,2016,2
780,2018.0,UKF1,2016,1
781,2018.0,UKF2,2016,3
782,2018.0,UKF3,2016,1
783,2018.0,UKG1,2016,6
784,2018.0,UKG2,2016,1
785,2018.0,UKG3,2016,4
786,2018.0,UKH1,2016,34
787,2018.0,UKI3,2016,30
788,2018.0,UKI4,2016,10
789,2018.0,UKI7,2016,1
790,2018.0,UKJ1,2016,45
791,2018.0,UKJ2,2016,1
792,2018.0,UKJ3,2016,2
793,2018.0,UKJ4,2016,3
794,2018.0,UKK1,2016,10
795,2018.0,UKK4,2016,1
796,2018.0,UKL2,2016,2
797,2018.0,UKM7,2016,13
798,2018.0,UKM8,2016,9
799,2018.0,UKN0,2016,1
800,2019.0,AT12,2016,3
801,2019.0,AT13,2016,12
802,2019.0,AT22,2016,9
803,2019.0,AT31,2016,5
804,2019.0,AT32,2016,1
805,2019.0,AT33,2016,4
806,2019.0,BE10,2016,2
807,2019.0,BE21,2016,2
808,2019.0,BE23,2016,6
809,2019.0,BE24,2016,1
810,2019.0,BE32,2016,4
811,2019.0,BE33,2016,2
812,2019.0,BG41,2016,4
813,2019.0,CH01,2016,50
814,2019.0,CH02,2016,7
815,2019.0,CH03,2016,4
816,2019.0,CH04,2016,61
817,2019.0,CH05,2016,4
818,2019.0,CH07,2016,4
819,2019.0,CY00,2016,2
820,2019.0,CZ01,2016,14
821,2019.0,CZ02,2016,1
822,2019.0,CZ06,2016,46
823,2019.0,DE11,2016,6
824,2019.0,DE12,2016,16
825,2019.0,DE13,2016,13
826,2019.0,DE14,2016,8
827,2019.0,DE21,2016,42
828,2019.0,DE22,2016,1
829,2019.0,DE23,2016,2
830,2019.0,DE25,2016,7
831,2019.0,DE30,2016,63
832,2019.0,DE40,2016,6
833,2019.0,DE50,2016,7
834,2019.0,DE60,2016,8
835,2019.0,DE71,2016,8
836,2019.0,DE73,2016,8
837,2019.0,DE91,2016,1
838,2019.0,DE92,2016,7
839,2019.0,DEA2,2016,31
840,2019.0,DEA4,2016,4
841,2019.0,DEA5,2016,5
842,2019.0,DEB3,2016,18
843,2019.0,DEC0,2016,3
844,2019.0,DED2,2016,1
845,2019.0,DED4,2016,41
846,2019.0,DED5,2016,1
847,2019.0,DEE0,2016,2
