,year,nuts_id,nuts_year_spec,ai_covid_share
125,2020.0,ES300,2016,0.006993006993006993
126,2020.0,ES412,2016,0.5
127,2020.0,ES413,2016,0.0
128,2020.0,ES415,2016,0.0
129,2020.0,ES418,2016,0.0
130,2020.0,ES421,2016,0.0
131,2020.0,ES432,2016,0.0
132,2020.0,ES511,2016,0.0
133,2020.0,ES512,2016,0.0
134,2020.0,ES513,2016,0.0
135,2020.0,ES514,2016,0.0
136,2020.0,ES521,2016,0.0
137,2020.0,ES522,2016,0.0
138,2020.0,ES523,2016,0.0
139,2020.0,ES532,2016,0.0
140,2020.0,ES614,2016,0.1
141,2020.0,ES617,2016,0.2
142,2020.0,ES618,2016,0.06666666666666667
143,2020.0,ES620,2016,0.08333333333333333
144,2020.0,ES705,2016,0.0
145,2020.0,ES709,2016,0.0
146,2020.0,FI195,2016,0.0
147,2020.0,FI1B1,2016,0.0
148,2020.0,FI1C1,2016,0.0
149,2020.0,FI1D2,2016,0.0
150,2020.0,FI1D9,2016,0.0
151,2020.0,FR101,2016,0.0
152,2020.0,FR102,2016,0.0
153,2020.0,FR103,2016,0.07692307692307693
154,2020.0,FR104,2016,0.007462686567164179
155,2020.0,FR105,2016,0.0
156,2020.0,FR107,2016,0.0
157,2020.0,FRB04,2016,0.0
158,2020.0,FRB06,2016,0.0
159,2020.0,FRC11,2016,0.0
160,2020.0,FRE11,2016,0.0
161,2020.0,FRE23,2016,0.0
162,2020.0,FRF11,2016,0.0
163,2020.0,FRF12,2016,1.0
164,2020.0,FRF31,2016,0.0
165,2020.0,FRG01,2016,0.0
166,2020.0,FRG04,2016,0.0
167,2020.0,FRH03,2016,0.0
168,2020.0,FRI12,2016,0.058823529411764705
169,2020.0,FRI32,2016,0.0
170,2020.0,FRJ13,2016,0.0
171,2020.0,FRK24,2016,0.0
172,2020.0,FRK25,2016,0.0
173,2020.0,FRK26,2016,0.0
174,2020.0,FRL04,2016,0.0
175,2020.0,FRY40,2016,0.0
176,2020.0,HR031,2016,0.0
177,2020.0,HR035,2016,0.0
178,2020.0,HR041,2016,0.0
179,2020.0,HU110,2016,0.02564102564102564
180,2020.0,HU213,2016,0.0
181,2020.0,HU231,2016,0.0
182,2020.0,HU311,2016,0.0
183,2020.0,HU321,2016,0.0
184,2020.0,HU333,2016,0.0
185,2020.0,IE042,2016,0.0
186,2020.0,IE051,2016,0.07692307692307693
187,2020.0,IE052,2016,0.0
188,2020.0,IE053,2016,0.0
189,2020.0,IE061,2016,0.030303030303030304
190,2020.0,IE062,2016,0.0
191,2020.0,IS001,2016,0.0
192,2020.0,ITC11,2016,0.0
193,2020.0,ITC16,2016,0.0
194,2020.0,ITC33,2016,0.0
195,2020.0,ITC41,2016,0.0
196,2020.0,ITC46,2016,0.16666666666666666
197,2020.0,ITC47,2016,0.06666666666666667
198,2020.0,ITC48,2016,0.0
199,2020.0,ITC4C,2016,0.0
200,2020.0,ITF11,2016,0.0
201,2020.0,ITF14,2016,0.0
202,2020.0,ITF22,2016,0.0
203,2020.0,ITF32,2016,0.0
204,2020.0,ITF33,2016,0.0
205,2020.0,ITF35,2016,0.0
206,2020.0,ITF45,2016,0.0
207,2020.0,ITF46,2016,0.0
208,2020.0,ITF47,2016,0.0
209,2020.0,ITF51,2016,0.0
210,2020.0,ITF61,2016,0.0
211,2020.0,ITF63,2016,0.0
212,2020.0,ITF65,2016,0.0
213,2020.0,ITG13,2016,0.0
214,2020.0,ITG17,2016,0.0
215,2020.0,ITG25,2016,0.0
216,2020.0,ITG27,2016,0.0
217,2020.0,ITH10,2016,0.0
218,2020.0,ITH20,2016,0.0
219,2020.0,ITH31,2016,0.0
220,2020.0,ITH35,2016,0.0
221,2020.0,ITH36,2016,0.023255813953488372
222,2020.0,ITH42,2016,0.0
223,2020.0,ITH44,2016,0.0
224,2020.0,ITH52,2016,0.0
225,2020.0,ITH54,2016,0.0
226,2020.0,ITH55,2016,0.030303030303030304
227,2020.0,ITH56,2016,0.0
228,2020.0,ITI14,2016,0.06382978723404255
229,2020.0,ITI17,2016,0.0
230,2020.0,ITI19,2016,0.05555555555555555
231,2020.0,ITI21,2016,0.0
232,2020.0,ITI32,2016,0.0
233,2020.0,ITI33,2016,0.0
234,2020.0,ITI43,2016,0.0
235,2020.0,ITI45,2016,0.0
236,2020.0,LT011,2016,0.0
237,2020.0,LU000,2016,0.125
238,2020.0,LV006,2016,0.0
239,2020.0,MK008,2016,0.0
240,2020.0,MT001,2016,0.0
241,2020.0,NL113,2016,0.0
242,2020.0,NL213,2016,0.0
243,2020.0,NL221,2016,0.0
244,2020.0,NL226,2016,0.0
245,2020.0,NL310,2016,0.0
246,2020.0,NL329,2016,0.01694915254237288
247,2020.0,NL332,2016,0.0
248,2020.0,NL333,2016,0.0
249,2020.0,NL337,2016,0.0
250,2020.0,NL33C,2016,0.0
251,2020.0,NL412,2016,0.0
252,2020.0,NL414,2016,0.14285714285714285
253,2020.0,NL423,2016,0.0
254,2020.0,NO011,2016,0.0
255,2020.0,NO012,2016,0.0
256,2020.0,NO032,2016,0.0
257,2020.0,NO042,2016,0.0
258,2020.0,NO043,2016,0.0
259,2020.0,NO051,2016,0.0
260,2020.0,NO060,2016,0.09090909090909091
261,2020.0,NO071,2016,0.0
262,2020.0,NO072,2016,0.0
263,2020.0,PL213,2016,0.0
264,2020.0,PL229,2016,0.0
265,2020.0,PL22A,2016,0.0
266,2020.0,PL415,2016,0.0
267,2020.0,PL514,2016,0.0
268,2020.0,PL613,2016,0.0
269,2020.0,PL633,2016,0.0
270,2020.0,PL711,2016,0.0
271,2020.0,PL721,2016,0.0
272,2020.0,PL814,2016,0.0
273,2020.0,PL841,2016,0.0
274,2020.0,PL911,2016,0.03125
275,2020.0,PT119,2016,0.0
276,2020.0,PT11A,2016,0.0
277,2020.0,PT11D,2016,0.0
278,2020.0,PT16D,2016,0.0
279,2020.0,PT16E,2016,0.2
280,2020.0,PT170,2016,0.0
281,2020.0,RO113,2016,1.0
282,2020.0,RO321,2016,0.3333333333333333
283,2020.0,RS110,2016,0.0
284,2020.0,RS123,2016,0.0
285,2020.0,RS214,2016,0.0
286,2020.0,SE110,2016,0.005714285714285714
287,2020.0,SE121,2016,0.0
288,2020.0,SE123,2016,0.0
289,2020.0,SE124,2016,0.0
290,2020.0,SE213,2016,0.25
291,2020.0,SE224,2016,0.0
292,2020.0,SE232,2016,0.0
293,2020.0,SE331,2016,0.0
294,2020.0,SI041,2016,0.0
295,2020.0,SK010,2016,0.0
296,2020.0,SK023,2016,0.0
297,2020.0,SK042,2016,0.0
298,2020.0,TR100,2016,0.09375
299,2020.0,TR222,2016,0.0
300,2020.0,TR310,2016,0.0
301,2020.0,TR332,2016,0.0
302,2020.0,TR411,2016,0.0
303,2020.0,TR421,2016,0.0
304,2020.0,TR423,2016,0.0
305,2020.0,TR510,2016,0.047619047619047616
306,2020.0,TR521,2016,0.0
307,2020.0,TR611,2016,0.0
308,2020.0,TR621,2016,0.0
309,2020.0,TR622,2016,0.0
310,2020.0,TR721,2016,0.0
311,2020.0,TR722,2016,0.0
312,2020.0,TR811,2016,1.0
313,2020.0,TR831,2016,0.0
314,2020.0,TR832,2016,0.0
315,2020.0,TR834,2016,0.0
316,2020.0,TR901,2016,0.0
317,2020.0,TRA11,2016,0.0
318,2020.0,TRA22,2016,0.0
319,2020.0,TRB11,2016,0.0
320,2020.0,TRB13,2016,0.0
321,2020.0,TRC32,2016,0.0
322,2020.0,TRC34,2016,0.0
323,2020.0,UKC11,2016,0.0
324,2020.0,UKC12,2016,0.0
325,2020.0,UKC14,2016,0.1
326,2020.0,UKC22,2016,0.0
327,2020.0,UKD12,2016,0.0
328,2020.0,UKD33,2016,0.01020408163265306
329,2020.0,UKD34,2016,0.0
330,2020.0,UKD35,2016,0.0
331,2020.0,UKD36,2016,0.0
332,2020.0,UKD37,2016,0.0
333,2020.0,UKD42,2016,0.0
334,2020.0,UKD44,2016,0.03125
335,2020.0,UKD45,2016,0.0
336,2020.0,UKD47,2016,0.0
337,2020.0,UKD61,2016,0.0
338,2020.0,UKD62,2016,0.0
339,2020.0,UKD72,2016,0.008547008547008548
340,2020.0,UKD74,2016,0.0
341,2020.0,UKE11,2016,0.0
342,2020.0,UKE12,2016,0.0
343,2020.0,UKE21,2016,0.0
344,2020.0,UKE31,2016,0.0
345,2020.0,UKE32,2016,0.02564102564102564
346,2020.0,UKE41,2016,0.2
347,2020.0,UKE42,2016,0.047619047619047616
348,2020.0,UKE44,2016,0.0
349,2020.0,UKF11,2016,0.0
350,2020.0,UKF14,2016,0.016129032258064516
351,2020.0,UKF15,2016,0.0
352,2020.0,UKF16,2016,0.0
353,2020.0,UKF21,2016,0.023809523809523808
354,2020.0,UKF22,2016,0.0
355,2020.0,UKF24,2016,0.0
356,2020.0,UKF25,2016,0.0
357,2020.0,UKF30,2016,0.25
358,2020.0,UKG12,2016,0.0
359,2020.0,UKG13,2016,0.017857142857142856
360,2020.0,UKG23,2016,0.0
361,2020.0,UKG24,2016,0.0
362,2020.0,UKG31,2016,0.0449438202247191
363,2020.0,UKG33,2016,0.0
364,2020.0,UKG39,2016,0.2
365,2020.0,UKH11,2016,0.0
366,2020.0,UKH12,2016,0.02145922746781116
367,2020.0,UKH14,2016,0.0
368,2020.0,UKH15,2016,0.0
369,2020.0,UKH17,2016,0.0
370,2020.0,UKH21,2016,0.0
371,2020.0,UKH23,2016,0.0
372,2020.0,UKH25,2016,0.3333333333333333
373,2020.0,UKH31,2016,0.0
374,2020.0,UKH34,2016,0.1
375,2020.0,UKH35,2016,0.0
376,2020.0,UKH36,2016,0.0
377,2020.0,UKH37,2016,0.0
378,2020.0,UKI31,2016,0.0
379,2020.0,UKI32,2016,0.00423728813559322
380,2020.0,UKI33,2016,0.012345679012345678
381,2020.0,UKI34,2016,0.0
382,2020.0,UKI42,2016,0.0
383,2020.0,UKI43,2016,0.0
384,2020.0,UKI44,2016,0.0
385,2020.0,UKI51,2016,0.0
386,2020.0,UKI62,2016,0.0
387,2020.0,UKI63,2016,0.0
388,2020.0,UKI74,2016,0.1111111111111111
389,2020.0,UKI75,2016,0.0
390,2020.0,UKJ11,2016,0.0
391,2020.0,UKJ13,2016,0.0
392,2020.0,UKJ14,2016,0.014164305949008499
393,2020.0,UKJ21,2016,0.0
394,2020.0,UKJ22,2016,0.030303030303030304
395,2020.0,UKJ25,2016,0.0
396,2020.0,UKJ26,2016,0.0
397,2020.0,UKJ27,2016,0.0
398,2020.0,UKJ31,2016,0.0
399,2020.0,UKJ32,2016,0.0
400,2020.0,UKJ34,2016,0.0
401,2020.0,UKJ36,2016,0.0
402,2020.0,UKJ37,2016,0.0
403,2020.0,UKJ41,2016,0.0
404,2020.0,UKJ44,2016,0.0
405,2020.0,UKK11,2016,0.011764705882352941
406,2020.0,UKK12,2016,0.0
407,2020.0,UKK13,2016,0.0
408,2020.0,UKK14,2016,0.0
409,2020.0,UKK15,2016,0.0
410,2020.0,UKK21,2016,0.0
411,2020.0,UKK30,2016,0.0
412,2020.0,UKK41,2016,0.0
413,2020.0,UKK43,2016,0.0
414,2020.0,UKL12,2016,0.0
415,2020.0,UKL14,2016,0.0
416,2020.0,UKL18,2016,0.0625
417,2020.0,UKL21,2016,0.0
418,2020.0,UKL22,2016,0.0
419,2020.0,UKM50,2016,0.0
420,2020.0,UKM62,2016,0.0
421,2020.0,UKM71,2016,0.0
422,2020.0,UKM72,2016,0.0
423,2020.0,UKM73,2016,0.0
424,2020.0,UKM75,2016,0.014598540145985401
425,2020.0,UKM77,2016,0.0
426,2020.0,UKM82,2016,0.011764705882352941
427,2020.0,UKM84,2016,0.0
428,2020.0,UKM92,2016,0.0
429,2020.0,UKM95,2016,0.0
430,2020.0,UKN06,2016,0.0
431,2020.0,UKN14,2016,0.0
432,2021.0,AT126,2016,0.0
433,2021.0,AT127,2016,0.0
434,2021.0,AT130,2016,0.0
435,2021.0,AT221,2016,0.25
436,2021.0,AT312,2016,0.0
437,2021.0,AT323,2016,0.0
438,2021.0,AT332,2016,0.0
439,2021.0,BE100,2016,0.0
440,2021.0,BE211,2016,0.0
441,2021.0,BE213,2016,0.0
442,2021.0,BE221,2016,0.0
443,2021.0,BE234,2016,0.0
444,2021.0,BE332,2016,0.0
445,2021.0,BE352,2016,0.0
446,2021.0,BG314,2016,0.0
447,2021.0,BG411,2016,0.0
448,2021.0,CH011,2016,0.0
449,2021.0,CH013,2016,0.0
450,2021.0,CH021,2016,0.0
451,2021.0,CH022,2016,0.0
452,2021.0,CH031,2016,0.0
453,2021.0,CH040,2016,0.058823529411764705
454,2021.0,CH055,2016,0.0
455,2021.0,CY000,2016,0.125
456,2021.0,CZ064,2016,0.0
457,2021.0,CZ080,2016,0.0
458,2021.0,DE122,2016,0.0
459,2021.0,DE125,2016,0.0
460,2021.0,DE131,2016,0.0
461,2021.0,DE142,2016,0.0
462,2021.0,DE212,2016,0.0
463,2021.0,DE21H,2016,0.0
464,2021.0,DE232,2016,0.0
465,2021.0,DE263,2016,0.0
466,2021.0,DE300,2016,0.043478260869565216
467,2021.0,DE404,2016,0.0
468,2021.0,DE600,2016,0.0
469,2021.0,DE711,2016,0.0
470,2021.0,DE712,2016,0.0
471,2021.0,DE718,2016,0.0
472,2021.0,DE724,2016,0.0
473,2021.0,DE731,2016,0.0
474,2021.0,DE91C,2016,0.0
475,2021.0,DE929,2016,0.0
476,2021.0,DEA13,2016,0.0
477,2021.0,DEA1A,2016,0.0
478,2021.0,DEA22,2016,0.0
479,2021.0,DEA23,2016,0.0
480,2021.0,DEA2D,2016,0.0
481,2021.0,DEA41,2016,0.0
482,2021.0,DEA51,2016,0.0
483,2021.0,DEB32,2016,0.0
484,2021.0,DEB33,2016,0.0
485,2021.0,DEC01,2016,0.0
486,2021.0,DED41,2016,0.0
487,2021.0,DED43,2016,0.0
488,2021.0,DED51,2016,0.0
489,2021.0,DEG05,2016,0.0
490,2021.0,DK011,2016,0.0
491,2021.0,DK012,2016,0.0
492,2021.0,DK021,2016,0.0
493,2021.0,DK031,2016,0.0
494,2021.0,DK042,2016,0.0
495,2021.0,DK050,2016,0.0
496,2021.0,EE008,2016,0.0
497,2021.0,EL303,2016,0.0
498,2021.0,EL411,2016,0.0
499,2021.0,EL433,2016,0.0
500,2021.0,EL512,2016,0.0
501,2021.0,EL522,2016,0.0
502,2021.0,EL632,2016,0.0
503,2021.0,EL651,2016,0.0
504,2021.0,ES111,2016,0.0
505,2021.0,ES114,2016,0.0
506,2021.0,ES220,2016,0.0
507,2021.0,ES243,2016,0.0
508,2021.0,ES300,2016,0.0
509,2021.0,ES413,2016,0.0
510,2021.0,ES421,2016,0.0
511,2021.0,ES511,2016,0.0
512,2021.0,ES514,2016,0.0
513,2021.0,ES522,2016,0.0
514,2021.0,ES523,2016,0.0
515,2021.0,ES614,2016,0.5
516,2021.0,ES617,2016,0.0
517,2021.0,FI1B1,2016,0.0
518,2021.0,FR101,2016,0.0
519,2021.0,FR104,2016,0.0
520,2021.0,FR107,2016,0.0
521,2021.0,FRF11,2016,0.0
522,2021.0,FRF31,2016,0.0
523,2021.0,FRG01,2016,0.0
524,2021.0,FRH03,2016,0.0
525,2021.0,FRI12,2016,0.0
526,2021.0,FRJ13,2016,0.0
527,2021.0,FRJ23,2016,0.0
528,2021.0,FRK24,2016,0.0
529,2021.0,FRK26,2016,0.0
530,2021.0,FRL04,2016,0.0
531,2021.0,FRY40,2016,0.0
532,2021.0,IE052,2016,0.0
533,2021.0,IE053,2016,0.0
534,2021.0,IE061,2016,0.0
535,2021.0,IS001,2016,0.0
536,2021.0,ITC11,2016,0.16666666666666666
537,2021.0,ITC33,2016,0.0
538,2021.0,ITC47,2016,0.0
539,2021.0,ITC48,2016,0.0
540,2021.0,ITC4C,2016,0.06666666666666667
541,2021.0,ITF11,2016,0.0
542,2021.0,ITF21,2016,0.0
543,2021.0,ITF35,2016,0.0
544,2021.0,ITF45,2016,0.0
545,2021.0,ITF47,2016,0.0
546,2021.0,ITG17,2016,0.0
547,2021.0,ITG25,2016,0.0
548,2021.0,ITH20,2016,0.0
549,2021.0,ITH31,2016,0.0
550,2021.0,ITH35,2016,0.0
551,2021.0,ITH36,2016,0.0
552,2021.0,ITH44,2016,0.0
553,2021.0,ITH54,2016,0.0
554,2021.0,ITH55,2016,0.2
555,2021.0,ITH56,2016,0.0
556,2021.0,ITI14,2016,0.0
557,2021.0,ITI17,2016,0.0
558,2021.0,ITI19,2016,0.0
559,2021.0,ITI21,2016,0.0
560,2021.0,ITI43,2016,0.0
561,2021.0,ITI45,2016,0.0
562,2021.0,LU000,2016,0.0
563,2021.0,LV006,2016,0.0
564,2021.0,ME000,2016,0.0
565,2021.0,MT001,2016,0.0
566,2021.0,NL113,2016,0.0
567,2021.0,NL221,2016,0.0
568,2021.0,NL226,2016,0.0
569,2021.0,NL310,2016,0.0
570,2021.0,NL329,2016,0.0
571,2021.0,NL332,2016,0.0
572,2021.0,NL333,2016,0.0
573,2021.0,NL337,2016,0.0
574,2021.0,NL33C,2016,0.0
575,2021.0,NL423,2016,0.0
576,2021.0,NO011,2016,0.0
577,2021.0,NO043,2016,0.0
578,2021.0,NO051,2016,0.0
579,2021.0,NO060,2016,0.0
580,2021.0,NO071,2016,0.0
581,2021.0,PL229,2016,0.0
582,2021.0,PL22A,2016,0.0
583,2021.0,PL514,2016,0.0
584,2021.0,PL613,2016,0.0
585,2021.0,PL711,2016,0.0
586,2021.0,PL721,2016,0.0
587,2021.0,PL814,2016,0.0
588,2021.0,PL841,2016,0.0
589,2021.0,PL911,2016,0.0
590,2021.0,PT119,2016,0.0
591,2021.0,PT11A,2016,0.0
592,2021.0,PT16D,2016,0.0
593,2021.0,PT170,2016,0.3333333333333333
594,2021.0,SE110,2016,0.0
595,2021.0,SE121,2016,0.0
596,2021.0,SE124,2016,0.0
597,2021.0,SE221,2016,0.0
598,2021.0,SE224,2016,0.0
599,2021.0,SE232,2016,0.0
600,2021.0,SE331,2016,0.0
601,2021.0,SI041,2016,0.0
602,2021.0,SK010,2016,0.0
603,2021.0,SK042,2016,1.0
604,2021.0,TR100,2016,0.0
605,2021.0,TR211,2016,0.0
606,2021.0,TR222,2016,0.0
607,2021.0,TR310,2016,0.0
608,2021.0,TR411,2016,0.0
609,2021.0,TR423,2016,0.0
610,2021.0,TR424,2016,0.0
611,2021.0,TR510,2016,0.0
612,2021.0,TR611,2016,0.0
613,2021.0,TR811,2016,0.0
614,2021.0,TRB12,2016,0.0
615,2021.0,UKC11,2016,0.0
616,2021.0,UKC12,2016,0.0
617,2021.0,UKC14,2016,0.0
618,2021.0,UKC22,2016,0.0
619,2021.0,UKD33,2016,0.09090909090909091
620,2021.0,UKD34,2016,0.0
621,2021.0,UKD36,2016,0.0
622,2021.0,UKD37,2016,0.0
623,2021.0,UKD44,2016,0.0
624,2021.0,UKD72,2016,0.0
625,2021.0,UKE11,2016,0.0
626,2021.0,UKE21,2016,0.0
627,2021.0,UKE32,2016,0.1
628,2021.0,UKE41,2016,0.0
629,2021.0,UKE42,2016,0.0
630,2021.0,UKE44,2016,0.0
631,2021.0,UKF14,2016,0.0
632,2021.0,UKF16,2016,0.0
633,2021.0,UKF21,2016,0.0
634,2021.0,UKF22,2016,0.0
635,2021.0,UKF30,2016,0.0
636,2021.0,UKG13,2016,0.18181818181818182
637,2021.0,UKG24,2016,0.0
638,2021.0,UKG31,2016,0.0
639,2021.0,UKH11,2016,0.0
640,2021.0,UKH12,2016,0.0
641,2021.0,UKH17,2016,0.0
642,2021.0,UKH21,2016,0.0
643,2021.0,UKH23,2016,0.0
644,2021.0,UKH34,2016,0.0
645,2021.0,UKI31,2016,0.0392156862745098
646,2021.0,UKI32,2016,0.047619047619047616
647,2021.0,UKI33,2016,0.030303030303030304
648,2021.0,UKI34,2016,0.0
649,2021.0,UKI42,2016,0.0
650,2021.0,UKI44,2016,0.0
651,2021.0,UKI51,2016,0.0
652,2021.0,UKI63,2016,0.0
653,2021.0,UKI73,2016,0.0
654,2021.0,UKI74,2016,0.0
655,2021.0,UKI75,2016,0.0
656,2021.0,UKJ11,2016,0.0
657,2021.0,UKJ14,2016,0.0
658,2021.0,UKJ22,2016,0.0
659,2021.0,UKJ25,2016,0.0
660,2021.0,UKJ32,2016,0.0
661,2021.0,UKJ36,2016,0.0
662,2021.0,UKJ41,2016,0.0
663,2021.0,UKJ44,2016,0.0
664,2021.0,UKJ45,2016,0.0
665,2021.0,UKK11,2016,0.0
666,2021.0,UKK12,2016,0.0
667,2021.0,UKK15,2016,0.0
668,2021.0,UKK41,2016,0.0
669,2021.0,UKK43,2016,0.0
670,2021.0,UKL12,2016,0.0
671,2021.0,UKL15,2016,0.0
672,2021.0,UKL18,2016,0.0
673,2021.0,UKL21,2016,0.0
674,2021.0,UKL22,2016,0.0
675,2021.0,UKM72,2016,0.0
676,2021.0,UKM75,2016,0.0
677,2021.0,UKM77,2016,0.0
678,2021.0,UKM82,2016,0.0
679,2021.0,UKM93,2016,0.0
680,2021.0,UKN06,2016,0.0
