,year,nuts_id,nuts_year_spec,social_media_lq
229,2021,UKD,2016,2.427540983606557
230,2021,UKE,2016,3.3654545454545453
231,2021,UKF,2016,0.0
232,2021,UKG,2016,4.472214765100671
233,2021,UKH,2016,0.539126213592233
234,2021,UKI,2016,0.8693542074363994
235,2021,UKJ,2016,0.8693542074363994
236,2021,UKK,2016,0.0
237,2021,UKL,2016,0.0
238,2021,UKM,2016,0.0
239,2021,UKN,2016,0.0
