,year,nuts_id,nuts_year_spec,artificial_intelligence_count
1502,2021.0,NL1,2016,2
1503,2021.0,NL2,2016,23
1504,2021.0,NL3,2016,61
1505,2021.0,NL4,2016,18
1506,2021.0,NO0,2016,17
1507,2021.0,PL4,2016,1
1508,2021.0,PL5,2016,1
1509,2021.0,PL7,2016,5
1510,2021.0,PL8,2016,1
1511,2021.0,PL9,2016,8
1512,2021.0,PT1,2016,17
1513,2021.0,RO3,2016,1
1514,2021.0,RS1,2016,1
1515,2021.0,SE1,2016,30
1516,2021.0,SE2,2016,11
1517,2021.0,SE3,2016,5
1518,2021.0,SI0,2016,3
1519,2021.0,SK0,2016,3
1520,2021.0,TR1,2016,4
1521,2021.0,TR3,2016,1
1522,2021.0,TR5,2016,10
1523,2021.0,TR6,2016,1
1524,2021.0,TRB,2016,1
1525,2021.0,UKC,2016,8
1526,2021.0,UKD,2016,18
1527,2021.0,UKE,2016,22
1528,2021.0,UKF,2016,15
1529,2021.0,UKG,2016,20
1530,2021.0,UKH,2016,38
1531,2021.0,UKI,2016,72
1532,2021.0,UKJ,2016,75
1533,2021.0,UKK,2016,15
1534,2021.0,UKL,2016,17
1535,2021.0,UKM,2016,20
1536,2021.0,UKN,2016,6
