,year,nuts_id,nuts_year_spec,medrxiv_count
205,2020.0,BE213,2016,28
206,2020.0,BE221,2016,13
207,2020.0,BE234,2016,33
208,2020.0,BE241,2016,5
209,2020.0,BE242,2016,4
210,2020.0,BE310,2016,11
211,2020.0,BE323,2016,10
212,2020.0,BE332,2016,10
213,2020.0,BE352,2016,2
214,2020.0,BG411,2016,12
215,2020.0,CH011,2016,73
216,2020.0,CH013,2016,120
217,2020.0,CH021,2016,85
218,2020.0,CH022,2016,2
219,2020.0,CH024,2016,3
220,2020.0,CH025,2016,1
221,2020.0,CH031,2016,44
222,2020.0,CH033,2016,2
223,2020.0,CH040,2016,138
224,2020.0,CH055,2016,11
225,2020.0,CY000,2016,25
226,2020.0,CZ010,2016,20
227,2020.0,CZ042,2016,1
228,2020.0,CZ064,2016,4
229,2020.0,CZ071,2016,1
230,2020.0,DE111,2016,5
231,2020.0,DE122,2016,5
232,2020.0,DE125,2016,64
233,2020.0,DE126,2016,3
234,2020.0,DE131,2016,31
235,2020.0,DE138,2016,1
236,2020.0,DE142,2016,17
237,2020.0,DE144,2016,11
238,2020.0,DE212,2016,139
239,2020.0,DE232,2016,8
240,2020.0,DE241,2016,1
241,2020.0,DE242,2016,1
242,2020.0,DE252,2016,16
243,2020.0,DE263,2016,8
244,2020.0,DE271,2016,7
245,2020.0,DE300,2016,148
246,2020.0,DE402,2016,1
247,2020.0,DE404,2016,14
248,2020.0,DE501,2016,3
249,2020.0,DE600,2016,40
250,2020.0,DE712,2016,27
251,2020.0,DE71C,2016,1
252,2020.0,DE721,2016,2
253,2020.0,DE724,2016,6
254,2020.0,DE731,2016,9
255,2020.0,DE803,2016,14
256,2020.0,DE80N,2016,2
257,2020.0,DE91C,2016,15
258,2020.0,DE929,2016,27
259,2020.0,DE943,2016,3
260,2020.0,DEA13,2016,18
261,2020.0,DEA1A,2016,1
262,2020.0,DEA22,2016,52
263,2020.0,DEA23,2016,22
264,2020.0,DEA26,2016,4
265,2020.0,DEA2B,2016,1
266,2020.0,DEA2C,2016,1
267,2020.0,DEA2D,2016,12
268,2020.0,DEA33,2016,25
269,2020.0,DEA41,2016,1
270,2020.0,DEA47,2016,4
271,2020.0,DEA51,2016,15
272,2020.0,DEA56,2016,2
273,2020.0,DEB21,2016,3
274,2020.0,DEB32,2016,6
275,2020.0,DEB33,2016,1
276,2020.0,DEC01,2016,10
277,2020.0,DED21,2016,4
278,2020.0,DED41,2016,36
279,2020.0,DED43,2016,16
280,2020.0,DED51,2016,18
281,2020.0,DEE02,2016,4
282,2020.0,DEE03,2016,12
283,2020.0,DEF03,2016,8
284,2020.0,DEG03,2016,1
285,2020.0,DEG05,2016,2
286,2020.0,DK011,2016,139
287,2020.0,DK012,2016,25
288,2020.0,DK021,2016,5
289,2020.0,DK022,2016,1
290,2020.0,DK031,2016,44
291,2020.0,DK042,2016,45
292,2020.0,DK050,2016,11
293,2020.0,EE001,2016,3
294,2020.0,EE008,2016,23
295,2020.0,EL301,2016,1
296,2020.0,EL303,2016,58
297,2020.0,EL433,2016,4
298,2020.0,EL434,2016,1
299,2020.0,EL512,2016,10
300,2020.0,EL522,2016,23
301,2020.0,EL531,2016,1
302,2020.0,EL543,2016,7
303,2020.0,EL613,2016,10
304,2020.0,EL632,2016,6
305,2020.0,EL651,2016,1
306,2020.0,ES111,2016,11
307,2020.0,ES114,2016,2
308,2020.0,ES120,2016,4
309,2020.0,ES213,2016,8
310,2020.0,ES220,2016,5
311,2020.0,ES243,2016,13
312,2020.0,ES300,2016,143
313,2020.0,ES412,2016,1
314,2020.0,ES413,2016,13
315,2020.0,ES415,2016,10
316,2020.0,ES418,2016,3
317,2020.0,ES421,2016,5
318,2020.0,ES432,2016,4
319,2020.0,ES511,2016,95
320,2020.0,ES512,2016,2
321,2020.0,ES513,2016,3
322,2020.0,ES514,2016,1
323,2020.0,ES521,2016,7
324,2020.0,ES523,2016,26
325,2020.0,ES532,2016,1
326,2020.0,ES614,2016,11
327,2020.0,ES616,2016,1
328,2020.0,ES617,2016,5
329,2020.0,ES618,2016,13
330,2020.0,ES620,2016,13
331,2020.0,ES709,2016,3
332,2020.0,FI193,2016,2
333,2020.0,FI195,2016,1
334,2020.0,FI1B1,2016,88
335,2020.0,FI1C1,2016,34
336,2020.0,FI1D2,2016,10
337,2020.0,FI1D9,2016,18
338,2020.0,FR101,2016,57
339,2020.0,FR102,2016,1
340,2020.0,FR103,2016,15
341,2020.0,FR104,2016,134
342,2020.0,FR105,2016,2
343,2020.0,FR107,2016,5
344,2020.0,FRB04,2016,2
345,2020.0,FRB06,2016,1
346,2020.0,FRC11,2016,4
347,2020.0,FRC21,2016,1
348,2020.0,FRD22,2016,2
349,2020.0,FRE11,2016,6
350,2020.0,FRE23,2016,2
351,2020.0,FRF11,2016,8
352,2020.0,FRF31,2016,5
353,2020.0,FRG01,2016,7
354,2020.0,FRG02,2016,1
355,2020.0,FRG04,2016,8
356,2020.0,FRH03,2016,2
357,2020.0,FRI12,2016,33
358,2020.0,FRJ13,2016,25
359,2020.0,FRK24,2016,1
360,2020.0,FRK26,2016,24
361,2020.0,FRL04,2016,37
362,2020.0,FRY40,2016,3
363,2020.0,HR031,2016,1
364,2020.0,HR035,2016,4
365,2020.0,HR041,2016,14
366,2020.0,HU110,2016,30
367,2020.0,HU213,2016,1
368,2020.0,HU231,2016,3
369,2020.0,HU311,2016,1
370,2020.0,HU321,2016,2
371,2020.0,HU333,2016,5
372,2020.0,IE042,2016,9
373,2020.0,IE051,2016,12
374,2020.0,IE053,2016,19
375,2020.0,IE061,2016,51
376,2020.0,IE062,2016,3
377,2020.0,IS001,2016,25
378,2020.0,ITC11,2016,34
379,2020.0,ITC16,2016,1
380,2020.0,ITC33,2016,14
381,2020.0,ITC41,2016,5
382,2020.0,ITC46,2016,3
383,2020.0,ITC47,2016,18
384,2020.0,ITC48,2016,23
385,2020.0,ITC4C,2016,143
386,2020.0,ITF11,2016,8
387,2020.0,ITF12,2016,1
388,2020.0,ITF14,2016,2
389,2020.0,ITF22,2016,1
390,2020.0,ITF32,2016,1
391,2020.0,ITF33,2016,8
392,2020.0,ITF35,2016,2
393,2020.0,ITF45,2016,4
394,2020.0,ITF46,2016,8
395,2020.0,ITF47,2016,11
396,2020.0,ITF51,2016,1
397,2020.0,ITF61,2016,3
398,2020.0,ITF63,2016,1
399,2020.0,ITG13,2016,8
400,2020.0,ITG17,2016,13
401,2020.0,ITG25,2016,2
402,2020.0,ITG27,2016,5
403,2020.0,ITH20,2016,17
404,2020.0,ITH31,2016,17
405,2020.0,ITH35,2016,3
406,2020.0,ITH36,2016,37
407,2020.0,ITH42,2016,6
408,2020.0,ITH44,2016,11
409,2020.0,ITH52,2016,5
410,2020.0,ITH54,2016,7
411,2020.0,ITH55,2016,40
412,2020.0,ITH56,2016,7
413,2020.0,ITI14,2016,46
414,2020.0,ITI17,2016,12
415,2020.0,ITI19,2016,13
416,2020.0,ITI21,2016,6
417,2020.0,ITI32,2016,3
418,2020.0,ITI43,2016,58
419,2020.0,ITI45,2016,3
420,2020.0,LT011,2016,6
421,2020.0,LT022,2016,1
422,2020.0,LU000,2016,9
423,2020.0,LV006,2016,7
424,2020.0,MK008,2016,2
425,2020.0,MT001,2016,7
426,2020.0,NL113,2016,54
427,2020.0,NL213,2016,7
428,2020.0,NL221,2016,11
429,2020.0,NL226,2016,100
430,2020.0,NL310,2016,76
431,2020.0,NL329,2016,98
432,2020.0,NL332,2016,1
433,2020.0,NL333,2016,8
434,2020.0,NL337,2016,52
435,2020.0,NL33C,2016,84
436,2020.0,NL412,2016,1
437,2020.0,NL414,2016,7
438,2020.0,NL423,2016,32
439,2020.0,NO011,2016,128
440,2020.0,NO012,2016,12
441,2020.0,NO021,2016,2
442,2020.0,NO032,2016,5
443,2020.0,NO042,2016,4
444,2020.0,NO043,2016,9
445,2020.0,NO051,2016,28
446,2020.0,NO060,2016,26
447,2020.0,NO072,2016,4
448,2020.0,PL213,2016,11
449,2020.0,PL229,2016,1
450,2020.0,PL22A,2016,1
451,2020.0,PL415,2016,8
452,2020.0,PL424,2016,3
453,2020.0,PL514,2016,12
454,2020.0,PL613,2016,3
455,2020.0,PL633,2016,4
456,2020.0,PL711,2016,8
457,2020.0,PL721,2016,2
458,2020.0,PL814,2016,2
459,2020.0,PL823,2016,1
460,2020.0,PL841,2016,2
461,2020.0,PL911,2016,28
462,2020.0,PT119,2016,3
463,2020.0,PT11A,2016,22
464,2020.0,PT11D,2016,1
465,2020.0,PT16D,2016,1
466,2020.0,PT16E,2016,5
467,2020.0,PT16G,2016,1
468,2020.0,PT170,2016,29
469,2020.0,RO321,2016,3
470,2020.0,RS110,2016,8
471,2020.0,RS123,2016,1
472,2020.0,SE110,2016,209
473,2020.0,SE121,2016,35
474,2020.0,SE123,2016,8
475,2020.0,SE124,2016,15
476,2020.0,SE213,2016,3
477,2020.0,SE224,2016,42
478,2020.0,SE232,2016,52
479,2020.0,SE311,2016,1
480,2020.0,SE312,2016,1
481,2020.0,SE331,2016,20
482,2020.0,SI033,2016,2
483,2020.0,SI041,2016,19
484,2020.0,SK010,2016,6
485,2020.0,SK023,2016,2
486,2020.0,SK042,2016,1
487,2020.0,TR100,2016,24
488,2020.0,TR212,2016,1
489,2020.0,TR222,2016,2
490,2020.0,TR310,2016,5
491,2020.0,TR331,2016,1
492,2020.0,TR411,2016,1
493,2020.0,TR421,2016,1
494,2020.0,TR423,2016,1
495,2020.0,TR510,2016,19
496,2020.0,TR521,2016,1
497,2020.0,TR621,2016,1
498,2020.0,TR622,2016,3
499,2020.0,TR721,2016,2
500,2020.0,TR722,2016,1
501,2020.0,TR831,2016,2
502,2020.0,TR832,2016,1
503,2020.0,TR834,2016,2
504,2020.0,TRA11,2016,2
505,2020.0,TRA22,2016,2
506,2020.0,TRB11,2016,1
507,2020.0,TRB13,2016,1
508,2020.0,TRC32,2016,1
509,2020.0,TRC34,2016,1
510,2020.0,UKC11,2016,3
511,2020.0,UKC12,2016,5
512,2020.0,UKC14,2016,19
513,2020.0,UKC22,2016,14
514,2020.0,UKD12,2016,1
515,2020.0,UKD33,2016,119
516,2020.0,UKD34,2016,10
517,2020.0,UKD35,2016,2
518,2020.0,UKD36,2016,2
519,2020.0,UKD37,2016,1
520,2020.0,UKD42,2016,1
521,2020.0,UKD44,2016,42
522,2020.0,UKD45,2016,8
523,2020.0,UKD47,2016,2
524,2020.0,UKD61,2016,6
525,2020.0,UKD62,2016,2
526,2020.0,UKD71,2016,1
527,2020.0,UKD72,2016,136
528,2020.0,UKD74,2016,2
529,2020.0,UKE11,2016,7
530,2020.0,UKE12,2016,1
531,2020.0,UKE21,2016,24
532,2020.0,UKE31,2016,4
533,2020.0,UKE32,2016,60
534,2020.0,UKE41,2016,4
535,2020.0,UKE42,2016,57
536,2020.0,UKE44,2016,4
537,2020.0,UKF11,2016,1
538,2020.0,UKF14,2016,81
539,2020.0,UKF15,2016,1
540,2020.0,UKF16,2016,15
541,2020.0,UKF21,2016,64
542,2020.0,UKF22,2016,13
543,2020.0,UKF24,2016,3
544,2020.0,UKF25,2016,1
545,2020.0,UKF30,2016,3
546,2020.0,UKG12,2016,3
547,2020.0,UKG13,2016,63
548,2020.0,UKG22,2016,2
549,2020.0,UKG23,2016,2
550,2020.0,UKG24,2016,14
551,2020.0,UKG31,2016,116
552,2020.0,UKG33,2016,11
553,2020.0,UKG39,2016,4
554,2020.0,UKH11,2016,1
555,2020.0,UKH12,2016,317
556,2020.0,UKH14,2016,1
557,2020.0,UKH15,2016,3
558,2020.0,UKH17,2016,38
559,2020.0,UKH21,2016,3
560,2020.0,UKH23,2016,117
561,2020.0,UKH25,2016,2
562,2020.0,UKH31,2016,1
563,2020.0,UKH34,2016,9
564,2020.0,UKH35,2016,4
565,2020.0,UKH36,2016,1
566,2020.0,UKH37,2016,1
567,2020.0,UKI31,2016,423
568,2020.0,UKI32,2016,364
569,2020.0,UKI33,2016,311
570,2020.0,UKI34,2016,24
571,2020.0,UKI42,2016,85
572,2020.0,UKI43,2016,8
573,2020.0,UKI44,2016,21
574,2020.0,UKI51,2016,4
575,2020.0,UKI52,2016,2
576,2020.0,UKI53,2016,3
577,2020.0,UKI62,2016,1
578,2020.0,UKI63,2016,1
579,2020.0,UKI74,2016,11
580,2020.0,UKI75,2016,4
581,2020.0,UKJ11,2016,10
582,2020.0,UKJ13,2016,3
583,2020.0,UKJ14,2016,462
584,2020.0,UKJ21,2016,1
585,2020.0,UKJ22,2016,49
586,2020.0,UKJ25,2016,37
587,2020.0,UKJ26,2016,2
588,2020.0,UKJ27,2016,1
589,2020.0,UKJ31,2016,2
590,2020.0,UKJ32,2016,90
591,2020.0,UKJ34,2016,1
592,2020.0,UKJ36,2016,18
593,2020.0,UKJ37,2016,7
594,2020.0,UKJ41,2016,4
595,2020.0,UKJ44,2016,17
596,2020.0,UKK11,2016,185
597,2020.0,UKK12,2016,27
598,2020.0,UKK13,2016,4
599,2020.0,UKK14,2016,2
600,2020.0,UKK15,2016,3
601,2020.0,UKK21,2016,5
602,2020.0,UKK30,2016,14
603,2020.0,UKK41,2016,4
604,2020.0,UKK43,2016,87
605,2020.0,UKL12,2016,5
606,2020.0,UKL14,2016,2
607,2020.0,UKL18,2016,16
608,2020.0,UKL21,2016,8
609,2020.0,UKL22,2016,75
610,2020.0,UKM50,2016,17
611,2020.0,UKM62,2016,1
612,2020.0,UKM71,2016,5
613,2020.0,UKM72,2016,19
614,2020.0,UKM73,2016,3
615,2020.0,UKM75,2016,181
616,2020.0,UKM77,2016,4
617,2020.0,UKM81,2016,1
618,2020.0,UKM82,2016,125
619,2020.0,UKM84,2016,1
620,2020.0,UKM92,2016,2
621,2020.0,UKM95,2016,1
622,2020.0,UKN06,2016,21
623,2020.0,UKN10,2016,2
624,2020.0,UKN14,2016,3
625,2021.0,AT126,2016,1
626,2021.0,AT127,2016,4
627,2021.0,AT130,2016,12
628,2021.0,AT221,2016,2
629,2021.0,AT312,2016,1
630,2021.0,AT323,2016,1
631,2021.0,AT332,2016,5
632,2021.0,BE100,2016,5
633,2021.0,BE211,2016,4
634,2021.0,BE213,2016,1
635,2021.0,BE221,2016,1
636,2021.0,BE234,2016,9
637,2021.0,BE242,2016,2
638,2021.0,BE310,2016,1
639,2021.0,BE332,2016,1
640,2021.0,BE352,2016,1
641,2021.0,BG314,2016,1
642,2021.0,BG411,2016,3
643,2021.0,CH011,2016,17
644,2021.0,CH013,2016,29
645,2021.0,CH021,2016,12
646,2021.0,CH022,2016,2
647,2021.0,CH031,2016,18
648,2021.0,CH040,2016,19
649,2021.0,CH055,2016,2
650,2021.0,CH061,2016,1
651,2021.0,CY000,2016,7
652,2021.0,CZ010,2016,2
653,2021.0,CZ053,2016,1
654,2021.0,CZ064,2016,1
655,2021.0,CZ071,2016,1
656,2021.0,CZ080,2016,1
657,2021.0,DE122,2016,2
658,2021.0,DE125,2016,4
659,2021.0,DE131,2016,3
660,2021.0,DE142,2016,6
661,2021.0,DE144,2016,1
662,2021.0,DE212,2016,25
663,2021.0,DE232,2016,1
664,2021.0,DE242,2016,1
665,2021.0,DE252,2016,1
666,2021.0,DE263,2016,1
667,2021.0,DE300,2016,21
668,2021.0,DE404,2016,2
669,2021.0,DE600,2016,1
670,2021.0,DE712,2016,3
671,2021.0,DE718,2016,1
672,2021.0,DE724,2016,3
673,2021.0,DE731,2016,2
674,2021.0,DE929,2016,1
675,2021.0,DE943,2016,1
676,2021.0,DEA1A,2016,1
677,2021.0,DEA22,2016,11
678,2021.0,DEA23,2016,4
679,2021.0,DEA27,2016,1
680,2021.0,DEA2D,2016,3
681,2021.0,DEA33,2016,1
682,2021.0,DEA41,2016,3
683,2021.0,DEA51,2016,1
684,2021.0,DEC01,2016,2
685,2021.0,DED41,2016,7
686,2021.0,DED51,2016,7
687,2021.0,DEE03,2016,1
688,2021.0,DEF03,2016,1
689,2021.0,DEG05,2016,1
690,2021.0,DK011,2016,27
691,2021.0,DK012,2016,4
692,2021.0,DK031,2016,3
693,2021.0,DK042,2016,5
694,2021.0,DK050,2016,1
695,2021.0,EE008,2016,2
696,2021.0,EL303,2016,9
697,2021.0,EL411,2016,1
698,2021.0,EL433,2016,1
699,2021.0,EL512,2016,2
700,2021.0,EL522,2016,2
701,2021.0,EL543,2016,2
702,2021.0,EL613,2016,2
703,2021.0,EL632,2016,1
704,2021.0,EL651,2016,1
705,2021.0,ES220,2016,2
706,2021.0,ES243,2016,2
707,2021.0,ES300,2016,15
708,2021.0,ES421,2016,1
709,2021.0,ES511,2016,13
710,2021.0,ES514,2016,1
711,2021.0,ES523,2016,6
712,2021.0,ES617,2016,1
713,2021.0,ES620,2016,1
714,2021.0,FI193,2016,4
715,2021.0,FI1B1,2016,11
716,2021.0,FI1C1,2016,6
717,2021.0,FI1D2,2016,2
718,2021.0,FI1D9,2016,2
719,2021.0,FR101,2016,8
720,2021.0,FR104,2016,17
721,2021.0,FR107,2016,1
722,2021.0,FRF11,2016,3
723,2021.0,FRF31,2016,1
724,2021.0,FRG01,2016,2
725,2021.0,FRH03,2016,4
726,2021.0,FRI12,2016,3
727,2021.0,FRJ13,2016,2
728,2021.0,FRK26,2016,4
729,2021.0,FRL04,2016,4
730,2021.0,FRY40,2016,1
731,2021.0,HR035,2016,1
732,2021.0,HU110,2016,3
733,2021.0,HU231,2016,1
734,2021.0,IE042,2016,2
735,2021.0,IE051,2016,1
736,2021.0,IE052,2016,1
737,2021.0,IE053,2016,2
738,2021.0,IE061,2016,8
739,2021.0,IE062,2016,1
740,2021.0,IS001,2016,2
741,2021.0,ITC11,2016,3
742,2021.0,ITC33,2016,6
743,2021.0,ITC47,2016,1
744,2021.0,ITC48,2016,4
745,2021.0,ITC4C,2016,19
746,2021.0,ITF11,2016,1
747,2021.0,ITF21,2016,2
748,2021.0,ITF22,2016,2
749,2021.0,ITF35,2016,1
750,2021.0,ITF63,2016,1
751,2021.0,ITG17,2016,2
752,2021.0,ITG25,2016,1
753,2021.0,ITH20,2016,7
754,2021.0,ITH31,2016,1
755,2021.0,ITH36,2016,7
756,2021.0,ITH44,2016,5
757,2021.0,ITH54,2016,1
758,2021.0,ITH55,2016,6
759,2021.0,ITH56,2016,1
760,2021.0,ITI14,2016,3
761,2021.0,ITI17,2016,2
762,2021.0,ITI19,2016,2
763,2021.0,ITI33,2016,1
764,2021.0,ITI43,2016,5
765,2021.0,ITI45,2016,1
766,2021.0,LT022,2016,2
767,2021.0,LU000,2016,2
768,2021.0,LV006,2016,1
769,2021.0,ME000,2016,1
770,2021.0,MT001,2016,1
771,2021.0,NL113,2016,9
772,2021.0,NL124,2016,1
773,2021.0,NL213,2016,1
774,2021.0,NL221,2016,2
775,2021.0,NL226,2016,18
776,2021.0,NL310,2016,16
777,2021.0,NL329,2016,22
778,2021.0,NL332,2016,1
779,2021.0,NL333,2016,2
780,2021.0,NL337,2016,11
781,2021.0,NL33C,2016,18
782,2021.0,NL423,2016,5
783,2021.0,NO011,2016,21
784,2021.0,NO012,2016,1
785,2021.0,NO021,2016,1
786,2021.0,NO032,2016,1
787,2021.0,NO043,2016,3
788,2021.0,NO051,2016,1
789,2021.0,NO060,2016,2
790,2021.0,NO072,2016,1
791,2021.0,PL213,2016,2
792,2021.0,PL229,2016,1
793,2021.0,PL22A,2016,1
794,2021.0,PL514,2016,1
795,2021.0,PL613,2016,2
796,2021.0,PL633,2016,1
797,2021.0,PL711,2016,1
798,2021.0,PL721,2016,1
799,2021.0,PL814,2016,1
800,2021.0,PL841,2016,3
801,2021.0,PL911,2016,9
802,2021.0,PT119,2016,1
803,2021.0,PT11A,2016,2
804,2021.0,PT170,2016,3
805,2021.0,RO213,2016,1
806,2021.0,RO321,2016,1
807,2021.0,SE110,2016,28
808,2021.0,SE121,2016,6
809,2021.0,SE124,2016,1
810,2021.0,SE224,2016,6
811,2021.0,SE232,2016,7
812,2021.0,SE331,2016,2
813,2021.0,SI041,2016,4
814,2021.0,SK010,2016,3
815,2021.0,TR100,2016,1
816,2021.0,TR211,2016,1
817,2021.0,TR222,2016,1
818,2021.0,TR310,2016,4
819,2021.0,TR411,2016,1
820,2021.0,TR424,2016,1
821,2021.0,TR510,2016,4
822,2021.0,TR611,2016,1
823,2021.0,TR811,2016,1
824,2021.0,UKC11,2016,2
825,2021.0,UKC12,2016,1
826,2021.0,UKC14,2016,1
827,2021.0,UKC22,2016,8
828,2021.0,UKD33,2016,14
829,2021.0,UKD34,2016,2
830,2021.0,UKD36,2016,1
831,2021.0,UKD37,2016,1
832,2021.0,UKD44,2016,5
833,2021.0,UKD72,2016,8
834,2021.0,UKE11,2016,1
835,2021.0,UKE13,2016,1
836,2021.0,UKE21,2016,5
837,2021.0,UKE32,2016,10
838,2021.0,UKE41,2016,2
839,2021.0,UKE42,2016,5
840,2021.0,UKF14,2016,11
841,2021.0,UKF16,2016,1
842,2021.0,UKF21,2016,10
843,2021.0,UKF22,2016,1
