,year,nuts_id,nuts_year_spec,arxiv_count
74,2000.0,DEA2D,2016,69
75,2000.0,DEA33,2016,10
76,2000.0,DEA41,2016,50
77,2000.0,DEA47,2016,1
78,2000.0,DEA51,2016,73
79,2000.0,DEA52,2016,14
80,2000.0,DEA5A,2016,7
81,2000.0,DEB32,2016,25
82,2000.0,DEB35,2016,50
83,2000.0,DEC01,2016,21
84,2000.0,DED21,2016,18
85,2000.0,DED41,2016,60
86,2000.0,DED43,2016,51
87,2000.0,DED51,2016,59
88,2000.0,DEE02,2016,8
89,2000.0,DEE03,2016,9
90,2000.0,DEF02,2016,10
91,2000.0,DEG03,2016,7
92,2000.0,DK011,2016,47
93,2000.0,DK012,2016,28
94,2000.0,DK021,2016,3
95,2000.0,DK031,2016,3
96,2000.0,DK042,2016,57
97,2000.0,EE001,2016,7
98,2000.0,EE008,2016,12
99,2000.0,EL301,2016,1
100,2000.0,EL303,2016,57
101,2000.0,EL411,2016,17
102,2000.0,EL431,2016,3
103,2000.0,EL433,2016,32
104,2000.0,EL434,2016,5
105,2000.0,EL522,2016,28
106,2000.0,EL543,2016,20
107,2000.0,EL632,2016,6
108,2000.0,ES111,2016,36
109,2000.0,ES120,2016,11
110,2000.0,ES212,2016,10
111,2000.0,ES213,2016,30
112,2000.0,ES243,2016,33
113,2000.0,ES300,2016,594
114,2000.0,ES412,2016,2
115,2000.0,ES413,2016,5
116,2000.0,ES415,2016,21
117,2000.0,ES418,2016,24
118,2000.0,ES421,2016,6
119,2000.0,ES432,2016,19
120,2000.0,ES511,2016,180
121,2000.0,ES521,2016,4
122,2000.0,ES523,2016,76
123,2000.0,ES614,2016,46
124,2000.0,ES615,2016,1
125,2000.0,ES616,2016,5
126,2000.0,ES617,2016,3
127,2000.0,ES618,2016,19
128,2000.0,ES620,2016,25
129,2000.0,ES709,2016,20
130,2000.0,FI193,2016,28
131,2000.0,FI1B1,2016,118
132,2000.0,FI1C1,2016,27
133,2000.0,FI1D2,2016,1
134,2000.0,FI1D9,2016,7
135,2000.0,FR101,2016,306
136,2000.0,FR103,2016,4
137,2000.0,FR104,2016,369
138,2000.0,FR105,2016,141
139,2000.0,FR107,2016,1
140,2000.0,FRB04,2016,15
141,2000.0,FRB06,2016,2
142,2000.0,FRC11,2016,6
143,2000.0,FRD11,2016,5
144,2000.0,FRD22,2016,5
145,2000.0,FRE11,2016,3
146,2000.0,FRF11,2016,27
147,2000.0,FRF12,2016,1
148,2000.0,FRF23,2016,1
149,2000.0,FRF31,2016,1
150,2000.0,FRG01,2016,12
151,2000.0,FRG02,2016,4
152,2000.0,FRG04,2016,81
153,2000.0,FRH03,2016,3
154,2000.0,FRI12,2016,20
155,2000.0,FRI34,2016,3
156,2000.0,FRJ13,2016,42
157,2000.0,FRJ23,2016,36
158,2000.0,FRK21,2016,100
159,2000.0,FRK24,2016,48
160,2000.0,FRK25,2016,4
161,2000.0,FRK26,2016,59
162,2000.0,FRK27,2016,20
163,2000.0,FRK28,2016,10
164,2000.0,FRL04,2016,13
165,2000.0,HR031,2016,3
166,2000.0,HR041,2016,22
167,2000.0,HR04B,2016,3
168,2000.0,HU110,2016,161
169,2000.0,HU120,2016,4
170,2000.0,HU221,2016,1
171,2000.0,HU231,2016,1
172,2000.0,HU321,2016,29
173,2000.0,HU333,2016,10
174,2000.0,IE042,2016,5
175,2000.0,IE051,2016,8
176,2000.0,IE053,2016,2
177,2000.0,IE061,2016,59
178,2000.0,IE062,2016,11
179,2000.0,IS001,2016,17
180,2000.0,ITC11,2016,114
181,2000.0,ITC33,2016,18
182,2000.0,ITC41,2016,2
183,2000.0,ITC46,2016,1
184,2000.0,ITC47,2016,5
185,2000.0,ITC48,2016,36
186,2000.0,ITC4C,2016,149
187,2000.0,ITF11,2016,22
188,2000.0,ITF32,2016,3
189,2000.0,ITF33,2016,17
190,2000.0,ITF35,2016,39
191,2000.0,ITF45,2016,6
192,2000.0,ITF47,2016,174
193,2000.0,ITF61,2016,1
194,2000.0,ITG12,2016,4
195,2000.0,ITG13,2016,4
196,2000.0,ITG17,2016,39
197,2000.0,ITG25,2016,1
198,2000.0,ITG27,2016,22
199,2000.0,ITH10,2016,1
200,2000.0,ITH20,2016,36
201,2000.0,ITH31,2016,2
202,2000.0,ITH35,2016,3
203,2000.0,ITH36,2016,113
204,2000.0,ITH42,2016,11
205,2000.0,ITH44,2016,309
206,2000.0,ITH52,2016,28
207,2000.0,ITH54,2016,3
208,2000.0,ITH55,2016,114
209,2000.0,ITH56,2016,24
210,2000.0,ITI14,2016,128
211,2000.0,ITI17,2016,78
212,2000.0,ITI21,2016,29
213,2000.0,ITI31,2016,1
214,2000.0,ITI33,2016,29
215,2000.0,ITI43,2016,325
216,2000.0,ITI45,2016,2
217,2000.0,LT011,2016,2
218,2000.0,LU000,2016,4
219,2000.0,LV006,2016,15
220,2000.0,ME000,2016,4
221,2000.0,NL113,2016,42
222,2000.0,NL133,2016,12
223,2000.0,NL213,2016,12
224,2000.0,NL226,2016,94
225,2000.0,NL310,2016,111
226,2000.0,NL329,2016,204
227,2000.0,NL332,2016,1
228,2000.0,NL333,2016,42
229,2000.0,NL337,2016,121
230,2000.0,NL412,2016,1
231,2000.0,NL414,2016,11
232,2000.0,NO011,2016,45
233,2000.0,NO051,2016,20
234,2000.0,NO060,2016,18
235,2000.0,PL213,2016,57
236,2000.0,PL22A,2016,20
237,2000.0,PL415,2016,6
238,2000.0,PL424,2016,4
239,2000.0,PL432,2016,1
240,2000.0,PL514,2016,46
241,2000.0,PL613,2016,5
242,2000.0,PL633,2016,12
243,2000.0,PL711,2016,32
244,2000.0,PL814,2016,5
245,2000.0,PL823,2016,1
246,2000.0,PL841,2016,6
247,2000.0,PL911,2016,165
248,2000.0,PT119,2016,3
249,2000.0,PT11A,2016,25
250,2000.0,PT16D,2016,6
251,2000.0,PT16E,2016,18
252,2000.0,PT170,2016,33
253,2000.0,PT187,2016,3
254,2000.0,PT200,2016,4
255,2000.0,PT300,2016,1
256,2000.0,RO111,2016,2
257,2000.0,RO213,2016,1
258,2000.0,RO321,2016,26
259,2000.0,RO411,2016,10
260,2000.0,RS110,2016,8
261,2000.0,RS225,2016,2
262,2000.0,SE110,2016,98
263,2000.0,SE121,2016,48
264,2000.0,SE123,2016,7
265,2000.0,SE213,2016,1
266,2000.0,SE224,2016,58
267,2000.0,SE232,2016,67
268,2000.0,SE311,2016,1
269,2000.0,SE331,2016,15
270,2000.0,SE332,2016,4
271,2000.0,SI032,2016,14
272,2000.0,SI041,2016,29
273,2000.0,SK010,2016,44
274,2000.0,SK041,2016,57
275,2000.0,SK042,2016,5
276,2000.0,TR100,2016,18
277,2000.0,TR212,2016,1
278,2000.0,TR222,2016,1
279,2000.0,TR310,2016,8
280,2000.0,TR421,2016,1
281,2000.0,TR510,2016,57
282,2000.0,TR721,2016,1
283,2000.0,TRB11,2016,1
284,2000.0,UKC14,2016,194
285,2000.0,UKC22,2016,5
286,2000.0,UKD33,2016,140
287,2000.0,UKD44,2016,43
288,2000.0,UKD45,2016,10
289,2000.0,UKD71,2016,1
290,2000.0,UKD72,2016,69
291,2000.0,UKE11,2016,7
292,2000.0,UKE21,2016,27
293,2000.0,UKE32,2016,46
294,2000.0,UKE41,2016,1
295,2000.0,UKE42,2016,27
296,2000.0,UKF11,2016,1
297,2000.0,UKF14,2016,47
298,2000.0,UKF21,2016,81
299,2000.0,UKF22,2016,23
300,2000.0,UKG13,2016,45
301,2000.0,UKG23,2016,1
302,2000.0,UKG24,2016,23
303,2000.0,UKG31,2016,98
304,2000.0,UKG33,2016,3
305,2000.0,UKH12,2016,316
306,2000.0,UKH14,2016,1
307,2000.0,UKH17,2016,3
308,2000.0,UKH23,2016,43
309,2000.0,UKI31,2016,47
310,2000.0,UKI32,2016,77
311,2000.0,UKI33,2016,152
312,2000.0,UKI42,2016,104
313,2000.0,UKI44,2016,1
314,2000.0,UKI74,2016,15
315,2000.0,UKI75,2016,4
316,2000.0,UKJ11,2016,4
317,2000.0,UKJ12,2016,10
318,2000.0,UKJ14,2016,329
319,2000.0,UKJ22,2016,64
320,2000.0,UKJ25,2016,26
321,2000.0,UKJ32,2016,76
322,2000.0,UKJ44,2016,6
323,2000.0,UKK11,2016,57
324,2000.0,UKK12,2016,7
325,2000.0,UKK14,2016,1
326,2000.0,UKK41,2016,3
327,2000.0,UKK43,2016,15
328,2000.0,UKL12,2016,15
329,2000.0,UKL18,2016,34
330,2000.0,UKL22,2016,57
331,2000.0,UKM72,2016,38
332,2000.0,UKM75,2016,123
333,2000.0,UKM77,2016,1
334,2000.0,UKM82,2016,60
335,2000.0,UKM83,2016,1
336,2000.0,UKN06,2016,17
337,2000.0,UKN07,2016,6
338,2000.0,UKN12,2016,1
339,2001.0,AT127,2016,3
340,2001.0,AT130,2016,155
341,2001.0,AT211,2016,2
342,2001.0,AT221,2016,27
343,2001.0,AT312,2016,3
344,2001.0,AT323,2016,2
345,2001.0,AT332,2016,20
346,2001.0,BE100,2016,129
347,2001.0,BE211,2016,48
348,2001.0,BE213,2016,12
349,2001.0,BE221,2016,1
350,2001.0,BE234,2016,29
351,2001.0,BE242,2016,13
352,2001.0,BE310,2016,14
353,2001.0,BE323,2016,14
354,2001.0,BE332,2016,43
355,2001.0,BG411,2016,50
356,2001.0,CH011,2016,77
357,2001.0,CH012,2016,1
358,2001.0,CH013,2016,120
359,2001.0,CH021,2016,44
360,2001.0,CH022,2016,16
361,2001.0,CH024,2016,6
362,2001.0,CH031,2016,39
363,2001.0,CH033,2016,33
364,2001.0,CH040,2016,121
365,2001.0,CH070,2016,6
366,2001.0,CY000,2016,25
367,2001.0,CZ010,2016,99
368,2001.0,CZ031,2016,6
369,2001.0,CZ052,2016,2
370,2001.0,CZ064,2016,42
371,2001.0,CZ071,2016,7
372,2001.0,DE111,2016,44
373,2001.0,DE122,2016,131
374,2001.0,DE125,2016,136
375,2001.0,DE126,2016,1
376,2001.0,DE131,2016,56
377,2001.0,DE138,2016,4
378,2001.0,DE142,2016,81
379,2001.0,DE144,2016,9
380,2001.0,DE212,2016,1242
381,2001.0,DE21H,2016,79
382,2001.0,DE232,2016,18
383,2001.0,DE242,2016,28
384,2001.0,DE252,2016,44
385,2001.0,DE263,2016,10
386,2001.0,DE271,2016,23
387,2001.0,DE300,2016,197
388,2001.0,DE402,2016,1
389,2001.0,DE404,2016,23
390,2001.0,DE501,2016,9
391,2001.0,DE600,2016,101
392,2001.0,DE711,2016,24
393,2001.0,DE712,2016,54
394,2001.0,DE721,2016,16
395,2001.0,DE724,2016,15
396,2001.0,DE731,2016,17
397,2001.0,DE803,2016,5
398,2001.0,DE80N,2016,2
399,2001.0,DE911,2016,26
400,2001.0,DE916,2016,4
401,2001.0,DE91C,2016,39
402,2001.0,DE929,2016,18
403,2001.0,DE943,2016,9
404,2001.0,DE944,2016,2
405,2001.0,DEA13,2016,24
406,2001.0,DEA1A,2016,19
407,2001.0,DEA1C,2016,5
408,2001.0,DEA22,2016,140
409,2001.0,DEA23,2016,129
410,2001.0,DEA26,2016,80
411,2001.0,DEA2C,2016,5
412,2001.0,DEA2D,2016,52
413,2001.0,DEA33,2016,14
414,2001.0,DEA41,2016,51
415,2001.0,DEA47,2016,4
416,2001.0,DEA51,2016,66
417,2001.0,DEA52,2016,11
418,2001.0,DEA5A,2016,3
419,2001.0,DEB21,2016,1
420,2001.0,DEB32,2016,27
421,2001.0,DEB35,2016,29
422,2001.0,DEC01,2016,13
423,2001.0,DED21,2016,21
424,2001.0,DED41,2016,95
425,2001.0,DED43,2016,69
426,2001.0,DED51,2016,67
427,2001.0,DEE02,2016,17
428,2001.0,DEE03,2016,10
429,2001.0,DEF02,2016,10
430,2001.0,DEG03,2016,9
431,2001.0,DEG05,2016,1
432,2001.0,DK011,2016,62
433,2001.0,DK012,2016,30
434,2001.0,DK021,2016,3
435,2001.0,DK031,2016,3
436,2001.0,DK042,2016,57
437,2001.0,DK050,2016,3
438,2001.0,EE001,2016,6
439,2001.0,EE008,2016,13
440,2001.0,EL301,2016,3
441,2001.0,EL303,2016,61
442,2001.0,EL411,2016,14
443,2001.0,EL431,2016,12
444,2001.0,EL433,2016,62
445,2001.0,EL522,2016,31
446,2001.0,EL543,2016,16
447,2001.0,EL632,2016,9
448,2001.0,ES111,2016,23
449,2001.0,ES114,2016,5
450,2001.0,ES120,2016,14
451,2001.0,ES212,2016,11
452,2001.0,ES213,2016,31
453,2001.0,ES220,2016,2
454,2001.0,ES243,2016,40
455,2001.0,ES300,2016,637
456,2001.0,ES412,2016,1
457,2001.0,ES413,2016,7
458,2001.0,ES415,2016,16
459,2001.0,ES418,2016,19
460,2001.0,ES421,2016,3
461,2001.0,ES432,2016,9
462,2001.0,ES511,2016,194
463,2001.0,ES521,2016,17
464,2001.0,ES522,2016,1
465,2001.0,ES523,2016,92
466,2001.0,ES532,2016,2
467,2001.0,ES614,2016,38
468,2001.0,ES615,2016,7
469,2001.0,ES616,2016,2
470,2001.0,ES617,2016,2
471,2001.0,ES618,2016,28
472,2001.0,ES620,2016,28
473,2001.0,ES709,2016,29
474,2001.0,FI193,2016,23
475,2001.0,FI1B1,2016,117
476,2001.0,FI1C1,2016,35
477,2001.0,FI1D9,2016,25
478,2001.0,FR101,2016,383
479,2001.0,FR103,2016,4
480,2001.0,FR104,2016,434
481,2001.0,FR105,2016,151
482,2001.0,FR106,2016,1
483,2001.0,FRB04,2016,19
484,2001.0,FRB06,2016,7
485,2001.0,FRC11,2016,12
486,2001.0,FRC21,2016,4
487,2001.0,FRD11,2016,3
488,2001.0,FRD22,2016,7
489,2001.0,FRE23,2016,2
490,2001.0,FRF11,2016,33
491,2001.0,FRF31,2016,3
492,2001.0,FRG01,2016,15
493,2001.0,FRG02,2016,6
494,2001.0,FRG04,2016,77
495,2001.0,FRH03,2016,2
496,2001.0,FRI12,2016,17
497,2001.0,FRI34,2016,2
498,2001.0,FRJ13,2016,77
499,2001.0,FRJ15,2016,2
500,2001.0,FRJ23,2016,42
501,2001.0,FRK21,2016,112
502,2001.0,FRK24,2016,46
503,2001.0,FRK25,2016,6
504,2001.0,FRK26,2016,57
505,2001.0,FRK27,2016,32
506,2001.0,FRK28,2016,6
507,2001.0,FRL04,2016,28
508,2001.0,HR031,2016,3
509,2001.0,HR041,2016,22
510,2001.0,HR04B,2016,1
511,2001.0,HU110,2016,185
512,2001.0,HU120,2016,13
513,2001.0,HU221,2016,1
514,2001.0,HU231,2016,5
515,2001.0,HU321,2016,30
516,2001.0,HU333,2016,14
517,2001.0,IE042,2016,8
518,2001.0,IE051,2016,14
519,2001.0,IE053,2016,4
520,2001.0,IE061,2016,55
521,2001.0,IE062,2016,7
522,2001.0,IS001,2016,28
523,2001.0,ITC11,2016,121
524,2001.0,ITC33,2016,30
525,2001.0,ITC41,2016,2
526,2001.0,ITC46,2016,6
527,2001.0,ITC47,2016,2
528,2001.0,ITC48,2016,47
529,2001.0,ITC4C,2016,167
530,2001.0,ITF11,2016,19
531,2001.0,ITF12,2016,4
532,2001.0,ITF14,2016,1
533,2001.0,ITF32,2016,3
534,2001.0,ITF33,2016,15
535,2001.0,ITF35,2016,43
536,2001.0,ITF47,2016,197
537,2001.0,ITF61,2016,4
538,2001.0,ITG12,2016,9
539,2001.0,ITG13,2016,4
540,2001.0,ITG17,2016,29
541,2001.0,ITG25,2016,1
542,2001.0,ITG27,2016,22
543,2001.0,ITH20,2016,33
544,2001.0,ITH35,2016,3
545,2001.0,ITH36,2016,143
546,2001.0,ITH42,2016,7
547,2001.0,ITH44,2016,328
548,2001.0,ITH52,2016,23
549,2001.0,ITH54,2016,3
550,2001.0,ITH55,2016,122
551,2001.0,ITH56,2016,40
552,2001.0,ITI12,2016,1
553,2001.0,ITI14,2016,129
554,2001.0,ITI17,2016,121
555,2001.0,ITI21,2016,22
556,2001.0,ITI31,2016,3
557,2001.0,ITI33,2016,24
558,2001.0,ITI43,2016,397
559,2001.0,LT011,2016,4
560,2001.0,LT022,2016,1
561,2001.0,LU000,2016,3
562,2001.0,LV006,2016,6
563,2001.0,ME000,2016,4
564,2001.0,MT001,2016,2
565,2001.0,NL113,2016,50
566,2001.0,NL133,2016,12
567,2001.0,NL213,2016,13
568,2001.0,NL221,2016,1
569,2001.0,NL226,2016,95
570,2001.0,NL310,2016,117
571,2001.0,NL329,2016,217
572,2001.0,NL332,2016,1
573,2001.0,NL333,2016,37
574,2001.0,NL337,2016,145
575,2001.0,NL414,2016,18
576,2001.0,NL423,2016,2
577,2001.0,NO011,2016,46
578,2001.0,NO043,2016,1
579,2001.0,NO051,2016,26
580,2001.0,NO060,2016,16
581,2001.0,PL213,2016,48
582,2001.0,PL224,2016,1
583,2001.0,PL22A,2016,24
584,2001.0,PL415,2016,20
585,2001.0,PL424,2016,6
586,2001.0,PL432,2016,8
587,2001.0,PL514,2016,44
588,2001.0,PL622,2016,3
589,2001.0,PL633,2016,15
590,2001.0,PL711,2016,38
591,2001.0,PL814,2016,3
592,2001.0,PL841,2016,8
593,2001.0,PL911,2016,193
594,2001.0,PT119,2016,5
595,2001.0,PT11A,2016,27
596,2001.0,PT16D,2016,4
597,2001.0,PT16E,2016,35
598,2001.0,PT170,2016,33
599,2001.0,PT200,2016,1
600,2001.0,RO111,2016,1
601,2001.0,RO321,2016,23
602,2001.0,RO411,2016,3
603,2001.0,RS110,2016,10
604,2001.0,RS225,2016,1
605,2001.0,SE110,2016,103
606,2001.0,SE121,2016,62
607,2001.0,SE123,2016,5
608,2001.0,SE125,2016,1
609,2001.0,SE224,2016,59
610,2001.0,SE232,2016,94
611,2001.0,SE311,2016,3
612,2001.0,SE331,2016,15
613,2001.0,SE332,2016,2
614,2001.0,SI032,2016,1
615,2001.0,SI041,2016,45
616,2001.0,SK010,2016,69
617,2001.0,SK041,2016,49
618,2001.0,SK042,2016,4
619,2001.0,TR100,2016,45
620,2001.0,TR212,2016,1
621,2001.0,TR222,2016,1
622,2001.0,TR310,2016,6
623,2001.0,TR424,2016,2
624,2001.0,TR510,2016,77
625,2001.0,TR611,2016,1
626,2001.0,TR621,2016,3
627,2001.0,TR622,2016,3
628,2001.0,TRC11,2016,1
629,2001.0,UKC14,2016,214
630,2001.0,UKC22,2016,8
631,2001.0,UKD33,2016,145
632,2001.0,UKD44,2016,45
633,2001.0,UKD45,2016,11
634,2001.0,UKD71,2016,3
635,2001.0,UKD72,2016,127
636,2001.0,UKE11,2016,6
637,2001.0,UKE21,2016,34
638,2001.0,UKE32,2016,38
639,2001.0,UKE42,2016,55
640,2001.0,UKF14,2016,70
641,2001.0,UKF21,2016,72
642,2001.0,UKF22,2016,26
643,2001.0,UKG13,2016,55
644,2001.0,UKG24,2016,17
645,2001.0,UKG31,2016,86
646,2001.0,UKG33,2016,4
647,2001.0,UKH12,2016,397
648,2001.0,UKH17,2016,3
649,2001.0,UKH23,2016,57
650,2001.0,UKH34,2016,2
651,2001.0,UKI31,2016,55
652,2001.0,UKI32,2016,75
653,2001.0,UKI33,2016,197
654,2001.0,UKI42,2016,115
655,2001.0,UKI74,2016,26
656,2001.0,UKI75,2016,1
657,2001.0,UKJ11,2016,2
658,2001.0,UKJ12,2016,11
659,2001.0,UKJ14,2016,406
660,2001.0,UKJ22,2016,97
661,2001.0,UKJ25,2016,41
662,2001.0,UKJ32,2016,112
663,2001.0,UKJ37,2016,2
664,2001.0,UKJ44,2016,11
665,2001.0,UKK11,2016,63
666,2001.0,UKK12,2016,9
667,2001.0,UKK41,2016,6
668,2001.0,UKK43,2016,27
669,2001.0,UKL12,2016,7
670,2001.0,UKL18,2016,25
671,2001.0,UKL22,2016,54
672,2001.0,UKM50,2016,3
673,2001.0,UKM72,2016,59
674,2001.0,UKM75,2016,172
675,2001.0,UKM82,2016,59
676,2001.0,UKN06,2016,21
677,2001.0,UKN07,2016,8
678,2002.0,AT130,2016,197
679,2002.0,AT211,2016,1
680,2002.0,AT221,2016,36
681,2002.0,AT223,2016,2
682,2002.0,AT312,2016,4
683,2002.0,AT323,2016,1
684,2002.0,AT332,2016,15
685,2002.0,BE100,2016,141
686,2002.0,BE211,2016,45
687,2002.0,BE213,2016,15
688,2002.0,BE221,2016,1
689,2002.0,BE234,2016,34
690,2002.0,BE242,2016,17
691,2002.0,BE310,2016,29
692,2002.0,BE323,2016,19
693,2002.0,BE332,2016,49
694,2002.0,BG331,2016,2
695,2002.0,BG411,2016,65
696,2002.0,BG413,2016,1
697,2002.0,CH011,2016,90
698,2002.0,CH013,2016,130
699,2002.0,CH021,2016,44
700,2002.0,CH022,2016,20
701,2002.0,CH024,2016,4
702,2002.0,CH031,2016,40
703,2002.0,CH033,2016,47
704,2002.0,CH040,2016,136
705,2002.0,CH070,2016,5
706,2002.0,CY000,2016,32
707,2002.0,CZ010,2016,113
708,2002.0,CZ031,2016,7
709,2002.0,CZ052,2016,1
710,2002.0,CZ064,2016,38
711,2002.0,CZ071,2016,13
712,2002.0,CZ080,2016,5
713,2002.0,DE111,2016,70
714,2002.0,DE122,2016,157
715,2002.0,DE125,2016,140
716,2002.0,DE126,2016,6
717,2002.0,DE131,2016,63
718,2002.0,DE138,2016,12
719,2002.0,DE142,2016,117
720,2002.0,DE144,2016,6
721,2002.0,DE212,2016,1375
722,2002.0,DE21H,2016,80
723,2002.0,DE21I,2016,1
724,2002.0,DE232,2016,29
725,2002.0,DE242,2016,25
726,2002.0,DE252,2016,61
727,2002.0,DE263,2016,8
728,2002.0,DE271,2016,23
729,2002.0,DE300,2016,220
730,2002.0,DE404,2016,26
731,2002.0,DE501,2016,12
732,2002.0,DE600,2016,124
733,2002.0,DE711,2016,25
734,2002.0,DE712,2016,57
735,2002.0,DE721,2016,26
736,2002.0,DE724,2016,19
737,2002.0,DE731,2016,7
738,2002.0,DE803,2016,5
739,2002.0,DE80N,2016,2
740,2002.0,DE911,2016,31
741,2002.0,DE916,2016,5
742,2002.0,DE91C,2016,45
743,2002.0,DE929,2016,24
744,2002.0,DE943,2016,8
745,2002.0,DE944,2016,2
746,2002.0,DEA13,2016,24
747,2002.0,DEA1A,2016,27
748,2002.0,DEA1C,2016,1
749,2002.0,DEA22,2016,139
750,2002.0,DEA23,2016,126
751,2002.0,DEA26,2016,108
752,2002.0,DEA2C,2016,5
753,2002.0,DEA2D,2016,67
754,2002.0,DEA33,2016,17
755,2002.0,DEA41,2016,52
756,2002.0,DEA47,2016,7
757,2002.0,DEA51,2016,96
758,2002.0,DEA52,2016,10
759,2002.0,DEA5A,2016,4
760,2002.0,DEB32,2016,20
761,2002.0,DEB35,2016,34
762,2002.0,DEC01,2016,28
763,2002.0,DED21,2016,23
764,2002.0,DED41,2016,96
765,2002.0,DED43,2016,96
766,2002.0,DED51,2016,64
767,2002.0,DEE02,2016,14
768,2002.0,DEE03,2016,15
769,2002.0,DEF02,2016,7
770,2002.0,DEG03,2016,4
771,2002.0,DK011,2016,61
772,2002.0,DK012,2016,28
773,2002.0,DK021,2016,4
774,2002.0,DK031,2016,8
775,2002.0,DK042,2016,52
776,2002.0,DK050,2016,11
777,2002.0,EE001,2016,10
778,2002.0,EE008,2016,23
779,2002.0,EL301,2016,3
780,2002.0,EL303,2016,69
781,2002.0,EL411,2016,16
782,2002.0,EL431,2016,15
783,2002.0,EL433,2016,52
784,2002.0,EL434,2016,1
785,2002.0,EL522,2016,30
786,2002.0,EL543,2016,21
787,2002.0,EL632,2016,25
788,2002.0,ES111,2016,31
789,2002.0,ES114,2016,4
790,2002.0,ES120,2016,17
791,2002.0,ES212,2016,13
792,2002.0,ES213,2016,41
793,2002.0,ES220,2016,6
794,2002.0,ES230,2016,1
795,2002.0,ES243,2016,47
796,2002.0,ES300,2016,702
797,2002.0,ES412,2016,4
798,2002.0,ES413,2016,10
799,2002.0,ES415,2016,20
800,2002.0,ES418,2016,14
801,2002.0,ES421,2016,1
802,2002.0,ES432,2016,12
803,2002.0,ES511,2016,211
804,2002.0,ES514,2016,1
805,2002.0,ES521,2016,15
806,2002.0,ES523,2016,93
807,2002.0,ES614,2016,56
808,2002.0,ES615,2016,5
809,2002.0,ES616,2016,3
810,2002.0,ES617,2016,4
811,2002.0,ES618,2016,40
812,2002.0,ES620,2016,38
813,2002.0,ES709,2016,37
814,2002.0,FI193,2016,27
815,2002.0,FI1B1,2016,113
816,2002.0,FI1C1,2016,28
817,2002.0,FI1C5,2016,1
818,2002.0,FI1D9,2016,12
819,2002.0,FR101,2016,442
820,2002.0,FR102,2016,2
821,2002.0,FR103,2016,5
822,2002.0,FR104,2016,440
823,2002.0,FR105,2016,184
824,2002.0,FR108,2016,1
825,2002.0,FRB04,2016,20
826,2002.0,FRB06,2016,5
827,2002.0,FRC11,2016,13
828,2002.0,FRC21,2016,3
829,2002.0,FRD11,2016,5
830,2002.0,FRD22,2016,6
831,2002.0,FRE11,2016,4
832,2002.0,FRE23,2016,3
833,2002.0,FRF11,2016,30
834,2002.0,FRF12,2016,1
835,2002.0,FRF31,2016,1
836,2002.0,FRG01,2016,17
837,2002.0,FRG02,2016,5
838,2002.0,FRG04,2016,76
839,2002.0,FRH03,2016,15
840,2002.0,FRI12,2016,18
841,2002.0,FRJ13,2016,69
842,2002.0,FRJ15,2016,1
843,2002.0,FRJ23,2016,59
844,2002.0,FRK21,2016,94
