year,region_type,region_year_spec,region_id,region_level,medrxiv_count
92,2019,NUTS,2016,DE72,2,1
93,2019,NUTS,2016,DE721,3,1
94,2019,NUTS,2016,DE73,2,2
95,2019,NUTS,2016,DE731,3,2
96,2019,NUTS,2016,DE9,1,3
97,2019,NUTS,2016,DE91,2,2
98,2019,NUTS,2016,DE91C,3,2
99,2019,NUTS,2016,DE92,2,1
100,2019,NUTS,2016,DE929,3,1
101,2019,NUTS,2016,DEA,1,20
102,2019,NUTS,2016,DEA1,2,1
103,2019,NUTS,2016,DEA13,3,1
104,2019,NUTS,2016,DEA2,2,12
105,2019,NUTS,2016,DEA22,3,5
106,2019,NUTS,2016,DEA23,3,4
107,2019,NUTS,2016,DEA2D,3,3
108,2019,NUTS,2016,DEA3,2,3
109,2019,NUTS,2016,DEA33,3,3
110,2019,NUTS,2016,DEA5,2,4
111,2019,NUTS,2016,DEA51,3,3
112,2019,NUTS,2016,DEA56,3,1
113,2019,NUTS,2016,DEC,1,1
114,2019,NUTS,2016,DEC0,2,1
115,2019,NUTS,2016,DEC01,3,1
116,2019,NUTS,2016,DED,1,3
117,2019,NUTS,2016,DED4,2,2
118,2019,NUTS,2016,DED43,3,2
119,2019,NUTS,2016,DED5,2,1
120,2019,NUTS,2016,DED51,3,1
121,2019,NUTS,2016,DEE,1,5
122,2019,NUTS,2016,DEE0,2,5
123,2019,NUTS,2016,DEE02,3,1
124,2019,NUTS,2016,DEE03,3,4
125,2019,NUTS,2016,DEF,1,1
126,2019,NUTS,2016,DEF0,2,1
127,2019,NUTS,2016,DEF03,3,1
128,2019,NUTS,2016,DK,0,15
129,2019,NUTS,2016,DK0,1,15
130,2019,NUTS,2016,DK01,2,10
131,2019,NUTS,2016,DK011,3,7
132,2019,NUTS,2016,DK012,3,3
133,2019,NUTS,2016,DK03,2,2
134,2019,NUTS,2016,DK031,3,2
135,2019,NUTS,2016,DK04,2,2
136,2019,NUTS,2016,DK042,3,2
137,2019,NUTS,2016,DK05,2,1
138,2019,NUTS,2016,DK050,3,1
139,2019,NUTS,2016,EL,0,5
140,2019,NUTS,2016,EL3,1,1
141,2019,NUTS,2016,EL30,2,1
142,2019,NUTS,2016,EL303,3,1
143,2019,NUTS,2016,EL5,1,3
144,2019,NUTS,2016,EL52,2,2
145,2019,NUTS,2016,EL522,3,2
146,2019,NUTS,2016,EL54,2,1
147,2019,NUTS,2016,EL543,3,1
148,2019,NUTS,2016,EL6,1,1
149,2019,NUTS,2016,EL61,2,1
150,2019,NUTS,2016,EL613,3,1
151,2019,NUTS,2016,ES,0,45
152,2019,NUTS,2016,ES1,1,2
153,2019,NUTS,2016,ES11,2,1
154,2019,NUTS,2016,ES111,3,1
155,2019,NUTS,2016,ES12,2,1
156,2019,NUTS,2016,ES120,3,1
157,2019,NUTS,2016,ES2,1,4
158,2019,NUTS,2016,ES22,2,3
159,2019,NUTS,2016,ES220,3,3
160,2019,NUTS,2016,ES24,2,1
161,2019,NUTS,2016,ES243,3,1
162,2019,NUTS,2016,ES3,1,17
163,2019,NUTS,2016,ES30,2,17
164,2019,NUTS,2016,ES300,3,17
165,2019,NUTS,2016,ES4,1,2
166,2019,NUTS,2016,ES41,2,2
167,2019,NUTS,2016,ES413,3,1
168,2019,NUTS,2016,ES415,3,1
169,2019,NUTS,2016,ES5,1,16
170,2019,NUTS,2016,ES51,2,13
171,2019,NUTS,2016,ES511,3,13
172,2019,NUTS,2016,ES52,2,3
173,2019,NUTS,2016,ES523,3,3
174,2019,NUTS,2016,ES6,1,4
175,2019,NUTS,2016,ES61,2,4
176,2019,NUTS,2016,ES617,3,3
177,2019,NUTS,2016,ES618,3,1
178,2019,NUTS,2016,FI,0,7
179,2019,NUTS,2016,FI1,1,7
180,2019,NUTS,2016,FI19,2,2
181,2019,NUTS,2016,FI193,3,2
182,2019,NUTS,2016,FI1B,2,4
183,2019,NUTS,2016,FI1B1,3,4
184,2019,NUTS,2016,FI1C,2,1
185,2019,NUTS,2016,FI1C1,3,1
186,2019,NUTS,2016,FR,0,23
187,2019,NUTS,2016,FR1,1,15
188,2019,NUTS,2016,FR10,2,15
189,2019,NUTS,2016,FR101,3,2
190,2019,NUTS,2016,FR103,3,1
191,2019,NUTS,2016,FR104,3,11
192,2019,NUTS,2016,FR107,3,1
193,2019,NUTS,2016,FRE,1,1
194,2019,NUTS,2016,FRE1,2,1
195,2019,NUTS,2016,FRE11,3,1
196,2019,NUTS,2016,FRF,1,1
197,2019,NUTS,2016,FRF1,2,1
198,2019,NUTS,2016,FRF11,3,1
199,2019,NUTS,2016,FRG,1,1
200,2019,NUTS,2016,FRG0,2,1
201,2019,NUTS,2016,FRG02,3,1
202,2019,NUTS,2016,FRH,1,1
203,2019,NUTS,2016,FRH0,2,1
204,2019,NUTS,2016,FRH03,3,1
205,2019,NUTS,2016,FRI,1,1
206,2019,NUTS,2016,FRI1,2,1
207,2019,NUTS,2016,FRI12,3,1
208,2019,NUTS,2016,FRJ,1,1
209,2019,NUTS,2016,FRJ1,2,1
210,2019,NUTS,2016,FRJ13,3,1
211,2019,NUTS,2016,FRL,1,2
212,2019,NUTS,2016,FRL0,2,2
213,2019,NUTS,2016,FRL04,3,2
214,2019,NUTS,2016,HR,0,1
215,2019,NUTS,2016,HR0,1,1
216,2019,NUTS,2016,HR04,2,1
217,2019,NUTS,2016,HR041,3,1
218,2019,NUTS,2016,HU,0,2
219,2019,NUTS,2016,HU1,1,1
220,2019,NUTS,2016,HU11,2,1
221,2019,NUTS,2016,HU110,3,1
222,2019,NUTS,2016,HU2,1,1
223,2019,NUTS,2016,HU23,2,1
224,2019,NUTS,2016,HU231,3,1
225,2019,NUTS,2016,IE,0,10
226,2019,NUTS,2016,IE0,1,10
227,2019,NUTS,2016,IE04,2,1
228,2019,NUTS,2016,IE042,3,1
229,2019,NUTS,2016,IE05,2,5
230,2019,NUTS,2016,IE051,3,3
231,2019,NUTS,2016,IE053,3,2
232,2019,NUTS,2016,IE06,2,4
233,2019,NUTS,2016,IE061,3,4
234,2019,NUTS,2016,IS,0,2
235,2019,NUTS,2016,IS0,1,2
236,2019,NUTS,2016,IS00,2,2
237,2019,NUTS,2016,IS001,3,2
238,2019,NUTS,2016,IT,0,42
239,2019,NUTS,2016,ITC,1,15
240,2019,NUTS,2016,ITC1,2,1
241,2019,NUTS,2016,ITC11,3,1
242,2019,NUTS,2016,ITC4,2,14
243,2019,NUTS,2016,ITC47,3,1
244,2019,NUTS,2016,ITC48,3,1
245,2019,NUTS,2016,ITC4C,3,12
246,2019,NUTS,2016,ITF,1,3
247,2019,NUTS,2016,ITF1,2,1
248,2019,NUTS,2016,ITF12,3,1
249,2019,NUTS,2016,ITF3,2,1
250,2019,NUTS,2016,ITF33,3,1
251,2019,NUTS,2016,ITF4,2,1
252,2019,NUTS,2016,ITF47,3,1
253,2019,NUTS,2016,ITG,1,2
254,2019,NUTS,2016,ITG2,2,2
255,2019,NUTS,2016,ITG27,3,2
256,2019,NUTS,2016,ITH,1,11
257,2019,NUTS,2016,ITH3,2,1
258,2019,NUTS,2016,ITH31,3,1
259,2019,NUTS,2016,ITH4,2,1
260,2019,NUTS,2016,ITH42,3,1
261,2019,NUTS,2016,ITH5,2,9
262,2019,NUTS,2016,ITH52,3,3
263,2019,NUTS,2016,ITH54,3,1
264,2019,NUTS,2016,ITH55,3,5
265,2019,NUTS,2016,ITI,1,11
266,2019,NUTS,2016,ITI1,2,9
267,2019,NUTS,2016,ITI14,3,8
268,2019,NUTS,2016,ITI17,3,1
269,2019,NUTS,2016,ITI4,2,2
270,2019,NUTS,2016,ITI43,3,2
271,2019,NUTS,2016,NL,0,82
272,2019,NUTS,2016,NL1,1,11
273,2019,NUTS,2016,NL11,2,11
274,2019,NUTS,2016,NL113,3,11
275,2019,NUTS,2016,NL2,1,13
276,2019,NUTS,2016,NL21,2,1
277,2019,NUTS,2016,NL213,3,1
278,2019,NUTS,2016,NL22,2,12
279,2019,NUTS,2016,NL221,3,2
280,2019,NUTS,2016,NL226,3,10
281,2019,NUTS,2016,NL3,1,47
282,2019,NUTS,2016,NL31,2,13
283,2019,NUTS,2016,NL310,3,13
284,2019,NUTS,2016,NL32,2,20
285,2019,NUTS,2016,NL329,3,20
286,2019,NUTS,2016,NL33,2,14
287,2019,NUTS,2016,NL333,3,2
288,2019,NUTS,2016,NL337,3,5
289,2019,NUTS,2016,NL33C,3,7
290,2019,NUTS,2016,NL4,1,11
291,2019,NUTS,2016,NL42,2,11
292,2019,NUTS,2016,NL423,3,11
293,2019,NUTS,2016,NO,0,12
294,2019,NUTS,2016,NO0,1,12
295,2019,NUTS,2016,NO01,2,8
296,2019,NUTS,2016,NO011,3,7
297,2019,NUTS,2016,NO012,3,1
298,2019,NUTS,2016,NO04,2,1
299,2019,NUTS,2016,NO042,3,1
300,2019,NUTS,2016,NO05,2,3
301,2019,NUTS,2016,NO051,3,3
302,2019,NUTS,2016,PL,0,4
303,2019,NUTS,2016,PL4,1,3
304,2019,NUTS,2016,PL41,2,1
305,2019,NUTS,2016,PL415,3,1
306,2019,NUTS,2016,PL42,2,2
307,2019,NUTS,2016,PL424,3,2
308,2019,NUTS,2016,PL7,1,1
309,2019,NUTS,2016,PL71,2,1
310,2019,NUTS,2016,PL711,3,1
311,2019,NUTS,2016,PT,0,13
312,2019,NUTS,2016,PT1,1,12
313,2019,NUTS,2016,PT11,2,2
314,2019,NUTS,2016,PT11A,3,2
315,2019,NUTS,2016,PT16,2,3
316,2019,NUTS,2016,PT16E,3,2
317,2019,NUTS,2016,PT16J,3,1
318,2019,NUTS,2016,PT17,2,7
319,2019,NUTS,2016,PT170,3,7
320,2019,NUTS,2016,PT2,1,1
321,2019,NUTS,2016,PT20,2,1
322,2019,NUTS,2016,PT200,3,1
323,2019,NUTS,2016,SE,0,36
324,2019,NUTS,2016,SE1,1,22
325,2019,NUTS,2016,SE11,2,18
326,2019,NUTS,2016,SE110,3,18
327,2019,NUTS,2016,SE12,2,4
328,2019,NUTS,2016,SE121,3,3
329,2019,NUTS,2016,SE124,3,1
330,2019,NUTS,2016,SE2,1,13
331,2019,NUTS,2016,SE21,2,2
332,2019,NUTS,2016,SE211,3,1
333,2019,NUTS,2016,SE213,3,1
334,2019,NUTS,2016,SE22,2,4
335,2019,NUTS,2016,SE224,3,4
336,2019,NUTS,2016,SE23,2,7
337,2019,NUTS,2016,SE232,3,7
338,2019,NUTS,2016,SE3,1,1
339,2019,NUTS,2016,SE33,2,1
340,2019,NUTS,2016,SE331,3,1
341,2019,NUTS,2016,SK,0,2
342,2019,NUTS,2016,SK0,1,2
343,2019,NUTS,2016,SK01,2,2
344,2019,NUTS,2016,SK010,3,2
345,2019,NUTS,2016,TR,0,4
346,2019,NUTS,2016,TR3,1,1
347,2019,NUTS,2016,TR31,2,1
348,2019,NUTS,2016,TR310,3,1
349,2019,NUTS,2016,TR5,1,2
350,2019,NUTS,2016,TR51,2,2
351,2019,NUTS,2016,TR510,3,2
352,2019,NUTS,2016,TRA,1,1
353,2019,NUTS,2016,TRA1,2,1
354,2019,NUTS,2016,TRA11,3,1
355,2019,NUTS,2016,UK,0,437
356,2019,NUTS,2016,UKC,1,1
357,2019,NUTS,2016,UKC2,2,1
358,2019,NUTS,2016,UKC22,3,1
359,2019,NUTS,2016,UKD,1,25
360,2019,NUTS,2016,UKD3,2,13
361,2019,NUTS,2016,UKD33,3,11
362,2019,NUTS,2016,UKD34,3,1
363,2019,NUTS,2016,UKD37,3,1
364,2019,NUTS,2016,UKD4,2,3
365,2019,NUTS,2016,UKD42,3,1
366,2019,NUTS,2016,UKD44,3,2
367,2019,NUTS,2016,UKD6,2,1
368,2019,NUTS,2016,UKD61,3,1
369,2019,NUTS,2016,UKD7,2,8
370,2019,NUTS,2016,UKD72,3,8
371,2019,NUTS,2016,UKE,1,13
372,2019,NUTS,2016,UKE2,2,3
373,2019,NUTS,2016,UKE21,3,3
374,2019,NUTS,2016,UKE3,2,6
375,2019,NUTS,2016,UKE31,3,1
376,2019,NUTS,2016,UKE32,3,5
377,2019,NUTS,2016,UKE4,2,4
378,2019,NUTS,2016,UKE42,3,4
379,2019,NUTS,2016,UKF,1,20
380,2019,NUTS,2016,UKF1,2,7
381,2019,NUTS,2016,UKF14,3,6
382,2019,NUTS,2016,UKF16,3,1
383,2019,NUTS,2016,UKF2,2,13
384,2019,NUTS,2016,UKF21,3,9
385,2019,NUTS,2016,UKF22,3,4
386,2019,NUTS,2016,UKG,1,12
387,2019,NUTS,2016,UKG1,2,3
388,2019,NUTS,2016,UKG13,3,3
389,2019,NUTS,2016,UKG2,2,3
390,2019,NUTS,2016,UKG24,3,3
391,2019,NUTS,2016,UKG3,2,6
392,2019,NUTS,2016,UKG31,3,5
393,2019,NUTS,2016,UKG33,3,1
394,2019,NUTS,2016,UKH,1,60
395,2019,NUTS,2016,UKH1,2,53
396,2019,NUTS,2016,UKH12,3,50
397,2019,NUTS,2016,UKH17,3,3
398,2019,NUTS,2016,UKH2,2,5
399,2019,NUTS,2016,UKH23,3,5
400,2019,NUTS,2016,UKH3,2,2
401,2019,NUTS,2016,UKH34,3,2
402,2019,NUTS,2016,UKI,1,119
403,2019,NUTS,2016,UKI3,2,106
404,2019,NUTS,2016,UKI31,3,46
405,2019,NUTS,2016,UKI32,3,34
406,2019,NUTS,2016,UKI33,3,25
407,2019,NUTS,2016,UKI34,3,1
408,2019,NUTS,2016,UKI4,2,11
409,2019,NUTS,2016,UKI42,3,7
410,2019,NUTS,2016,UKI43,3,1
411,2019,NUTS,2016,UKI44,3,3
412,2019,NUTS,2016,UKI7,2,2
413,2019,NUTS,2016,UKI74,3,2
414,2019,NUTS,2016,UKJ,1,74
415,2019,NUTS,2016,UKJ1,2,57
416,2019,NUTS,2016,UKJ11,3,1
417,2019,NUTS,2016,UKJ14,3,56
418,2019,NUTS,2016,UKJ2,2,10
419,2019,NUTS,2016,UKJ22,3,8
420,2019,NUTS,2016,UKJ25,3,2
421,2019,NUTS,2016,UKJ3,2,7
422,2019,NUTS,2016,UKJ32,3,6
423,2019,NUTS,2016,UKJ36,3,1
424,2019,NUTS,2016,UKK,1,45
425,2019,NUTS,2016,UKK1,2,36
426,2019,NUTS,2016,UKK11,3,27
427,2019,NUTS,2016,UKK12,3,7
428,2019,NUTS,2016,UKK15,3,2
429,2019,NUTS,2016,UKK4,2,9
430,2019,NUTS,2016,UKK43,3,9
431,2019,NUTS,2016,UKL,1,12
432,2019,NUTS,2016,UKL1,2,5
433,2019,NUTS,2016,UKL18,3,5
434,2019,NUTS,2016,UKL2,2,7
435,2019,NUTS,2016,UKL22,3,7
436,2019,NUTS,2016,UKM,1,47
437,2019,NUTS,2016,UKM5,2,1
438,2019,NUTS,2016,UKM50,3,1
439,2019,NUTS,2016,UKM6,2,1
440,2019,NUTS,2016,UKM62,3,1
441,2019,NUTS,2016,UKM7,2,31
442,2019,NUTS,2016,UKM72,3,1
443,2019,NUTS,2016,UKM75,3,30
444,2019,NUTS,2016,UKM8,2,14
445,2019,NUTS,2016,UKM82,3,14
446,2019,NUTS,2016,UKN,1,9
447,2019,NUTS,2016,UKN0,2,9
448,2019,NUTS,2016,UKN06,3,8
449,2019,NUTS,2016,UKN14,3,1
450,2020,NUTS,2016,AT,0,119
451,2020,NUTS,2016,AT1,1,77
452,2020,NUTS,2016,AT12,2,11
453,2020,NUTS,2016,AT124,3,5
454,2020,NUTS,2016,AT126,3,4
455,2020,NUTS,2016,AT127,3,2
456,2020,NUTS,2016,AT13,2,66
457,2020,NUTS,2016,AT130,3,66
458,2020,NUTS,2016,AT2,1,19
459,2020,NUTS,2016,AT22,2,19
460,2020,NUTS,2016,AT221,3,19
461,2020,NUTS,2016,AT3,1,23
462,2020,NUTS,2016,AT31,2,1
463,2020,NUTS,2016,AT312,3,1
464,2020,NUTS,2016,AT32,2,5
465,2020,NUTS,2016,AT323,3,5
466,2020,NUTS,2016,AT33,2,17
467,2020,NUTS,2016,AT332,3,17
468,2020,NUTS,2016,BE,0,200
469,2020,NUTS,2016,BE1,1,36
470,2020,NUTS,2016,BE10,2,36
471,2020,NUTS,2016,BE100,3,36
472,2020,NUTS,2016,BE2,1,131
473,2020,NUTS,2016,BE21,2,76
474,2020,NUTS,2016,BE211,3,48
475,2020,NUTS,2016,BE213,3,28
476,2020,NUTS,2016,BE22,2,13
477,2020,NUTS,2016,BE221,3,13
478,2020,NUTS,2016,BE23,2,33
479,2020,NUTS,2016,BE234,3,33
480,2020,NUTS,2016,BE24,2,9
481,2020,NUTS,2016,BE241,3,5
482,2020,NUTS,2016,BE242,3,4
483,2020,NUTS,2016,BE3,1,33
484,2020,NUTS,2016,BE31,2,11
485,2020,NUTS,2016,BE310,3,11
486,2020,NUTS,2016,BE32,2,10
487,2020,NUTS,2016,BE323,3,10
488,2020,NUTS,2016,BE33,2,10
489,2020,NUTS,2016,BE332,3,10
490,2020,NUTS,2016,BE35,2,2
491,2020,NUTS,2016,BE352,3,2
492,2020,NUTS,2016,BG,0,12
493,2020,NUTS,2016,BG4,1,12
494,2020,NUTS,2016,BG41,2,12
495,2020,NUTS,2016,BG411,3,12
496,2020,NUTS,2016,CH,0,479
497,2020,NUTS,2016,CH0,1,479
498,2020,NUTS,2016,CH01,2,193
499,2020,NUTS,2016,CH011,3,73
500,2020,NUTS,2016,CH013,3,120
501,2020,NUTS,2016,CH02,2,91
502,2020,NUTS,2016,CH021,3,85
503,2020,NUTS,2016,CH022,3,2
504,2020,NUTS,2016,CH024,3,3
505,2020,NUTS,2016,CH025,3,1
506,2020,NUTS,2016,CH03,2,46
507,2020,NUTS,2016,CH031,3,44
508,2020,NUTS,2016,CH033,3,2
509,2020,NUTS,2016,CH04,2,138
510,2020,NUTS,2016,CH040,3,138
511,2020,NUTS,2016,CH05,2,11
512,2020,NUTS,2016,CH055,3,11
513,2020,NUTS,2016,CY,0,25
514,2020,NUTS,2016,CY0,1,25
515,2020,NUTS,2016,CY00,2,25
516,2020,NUTS,2016,CY000,3,25
517,2020,NUTS,2016,CZ,0,26
518,2020,NUTS,2016,CZ0,1,26
519,2020,NUTS,2016,CZ01,2,20
520,2020,NUTS,2016,CZ010,3,20
521,2020,NUTS,2016,CZ04,2,1
522,2020,NUTS,2016,CZ042,3,1
523,2020,NUTS,2016,CZ06,2,4
524,2020,NUTS,2016,CZ064,3,4
525,2020,NUTS,2016,CZ07,2,1
526,2020,NUTS,2016,CZ071,3,1
527,2020,NUTS,2016,DE,0,908
528,2020,NUTS,2016,DE1,1,137
529,2020,NUTS,2016,DE11,2,5
530,2020,NUTS,2016,DE111,3,5
531,2020,NUTS,2016,DE12,2,72
532,2020,NUTS,2016,DE122,3,5
533,2020,NUTS,2016,DE125,3,64
534,2020,NUTS,2016,DE126,3,3
535,2020,NUTS,2016,DE13,2,32
536,2020,NUTS,2016,DE131,3,31
537,2020,NUTS,2016,DE138,3,1
538,2020,NUTS,2016,DE14,2,28
539,2020,NUTS,2016,DE142,3,17
540,2020,NUTS,2016,DE144,3,11
541,2020,NUTS,2016,DE2,1,180
542,2020,NUTS,2016,DE21,2,139
543,2020,NUTS,2016,DE212,3,139
544,2020,NUTS,2016,DE23,2,8
545,2020,NUTS,2016,DE232,3,8
546,2020,NUTS,2016,DE24,2,2
547,2020,NUTS,2016,DE241,3,1
548,2020,NUTS,2016,DE242,3,1
549,2020,NUTS,2016,DE25,2,16
550,2020,NUTS,2016,DE252,3,16
551,2020,NUTS,2016,DE26,2,8
552,2020,NUTS,2016,DE263,3,8
553,2020,NUTS,2016,DE27,2,7
554,2020,NUTS,2016,DE271,3,7
555,2020,NUTS,2016,DE3,1,148
556,2020,NUTS,2016,DE30,2,148
557,2020,NUTS,2016,DE300,3,148
558,2020,NUTS,2016,DE4,1,15
559,2020,NUTS,2016,DE40,2,15
560,2020,NUTS,2016,DE402,3,1
561,2020,NUTS,2016,DE404,3,14
562,2020,NUTS,2016,DE5,1,3
563,2020,NUTS,2016,DE50,2,3
564,2020,NUTS,2016,DE501,3,3
565,2020,NUTS,2016,DE6,1,40
566,2020,NUTS,2016,DE60,2,40
567,2020,NUTS,2016,DE600,3,40
568,2020,NUTS,2016,DE7,1,45
569,2020,NUTS,2016,DE71,2,28
570,2020,NUTS,2016,DE712,3,27
571,2020,NUTS,2016,DE71C,3,1
572,2020,NUTS,2016,DE72,2,8
573,2020,NUTS,2016,DE721,3,2
574,2020,NUTS,2016,DE724,3,6
575,2020,NUTS,2016,DE73,2,9
576,2020,NUTS,2016,DE731,3,9
577,2020,NUTS,2016,DE8,1,16
578,2020,NUTS,2016,DE80,2,16
579,2020,NUTS,2016,DE803,3,14
580,2020,NUTS,2016,DE80N,3,2
581,2020,NUTS,2016,DE9,1,45
582,2020,NUTS,2016,DE91,2,15
583,2020,NUTS,2016,DE91C,3,15
584,2020,NUTS,2016,DE92,2,27
585,2020,NUTS,2016,DE929,3,27
586,2020,NUTS,2016,DE94,2,3
587,2020,NUTS,2016,DE943,3,3
588,2020,NUTS,2016,DEA,1,158
589,2020,NUTS,2016,DEA1,2,19
590,2020,NUTS,2016,DEA13,3,18
591,2020,NUTS,2016,DEA1A,3,1
592,2020,NUTS,2016,DEA2,2,92
593,2020,NUTS,2016,DEA22,3,52
594,2020,NUTS,2016,DEA23,3,22
595,2020,NUTS,2016,DEA26,3,4
596,2020,NUTS,2016,DEA2B,3,1
597,2020,NUTS,2016,DEA2C,3,1
598,2020,NUTS,2016,DEA2D,3,12
599,2020,NUTS,2016,DEA3,2,25
600,2020,NUTS,2016,DEA33,3,25
601,2020,NUTS,2016,DEA4,2,5
602,2020,NUTS,2016,DEA41,3,1
603,2020,NUTS,2016,DEA47,3,4
604,2020,NUTS,2016,DEA5,2,17
605,2020,NUTS,2016,DEA51,3,15
606,2020,NUTS,2016,DEA56,3,2
607,2020,NUTS,2016,DEB,1,10
608,2020,NUTS,2016,DEB2,2,3
609,2020,NUTS,2016,DEB21,3,3
610,2020,NUTS,2016,DEB3,2,7
611,2020,NUTS,2016,DEB32,3,6
612,2020,NUTS,2016,DEB33,3,1
613,2020,NUTS,2016,DEC,1,10
614,2020,NUTS,2016,DEC0,2,10
615,2020,NUTS,2016,DEC01,3,10
616,2020,NUTS,2016,DED,1,74
617,2020,NUTS,2016,DED2,2,4
618,2020,NUTS,2016,DED21,3,4
619,2020,NUTS,2016,DED4,2,52
620,2020,NUTS,2016,DED41,3,36
621,2020,NUTS,2016,DED43,3,16
622,2020,NUTS,2016,DED5,2,18
623,2020,NUTS,2016,DED51,3,18
624,2020,NUTS,2016,DEE,1,16
625,2020,NUTS,2016,DEE0,2,16
626,2020,NUTS,2016,DEE02,3,4
627,2020,NUTS,2016,DEE03,3,12
628,2020,NUTS,2016,DEF,1,8
629,2020,NUTS,2016,DEF0,2,8
630,2020,NUTS,2016,DEF03,3,8
631,2020,NUTS,2016,DEG,1,3
632,2020,NUTS,2016,DEG0,2,3
633,2020,NUTS,2016,DEG03,3,1
634,2020,NUTS,2016,DEG05,3,2
635,2020,NUTS,2016,DK,0,270
636,2020,NUTS,2016,DK0,1,270
637,2020,NUTS,2016,DK01,2,164
638,2020,NUTS,2016,DK011,3,139
639,2020,NUTS,2016,DK012,3,25
640,2020,NUTS,2016,DK02,2,6
641,2020,NUTS,2016,DK021,3,5
642,2020,NUTS,2016,DK022,3,1
643,2020,NUTS,2016,DK03,2,44
644,2020,NUTS,2016,DK031,3,44
645,2020,NUTS,2016,DK04,2,45
646,2020,NUTS,2016,DK042,3,45
647,2020,NUTS,2016,DK05,2,11
648,2020,NUTS,2016,DK050,3,11
649,2020,NUTS,2016,EE,0,26
650,2020,NUTS,2016,EE0,1,26
651,2020,NUTS,2016,EE00,2,26
652,2020,NUTS,2016,EE001,3,3
653,2020,NUTS,2016,EE008,3,23
654,2020,NUTS,2016,EL,0,122
