,year,region_type,region_year_spec,region_id,region_level,policy_fund_amount
564,2015,NUTS,2013,RO322,3,704160.0
565,2015,NUTS,2013,RO4,1,148750.0
566,2015,NUTS,2013,RO42,2,148750.0
567,2015,NUTS,2013,RO424,3,148750.0
568,2015,NUTS,2013,SE,0,8243219.02
569,2015,NUTS,2013,SE1,1,5231606.77
570,2015,NUTS,2013,SE11,2,4492361.02
571,2015,NUTS,2013,SE110,3,4492361.02
572,2015,NUTS,2013,SE12,2,739245.75
573,2015,NUTS,2013,SE121,3,226893.75
574,2015,NUTS,2013,SE123,3,92634.5
575,2015,NUTS,2013,SE124,3,419717.5
576,2015,NUTS,2013,SE2,1,1847560.5
577,2015,NUTS,2013,SE22,2,970573.0
578,2015,NUTS,2013,SE221,3,41310.0
579,2015,NUTS,2013,SE224,3,929263.0
580,2015,NUTS,2013,SE23,2,876987.5
581,2015,NUTS,2013,SE232,3,876987.5
582,2015,NUTS,2013,SE3,1,1164051.75
583,2015,NUTS,2013,SE31,2,141516.25
584,2015,NUTS,2013,SE311,3,141516.25
585,2015,NUTS,2013,SE32,2,375500.0
586,2015,NUTS,2013,SE321,3,375500.0
587,2015,NUTS,2013,SE33,2,647035.5
588,2015,NUTS,2013,SE332,3,647035.5
589,2015,NUTS,2013,SI,0,1885010.86
590,2015,NUTS,2013,SI0,1,1885010.86
591,2015,NUTS,2013,SI03,2,232917.5
592,2015,NUTS,2013,SI031,3,87718.75
593,2015,NUTS,2013,SI032,3,145198.75
594,2015,NUTS,2013,SI04,2,1652093.36
595,2015,NUTS,2013,SI041,3,1652093.36
596,2015,NUTS,2013,SK,0,1090916.88
597,2015,NUTS,2013,SK0,1,1090916.88
598,2015,NUTS,2013,SK01,2,1007835.0
599,2015,NUTS,2013,SK010,3,1007835.0
600,2015,NUTS,2013,SK03,2,83081.88
601,2015,NUTS,2013,SK032,3,83081.88
602,2015,NUTS,2013,UK,0,30504798.59
603,2015,NUTS,2013,UKC,1,126110.0
604,2015,NUTS,2013,UKC2,2,126110.0
605,2015,NUTS,2013,UKC22,3,126110.0
606,2015,NUTS,2013,UKD,1,2673627.4
607,2015,NUTS,2013,UKD3,2,2476627.4
608,2015,NUTS,2013,UKD33,3,1669658.54
609,2015,NUTS,2013,UKD34,3,573881.36
610,2015,NUTS,2013,UKD37,3,233087.5
611,2015,NUTS,2013,UKD6,2,80750.0
612,2015,NUTS,2013,UKD61,3,80750.0
613,2015,NUTS,2013,UKD7,2,116250.0
614,2015,NUTS,2013,UKD72,3,116250.0
615,2015,NUTS,2013,UKE,1,5928899.58
616,2015,NUTS,2013,UKE4,2,5928899.58
617,2015,NUTS,2013,UKE42,3,4963082.07
618,2015,NUTS,2013,UKE44,3,277692.51
619,2015,NUTS,2013,UKE45,3,688125.0
620,2015,NUTS,2013,UKF,1,1151914.49
621,2015,NUTS,2013,UKF1,2,383140.0
622,2015,NUTS,2013,UKF14,3,205536.84
623,2015,NUTS,2013,UKF16,3,177603.16
624,2015,NUTS,2013,UKF2,2,768774.49
625,2015,NUTS,2013,UKF21,3,659450.0
626,2015,NUTS,2013,UKF22,3,109324.49
627,2015,NUTS,2013,UKH,1,1657138.63
628,2015,NUTS,2013,UKH1,2,1383850.75
629,2015,NUTS,2013,UKH12,3,500325.0
630,2015,NUTS,2013,UKH15,3,883525.75
631,2015,NUTS,2013,UKH2,2,273287.88
632,2015,NUTS,2013,UKH25,3,273287.88
633,2015,NUTS,2013,UKI,1,9982798.39
634,2015,NUTS,2013,UKI3,2,8785204.93
635,2015,NUTS,2013,UKI31,3,1158063.26
636,2015,NUTS,2013,UKI32,3,7627141.67
637,2015,NUTS,2013,UKI4,2,615734.46
638,2015,NUTS,2013,UKI41,3,615734.46
639,2015,NUTS,2013,UKI7,2,581859.0
640,2015,NUTS,2013,UKI74,3,581859.0
641,2015,NUTS,2013,UKJ,1,3319407.88
642,2015,NUTS,2013,UKJ1,2,149006.0
643,2015,NUTS,2013,UKJ12,3,105500.0
644,2015,NUTS,2013,UKJ13,3,43506.0
645,2015,NUTS,2013,UKJ2,2,1473551.25
646,2015,NUTS,2013,UKJ22,3,1473551.25
647,2015,NUTS,2013,UKJ3,2,1696850.63
648,2015,NUTS,2013,UKJ32,3,1696850.63
649,2015,NUTS,2013,UKK,1,2667336.25
650,2015,NUTS,2013,UKK1,2,1243990.0
651,2015,NUTS,2013,UKK11,3,221500.0
652,2015,NUTS,2013,UKK13,3,433451.25
653,2015,NUTS,2013,UKK14,3,589038.75
654,2015,NUTS,2013,UKK4,2,1423346.25
655,2015,NUTS,2013,UKK43,3,1423346.25
656,2015,NUTS,2013,UKL,1,1425693.44
657,2015,NUTS,2013,UKL1,2,183454.8
658,2015,NUTS,2013,UKL18,3,183454.8
659,2015,NUTS,2013,UKL2,2,1242238.64
660,2015,NUTS,2013,UKL22,3,1242238.64
661,2015,NUTS,2013,UKM,1,802796.77
662,2015,NUTS,2013,UKM2,2,142500.0
663,2015,NUTS,2013,UKM25,3,142500.0
664,2015,NUTS,2013,UKM3,2,660296.77
665,2015,NUTS,2013,UKM34,3,660296.77
666,2015,NUTS,2013,UKN,1,769075.76
667,2015,NUTS,2013,UKN0,2,769075.76
668,2015,NUTS,2013,UKN04,3,769075.76
669,2016,NUTS,2016,AT,0,26101656.81
670,2016,NUTS,2016,AT1,1,21747892.09
671,2016,NUTS,2016,AT12,2,772522.5
672,2016,NUTS,2016,AT121,3,238750.0
673,2016,NUTS,2016,AT123,3,207000.0
674,2016,NUTS,2016,AT127,3,326772.5
675,2016,NUTS,2016,AT13,2,20975369.59
676,2016,NUTS,2016,AT130,3,20975369.59
677,2016,NUTS,2016,AT2,1,1699128.26
678,2016,NUTS,2016,AT21,2,53355.0
679,2016,NUTS,2016,AT211,3,53355.0
680,2016,NUTS,2016,AT22,2,1645773.26
681,2016,NUTS,2016,AT221,3,1645773.26
682,2016,NUTS,2016,AT3,1,2654636.46
683,2016,NUTS,2016,AT31,2,1302069.08
684,2016,NUTS,2016,AT312,3,1028135.0
685,2016,NUTS,2016,AT315,3,273934.08
686,2016,NUTS,2016,AT33,2,1219217.38
687,2016,NUTS,2016,AT332,3,1219217.38
688,2016,NUTS,2016,AT34,2,133350.0
689,2016,NUTS,2016,AT342,3,133350.0
690,2016,NUTS,2016,BE,0,31962421.85
691,2016,NUTS,2016,BE1,1,14837021.36
692,2016,NUTS,2016,BE10,2,14837021.36
693,2016,NUTS,2016,BE100,3,14837021.36
694,2016,NUTS,2016,BE2,1,11270562.97
695,2016,NUTS,2016,BE21,2,2325161.25
696,2016,NUTS,2016,BE211,3,1070375.0
697,2016,NUTS,2016,BE212,3,442562.5
698,2016,NUTS,2016,BE213,3,812223.75
699,2016,NUTS,2016,BE22,2,575200.0
700,2016,NUTS,2016,BE221,3,575200.0
701,2016,NUTS,2016,BE23,2,1264168.5
702,2016,NUTS,2016,BE234,3,1264168.5
703,2016,NUTS,2016,BE24,2,7106033.22
704,2016,NUTS,2016,BE241,3,169735.0
705,2016,NUTS,2016,BE242,3,6936298.22
706,2016,NUTS,2016,BE3,1,5854837.52
707,2016,NUTS,2016,BE31,2,5271657.0
708,2016,NUTS,2016,BE310,3,5271657.0
709,2016,NUTS,2016,BE33,2,268750.0
710,2016,NUTS,2016,BE332,3,268750.0
711,2016,NUTS,2016,BE35,2,314430.52
712,2016,NUTS,2016,BE352,3,314430.52
713,2016,NUTS,2016,BG,0,33220.78
714,2016,NUTS,2016,BG3,1,33220.78
715,2016,NUTS,2016,BG33,2,33220.78
716,2016,NUTS,2016,BG331,3,33220.78
717,2016,NUTS,2016,CY,0,950824.15
718,2016,NUTS,2016,CY0,1,950824.15
719,2016,NUTS,2016,CY00,2,950824.15
720,2016,NUTS,2016,CY000,3,950824.15
721,2016,NUTS,2016,CZ,0,1150146.29
722,2016,NUTS,2016,CZ0,1,1150146.29
723,2016,NUTS,2016,CZ01,2,352031.25
724,2016,NUTS,2016,CZ010,3,352031.25
725,2016,NUTS,2016,CZ03,2,74597.5
726,2016,NUTS,2016,CZ031,3,74597.5
727,2016,NUTS,2016,CZ05,2,32366.25
728,2016,NUTS,2016,CZ052,3,32366.25
729,2016,NUTS,2016,CZ06,2,691151.29
730,2016,NUTS,2016,CZ064,3,691151.29
731,2016,NUTS,2016,DE,0,65426159.7
732,2016,NUTS,2016,DE1,1,11828772.93
733,2016,NUTS,2016,DE11,2,5734868.31
734,2016,NUTS,2016,DE111,3,5734868.31
735,2016,NUTS,2016,DE12,2,2282570.0
736,2016,NUTS,2016,DE122,3,695900.0
737,2016,NUTS,2016,DE125,3,682157.5
738,2016,NUTS,2016,DE126,3,904512.5
739,2016,NUTS,2016,DE13,2,3689834.62
740,2016,NUTS,2016,DE131,3,3689834.62
741,2016,NUTS,2016,DE14,2,121500.0
742,2016,NUTS,2016,DE144,3,121500.0
743,2016,NUTS,2016,DE2,1,9577609.07
744,2016,NUTS,2016,DE21,2,9030480.53
745,2016,NUTS,2016,DE212,3,8524703.03
746,2016,NUTS,2016,DE21E,3,255902.5
747,2016,NUTS,2016,DE21H,3,127975.0
748,2016,NUTS,2016,DE21I,3,121900.0
749,2016,NUTS,2016,DE23,2,104000.0
750,2016,NUTS,2016,DE232,3,104000.0
751,2016,NUTS,2016,DE24,2,139343.54
752,2016,NUTS,2016,DE241,3,139343.54
753,2016,NUTS,2016,DE25,2,115935.0
754,2016,NUTS,2016,DE252,3,115935.0
755,2016,NUTS,2016,DE27,2,187850.0
756,2016,NUTS,2016,DE273,3,187850.0
757,2016,NUTS,2016,DE3,1,7356932.06
758,2016,NUTS,2016,DE30,2,7356932.06
759,2016,NUTS,2016,DE300,3,7356932.06
760,2016,NUTS,2016,DE4,1,1025195.46
761,2016,NUTS,2016,DE40,2,1025195.46
762,2016,NUTS,2016,DE404,3,481762.5
763,2016,NUTS,2016,DE40C,3,543432.96
764,2016,NUTS,2016,DE5,1,444506.9
765,2016,NUTS,2016,DE50,2,444506.9
766,2016,NUTS,2016,DE501,3,444506.9
767,2016,NUTS,2016,DE6,1,7980426.83
768,2016,NUTS,2016,DE60,2,7980426.83
769,2016,NUTS,2016,DE600,3,7980426.83
770,2016,NUTS,2016,DE7,1,3603494.85
771,2016,NUTS,2016,DE71,2,2706133.6
772,2016,NUTS,2016,DE711,3,973131.1
773,2016,NUTS,2016,DE712,3,1338065.0
774,2016,NUTS,2016,DE719,3,112250.0
775,2016,NUTS,2016,DE71A,3,282687.5
776,2016,NUTS,2016,DE72,2,811472.5
777,2016,NUTS,2016,DE723,3,660222.5
778,2016,NUTS,2016,DE724,3,151250.0
779,2016,NUTS,2016,DE73,2,85888.75
780,2016,NUTS,2016,DE731,3,85888.75
781,2016,NUTS,2016,DE8,1,348132.5
782,2016,NUTS,2016,DE80,2,348132.5
783,2016,NUTS,2016,DE80K,3,348132.5
784,2016,NUTS,2016,DE9,1,247079.38
785,2016,NUTS,2016,DE91,2,34763.13
786,2016,NUTS,2016,DE913,3,34763.13
787,2016,NUTS,2016,DE92,2,212316.25
788,2016,NUTS,2016,DE929,3,212316.25
789,2016,NUTS,2016,DEA,1,16073214.21
790,2016,NUTS,2016,DEA1,2,2097247.5
791,2016,NUTS,2016,DEA1A,3,2097247.5
792,2016,NUTS,2016,DEA2,2,11203041.03
793,2016,NUTS,2016,DEA22,3,3801996.67
794,2016,NUTS,2016,DEA23,3,2241910.63
795,2016,NUTS,2016,DEA26,3,203307.5
796,2016,NUTS,2016,DEA2C,3,4955826.23
797,2016,NUTS,2016,DEA3,2,764642.5
798,2016,NUTS,2016,DEA33,3,764642.5
799,2016,NUTS,2016,DEA4,2,420872.09
800,2016,NUTS,2016,DEA47,3,420872.09
801,2016,NUTS,2016,DEA5,2,1587411.09
802,2016,NUTS,2016,DEA52,3,1153540.0
803,2016,NUTS,2016,DEA56,3,433871.09
804,2016,NUTS,2016,DEB,1,758017.5
805,2016,NUTS,2016,DEB1,2,248750.0
806,2016,NUTS,2016,DEB11,3,248750.0
807,2016,NUTS,2016,DEB3,2,509267.5
808,2016,NUTS,2016,DEB32,3,65517.5
809,2016,NUTS,2016,DEB35,3,443750.0
810,2016,NUTS,2016,DEC,1,62350.0
811,2016,NUTS,2016,DEC0,2,62350.0
812,2016,NUTS,2016,DEC01,3,62350.0
813,2016,NUTS,2016,DED,1,2837598.34
814,2016,NUTS,2016,DED2,2,117562.5
815,2016,NUTS,2016,DED21,3,117562.5
816,2016,NUTS,2016,DED5,2,2720035.84
817,2016,NUTS,2016,DED51,3,2720035.84
818,2016,NUTS,2016,DEF,1,1904651.25
819,2016,NUTS,2016,DEF0,2,1904651.25
820,2016,NUTS,2016,DEF01,3,86350.0
821,2016,NUTS,2016,DEF02,3,651358.75
822,2016,NUTS,2016,DEF06,3,769820.0
823,2016,NUTS,2016,DEF09,3,397122.5
824,2016,NUTS,2016,DEG,1,1378178.42
825,2016,NUTS,2016,DEG0,2,1378178.42
826,2016,NUTS,2016,DEG05,3,996865.92
827,2016,NUTS,2016,DEG0F,3,381312.5
828,2016,NUTS,2016,DK,0,16845521.13
829,2016,NUTS,2016,DK0,1,16845521.13
830,2016,NUTS,2016,DK01,2,6721718.51
831,2016,NUTS,2016,DK011,3,5903108.51
832,2016,NUTS,2016,DK012,3,818610.0
833,2016,NUTS,2016,DK02,2,290081.88
834,2016,NUTS,2016,DK021,3,290081.88
835,2016,NUTS,2016,DK03,2,6113083.83
836,2016,NUTS,2016,DK031,3,168875.0
837,2016,NUTS,2016,DK032,3,5944208.83
838,2016,NUTS,2016,DK04,2,809906.04
839,2016,NUTS,2016,DK042,3,809906.04
840,2016,NUTS,2016,DK05,2,2910730.87
841,2016,NUTS,2016,DK050,3,2910730.87
842,2016,NUTS,2016,EE,0,9974967.8
843,2016,NUTS,2016,EE0,1,9974967.8
844,2016,NUTS,2016,EE00,2,9974967.8
845,2016,NUTS,2016,EE001,3,617137.5
846,2016,NUTS,2016,EE008,3,9357830.3
847,2016,NUTS,2016,ES,0,32309739.01
848,2016,NUTS,2016,ES1,1,135483.75
849,2016,NUTS,2016,ES11,2,38608.75
850,2016,NUTS,2016,ES111,3,38608.75
851,2016,NUTS,2016,ES12,2,96875.0
852,2016,NUTS,2016,ES120,3,96875.0
853,2016,NUTS,2016,ES2,1,7920604.71
854,2016,NUTS,2016,ES21,2,7520787.15
855,2016,NUTS,2016,ES211,3,4837324.78
856,2016,NUTS,2016,ES212,3,758270.56
857,2016,NUTS,2016,ES213,3,1925191.81
858,2016,NUTS,2016,ES24,2,399817.56
859,2016,NUTS,2016,ES243,3,399817.56
860,2016,NUTS,2016,ES3,1,12278328.34
861,2016,NUTS,2016,ES30,2,12278328.34
862,2016,NUTS,2016,ES300,3,12278328.34
863,2016,NUTS,2016,ES4,1,432008.17
864,2016,NUTS,2016,ES41,2,432008.17
865,2016,NUTS,2016,ES415,3,236450.0
866,2016,NUTS,2016,ES418,3,195558.17
867,2016,NUTS,2016,ES5,1,9515980.29
868,2016,NUTS,2016,ES51,2,8375178.58
869,2016,NUTS,2016,ES511,3,7882878.58
870,2016,NUTS,2016,ES513,3,50000.0
871,2016,NUTS,2016,ES514,3,442300.0
872,2016,NUTS,2016,ES52,2,1140801.71
873,2016,NUTS,2016,ES521,3,625242.21
874,2016,NUTS,2016,ES522,3,229247.0
875,2016,NUTS,2016,ES523,3,286312.5
876,2016,NUTS,2016,ES6,1,823453.24
877,2016,NUTS,2016,ES61,2,579809.49
878,2016,NUTS,2016,ES611,3,16929.82
879,2016,NUTS,2016,ES614,3,114737.5
880,2016,NUTS,2016,ES615,3,57812.5
881,2016,NUTS,2016,ES618,3,390329.67
882,2016,NUTS,2016,ES62,2,243643.75
883,2016,NUTS,2016,ES620,3,243643.75
884,2016,NUTS,2016,ES7,1,1203880.51
885,2016,NUTS,2016,ES70,2,1203880.51
886,2016,NUTS,2016,ES705,3,1004395.51
887,2016,NUTS,2016,ES709,3,199485.0
888,2016,NUTS,2016,FI,0,11804342.92
889,2016,NUTS,2016,FI1,1,11804342.92
890,2016,NUTS,2016,FI19,2,213000.0
891,2016,NUTS,2016,FI193,3,30000.0
892,2016,NUTS,2016,FI197,3,183000.0
893,2016,NUTS,2016,FI1B,2,10289730.42
894,2016,NUTS,2016,FI1B1,3,10289730.42
895,2016,NUTS,2016,FI1C,2,166487.5
896,2016,NUTS,2016,FI1C1,3,166487.5
897,2016,NUTS,2016,FI1D,2,1135125.0
898,2016,NUTS,2016,FI1D2,3,779375.0
899,2016,NUTS,2016,FI1D9,3,355750.0
900,2016,NUTS,2016,FR,0,35232054.65
901,2016,NUTS,2016,FR1,1,17508830.72
902,2016,NUTS,2016,FR10,2,17508830.72
903,2016,NUTS,2016,FR101,3,12140222.76
904,2016,NUTS,2016,FR102,3,240625.0
905,2016,NUTS,2016,FR103,3,140000.0
906,2016,NUTS,2016,FR104,3,431637.5
907,2016,NUTS,2016,FR105,3,4191913.18
908,2016,NUTS,2016,FR106,3,152187.5
909,2016,NUTS,2016,FR107,3,212244.78
910,2016,NUTS,2016,FRB,1,1102735.7
911,2016,NUTS,2016,FRB0,2,1102735.7
912,2016,NUTS,2016,FRB06,3,1102735.7
913,2016,NUTS,2016,FRC,1,631131.75
914,2016,NUTS,2016,FRC2,2,631131.75
915,2016,NUTS,2016,FRC21,3,631131.75
916,2016,NUTS,2016,FRE,1,230000.0
917,2016,NUTS,2016,FRE1,2,230000.0
918,2016,NUTS,2016,FRE12,3,230000.0
919,2016,NUTS,2016,FRF,1,572882.5
920,2016,NUTS,2016,FRF1,2,572882.5
921,2016,NUTS,2016,FRF11,3,64525.0
922,2016,NUTS,2016,FRF12,3,508357.5
923,2016,NUTS,2016,FRG,1,2557557.4
924,2016,NUTS,2016,FRG0,2,2557557.4
925,2016,NUTS,2016,FRG01,3,2206727.4
926,2016,NUTS,2016,FRG02,3,350830.0
927,2016,NUTS,2016,FRH,1,1050815.18
928,2016,NUTS,2016,FRH0,2,1050815.18
929,2016,NUTS,2016,FRH02,3,420687.5
930,2016,NUTS,2016,FRH03,3,630127.68
931,2016,NUTS,2016,FRI,1,1945653.21
932,2016,NUTS,2016,FRI1,2,1945653.21
933,2016,NUTS,2016,FRI12,3,759829.49
934,2016,NUTS,2016,FRI15,3,1185823.72
935,2016,NUTS,2016,FRJ,1,31500.0
936,2016,NUTS,2016,FRJ1,2,31500.0
937,2016,NUTS,2016,FRJ13,3,31500.0
938,2016,NUTS,2016,FRK,1,8765455.69
939,2016,NUTS,2016,FRK1,2,209742.0
940,2016,NUTS,2016,FRK14,3,209742.0
941,2016,NUTS,2016,FRK2,2,8555713.69
942,2016,NUTS,2016,FRK23,3,487793.75
943,2016,NUTS,2016,FRK26,3,7424499.84
944,2016,NUTS,2016,FRK28,3,643420.1
945,2016,NUTS,2016,FRL,1,792420.0
946,2016,NUTS,2016,FRL0,2,792420.0
947,2016,NUTS,2016,FRL03,3,170895.0
948,2016,NUTS,2016,FRL04,3,621525.0
949,2016,NUTS,2016,FRY,1,43072.5
950,2016,NUTS,2016,FRY4,2,43072.5
951,2016,NUTS,2016,FRY40,3,43072.5
952,2016,NUTS,2016,HR,0,1874346.25
953,2016,NUTS,2016,HR0,1,1874346.25
954,2016,NUTS,2016,HR03,2,551642.5
955,2016,NUTS,2016,HR031,3,282278.75
956,2016,NUTS,2016,HR036,3,148310.0
957,2016,NUTS,2016,HR037,3,121053.75
958,2016,NUTS,2016,HR04,2,1322703.75
959,2016,NUTS,2016,HR041,3,1221769.75
960,2016,NUTS,2016,HR042,3,40250.0
961,2016,NUTS,2016,HR045,3,60684.0
962,2016,NUTS,2016,HU,0,4801737.4
963,2016,NUTS,2016,HU1,1,4045161.45
964,2016,NUTS,2016,HU11,2,2905273.29
965,2016,NUTS,2016,HU110,3,2905273.29
966,2016,NUTS,2016,HU12,2,1139888.16
967,2016,NUTS,2016,HU120,3,1139888.16
968,2016,NUTS,2016,HU2,1,468125.0
969,2016,NUTS,2016,HU21,2,354375.0
970,2016,NUTS,2016,HU211,3,177125.0
971,2016,NUTS,2016,HU213,3,177250.0
972,2016,NUTS,2016,HU22,2,65625.0
973,2016,NUTS,2016,HU221,3,65625.0
974,2016,NUTS,2016,HU23,2,48125.0
975,2016,NUTS,2016,HU231,3,48125.0
976,2016,NUTS,2016,HU3,1,288450.95
977,2016,NUTS,2016,HU31,2,114752.5
978,2016,NUTS,2016,HU311,3,114752.5
979,2016,NUTS,2016,HU33,2,173698.45
980,2016,NUTS,2016,HU333,3,173698.45
981,2016,NUTS,2016,IE,0,5131969.73
982,2016,NUTS,2016,IE0,1,5131969.73
983,2016,NUTS,2016,IE04,2,1498964.75
984,2016,NUTS,2016,IE042,3,1498964.75
985,2016,NUTS,2016,IE05,2,847265.85
986,2016,NUTS,2016,IE052,3,313163.75
987,2016,NUTS,2016,IE053,3,534102.1
988,2016,NUTS,2016,IE06,2,2785739.13
989,2016,NUTS,2016,IE061,3,2785739.13
990,2016,NUTS,2016,IT,0,55215550.7
991,2016,NUTS,2016,ITC,1,24479976.42
992,2016,NUTS,2016,ITC1,2,4013080.0
993,2016,NUTS,2016,ITC11,3,3993080.0
994,2016,NUTS,2016,ITC12,3,20000.0
995,2016,NUTS,2016,ITC3,2,4859858.78
996,2016,NUTS,2016,ITC33,3,4859858.78
997,2016,NUTS,2016,ITC4,2,15607037.64
998,2016,NUTS,2016,ITC42,3,118850.03
999,2016,NUTS,2016,ITC46,3,166781.25
1000,2016,NUTS,2016,ITC47,3,237781.25
1001,2016,NUTS,2016,ITC48,3,1155937.5
1002,2016,NUTS,2016,ITC4A,3,601825.0
1003,2016,NUTS,2016,ITC4C,3,13098737.61
1004,2016,NUTS,2016,ITC4D,3,227125.0
1005,2016,NUTS,2016,ITF,1,3634327.5
1006,2016,NUTS,2016,ITF3,2,3249235.0
1007,2016,NUTS,2016,ITF32,3,197050.0
1008,2016,NUTS,2016,ITF33,3,3052185.0
1009,2016,NUTS,2016,ITF4,2,292302.5
1010,2016,NUTS,2016,ITF45,3,211052.5
1011,2016,NUTS,2016,ITF47,3,81250.0
1012,2016,NUTS,2016,ITF6,2,92790.0
1013,2016,NUTS,2016,ITF61,3,92790.0
1014,2016,NUTS,2016,ITG,1,1089786.32
1015,2016,NUTS,2016,ITG1,2,142937.5
1016,2016,NUTS,2016,ITG12,3,142937.5
1017,2016,NUTS,2016,ITG2,2,946848.82
1018,2016,NUTS,2016,ITG25,3,405248.82
1019,2016,NUTS,2016,ITG27,3,541600.0
1020,2016,NUTS,2016,ITH,1,8946926.18
1021,2016,NUTS,2016,ITH1,2,172843.76
1022,2016,NUTS,2016,ITH10,3,172843.76
1023,2016,NUTS,2016,ITH2,2,2496042.15
1024,2016,NUTS,2016,ITH20,3,2496042.15
1025,2016,NUTS,2016,ITH3,2,1040979.55
1026,2016,NUTS,2016,ITH35,3,571250.0
1027,2016,NUTS,2016,ITH36,3,469729.55
1028,2016,NUTS,2016,ITH4,2,1262086.25
1029,2016,NUTS,2016,ITH44,3,1262086.25
1030,2016,NUTS,2016,ITH5,2,3974974.47
1031,2016,NUTS,2016,ITH52,3,466302.63
1032,2016,NUTS,2016,ITH53,3,83645.0
1033,2016,NUTS,2016,ITH55,3,3166965.52
1034,2016,NUTS,2016,ITH59,3,258061.32
1035,2016,NUTS,2016,ITI,1,17064534.28
1036,2016,NUTS,2016,ITI1,2,3473772.01
1037,2016,NUTS,2016,ITI14,3,958950.69
1038,2016,NUTS,2016,ITI16,3,1474530.63
1039,2016,NUTS,2016,ITI17,3,606458.19
1040,2016,NUTS,2016,ITI18,3,83425.0
1041,2016,NUTS,2016,ITI19,3,350407.5
1042,2016,NUTS,2016,ITI2,2,188800.0
1043,2016,NUTS,2016,ITI21,3,188800.0
1044,2016,NUTS,2016,ITI3,2,663395.0
1045,2016,NUTS,2016,ITI32,3,385712.5
1046,2016,NUTS,2016,ITI33,3,277682.5
1047,2016,NUTS,2016,ITI4,2,12738567.27
1048,2016,NUTS,2016,ITI43,3,12738567.27
1049,2016,NUTS,2016,LT,0,1540050.73
1050,2016,NUTS,2016,LT0,1,1540050.73
1051,2016,NUTS,2016,LT01,2,430443.23
1052,2016,NUTS,2016,LT011,3,430443.23
1053,2016,NUTS,2016,LT02,2,1109607.5
1054,2016,NUTS,2016,LT022,3,239467.5
1055,2016,NUTS,2016,LT023,3,870140.0
1056,2016,NUTS,2016,LU,0,1313917.5
1057,2016,NUTS,2016,LU0,1,1313917.5
1058,2016,NUTS,2016,LU00,2,1313917.5
1059,2016,NUTS,2016,LU000,3,1313917.5
1060,2016,NUTS,2016,LV,0,1028056.91
1061,2016,NUTS,2016,LV0,1,1028056.91
1062,2016,NUTS,2016,LV00,2,1028056.91
1063,2016,NUTS,2016,LV006,3,859175.66
1064,2016,NUTS,2016,LV009,3,168881.25
1065,2016,NUTS,2016,MT,0,1112306.6
1066,2016,NUTS,2016,MT0,1,1112306.6
1067,2016,NUTS,2016,MT00,2,1112306.6
1068,2016,NUTS,2016,MT001,3,1112306.6
1069,2016,NUTS,2016,NL,0,52368525.76
1070,2016,NUTS,2016,NL1,1,2018037.84
1071,2016,NUTS,2016,NL11,2,2018037.84
1072,2016,NUTS,2016,NL113,3,2018037.84
1073,2016,NUTS,2016,NL2,1,9318471.12
1074,2016,NUTS,2016,NL21,2,2731828.29
1075,2016,NUTS,2016,NL211,3,309645.0
1076,2016,NUTS,2016,NL213,3,2422183.29
1077,2016,NUTS,2016,NL22,2,6267577.58
1078,2016,NUTS,2016,NL221,3,3679806.52
1079,2016,NUTS,2016,NL226,3,2587771.06
1080,2016,NUTS,2016,NL23,2,319065.25
1081,2016,NUTS,2016,NL230,3,319065.25
1082,2016,NUTS,2016,NL3,1,36672928.8
1083,2016,NUTS,2016,NL31,2,7130782.75
1084,2016,NUTS,2016,NL310,3,7130782.75
1085,2016,NUTS,2016,NL32,2,4071616.8
1086,2016,NUTS,2016,NL329,3,4071616.8
1087,2016,NUTS,2016,NL33,2,25470529.25
1088,2016,NUTS,2016,NL332,3,7226855.64
1089,2016,NUTS,2016,NL333,3,10546147.82
1090,2016,NUTS,2016,NL337,3,610906.25
1091,2016,NUTS,2016,NL33A,3,73012.5
1092,2016,NUTS,2016,NL33C,3,7013607.04
1093,2016,NUTS,2016,NL4,1,4359088.0
1094,2016,NUTS,2016,NL41,2,3314118.0
1095,2016,NUTS,2016,NL412,3,2149965.5
1096,2016,NUTS,2016,NL413,3,302590.0
1097,2016,NUTS,2016,NL414,3,861562.5
1098,2016,NUTS,2016,NL42,2,1044970.0
1099,2016,NUTS,2016,NL423,3,1044970.0
1100,2016,NUTS,2016,PL,0,2890992.71
1101,2016,NUTS,2016,PL2,1,999172.83
1102,2016,NUTS,2016,PL21,2,758235.33
1103,2016,NUTS,2016,PL213,3,758235.33
1104,2016,NUTS,2016,PL22,2,240937.5
1105,2016,NUTS,2016,PL22A,3,178812.5
1106,2016,NUTS,2016,PL22B,3,62125.0
1107,2016,NUTS,2016,PL4,1,114500.0
1108,2016,NUTS,2016,PL41,2,114500.0
1109,2016,NUTS,2016,PL415,3,114500.0
1110,2016,NUTS,2016,PL5,1,38437.5
1111,2016,NUTS,2016,PL52,2,38437.5
1112,2016,NUTS,2016,PL524,3,38437.5
1113,2016,NUTS,2016,PL9,1,1738882.38
1114,2016,NUTS,2016,PL91,2,1738882.38
1115,2016,NUTS,2016,PL911,3,1738882.38
1116,2016,NUTS,2016,PT,0,12164069.86
1117,2016,NUTS,2016,PT1,1,10439916.98
1118,2016,NUTS,2016,PT11,2,1040797.5
1119,2016,NUTS,2016,PT112,3,22250.0
1120,2016,NUTS,2016,PT119,3,112500.0
1121,2016,NUTS,2016,PT11A,3,906047.5
