year,region_type,region_year_spec,region_id,region_level,diagnosis_fund_spec
2015,NUTS,2013,NL413,3,14.37
2015,NUTS,2013,NL423,3,7.21
2015,NUTS,2013,PT112,3,14.33
2015,NUTS,2013,PT119,3,21.23
2015,NUTS,2013,PT16E,3,21.23
2015,NUTS,2013,PT170,3,0.67
2015,NUTS,2013,RO213,3,21.23
2015,NUTS,2013,RO322,3,3.89
2015,NUTS,2013,SE110,3,0.68
2015,NUTS,2013,SE121,3,4.77
2015,NUTS,2013,SI041,3,3.16
2015,NUTS,2013,SK010,3,2.71
2015,NUTS,2013,UKD33,3,1.76
2015,NUTS,2013,UKD44,3,21.23
2015,NUTS,2013,UKE32,3,21.23
2015,NUTS,2013,UKF14,3,5.29
2015,NUTS,2013,UKG31,3,1.07
2015,NUTS,2013,UKH15,3,5.69
2015,NUTS,2013,UKI32,3,0.27
2015,NUTS,2013,UKI34,3,2.63
2015,NUTS,2013,UKI44,3,21.23
2015,NUTS,2013,UKI71,3,21.23
2015,NUTS,2013,UKJ25,3,1.07
2015,NUTS,2013,UKJ44,3,21.23
2015,NUTS,2013,UKJ45,3,21.23
2015,NUTS,2013,UKK12,3,0.31
2015,NUTS,2013,UKK41,3,21.23
2015,NUTS,2013,UKM34,3,0.67
2016,NUTS,2016,AT,0,0.98
2016,NUTS,2016,BE,0,2.52
2016,NUTS,2016,DE,0,0.9
2016,NUTS,2016,DK,0,2.57
2016,NUTS,2016,ES,0,0.73
2016,NUTS,2016,FI,0,0.56
2016,NUTS,2016,FR,0,0.97
2016,NUTS,2016,HU,0,0.27
2016,NUTS,2016,IT,0,0.99
2016,NUTS,2016,NL,0,0.96
2016,NUTS,2016,PL,0,1.1
2016,NUTS,2016,SE,0,1.23
2016,NUTS,2016,SI,0,1.92
2016,NUTS,2016,SK,0,3.11
2016,NUTS,2016,UK,0,0.4
2016,NUTS,2016,AT1,1,1.09
2016,NUTS,2016,AT3,1,1.77
2016,NUTS,2016,BE1,1,0.96
2016,NUTS,2016,BE2,1,4.4
2016,NUTS,2016,DE2,1,1.3
2016,NUTS,2016,DE3,1,0.73
2016,NUTS,2016,DE9,1,13.57
2016,NUTS,2016,DEA,1,1.68
2016,NUTS,2016,DED,1,0.34
2016,NUTS,2016,DK0,1,2.57
2016,NUTS,2016,ES2,1,1.49
2016,NUTS,2016,ES3,1,0.61
2016,NUTS,2016,ES5,1,0.49
2016,NUTS,2016,ES6,1,2.34
2016,NUTS,2016,FI1,1,0.56
2016,NUTS,2016,FR1,1,0.85
2016,NUTS,2016,FRE,1,8.15
2016,NUTS,2016,FRI,1,4.08
2016,NUTS,2016,FRJ,1,8.57
2016,NUTS,2016,HU3,1,1.73
2016,NUTS,2016,ITC,1,1.11
2016,NUTS,2016,ITF,1,0.24
2016,NUTS,2016,ITH,1,0.34
2016,NUTS,2016,ITI,1,1.21
2016,NUTS,2016,NL2,1,0.08
2016,NUTS,2016,NL3,1,1.4
2016,NUTS,2016,PL8,1,40.66
2016,NUTS,2016,SE1,1,1.17
2016,NUTS,2016,SE2,1,0.96
2016,NUTS,2016,SE3,1,2.87
2016,NUTS,2016,SI0,1,1.92
2016,NUTS,2016,SK0,1,3.11
2016,NUTS,2016,UKE,1,0.19
2016,NUTS,2016,UKI,1,0.34
2016,NUTS,2016,UKM,1,3.1
2016,NUTS,2016,AT12,2,19.43
2016,NUTS,2016,AT13,2,0.16
2016,NUTS,2016,AT32,2,21.33
2016,NUTS,2016,BE10,2,0.96
2016,NUTS,2016,BE21,2,3.16
2016,NUTS,2016,BE22,2,24.12
2016,NUTS,2016,BE23,2,0.69
2016,NUTS,2016,BE24,2,4.59
2016,NUTS,2016,DE21,2,1.36
2016,NUTS,2016,DE23,2,1.87
2016,NUTS,2016,DE30,2,0.73
2016,NUTS,2016,DE91,2,25.59
2016,NUTS,2016,DE92,2,11.88
2016,NUTS,2016,DEA1,2,3.34
2016,NUTS,2016,DEA2,2,1.66
2016,NUTS,2016,DED5,2,1.01
2016,NUTS,2016,DK01,2,2.26
2016,NUTS,2016,DK04,2,9.87
2016,NUTS,2016,ES21,2,1.73
2016,NUTS,2016,ES30,2,0.61
2016,NUTS,2016,ES52,2,3.85
2016,NUTS,2016,ES61,2,0.86
2016,NUTS,2016,ES62,2,12.3
2016,NUTS,2016,FI1B,2,0.85
2016,NUTS,2016,FR10,2,0.85
2016,NUTS,2016,FRE1,2,9.6
2016,NUTS,2016,FRI1,2,1.74
2016,NUTS,2016,FRI2,2,40.66
2016,NUTS,2016,FRJ1,2,24.31
2016,NUTS,2016,HU33,2,2.6
2016,NUTS,2016,ITC1,2,3.51
2016,NUTS,2016,ITC4,2,0.66
2016,NUTS,2016,ITF3,2,0.31
2016,NUTS,2016,ITH2,2,2.0
2016,NUTS,2016,ITI1,2,1.76
2016,NUTS,2016,ITI4,2,1.12
2016,NUTS,2016,NL21,2,0.56
2016,NUTS,2016,NL31,2,1.13
2016,NUTS,2016,NL32,2,0.17
2016,NUTS,2016,NL33,2,2.29
2016,NUTS,2016,PL81,2,40.66
2016,NUTS,2016,SE11,2,1.21
2016,NUTS,2016,SE12,2,1.05
2016,NUTS,2016,SE23,2,5.75
2016,NUTS,2016,SE32,2,40.66
2016,NUTS,2016,SI04,2,2.81
2016,NUTS,2016,SK04,2,10.14
2016,NUTS,2016,UKE3,2,1.12
2016,NUTS,2016,UKI3,2,0.11
2016,NUTS,2016,UKI4,2,1.98
2016,NUTS,2016,UKM8,2,4.29
2016,NUTS,2016,AT121,3,30.55
2016,NUTS,2016,AT124,3,40.66
2016,NUTS,2016,AT130,3,0.16
2016,NUTS,2016,AT323,3,21.33
2016,NUTS,2016,BE100,3,0.96
2016,NUTS,2016,BE211,3,7.23
2016,NUTS,2016,BE221,3,27.51
2016,NUTS,2016,BE234,3,0.71
2016,NUTS,2016,BE242,3,5.0
2016,NUTS,2016,DE212,3,1.76
2016,NUTS,2016,DE232,3,1.87
2016,NUTS,2016,DE300,3,0.73
2016,NUTS,2016,DE911,3,40.66
2016,NUTS,2016,DE929,3,11.88
2016,NUTS,2016,DEA1A,3,1.98
2016,NUTS,2016,DEA1D,3,40.66
2016,NUTS,2016,DEA22,3,2.71
2016,NUTS,2016,DEA2D,3,9.56
2016,NUTS,2016,DED51,3,1.01
2016,NUTS,2016,DK011,3,0.33
2016,NUTS,2016,DK013,3,23.67
2016,NUTS,2016,DK042,3,9.87
2016,NUTS,2016,ES211,3,3.32
2016,NUTS,2016,ES300,3,0.61
2016,NUTS,2016,ES523,3,6.18
2016,NUTS,2016,ES617,3,40.66
2016,NUTS,2016,ES620,3,12.3
2016,NUTS,2016,FI1B1,3,0.85
2016,NUTS,2016,FR101,3,1.25
2016,NUTS,2016,FRE11,3,10.88
2016,NUTS,2016,FRI15,3,3.61
2016,NUTS,2016,FRI23,3,40.66
2016,NUTS,2016,FRJ13,3,24.31
2016,NUTS,2016,HU333,3,2.6
2016,NUTS,2016,ITC11,3,3.58
2016,NUTS,2016,ITC4C,3,0.94
2016,NUTS,2016,ITF35,3,40.66
2016,NUTS,2016,ITH20,3,2.0
2016,NUTS,2016,ITI19,3,4.91
2016,NUTS,2016,ITI43,3,1.12
2016,NUTS,2016,NL213,3,0.61
2016,NUTS,2016,NL310,3,1.13
2016,NUTS,2016,NL328,3,6.31
2016,NUTS,2016,NL332,3,0.67
2016,NUTS,2016,NL337,3,0.49
2016,NUTS,2016,NL33C,3,10.1
2016,NUTS,2016,PL815,3,40.66
2016,NUTS,2016,SE110,3,1.21
2016,NUTS,2016,SE124,3,40.66
2016,NUTS,2016,SE232,3,5.75
2016,NUTS,2016,SE322,3,40.66
2016,NUTS,2016,SI041,3,3.07
2016,NUTS,2016,SK042,3,10.14
2016,NUTS,2016,UKE32,3,1.12
2016,NUTS,2016,UKI31,3,0.19
2016,NUTS,2016,UKI42,3,2.7
2016,NUTS,2016,UKI44,3,0.93
2016,NUTS,2016,UKM82,3,4.3
2017,NUTS,2016,AT,0,0.36
2017,NUTS,2016,BE,0,0.71
2017,NUTS,2016,CZ,0,0.38
2017,NUTS,2016,DE,0,0.96
2017,NUTS,2016,DK,0,1.39
2017,NUTS,2016,EE,0,0.45
2017,NUTS,2016,ES,0,2.12
2017,NUTS,2016,FI,0,0.32
2017,NUTS,2016,FR,0,0.78
2017,NUTS,2016,HR,0,1.21
2017,NUTS,2016,HU,0,0.22
2017,NUTS,2016,IE,0,0.43
2017,NUTS,2016,IT,0,1.07
2017,NUTS,2016,LU,0,0.19
2017,NUTS,2016,LV,0,1.02
2017,NUTS,2016,NL,0,1.27
2017,NUTS,2016,PL,0,0.44
2017,NUTS,2016,PT,0,0.46
2017,NUTS,2016,SE,0,1.2
2017,NUTS,2016,SI,0,0.3
2017,NUTS,2016,UK,0,0.94
2017,NUTS,2016,AT1,1,0.53
2017,NUTS,2016,BE1,1,0.83
2017,NUTS,2016,BE2,1,0.69
2017,NUTS,2016,BE3,1,0.24
2017,NUTS,2016,CZ0,1,0.38
2017,NUTS,2016,DE1,1,0.85
2017,NUTS,2016,DE2,1,1.46
2017,NUTS,2016,DE3,1,1.52
2017,NUTS,2016,DE6,1,1.69
2017,NUTS,2016,DE7,1,0.23
2017,NUTS,2016,DE8,1,2.05
2017,NUTS,2016,DE9,1,1.92
2017,NUTS,2016,DEA,1,0.58
2017,NUTS,2016,DED,1,0.36
2017,NUTS,2016,DK0,1,1.39
2017,NUTS,2016,EE0,1,0.45
2017,NUTS,2016,ES2,1,0.88
2017,NUTS,2016,ES3,1,0.68
2017,NUTS,2016,ES4,1,7.43
2017,NUTS,2016,ES5,1,1.97
2017,NUTS,2016,FI1,1,0.32
2017,NUTS,2016,FR1,1,0.72
2017,NUTS,2016,FRH,1,4.64
2017,NUTS,2016,FRI,1,0.77
2017,NUTS,2016,FRK,1,1.47
2017,NUTS,2016,FRL,1,0.34
2017,NUTS,2016,HR0,1,1.21
2017,NUTS,2016,HU1,1,0.9
2017,NUTS,2016,IE0,1,0.43
2017,NUTS,2016,ITC,1,0.82
2017,NUTS,2016,ITF,1,3.7
2017,NUTS,2016,ITG,1,1.99
2017,NUTS,2016,ITH,1,1.24
2017,NUTS,2016,ITI,1,0.92
2017,NUTS,2016,LU0,1,0.19
2017,NUTS,2016,LV0,1,1.02
2017,NUTS,2016,NL1,1,0.78
2017,NUTS,2016,NL2,1,1.04
2017,NUTS,2016,NL3,1,1.58
2017,NUTS,2016,NL4,1,0.19
2017,NUTS,2016,PL8,1,5.43
2017,NUTS,2016,PL9,1,0.45
2017,NUTS,2016,PT1,1,0.46
2017,NUTS,2016,SE1,1,1.64
2017,NUTS,2016,SI0,1,0.3
2017,NUTS,2016,UKD,1,1.12
2017,NUTS,2016,UKE,1,2.86
2017,NUTS,2016,UKF,1,2.22
2017,NUTS,2016,UKG,1,0.56
2017,NUTS,2016,UKI,1,0.82
2017,NUTS,2016,UKJ,1,0.42
2017,NUTS,2016,UKL,1,0.65
2017,NUTS,2016,UKN,1,7.59
2017,NUTS,2016,AT13,2,0.73
2017,NUTS,2016,BE10,2,0.83
2017,NUTS,2016,BE21,2,1.19
2017,NUTS,2016,BE23,2,0.28
2017,NUTS,2016,BE24,2,0.81
2017,NUTS,2016,BE31,2,0.32
2017,NUTS,2016,CZ01,2,0.83
2017,NUTS,2016,DE12,2,1.22
2017,NUTS,2016,DE14,2,4.1
2017,NUTS,2016,DE21,2,1.39
2017,NUTS,2016,DE23,2,1.69
2017,NUTS,2016,DE25,2,4.47
2017,NUTS,2016,DE30,2,1.52
2017,NUTS,2016,DE60,2,1.69
2017,NUTS,2016,DE71,2,0.25
2017,NUTS,2016,DE72,2,0.22
2017,NUTS,2016,DE80,2,2.05
2017,NUTS,2016,DE91,2,0.71
2017,NUTS,2016,DE92,2,5.44
2017,NUTS,2016,DEA2,2,0.63
2017,NUTS,2016,DEA5,2,1.09
2017,NUTS,2016,DED2,2,0.75
2017,NUTS,2016,DK01,2,1.36
2017,NUTS,2016,DK03,2,4.54
2017,NUTS,2016,DK04,2,1.29
2017,NUTS,2016,EE00,2,0.45
2017,NUTS,2016,ES21,2,2.62
2017,NUTS,2016,ES22,2,0.41
2017,NUTS,2016,ES30,2,0.68
2017,NUTS,2016,ES41,2,7.61
2017,NUTS,2016,ES51,2,2.19
2017,NUTS,2016,ES52,2,1.76
2017,NUTS,2016,FI1B,2,0.53
2017,NUTS,2016,FR10,2,0.72
2017,NUTS,2016,FRH0,2,4.64
2017,NUTS,2016,FRI1,2,0.85
2017,NUTS,2016,FRK2,2,1.47
2017,NUTS,2016,FRL0,2,0.34
2017,NUTS,2016,HR04,2,1.24
2017,NUTS,2016,HU11,2,0.97
2017,NUTS,2016,IE04,2,2.36
2017,NUTS,2016,IE06,2,0.23
2017,NUTS,2016,ITC1,2,0.27
2017,NUTS,2016,ITC4,2,1.07
2017,NUTS,2016,ITF1,2,5.88
2017,NUTS,2016,ITF4,2,7.91
2017,NUTS,2016,ITG2,2,4.69
2017,NUTS,2016,ITH2,2,2.89
2017,NUTS,2016,ITH3,2,0.35
2017,NUTS,2016,ITH4,2,2.71
2017,NUTS,2016,ITH5,2,1.2
2017,NUTS,2016,ITI1,2,1.43
2017,NUTS,2016,ITI2,2,4.14
2017,NUTS,2016,ITI4,2,0.69
2017,NUTS,2016,LU00,2,0.19
2017,NUTS,2016,LV00,2,1.02
2017,NUTS,2016,NL11,2,1.0
2017,NUTS,2016,NL22,2,1.34
2017,NUTS,2016,NL31,2,0.84
2017,NUTS,2016,NL32,2,2.34
2017,NUTS,2016,NL33,2,1.82
2017,NUTS,2016,NL41,2,0.23
2017,NUTS,2016,PL81,2,5.43
2017,NUTS,2016,PL91,2,0.45
2017,NUTS,2016,PT11,2,0.23
2017,NUTS,2016,PT17,2,1.12
2017,NUTS,2016,SE11,2,2.16
2017,NUTS,2016,SE12,2,0.19
2017,NUTS,2016,SI03,2,0.34
2017,NUTS,2016,SI04,2,0.28
2017,NUTS,2016,UKD7,2,9.88
2017,NUTS,2016,UKE1,2,1.79
2017,NUTS,2016,UKE4,2,3.2
2017,NUTS,2016,UKF2,2,5.83
2017,NUTS,2016,UKG3,2,0.58
2017,NUTS,2016,UKI3,2,0.71
2017,NUTS,2016,UKI4,2,1.88
2017,NUTS,2016,UKJ2,2,0.49
2017,NUTS,2016,UKJ3,2,0.46
2017,NUTS,2016,UKL1,2,1.68
2017,NUTS,2016,UKN0,2,7.59
2017,NUTS,2016,AT130,3,0.73
2017,NUTS,2016,BE100,3,0.83
2017,NUTS,2016,BE211,3,1.44
2017,NUTS,2016,BE212,3,5.66
2017,NUTS,2016,BE234,3,0.28
2017,NUTS,2016,BE241,3,1.74
2017,NUTS,2016,BE242,3,0.76
2017,NUTS,2016,BE310,3,0.32
2017,NUTS,2016,CZ010,3,0.83
2017,NUTS,2016,DE125,3,1.57
2017,NUTS,2016,DE126,3,1.94
2017,NUTS,2016,DE144,3,5.43
2017,NUTS,2016,DE212,3,0.91
2017,NUTS,2016,DE21H,3,5.29
2017,NUTS,2016,DE232,3,5.19
2017,NUTS,2016,DE254,3,10.38
2017,NUTS,2016,DE300,3,1.52
2017,NUTS,2016,DE600,3,1.69
2017,NUTS,2016,DE712,3,0.32
2017,NUTS,2016,DE724,3,10.38
2017,NUTS,2016,DE80N,3,2.91
2017,NUTS,2016,DE911,3,1.23
2017,NUTS,2016,DE929,3,5.44
2017,NUTS,2016,DEA22,3,2.32
2017,NUTS,2016,DEA23,3,0.32
2017,NUTS,2016,DEA2C,3,0.83
2017,NUTS,2016,DEA52,3,1.97
2017,NUTS,2016,DED21,3,0.76
2017,NUTS,2016,DK011,3,0.62
2017,NUTS,2016,DK013,3,5.05
2017,NUTS,2016,DK031,3,3.03
2017,NUTS,2016,DK032,3,7.99
2017,NUTS,2016,DK042,3,1.29
2017,NUTS,2016,EE001,3,0.26
2017,NUTS,2016,EE008,3,0.83
2017,NUTS,2016,ES211,3,10.38
2017,NUTS,2016,ES212,3,2.5
2017,NUTS,2016,ES220,3,0.41
2017,NUTS,2016,ES300,3,0.68
2017,NUTS,2016,ES412,3,5.69
2017,NUTS,2016,ES417,3,10.38
2017,NUTS,2016,ES511,3,2.34
2017,NUTS,2016,ES523,3,2.02
2017,NUTS,2016,FI1B1,3,0.53
2017,NUTS,2016,FR101,3,1.05
2017,NUTS,2016,FR105,3,0.1
2017,NUTS,2016,FR106,3,1.62
2017,NUTS,2016,FR107,3,0.7
2017,NUTS,2016,FRH02,3,5.05
2017,NUTS,2016,FRI12,3,0.93
2017,NUTS,2016,FRK24,3,2.23
2017,NUTS,2016,FRK26,3,0.57
2017,NUTS,2016,FRL03,3,0.82
2017,NUTS,2016,HR041,3,2.87
2017,NUTS,2016,HU110,3,0.97
2017,NUTS,2016,IE042,3,2.36
2017,NUTS,2016,IE061,3,0.24
2017,NUTS,2016,ITC11,3,0.32
2017,NUTS,2016,ITC48,3,5.51
2017,NUTS,2016,ITC4A,3,10.38
2017,NUTS,2016,ITC4C,3,1.2
2017,NUTS,2016,ITF11,3,10.38
2017,NUTS,2016,ITF12,3,3.92
2017,NUTS,2016,ITF43,3,10.38
2017,NUTS,2016,ITF47,3,7.73
2017,NUTS,2016,ITG27,3,5.87
2017,NUTS,2016,ITH20,3,2.89
2017,NUTS,2016,ITH31,3,1.05
2017,NUTS,2016,ITH36,3,0.13
2017,NUTS,2016,ITH42,3,4.28
2017,NUTS,2016,ITH54,3,0.38
2017,NUTS,2016,ITH55,3,1.22
2017,NUTS,2016,ITH56,3,9.12
2017,NUTS,2016,ITI14,3,0.58
2017,NUTS,2016,ITI17,3,2.07
2017,NUTS,2016,ITI19,3,4.45
2017,NUTS,2016,ITI21,3,4.14
2017,NUTS,2016,ITI43,3,0.69
2017,NUTS,2016,LU000,3,0.19
2017,NUTS,2016,LV006,3,1.17
2017,NUTS,2016,NL113,3,1.0
