year,region_type,region_year_spec,region_id,region_level,public_health_proj_spec
2014,NUTS,2013,ITF33,3,15.62
2014,NUTS,2013,ITH55,3,3.9
2014,NUTS,2013,ITI43,3,1.74
2014,NUTS,2013,LV006,3,5.21
2014,NUTS,2013,NL332,3,7.81
2014,NUTS,2013,PT170,3,1.95
2014,NUTS,2013,UKI32,3,3.9
2015,NUTS,2013,AT,0,0.97
2015,NUTS,2013,BE,0,1.14
2015,NUTS,2013,CZ,0,0.33
2015,NUTS,2013,DE,0,1.35
2015,NUTS,2013,DK,0,1.15
2015,NUTS,2013,EE,0,0.99
2015,NUTS,2013,ES,0,1.04
2015,NUTS,2013,FI,0,1.43
2015,NUTS,2013,FR,0,0.96
2015,NUTS,2013,HR,0,0.33
2015,NUTS,2013,HU,0,0.44
2015,NUTS,2013,IE,0,0.64
2015,NUTS,2013,IT,0,0.76
2015,NUTS,2013,LV,0,0.59
2015,NUTS,2013,NL,0,1.17
2015,NUTS,2013,PT,0,0.76
2015,NUTS,2013,SE,0,1.11
2015,NUTS,2013,SI,0,0.26
2015,NUTS,2013,SK,0,0.38
2015,NUTS,2013,UK,0,1.16
2015,NUTS,2013,AT1,1,0.63
2015,NUTS,2013,AT2,1,2.14
2015,NUTS,2013,AT3,1,0.64
2015,NUTS,2013,BE1,1,0.91
2015,NUTS,2013,BE2,1,1.96
2015,NUTS,2013,CZ0,1,0.33
2015,NUTS,2013,DE1,1,1.77
2015,NUTS,2013,DE2,1,1.05
2015,NUTS,2013,DE3,1,1.69
2015,NUTS,2013,DE4,1,3.01
2015,NUTS,2013,DE5,1,2.26
2015,NUTS,2013,DE7,1,1.32
2015,NUTS,2013,DE8,1,3.39
2015,NUTS,2013,DE9,1,1.88
2015,NUTS,2013,DEA,1,0.61
2015,NUTS,2013,DEB,1,1.04
2015,NUTS,2013,DED,1,1.19
2015,NUTS,2013,DEE,1,13.54
2015,NUTS,2013,DEG,1,2.08
2015,NUTS,2013,DK0,1,1.15
2015,NUTS,2013,EE0,1,0.99
2015,NUTS,2013,ES2,1,0.77
2015,NUTS,2013,ES3,1,0.64
2015,NUTS,2013,ES5,1,1.71
2015,NUTS,2013,ES6,1,1.93
2015,NUTS,2013,FI1,1,1.43
2015,NUTS,2013,FR1,1,1.15
2015,NUTS,2013,FR3,1,3.87
2015,NUTS,2013,FR4,1,2.46
2015,NUTS,2013,HR0,1,0.33
2015,NUTS,2013,HU1,1,0.3
2015,NUTS,2013,HU3,1,0.9
2015,NUTS,2013,IE0,1,0.64
2015,NUTS,2013,ITC,1,1.34
2015,NUTS,2013,ITH,1,0.62
2015,NUTS,2013,ITI,1,0.5
2015,NUTS,2013,LV0,1,0.59
2015,NUTS,2013,NL1,1,1.69
2015,NUTS,2013,NL2,1,0.5
2015,NUTS,2013,NL3,1,1.36
2015,NUTS,2013,NL4,1,0.33
2015,NUTS,2013,PT1,1,0.77
2015,NUTS,2013,SE1,1,1.43
2015,NUTS,2013,SE2,1,0.47
2015,NUTS,2013,SI0,1,0.26
2015,NUTS,2013,SK0,1,0.38
2015,NUTS,2013,UKC,1,3.39
2015,NUTS,2013,UKD,1,0.93
2015,NUTS,2013,UKE,1,0.64
2015,NUTS,2013,UKF,1,0.59
2015,NUTS,2013,UKG,1,5.64
2015,NUTS,2013,UKH,1,0.85
2015,NUTS,2013,UKI,1,1.29
2015,NUTS,2013,UKJ,1,0.69
2015,NUTS,2013,UKL,1,1.13
2015,NUTS,2013,UKM,1,1.0
2015,NUTS,2013,AT12,2,2.71
2015,NUTS,2013,AT13,2,0.41
2015,NUTS,2013,AT22,2,2.26
2015,NUTS,2013,AT33,2,1.93
2015,NUTS,2013,BE10,2,0.91
2015,NUTS,2013,BE21,2,0.8
2015,NUTS,2013,BE23,2,2.6
2015,NUTS,2013,BE24,2,2.26
2015,NUTS,2013,CZ06,2,1.93
2015,NUTS,2013,DE12,2,2.71
2015,NUTS,2013,DE13,2,2.36
2015,NUTS,2013,DE14,2,1.13
2015,NUTS,2013,DE21,2,0.87
2015,NUTS,2013,DE25,2,2.9
2015,NUTS,2013,DE30,2,1.69
2015,NUTS,2013,DE40,2,3.01
2015,NUTS,2013,DE50,2,2.26
2015,NUTS,2013,DE71,2,1.5
2015,NUTS,2013,DE80,2,3.39
2015,NUTS,2013,DE91,2,1.69
2015,NUTS,2013,DE92,2,2.26
2015,NUTS,2013,DE94,2,1.69
2015,NUTS,2013,DEA1,2,1.13
2015,NUTS,2013,DEA2,2,0.34
2015,NUTS,2013,DEA3,2,1.35
2015,NUTS,2013,DEA4,2,2.71
2015,NUTS,2013,DEB3,2,1.13
2015,NUTS,2013,DED2,2,0.9
2015,NUTS,2013,DED5,2,2.08
2015,NUTS,2013,DEE0,2,13.54
2015,NUTS,2013,DEG0,2,2.08
2015,NUTS,2013,DK01,2,1.15
2015,NUTS,2013,DK03,2,2.26
2015,NUTS,2013,DK04,2,0.85
2015,NUTS,2013,DK05,2,1.69
2015,NUTS,2013,EE00,2,0.99
2015,NUTS,2013,ES21,2,0.85
2015,NUTS,2013,ES24,2,1.5
2015,NUTS,2013,ES30,2,0.64
2015,NUTS,2013,ES51,2,1.86
2015,NUTS,2013,ES52,2,1.04
2015,NUTS,2013,ES61,2,2.71
2015,NUTS,2013,FI19,2,2.71
2015,NUTS,2013,FI1B,2,1.4
2015,NUTS,2013,FI1C,2,2.26
2015,NUTS,2013,FR10,2,1.15
2015,NUTS,2013,FR30,2,3.87
2015,NUTS,2013,FR42,2,3.87
2015,NUTS,2013,HR04,2,0.35
2015,NUTS,2013,HU10,2,0.3
2015,NUTS,2013,HU32,2,1.69
2015,NUTS,2013,IE02,2,0.78
2015,NUTS,2013,ITC1,2,1.29
2015,NUTS,2013,ITC4,2,1.63
2015,NUTS,2013,ITH2,2,2.26
2015,NUTS,2013,ITH5,2,0.4
2015,NUTS,2013,ITI1,2,0.92
2015,NUTS,2013,ITI4,2,0.38
2015,NUTS,2013,LV00,2,0.59
2015,NUTS,2013,NL11,2,2.39
2015,NUTS,2013,NL22,2,0.77
2015,NUTS,2013,NL31,2,0.98
2015,NUTS,2013,NL32,2,1.16
2015,NUTS,2013,NL33,2,1.68
2015,NUTS,2013,NL42,2,0.85
2015,NUTS,2013,PT16,2,2.26
2015,NUTS,2013,PT17,2,0.86
2015,NUTS,2013,SE11,2,1.19
2015,NUTS,2013,SE12,2,2.01
2015,NUTS,2013,SE22,2,0.75
2015,NUTS,2013,SI04,2,0.31
2015,NUTS,2013,SK01,2,0.4
2015,NUTS,2013,UKC1,2,6.77
2015,NUTS,2013,UKD3,2,1.13
2015,NUTS,2013,UKE4,2,0.8
2015,NUTS,2013,UKF2,2,1.35
2015,NUTS,2013,UKG1,2,13.54
2015,NUTS,2013,UKG3,2,4.92
2015,NUTS,2013,UKH1,2,1.23
2015,NUTS,2013,UKI3,2,1.49
2015,NUTS,2013,UKI4,2,1.23
2015,NUTS,2013,UKJ2,2,1.35
2015,NUTS,2013,UKJ3,2,0.97
2015,NUTS,2013,UKL2,2,1.35
2015,NUTS,2013,UKM2,2,1.93
2015,NUTS,2013,UKM3,2,0.71
2015,NUTS,2013,AT123,3,13.54
2015,NUTS,2013,AT127,3,3.39
2015,NUTS,2013,AT130,3,0.41
2015,NUTS,2013,AT221,3,2.62
2015,NUTS,2013,AT332,3,2.26
2015,NUTS,2013,BE100,3,0.91
2015,NUTS,2013,BE213,3,1.5
2015,NUTS,2013,BE234,3,2.46
2015,NUTS,2013,BE235,3,4.51
2015,NUTS,2013,BE241,3,4.51
2015,NUTS,2013,BE242,3,1.81
2015,NUTS,2013,CZ064,3,1.93
2015,NUTS,2013,DE122,3,1.69
2015,NUTS,2013,DE123,3,6.77
2015,NUTS,2013,DE125,3,3.22
2015,NUTS,2013,DE131,3,4.17
2015,NUTS,2013,DE146,3,13.54
2015,NUTS,2013,DE212,3,0.5
2015,NUTS,2013,DE21E,3,6.77
2015,NUTS,2013,DE21H,3,1.93
2015,NUTS,2013,DE21L,3,6.77
2015,NUTS,2013,DE252,3,3.69
2015,NUTS,2013,DE300,3,1.69
2015,NUTS,2013,DE403,3,6.77
2015,NUTS,2013,DE404,3,3.87
2015,NUTS,2013,DE40A,3,13.54
2015,NUTS,2013,DE501,3,2.54
2015,NUTS,2013,DE711,3,1.04
2015,NUTS,2013,DE712,3,2.14
2015,NUTS,2013,DE803,3,6.77
2015,NUTS,2013,DE915,3,2.71
2015,NUTS,2013,DE91B,3,13.54
2015,NUTS,2013,DE929,3,2.46
2015,NUTS,2013,DE943,3,4.51
2015,NUTS,2013,DEA12,3,2.26
2015,NUTS,2013,DEA14,3,13.54
2015,NUTS,2013,DEA22,3,1.13
2015,NUTS,2013,DEA33,3,2.26
2015,NUTS,2013,DEA41,3,13.54
2015,NUTS,2013,DEB3J,3,4.51
2015,NUTS,2013,DED21,3,1.04
2015,NUTS,2013,DED51,3,2.08
2015,NUTS,2013,DEE02,3,13.54
2015,NUTS,2013,DEG03,3,2.71
2015,NUTS,2013,DK011,3,1.2
2015,NUTS,2013,DK013,3,2.71
2015,NUTS,2013,DK031,3,3.39
2015,NUTS,2013,DK042,3,0.9
2015,NUTS,2013,DK050,3,1.69
2015,NUTS,2013,EE008,3,1.62
2015,NUTS,2013,ES213,3,1.13
2015,NUTS,2013,ES243,3,1.5
2015,NUTS,2013,ES300,3,0.64
2015,NUTS,2013,ES511,3,1.91
2015,NUTS,2013,ES523,3,1.69
2015,NUTS,2013,ES618,3,6.77
2015,NUTS,2013,FI197,3,3.39
2015,NUTS,2013,FI1B1,3,1.4
2015,NUTS,2013,FI1C1,3,3.39
2015,NUTS,2013,FR101,3,1.13
2015,NUTS,2013,FR105,3,3.39
2015,NUTS,2013,FR301,3,3.87
2015,NUTS,2013,FR421,3,4.51
2015,NUTS,2013,HR041,3,0.47
2015,NUTS,2013,HU101,3,0.34
2015,NUTS,2013,HU321,3,1.69
2015,NUTS,2013,IE021,3,1.04
2015,NUTS,2013,ITC11,3,1.55
2015,NUTS,2013,ITC47,3,2.26
2015,NUTS,2013,ITC4C,3,1.87
2015,NUTS,2013,ITH20,3,2.26
2015,NUTS,2013,ITH55,3,0.68
2015,NUTS,2013,ITI12,3,6.77
2015,NUTS,2013,ITI14,3,0.85
2015,NUTS,2013,ITI17,3,1.13
2015,NUTS,2013,ITI43,3,0.39
2015,NUTS,2013,LV006,3,0.64
2015,NUTS,2013,NL113,3,2.39
2015,NUTS,2013,NL226,3,1.59
2015,NUTS,2013,NL310,3,0.98
2015,NUTS,2013,NL326,3,1.1
2015,NUTS,2013,NL327,3,3.39
2015,NUTS,2013,NL332,3,0.71
2015,NUTS,2013,NL333,3,1.62
2015,NUTS,2013,NL337,3,3.12
2015,NUTS,2013,NL339,3,2.08
2015,NUTS,2013,NL33A,3,4.51
2015,NUTS,2013,NL423,3,0.85
2015,NUTS,2013,PT16D,3,3.01
2015,NUTS,2013,PT170,3,0.86
2015,NUTS,2013,SE110,3,1.19
2015,NUTS,2013,SE121,3,2.26
2015,NUTS,2013,SE123,3,2.71
2015,NUTS,2013,SE224,3,0.8
2015,NUTS,2013,SI041,3,0.33
2015,NUTS,2013,SK010,3,0.4
2015,NUTS,2013,UKC11,3,13.54
2015,NUTS,2013,UKD33,3,1.35
2015,NUTS,2013,UKE42,3,1.04
2015,NUTS,2013,UKF21,3,4.51
2015,NUTS,2013,UKG11,3,13.54
2015,NUTS,2013,UKG31,3,4.51
2015,NUTS,2013,UKG33,3,13.54
2015,NUTS,2013,UKH12,3,2.71
2015,NUTS,2013,UKI31,3,1.18
2015,NUTS,2013,UKI32,3,1.65
2015,NUTS,2013,UKI42,3,4.51
2015,NUTS,2013,UKJ25,3,2.26
2015,NUTS,2013,UKJ32,3,1.04
2015,NUTS,2013,UKL22,3,1.5
2015,NUTS,2013,UKM25,3,1.93
2015,NUTS,2013,UKM34,3,0.75
2016,NUTS,2016,AT,0,0.79
2016,NUTS,2016,BE,0,0.7
2016,NUTS,2016,CZ,0,1.93
2016,NUTS,2016,DE,0,1.03
2016,NUTS,2016,DK,0,1.45
2016,NUTS,2016,EE,0,0.32
2016,NUTS,2016,ES,0,1.17
2016,NUTS,2016,FI,0,1.24
2016,NUTS,2016,FR,0,1.12
2016,NUTS,2016,HU,0,0.66
2016,NUTS,2016,IE,0,0.74
2016,NUTS,2016,IT,0,0.8
2016,NUTS,2016,LU,0,1.44
2016,NUTS,2016,NL,0,1.49
2016,NUTS,2016,PL,0,0.26
2016,NUTS,2016,PT,0,0.48
2016,NUTS,2016,SE,0,1.13
2016,NUTS,2016,SI,0,0.29
2016,NUTS,2016,SK,0,1.08
2016,NUTS,2016,UK,0,1.12
2016,NUTS,2016,AT1,1,0.58
2016,NUTS,2016,AT2,1,0.55
2016,NUTS,2016,AT3,1,2.08
2016,NUTS,2016,BE1,1,0.33
2016,NUTS,2016,BE2,1,1.19
2016,NUTS,2016,BE3,1,0.47
2016,NUTS,2016,CZ0,1,1.93
2016,NUTS,2016,DE1,1,1.01
2016,NUTS,2016,DE2,1,0.87
2016,NUTS,2016,DE3,1,0.89
2016,NUTS,2016,DE6,1,1.05
2016,NUTS,2016,DE7,1,1.85
2016,NUTS,2016,DE8,1,2.7
2016,NUTS,2016,DE9,1,0.72
2016,NUTS,2016,DEA,1,0.55
2016,NUTS,2016,DEB,1,1.35
2016,NUTS,2016,DED,1,1.97
2016,NUTS,2016,DEF,1,0.98
2016,NUTS,2016,DEG,1,2.4
2016,NUTS,2016,DK0,1,1.45
2016,NUTS,2016,EE0,1,0.32
2016,NUTS,2016,ES1,1,4.33
2016,NUTS,2016,ES2,1,0.96
2016,NUTS,2016,ES3,1,0.57
2016,NUTS,2016,ES5,1,2.19
2016,NUTS,2016,ES6,1,0.64
2016,NUTS,2016,FI1,1,1.24
2016,NUTS,2016,FR1,1,1.41
2016,NUTS,2016,FRE,1,3.61
2016,NUTS,2016,FRH,1,2.7
2016,NUTS,2016,FRI,1,1.8
2016,NUTS,2016,FRJ,1,1.08
2016,NUTS,2016,HU1,1,0.33
2016,NUTS,2016,HU3,1,1.8
2016,NUTS,2016,IE0,1,0.74
2016,NUTS,2016,ITC,1,0.82
2016,NUTS,2016,ITF,1,1.8
2016,NUTS,2016,ITG,1,0.98
2016,NUTS,2016,ITH,1,0.87
2016,NUTS,2016,ITI,1,0.64
2016,NUTS,2016,LU0,1,1.44
2016,NUTS,2016,NL1,1,2.8
2016,NUTS,2016,NL2,1,1.0
2016,NUTS,2016,NL3,1,1.19
2016,NUTS,2016,NL4,1,2.54
2016,NUTS,2016,PL2,1,1.35
2016,NUTS,2016,PT1,1,0.49
2016,NUTS,2016,SE1,1,0.85
2016,NUTS,2016,SE2,1,2.16
2016,NUTS,2016,SI0,1,0.29
2016,NUTS,2016,SK0,1,1.08
2016,NUTS,2016,UKD,1,0.77
2016,NUTS,2016,UKE,1,1.55
2016,NUTS,2016,UKF,1,0.83
2016,NUTS,2016,UKG,1,1.62
2016,NUTS,2016,UKH,1,1.55
2016,NUTS,2016,UKI,1,0.97
2016,NUTS,2016,UKJ,1,1.93
2016,NUTS,2016,UKK,1,1.08
2016,NUTS,2016,UKL,1,1.55
2016,NUTS,2016,UKM,1,0.4
2016,NUTS,2016,AT13,2,0.65
2016,NUTS,2016,AT21,2,1.8
2016,NUTS,2016,AT22,2,0.33
2016,NUTS,2016,AT31,2,1.55
2016,NUTS,2016,AT33,2,2.5
2016,NUTS,2016,AT34,2,5.41
2016,NUTS,2016,BE10,2,0.33
2016,NUTS,2016,BE21,2,1.69
2016,NUTS,2016,BE23,2,0.87
2016,NUTS,2016,BE24,2,1.15
2016,NUTS,2016,BE32,2,5.41
2016,NUTS,2016,CZ01,2,3.09
2016,NUTS,2016,CZ06,2,1.35
2016,NUTS,2016,DE11,2,0.35
2016,NUTS,2016,DE12,2,1.46
2016,NUTS,2016,DE13,2,0.98
2016,NUTS,2016,DE14,2,1.8
2016,NUTS,2016,DE21,2,0.73
2016,NUTS,2016,DE22,2,10.82
2016,NUTS,2016,DE25,2,1.8
2016,NUTS,2016,DE30,2,0.89
2016,NUTS,2016,DE60,2,1.05
2016,NUTS,2016,DE71,2,2.37
2016,NUTS,2016,DE80,2,2.7
2016,NUTS,2016,DE92,2,1.35
2016,NUTS,2016,DEA2,2,0.7
2016,NUTS,2016,DEA3,2,3.61
2016,NUTS,2016,DEB3,2,1.66
2016,NUTS,2016,DED2,2,2.28
2016,NUTS,2016,DED4,2,3.61
2016,NUTS,2016,DED5,2,0.98
2016,NUTS,2016,DEF0,2,0.98
2016,NUTS,2016,DEG0,2,2.4
2016,NUTS,2016,DK01,2,1.94
2016,NUTS,2016,DK03,2,0.98
2016,NUTS,2016,DK04,2,1.2
2016,NUTS,2016,EE00,2,0.32
2016,NUTS,2016,ES12,2,5.41
2016,NUTS,2016,ES21,2,0.95
2016,NUTS,2016,ES24,2,1.8
2016,NUTS,2016,ES30,2,0.57
2016,NUTS,2016,ES51,2,2.1
2016,NUTS,2016,ES52,2,2.88
2016,NUTS,2016,ES61,2,0.77
2016,NUTS,2016,FI19,2,0.72
2016,NUTS,2016,FI1B,2,0.93
2016,NUTS,2016,FI1C,2,2.16
2016,NUTS,2016,FI1D,2,2.88
2016,NUTS,2016,FR10,2,1.41
2016,NUTS,2016,FRE1,2,3.09
2016,NUTS,2016,FRE2,2,5.41
2016,NUTS,2016,FRH0,2,2.7
2016,NUTS,2016,FRI1,2,1.97
2016,NUTS,2016,FRJ2,2,1.8
2016,NUTS,2016,HU11,2,0.37
2016,NUTS,2016,HU33,2,3.09
2016,NUTS,2016,IE05,2,1.08
2016,NUTS,2016,IE06,2,0.77
2016,NUTS,2016,ITC1,2,0.77
2016,NUTS,2016,ITC3,2,1.03
2016,NUTS,2016,ITC4,2,0.79
2016,NUTS,2016,ITF1,2,10.82
2016,NUTS,2016,ITF4,2,2.7
2016,NUTS,2016,ITG1,2,2.16
2016,NUTS,2016,ITH2,2,0.77
2016,NUTS,2016,ITH3,2,0.54
2016,NUTS,2016,ITH5,2,1.5
2016,NUTS,2016,ITI1,2,0.83
2016,NUTS,2016,ITI4,2,0.62
2016,NUTS,2016,LU00,2,1.44
2016,NUTS,2016,NL11,2,3.03
2016,NUTS,2016,NL22,2,1.39
2016,NUTS,2016,NL31,2,1.65
2016,NUTS,2016,NL32,2,1.46
2016,NUTS,2016,NL33,2,0.89
2016,NUTS,2016,NL41,2,3.13
2016,NUTS,2016,NL42,2,1.14
2016,NUTS,2016,PL21,2,2.16
2016,NUTS,2016,PT11,2,1.03
2016,NUTS,2016,PT16,2,0.83
2016,NUTS,2016,PT17,2,0.2
2016,NUTS,2016,SE11,2,0.71
2016,NUTS,2016,SE12,2,1.16
2016,NUTS,2016,SE22,2,2.95
2016,NUTS,2016,SE23,2,0.83
2016,NUTS,2016,SI04,2,0.4
2016,NUTS,2016,SK01,2,1.08
2016,NUTS,2016,SK02,2,10.82
2016,NUTS,2016,UKD3,2,1.2
2016,NUTS,2016,UKE1,2,5.41
2016,NUTS,2016,UKE3,2,3.61
2016,NUTS,2016,UKE4,2,0.77
2016,NUTS,2016,UKF1,2,3.61
2016,NUTS,2016,UKG3,2,1.91
2016,NUTS,2016,UKH1,2,1.8
2016,NUTS,2016,UKH2,2,2.16
2016,NUTS,2016,UKI3,2,1.17
2016,NUTS,2016,UKI4,2,0.54
2016,NUTS,2016,UKJ1,2,2.4
2016,NUTS,2016,UKJ2,2,0.98
2016,NUTS,2016,UKJ4,2,5.41
2016,NUTS,2016,UKK1,2,1.2
2016,NUTS,2016,UKL2,2,1.8
2016,NUTS,2016,UKM7,2,1.2
2016,NUTS,2016,AT130,3,0.65
2016,NUTS,2016,AT211,3,1.8
2016,NUTS,2016,AT221,3,0.45
2016,NUTS,2016,AT312,3,2.16
2016,NUTS,2016,AT332,3,2.7
2016,NUTS,2016,AT342,3,5.41
2016,NUTS,2016,BE100,3,0.33
2016,NUTS,2016,BE213,3,3.18
2016,NUTS,2016,BE234,3,0.94
2016,NUTS,2016,BE242,3,1.29
2016,NUTS,2016,BE323,3,10.82
2016,NUTS,2016,CZ010,3,3.09
2016,NUTS,2016,CZ064,3,1.35
2016,NUTS,2016,DE111,3,0.43
2016,NUTS,2016,DE125,3,2.25
2016,NUTS,2016,DE131,3,1.35
2016,NUTS,2016,DE142,3,10.82
2016,NUTS,2016,DE212,3,0.37
2016,NUTS,2016,DE21C,3,10.82
2016,NUTS,2016,DE21H,3,2.16
2016,NUTS,2016,DE222,3,10.82
2016,NUTS,2016,DE252,3,3.61
2016,NUTS,2016,DE300,3,0.89
2016,NUTS,2016,DE600,3,1.05
2016,NUTS,2016,DE711,3,2.32
2016,NUTS,2016,DE712,3,2.5
2016,NUTS,2016,DE716,3,10.82
2016,NUTS,2016,DE803,3,10.82
2016,NUTS,2016,DE929,3,1.35
2016,NUTS,2016,DEA22,3,0.39
2016,NUTS,2016,DEA2C,3,0.9
2016,NUTS,2016,DEA2D,3,2.7
2016,NUTS,2016,DEA33,3,3.61
2016,NUTS,2016,DEB3J,3,3.61
2016,NUTS,2016,DED21,3,2.4
2016,NUTS,2016,DED41,3,10.82
2016,NUTS,2016,DED51,3,0.98
2016,NUTS,2016,DEF0D,3,10.82
2016,NUTS,2016,DEG09,3,10.82
2016,NUTS,2016,DEG0F,3,3.61
2016,NUTS,2016,DK011,3,1.8
2016,NUTS,2016,DK012,3,2.5
2016,NUTS,2016,DK013,3,1.8
2016,NUTS,2016,DK031,3,3.61
2016,NUTS,2016,DK042,3,1.27
2016,NUTS,2016,EE008,3,0.43
2016,NUTS,2016,ES120,3,5.41
2016,NUTS,2016,ES212,3,1.8
2016,NUTS,2016,ES213,3,1.03
2016,NUTS,2016,ES243,3,1.8
2016,NUTS,2016,ES300,3,0.57
2016,NUTS,2016,ES511,3,1.95
2016,NUTS,2016,ES512,3,10.82
2016,NUTS,2016,ES514,3,2.7
2016,NUTS,2016,ES521,3,5.41
2016,NUTS,2016,ES523,3,2.95
2016,NUTS,2016,ES618,3,1.55
2016,NUTS,2016,FI197,3,1.08
2016,NUTS,2016,FI1B1,3,0.93
2016,NUTS,2016,FI1C1,3,2.7
2016,NUTS,2016,FI1D2,3,8.11
2016,NUTS,2016,FI1D9,3,1.08
2016,NUTS,2016,FR101,3,1.2
2016,NUTS,2016,FR103,3,2.16
2016,NUTS,2016,FR104,3,1.2
2016,NUTS,2016,FR105,3,1.89
2016,NUTS,2016,FR107,3,1.8
2016,NUTS,2016,FRE11,3,3.61
2016,NUTS,2016,FRE23,3,10.82
2016,NUTS,2016,FRH03,3,5.41
2016,NUTS,2016,FRI12,3,2.7
2016,NUTS,2016,FRJ23,3,1.8
2016,NUTS,2016,HU110,3,0.37
2016,NUTS,2016,HU333,3,3.09
2016,NUTS,2016,IE053,3,1.55
2016,NUTS,2016,IE061,3,0.4
2016,NUTS,2016,IE062,3,10.82
2016,NUTS,2016,ITC11,3,0.83
2016,NUTS,2016,ITC33,3,1.03
2016,NUTS,2016,ITC46,3,2.7
2016,NUTS,2016,ITC47,3,2.16
2016,NUTS,2016,ITC48,3,0.98
2016,NUTS,2016,ITC4C,3,0.64
2016,NUTS,2016,ITF14,3,10.82
2016,NUTS,2016,ITF47,3,5.41
2016,NUTS,2016,ITG12,3,2.7
2016,NUTS,2016,ITH20,3,0.77
2016,NUTS,2016,ITH36,3,1.2
2016,NUTS,2016,ITH54,3,2.16
2016,NUTS,2016,ITH55,3,2.06
2016,NUTS,2016,ITI14,3,0.77
2016,NUTS,2016,ITI17,3,2.16
2016,NUTS,2016,ITI43,3,0.63
2016,NUTS,2016,LU000,3,1.44
2016,NUTS,2016,NL113,3,3.03
2016,NUTS,2016,NL226,3,2.08
2016,NUTS,2016,NL310,3,1.65
2016,NUTS,2016,NL321,3,10.82
2016,NUTS,2016,NL329,3,1.39
2016,NUTS,2016,NL332,3,0.21
2016,NUTS,2016,NL337,3,3.29
2016,NUTS,2016,NL33C,3,1.35
2016,NUTS,2016,NL414,3,5.21
2016,NUTS,2016,NL423,3,1.14
2016,NUTS,2016,PL213,3,2.16
2016,NUTS,2016,PT112,3,1.55
2016,NUTS,2016,PT11A,3,0.9
2016,NUTS,2016,PT16D,3,1.35
2016,NUTS,2016,PT170,3,0.2
2016,NUTS,2016,SE110,3,0.71
2016,NUTS,2016,SE121,3,1.71
2016,NUTS,2016,SE224,3,3.25
2016,NUTS,2016,SE232,3,0.83
2016,NUTS,2016,SI041,3,0.43
2016,NUTS,2016,SK010,3,1.08
2016,NUTS,2016,SK022,3,10.82
2016,NUTS,2016,UKD33,3,1.2
2016,NUTS,2016,UKE11,3,10.82
2016,NUTS,2016,UKE32,3,3.61
2016,NUTS,2016,UKE42,3,1.08
2016,NUTS,2016,UKF14,3,3.61
2016,NUTS,2016,UKG31,3,2.32
2016,NUTS,2016,UKH12,3,2.16
2016,NUTS,2016,UKH14,3,5.41
2016,NUTS,2016,UKH23,3,5.41
2016,NUTS,2016,UKI31,3,0.42
2016,NUTS,2016,UKI32,3,2.32
2016,NUTS,2016,UKI33,3,5.41
2016,NUTS,2016,UKI42,3,1.2
2016,NUTS,2016,UKJ12,3,3.61
2016,NUTS,2016,UKJ13,3,5.41
2016,NUTS,2016,UKJ25,3,1.55
2016,NUTS,2016,UKJ44,3,3.61
2016,NUTS,2016,UKJ45,3,10.82
2016,NUTS,2016,UKK14,3,5.41
2016,NUTS,2016,UKL22,3,1.8
2016,NUTS,2016,UKM75,3,1.2
2017,NUTS,2016,AT,0,1.27
2017,NUTS,2016,BE,0,1.0
2017,NUTS,2016,CH,0,10.55
2017,NUTS,2016,CZ,0,0.29
2017,NUTS,2016,DE,0,1.34
