year,region_type,region_year_spec,region_id,region_level,public_health_fund_amount
2015,NUTS,2013,DE3,1,3917158.22
2015,NUTS,2013,DE30,2,3917158.22
2015,NUTS,2013,DE300,3,3917158.22
2015,NUTS,2013,DE4,1,1303748.75
2015,NUTS,2013,DE40,2,1303748.75
2015,NUTS,2013,DE403,3,626217.5
2015,NUTS,2013,DE404,3,533531.25
2015,NUTS,2013,DE40A,3,144000.0
2015,NUTS,2013,DE5,1,875473.98
2015,NUTS,2013,DE50,2,875473.98
2015,NUTS,2013,DE501,3,875473.98
2015,NUTS,2013,DE7,1,1069365.92
2015,NUTS,2013,DE71,2,1069365.92
2015,NUTS,2013,DE711,3,498432.96
2015,NUTS,2013,DE712,3,570932.96
2015,NUTS,2013,DE8,1,681250.0
2015,NUTS,2013,DE80,2,681250.0
2015,NUTS,2013,DE803,3,681250.0
2015,NUTS,2013,DE9,1,2442495.46
2015,NUTS,2013,DE91,2,516432.96
2015,NUTS,2013,DE915,3,498432.96
2015,NUTS,2013,DE91B,3,18000.0
2015,NUTS,2013,DE92,2,1852250.0
2015,NUTS,2013,DE929,3,1852250.0
2015,NUTS,2013,DE94,2,73812.5
2015,NUTS,2013,DE943,3,73812.5
2015,NUTS,2013,DEA,1,2446580.57
2015,NUTS,2013,DEA1,2,379595.0
2015,NUTS,2013,DEA12,3,298750.0
2015,NUTS,2013,DEA14,3,80845.0
2015,NUTS,2013,DEA2,2,802882.07
2015,NUTS,2013,DEA22,3,802882.07
2015,NUTS,2013,DEA3,2,866206.0
2015,NUTS,2013,DEA33,3,866206.0
2015,NUTS,2013,DEA4,2,397897.5
2015,NUTS,2013,DEA41,3,397897.5
2015,NUTS,2013,DED,1,747649.44
2015,NUTS,2013,DED2,2,249216.48
2015,NUTS,2013,DED21,3,249216.48
2015,NUTS,2013,DED5,2,498432.96
2015,NUTS,2013,DED51,3,498432.96
2015,NUTS,2013,DEE,1,632500.0
2015,NUTS,2013,DEE0,2,632500.0
2015,NUTS,2013,DEE02,3,632500.0
2015,NUTS,2013,DEG,1,1165656.0
2015,NUTS,2013,DEG0,2,1165656.0
2015,NUTS,2013,DEG03,3,1165656.0
2015,NUTS,2013,DK,0,1814827.95
2015,NUTS,2013,DK0,1,1814827.95
2015,NUTS,2013,DK01,2,1164108.56
2015,NUTS,2013,DK011,3,874026.68
2015,NUTS,2013,DK013,3,290081.88
2015,NUTS,2013,DK03,2,116250.0
2015,NUTS,2013,DK031,3,116250.0
2015,NUTS,2013,DK04,2,500317.5
2015,NUTS,2013,DK042,3,500317.5
2015,NUTS,2013,DK05,2,34151.89
2015,NUTS,2013,DK050,3,34151.89
2015,NUTS,2013,EE,0,251075.0
2015,NUTS,2013,EE0,1,251075.0
2015,NUTS,2013,EE00,2,251075.0
2015,NUTS,2013,EE008,3,251075.0
2015,NUTS,2013,ES,0,8562038.3
2015,NUTS,2013,ES2,1,1498636.0
2015,NUTS,2013,ES24,2,1498636.0
2015,NUTS,2013,ES243,3,1498636.0
2015,NUTS,2013,ES3,1,1239097.95
2015,NUTS,2013,ES30,2,1239097.95
2015,NUTS,2013,ES300,3,1239097.95
2015,NUTS,2013,ES5,1,5478679.35
2015,NUTS,2013,ES51,2,4946604.35
2015,NUTS,2013,ES511,3,4946604.35
2015,NUTS,2013,ES52,2,532075.0
2015,NUTS,2013,ES523,3,532075.0
2015,NUTS,2013,ES6,1,345625.0
2015,NUTS,2013,ES61,2,345625.0
2015,NUTS,2013,ES618,3,345625.0
2015,NUTS,2013,FI,0,2447747.9
2015,NUTS,2013,FI1,1,2447747.9
2015,NUTS,2013,FI19,2,538290.72
2015,NUTS,2013,FI197,3,538290.72
2015,NUTS,2013,FI1B,2,1437207.18
2015,NUTS,2013,FI1B1,3,1437207.18
2015,NUTS,2013,FI1C,2,472250.0
2015,NUTS,2013,FI1C1,3,472250.0
2015,NUTS,2013,FR,0,4670315.91
2015,NUTS,2013,FR1,1,4229490.31
2015,NUTS,2013,FR10,2,4229490.31
2015,NUTS,2013,FR101,3,3029241.61
2015,NUTS,2013,FR105,3,1200248.7
2015,NUTS,2013,FR3,1,177950.0
2015,NUTS,2013,FR30,2,177950.0
2015,NUTS,2013,FR301,3,177950.0
2015,NUTS,2013,FR4,1,262875.6
2015,NUTS,2013,FR42,2,262875.6
2015,NUTS,2013,FR421,3,262875.6
2015,NUTS,2013,HR,0,15000.0
2015,NUTS,2013,HR0,1,15000.0
2015,NUTS,2013,HR04,2,15000.0
2015,NUTS,2013,HR041,3,15000.0
2015,NUTS,2013,HU,0,437312.5
2015,NUTS,2013,HU1,1,347312.5
2015,NUTS,2013,HU10,2,347312.5
2015,NUTS,2013,HU101,3,347312.5
2015,NUTS,2013,HU3,1,90000.0
2015,NUTS,2013,HU32,2,90000.0
2015,NUTS,2013,HU321,3,90000.0
2015,NUTS,2013,IE,0,1569660.05
2015,NUTS,2013,IE0,1,1569660.05
2015,NUTS,2013,IE02,2,1569660.05
2015,NUTS,2013,IE021,3,1569660.05
2015,NUTS,2013,IT,0,5687217.46
2015,NUTS,2013,ITC,1,3315171.46
2015,NUTS,2013,ITC1,2,1656373.82
2015,NUTS,2013,ITC11,3,1656373.82
2015,NUTS,2013,ITC4,2,1658797.64
2015,NUTS,2013,ITC47,3,63000.0
2015,NUTS,2013,ITC4C,3,1595797.64
2015,NUTS,2013,ITH,1,355530.0
2015,NUTS,2013,ITH2,2,252000.0
2015,NUTS,2013,ITH20,3,252000.0
2015,NUTS,2013,ITH5,2,103530.0
2015,NUTS,2013,ITH55,3,103530.0
2015,NUTS,2013,ITI,1,2016516.0
2015,NUTS,2013,ITI1,2,824266.0
2015,NUTS,2013,ITI12,3,50000.0
2015,NUTS,2013,ITI14,3,225750.0
2015,NUTS,2013,ITI17,3,548516.0
2015,NUTS,2013,ITI4,2,1192250.0
2015,NUTS,2013,ITI43,3,1192250.0
2015,NUTS,2013,LV,0,10421.04
2015,NUTS,2013,LV0,1,10421.04
2015,NUTS,2013,LV00,2,10421.04
2015,NUTS,2013,LV006,3,10421.04
2015,NUTS,2013,NL,0,11179260.19
2015,NUTS,2013,NL1,1,1217878.02
2015,NUTS,2013,NL11,2,1217878.02
2015,NUTS,2013,NL113,3,1217878.02
2015,NUTS,2013,NL2,1,760495.0
2015,NUTS,2013,NL22,2,760495.0
2015,NUTS,2013,NL226,3,760495.0
2015,NUTS,2013,NL3,1,9150887.17
2015,NUTS,2013,NL31,2,1760875.15
2015,NUTS,2013,NL310,3,1760875.15
2015,NUTS,2013,NL32,2,3768485.25
2015,NUTS,2013,NL326,3,3768485.25
2015,NUTS,2013,NL33,2,3621526.77
2015,NUTS,2013,NL332,3,413750.0
2015,NUTS,2013,NL333,3,351880.53
2015,NUTS,2013,NL337,3,1357274.24
2015,NUTS,2013,NL339,3,1417510.0
2015,NUTS,2013,NL33A,3,81112.0
2015,NUTS,2013,NL4,1,50000.0
2015,NUTS,2013,NL42,2,50000.0
2015,NUTS,2013,NL423,3,50000.0
2015,NUTS,2013,PT,0,620337.72
2015,NUTS,2013,PT1,1,620337.72
2015,NUTS,2013,PT16,2,476712.72
2015,NUTS,2013,PT16D,3,476712.72
2015,NUTS,2013,PT17,2,143625.0
2015,NUTS,2013,PT170,3,143625.0
2015,NUTS,2013,SE,0,3622070.71
2015,NUTS,2013,SE1,1,2822206.96
2015,NUTS,2013,SE11,2,1564207.17
2015,NUTS,2013,SE110,3,1564207.17
2015,NUTS,2013,SE12,2,1257999.79
2015,NUTS,2013,SE121,3,1195134.79
2015,NUTS,2013,SE123,3,62865.0
2015,NUTS,2013,SE2,1,799863.75
2015,NUTS,2013,SE22,2,799863.75
2015,NUTS,2013,SE224,3,799863.75
2015,NUTS,2013,SI,0,50000.0
2015,NUTS,2013,SI0,1,50000.0
2015,NUTS,2013,SI04,2,50000.0
2015,NUTS,2013,SI041,3,50000.0
2015,NUTS,2013,SK,0,50000.0
2015,NUTS,2013,SK0,1,50000.0
2015,NUTS,2013,SK01,2,50000.0
2015,NUTS,2013,SK010,3,50000.0
2015,NUTS,2013,UK,0,8195694.72
2015,NUTS,2013,UKD,1,634661.75
2015,NUTS,2013,UKD3,2,634661.75
2015,NUTS,2013,UKD33,3,634661.75
2015,NUTS,2013,UKE,1,195454.8
2015,NUTS,2013,UKE4,2,195454.8
2015,NUTS,2013,UKE42,3,195454.8
2015,NUTS,2013,UKF,1,134250.0
2015,NUTS,2013,UKF2,2,134250.0
2015,NUTS,2013,UKF21,3,134250.0
2015,NUTS,2013,UKG,1,1922443.64
2015,NUTS,2013,UKG3,2,1922443.64
2015,NUTS,2013,UKG31,3,1803818.64
2015,NUTS,2013,UKG33,3,118625.0
2015,NUTS,2013,UKI,1,3915131.55
2015,NUTS,2013,UKI3,2,3818552.8
2015,NUTS,2013,UKI31,3,523801.77
2015,NUTS,2013,UKI32,3,3294751.03
2015,NUTS,2013,UKI4,2,96578.75
2015,NUTS,2013,UKI42,3,96578.75
2015,NUTS,2013,UKJ,1,573889.34
2015,NUTS,2013,UKJ2,2,546575.76
2015,NUTS,2013,UKJ25,3,546575.76
2015,NUTS,2013,UKJ3,2,27313.58
2015,NUTS,2013,UKJ32,3,27313.58
2015,NUTS,2013,UKL,1,546575.76
2015,NUTS,2013,UKL2,2,546575.76
2015,NUTS,2013,UKL22,3,546575.76
2015,NUTS,2013,UKM,1,273287.88
2015,NUTS,2013,UKM3,2,273287.88
2015,NUTS,2013,UKM34,3,273287.88
2016,NUTS,2016,AT,0,5066954.15
2016,NUTS,2016,AT1,1,3147585.99
2016,NUTS,2016,AT13,2,3147585.99
2016,NUTS,2016,AT130,3,3147585.99
2016,NUTS,2016,AT2,1,358125.0
2016,NUTS,2016,AT21,2,358125.0
2016,NUTS,2016,AT211,3,358125.0
2016,NUTS,2016,AT3,1,1561243.16
2016,NUTS,2016,AT31,2,69375.0
2016,NUTS,2016,AT312,3,69375.0
2016,NUTS,2016,AT33,2,1441868.16
2016,NUTS,2016,AT332,3,1441868.16
2016,NUTS,2016,AT34,2,50000.0
2016,NUTS,2016,AT342,3,50000.0
2016,NUTS,2016,BE,0,6086890.77
2016,NUTS,2016,BE1,1,2014652.77
2016,NUTS,2016,BE10,2,2014652.77
2016,NUTS,2016,BE100,3,2014652.77
2016,NUTS,2016,BE2,1,4072238.0
2016,NUTS,2016,BE21,2,125025.0
2016,NUTS,2016,BE213,3,125025.0
2016,NUTS,2016,BE23,2,2109844.0
2016,NUTS,2016,BE234,3,2109844.0
2016,NUTS,2016,BE24,2,1837369.0
2016,NUTS,2016,BE242,3,1837369.0
2016,NUTS,2016,CZ,0,520338.73
2016,NUTS,2016,CZ0,1,520338.73
2016,NUTS,2016,CZ01,2,371838.73
2016,NUTS,2016,CZ010,3,371838.73
2016,NUTS,2016,CZ06,2,148500.0
2016,NUTS,2016,CZ064,3,148500.0
2016,NUTS,2016,DE,0,20669552.16
2016,NUTS,2016,DE1,1,4736461.41
2016,NUTS,2016,DE11,2,561393.75
2016,NUTS,2016,DE111,3,561393.75
2016,NUTS,2016,DE12,2,3056768.0
2016,NUTS,2016,DE125,3,3056768.0
2016,NUTS,2016,DE13,2,869083.18
2016,NUTS,2016,DE131,3,869083.18
2016,NUTS,2016,DE14,2,249216.48
2016,NUTS,2016,DE142,3,249216.48
2016,NUTS,2016,DE2,1,2270217.92
2016,NUTS,2016,DE21,2,1766365.92
2016,NUTS,2016,DE212,3,747649.44
2016,NUTS,2016,DE21C,3,315000.0
2016,NUTS,2016,DE21H,3,703716.48
2016,NUTS,2016,DE22,2,116352.0
2016,NUTS,2016,DE222,3,116352.0
2016,NUTS,2016,DE25,2,387500.0
2016,NUTS,2016,DE252,3,387500.0
2016,NUTS,2016,DE3,1,1711616.6
2016,NUTS,2016,DE30,2,1711616.6
2016,NUTS,2016,DE300,3,1711616.6
2016,NUTS,2016,DE6,1,3881879.79
2016,NUTS,2016,DE60,2,3881879.79
2016,NUTS,2016,DE600,3,3881879.79
2016,NUTS,2016,DE7,1,2905500.0
2016,NUTS,2016,DE71,2,2905500.0
2016,NUTS,2016,DE711,3,589375.0
2016,NUTS,2016,DE712,3,2316125.0
2016,NUTS,2016,DE8,1,249216.48
2016,NUTS,2016,DE80,2,249216.48
2016,NUTS,2016,DE803,3,249216.48
2016,NUTS,2016,DE9,1,148500.0
2016,NUTS,2016,DE92,2,148500.0
2016,NUTS,2016,DE929,3,148500.0
2016,NUTS,2016,DEA,1,1933910.0
2016,NUTS,2016,DEA2,2,1933910.0
2016,NUTS,2016,DEA22,3,214324.75
2016,NUTS,2016,DEA2C,3,919847.5
2016,NUTS,2016,DEA2D,3,799737.75
2016,NUTS,2016,DED,1,2389999.96
2016,NUTS,2016,DED2,2,1736124.96
2016,NUTS,2016,DED21,3,1736124.96
2016,NUTS,2016,DED4,2,150375.0
2016,NUTS,2016,DED41,3,150375.0
2016,NUTS,2016,DED5,2,503500.0
2016,NUTS,2016,DED51,3,503500.0
2016,NUTS,2016,DEG,1,442250.0
2016,NUTS,2016,DEG0,2,442250.0
2016,NUTS,2016,DEG0F,3,442250.0
2016,NUTS,2016,DK,0,7364766.43
2016,NUTS,2016,DK0,1,7364766.43
2016,NUTS,2016,DK01,2,6476571.63
2016,NUTS,2016,DK011,3,5600085.38
2016,NUTS,2016,DK012,3,471486.25
2016,NUTS,2016,DK013,3,405000.0
2016,NUTS,2016,DK03,2,212194.8
2016,NUTS,2016,DK031,3,212194.8
2016,NUTS,2016,DK04,2,676000.0
2016,NUTS,2016,DK042,3,676000.0
2016,NUTS,2016,EE,0,450750.0
2016,NUTS,2016,EE0,1,450750.0
2016,NUTS,2016,EE00,2,450750.0
2016,NUTS,2016,EE008,3,450750.0
2016,NUTS,2016,ES,0,10408796.36
2016,NUTS,2016,ES1,1,311250.02
2016,NUTS,2016,ES12,2,311250.02
2016,NUTS,2016,ES120,3,311250.02
2016,NUTS,2016,ES2,1,355031.25
2016,NUTS,2016,ES21,2,355031.25
2016,NUTS,2016,ES212,3,155031.25
2016,NUTS,2016,ES213,3,200000.0
2016,NUTS,2016,ES3,1,1637028.42
2016,NUTS,2016,ES30,2,1637028.42
2016,NUTS,2016,ES300,3,1637028.42
2016,NUTS,2016,ES5,1,7294549.17
2016,NUTS,2016,ES51,2,6236857.74
2016,NUTS,2016,ES511,3,4543397.28
2016,NUTS,2016,ES512,3,1445587.5
2016,NUTS,2016,ES514,3,247872.96
2016,NUTS,2016,ES52,2,1057691.43
2016,NUTS,2016,ES521,3,595600.0
2016,NUTS,2016,ES523,3,462091.43
2016,NUTS,2016,ES6,1,810937.5
2016,NUTS,2016,ES61,2,810937.5
2016,NUTS,2016,ES618,3,810937.5
2016,NUTS,2016,FI,0,3171133.19
2016,NUTS,2016,FI1,1,3171133.19
2016,NUTS,2016,FI1B,2,972639.5
2016,NUTS,2016,FI1B1,3,972639.5
2016,NUTS,2016,FI1C,2,183950.0
2016,NUTS,2016,FI1C1,3,183950.0
2016,NUTS,2016,FI1D,2,2014543.69
2016,NUTS,2016,FI1D2,3,2014543.69
2016,NUTS,2016,FR,0,7912358.46
2016,NUTS,2016,FR1,1,5942105.29
2016,NUTS,2016,FR10,2,5942105.29
2016,NUTS,2016,FR101,3,3563585.6
2016,NUTS,2016,FR103,3,253548.99
2016,NUTS,2016,FR105,3,1664938.4
2016,NUTS,2016,FR107,3,460032.3
2016,NUTS,2016,FRE,1,562171.6
2016,NUTS,2016,FRE1,2,299296.0
2016,NUTS,2016,FRE11,3,299296.0
2016,NUTS,2016,FRE2,2,262875.6
2016,NUTS,2016,FRE23,3,262875.6
2016,NUTS,2016,FRH,1,652739.49
2016,NUTS,2016,FRH0,2,652739.49
2016,NUTS,2016,FRH03,3,652739.49
2016,NUTS,2016,FRI,1,33087.08
2016,NUTS,2016,FRI1,2,33087.08
2016,NUTS,2016,FRI12,3,33087.08
2016,NUTS,2016,FRJ,1,722255.0
2016,NUTS,2016,FRJ2,2,722255.0
2016,NUTS,2016,FRJ23,3,722255.0
2016,NUTS,2016,HU,0,549824.43
2016,NUTS,2016,HU3,1,549824.43
2016,NUTS,2016,HU33,2,549824.43
2016,NUTS,2016,HU333,3,549824.43
2016,NUTS,2016,IE,0,1944350.34
2016,NUTS,2016,IE0,1,1944350.34
2016,NUTS,2016,IE05,2,260520.0
2016,NUTS,2016,IE053,3,260520.0
2016,NUTS,2016,IE06,2,1683830.34
2016,NUTS,2016,IE061,3,760931.59
2016,NUTS,2016,IE062,3,922898.75
2016,NUTS,2016,IT,0,15268982.59
2016,NUTS,2016,ITC,1,6741198.57
2016,NUTS,2016,ITC1,2,947554.32
2016,NUTS,2016,ITC11,3,947554.32
2016,NUTS,2016,ITC3,2,1081663.75
2016,NUTS,2016,ITC33,3,1081663.75
2016,NUTS,2016,ITC4,2,4711980.5
2016,NUTS,2016,ITC46,3,125000.0
2016,NUTS,2016,ITC47,3,180000.31
2016,NUTS,2016,ITC48,3,902750.0
2016,NUTS,2016,ITC4C,3,3504230.19
2016,NUTS,2016,ITF,1,780000.0
2016,NUTS,2016,ITF1,2,160000.0
2016,NUTS,2016,ITF14,3,160000.0
2016,NUTS,2016,ITF4,2,620000.0
2016,NUTS,2016,ITF47,3,620000.0
2016,NUTS,2016,ITG,1,320000.0
2016,NUTS,2016,ITG1,2,320000.0
2016,NUTS,2016,ITG12,3,320000.0
2016,NUTS,2016,ITH,1,1499124.7
2016,NUTS,2016,ITH2,2,180277.2
2016,NUTS,2016,ITH20,3,180277.2
2016,NUTS,2016,ITH3,2,361160.0
2016,NUTS,2016,ITH36,3,361160.0
2016,NUTS,2016,ITH5,2,957687.5
2016,NUTS,2016,ITH54,3,297062.5
2016,NUTS,2016,ITH55,3,660625.0
2016,NUTS,2016,ITI,1,5928659.32
2016,NUTS,2016,ITI1,2,1211446.82
2016,NUTS,2016,ITI14,3,258061.32
2016,NUTS,2016,ITI17,3,953385.5
2016,NUTS,2016,ITI4,2,4717212.5
2016,NUTS,2016,ITI43,3,4717212.5
2016,NUTS,2016,LU,0,1845028.77
2016,NUTS,2016,LU0,1,1845028.77
2016,NUTS,2016,LU00,2,1845028.77
2016,NUTS,2016,LU000,3,1845028.77
2016,NUTS,2016,NL,0,26353127.09
2016,NUTS,2016,NL1,1,5054863.67
2016,NUTS,2016,NL11,2,5054863.67
2016,NUTS,2016,NL113,3,5054863.67
2016,NUTS,2016,NL2,1,1806622.84
2016,NUTS,2016,NL22,2,1806622.84
2016,NUTS,2016,NL226,3,1806622.84
2016,NUTS,2016,NL3,1,11162349.78
2016,NUTS,2016,NL31,2,2601693.45
2016,NUTS,2016,NL310,3,2601693.45
2016,NUTS,2016,NL32,2,3231693.53
2016,NUTS,2016,NL321,3,277687.5
2016,NUTS,2016,NL329,3,2954006.03
2016,NUTS,2016,NL33,2,5328962.8
2016,NUTS,2016,NL332,3,1136108.25
2016,NUTS,2016,NL337,3,3911854.55
2016,NUTS,2016,NL33C,3,281000.0
2016,NUTS,2016,NL4,1,8329290.8
2016,NUTS,2016,NL41,2,5383290.8
2016,NUTS,2016,NL414,3,5383290.8
2016,NUTS,2016,NL42,2,2946000.0
2016,NUTS,2016,NL423,3,2946000.0
2016,NUTS,2016,PL,0,364881.4
2016,NUTS,2016,PL2,1,364881.4
2016,NUTS,2016,PL21,2,364881.4
2016,NUTS,2016,PL213,3,364881.4
2016,NUTS,2016,PT,0,883211.25
2016,NUTS,2016,PT1,1,883211.25
2016,NUTS,2016,PT11,2,544493.75
2016,NUTS,2016,PT112,3,539993.75
2016,NUTS,2016,PT11A,3,4500.0
2016,NUTS,2016,PT16,2,203717.5
2016,NUTS,2016,PT16D,3,203717.5
2016,NUTS,2016,PT17,2,135000.0
2016,NUTS,2016,PT170,3,135000.0
2016,NUTS,2016,SE,0,12853808.51
2016,NUTS,2016,SE1,1,4129239.21
2016,NUTS,2016,SE11,2,1988590.46
2016,NUTS,2016,SE110,3,1988590.46
2016,NUTS,2016,SE12,2,2140648.75
2016,NUTS,2016,SE121,3,2140648.75
2016,NUTS,2016,SE2,1,8724569.3
2016,NUTS,2016,SE22,2,8674569.3
2016,NUTS,2016,SE224,3,8674569.3
2016,NUTS,2016,SE23,2,50000.0
2016,NUTS,2016,SE232,3,50000.0
2016,NUTS,2016,SI,0,430825.0
2016,NUTS,2016,SI0,1,430825.0
2016,NUTS,2016,SI04,2,430825.0
2016,NUTS,2016,SI041,3,430825.0
2016,NUTS,2016,SK,0,250911.46
2016,NUTS,2016,SK0,1,250911.46
2016,NUTS,2016,SK01,2,250911.46
2016,NUTS,2016,SK010,3,250911.46
2016,NUTS,2016,UK,0,12074215.86
2016,NUTS,2016,UKD,1,273287.88
2016,NUTS,2016,UKD3,2,273287.88
2016,NUTS,2016,UKD33,3,273287.88
2016,NUTS,2016,UKE,1,1279153.71
2016,NUTS,2016,UKE1,2,250000.0
2016,NUTS,2016,UKE11,3,250000.0
2016,NUTS,2016,UKE3,2,454046.96
2016,NUTS,2016,UKE32,3,454046.96
2016,NUTS,2016,UKE4,2,575106.75
2016,NUTS,2016,UKE42,3,575106.75
2016,NUTS,2016,UKF,1,642500.0
2016,NUTS,2016,UKF1,2,642500.0
2016,NUTS,2016,UKF14,3,642500.0
2016,NUTS,2016,UKG,1,323287.88
2016,NUTS,2016,UKG3,2,323287.88
2016,NUTS,2016,UKG31,3,323287.88
2016,NUTS,2016,UKH,1,186150.0
2016,NUTS,2016,UKH1,2,186150.0
2016,NUTS,2016,UKH14,3,186150.0
2016,NUTS,2016,UKI,1,8542997.26
2016,NUTS,2016,UKI3,2,7996421.5
2016,NUTS,2016,UKI31,3,1087392.5
2016,NUTS,2016,UKI32,3,6277327.75
2016,NUTS,2016,UKI33,3,631701.25
2016,NUTS,2016,UKI4,2,546575.76
2016,NUTS,2016,UKI42,3,546575.76
2016,NUTS,2016,UKJ,1,503551.25
2016,NUTS,2016,UKJ2,2,405051.25
2016,NUTS,2016,UKJ25,3,405051.25
2016,NUTS,2016,UKJ4,2,98500.0
2016,NUTS,2016,UKJ45,3,98500.0
2016,NUTS,2016,UKL,1,273287.88
2016,NUTS,2016,UKL2,2,273287.88
2016,NUTS,2016,UKL22,3,273287.88
2016,NUTS,2016,UKM,1,50000.0
2016,NUTS,2016,UKM7,2,50000.0
2016,NUTS,2016,UKM75,3,50000.0
2017,NUTS,2016,AT,0,5837294.47
2017,NUTS,2016,AT1,1,3289817.56
2017,NUTS,2016,AT13,2,3289817.56
2017,NUTS,2016,AT130,3,3289817.56
2017,NUTS,2016,AT2,1,1022483.75
2017,NUTS,2016,AT22,2,1022483.75
2017,NUTS,2016,AT221,3,665733.75
2017,NUTS,2016,AT225,3,356750.0
2017,NUTS,2016,AT3,1,1524993.16
2017,NUTS,2016,AT32,2,255934.08
2017,NUTS,2016,AT323,3,255934.08
2017,NUTS,2016,AT33,2,1269059.08
2017,NUTS,2016,AT332,3,1269059.08
2017,NUTS,2016,BE,0,10023359.75
2017,NUTS,2016,BE1,1,1104267.0
2017,NUTS,2016,BE10,2,1104267.0
2017,NUTS,2016,BE100,3,1104267.0
2017,NUTS,2016,BE2,1,8612852.75
2017,NUTS,2016,BE22,2,50000.0
2017,NUTS,2016,BE221,3,50000.0
2017,NUTS,2016,BE23,2,4904637.0
2017,NUTS,2016,BE234,3,4904637.0
2017,NUTS,2016,BE24,2,3658215.75
2017,NUTS,2016,BE241,3,46586.25
2017,NUTS,2016,BE242,3,3611629.5
2017,NUTS,2016,BE3,1,306240.0
2017,NUTS,2016,BE31,2,306240.0
