,year,region_type,region_year_spec,region_id,region_level,policy_proj_spec
63,2014,NUTS,2013,AT13,2,1.64
64,2014,NUTS,2013,BE10,2,1.4
65,2014,NUTS,2013,BE21,2,1.4
66,2014,NUTS,2013,BE24,2,1.4
67,2014,NUTS,2013,BE35,2,2.8
68,2014,NUTS,2013,CZ01,2,1.4
69,2014,NUTS,2013,DE12,2,0.47
70,2014,NUTS,2013,DE21,2,1.4
71,2014,NUTS,2013,DE30,2,0.47
72,2014,NUTS,2013,DEA2,2,1.02
73,2014,NUTS,2013,DK01,2,0.56
74,2014,NUTS,2013,EE00,2,1.4
75,2014,NUTS,2013,ES30,2,2.18
76,2014,NUTS,2013,ES51,2,1.12
77,2014,NUTS,2013,ES61,2,2.8
78,2014,NUTS,2013,FI1D,2,2.8
79,2014,NUTS,2013,FR10,2,0.93
80,2014,NUTS,2013,FR43,2,2.8
81,2014,NUTS,2013,FR51,2,1.4
82,2014,NUTS,2013,FR52,2,2.8
83,2014,NUTS,2013,FR62,2,2.8
84,2014,NUTS,2013,FR71,2,0.56
85,2014,NUTS,2013,HR04,2,1.68
86,2014,NUTS,2013,HU10,2,1.2
87,2014,NUTS,2013,ITC1,2,2.34
88,2014,NUTS,2013,ITH4,2,2.8
89,2014,NUTS,2013,ITH5,2,0.7
90,2014,NUTS,2013,ITI1,2,2.8
91,2014,NUTS,2013,ITI3,2,2.8
92,2014,NUTS,2013,ITI4,2,1.4
93,2014,NUTS,2013,LU00,2,0.93
94,2014,NUTS,2013,LV00,2,0.7
95,2014,NUTS,2013,NL11,2,2.8
96,2014,NUTS,2013,NL22,2,2.8
97,2014,NUTS,2013,NL31,2,0.93
98,2014,NUTS,2013,NL32,2,0.8
99,2014,NUTS,2013,NL33,2,0.28
100,2014,NUTS,2013,NL41,2,0.93
101,2014,NUTS,2013,PL12,2,2.24
102,2014,NUTS,2013,PT17,2,2.1
103,2014,NUTS,2013,RO32,2,0.56
104,2014,NUTS,2013,SE11,2,1.87
105,2014,NUTS,2013,SE12,2,1.4
106,2014,NUTS,2013,SI04,2,1.4
107,2014,NUTS,2013,UKE4,2,2.8
108,2014,NUTS,2013,UKJ2,2,2.8
109,2014,NUTS,2013,UKK1,2,2.8
110,2014,NUTS,2013,UKM3,2,1.4
111,2014,NUTS,2013,UKN0,2,1.4
112,2014,NUTS,2013,AT123,3,2.8
113,2014,NUTS,2013,AT130,3,1.64
114,2014,NUTS,2013,BE100,3,1.4
115,2014,NUTS,2013,BE211,3,1.4
116,2014,NUTS,2013,BE213,3,1.4
117,2014,NUTS,2013,BE242,3,1.4
118,2014,NUTS,2013,BE352,3,2.8
119,2014,NUTS,2013,CZ010,3,1.4
120,2014,NUTS,2013,DE125,3,0.47
121,2014,NUTS,2013,DE212,3,1.87
122,2014,NUTS,2013,DE300,3,0.47
123,2014,NUTS,2013,DEA23,3,1.68
124,2014,NUTS,2013,DEA26,3,2.8
125,2014,NUTS,2013,DK011,3,0.93
126,2014,NUTS,2013,EE001,3,1.12
127,2014,NUTS,2013,EE008,3,1.87
128,2014,NUTS,2013,ES300,3,2.18
129,2014,NUTS,2013,ES511,3,0.93
130,2014,NUTS,2013,ES512,3,1.4
131,2014,NUTS,2013,ES611,3,2.8
132,2014,NUTS,2013,ES614,3,2.8
133,2014,NUTS,2013,ES617,3,2.8
134,2014,NUTS,2013,ES618,3,2.8
135,2014,NUTS,2013,FI1D6,3,2.8
136,2014,NUTS,2013,FR101,3,0.86
137,2014,NUTS,2013,FR105,3,2.8
138,2014,NUTS,2013,FR431,3,2.8
139,2014,NUTS,2013,FR512,3,1.4
140,2014,NUTS,2013,FR514,3,2.8
141,2014,NUTS,2013,FR522,3,2.8
142,2014,NUTS,2013,FR623,3,2.8
143,2014,NUTS,2013,FR716,3,0.7
144,2014,NUTS,2013,HR042,3,2.1
145,2014,NUTS,2013,HU101,3,1.2
146,2014,NUTS,2013,ITC11,3,2.24
147,2014,NUTS,2013,ITC12,3,2.8
148,2014,NUTS,2013,ITH44,3,2.8
149,2014,NUTS,2013,ITH55,3,0.7
150,2014,NUTS,2013,ITI18,3,2.8
151,2014,NUTS,2013,ITI33,3,2.8
152,2014,NUTS,2013,ITI43,3,1.4
153,2014,NUTS,2013,LU000,3,0.93
154,2014,NUTS,2013,LV006,3,0.93
155,2014,NUTS,2013,NL113,3,2.8
156,2014,NUTS,2013,NL226,3,2.8
157,2014,NUTS,2013,NL310,3,0.93
158,2014,NUTS,2013,NL326,3,0.8
159,2014,NUTS,2013,NL332,3,1.4
160,2014,NUTS,2013,NL413,3,2.8
161,2014,NUTS,2013,PL127,3,2.24
162,2014,NUTS,2013,PT170,3,2.1
163,2014,NUTS,2013,RO321,3,1.4
164,2014,NUTS,2013,SE110,3,1.87
165,2014,NUTS,2013,SE122,3,2.8
166,2014,NUTS,2013,SI041,3,1.4
167,2014,NUTS,2013,UKE42,3,2.8
168,2014,NUTS,2013,UKJ25,3,2.8
169,2014,NUTS,2013,UKK11,3,2.8
170,2014,NUTS,2013,UKM34,3,1.4
171,2014,NUTS,2013,UKN04,3,2.8
172,2015,NUTS,2013,AT,0,1.2
173,2015,NUTS,2013,BE,0,1.04
174,2015,NUTS,2013,BG,0,1.65
175,2015,NUTS,2013,CY,0,2.06
176,2015,NUTS,2013,CZ,0,1.61
177,2015,NUTS,2013,DE,0,0.79
178,2015,NUTS,2013,DK,0,0.91
179,2015,NUTS,2013,EE,0,1.69
180,2015,NUTS,2013,ES,0,0.86
181,2015,NUTS,2013,FI,0,0.97
182,2015,NUTS,2013,FR,0,0.79
183,2015,NUTS,2013,HR,0,2.17
184,2015,NUTS,2013,HU,0,1.19
185,2015,NUTS,2013,IE,0,1.36
186,2015,NUTS,2013,IT,0,0.93
187,2015,NUTS,2013,LT,0,1.05
188,2015,NUTS,2013,LU,0,1.85
189,2015,NUTS,2013,LV,0,1.86
190,2015,NUTS,2013,MT,0,1.1
191,2015,NUTS,2013,NL,0,0.97
192,2015,NUTS,2013,PL,0,1.54
193,2015,NUTS,2013,PT,0,1.05
194,2015,NUTS,2013,RO,0,1.52
195,2015,NUTS,2013,SE,0,0.71
196,2015,NUTS,2013,SI,0,1.2
197,2015,NUTS,2013,SK,0,1.74
198,2015,NUTS,2013,UK,0,1.02
199,2015,NUTS,2013,AT1,1,1.34
200,2015,NUTS,2013,AT2,1,0.87
201,2015,NUTS,2013,AT3,1,1.1
202,2015,NUTS,2013,BE1,1,1.48
203,2015,NUTS,2013,BE2,1,0.56
204,2015,NUTS,2013,BE3,1,0.22
205,2015,NUTS,2013,BG4,1,1.65
206,2015,NUTS,2013,CY0,1,2.06
207,2015,NUTS,2013,CZ0,1,1.61
208,2015,NUTS,2013,DE1,1,0.43
209,2015,NUTS,2013,DE2,1,0.74
210,2015,NUTS,2013,DE3,1,1.19
211,2015,NUTS,2013,DE4,1,0.55
212,2015,NUTS,2013,DE5,1,1.28
213,2015,NUTS,2013,DE6,1,0.58
214,2015,NUTS,2013,DE7,1,0.72
215,2015,NUTS,2013,DE8,1,0.41
216,2015,NUTS,2013,DE9,1,0.64
217,2015,NUTS,2013,DEA,1,1.14
218,2015,NUTS,2013,DEB,1,0.51
219,2015,NUTS,2013,DEC,1,1.65
220,2015,NUTS,2013,DED,1,0.58
221,2015,NUTS,2013,DEF,1,1.2
222,2015,NUTS,2013,DEG,1,0.51
223,2015,NUTS,2013,DK0,1,0.91
224,2015,NUTS,2013,EE0,1,1.69
225,2015,NUTS,2013,ES1,1,1.1
226,2015,NUTS,2013,ES2,1,1.04
227,2015,NUTS,2013,ES3,1,0.96
228,2015,NUTS,2013,ES5,1,0.69
229,2015,NUTS,2013,ES6,1,1.41
230,2015,NUTS,2013,FI1,1,0.97
231,2015,NUTS,2013,FR1,1,0.89
232,2015,NUTS,2013,FR4,1,0.6
233,2015,NUTS,2013,FR5,1,0.94
234,2015,NUTS,2013,FR6,1,1.8
235,2015,NUTS,2013,FR7,1,0.58
236,2015,NUTS,2013,FR8,1,0.21
237,2015,NUTS,2013,HR0,1,2.17
238,2015,NUTS,2013,HU1,1,1.17
239,2015,NUTS,2013,HU3,1,1.32
240,2015,NUTS,2013,IE0,1,1.36
241,2015,NUTS,2013,ITC,1,0.63
242,2015,NUTS,2013,ITF,1,0.6
243,2015,NUTS,2013,ITG,1,0.33
244,2015,NUTS,2013,ITH,1,0.9
245,2015,NUTS,2013,ITI,1,1.23
246,2015,NUTS,2013,LT0,1,1.05
247,2015,NUTS,2013,LU0,1,1.85
248,2015,NUTS,2013,LV0,1,1.86
249,2015,NUTS,2013,MT0,1,1.1
250,2015,NUTS,2013,NL1,1,0.55
251,2015,NUTS,2013,NL2,1,1.22
252,2015,NUTS,2013,NL3,1,0.99
253,2015,NUTS,2013,NL4,1,0.72
254,2015,NUTS,2013,PL1,1,2.04
255,2015,NUTS,2013,PL4,1,0.82
256,2015,NUTS,2013,PL5,1,0.82
257,2015,NUTS,2013,PL6,1,3.29
258,2015,NUTS,2013,PT1,1,1.07
259,2015,NUTS,2013,RO1,1,3.29
260,2015,NUTS,2013,RO2,1,0.55
261,2015,NUTS,2013,RO3,1,1.76
262,2015,NUTS,2013,RO4,1,1.1
263,2015,NUTS,2013,SE1,1,0.62
264,2015,NUTS,2013,SE2,1,0.79
265,2015,NUTS,2013,SE3,1,1.32
266,2015,NUTS,2013,SI0,1,1.2
267,2015,NUTS,2013,SK0,1,1.74
268,2015,NUTS,2013,UKC,1,0.82
269,2015,NUTS,2013,UKD,1,1.02
270,2015,NUTS,2013,UKE,1,1.73
271,2015,NUTS,2013,UKF,1,1.0
272,2015,NUTS,2013,UKH,1,1.65
273,2015,NUTS,2013,UKI,1,0.99
274,2015,NUTS,2013,UKJ,1,0.76
275,2015,NUTS,2013,UKK,1,1.65
276,2015,NUTS,2013,UKL,1,1.1
277,2015,NUTS,2013,UKM,1,0.49
278,2015,NUTS,2013,UKN,1,3.29
279,2015,NUTS,2013,AT12,2,0.99
280,2015,NUTS,2013,AT13,2,1.38
281,2015,NUTS,2013,AT22,2,0.91
282,2015,NUTS,2013,AT31,2,1.65
283,2015,NUTS,2013,AT32,2,1.65
284,2015,NUTS,2013,BE10,2,1.48
285,2015,NUTS,2013,BE21,2,0.97
286,2015,NUTS,2013,BE23,2,0.38
287,2015,NUTS,2013,BE24,2,0.55
288,2015,NUTS,2013,BE31,2,0.27
289,2015,NUTS,2013,BE33,2,0.41
290,2015,NUTS,2013,BG41,2,1.65
291,2015,NUTS,2013,CY00,2,2.06
292,2015,NUTS,2013,CZ01,2,1.7
293,2015,NUTS,2013,CZ02,2,3.29
294,2015,NUTS,2013,CZ04,2,3.29
295,2015,NUTS,2013,CZ06,2,0.94
296,2015,NUTS,2013,CZ08,2,1.65
297,2015,NUTS,2013,DE11,2,0.52
298,2015,NUTS,2013,DE12,2,0.35
299,2015,NUTS,2013,DE13,2,0.72
300,2015,NUTS,2013,DE21,2,0.85
301,2015,NUTS,2013,DE24,2,1.65
302,2015,NUTS,2013,DE25,2,0.24
303,2015,NUTS,2013,DE30,2,1.19
304,2015,NUTS,2013,DE40,2,0.55
305,2015,NUTS,2013,DE50,2,1.28
306,2015,NUTS,2013,DE60,2,0.58
307,2015,NUTS,2013,DE71,2,0.55
308,2015,NUTS,2013,DE73,2,2.47
309,2015,NUTS,2013,DE80,2,0.41
310,2015,NUTS,2013,DE91,2,0.41
311,2015,NUTS,2013,DE92,2,1.1
312,2015,NUTS,2013,DE94,2,0.41
313,2015,NUTS,2013,DEA1,2,1.23
314,2015,NUTS,2013,DEA2,2,1.03
315,2015,NUTS,2013,DEA3,2,1.98
316,2015,NUTS,2013,DEA4,2,0.66
317,2015,NUTS,2013,DEA5,2,1.18
318,2015,NUTS,2013,DEB1,2,3.29
319,2015,NUTS,2013,DEB3,2,0.27
320,2015,NUTS,2013,DEC0,2,1.65
321,2015,NUTS,2013,DED2,2,0.22
322,2015,NUTS,2013,DED4,2,0.55
323,2015,NUTS,2013,DED5,2,1.01
324,2015,NUTS,2013,DEF0,2,1.2
325,2015,NUTS,2013,DEG0,2,0.51
326,2015,NUTS,2013,DK01,2,0.89
327,2015,NUTS,2013,DK02,2,1.98
328,2015,NUTS,2013,DK03,2,0.55
329,2015,NUTS,2013,DK04,2,1.03
330,2015,NUTS,2013,DK05,2,0.41
331,2015,NUTS,2013,EE00,2,1.69
332,2015,NUTS,2013,ES12,2,1.65
333,2015,NUTS,2013,ES13,2,1.32
334,2015,NUTS,2013,ES21,2,1.44
335,2015,NUTS,2013,ES22,2,0.82
336,2015,NUTS,2013,ES24,2,1.1
337,2015,NUTS,2013,ES30,2,0.96
338,2015,NUTS,2013,ES51,2,0.66
339,2015,NUTS,2013,ES52,2,1.01
340,2015,NUTS,2013,ES61,2,1.32
341,2015,NUTS,2013,ES62,2,1.65
342,2015,NUTS,2013,FI19,2,0.44
343,2015,NUTS,2013,FI1B,2,1.25
344,2015,NUTS,2013,FI1C,2,1.1
345,2015,NUTS,2013,FI1D,2,0.41
346,2015,NUTS,2013,FR10,2,0.89
347,2015,NUTS,2013,FR42,2,0.47
348,2015,NUTS,2013,FR43,2,1.65
349,2015,NUTS,2013,FR52,2,3.29
350,2015,NUTS,2013,FR61,2,1.32
351,2015,NUTS,2013,FR62,2,2.2
352,2015,NUTS,2013,FR71,2,0.53
353,2015,NUTS,2013,FR72,2,1.1
354,2015,NUTS,2013,FR82,2,0.33
355,2015,NUTS,2013,HR04,2,2.28
356,2015,NUTS,2013,HU10,2,1.17
357,2015,NUTS,2013,HU31,2,3.29
358,2015,NUTS,2013,HU32,2,1.23
359,2015,NUTS,2013,HU33,2,1.1
360,2015,NUTS,2013,IE01,2,0.6
361,2015,NUTS,2013,IE02,2,1.52
362,2015,NUTS,2013,ITC1,2,0.94
363,2015,NUTS,2013,ITC3,2,0.77
364,2015,NUTS,2013,ITC4,2,0.44
365,2015,NUTS,2013,ITF3,2,0.47
366,2015,NUTS,2013,ITF4,2,1.32
367,2015,NUTS,2013,ITF6,2,1.65
368,2015,NUTS,2013,ITG1,2,0.41
369,2015,NUTS,2013,ITH1,2,1.65
370,2015,NUTS,2013,ITH2,2,2.2
371,2015,NUTS,2013,ITH3,2,0.24
372,2015,NUTS,2013,ITH5,2,0.77
373,2015,NUTS,2013,ITI1,2,1.27
374,2015,NUTS,2013,ITI4,2,1.25
375,2015,NUTS,2013,LT00,2,1.05
376,2015,NUTS,2013,LU00,2,1.85
377,2015,NUTS,2013,LV00,2,1.86
378,2015,NUTS,2013,MT00,2,1.1
379,2015,NUTS,2013,NL11,2,0.39
380,2015,NUTS,2013,NL13,2,1.65
381,2015,NUTS,2013,NL21,2,1.46
382,2015,NUTS,2013,NL22,2,1.13
383,2015,NUTS,2013,NL31,2,1.05
384,2015,NUTS,2013,NL32,2,0.67
385,2015,NUTS,2013,NL33,2,1.18
386,2015,NUTS,2013,NL41,2,0.79
387,2015,NUTS,2013,NL42,2,0.62
388,2015,NUTS,2013,PL12,2,2.04
389,2015,NUTS,2013,PL41,2,0.82
390,2015,NUTS,2013,PL51,2,0.82
391,2015,NUTS,2013,PL63,2,3.29
392,2015,NUTS,2013,PT11,2,0.89
393,2015,NUTS,2013,PT16,2,0.82
394,2015,NUTS,2013,PT17,2,1.2
395,2015,NUTS,2013,PT18,2,3.29
396,2015,NUTS,2013,RO11,2,3.29
397,2015,NUTS,2013,RO12,2,3.29
398,2015,NUTS,2013,RO22,2,1.1
399,2015,NUTS,2013,RO32,2,1.76
400,2015,NUTS,2013,RO42,2,1.65
401,2015,NUTS,2013,SE11,2,0.73
402,2015,NUTS,2013,SE12,2,0.37
403,2015,NUTS,2013,SE22,2,0.73
404,2015,NUTS,2013,SE23,2,0.9
405,2015,NUTS,2013,SE31,2,0.82
406,2015,NUTS,2013,SE32,2,3.29
407,2015,NUTS,2013,SE33,2,1.32
408,2015,NUTS,2013,SI03,2,1.23
409,2015,NUTS,2013,SI04,2,1.2
410,2015,NUTS,2013,SK01,2,1.74
411,2015,NUTS,2013,SK03,2,3.29
412,2015,NUTS,2013,UKC2,2,1.65
413,2015,NUTS,2013,UKD3,2,0.96
414,2015,NUTS,2013,UKD6,2,3.29
415,2015,NUTS,2013,UKD7,2,3.29
416,2015,NUTS,2013,UKE2,2,3.29
417,2015,NUTS,2013,UKE4,2,1.94
418,2015,NUTS,2013,UKF1,2,0.76
419,2015,NUTS,2013,UKF2,2,1.32
420,2015,NUTS,2013,UKH1,2,2.1
421,2015,NUTS,2013,UKH2,2,0.82
422,2015,NUTS,2013,UKI3,2,1.02
423,2015,NUTS,2013,UKI4,2,1.5
424,2015,NUTS,2013,UKI7,2,0.6
425,2015,NUTS,2013,UKJ1,2,0.82
426,2015,NUTS,2013,UKJ2,2,0.66
427,2015,NUTS,2013,UKJ3,2,0.94
428,2015,NUTS,2013,UKK1,2,1.52
429,2015,NUTS,2013,UKK4,2,2.2
430,2015,NUTS,2013,UKL1,2,1.65
431,2015,NUTS,2013,UKL2,2,0.99
432,2015,NUTS,2013,UKM2,2,0.47
433,2015,NUTS,2013,UKM3,2,0.52
434,2015,NUTS,2013,UKN0,2,3.29
435,2015,NUTS,2013,AT127,3,2.47
436,2015,NUTS,2013,AT130,3,1.38
437,2015,NUTS,2013,AT221,3,1.06
438,2015,NUTS,2013,AT312,3,2.06
439,2015,NUTS,2013,AT323,3,2.2
440,2015,NUTS,2013,BE100,3,1.48
441,2015,NUTS,2013,BE211,3,1.1
442,2015,NUTS,2013,BE212,3,1.65
443,2015,NUTS,2013,BE213,3,0.73
444,2015,NUTS,2013,BE234,3,0.45
445,2015,NUTS,2013,BE241,3,0.55
446,2015,NUTS,2013,BE242,3,0.55
447,2015,NUTS,2013,BE310,3,0.27
448,2015,NUTS,2013,BE332,3,0.41
449,2015,NUTS,2013,BG411,3,1.65
450,2015,NUTS,2013,CY000,3,2.06
451,2015,NUTS,2013,CZ010,3,1.7
452,2015,NUTS,2013,CZ020,3,3.29
453,2015,NUTS,2013,CZ042,3,3.29
454,2015,NUTS,2013,CZ064,3,0.94
455,2015,NUTS,2013,CZ080,3,1.65
456,2015,NUTS,2013,DE111,3,0.62
457,2015,NUTS,2013,DE122,3,1.03
458,2015,NUTS,2013,DE125,3,0.16
459,2015,NUTS,2013,DE131,3,0.76
460,2015,NUTS,2013,DE138,3,2.2
461,2015,NUTS,2013,DE212,3,0.98
462,2015,NUTS,2013,DE242,3,1.65
463,2015,NUTS,2013,DE252,3,0.3
464,2015,NUTS,2013,DE300,3,1.19
465,2015,NUTS,2013,DE404,3,1.41
466,2015,NUTS,2013,DE501,3,1.23
467,2015,NUTS,2013,DE502,3,1.65
468,2015,NUTS,2013,DE600,3,0.58
469,2015,NUTS,2013,DE711,3,0.51
470,2015,NUTS,2013,DE712,3,0.52
471,2015,NUTS,2013,DE71A,3,3.29
472,2015,NUTS,2013,DE731,3,3.29
473,2015,NUTS,2013,DE736,3,3.29
474,2015,NUTS,2013,DE80K,3,3.29
475,2015,NUTS,2013,DE915,3,1.32
476,2015,NUTS,2013,DE925,3,3.29
477,2015,NUTS,2013,DE929,3,0.9
478,2015,NUTS,2013,DE94D,3,3.29
479,2015,NUTS,2013,DEA12,3,0.55
480,2015,NUTS,2013,DEA13,3,0.66
481,2015,NUTS,2013,DEA16,3,3.29
482,2015,NUTS,2013,DEA1A,3,2.74
483,2015,NUTS,2013,DEA22,3,0.82
484,2015,NUTS,2013,DEA23,3,1.29
485,2015,NUTS,2013,DEA26,3,1.15
486,2015,NUTS,2013,DEA2A,3,3.29
487,2015,NUTS,2013,DEA2D,3,0.47
488,2015,NUTS,2013,DEA32,3,3.29
489,2015,NUTS,2013,DEA33,3,2.2
490,2015,NUTS,2013,DEA34,3,3.29
491,2015,NUTS,2013,DEA47,3,0.82
492,2015,NUTS,2013,DEA52,3,1.2
493,2015,NUTS,2013,DEA5A,3,3.29
494,2015,NUTS,2013,DEB11,3,3.29
495,2015,NUTS,2013,DEB32,3,0.82
496,2015,NUTS,2013,DEC05,3,2.2
497,2015,NUTS,2013,DED21,3,0.25
498,2015,NUTS,2013,DED41,3,0.66
499,2015,NUTS,2013,DED51,3,1.01
500,2015,NUTS,2013,DEF02,3,2.2
501,2015,NUTS,2013,DEF03,3,1.1
502,2015,NUTS,2013,DEF06,3,1.1
503,2015,NUTS,2013,DEG03,3,0.66
504,2015,NUTS,2013,DK011,3,1.02
505,2015,NUTS,2013,DK012,3,0.73
506,2015,NUTS,2013,DK021,3,2.47
507,2015,NUTS,2013,DK031,3,0.82
508,2015,NUTS,2013,DK041,3,3.29
509,2015,NUTS,2013,DK042,3,0.88
510,2015,NUTS,2013,DK050,3,0.41
511,2015,NUTS,2013,EE001,3,1.85
512,2015,NUTS,2013,EE008,3,1.58
513,2015,NUTS,2013,ES120,3,1.65
514,2015,NUTS,2013,ES130,3,1.32
515,2015,NUTS,2013,ES211,3,3.29
516,2015,NUTS,2013,ES212,3,1.1
517,2015,NUTS,2013,ES213,3,1.37
518,2015,NUTS,2013,ES220,3,0.82
519,2015,NUTS,2013,ES243,3,1.1
520,2015,NUTS,2013,ES300,3,0.96
521,2015,NUTS,2013,ES511,3,0.68
522,2015,NUTS,2013,ES522,3,3.29
523,2015,NUTS,2013,ES523,3,0.82
524,2015,NUTS,2013,ES617,3,3.29
525,2015,NUTS,2013,ES618,3,1.65
526,2015,NUTS,2013,ES620,3,1.65
527,2015,NUTS,2013,FI197,3,0.55
528,2015,NUTS,2013,FI1B1,3,1.25
529,2015,NUTS,2013,FI1C1,3,0.82
530,2015,NUTS,2013,FI1C3,3,1.65
531,2015,NUTS,2013,FI1D6,3,0.94
532,2015,NUTS,2013,FR101,3,0.99
533,2015,NUTS,2013,FR102,3,3.29
534,2015,NUTS,2013,FR104,3,0.55
535,2015,NUTS,2013,FR107,3,0.82
536,2015,NUTS,2013,FR108,3,3.29
537,2015,NUTS,2013,FR422,3,3.29
538,2015,NUTS,2013,FR431,3,1.65
539,2015,NUTS,2013,FR522,3,3.29
540,2015,NUTS,2013,FR612,3,1.1
541,2015,NUTS,2013,FR614,3,3.29
542,2015,NUTS,2013,FR623,3,2.2
543,2015,NUTS,2013,FR714,3,0.51
544,2015,NUTS,2013,FR716,3,0.51
545,2015,NUTS,2013,FR718,3,0.82
546,2015,NUTS,2013,FR724,3,1.1
547,2015,NUTS,2013,FR824,3,0.47
548,2015,NUTS,2013,HR041,3,2.16
549,2015,NUTS,2013,HR042,3,2.56
550,2015,NUTS,2013,HR04B,3,3.29
551,2015,NUTS,2013,HU101,3,1.15
552,2015,NUTS,2013,HU102,3,1.32
553,2015,NUTS,2013,HU311,3,3.29
554,2015,NUTS,2013,HU321,3,1.23
555,2015,NUTS,2013,HU331,3,3.29
556,2015,NUTS,2013,HU333,3,0.66
557,2015,NUTS,2013,IE013,3,0.6
558,2015,NUTS,2013,IE021,3,1.6
559,2015,NUTS,2013,IE024,3,3.29
560,2015,NUTS,2013,IE025,3,1.1
561,2015,NUTS,2013,ITC11,3,0.94
562,2015,NUTS,2013,ITC12,3,3.29
563,2015,NUTS,2013,ITC18,3,1.65
564,2015,NUTS,2013,ITC33,3,0.77
565,2015,NUTS,2013,ITC41,3,0.82
566,2015,NUTS,2013,ITC4C,3,0.51
567,2015,NUTS,2013,ITF35,3,3.29
568,2015,NUTS,2013,ITF45,3,1.65
569,2015,NUTS,2013,ITF47,3,1.65
570,2015,NUTS,2013,ITF61,3,3.29
571,2015,NUTS,2013,ITG12,3,0.47
572,2015,NUTS,2013,ITH10,3,1.65
573,2015,NUTS,2013,ITH20,3,2.2
574,2015,NUTS,2013,ITH31,3,1.1
575,2015,NUTS,2013,ITH53,3,0.66
576,2015,NUTS,2013,ITH55,3,0.82
577,2015,NUTS,2013,ITH56,3,1.1
578,2015,NUTS,2013,ITH58,3,3.29
579,2015,NUTS,2013,ITI12,3,1.65
580,2015,NUTS,2013,ITI14,3,1.44
581,2015,NUTS,2013,ITI15,3,1.98
582,2015,NUTS,2013,ITI17,3,1.65
583,2015,NUTS,2013,ITI41,3,3.29
584,2015,NUTS,2013,ITI43,3,1.26
585,2015,NUTS,2013,LT002,3,0.94
586,2015,NUTS,2013,LT003,3,1.65
587,2015,NUTS,2013,LT00A,3,1.03
588,2015,NUTS,2013,LU000,3,1.85
589,2015,NUTS,2013,LV006,3,1.88
590,2015,NUTS,2013,LV007,3,1.65
591,2015,NUTS,2013,MT001,3,1.1
592,2015,NUTS,2013,NL113,3,0.39
593,2015,NUTS,2013,NL131,3,2.2
594,2015,NUTS,2013,NL211,3,3.29
595,2015,NUTS,2013,NL212,3,3.29
596,2015,NUTS,2013,NL213,3,1.1
597,2015,NUTS,2013,NL221,3,1.74
598,2015,NUTS,2013,NL226,3,0.58
599,2015,NUTS,2013,NL310,3,1.05
