,year,region_type,region_year_spec,region_id,region_level,products_proj_spec
566,2016,NUTS,2016,EE,0,0.74
567,2016,NUTS,2016,ES,0,0.82
568,2016,NUTS,2016,FI,0,2.49
569,2016,NUTS,2016,FR,0,0.9
570,2016,NUTS,2016,HU,0,0.17
571,2016,NUTS,2016,IE,0,0.19
572,2016,NUTS,2016,IT,0,1.1
573,2016,NUTS,2016,LU,0,0.56
574,2016,NUTS,2016,MT,0,1.2
575,2016,NUTS,2016,NL,0,0.74
576,2016,NUTS,2016,PL,0,1.23
577,2016,NUTS,2016,PT,0,0.83
578,2016,NUTS,2016,RO,0,0.47
579,2016,NUTS,2016,SE,0,0.94
580,2016,NUTS,2016,SI,0,1.14
581,2016,NUTS,2016,SK,0,0.28
582,2016,NUTS,2016,UK,0,0.81
583,2016,NUTS,2016,AT1,1,0.75
584,2016,NUTS,2016,AT2,1,4.32
585,2016,NUTS,2016,AT3,1,0.97
586,2016,NUTS,2016,BE1,1,0.84
587,2016,NUTS,2016,BE2,1,1.24
588,2016,NUTS,2016,BE3,1,1.1
589,2016,NUTS,2016,CY0,1,2.81
590,2016,NUTS,2016,CZ0,1,1.5
591,2016,NUTS,2016,DE1,1,1.05
592,2016,NUTS,2016,DE2,1,2.13
593,2016,NUTS,2016,DE3,1,0.69
594,2016,NUTS,2016,DE7,1,0.62
595,2016,NUTS,2016,DE9,1,1.12
