,year,region_type,region_year_spec,region_id,region_level,products_fund_spec
596,2016,NUTS,2016,DED,1,3.43
597,2016,NUTS,2016,DEE,1,9.3
598,2016,NUTS,2016,DEG,1,0.29
599,2016,NUTS,2016,DK0,1,0.51
600,2016,NUTS,2016,EE0,1,1.67
601,2016,NUTS,2016,ES2,1,1.16
602,2016,NUTS,2016,ES3,1,1.09
603,2016,NUTS,2016,ES4,1,1.84
604,2016,NUTS,2016,ES5,1,0.66
605,2016,NUTS,2016,FI1,1,2.96
606,2016,NUTS,2016,FR1,1,0.51
607,2016,NUTS,2016,FRB,1,5.58
608,2016,NUTS,2016,FRF,1,1.56
609,2016,NUTS,2016,FRG,1,0.43
610,2016,NUTS,2016,FRJ,1,1.4
611,2016,NUTS,2016,FRK,1,2.07
612,2016,NUTS,2016,HU1,1,0.22
613,2016,NUTS,2016,IE0,1,0.05
614,2016,NUTS,2016,ITC,1,1.51
615,2016,NUTS,2016,ITF,1,0.84
616,2016,NUTS,2016,ITH,1,2.35
617,2016,NUTS,2016,ITI,1,0.47
618,2016,NUTS,2016,LU0,1,0.92
619,2016,NUTS,2016,MT0,1,0.26
620,2016,NUTS,2016,NL2,1,0.53
621,2016,NUTS,2016,NL3,1,0.41
622,2016,NUTS,2016,NL4,1,1.84
623,2016,NUTS,2016,PL2,1,1.67
624,2016,NUTS,2016,PL4,1,0.25
625,2016,NUTS,2016,PL5,1,2.38
626,2016,NUTS,2016,PL9,1,0.27
627,2016,NUTS,2016,PT1,1,0.91
628,2016,NUTS,2016,RO3,1,1.63
629,2016,NUTS,2016,SE1,1,0.34
630,2016,NUTS,2016,SE2,1,0.99
631,2016,NUTS,2016,SE3,1,2.35
632,2016,NUTS,2016,SI0,1,2.73
633,2016,NUTS,2016,SK0,1,0.25
634,2016,NUTS,2016,UKD,1,0.05
635,2016,NUTS,2016,UKE,1,0.59
636,2016,NUTS,2016,UKF,1,1.6
637,2016,NUTS,2016,UKG,1,3.0
638,2016,NUTS,2016,UKH,1,0.47
639,2016,NUTS,2016,UKI,1,0.45
640,2016,NUTS,2016,UKJ,1,0.56
641,2016,NUTS,2016,UKL,1,2.11
642,2016,NUTS,2016,UKM,1,0.38
643,2016,NUTS,2016,UKN,1,2.21
644,2016,NUTS,2016,AT13,2,0.73
645,2016,NUTS,2016,AT21,2,8.19
646,2016,NUTS,2016,AT22,2,4.61
647,2016,NUTS,2016,AT32,2,0.71
648,2016,NUTS,2016,AT33,2,0.53
649,2016,NUTS,2016,BE10,2,0.43
650,2016,NUTS,2016,BE21,2,2.64
651,2016,NUTS,2016,BE22,2,1.15
652,2016,NUTS,2016,BE23,2,0.41
653,2016,NUTS,2016,BE24,2,2.57
654,2016,NUTS,2016,BE25,2,9.3
655,2016,NUTS,2016,BE31,2,0.09
656,2016,NUTS,2016,BE33,2,2.63
657,2016,NUTS,2016,CY00,2,2.4
658,2016,NUTS,2016,CZ01,2,1.57
659,2016,NUTS,2016,CZ02,2,5.12
660,2016,NUTS,2016,CZ06,2,1.55
661,2016,NUTS,2016,DE11,2,3.27
662,2016,NUTS,2016,DE12,2,0.39
663,2016,NUTS,2016,DE13,2,0.17
664,2016,NUTS,2016,DE14,2,0.55
665,2016,NUTS,2016,DE21,2,3.09
666,2016,NUTS,2016,DE25,2,4.85
667,2016,NUTS,2016,DE26,2,9.3
668,2016,NUTS,2016,DE30,2,0.2
669,2016,NUTS,2016,DE71,2,0.5
670,2016,NUTS,2016,DE72,2,2.39
671,2016,NUTS,2016,DE94,2,9.3
672,2016,NUTS,2016,DEA1,2,3.47
673,2016,NUTS,2016,DEA2,2,0.51
674,2016,NUTS,2016,DEA5,2,2.27
675,2016,NUTS,2016,DEB3,2,1.87
676,2016,NUTS,2016,DED2,2,5.2
677,2016,NUTS,2016,DED4,2,4.76
678,2016,NUTS,2016,DEE0,2,9.3
679,2016,NUTS,2016,DEG0,2,0.29
680,2016,NUTS,2016,DK01,2,0.14
681,2016,NUTS,2016,DK04,2,3.63
682,2016,NUTS,2016,DK05,2,0.1
683,2016,NUTS,2016,EE00,2,1.67
684,2016,NUTS,2016,ES21,2,0.45
685,2016,NUTS,2016,ES22,2,9.3
686,2016,NUTS,2016,ES24,2,3.7
687,2016,NUTS,2016,ES30,2,1.09
688,2016,NUTS,2016,ES41,2,2.3
689,2016,NUTS,2016,ES51,2,0.88
690,2016,NUTS,2016,ES52,2,0.29
691,2016,NUTS,2016,FI19,2,2.43
692,2016,NUTS,2016,FI1B,2,2.22
693,2016,NUTS,2016,FI1C,2,6.96
694,2016,NUTS,2016,FI1D,2,4.74
695,2016,NUTS,2016,FR10,2,0.51
696,2016,NUTS,2016,FRB0,2,5.58
697,2016,NUTS,2016,FRF2,2,9.3
698,2016,NUTS,2016,FRG0,2,0.43
699,2016,NUTS,2016,FRJ1,2,3.35
700,2016,NUTS,2016,FRJ2,2,0.33
701,2016,NUTS,2016,FRK1,2,5.54
702,2016,NUTS,2016,FRK2,2,1.95
703,2016,NUTS,2016,HU11,2,0.28
704,2016,NUTS,2016,IE06,2,0.06
705,2016,NUTS,2016,ITC1,2,2.01
706,2016,NUTS,2016,ITC3,2,1.39
707,2016,NUTS,2016,ITC4,2,1.39
708,2016,NUTS,2016,ITF3,2,1.1
709,2016,NUTS,2016,ITH1,2,7.98
710,2016,NUTS,2016,ITH2,2,0.54
711,2016,NUTS,2016,ITH3,2,2.58
712,2016,NUTS,2016,ITH4,2,0.65
713,2016,NUTS,2016,ITH5,2,2.49
714,2016,NUTS,2016,ITI1,2,0.22
715,2016,NUTS,2016,ITI2,2,2.87
716,2016,NUTS,2016,ITI3,2,5.22
717,2016,NUTS,2016,ITI4,2,0.33
718,2016,NUTS,2016,LU00,2,0.92
719,2016,NUTS,2016,MT00,2,0.26
720,2016,NUTS,2016,NL22,2,0.63
721,2016,NUTS,2016,NL31,2,0.1
722,2016,NUTS,2016,NL32,2,0.3
723,2016,NUTS,2016,NL33,2,0.58
724,2016,NUTS,2016,NL41,2,2.09
725,2016,NUTS,2016,NL42,2,1.42
726,2016,NUTS,2016,PL21,2,1.36
727,2016,NUTS,2016,PL22,2,3.01
728,2016,NUTS,2016,PL42,2,9.3
729,2016,NUTS,2016,PL51,2,2.62
730,2016,NUTS,2016,PL91,2,0.27
731,2016,NUTS,2016,PT11,2,1.01
732,2016,NUTS,2016,PT16,2,1.72
733,2016,NUTS,2016,PT17,2,0.49
734,2016,NUTS,2016,RO32,2,1.63
735,2016,NUTS,2016,SE11,2,0.19
736,2016,NUTS,2016,SE12,2,0.73
737,2016,NUTS,2016,SE22,2,1.01
738,2016,NUTS,2016,SE23,2,0.9
739,2016,NUTS,2016,SE31,2,7.5
740,2016,NUTS,2016,SI03,2,6.57
741,2016,NUTS,2016,SI04,2,0.94
742,2016,NUTS,2016,SK01,2,0.44
743,2016,NUTS,2016,UKD3,2,0.07
744,2016,NUTS,2016,UKE1,2,2.61
745,2016,NUTS,2016,UKE4,2,0.45
746,2016,NUTS,2016,UKF2,2,2.98
747,2016,NUTS,2016,UKG1,2,2.62
748,2016,NUTS,2016,UKG3,2,3.07
749,2016,NUTS,2016,UKH1,2,0.19
750,2016,NUTS,2016,UKH2,2,1.85
751,2016,NUTS,2016,UKI3,2,0.37
752,2016,NUTS,2016,UKI4,2,0.18
753,2016,NUTS,2016,UKI7,2,5.71
754,2016,NUTS,2016,UKJ2,2,1.68
755,2016,NUTS,2016,UKL1,2,9.3
756,2016,NUTS,2016,UKM7,2,1.05
757,2016,NUTS,2016,UKM8,2,0.2
758,2016,NUTS,2016,UKN0,2,2.21
759,2016,NUTS,2016,AT130,3,0.73
760,2016,NUTS,2016,AT211,3,8.19
761,2016,NUTS,2016,AT221,3,3.58
762,2016,NUTS,2016,AT223,3,8.33
763,2016,NUTS,2016,AT323,3,0.71
764,2016,NUTS,2016,AT331,3,9.3
765,2016,NUTS,2016,AT332,3,0.22
766,2016,NUTS,2016,BE100,3,0.43
767,2016,NUTS,2016,BE211,3,1.46
768,2016,NUTS,2016,BE213,3,4.12
769,2016,NUTS,2016,BE222,3,9.3
770,2016,NUTS,2016,BE234,3,0.42
771,2016,NUTS,2016,BE241,3,8.42
772,2016,NUTS,2016,BE242,3,2.05
773,2016,NUTS,2016,BE257,3,9.3
774,2016,NUTS,2016,BE310,3,0.09
775,2016,NUTS,2016,BE331,3,9.3
776,2016,NUTS,2016,BE332,3,2.23
777,2016,NUTS,2016,CY000,3,2.4
778,2016,NUTS,2016,CZ010,3,1.57
779,2016,NUTS,2016,CZ020,3,5.12
780,2016,NUTS,2016,CZ064,3,1.55
781,2016,NUTS,2016,DE111,3,1.58
782,2016,NUTS,2016,DE113,3,6.94
783,2016,NUTS,2016,DE118,3,9.3
784,2016,NUTS,2016,DE11D,3,9.3
785,2016,NUTS,2016,DE124,3,9.3
786,2016,NUTS,2016,DE126,3,2.82
787,2016,NUTS,2016,DE134,3,2.82
788,2016,NUTS,2016,DE148,3,9.3
789,2016,NUTS,2016,DE212,3,2.14
790,2016,NUTS,2016,DE21A,3,9.3
791,2016,NUTS,2016,DE21H,3,7.3
792,2016,NUTS,2016,DE21L,3,4.22
793,2016,NUTS,2016,DE254,3,9.3
794,2016,NUTS,2016,DE264,3,9.3
795,2016,NUTS,2016,DE300,3,0.2
796,2016,NUTS,2016,DE712,3,0.88
797,2016,NUTS,2016,DE722,3,9.3
798,2016,NUTS,2016,DE944,3,9.3
799,2016,NUTS,2016,DE94F,3,9.3
800,2016,NUTS,2016,DEA11,3,9.3
801,2016,NUTS,2016,DEA12,3,9.3
802,2016,NUTS,2016,DEA13,3,1.33
803,2016,NUTS,2016,DEA1A,3,2.56
804,2016,NUTS,2016,DEA22,3,0.88
805,2016,NUTS,2016,DEA2D,3,2.63
806,2016,NUTS,2016,DEA52,3,2.07
807,2016,NUTS,2016,DEA58,3,9.3
808,2016,NUTS,2016,DEB34,3,2.45
809,2016,NUTS,2016,DEB3J,3,3.26
810,2016,NUTS,2016,DED21,3,5.05
811,2016,NUTS,2016,DED2F,3,9.3
812,2016,NUTS,2016,DED43,3,9.3
813,2016,NUTS,2016,DED45,3,9.3
814,2016,NUTS,2016,DEE03,3,9.3
815,2016,NUTS,2016,DEE0B,3,9.3
816,2016,NUTS,2016,DEG0F,3,1.17
817,2016,NUTS,2016,DK011,3,0.03
818,2016,NUTS,2016,DK012,3,0.87
819,2016,NUTS,2016,DK042,3,3.63
820,2016,NUTS,2016,DK050,3,0.1
821,2016,NUTS,2016,EE001,3,7.34
822,2016,NUTS,2016,ES213,3,1.17
823,2016,NUTS,2016,ES220,3,9.3
824,2016,NUTS,2016,ES243,3,3.7
825,2016,NUTS,2016,ES300,3,1.09
826,2016,NUTS,2016,ES412,3,9.3
827,2016,NUTS,2016,ES511,3,0.97
828,2016,NUTS,2016,ES523,3,0.47
829,2016,NUTS,2016,FI193,3,2.58
830,2016,NUTS,2016,FI196,3,9.3
831,2016,NUTS,2016,FI197,3,0.55
832,2016,NUTS,2016,FI1B1,3,2.22
833,2016,NUTS,2016,FI1C3,3,9.3
834,2016,NUTS,2016,FI1D1,3,9.3
835,2016,NUTS,2016,FI1D9,3,7.95
836,2016,NUTS,2016,FR101,3,0.02
837,2016,NUTS,2016,FR103,3,5.07
838,2016,NUTS,2016,FR104,3,5.03
839,2016,NUTS,2016,FR105,3,0.35
840,2016,NUTS,2016,FR107,3,5.54
841,2016,NUTS,2016,FRB04,3,9.3
842,2016,NUTS,2016,FRF23,3,9.3
843,2016,NUTS,2016,FRG01,3,0.52
844,2016,NUTS,2016,FRJ13,3,3.35
845,2016,NUTS,2016,FRJ23,3,0.33
846,2016,NUTS,2016,FRK14,3,5.54
847,2016,NUTS,2016,FRK21,3,9.3
848,2016,NUTS,2016,FRK24,3,7.47
849,2016,NUTS,2016,FRK26,3,0.33
850,2016,NUTS,2016,HU110,3,0.28
851,2016,NUTS,2016,IE061,3,0.07
852,2016,NUTS,2016,ITC11,3,1.9
853,2016,NUTS,2016,ITC12,3,7.67
854,2016,NUTS,2016,ITC16,3,9.3
855,2016,NUTS,2016,ITC33,3,1.39
856,2016,NUTS,2016,ITC41,3,9.3
857,2016,NUTS,2016,ITC46,3,5.48
858,2016,NUTS,2016,ITC47,3,5.59
859,2016,NUTS,2016,ITC48,3,2.08
860,2016,NUTS,2016,ITC4C,3,0.35
861,2016,NUTS,2016,ITC4D,3,6.58
862,2016,NUTS,2016,ITF33,3,1.17
863,2016,NUTS,2016,ITH10,3,7.98
864,2016,NUTS,2016,ITH20,3,0.54
865,2016,NUTS,2016,ITH32,3,9.3
866,2016,NUTS,2016,ITH34,3,9.3
867,2016,NUTS,2016,ITH36,3,0.92
868,2016,NUTS,2016,ITH42,3,6.52
869,2016,NUTS,2016,ITH53,3,7.17
870,2016,NUTS,2016,ITH54,3,0.46
871,2016,NUTS,2016,ITH55,3,2.1
872,2016,NUTS,2016,ITH59,3,6.61
873,2016,NUTS,2016,ITI14,3,0.73
874,2016,NUTS,2016,ITI22,3,9.3
875,2016,NUTS,2016,ITI32,3,6.4
876,2016,NUTS,2016,ITI43,3,0.32
877,2016,NUTS,2016,ITI45,3,9.3
878,2016,NUTS,2016,LU000,3,0.92
879,2016,NUTS,2016,MT001,3,0.26
880,2016,NUTS,2016,NL226,3,0.84
881,2016,NUTS,2016,NL310,3,0.1
882,2016,NUTS,2016,NL328,3,7.85
883,2016,NUTS,2016,NL329,3,0.09
884,2016,NUTS,2016,NL332,3,0.67
885,2016,NUTS,2016,NL333,3,1.03
886,2016,NUTS,2016,NL337,3,0.56
887,2016,NUTS,2016,NL411,3,8.72
888,2016,NUTS,2016,NL412,3,0.97
889,2016,NUTS,2016,NL414,3,1.11
890,2016,NUTS,2016,NL423,3,1.42
891,2016,NUTS,2016,PL213,3,1.36
892,2016,NUTS,2016,PL22A,3,3.65
893,2016,NUTS,2016,PL424,3,9.3
894,2016,NUTS,2016,PL514,3,1.44
895,2016,NUTS,2016,PL517,3,9.3
896,2016,NUTS,2016,PL911,3,0.27
897,2016,NUTS,2016,PT11A,3,1.81
898,2016,NUTS,2016,PT16D,3,1.14
899,2016,NUTS,2016,PT16E,3,3.62
900,2016,NUTS,2016,PT170,3,0.49
901,2016,NUTS,2016,RO322,3,4.92
902,2016,NUTS,2016,SE110,3,0.19
903,2016,NUTS,2016,SE121,3,0.47
904,2016,NUTS,2016,SE123,3,2.98
905,2016,NUTS,2016,SE221,3,3.22
906,2016,NUTS,2016,SE224,3,0.83
907,2016,NUTS,2016,SE232,3,0.9
908,2016,NUTS,2016,SE313,3,9.3
909,2016,NUTS,2016,SI034,3,8.64
910,2016,NUTS,2016,SI041,3,1.03
911,2016,NUTS,2016,SK010,3,0.44
912,2016,NUTS,2016,UKD33,3,0.07
913,2016,NUTS,2016,UKE12,3,9.3
914,2016,NUTS,2016,UKE42,3,0.28
915,2016,NUTS,2016,UKE44,3,1.55
916,2016,NUTS,2016,UKF22,3,9.3
917,2016,NUTS,2016,UKG13,3,2.62
918,2016,NUTS,2016,UKG31,3,4.4
919,2016,NUTS,2016,UKH14,3,1.97
920,2016,NUTS,2016,UKH25,3,2.11
921,2016,NUTS,2016,UKI31,3,0.6
922,2016,NUTS,2016,UKI43,3,2.95
923,2016,NUTS,2016,UKI44,3,0.21
924,2016,NUTS,2016,UKI45,3,9.3
925,2016,NUTS,2016,UKI74,3,8.74
926,2016,NUTS,2016,UKJ26,3,9.3
927,2016,NUTS,2016,UKL17,3,9.3
928,2016,NUTS,2016,UKM75,3,1.05
929,2016,NUTS,2016,UKM82,3,0.2
930,2016,NUTS,2016,UKN12,3,2.68
931,2017,NUTS,2016,AT,0,1.21
932,2017,NUTS,2016,BE,0,0.81
933,2017,NUTS,2016,BG,0,0.93
934,2017,NUTS,2016,CY,0,0.48
935,2017,NUTS,2016,CZ,0,1.04
936,2017,NUTS,2016,DE,0,1.56
937,2017,NUTS,2016,DK,0,0.84
938,2017,NUTS,2016,EE,0,0.79
939,2017,NUTS,2016,ES,0,0.46
940,2017,NUTS,2016,FI,0,2.16
941,2017,NUTS,2016,FR,0,0.74
942,2017,NUTS,2016,HR,0,0.5
943,2017,NUTS,2016,HU,0,0.06
944,2017,NUTS,2016,IE,0,1.48
945,2017,NUTS,2016,IT,0,1.16
946,2017,NUTS,2016,LT,0,0.08
947,2017,NUTS,2016,LU,0,2.18
948,2017,NUTS,2016,LV,0,0.12
949,2017,NUTS,2016,NL,0,0.71
950,2017,NUTS,2016,PL,0,0.64
951,2017,NUTS,2016,PT,0,0.54
952,2017,NUTS,2016,SE,0,0.87
953,2017,NUTS,2016,SI,0,3.83
954,2017,NUTS,2016,SK,0,0.17
955,2017,NUTS,2016,UK,0,0.78
956,2017,NUTS,2016,AT1,1,1.02
957,2017,NUTS,2016,AT2,1,1.19
958,2017,NUTS,2016,AT3,1,2.11
959,2017,NUTS,2016,BE1,1,0.5
960,2017,NUTS,2016,BE2,1,1.04
961,2017,NUTS,2016,BE3,1,0.31
962,2017,NUTS,2016,BG4,1,1.25
963,2017,NUTS,2016,CY0,1,0.48
964,2017,NUTS,2016,CZ0,1,1.04
965,2017,NUTS,2016,DE1,1,0.71
966,2017,NUTS,2016,DE2,1,2.13
967,2017,NUTS,2016,DE3,1,1.19
968,2017,NUTS,2016,DE4,1,1.62
969,2017,NUTS,2016,DE5,1,2.64
970,2017,NUTS,2016,DE7,1,0.85
971,2017,NUTS,2016,DE9,1,1.09
972,2017,NUTS,2016,DEA,1,2.97
973,2017,NUTS,2016,DEB,1,0.35
974,2017,NUTS,2016,DEC,1,0.28
975,2017,NUTS,2016,DED,1,0.91
976,2017,NUTS,2016,DEG,1,6.75
977,2017,NUTS,2016,DK0,1,0.84
978,2017,NUTS,2016,EE0,1,0.79
979,2017,NUTS,2016,ES2,1,1.12
980,2017,NUTS,2016,ES3,1,0.35
981,2017,NUTS,2016,ES5,1,0.54
982,2017,NUTS,2016,ES6,1,1.82
983,2017,NUTS,2016,FI1,1,2.16
984,2017,NUTS,2016,FR1,1,0.4
985,2017,NUTS,2016,FRD,1,3.48
986,2017,NUTS,2016,FRE,1,0.04
987,2017,NUTS,2016,FRH,1,0.55
988,2017,NUTS,2016,FRI,1,3.52
989,2017,NUTS,2016,FRK,1,2.11
990,2017,NUTS,2016,FRL,1,0.6
991,2017,NUTS,2016,HR0,1,0.5
992,2017,NUTS,2016,HU1,1,0.25
993,2017,NUTS,2016,IE0,1,1.48
994,2017,NUTS,2016,ITC,1,1.89
995,2017,NUTS,2016,ITF,1,1.0
996,2017,NUTS,2016,ITG,1,0.99
997,2017,NUTS,2016,ITH,1,0.94
998,2017,NUTS,2016,ITI,1,0.67
999,2017,NUTS,2016,LT0,1,0.08
1000,2017,NUTS,2016,LU0,1,2.18
1001,2017,NUTS,2016,LV0,1,0.12
1002,2017,NUTS,2016,NL1,1,1.44
1003,2017,NUTS,2016,NL2,1,0.71
1004,2017,NUTS,2016,NL3,1,0.62
1005,2017,NUTS,2016,NL4,1,0.8
1006,2017,NUTS,2016,PL2,1,1.86
1007,2017,NUTS,2016,PL5,1,0.37
1008,2017,NUTS,2016,PL9,1,0.5
1009,2017,NUTS,2016,PT1,1,0.54
1010,2017,NUTS,2016,SE1,1,0.82
1011,2017,NUTS,2016,SE2,1,0.69
1012,2017,NUTS,2016,SE3,1,3.44
1013,2017,NUTS,2016,SI0,1,3.83
1014,2017,NUTS,2016,SK0,1,0.17
1015,2017,NUTS,2016,UKE,1,1.94
1016,2017,NUTS,2016,UKF,1,0.84
1017,2017,NUTS,2016,UKG,1,3.75
1018,2017,NUTS,2016,UKH,1,0.54
1019,2017,NUTS,2016,UKI,1,0.85
1020,2017,NUTS,2016,UKJ,1,0.02
1021,2017,NUTS,2016,UKK,1,0.12
1022,2017,NUTS,2016,UKL,1,3.78
1023,2017,NUTS,2016,UKN,1,0.22
1024,2017,NUTS,2016,AT12,2,0.99
1025,2017,NUTS,2016,AT13,2,1.03
1026,2017,NUTS,2016,AT22,2,1.21
1027,2017,NUTS,2016,AT31,2,2.15
1028,2017,NUTS,2016,AT33,2,2.66
1029,2017,NUTS,2016,AT34,2,6.75
1030,2017,NUTS,2016,BE10,2,0.5
1031,2017,NUTS,2016,BE21,2,0.7
1032,2017,NUTS,2016,BE23,2,1.07
1033,2017,NUTS,2016,BE24,2,1.17
1034,2017,NUTS,2016,BE32,2,6.75
1035,2017,NUTS,2016,BE35,2,4.12
1036,2017,NUTS,2016,BG41,2,1.25
1037,2017,NUTS,2016,CY00,2,0.48
1038,2017,NUTS,2016,CZ05,2,6.75
1039,2017,NUTS,2016,CZ08,2,0.8
1040,2017,NUTS,2016,DE11,2,0.98
1041,2017,NUTS,2016,DE12,2,0.62
1042,2017,NUTS,2016,DE13,2,0.74
1043,2017,NUTS,2016,DE14,2,0.75
1044,2017,NUTS,2016,DE21,2,2.27
1045,2017,NUTS,2016,DE23,2,2.42
1046,2017,NUTS,2016,DE24,2,0.18
1047,2017,NUTS,2016,DE25,2,2.56
1048,2017,NUTS,2016,DE30,2,1.19
1049,2017,NUTS,2016,DE40,2,1.62
1050,2017,NUTS,2016,DE50,2,2.64
1051,2017,NUTS,2016,DE71,2,0.66
1052,2017,NUTS,2016,DE72,2,0.72
1053,2017,NUTS,2016,DE73,2,4.39
1054,2017,NUTS,2016,DE91,2,0.24
1055,2017,NUTS,2016,DE92,2,0.85
1056,2017,NUTS,2016,DE93,2,5.82
1057,2017,NUTS,2016,DE94,2,2.97
1058,2017,NUTS,2016,DEA1,2,3.33
1059,2017,NUTS,2016,DEA2,2,2.56
1060,2017,NUTS,2016,DEA4,2,1.83
1061,2017,NUTS,2016,DEA5,2,5.73
1062,2017,NUTS,2016,DEB1,2,6.75
1063,2017,NUTS,2016,DEC0,2,0.28
1064,2017,NUTS,2016,DED2,2,1.12
1065,2017,NUTS,2016,DED5,2,1.48
1066,2017,NUTS,2016,DEG0,2,6.75
1067,2017,NUTS,2016,DK01,2,0.86
1068,2017,NUTS,2016,DK02,2,0.44
1069,2017,NUTS,2016,DK04,2,0.48
1070,2017,NUTS,2016,DK05,2,2.45
1071,2017,NUTS,2016,EE00,2,0.79
1072,2017,NUTS,2016,ES21,2,4.08
1073,2017,NUTS,2016,ES24,2,1.39
1074,2017,NUTS,2016,ES30,2,0.35
1075,2017,NUTS,2016,ES51,2,0.63
1076,2017,NUTS,2016,ES52,2,0.45
1077,2017,NUTS,2016,ES61,2,1.84
1078,2017,NUTS,2016,ES62,2,1.75
1079,2017,NUTS,2016,FI19,2,2.41
1080,2017,NUTS,2016,FI1B,2,2.12
1081,2017,NUTS,2016,FI1C,2,3.86
1082,2017,NUTS,2016,FR10,2,0.4
1083,2017,NUTS,2016,FRD1,2,5.93
1084,2017,NUTS,2016,FRE1,2,0.05
1085,2017,NUTS,2016,FRH0,2,0.55
1086,2017,NUTS,2016,FRI1,2,3.16
1087,2017,NUTS,2016,FRI2,2,6.75
1088,2017,NUTS,2016,FRI3,2,6.75
1089,2017,NUTS,2016,FRK2,2,2.11
1090,2017,NUTS,2016,FRL0,2,0.6
1091,2017,NUTS,2016,HR04,2,0.51
1092,2017,NUTS,2016,HU11,2,0.27
1093,2017,NUTS,2016,IE05,2,2.88
1094,2017,NUTS,2016,IE06,2,1.07
1095,2017,NUTS,2016,ITC1,2,4.14
1096,2017,NUTS,2016,ITC4,2,1.33
1097,2017,NUTS,2016,ITF4,2,1.02
1098,2017,NUTS,2016,ITF5,2,6.75
1099,2017,NUTS,2016,ITG1,2,1.72
1100,2017,NUTS,2016,ITH1,2,1.61
1101,2017,NUTS,2016,ITH2,2,0.49
1102,2017,NUTS,2016,ITH3,2,0.82
1103,2017,NUTS,2016,ITH4,2,2.5
1104,2017,NUTS,2016,ITH5,2,0.96
1105,2017,NUTS,2016,ITI1,2,0.82
1106,2017,NUTS,2016,ITI2,2,3.66
1107,2017,NUTS,2016,ITI3,2,3.24
1108,2017,NUTS,2016,ITI4,2,0.47
1109,2017,NUTS,2016,LT01,2,0.1
1110,2017,NUTS,2016,LU00,2,2.18
1111,2017,NUTS,2016,LV00,2,0.12
1112,2017,NUTS,2016,NL12,2,6.53
1113,2017,NUTS,2016,NL13,2,6.75
1114,2017,NUTS,2016,NL21,2,1.93
1115,2017,NUTS,2016,NL22,2,0.35
1116,2017,NUTS,2016,NL23,2,2.92
1117,2017,NUTS,2016,NL31,2,0.66
1118,2017,NUTS,2016,NL32,2,0.21
1119,2017,NUTS,2016,NL33,2,0.7
1120,2017,NUTS,2016,NL34,2,6.75
1121,2017,NUTS,2016,NL41,2,0.79
1122,2017,NUTS,2016,NL42,2,0.85
1123,2017,NUTS,2016,PL21,2,1.87
1124,2017,NUTS,2016,PL51,2,0.37
1125,2017,NUTS,2016,PL91,2,0.5
1126,2017,NUTS,2016,PT11,2,0.7
1127,2017,NUTS,2016,PT16,2,0.87
1128,2017,NUTS,2016,PT17,2,0.05
1129,2017,NUTS,2016,SE11,2,0.36
1130,2017,NUTS,2016,SE12,2,2.11
1131,2017,NUTS,2016,SE22,2,0.51
1132,2017,NUTS,2016,SE23,2,1.15
1133,2017,NUTS,2016,SE33,2,4.54
1134,2017,NUTS,2016,SI03,2,6.52
1135,2017,NUTS,2016,SI04,2,2.31
1136,2017,NUTS,2016,SK01,2,0.23
1137,2017,NUTS,2016,UKE3,2,6.75
1138,2017,NUTS,2016,UKE4,2,1.62
1139,2017,NUTS,2016,UKF2,2,2.22
1140,2017,NUTS,2016,UKG3,2,3.85
1141,2017,NUTS,2016,UKH2,2,2.31
1142,2017,NUTS,2016,UKI3,2,0.46
1143,2017,NUTS,2016,UKI4,2,2.47
1144,2017,NUTS,2016,UKI7,2,6.29
1145,2017,NUTS,2016,UKJ3,2,0.02
1146,2017,NUTS,2016,UKK4,2,0.28
1147,2017,NUTS,2016,UKL1,2,3.42
1148,2017,NUTS,2016,UKL2,2,4.0
1149,2017,NUTS,2016,UKN0,2,0.22
1150,2017,NUTS,2016,AT121,3,6.75
1151,2017,NUTS,2016,AT122,3,5.9
1152,2017,NUTS,2016,AT130,3,1.03
1153,2017,NUTS,2016,AT221,3,0.79
1154,2017,NUTS,2016,AT223,3,2.25
1155,2017,NUTS,2016,AT224,3,5.62
1156,2017,NUTS,2016,AT315,3,4.77
1157,2017,NUTS,2016,AT332,3,2.31
1158,2017,NUTS,2016,AT335,3,6.75
1159,2017,NUTS,2016,AT342,3,6.75
1160,2017,NUTS,2016,BE100,3,0.5
1161,2017,NUTS,2016,BE213,3,1.97
1162,2017,NUTS,2016,BE234,3,1.07
1163,2017,NUTS,2016,BE241,3,2.87
1164,2017,NUTS,2016,BE242,3,1.07
1165,2017,NUTS,2016,BE323,3,6.75
1166,2017,NUTS,2016,BE352,3,4.12
1167,2017,NUTS,2016,BG411,3,1.25
1168,2017,NUTS,2016,CY000,3,0.48
1169,2017,NUTS,2016,CZ052,3,6.75
1170,2017,NUTS,2016,CZ080,3,0.8
1171,2017,NUTS,2016,DE111,3,0.62
1172,2017,NUTS,2016,DE113,3,2.81
1173,2017,NUTS,2016,DE118,3,6.75
1174,2017,NUTS,2016,DE11D,3,6.75
1175,2017,NUTS,2016,DE122,3,1.69
1176,2017,NUTS,2016,DE123,3,6.75
1177,2017,NUTS,2016,DE124,3,6.75
1178,2017,NUTS,2016,DE125,3,0.24
1179,2017,NUTS,2016,DE126,3,0.13
1180,2017,NUTS,2016,DE131,3,0.37
1181,2017,NUTS,2016,DE133,3,6.75
1182,2017,NUTS,2016,DE134,3,6.75
1183,2017,NUTS,2016,DE136,3,1.68
1184,2017,NUTS,2016,DE141,3,6.75
1185,2017,NUTS,2016,DE212,3,2.3
1186,2017,NUTS,2016,DE218,3,6.75
