,year,region_type,region_year_spec,region_id,region_level,systems_fund_amount
571,2015,NUTS,2013,SK,0,1097015.25
572,2015,NUTS,2013,SK0,1,1097015.25
573,2015,NUTS,2013,SK01,2,1055102.75
574,2015,NUTS,2013,SK010,3,1055102.75
575,2015,NUTS,2013,SK04,2,41912.5
576,2015,NUTS,2013,SK042,3,41912.5
577,2015,NUTS,2013,UK,0,27106730.6
578,2015,NUTS,2013,UKD,1,3362623.07
579,2015,NUTS,2013,UKD3,2,3362623.07
580,2015,NUTS,2013,UKD33,3,3362623.07
581,2015,NUTS,2013,UKE,1,1366439.4
582,2015,NUTS,2013,UKE4,2,1366439.4
583,2015,NUTS,2013,UKE42,3,1366439.4
584,2015,NUTS,2013,UKF,1,646197.09
585,2015,NUTS,2013,UKF1,2,420403.55
586,2015,NUTS,2013,UKF14,3,420403.55
587,2015,NUTS,2013,UKF2,2,225793.54
588,2015,NUTS,2013,UKF22,3,225793.54
589,2015,NUTS,2013,UKH,1,141670.56
590,2015,NUTS,2013,UKH2,2,141670.56
591,2015,NUTS,2013,UKH25,3,141670.56
592,2015,NUTS,2013,UKI,1,6968166.7
593,2015,NUTS,2013,UKI3,2,6030691.7
594,2015,NUTS,2013,UKI31,3,1752934.51
595,2015,NUTS,2013,UKI32,3,3736569.69
596,2015,NUTS,2013,UKI33,3,541187.5
597,2015,NUTS,2013,UKI4,2,373250.0
598,2015,NUTS,2013,UKI41,3,373250.0
599,2015,NUTS,2013,UKI5,2,289975.0
600,2015,NUTS,2013,UKI51,3,85625.0
601,2015,NUTS,2013,UKI53,3,204350.0
602,2015,NUTS,2013,UKI7,2,274250.0
603,2015,NUTS,2013,UKI74,3,274250.0
604,2015,NUTS,2013,UKJ,1,11305319.02
605,2015,NUTS,2013,UKJ1,2,2683734.49
606,2015,NUTS,2013,UKJ12,3,2683734.49
607,2015,NUTS,2013,UKJ2,2,726796.25
608,2015,NUTS,2013,UKJ22,3,380238.75
609,2015,NUTS,2013,UKJ25,3,346557.5
610,2015,NUTS,2013,UKJ3,2,7894788.28
611,2015,NUTS,2013,UKJ32,3,7894788.28
612,2015,NUTS,2013,UKK,1,2323800.0
613,2015,NUTS,2013,UKK1,2,2323800.0
614,2015,NUTS,2013,UKK11,3,231000.0
615,2015,NUTS,2013,UKK12,3,2092800.0
616,2015,NUTS,2013,UKM,1,992514.76
617,2015,NUTS,2013,UKM2,2,326807.5
618,2015,NUTS,2013,UKM25,3,326807.5
619,2015,NUTS,2013,UKM3,2,376024.26
620,2015,NUTS,2013,UKM34,3,376024.26
621,2015,NUTS,2013,UKM5,2,289683.0
622,2015,NUTS,2013,UKM50,3,289683.0
623,2016,NUTS,2016,AT,0,6517349.37
624,2016,NUTS,2016,AT1,1,5018129.5
625,2016,NUTS,2016,AT12,2,40000.0
626,2016,NUTS,2016,AT122,3,40000.0
627,2016,NUTS,2016,AT13,2,4978129.5
628,2016,NUTS,2016,AT130,3,4978129.5
629,2016,NUTS,2016,AT2,1,1499219.87
630,2016,NUTS,2016,AT22,2,1499219.87
631,2016,NUTS,2016,AT221,3,1190108.62
632,2016,NUTS,2016,AT223,3,182125.0
633,2016,NUTS,2016,AT224,3,126986.25
634,2016,NUTS,2016,BE,0,15818901.51
635,2016,NUTS,2016,BE1,1,10779275.64
636,2016,NUTS,2016,BE10,2,10779275.64
637,2016,NUTS,2016,BE100,3,10779275.64
638,2016,NUTS,2016,BE2,1,4242681.33
639,2016,NUTS,2016,BE21,2,745632.5
640,2016,NUTS,2016,BE213,3,745632.5
641,2016,NUTS,2016,BE23,2,2465071.5
642,2016,NUTS,2016,BE234,3,2284996.5
643,2016,NUTS,2016,BE236,3,180075.0
644,2016,NUTS,2016,BE24,2,1031977.33
645,2016,NUTS,2016,BE242,3,1031977.33
646,2016,NUTS,2016,BE3,1,796944.54
647,2016,NUTS,2016,BE33,2,564150.0
648,2016,NUTS,2016,BE332,3,564150.0
649,2016,NUTS,2016,BE35,2,232794.54
650,2016,NUTS,2016,BE352,3,232794.54
651,2016,NUTS,2016,BG,0,24200.0
652,2016,NUTS,2016,BG3,1,8550.0
653,2016,NUTS,2016,BG33,2,8550.0
654,2016,NUTS,2016,BG331,3,8550.0
655,2016,NUTS,2016,BG4,1,15650.0
656,2016,NUTS,2016,BG41,2,15650.0
657,2016,NUTS,2016,BG412,3,15650.0
658,2016,NUTS,2016,CY,0,73788.0
659,2016,NUTS,2016,CY0,1,73788.0
660,2016,NUTS,2016,CY00,2,73788.0
661,2016,NUTS,2016,CY000,3,73788.0
662,2016,NUTS,2016,CZ,0,1073026.25
663,2016,NUTS,2016,CZ0,1,1073026.25
664,2016,NUTS,2016,CZ01,2,951895.0
665,2016,NUTS,2016,CZ010,3,951895.0
666,2016,NUTS,2016,CZ02,2,121131.25
667,2016,NUTS,2016,CZ020,3,121131.25
668,2016,NUTS,2016,DE,0,26841058.33
669,2016,NUTS,2016,DE1,1,3958427.35
670,2016,NUTS,2016,DE11,2,804187.5
671,2016,NUTS,2016,DE111,3,377562.5
672,2016,NUTS,2016,DE113,3,426625.0
673,2016,NUTS,2016,DE12,2,2569552.35
674,2016,NUTS,2016,DE122,3,593228.35
675,2016,NUTS,2016,DE125,3,1734636.5
676,2016,NUTS,2016,DE126,3,241687.5
677,2016,NUTS,2016,DE13,2,584687.5
678,2016,NUTS,2016,DE131,3,378812.5
679,2016,NUTS,2016,DE138,3,205875.0
680,2016,NUTS,2016,DE2,1,2957972.92
681,2016,NUTS,2016,DE21,2,2957972.92
682,2016,NUTS,2016,DE212,3,2392644.17
683,2016,NUTS,2016,DE21H,3,165735.0
684,2016,NUTS,2016,DE21L,3,399593.75
685,2016,NUTS,2016,DE3,1,6254563.5
686,2016,NUTS,2016,DE30,2,6254563.5
687,2016,NUTS,2016,DE300,3,6254563.5
688,2016,NUTS,2016,DE5,1,945275.0
689,2016,NUTS,2016,DE50,2,945275.0
690,2016,NUTS,2016,DE501,3,945275.0
691,2016,NUTS,2016,DE6,1,44731.0
692,2016,NUTS,2016,DE60,2,44731.0
693,2016,NUTS,2016,DE600,3,44731.0
694,2016,NUTS,2016,DE7,1,1613620.09
695,2016,NUTS,2016,DE71,2,1438620.09
696,2016,NUTS,2016,DE711,3,1093560.09
697,2016,NUTS,2016,DE712,3,345060.0
698,2016,NUTS,2016,DE72,2,175000.0
699,2016,NUTS,2016,DE721,3,175000.0
700,2016,NUTS,2016,DE8,1,260371.32
701,2016,NUTS,2016,DE80,2,260371.32
702,2016,NUTS,2016,DE80K,3,260371.32
703,2016,NUTS,2016,DE9,1,684713.75
704,2016,NUTS,2016,DE91,2,347151.25
705,2016,NUTS,2016,DE91C,3,347151.25
706,2016,NUTS,2016,DE92,2,337562.5
707,2016,NUTS,2016,DE929,3,337562.5
708,2016,NUTS,2016,DEA,1,7341404.19
709,2016,NUTS,2016,DEA2,2,6782618.45
710,2016,NUTS,2016,DEA22,3,1649964.02
711,2016,NUTS,2016,DEA23,3,84000.0
712,2016,NUTS,2016,DEA26,3,3621682.68
713,2016,NUTS,2016,DEA2C,3,1426971.75
714,2016,NUTS,2016,DEA5,2,558785.74
715,2016,NUTS,2016,DEA51,3,195375.0
716,2016,NUTS,2016,DEA52,3,363410.74
717,2016,NUTS,2016,DEB,1,848744.56
718,2016,NUTS,2016,DEB3,2,848744.56
719,2016,NUTS,2016,DEB32,3,310550.0
720,2016,NUTS,2016,DEB3J,3,538194.56
721,2016,NUTS,2016,DED,1,1800234.65
722,2016,NUTS,2016,DED2,2,700062.5
723,2016,NUTS,2016,DED21,3,700062.5
724,2016,NUTS,2016,DED5,2,1100172.15
725,2016,NUTS,2016,DED51,3,1100172.15
726,2016,NUTS,2016,DEF,1,131000.0
727,2016,NUTS,2016,DEF0,2,131000.0
728,2016,NUTS,2016,DEF06,3,131000.0
729,2016,NUTS,2016,DK,0,5801522.21
730,2016,NUTS,2016,DK0,1,5801522.21
731,2016,NUTS,2016,DK01,2,4783607.2
732,2016,NUTS,2016,DK011,3,4117413.45
733,2016,NUTS,2016,DK012,3,416193.75
734,2016,NUTS,2016,DK013,3,250000.0
735,2016,NUTS,2016,DK04,2,270375.0
736,2016,NUTS,2016,DK042,3,270375.0
737,2016,NUTS,2016,DK05,2,747540.01
738,2016,NUTS,2016,DK050,3,747540.01
739,2016,NUTS,2016,EE,0,1109898.43
740,2016,NUTS,2016,EE0,1,1109898.43
741,2016,NUTS,2016,EE00,2,1109898.43
742,2016,NUTS,2016,EE001,3,167700.0
743,2016,NUTS,2016,EE008,3,942198.43
744,2016,NUTS,2016,ES,0,15727848.26
745,2016,NUTS,2016,ES2,1,1255680.0
746,2016,NUTS,2016,ES21,2,1255680.0
747,2016,NUTS,2016,ES213,3,1255680.0
748,2016,NUTS,2016,ES3,1,6016363.08
749,2016,NUTS,2016,ES30,2,6016363.08
750,2016,NUTS,2016,ES300,3,6016363.08
751,2016,NUTS,2016,ES4,1,405994.56
752,2016,NUTS,2016,ES41,2,405994.56
753,2016,NUTS,2016,ES416,3,158121.6
754,2016,NUTS,2016,ES418,3,247872.96
755,2016,NUTS,2016,ES5,1,7129799.37
756,2016,NUTS,2016,ES51,2,2225311.87
757,2016,NUTS,2016,ES511,3,2225311.87
758,2016,NUTS,2016,ES53,2,4904487.5
759,2016,NUTS,2016,ES532,3,4904487.5
760,2016,NUTS,2016,ES6,1,920011.25
761,2016,NUTS,2016,ES61,2,920011.25
762,2016,NUTS,2016,ES614,3,522011.25
763,2016,NUTS,2016,ES618,3,398000.0
764,2016,NUTS,2016,FI,0,4862051.31
765,2016,NUTS,2016,FI1,1,4862051.31
766,2016,NUTS,2016,FI19,2,856000.0
767,2016,NUTS,2016,FI193,3,772875.0
768,2016,NUTS,2016,FI197,3,83125.0
769,2016,NUTS,2016,FI1B,2,4006051.31
770,2016,NUTS,2016,FI1B1,3,4006051.31
771,2016,NUTS,2016,FR,0,15765320.2
772,2016,NUTS,2016,FR1,1,9494429.9
773,2016,NUTS,2016,FR10,2,9494429.9
774,2016,NUTS,2016,FR101,3,5780697.27
775,2016,NUTS,2016,FR104,3,286893.25
776,2016,NUTS,2016,FR105,3,3426839.38
777,2016,NUTS,2016,FRC,1,37000.0
778,2016,NUTS,2016,FRC2,2,37000.0
779,2016,NUTS,2016,FRC21,3,37000.0
780,2016,NUTS,2016,FRD,1,1569330.0
781,2016,NUTS,2016,FRD1,2,1569330.0
782,2016,NUTS,2016,FRD11,3,1569330.0
783,2016,NUTS,2016,FRE,1,82465.0
784,2016,NUTS,2016,FRE2,2,82465.0
785,2016,NUTS,2016,FRE21,3,82465.0
786,2016,NUTS,2016,FRF,1,131437.8
787,2016,NUTS,2016,FRF1,2,131437.8
788,2016,NUTS,2016,FRF11,3,131437.8
789,2016,NUTS,2016,FRG,1,246750.0
790,2016,NUTS,2016,FRG0,2,246750.0
791,2016,NUTS,2016,FRG01,3,62500.0
792,2016,NUTS,2016,FRG02,3,158250.0
793,2016,NUTS,2016,FRG04,3,26000.0
794,2016,NUTS,2016,FRH,1,208750.0
795,2016,NUTS,2016,FRH0,2,208750.0
796,2016,NUTS,2016,FRH01,3,173750.0
797,2016,NUTS,2016,FRH02,3,35000.0
798,2016,NUTS,2016,FRI,1,50000.0
799,2016,NUTS,2016,FRI1,2,50000.0
800,2016,NUTS,2016,FRI12,3,50000.0
801,2016,NUTS,2016,FRJ,1,616292.5
802,2016,NUTS,2016,FRJ2,2,616292.5
803,2016,NUTS,2016,FRJ23,3,616292.5
804,2016,NUTS,2016,FRK,1,482390.0
805,2016,NUTS,2016,FRK2,2,482390.0
806,2016,NUTS,2016,FRK24,3,96990.0
807,2016,NUTS,2016,FRK26,3,385400.0
808,2016,NUTS,2016,FRL,1,2846475.0
809,2016,NUTS,2016,FRL0,2,2846475.0
810,2016,NUTS,2016,FRL04,3,2585525.0
811,2016,NUTS,2016,FRL06,3,260950.0
812,2016,NUTS,2016,HR,0,1478634.5
813,2016,NUTS,2016,HR0,1,1478634.5
814,2016,NUTS,2016,HR03,2,495522.0
815,2016,NUTS,2016,HR035,3,495522.0
816,2016,NUTS,2016,HR04,2,983112.5
817,2016,NUTS,2016,HR041,3,983112.5
818,2016,NUTS,2016,HU,0,1297322.5
819,2016,NUTS,2016,HU1,1,1176608.75
820,2016,NUTS,2016,HU11,2,1176608.75
821,2016,NUTS,2016,HU110,3,1176608.75
822,2016,NUTS,2016,HU3,1,120713.75
823,2016,NUTS,2016,HU32,2,120713.75
824,2016,NUTS,2016,HU321,3,120713.75
825,2016,NUTS,2016,IE,0,8035522.74
826,2016,NUTS,2016,IE0,1,8035522.74
827,2016,NUTS,2016,IE04,2,127515.0
828,2016,NUTS,2016,IE042,3,127515.0
829,2016,NUTS,2016,IE05,2,156812.5
830,2016,NUTS,2016,IE052,3,156812.5
831,2016,NUTS,2016,IE06,2,7751195.24
832,2016,NUTS,2016,IE061,3,7751195.24
833,2016,NUTS,2016,IT,0,15882977.98
834,2016,NUTS,2016,ITC,1,1568720.24
835,2016,NUTS,2016,ITC1,2,633970.24
836,2016,NUTS,2016,ITC11,3,633970.24
837,2016,NUTS,2016,ITC4,2,934750.0
838,2016,NUTS,2016,ITC4C,3,709750.0
839,2016,NUTS,2016,ITC4D,3,225000.0
840,2016,NUTS,2016,ITH,1,3090784.19
841,2016,NUTS,2016,ITH2,2,677012.5
842,2016,NUTS,2016,ITH20,3,677012.5
843,2016,NUTS,2016,ITH3,2,1424851.25
844,2016,NUTS,2016,ITH31,3,1135001.25
845,2016,NUTS,2016,ITH35,3,289850.0
846,2016,NUTS,2016,ITH4,2,176250.0
847,2016,NUTS,2016,ITH42,3,50000.0
848,2016,NUTS,2016,ITH44,3,126250.0
849,2016,NUTS,2016,ITH5,2,812670.44
850,2016,NUTS,2016,ITH54,3,656670.44
851,2016,NUTS,2016,ITH55,3,156000.0
852,2016,NUTS,2016,ITI,1,11223473.55
853,2016,NUTS,2016,ITI1,2,230075.0
854,2016,NUTS,2016,ITI14,3,192075.0
855,2016,NUTS,2016,ITI18,3,38000.0
856,2016,NUTS,2016,ITI4,2,10993398.55
857,2016,NUTS,2016,ITI43,3,10993398.55
858,2016,NUTS,2016,LT,0,618474.75
859,2016,NUTS,2016,LT0,1,618474.75
860,2016,NUTS,2016,LT01,2,399331.25
861,2016,NUTS,2016,LT011,3,399331.25
862,2016,NUTS,2016,LT02,2,219143.5
863,2016,NUTS,2016,LT022,3,219143.5
864,2016,NUTS,2016,LU,0,1473119.5
865,2016,NUTS,2016,LU0,1,1473119.5
866,2016,NUTS,2016,LU00,2,1473119.5
867,2016,NUTS,2016,LU000,3,1473119.5
868,2016,NUTS,2016,LV,0,303158.96
869,2016,NUTS,2016,LV0,1,303158.96
870,2016,NUTS,2016,LV00,2,303158.96
871,2016,NUTS,2016,LV006,3,303158.96
872,2016,NUTS,2016,MT,0,144500.0
873,2016,NUTS,2016,MT0,1,144500.0
874,2016,NUTS,2016,MT00,2,144500.0
875,2016,NUTS,2016,MT001,3,144500.0
876,2016,NUTS,2016,NL,0,38555240.25
877,2016,NUTS,2016,NL1,1,4234988.25
878,2016,NUTS,2016,NL11,2,899588.25
879,2016,NUTS,2016,NL113,3,899588.25
880,2016,NUTS,2016,NL12,2,3335400.0
881,2016,NUTS,2016,NL124,3,3335400.0
882,2016,NUTS,2016,NL2,1,2667396.22
883,2016,NUTS,2016,NL21,2,834491.06
884,2016,NUTS,2016,NL213,3,834491.06
885,2016,NUTS,2016,NL22,2,1832905.16
886,2016,NUTS,2016,NL221,3,1135126.41
887,2016,NUTS,2016,NL226,3,697778.75
888,2016,NUTS,2016,NL3,1,30592425.97
889,2016,NUTS,2016,NL31,2,1698094.5
890,2016,NUTS,2016,NL310,3,1698094.5
891,2016,NUTS,2016,NL32,2,22524075.9
892,2016,NUTS,2016,NL329,3,22524075.9
893,2016,NUTS,2016,NL33,2,6370255.57
894,2016,NUTS,2016,NL332,3,3893913.76
895,2016,NUTS,2016,NL333,3,1965593.25
896,2016,NUTS,2016,NL337,3,510748.56
897,2016,NUTS,2016,NL4,1,1060429.81
898,2016,NUTS,2016,NL41,2,244950.0
899,2016,NUTS,2016,NL411,3,129450.0
900,2016,NUTS,2016,NL413,3,115500.0
901,2016,NUTS,2016,NL42,2,815479.81
902,2016,NUTS,2016,NL423,3,815479.81
903,2016,NUTS,2016,PL,0,9718537.35
904,2016,NUTS,2016,PL2,1,186555.0
905,2016,NUTS,2016,PL21,2,186555.0
906,2016,NUTS,2016,PL213,3,186555.0
907,2016,NUTS,2016,PL4,1,4338600.0
908,2016,NUTS,2016,PL41,2,4338600.0
909,2016,NUTS,2016,PL415,3,4338600.0
910,2016,NUTS,2016,PL5,1,44375.0
911,2016,NUTS,2016,PL51,2,44375.0
912,2016,NUTS,2016,PL514,3,44375.0
913,2016,NUTS,2016,PL9,1,5149007.35
914,2016,NUTS,2016,PL91,2,5149007.35
915,2016,NUTS,2016,PL911,3,5149007.35
916,2016,NUTS,2016,PT,0,4463304.11
917,2016,NUTS,2016,PT1,1,4463304.11
918,2016,NUTS,2016,PT11,2,2222892.64
919,2016,NUTS,2016,PT112,3,839631.25
920,2016,NUTS,2016,PT11A,3,1383261.39
921,2016,NUTS,2016,PT16,2,1468298.97
922,2016,NUTS,2016,PT16D,3,1468298.97
923,2016,NUTS,2016,PT17,2,772112.5
924,2016,NUTS,2016,PT170,3,772112.5
925,2016,NUTS,2016,RO,0,373718.0
926,2016,NUTS,2016,RO3,1,373718.0
927,2016,NUTS,2016,RO32,2,373718.0
928,2016,NUTS,2016,RO321,3,188718.0
929,2016,NUTS,2016,RO322,3,185000.0
930,2016,NUTS,2016,SE,0,4010607.81
931,2016,NUTS,2016,SE1,1,3549386.56
932,2016,NUTS,2016,SE11,2,2351224.89
933,2016,NUTS,2016,SE110,3,2351224.89
934,2016,NUTS,2016,SE12,2,1198161.67
935,2016,NUTS,2016,SE121,3,407183.71
936,2016,NUTS,2016,SE123,3,790977.96
937,2016,NUTS,2016,SE2,1,363000.0
938,2016,NUTS,2016,SE22,2,168750.0
939,2016,NUTS,2016,SE224,3,168750.0
940,2016,NUTS,2016,SE23,2,194250.0
941,2016,NUTS,2016,SE232,3,194250.0
942,2016,NUTS,2016,SE3,1,98221.25
943,2016,NUTS,2016,SE31,2,98221.25
944,2016,NUTS,2016,SE312,3,98221.25
945,2016,NUTS,2016,SI,0,1733191.52
946,2016,NUTS,2016,SI0,1,1733191.52
947,2016,NUTS,2016,SI04,2,1733191.52
948,2016,NUTS,2016,SI041,3,1457254.02
949,2016,NUTS,2016,SI044,3,275937.5
950,2016,NUTS,2016,SK,0,808381.25
951,2016,NUTS,2016,SK0,1,808381.25
952,2016,NUTS,2016,SK01,2,705881.25
953,2016,NUTS,2016,SK010,3,705881.25
954,2016,NUTS,2016,SK03,2,102500.0
955,2016,NUTS,2016,SK031,3,102500.0
956,2016,NUTS,2016,UK,0,14109304.9
957,2016,NUTS,2016,UKD,1,446873.75
958,2016,NUTS,2016,UKD3,2,271875.0
959,2016,NUTS,2016,UKD33,3,271875.0
960,2016,NUTS,2016,UKD4,2,174998.75
961,2016,NUTS,2016,UKD44,3,174998.75
962,2016,NUTS,2016,UKE,1,226443.75
963,2016,NUTS,2016,UKE4,2,226443.75
964,2016,NUTS,2016,UKE42,3,226443.75
965,2016,NUTS,2016,UKF,1,1505375.52
966,2016,NUTS,2016,UKF1,2,546575.76
967,2016,NUTS,2016,UKF14,3,546575.76
968,2016,NUTS,2016,UKF2,2,246875.0
969,2016,NUTS,2016,UKF21,3,246875.0
970,2016,NUTS,2016,UKF3,2,711924.76
971,2016,NUTS,2016,UKF30,3,711924.76
972,2016,NUTS,2016,UKG,1,317250.0
973,2016,NUTS,2016,UKG3,2,317250.0
974,2016,NUTS,2016,UKG31,3,47500.0
975,2016,NUTS,2016,UKG33,3,269750.0
976,2016,NUTS,2016,UKH,1,689575.76
977,2016,NUTS,2016,UKH1,2,143000.0
978,2016,NUTS,2016,UKH17,3,143000.0
979,2016,NUTS,2016,UKH2,2,546575.76
980,2016,NUTS,2016,UKH25,3,546575.76
981,2016,NUTS,2016,UKI,1,9034728.12
982,2016,NUTS,2016,UKI3,2,7788305.49
983,2016,NUTS,2016,UKI31,3,5426385.5
984,2016,NUTS,2016,UKI32,3,2361919.99
985,2016,NUTS,2016,UKI4,2,798812.5
986,2016,NUTS,2016,UKI41,3,417062.5
987,2016,NUTS,2016,UKI42,3,381750.0
988,2016,NUTS,2016,UKI5,2,350591.0
989,2016,NUTS,2016,UKI53,3,350591.0
990,2016,NUTS,2016,UKI6,2,97019.13
991,2016,NUTS,2016,UKI63,3,97019.13
992,2016,NUTS,2016,UKJ,1,603663.75
993,2016,NUTS,2016,UKJ2,2,603663.75
994,2016,NUTS,2016,UKJ22,3,443213.75
995,2016,NUTS,2016,UKJ25,3,160450.0
996,2016,NUTS,2016,UKK,1,235937.5
997,2016,NUTS,2016,UKK1,2,235937.5
998,2016,NUTS,2016,UKK11,3,235937.5
999,2016,NUTS,2016,UKM,1,502956.75
1000,2016,NUTS,2016,UKM8,2,502956.75
1001,2016,NUTS,2016,UKM82,3,502956.75
1002,2016,NUTS,2016,UKN,1,546500.0
1003,2016,NUTS,2016,UKN0,2,546500.0
1004,2016,NUTS,2016,UKN12,3,546500.0
1005,2017,NUTS,2016,AT,0,11564431.58
1006,2017,NUTS,2016,AT1,1,7375071.71
1007,2017,NUTS,2016,AT12,2,4590200.0
1008,2017,NUTS,2016,AT126,3,4590200.0
1009,2017,NUTS,2016,AT13,2,2784871.71
1010,2017,NUTS,2016,AT130,3,2784871.71
1011,2017,NUTS,2016,AT2,1,2550364.75
1012,2017,NUTS,2016,AT21,2,130812.5
1013,2017,NUTS,2016,AT211,3,130812.5
1014,2017,NUTS,2016,AT22,2,2419552.25
1015,2017,NUTS,2016,AT221,3,2301427.25
1016,2017,NUTS,2016,AT224,3,118125.0
1017,2017,NUTS,2016,AT3,1,1638995.12
1018,2017,NUTS,2016,AT31,2,475824.54
1019,2017,NUTS,2016,AT312,3,475824.54
1020,2017,NUTS,2016,AT32,2,907236.5
1021,2017,NUTS,2016,AT323,3,907236.5
1022,2017,NUTS,2016,AT33,2,255934.08
1023,2017,NUTS,2016,AT332,3,255934.08
1024,2017,NUTS,2016,BE,0,18231358.77
1025,2017,NUTS,2016,BE1,1,6857572.78
1026,2017,NUTS,2016,BE10,2,6857572.78
1027,2017,NUTS,2016,BE100,3,6857572.78
1028,2017,NUTS,2016,BE2,1,10652473.25
1029,2017,NUTS,2016,BE21,2,1016117.5
1030,2017,NUTS,2016,BE211,3,676125.0
1031,2017,NUTS,2016,BE213,3,339992.5
1032,2017,NUTS,2016,BE23,2,564489.5
1033,2017,NUTS,2016,BE234,3,564489.5
1034,2017,NUTS,2016,BE24,2,9071866.25
1035,2017,NUTS,2016,BE242,3,9071866.25
1036,2017,NUTS,2016,BE3,1,721312.74
1037,2017,NUTS,2016,BE31,2,721312.74
1038,2017,NUTS,2016,BE310,3,721312.74
1039,2017,NUTS,2016,BG,0,133612.5
1040,2017,NUTS,2016,BG4,1,133612.5
1041,2017,NUTS,2016,BG41,2,133612.5
1042,2017,NUTS,2016,BG411,3,133612.5
1043,2017,NUTS,2016,CY,0,713730.0
1044,2017,NUTS,2016,CY0,1,713730.0
1045,2017,NUTS,2016,CY00,2,713730.0
1046,2017,NUTS,2016,CY000,3,713730.0
1047,2017,NUTS,2016,CZ,0,941165.5
1048,2017,NUTS,2016,CZ0,1,941165.5
1049,2017,NUTS,2016,CZ01,2,511900.0
1050,2017,NUTS,2016,CZ010,3,511900.0
1051,2017,NUTS,2016,CZ06,2,64325.0
1052,2017,NUTS,2016,CZ064,3,64325.0
1053,2017,NUTS,2016,CZ08,2,364940.5
1054,2017,NUTS,2016,CZ080,3,364940.5
1055,2017,NUTS,2016,DE,0,25643230.25
1056,2017,NUTS,2016,DE1,1,8150293.58
1057,2017,NUTS,2016,DE11,2,2644137.5
1058,2017,NUTS,2016,DE111,3,2644137.5
1059,2017,NUTS,2016,DE12,2,2706956.08
1060,2017,NUTS,2016,DE122,3,1269040.48
1061,2017,NUTS,2016,DE125,3,1389790.6
1062,2017,NUTS,2016,DE126,3,48125.0
1063,2017,NUTS,2016,DE13,2,2653800.0
1064,2017,NUTS,2016,DE131,3,2371800.0
1065,2017,NUTS,2016,DE136,3,282000.0
1066,2017,NUTS,2016,DE14,2,145400.0
1067,2017,NUTS,2016,DE142,3,145400.0
1068,2017,NUTS,2016,DE2,1,3981261.96
1069,2017,NUTS,2016,DE21,2,3981261.96
1070,2017,NUTS,2016,DE212,3,3981261.96
1071,2017,NUTS,2016,DE3,1,4224258.39
1072,2017,NUTS,2016,DE30,2,4224258.39
1073,2017,NUTS,2016,DE300,3,4224258.39
1074,2017,NUTS,2016,DE4,1,33525.0
1075,2017,NUTS,2016,DE40,2,33525.0
1076,2017,NUTS,2016,DE404,3,33525.0
1077,2017,NUTS,2016,DE5,1,146875.0
1078,2017,NUTS,2016,DE50,2,146875.0
1079,2017,NUTS,2016,DE501,3,146875.0
1080,2017,NUTS,2016,DE6,1,676788.75
1081,2017,NUTS,2016,DE60,2,676788.75
1082,2017,NUTS,2016,DE600,3,676788.75
1083,2017,NUTS,2016,DE7,1,1339036.03
1084,2017,NUTS,2016,DE71,2,1234610.46
1085,2017,NUTS,2016,DE712,3,892360.46
1086,2017,NUTS,2016,DE717,3,342250.0
1087,2017,NUTS,2016,DE72,2,104425.57
1088,2017,NUTS,2016,DE721,3,104425.57
1089,2017,NUTS,2016,DE9,1,2088963.75
1090,2017,NUTS,2016,DE91,2,1632742.5
1091,2017,NUTS,2016,DE91C,3,1632742.5
1092,2017,NUTS,2016,DE92,2,456221.25
1093,2017,NUTS,2016,DE929,3,456221.25
1094,2017,NUTS,2016,DEA,1,4041216.31
1095,2017,NUTS,2016,DEA1,2,401261.93
1096,2017,NUTS,2016,DEA11,3,277500.0
1097,2017,NUTS,2016,DEA16,3,9949.43
1098,2017,NUTS,2016,DEA1A,3,113812.5
1099,2017,NUTS,2016,DEA2,2,2691320.5
1100,2017,NUTS,2016,DEA22,3,791107.5
1101,2017,NUTS,2016,DEA26,3,992769.25
1102,2017,NUTS,2016,DEA2C,3,637196.25
1103,2017,NUTS,2016,DEA2D,3,270247.5
1104,2017,NUTS,2016,DEA3,2,227500.0
1105,2017,NUTS,2016,DEA33,3,227500.0
1106,2017,NUTS,2016,DEA4,2,500761.38
1107,2017,NUTS,2016,DEA47,3,500761.38
1108,2017,NUTS,2016,DEA5,2,220372.5
1109,2017,NUTS,2016,DEA52,3,220372.5
1110,2017,NUTS,2016,DEB,1,588125.0
1111,2017,NUTS,2016,DEB3,2,588125.0
1112,2017,NUTS,2016,DEB32,3,588125.0
1113,2017,NUTS,2016,DEC,1,10900.0
1114,2017,NUTS,2016,DEC0,2,10900.0
1115,2017,NUTS,2016,DEC01,3,10900.0
1116,2017,NUTS,2016,DED,1,361986.48
1117,2017,NUTS,2016,DED2,2,27885.35
1118,2017,NUTS,2016,DED2E,3,27885.35
1119,2017,NUTS,2016,DED4,2,52601.46
1120,2017,NUTS,2016,DED41,3,52601.46
1121,2017,NUTS,2016,DED5,2,281499.67
1122,2017,NUTS,2016,DED51,3,281499.67
1123,2017,NUTS,2016,DK,0,9320439.67
1124,2017,NUTS,2016,DK0,1,9320439.67
1125,2017,NUTS,2016,DK01,2,2452612.0
1126,2017,NUTS,2016,DK011,3,2452612.0
1127,2017,NUTS,2016,DK03,2,158060.0
1128,2017,NUTS,2016,DK031,3,31500.0
1129,2017,NUTS,2016,DK032,3,126560.0
1130,2017,NUTS,2016,DK04,2,6510866.66
1131,2017,NUTS,2016,DK042,3,6510866.66
