year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_pnp_total_pc_emp_hc
2016,NUTS,2010,UKL2,2,0.0
2017,NUTS,2010,UKL2,2,0.0
2018,NUTS,2010,UKL2,2,0.0
2005,NUTS,2010,UKM,1,
2007,NUTS,2010,UKM,1,
2009,NUTS,2010,UKM,1,
2011,NUTS,2010,UKM,1,0.0053
2012,NUTS,2010,UKM,1,0.0056
2013,NUTS,2010,UKM,1,0.0054
2014,NUTS,2010,UKM,1,0.0054
2015,NUTS,2010,UKM,1,0.0158
2016,NUTS,2010,UKM,1,0.016
2017,NUTS,2010,UKM,1,0.0172
2018,NUTS,2010,UKM,1,0.0183
2012,NUTS,2010,UKM2,2,0.0078
2013,NUTS,2010,UKM2,2,0.0079
2014,NUTS,2010,UKM2,2,0.0079
2015,NUTS,2010,UKM2,2,0.008
2016,NUTS,2010,UKM2,2,0.0081
2017,NUTS,2010,UKM2,2,0.0086
2012,NUTS,2010,UKM3,2,0.0008
2013,NUTS,2010,UKM3,2,0.0004
2014,NUTS,2010,UKM3,2,0.0005
2015,NUTS,2010,UKM3,2,0.0267
2016,NUTS,2010,UKM3,2,0.0265
2017,NUTS,2010,UKM3,2,0.0273
2012,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM5,2,0.0
2014,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2016,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2018,NUTS,2010,UKM5,2,0.0
2012,NUTS,2010,UKM6,2,0.0202
2013,NUTS,2010,UKM6,2,0.0235
2014,NUTS,2010,UKM6,2,0.0247
2015,NUTS,2010,UKM6,2,0.0243
2016,NUTS,2010,UKM6,2,0.0264
2017,NUTS,2010,UKM6,2,0.027
2018,NUTS,2010,UKM6,2,0.0287
2014,NUTS,2010,UKM7,2,0.0084
2015,NUTS,2010,UKM7,2,0.0084
2016,NUTS,2010,UKM7,2,0.0085
2017,NUTS,2010,UKM7,2,0.0091
2018,NUTS,2010,UKM7,2,0.0093
2014,NUTS,2010,UKM8,2,0.0007
2015,NUTS,2010,UKM8,2,0.0387
2016,NUTS,2010,UKM8,2,0.0382
2017,NUTS,2010,UKM8,2,0.0416
2018,NUTS,2010,UKM8,2,0.0435
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2005,NUTS,2010,UKN,1,
2007,NUTS,2010,UKN,1,
2009,NUTS,2010,UKN,1,
2011,NUTS,2010,UKN,1,0.0001
2012,NUTS,2010,UKN,1,0.0001
2013,NUTS,2010,UKN,1,0.0001
2014,NUTS,2010,UKN,1,0.0001
2015,NUTS,2010,UKN,1,0.0006
2016,NUTS,2010,UKN,1,0.0006
2017,NUTS,2010,UKN,1,0.0007
2018,NUTS,2010,UKN,1,0.0007
2005,NUTS,2010,UKN0,2,
2007,NUTS,2010,UKN0,2,
2009,NUTS,2010,UKN0,2,
2011,NUTS,2010,UKN0,2,0.0001
2012,NUTS,2010,UKN0,2,0.0001
2013,NUTS,2010,UKN0,2,0.0001
2014,NUTS,2010,UKN0,2,0.0001
2015,NUTS,2010,UKN0,2,0.0006
2016,NUTS,2010,UKN0,2,0.0006
2017,NUTS,2010,UKN0,2,0.0007
2018,NUTS,2010,UKN0,2,0.0007
