year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_pc_act_fte_bes_total_t
2006,NUTS,2010,ES52,2,0.2456
2007,NUTS,2010,ES52,2,0.2588
2008,NUTS,2010,ES52,2,0.2924
2009,NUTS,2010,ES52,2,0.2762
2010,NUTS,2010,ES52,2,0.2722
2011,NUTS,2010,ES52,2,0.273
2012,NUTS,2010,ES52,2,0.2701
2013,NUTS,2010,ES52,2,0.2678
2014,NUTS,2010,ES52,2,0.2849
2015,NUTS,2010,ES52,2,0.2778
2016,NUTS,2010,ES52,2,0.2934
2017,NUTS,2010,ES52,2,0.3078
2018,NUTS,2010,ES52,2,0.3323
2019,NUTS,2010,ES52,2,0.3636
1999,NUTS,2010,ES53,2,0.0128
2000,NUTS,2010,ES53,2,0.004
2001,NUTS,2010,ES53,2,0.0215
2002,NUTS,2010,ES53,2,0.0419
2003,NUTS,2010,ES53,2,0.0295
2004,NUTS,2010,ES53,2,0.0569
2005,NUTS,2010,ES53,2,0.0703
2006,NUTS,2010,ES53,2,0.051
2007,NUTS,2010,ES53,2,0.0717
2008,NUTS,2010,ES53,2,0.069
2009,NUTS,2010,ES53,2,0.0479
2010,NUTS,2010,ES53,2,0.0574
2011,NUTS,2010,ES53,2,0.0472
2012,NUTS,2010,ES53,2,0.0412
2013,NUTS,2010,ES53,2,0.036
2014,NUTS,2010,ES53,2,0.039
2015,NUTS,2010,ES53,2,0.0521
2016,NUTS,2010,ES53,2,0.0598
2017,NUTS,2010,ES53,2,0.0615
2018,NUTS,2010,ES53,2,0.1076
2019,NUTS,2010,ES53,2,0.1038
1999,NUTS,2010,ES6,1,0.0697
2000,NUTS,2010,ES6,1,0.1138
2001,NUTS,2010,ES6,1,0.0931
2002,NUTS,2010,ES6,1,0.1013
2003,NUTS,2010,ES6,1,0.1529
2004,NUTS,2010,ES6,1,0.1307
2005,NUTS,2010,ES6,1,0.1466
2006,NUTS,2010,ES6,1,0.1669
2007,NUTS,2010,ES6,1,0.1645
2008,NUTS,2010,ES6,1,0.1668
2009,NUTS,2010,ES6,1,0.1767
2010,NUTS,2010,ES6,1,0.1892
2011,NUTS,2010,ES6,1,0.1845
2012,NUTS,2010,ES6,1,0.1802
2013,NUTS,2010,ES6,1,0.1869
2014,NUTS,2010,ES6,1,0.1912
2015,NUTS,2010,ES6,1,0.1787
2016,NUTS,2010,ES6,1,0.1869
2017,NUTS,2010,ES6,1,0.2068
2018,NUTS,2010,ES6,1,0.2159
2019,NUTS,2010,ES6,1,0.2093
1999,NUTS,2010,ES61,2,0.0652
2000,NUTS,2010,ES61,2,0.1187
2001,NUTS,2010,ES61,2,0.0894
2002,NUTS,2010,ES61,2,0.0965
2003,NUTS,2010,ES61,2,0.1553
2004,NUTS,2010,ES61,2,0.1309
2005,NUTS,2010,ES61,2,0.1398
2006,NUTS,2010,ES61,2,0.1664
2007,NUTS,2010,ES61,2,0.1549
2008,NUTS,2010,ES61,2,0.1644
2009,NUTS,2010,ES61,2,0.1765
2010,NUTS,2010,ES61,2,0.1867
2011,NUTS,2010,ES61,2,0.1863
2012,NUTS,2010,ES61,2,0.1789
2013,NUTS,2010,ES61,2,0.1897
2014,NUTS,2010,ES61,2,0.1901
2015,NUTS,2010,ES61,2,0.1727
2016,NUTS,2010,ES61,2,0.1753
2017,NUTS,2010,ES61,2,0.1939
2018,NUTS,2010,ES61,2,0.2016
2019,NUTS,2010,ES61,2,0.192
1999,NUTS,2010,ES62,2,0.1054
2000,NUTS,2010,ES62,2,0.0975
2001,NUTS,2010,ES62,2,0.1229
2002,NUTS,2010,ES62,2,0.1374
2003,NUTS,2010,ES62,2,0.1526
2004,NUTS,2010,ES62,2,0.1407
2005,NUTS,2010,ES62,2,0.1975
2006,NUTS,2010,ES62,2,0.1833
2007,NUTS,2010,ES62,2,0.2297
2008,NUTS,2010,ES62,2,0.1945
2009,NUTS,2010,ES62,2,0.1931
2010,NUTS,2010,ES62,2,0.2196
2011,NUTS,2010,ES62,2,0.1915
2012,NUTS,2010,ES62,2,0.2032
2013,NUTS,2010,ES62,2,0.1896
2014,NUTS,2010,ES62,2,0.2152
2015,NUTS,2010,ES62,2,0.2319
2016,NUTS,2010,ES62,2,0.2727
2017,NUTS,2010,ES62,2,0.2998
2018,NUTS,2010,ES62,2,0.3185
2019,NUTS,2010,ES62,2,0.326
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,0.0036
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,0.0072
2006,NUTS,2010,ES63,2,0.0247
2007,NUTS,2010,ES63,2,0.0035
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2012,NUTS,2010,ES63,2,0.0124
2015,NUTS,2010,ES63,2,0.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0143
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,0.0138
2008,NUTS,2010,ES64,2,0.001
2009,NUTS,2010,ES64,2,0.0132
2010,NUTS,2010,ES64,2,0.0115
2012,NUTS,2010,ES64,2,0.0274
2015,NUTS,2010,ES64,2,0.0
1999,NUTS,2010,ES7,1,0.0388
2000,NUTS,2010,ES7,1,0.0378
2001,NUTS,2010,ES7,1,0.0395
2002,NUTS,2010,ES7,1,0.0531
2003,NUTS,2010,ES7,1,0.0359
2004,NUTS,2010,ES7,1,0.0413
2005,NUTS,2010,ES7,1,0.0681
2006,NUTS,2010,ES7,1,0.0778
2007,NUTS,2010,ES7,1,0.0604
2008,NUTS,2010,ES7,1,0.0639
2009,NUTS,2010,ES7,1,0.0596
2010,NUTS,2010,ES7,1,0.0717
2011,NUTS,2010,ES7,1,0.0652
2012,NUTS,2010,ES7,1,0.0594
2013,NUTS,2010,ES7,1,0.0526
2014,NUTS,2010,ES7,1,0.0491
2015,NUTS,2010,ES7,1,0.0452
2016,NUTS,2010,ES7,1,0.0473
2017,NUTS,2010,ES7,1,0.0526
2018,NUTS,2010,ES7,1,0.0651
2019,NUTS,2010,ES7,1,0.0603
1999,NUTS,2010,ES70,2,0.0388
2000,NUTS,2010,ES70,2,0.0378
2001,NUTS,2010,ES70,2,0.0395
2002,NUTS,2010,ES70,2,0.0531
2003,NUTS,2010,ES70,2,0.0359
2004,NUTS,2010,ES70,2,0.0413
2005,NUTS,2010,ES70,2,0.0681
2006,NUTS,2010,ES70,2,0.0778
2007,NUTS,2010,ES70,2,0.0604
2008,NUTS,2010,ES70,2,0.0639
2009,NUTS,2010,ES70,2,0.0596
2010,NUTS,2010,ES70,2,0.0717
2011,NUTS,2010,ES70,2,0.0652
2012,NUTS,2010,ES70,2,0.0594
2013,NUTS,2010,ES70,2,0.0526
2014,NUTS,2010,ES70,2,0.0491
2015,NUTS,2010,ES70,2,0.0452
2016,NUTS,2010,ES70,2,0.0473
2017,NUTS,2010,ES70,2,0.0526
2018,NUTS,2010,ES70,2,0.0651
2019,NUTS,2010,ES70,2,0.0603
2000,NUTS,2010,EU27_2020,7,0.4711
2001,NUTS,2010,EU27_2020,7,0.4753
2002,NUTS,2010,EU27_2020,7,0.4757
2003,NUTS,2010,EU27_2020,7,0.4753
2004,NUTS,2010,EU27_2020,7,0.4826
2005,NUTS,2010,EU27_2020,7,0.4923
2006,NUTS,2010,EU27_2020,7,0.5141
2007,NUTS,2010,EU27_2020,7,0.5306
2008,NUTS,2010,EU27_2020,7,0.552
2009,NUTS,2010,EU27_2020,7,0.5511
2010,NUTS,2010,EU27_2020,7,0.5692
2011,NUTS,2010,EU27_2020,7,0.5973
2012,NUTS,2010,EU27_2020,7,0.6171
2013,NUTS,2010,EU27_2020,7,0.6323
2014,NUTS,2010,EU27_2020,7,0.6473
2015,NUTS,2010,EU27_2020,7,0.6762
2016,NUTS,2010,EU27_2020,7,0.7101
2017,NUTS,2010,EU27_2020,7,0.7597
2018,NUTS,2010,EU27_2020,7,0.8097
2019,NUTS,2010,EU27_2020,7,0.8376
2020,NUTS,2010,EU27_2020,7,0.8606
1996,NUTS,2010,FI,0,0.8769
1997,NUTS,2010,FI,0,0.9216
1998,NUTS,2010,FI,0,1.0121
1999,NUTS,2010,FI,0,1.0943
2000,NUTS,2010,FI,0,1.1425
2001,NUTS,2010,FI,0,1.1627
2002,NUTS,2010,FI,0,1.1703
2003,NUTS,2010,FI,0,1.2349
2004,NUTS,2010,FI,0,1.267
2005,NUTS,2010,FI,0,1.2364
2006,NUTS,2010,FI,0,1.2593
2007,NUTS,2010,FI,0,1.2089
2008,NUTS,2010,FI,0,1.2406
2009,NUTS,2010,FI,0,1.2328
2010,NUTS,2010,FI,0,1.1753
2011,NUTS,2010,FI,0,1.1969
2012,NUTS,2010,FI,0,1.1889
2013,NUTS,2010,FI,0,1.1707
2014,NUTS,2010,FI,0,1.1442
2015,NUTS,2010,FI,0,1.1525
2016,NUTS,2010,FI,0,1.069
2017,NUTS,2010,FI,0,1.0809
2018,NUTS,2010,FI,0,1.0904
2019,NUTS,2010,FI,0,1.1268
2020,NUTS,2010,FI,0,1.1979
1999,NUTS,2010,FI1,1,1.0578
2000,NUTS,2010,FI1,1,1.1083
2001,NUTS,2010,FI1,1,1.1289
2002,NUTS,2010,FI1,1,1.1342
2003,NUTS,2010,FI1,1,1.1943
2004,NUTS,2010,FI1,1,1.2324
2005,NUTS,2010,FI1,1,1.2317
2006,NUTS,2010,FI1,1,1.2524
2007,NUTS,2010,FI1,1,1.2001
2008,NUTS,2010,FI1,1,1.2313
2009,NUTS,2010,FI1,1,1.2101
2010,NUTS,2010,FI1,1,1.1495
2011,NUTS,2010,FI1,1,1.1673
2012,NUTS,2010,FI1,1,1.1571
2013,NUTS,2010,FI1,1,1.1405
2015,NUTS,2010,FI1,1,1.113
2016,NUTS,2010,FI1,1,1.0335
2017,NUTS,2010,FI1,1,1.0444
2018,NUTS,2010,FI1,1,1.0512
2019,NUTS,2010,FI1,1,1.0852
2000,NUTS,2010,FI19,2,1.0817
2001,NUTS,2010,FI19,2,1.1551
2002,NUTS,2010,FI19,2,1.1494
2003,NUTS,2010,FI19,2,1.2155
2004,NUTS,2010,FI19,2,1.2391
2005,NUTS,2010,FI19,2,1.2311
2006,NUTS,2010,FI19,2,1.2966
2007,NUTS,2010,FI19,2,1.1847
2008,NUTS,2010,FI19,2,1.2442
2009,NUTS,2010,FI19,2,1.1498
2010,NUTS,2010,FI19,2,1.1431
2011,NUTS,2010,FI19,2,1.1354
2012,NUTS,2010,FI19,2,1.0857
2013,NUTS,2010,FI19,2,1.0623
2015,NUTS,2010,FI19,2,1.0431
2016,NUTS,2010,FI19,2,0.8633
2017,NUTS,2010,FI19,2,0.9105
2018,NUTS,2010,FI19,2,0.935
2019,NUTS,2010,FI19,2,0.9713
2009,NUTS,2010,FI1B,2,1.6651
2010,NUTS,2010,FI1B,2,1.6196
2011,NUTS,2010,FI1B,2,1.6454
2012,NUTS,2010,FI1B,2,1.6219
2013,NUTS,2010,FI1B,2,1.6237
2015,NUTS,2010,FI1B,2,1.664
2016,NUTS,2010,FI1B,2,1.5616
2017,NUTS,2010,FI1B,2,1.5531
2018,NUTS,2010,FI1B,2,1.5432
2019,NUTS,2010,FI1B,2,1.5817
2009,NUTS,2010,FI1C,2,0.7703
2010,NUTS,2010,FI1C,2,0.7539
2011,NUTS,2010,FI1C,2,0.728
2012,NUTS,2010,FI1C,2,0.7537
2013,NUTS,2010,FI1C,2,0.7691
2015,NUTS,2010,FI1C,2,0.6753
2016,NUTS,2010,FI1C,2,0.6574
2017,NUTS,2010,FI1C,2,0.6296
2018,NUTS,2010,FI1C,2,0.608
2019,NUTS,2010,FI1C,2,0.6316
2005,NUTS,2010,FI1D,2,0.9678
2006,NUTS,2010,FI1D,2,0.9875
2007,NUTS,2010,FI1D,2,1.0348
2008,NUTS,2010,FI1D,2,1.05
2009,NUTS,2010,FI1D,2,1.0553
2010,NUTS,2010,FI1D,2,0.8711
2011,NUTS,2010,FI1D,2,0.9423
2012,NUTS,2010,FI1D,2,0.9528
2013,NUTS,2010,FI1D,2,0.8794
2015,NUTS,2010,FI1D,2,0.7879
2016,NUTS,2010,FI1D,2,0.7916
2017,NUTS,2010,FI1D,2,0.8199
2018,NUTS,2010,FI1D,2,0.852
2019,NUTS,2010,FI1D,2,0.8729
1999,NUTS,2010,FI2,1,0.041
2000,NUTS,2010,FI2,1,0.0816
2001,NUTS,2010,FI2,1,0.0893
2002,NUTS,2010,FI2,1,0.0843
2003,NUTS,2010,FI2,1,0.0787
2004,NUTS,2010,FI2,1,0.0499
2005,NUTS,2010,FI2,1,0.0424
2006,NUTS,2010,FI2,1,0.1
2007,NUTS,2010,FI2,1,0.0938
2008,NUTS,2010,FI2,1,0.1333
2009,NUTS,2010,FI2,1,0.08
2010,NUTS,2010,FI2,1,0.1329
2011,NUTS,2010,FI2,1,0.2974
2012,NUTS,2010,FI2,1,0.3096
2013,NUTS,2010,FI2,1,0.2506
2015,NUTS,2010,FI2,1,0.1549
2016,NUTS,2010,FI2,1,0.353
2017,NUTS,2010,FI2,1,0.259
2018,NUTS,2010,FI2,1,0.4176
2019,NUTS,2010,FI2,1,0.2729
1999,NUTS,2010,FI20,2,0.041
2000,NUTS,2010,FI20,2,0.0816
2001,NUTS,2010,FI20,2,0.0893
2002,NUTS,2010,FI20,2,0.0843
2003,NUTS,2010,FI20,2,0.0787
2004,NUTS,2010,FI20,2,0.0499
2005,NUTS,2010,FI20,2,0.0424
2006,NUTS,2010,FI20,2,0.1
2007,NUTS,2010,FI20,2,0.0938
2008,NUTS,2010,FI20,2,0.1333
2009,NUTS,2010,FI20,2,0.08
2010,NUTS,2010,FI20,2,0.1329
2011,NUTS,2010,FI20,2,0.2974
2012,NUTS,2010,FI20,2,0.3096
2013,NUTS,2010,FI20,2,0.2506
2015,NUTS,2010,FI20,2,0.1549
2016,NUTS,2010,FI20,2,0.353
2017,NUTS,2010,FI20,2,0.259
2018,NUTS,2010,FI20,2,0.4176
2019,NUTS,2010,FI20,2,0.2729
2003,NUTS,2010,FR,0,0.6983
2004,NUTS,2010,FR,0,0.7186
2005,NUTS,2010,FR,0,0.6938
2006,NUTS,2010,FR,0,0.7344
2007,NUTS,2010,FR,0,0.7574
2008,NUTS,2010,FR,0,0.7669
2009,NUTS,2010,FR,0,0.7807
2010,NUTS,2010,FR,0,0.8113
2011,NUTS,2010,FR,0,0.8242
2012,NUTS,2010,FR,0,0.8437
2013,NUTS,2010,FR,0,0.8567
2014,NUTS,2010,FR,0,0.8448
2015,NUTS,2010,FR,0,0.8564
2016,NUTS,2010,FR,0,0.8693
2017,NUTS,2010,FR,0,0.9023
2018,NUTS,2010,FR,0,0.9349
2019,NUTS,2010,FR,0,0.9621
2020,NUTS,2010,FR,0,0.9956
2000,NUTS,2010,FR1,1,1.3983
2001,NUTS,2010,FR1,1,1.4683
2002,NUTS,2010,FR1,1,1.4982
2003,NUTS,2010,FR1,1,1.4885
2004,NUTS,2010,FR1,1,1.4803
2006,NUTS,2010,FR1,1,1.4515
2007,NUTS,2010,FR1,1,1.5326
2008,NUTS,2010,FR1,1,1.5072
2009,NUTS,2010,FR1,1,1.5484
2010,NUTS,2010,FR1,1,1.6577
2011,NUTS,2010,FR1,1,1.689
2012,NUTS,2010,FR1,1,1.7093
2013,NUTS,2010,FR1,1,1.7231
2000,NUTS,2010,FR10,2,1.3983
2001,NUTS,2010,FR10,2,1.4683
2002,NUTS,2010,FR10,2,1.4982
2003,NUTS,2010,FR10,2,1.4885
2004,NUTS,2010,FR10,2,1.4803
2006,NUTS,2010,FR10,2,1.4515
2007,NUTS,2010,FR10,2,1.5326
2008,NUTS,2010,FR10,2,1.5072
2009,NUTS,2010,FR10,2,1.5484
2010,NUTS,2010,FR10,2,1.6577
2011,NUTS,2010,FR10,2,1.689
2012,NUTS,2010,FR10,2,1.7093
2013,NUTS,2010,FR10,2,1.7231
2000,NUTS,2010,FR2,1,0.4796
2001,NUTS,2010,FR2,1,0.4649
2002,NUTS,2010,FR2,1,0.4777
2003,NUTS,2010,FR2,1,0.4694
2004,NUTS,2010,FR2,1,0.5175
2006,NUTS,2010,FR2,1,0.4986
2007,NUTS,2010,FR2,1,0.4861
2008,NUTS,2010,FR2,1,0.5003
2009,NUTS,2010,FR2,1,0.4875
2010,NUTS,2010,FR2,1,0.5012
2011,NUTS,2010,FR2,1,0.484
2012,NUTS,2010,FR2,1,0.4839
2013,NUTS,2010,FR2,1,0.491
2000,NUTS,2010,FR21,2,0.2848
2001,NUTS,2010,FR21,2,0.245
2002,NUTS,2010,FR21,2,0.2893
2003,NUTS,2010,FR21,2,0.3071
2004,NUTS,2010,FR21,2,0.3103
2006,NUTS,2010,FR21,2,0.3412
2007,NUTS,2010,FR21,2,0.3297
2008,NUTS,2010,FR21,2,0.3767
2009,NUTS,2010,FR21,2,0.3109
2010,NUTS,2010,FR21,2,0.3158
2011,NUTS,2010,FR21,2,0.3141
2012,NUTS,2010,FR21,2,0.3105
2013,NUTS,2010,FR21,2,0.293
2000,NUTS,2010,FR22,2,0.4162
2001,NUTS,2010,FR22,2,0.47
2002,NUTS,2010,FR22,2,0.4661
2003,NUTS,2010,FR22,2,0.4571
2004,NUTS,2010,FR22,2,0.6146
2006,NUTS,2010,FR22,2,0.4803
2007,NUTS,2010,FR22,2,0.486
2008,NUTS,2010,FR22,2,0.4995
2009,NUTS,2010,FR22,2,0.4851
2010,NUTS,2010,FR22,2,0.495
2011,NUTS,2010,FR22,2,0.4936
2012,NUTS,2010,FR22,2,0.4848
2013,NUTS,2010,FR22,2,0.5402
2000,NUTS,2010,FR23,2,0.5483
2001,NUTS,2010,FR23,2,0.5408
2002,NUTS,2010,FR23,2,0.589
2003,NUTS,2010,FR23,2,0.607
2004,NUTS,2010,FR23,2,0.6381
2006,NUTS,2010,FR23,2,0.5511
2007,NUTS,2010,FR23,2,0.5708
2008,NUTS,2010,FR23,2,0.6055
2009,NUTS,2010,FR23,2,0.58
2010,NUTS,2010,FR23,2,0.5739
2011,NUTS,2010,FR23,2,0.5578
2012,NUTS,2010,FR23,2,0.5941
2013,NUTS,2010,FR23,2,0.6053
2000,NUTS,2010,FR24,2,0.6526
2001,NUTS,2010,FR24,2,0.605
2002,NUTS,2010,FR24,2,0.5857
2003,NUTS,2010,FR24,2,0.6027
2004,NUTS,2010,FR24,2,0.6525
2006,NUTS,2010,FR24,2,0.6166
2007,NUTS,2010,FR24,2,0.6182
2008,NUTS,2010,FR24,2,0.6327
2009,NUTS,2010,FR24,2,0.6342
2010,NUTS,2010,FR24,2,0.6636
2011,NUTS,2010,FR24,2,0.6195
2012,NUTS,2010,FR24,2,0.5768
2013,NUTS,2010,FR24,2,0.5965
2000,NUTS,2010,FR25,2,0.3757
2001,NUTS,2010,FR25,2,0.3489
2002,NUTS,2010,FR25,2,0.3807
2003,NUTS,2010,FR25,2,0.3375
2004,NUTS,2010,FR25,2,0.3692
2006,NUTS,2010,FR25,2,0.509
2007,NUTS,2010,FR25,2,0.4125
2008,NUTS,2010,FR25,2,0.3625
2009,NUTS,2010,FR25,2,0.3861
2010,NUTS,2010,FR25,2,0.4087
2011,NUTS,2010,FR25,2,0.4088
2012,NUTS,2010,FR25,2,0.42
2013,NUTS,2010,FR25,2,0.3968
2000,NUTS,2010,FR26,2,0.434
2001,NUTS,2010,FR26,2,0.4128
2002,NUTS,2010,FR26,2,0.4353
2003,NUTS,2010,FR26,2,0.3856
2004,NUTS,2010,FR26,2,0.3711
2006,NUTS,2010,FR26,2,0.3937
2007,NUTS,2010,FR26,2,0.3811
2008,NUTS,2010,FR26,2,0.4073
2009,NUTS,2010,FR26,2,0.396
2010,NUTS,2010,FR26,2,0.4046
2011,NUTS,2010,FR26,2,0.3794
2012,NUTS,2010,FR26,2,0.406
2013,NUTS,2010,FR26,2,0.3802
2000,NUTS,2010,FR3,1,0.1726
2001,NUTS,2010,FR3,1,0.1795
2002,NUTS,2010,FR3,1,0.1695
2003,NUTS,2010,FR3,1,0.1833
2004,NUTS,2010,FR3,1,0.1754
2006,NUTS,2010,FR3,1,0.2098
2007,NUTS,2010,FR3,1,0.196
2008,NUTS,2010,FR3,1,0.2563
2009,NUTS,2010,FR3,1,0.2724
2010,NUTS,2010,FR3,1,0.2921
2011,NUTS,2010,FR3,1,0.2814
2012,NUTS,2010,FR3,1,0.271
2013,NUTS,2010,FR3,1,0.2773
2000,NUTS,2010,FR30,2,0.1726
2001,NUTS,2010,FR30,2,0.1795
2002,NUTS,2010,FR30,2,0.1695
2003,NUTS,2010,FR30,2,0.1833
2004,NUTS,2010,FR30,2,0.1754
2006,NUTS,2010,FR30,2,0.2098
2007,NUTS,2010,FR30,2,0.196
2008,NUTS,2010,FR30,2,0.2563
2009,NUTS,2010,FR30,2,0.2724
2010,NUTS,2010,FR30,2,0.2921
2011,NUTS,2010,FR30,2,0.2814
2012,NUTS,2010,FR30,2,0.271
2013,NUTS,2010,FR30,2,0.2773
2000,NUTS,2010,FR4,1,0.469
2001,NUTS,2010,FR4,1,0.4669
2002,NUTS,2010,FR4,1,0.4865
2003,NUTS,2010,FR4,1,0.483
2004,NUTS,2010,FR4,1,0.491
2006,NUTS,2010,FR4,1,0.5567
2007,NUTS,2010,FR4,1,0.5824
2008,NUTS,2010,FR4,1,0.5467
2009,NUTS,2010,FR4,1,0.5814
2010,NUTS,2010,FR4,1,0.5641
2011,NUTS,2010,FR4,1,0.5886
2012,NUTS,2010,FR4,1,0.5847
2013,NUTS,2010,FR4,1,0.5661
2000,NUTS,2010,FR41,2,0.2649
2001,NUTS,2010,FR41,2,0.281
2002,NUTS,2010,FR41,2,0.2315
2003,NUTS,2010,FR41,2,0.273
2004,NUTS,2010,FR41,2,0.3016
2006,NUTS,2010,FR41,2,0.3094
2007,NUTS,2010,FR41,2,0.3256
2008,NUTS,2010,FR41,2,0.2864
2009,NUTS,2010,FR41,2,0.326
2010,NUTS,2010,FR41,2,0.2845
2011,NUTS,2010,FR41,2,0.3002
2012,NUTS,2010,FR41,2,0.2939
2013,NUTS,2010,FR41,2,0.2977
2000,NUTS,2010,FR42,2,0.4175
2001,NUTS,2010,FR42,2,0.4466
2002,NUTS,2010,FR42,2,0.481
2003,NUTS,2010,FR42,2,0.4803
2004,NUTS,2010,FR42,2,0.4733
2006,NUTS,2010,FR42,2,0.5619
2007,NUTS,2010,FR42,2,0.5661
2008,NUTS,2010,FR42,2,0.519
2009,NUTS,2010,FR42,2,0.5444
2010,NUTS,2010,FR42,2,0.5795
2011,NUTS,2010,FR42,2,0.5934
2012,NUTS,2010,FR42,2,0.5953
2013,NUTS,2010,FR42,2,0.5498
2000,NUTS,2010,FR43,2,0.9877
2001,NUTS,2010,FR43,2,0.8853
2002,NUTS,2010,FR43,2,1.0146
2003,NUTS,2010,FR43,2,0.8755
2004,NUTS,2010,FR43,2,0.8703
2006,NUTS,2010,FR43,2,1.0486
2007,NUTS,2010,FR43,2,1.1414
2008,NUTS,2010,FR43,2,1.1322
2009,NUTS,2010,FR43,2,1.1542
2010,NUTS,2010,FR43,2,1.1058
2011,NUTS,2010,FR43,2,1.1662
2012,NUTS,2010,FR43,2,1.139
2013,NUTS,2010,FR43,2,1.1278
2000,NUTS,2010,FR5,1,0.4124
2001,NUTS,2010,FR5,1,0.4358
2002,NUTS,2010,FR5,1,0.422
2003,NUTS,2010,FR5,1,0.4115
2004,NUTS,2010,FR5,1,0.4192
2006,NUTS,2010,FR5,1,0.471
2007,NUTS,2010,FR5,1,0.4741
2008,NUTS,2010,FR5,1,0.4948
2009,NUTS,2010,FR5,1,0.511
2010,NUTS,2010,FR5,1,0.5168
2011,NUTS,2010,FR5,1,0.5237
2012,NUTS,2010,FR5,1,0.5316
2013,NUTS,2010,FR5,1,0.5254
2000,NUTS,2010,FR51,2,0.3771
2001,NUTS,2010,FR51,2,0.4466
2002,NUTS,2010,FR51,2,0.402
2003,NUTS,2010,FR51,2,0.3754
2004,NUTS,2010,FR51,2,0.3694
2006,NUTS,2010,FR51,2,0.4644
2007,NUTS,2010,FR51,2,0.4399
2008,NUTS,2010,FR51,2,0.453
2009,NUTS,2010,FR51,2,0.4869
2010,NUTS,2010,FR51,2,0.4885
2011,NUTS,2010,FR51,2,0.5236
2012,NUTS,2010,FR51,2,0.516
2013,NUTS,2010,FR51,2,0.5252
2000,NUTS,2010,FR52,2,0.5714
2001,NUTS,2010,FR52,2,0.5225
2002,NUTS,2010,FR52,2,0.5244
2003,NUTS,2010,FR52,2,0.5455
2004,NUTS,2010,FR52,2,0.5811
2006,NUTS,2010,FR52,2,0.6015
2007,NUTS,2010,FR52,2,0.6524
2008,NUTS,2010,FR52,2,0.6739
2009,NUTS,2010,FR52,2,0.6735
2010,NUTS,2010,FR52,2,0.6727
2011,NUTS,2010,FR52,2,0.6659
2012,NUTS,2010,FR52,2,0.6863
2013,NUTS,2010,FR52,2,0.6514
2000,NUTS,2010,FR53,2,0.1957
2001,NUTS,2010,FR53,2,0.2369
2002,NUTS,2010,FR53,2,0.2583
2003,NUTS,2010,FR53,2,0.2381
2004,NUTS,2010,FR53,2,0.2374
2006,NUTS,2010,FR53,2,0.25
2007,NUTS,2010,FR53,2,0.2307
2008,NUTS,2010,FR53,2,0.2627
2009,NUTS,2010,FR53,2,0.2688
2010,NUTS,2010,FR53,2,0.2951
2011,NUTS,2010,FR53,2,0.2687
2012,NUTS,2010,FR53,2,0.2857
2013,NUTS,2010,FR53,2,0.2951
2000,NUTS,2010,FR6,1,0.5747
2001,NUTS,2010,FR6,1,0.6084
2002,NUTS,2010,FR6,1,0.6614
2003,NUTS,2010,FR6,1,0.6968
2004,NUTS,2010,FR6,1,0.7249
2006,NUTS,2010,FR6,1,0.7947
2007,NUTS,2010,FR6,1,0.7491
2008,NUTS,2010,FR6,1,0.8057
2009,NUTS,2010,FR6,1,0.8116
2010,NUTS,2010,FR6,1,0.8314
2011,NUTS,2010,FR6,1,0.8603
2012,NUTS,2010,FR6,1,0.9118
2013,NUTS,2010,FR6,1,0.9359
2000,NUTS,2010,FR61,2,0.4283
2001,NUTS,2010,FR61,2,0.4419
2002,NUTS,2010,FR61,2,0.4652
2003,NUTS,2010,FR61,2,0.4735
2004,NUTS,2010,FR61,2,0.4926
2006,NUTS,2010,FR61,2,0.5026
2007,NUTS,2010,FR61,2,0.4476
2008,NUTS,2010,FR61,2,0.4698
2009,NUTS,2010,FR61,2,0.551
2010,NUTS,2010,FR61,2,0.5324
2011,NUTS,2010,FR61,2,0.5528
2012,NUTS,2010,FR61,2,0.532
2013,NUTS,2010,FR61,2,0.5343
2000,NUTS,2010,FR62,2,0.797
2001,NUTS,2010,FR62,2,0.8771
2002,NUTS,2010,FR62,2,0.9827
2003,NUTS,2010,FR62,2,1.0478
2004,NUTS,2010,FR62,2,1.0859
2006,NUTS,2010,FR62,2,1.2099
2007,NUTS,2010,FR62,2,1.1775
2008,NUTS,2010,FR62,2,1.2741
2009,NUTS,2010,FR62,2,1.2059
2010,NUTS,2010,FR62,2,1.2645
2011,NUTS,2010,FR62,2,1.3111
2012,NUTS,2010,FR62,2,1.4459
2013,NUTS,2010,FR62,2,1.5007
2000,NUTS,2010,FR63,2,0.3428
2001,NUTS,2010,FR63,2,0.3393
2002,NUTS,2010,FR63,2,0.3231
2003,NUTS,2010,FR63,2,0.3058
2004,NUTS,2010,FR63,2,0.2976
2006,NUTS,2010,FR63,2,0.3857
