year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_se_pc_pop
2014,NUTS,2010,TR31,2,1.7
2015,NUTS,2010,TR31,2,1.9
2016,NUTS,2010,TR31,2,1.8
2017,NUTS,2010,TR31,2,2.1
2018,NUTS,2010,TR31,2,2.8
2019,NUTS,2010,TR31,2,2.2
2020,NUTS,2010,TR31,2,2.0
2011,NUTS,2010,TR32,2,1.1
2012,NUTS,2010,TR32,2,0.9
2013,NUTS,2010,TR32,2,0.9
2014,NUTS,2010,TR32,2,1.1
2015,NUTS,2010,TR32,2,1.3
2016,NUTS,2010,TR32,2,1.2
2017,NUTS,2010,TR32,2,1.3
2018,NUTS,2010,TR32,2,1.4
2019,NUTS,2010,TR32,2,1.6
2020,NUTS,2010,TR32,2,1.8
2011,NUTS,2010,TR33,2,0.7
2012,NUTS,2010,TR33,2,0.7
2013,NUTS,2010,TR33,2,0.7
2014,NUTS,2010,TR33,2,1.1
2015,NUTS,2010,TR33,2,1.1
2016,NUTS,2010,TR33,2,1.4
2017,NUTS,2010,TR33,2,1.4
2018,NUTS,2010,TR33,2,1.5
2019,NUTS,2010,TR33,2,1.5
2020,NUTS,2010,TR33,2,1.2
2011,NUTS,2010,TR4,1,1.2
2012,NUTS,2010,TR4,1,1.2
2013,NUTS,2010,TR4,1,1.5
2014,NUTS,2010,TR4,1,1.5
2015,NUTS,2010,TR4,1,1.5
2016,NUTS,2010,TR4,1,1.6
2017,NUTS,2010,TR4,1,1.7
2018,NUTS,2010,TR4,1,1.9
2019,NUTS,2010,TR4,1,1.8
2020,NUTS,2010,TR4,1,1.9
2011,NUTS,2010,TR41,2,1.1
2012,NUTS,2010,TR41,2,1.3
2013,NUTS,2010,TR41,2,1.3
2014,NUTS,2010,TR41,2,1.5
2015,NUTS,2010,TR41,2,1.5
2016,NUTS,2010,TR41,2,1.6
2017,NUTS,2010,TR41,2,2.0
2018,NUTS,2010,TR41,2,2.1
2019,NUTS,2010,TR41,2,2.0
2020,NUTS,2010,TR41,2,2.3
2011,NUTS,2010,TR42,2,1.2
2012,NUTS,2010,TR42,2,1.2
2013,NUTS,2010,TR42,2,1.7
2014,NUTS,2010,TR42,2,1.4
2015,NUTS,2010,TR42,2,1.4
2016,NUTS,2010,TR42,2,1.6
2017,NUTS,2010,TR42,2,1.4
2018,NUTS,2010,TR42,2,1.6
2019,NUTS,2010,TR42,2,1.6
2020,NUTS,2010,TR42,2,1.5
2011,NUTS,2010,TR5,1,2.1
2012,NUTS,2010,TR5,1,2.4
2013,NUTS,2010,TR5,1,2.3
2014,NUTS,2010,TR5,1,2.6
2015,NUTS,2010,TR5,1,2.5
2016,NUTS,2010,TR5,1,2.7
2017,NUTS,2010,TR5,1,2.6
2018,NUTS,2010,TR5,1,2.6
2019,NUTS,2010,TR5,1,2.6
2020,NUTS,2010,TR5,1,2.6
2011,NUTS,2010,TR51,2,2.7
2012,NUTS,2010,TR51,2,3.0
2013,NUTS,2010,TR51,2,2.7
2014,NUTS,2010,TR51,2,3.1
2015,NUTS,2010,TR51,2,3.0
2016,NUTS,2010,TR51,2,3.3
2017,NUTS,2010,TR51,2,3.2
2018,NUTS,2010,TR51,2,3.1
2019,NUTS,2010,TR51,2,3.2
2020,NUTS,2010,TR51,2,3.2
2011,NUTS,2010,TR52,2,0.9
2012,NUTS,2010,TR52,2,1.2
2013,NUTS,2010,TR52,2,1.2
2014,NUTS,2010,TR52,2,1.4
2015,NUTS,2010,TR52,2,1.4
2016,NUTS,2010,TR52,2,1.2
2017,NUTS,2010,TR52,2,1.3
2018,NUTS,2010,TR52,2,1.3
2019,NUTS,2010,TR52,2,1.3
2020,NUTS,2010,TR52,2,1.4
2011,NUTS,2010,TR6,1,1.0
2012,NUTS,2010,TR6,1,1.2
2013,NUTS,2010,TR6,1,1.1
2014,NUTS,2010,TR6,1,1.0
2015,NUTS,2010,TR6,1,1.1
2016,NUTS,2010,TR6,1,1.2
2017,NUTS,2010,TR6,1,1.2
2018,NUTS,2010,TR6,1,1.3
2019,NUTS,2010,TR6,1,1.4
2020,NUTS,2010,TR6,1,1.6
2011,NUTS,2010,TR61,2,1.3
2012,NUTS,2010,TR61,2,1.4
2013,NUTS,2010,TR61,2,1.3
2014,NUTS,2010,TR61,2,1.3
2015,NUTS,2010,TR61,2,1.5
2016,NUTS,2010,TR61,2,1.7
2017,NUTS,2010,TR61,2,1.7
2018,NUTS,2010,TR61,2,1.9
2019,NUTS,2010,TR61,2,1.8
2020,NUTS,2010,TR61,2,2.1
2011,NUTS,2010,TR62,2,0.8
2012,NUTS,2010,TR62,2,1.2
2013,NUTS,2010,TR62,2,1.1
2014,NUTS,2010,TR62,2,1.0
2015,NUTS,2010,TR62,2,1.2
2016,NUTS,2010,TR62,2,1.0
2017,NUTS,2010,TR62,2,1.2
2018,NUTS,2010,TR62,2,1.2
2019,NUTS,2010,TR62,2,1.2
2020,NUTS,2010,TR62,2,1.4
2011,NUTS,2010,TR63,2,0.9
2012,NUTS,2010,TR63,2,0.9
2013,NUTS,2010,TR63,2,0.8
2014,NUTS,2010,TR63,2,0.5
2015,NUTS,2010,TR63,2,0.6
2016,NUTS,2010,TR63,2,0.9
2017,NUTS,2010,TR63,2,0.8
2018,NUTS,2010,TR63,2,0.7
2019,NUTS,2010,TR63,2,1.1
2020,NUTS,2010,TR63,2,1.3
2011,NUTS,2010,TR7,1,0.6
2012,NUTS,2010,TR7,1,0.9
2013,NUTS,2010,TR7,1,1.2
2014,NUTS,2010,TR7,1,1.2
2015,NUTS,2010,TR7,1,1.3
2016,NUTS,2010,TR7,1,1.2
2017,NUTS,2010,TR7,1,1.2
2018,NUTS,2010,TR7,1,1.1
2019,NUTS,2010,TR7,1,1.1
2020,NUTS,2010,TR7,1,1.3
2011,NUTS,2010,TR71,2,0.8
2012,NUTS,2010,TR71,2,1.1
2013,NUTS,2010,TR71,2,1.2
2014,NUTS,2010,TR71,2,1.3
2015,NUTS,2010,TR71,2,1.3
2016,NUTS,2010,TR71,2,1.0
2017,NUTS,2010,TR71,2,1.0
2018,NUTS,2010,TR71,2,0.9
2019,NUTS,2010,TR71,2,0.9
2020,NUTS,2010,TR71,2,1.2
2011,NUTS,2010,TR72,2,0.5
2012,NUTS,2010,TR72,2,0.8
2013,NUTS,2010,TR72,2,1.3
2014,NUTS,2010,TR72,2,1.2
2015,NUTS,2010,TR72,2,1.3
2016,NUTS,2010,TR72,2,1.3
2017,NUTS,2010,TR72,2,1.2
2018,NUTS,2010,TR72,2,1.3
2019,NUTS,2010,TR72,2,1.2
2020,NUTS,2010,TR72,2,1.4
2011,NUTS,2010,TR8,1,0.9
2012,NUTS,2010,TR8,1,0.9
2013,NUTS,2010,TR8,1,0.8
2014,NUTS,2010,TR8,1,1.0
2015,NUTS,2010,TR8,1,1.2
2016,NUTS,2010,TR8,1,1.3
2017,NUTS,2010,TR8,1,1.2
2018,NUTS,2010,TR8,1,1.3
2019,NUTS,2010,TR8,1,1.5
2020,NUTS,2010,TR8,1,1.5
2011,NUTS,2010,TR81,2,0.7
2012,NUTS,2010,TR81,2,0.9
2013,NUTS,2010,TR81,2,0.9
2014,NUTS,2010,TR81,2,1.0
2015,NUTS,2010,TR81,2,1.2
2016,NUTS,2010,TR81,2,1.5
2017,NUTS,2010,TR81,2,1.0
2018,NUTS,2010,TR81,2,1.2
2019,NUTS,2010,TR81,2,1.8
2020,NUTS,2010,TR81,2,2.2
2011,NUTS,2010,TR82,2,0.9
2012,NUTS,2010,TR82,2,0.9
2013,NUTS,2010,TR82,2,0.6
2014,NUTS,2010,TR82,2,0.7
2015,NUTS,2010,TR82,2,1.1
2016,NUTS,2010,TR82,2,1.2
2017,NUTS,2010,TR82,2,1.2
2018,NUTS,2010,TR82,2,1.6
2019,NUTS,2010,TR82,2,1.5
2020,NUTS,2010,TR82,2,1.2
2011,NUTS,2010,TR83,2,0.9
2012,NUTS,2010,TR83,2,0.9
2013,NUTS,2010,TR83,2,0.7
2014,NUTS,2010,TR83,2,1.0
2015,NUTS,2010,TR83,2,1.2
2016,NUTS,2010,TR83,2,1.2
2017,NUTS,2010,TR83,2,1.3
2018,NUTS,2010,TR83,2,1.2
2019,NUTS,2010,TR83,2,1.4
2020,NUTS,2010,TR83,2,1.3
2011,NUTS,2010,TR9,1,0.9
2012,NUTS,2010,TR9,1,0.9
2013,NUTS,2010,TR9,1,0.7
2014,NUTS,2010,TR9,1,1.1
2015,NUTS,2010,TR9,1,1.4
2016,NUTS,2010,TR9,1,1.9
2017,NUTS,2010,TR9,1,1.8
2018,NUTS,2010,TR9,1,1.4
2019,NUTS,2010,TR9,1,1.4
2020,NUTS,2010,TR9,1,1.7
2011,NUTS,2010,TR90,2,0.9
2012,NUTS,2010,TR90,2,0.9
2013,NUTS,2010,TR90,2,0.7
2014,NUTS,2010,TR90,2,1.1
2015,NUTS,2010,TR90,2,1.4
2016,NUTS,2010,TR90,2,1.9
2017,NUTS,2010,TR90,2,1.8
2018,NUTS,2010,TR90,2,1.4
2019,NUTS,2010,TR90,2,1.4
2020,NUTS,2010,TR90,2,1.7
2011,NUTS,2010,TRA,1,0.5
2012,NUTS,2010,TRA,1,0.6
2013,NUTS,2010,TRA,1,0.6
2014,NUTS,2010,TRA,1,0.6
2015,NUTS,2010,TRA,1,0.7
2016,NUTS,2010,TRA,1,0.5
2017,NUTS,2010,TRA,1,0.7
2018,NUTS,2010,TRA,1,0.9
2019,NUTS,2010,TRA,1,1.1
2020,NUTS,2010,TRA,1,1.0
2011,NUTS,2010,TRA1,2,0.6
2012,NUTS,2010,TRA1,2,0.7
2013,NUTS,2010,TRA1,2,0.8
2014,NUTS,2010,TRA1,2,0.6
2015,NUTS,2010,TRA1,2,0.7
2016,NUTS,2010,TRA1,2,0.8
2017,NUTS,2010,TRA1,2,1.1
2018,NUTS,2010,TRA1,2,1.4
2019,NUTS,2010,TRA1,2,1.6
2020,NUTS,2010,TRA1,2,1.3
2011,NUTS,2010,TRA2,2,0.4
2012,NUTS,2010,TRA2,2,0.5
2013,NUTS,2010,TRA2,2,0.3
2014,NUTS,2010,TRA2,2,0.5
2015,NUTS,2010,TRA2,2,0.6
2016,NUTS,2010,TRA2,2,0.2
2017,NUTS,2010,TRA2,2,0.3
2018,NUTS,2010,TRA2,2,0.5
2019,NUTS,2010,TRA2,2,0.5
2020,NUTS,2010,TRA2,2,0.6
2011,NUTS,2010,TRB,1,1.0
2012,NUTS,2010,TRB,1,0.7
2013,NUTS,2010,TRB,1,0.6
2014,NUTS,2010,TRB,1,0.8
2015,NUTS,2010,TRB,1,0.7
2016,NUTS,2010,TRB,1,0.9
2017,NUTS,2010,TRB,1,0.8
2018,NUTS,2010,TRB,1,1.0
2019,NUTS,2010,TRB,1,1.1
2020,NUTS,2010,TRB,1,1.2
2011,NUTS,2010,TRB1,2,1.3
2012,NUTS,2010,TRB1,2,0.9
2013,NUTS,2010,TRB1,2,0.9
2014,NUTS,2010,TRB1,2,1.3
2015,NUTS,2010,TRB1,2,1.0
2016,NUTS,2010,TRB1,2,1.4
2017,NUTS,2010,TRB1,2,1.2
2018,NUTS,2010,TRB1,2,1.5
2019,NUTS,2010,TRB1,2,1.5
2020,NUTS,2010,TRB1,2,1.9
2011,NUTS,2010,TRB2,2,0.7
2012,NUTS,2010,TRB2,2,0.5
2013,NUTS,2010,TRB2,2,0.3
2014,NUTS,2010,TRB2,2,0.2
2015,NUTS,2010,TRB2,2,0.4
2016,NUTS,2010,TRB2,2,0.5
2017,NUTS,2010,TRB2,2,0.5
2018,NUTS,2010,TRB2,2,0.6
2019,NUTS,2010,TRB2,2,0.7
2020,NUTS,2010,TRB2,2,0.6
2011,NUTS,2010,TRC,1,0.4
2012,NUTS,2010,TRC,1,0.5
2013,NUTS,2010,TRC,1,0.6
2014,NUTS,2010,TRC,1,0.7
2015,NUTS,2010,TRC,1,0.7
2016,NUTS,2010,TRC,1,0.8
2017,NUTS,2010,TRC,1,0.9
2018,NUTS,2010,TRC,1,0.8
2019,NUTS,2010,TRC,1,0.8
2020,NUTS,2010,TRC,1,0.8
2011,NUTS,2010,TRC1,2,0.4
2012,NUTS,2010,TRC1,2,0.6
2013,NUTS,2010,TRC1,2,0.8
2014,NUTS,2010,TRC1,2,1.2
2015,NUTS,2010,TRC1,2,1.2
2016,NUTS,2010,TRC1,2,1.2
2017,NUTS,2010,TRC1,2,1.1
2018,NUTS,2010,TRC1,2,1.0
2019,NUTS,2010,TRC1,2,1.1
2020,NUTS,2010,TRC1,2,1.1
2011,NUTS,2010,TRC2,2,0.5
2012,NUTS,2010,TRC2,2,0.5
2013,NUTS,2010,TRC2,2,0.5
2014,NUTS,2010,TRC2,2,0.5
2015,NUTS,2010,TRC2,2,0.5
2016,NUTS,2010,TRC2,2,0.6
2017,NUTS,2010,TRC2,2,1.0
2018,NUTS,2010,TRC2,2,0.8
2019,NUTS,2010,TRC2,2,0.7
2020,NUTS,2010,TRC2,2,0.7
2011,NUTS,2010,TRC3,2,0.4
2012,NUTS,2010,TRC3,2,0.6
2013,NUTS,2010,TRC3,2,0.6
2014,NUTS,2010,TRC3,2,0.4
2015,NUTS,2010,TRC3,2,0.4
2016,NUTS,2010,TRC3,2,0.4
2017,NUTS,2010,TRC3,2,0.5
2018,NUTS,2010,TRC3,2,0.6
2019,NUTS,2010,TRC3,2,0.5
2020,NUTS,2010,TRC3,2,0.5
2011,NUTS,2010,UK,0,6.4
2012,NUTS,2010,UK,0,6.3
2013,NUTS,2010,UK,0,6.6
2014,NUTS,2010,UK,0,6.8
2015,NUTS,2010,UK,0,7.0
2016,NUTS,2010,UK,0,7.2
2017,NUTS,2010,UK,0,7.2
2018,NUTS,2010,UK,0,7.4
2019,NUTS,2010,UK,0,7.7
2011,NUTS,2010,UKC,1,5.9
2012,NUTS,2010,UKC,1,5.3
2013,NUTS,2010,UKC,1,5.9
2014,NUTS,2010,UKC,1,5.6
2015,NUTS,2010,UKC,1,5.8
2016,NUTS,2010,UKC,1,6.0
2017,NUTS,2010,UKC,1,6.8
2018,NUTS,2010,UKC,1,6.1
2019,NUTS,2010,UKC,1,6.4
2011,NUTS,2010,UKC1,2,5.6
2012,NUTS,2010,UKC1,2,4.6
2013,NUTS,2010,UKC1,2,5.0
2014,NUTS,2010,UKC1,2,5.2
2015,NUTS,2010,UKC1,2,5.7
2016,NUTS,2010,UKC1,2,5.7
2017,NUTS,2010,UKC1,2,6.4
2018,NUTS,2010,UKC1,2,5.8
2019,NUTS,2010,UKC1,2,5.8
2011,NUTS,2010,UKC2,2,6.1
2012,NUTS,2010,UKC2,2,5.9
2013,NUTS,2010,UKC2,2,6.6
2014,NUTS,2010,UKC2,2,5.9
2015,NUTS,2010,UKC2,2,5.9
2016,NUTS,2010,UKC2,2,6.3
2017,NUTS,2010,UKC2,2,7.2
2018,NUTS,2010,UKC2,2,6.3
2019,NUTS,2010,UKC2,2,6.9
2011,NUTS,2010,UKD,1,5.9
2012,NUTS,2010,UKD,1,6.0
2013,NUTS,2010,UKD,1,6.3
2014,NUTS,2010,UKD,1,6.6
2015,NUTS,2010,UKD,1,6.6
2016,NUTS,2010,UKD,1,6.9
2017,NUTS,2010,UKD,1,6.7
2018,NUTS,2010,UKD,1,6.9
2019,NUTS,2010,UKD,1,7.7
2011,NUTS,2010,UKD1,2,5.1
2012,NUTS,2010,UKD1,2,4.9
2013,NUTS,2010,UKD1,2,5.3
2014,NUTS,2010,UKD1,2,6.4
2015,NUTS,2010,UKD1,2,4.7
2016,NUTS,2010,UKD1,2,5.1
2017,NUTS,2010,UKD1,2,5.3
2018,NUTS,2010,UKD1,2,6.7
2019,NUTS,2010,UKD1,2,6.4
2011,NUTS,2010,UKD3,2,5.9
2012,NUTS,2010,UKD3,2,6.4
2013,NUTS,2010,UKD3,2,6.3
2014,NUTS,2010,UKD3,2,6.9
2015,NUTS,2010,UKD3,2,7.0
2016,NUTS,2010,UKD3,2,7.1
2017,NUTS,2010,UKD3,2,6.7
2018,NUTS,2010,UKD3,2,6.9
2019,NUTS,2010,UKD3,2,8.5
2011,NUTS,2010,UKD4,2,6.0
2012,NUTS,2010,UKD4,2,5.9
2013,NUTS,2010,UKD4,2,6.2
2014,NUTS,2010,UKD4,2,6.0
2015,NUTS,2010,UKD4,2,5.7
2016,NUTS,2010,UKD4,2,7.0
2017,NUTS,2010,UKD4,2,6.3
2018,NUTS,2010,UKD4,2,6.4
2019,NUTS,2010,UKD4,2,6.0
2011,NUTS,2010,UKD6,2,7.8
2012,NUTS,2010,UKD6,2,7.7
2013,NUTS,2010,UKD6,2,8.1
2014,NUTS,2010,UKD6,2,8.7
2015,NUTS,2010,UKD6,2,7.0
2016,NUTS,2010,UKD6,2,8.1
2017,NUTS,2010,UKD6,2,8.4
2018,NUTS,2010,UKD6,2,8.2
2019,NUTS,2010,UKD6,2,9.1
2011,NUTS,2010,UKD7,2,5.1
2012,NUTS,2010,UKD7,2,5.0
2013,NUTS,2010,UKD7,2,5.7
2014,NUTS,2010,UKD7,2,5.5
2015,NUTS,2010,UKD7,2,7.0
2016,NUTS,2010,UKD7,2,6.2
2017,NUTS,2010,UKD7,2,6.6
2018,NUTS,2010,UKD7,2,6.9
2019,NUTS,2010,UKD7,2,7.6
2011,NUTS,2010,UKE,1,5.4
2012,NUTS,2010,UKE,1,5.4
2013,NUTS,2010,UKE,1,6.0
2014,NUTS,2010,UKE,1,5.8
2015,NUTS,2010,UKE,1,6.4
2016,NUTS,2010,UKE,1,6.2
2017,NUTS,2010,UKE,1,6.6
2018,NUTS,2010,UKE,1,6.8
2019,NUTS,2010,UKE,1,6.8
2011,NUTS,2010,UKE1,2,5.7
2012,NUTS,2010,UKE1,2,5.4
2013,NUTS,2010,UKE1,2,5.2
2014,NUTS,2010,UKE1,2,4.6
2015,NUTS,2010,UKE1,2,5.2
2016,NUTS,2010,UKE1,2,5.4
2017,NUTS,2010,UKE1,2,6.4
2018,NUTS,2010,UKE1,2,5.6
2019,NUTS,2010,UKE1,2,4.8
2011,NUTS,2010,UKE2,2,6.3
2012,NUTS,2010,UKE2,2,6.1
2013,NUTS,2010,UKE2,2,6.5
2014,NUTS,2010,UKE2,2,7.0
2015,NUTS,2010,UKE2,2,7.4
2016,NUTS,2010,UKE2,2,6.7
2017,NUTS,2010,UKE2,2,6.0
2018,NUTS,2010,UKE2,2,7.2
2019,NUTS,2010,UKE2,2,6.4
2011,NUTS,2010,UKE3,2,5.1
2012,NUTS,2010,UKE3,2,5.7
2013,NUTS,2010,UKE3,2,6.3
2014,NUTS,2010,UKE3,2,5.3
2015,NUTS,2010,UKE3,2,6.2
2016,NUTS,2010,UKE3,2,5.2
2017,NUTS,2010,UKE3,2,6.8
2018,NUTS,2010,UKE3,2,8.4
2019,NUTS,2010,UKE3,2,7.0
2011,NUTS,2010,UKE4,2,5.1
2012,NUTS,2010,UKE4,2,5.0
2013,NUTS,2010,UKE4,2,6.0
2014,NUTS,2010,UKE4,2,6.0
2015,NUTS,2010,UKE4,2,6.6
2016,NUTS,2010,UKE4,2,6.8
2017,NUTS,2010,UKE4,2,6.8
2018,NUTS,2010,UKE4,2,6.3
2019,NUTS,2010,UKE4,2,7.6
2011,NUTS,2010,UKF,1,5.6
2012,NUTS,2010,UKF,1,5.3
2013,NUTS,2010,UKF,1,6.1
2014,NUTS,2010,UKF,1,5.9
2015,NUTS,2010,UKF,1,6.5
2016,NUTS,2010,UKF,1,6.8
2017,NUTS,2010,UKF,1,6.4
2018,NUTS,2010,UKF,1,6.4
2019,NUTS,2010,UKF,1,6.4
2011,NUTS,2010,UKF1,2,5.5
2012,NUTS,2010,UKF1,2,5.3
2013,NUTS,2010,UKF1,2,6.4
2014,NUTS,2010,UKF1,2,5.8
2015,NUTS,2010,UKF1,2,6.9
2016,NUTS,2010,UKF1,2,7.7
2017,NUTS,2010,UKF1,2,6.6
2018,NUTS,2010,UKF1,2,6.4
2019,NUTS,2010,UKF1,2,7.3
2011,NUTS,2010,UKF2,2,6.2
2012,NUTS,2010,UKF2,2,5.2
2013,NUTS,2010,UKF2,2,6.4
2014,NUTS,2010,UKF2,2,6.7
2015,NUTS,2010,UKF2,2,6.8
2016,NUTS,2010,UKF2,2,6.4
2017,NUTS,2010,UKF2,2,6.6
2018,NUTS,2010,UKF2,2,7.0
2019,NUTS,2010,UKF2,2,6.4
2011,NUTS,2010,UKF3,2,4.5
2012,NUTS,2010,UKF3,2,5.3
2013,NUTS,2010,UKF3,2,4.7
2014,NUTS,2010,UKF3,2,4.6
2015,NUTS,2010,UKF3,2,4.7
2016,NUTS,2010,UKF3,2,5.1
2017,NUTS,2010,UKF3,2,5.6
2018,NUTS,2010,UKF3,2,5.2
2019,NUTS,2010,UKF3,2,3.8
2011,NUTS,2010,UKG,1,5.5
2012,NUTS,2010,UKG,1,5.4
2013,NUTS,2010,UKG,1,5.4
2014,NUTS,2010,UKG,1,6.0
2015,NUTS,2010,UKG,1,6.1
2016,NUTS,2010,UKG,1,6.1
2017,NUTS,2010,UKG,1,6.2
2018,NUTS,2010,UKG,1,6.8
2019,NUTS,2010,UKG,1,7.1
2011,NUTS,2010,UKG1,2,6.3
2012,NUTS,2010,UKG1,2,6.4
2013,NUTS,2010,UKG1,2,6.6
2014,NUTS,2010,UKG1,2,7.8
2015,NUTS,2010,UKG1,2,7.6
2016,NUTS,2010,UKG1,2,7.4
2017,NUTS,2010,UKG1,2,8.0
2018,NUTS,2010,UKG1,2,7.9
2019,NUTS,2010,UKG1,2,7.5
2011,NUTS,2010,UKG2,2,5.6
2012,NUTS,2010,UKG2,2,6.0
2013,NUTS,2010,UKG2,2,5.9
2014,NUTS,2010,UKG2,2,6.2
2015,NUTS,2010,UKG2,2,6.6
2016,NUTS,2010,UKG2,2,5.6
2017,NUTS,2010,UKG2,2,5.4
2018,NUTS,2010,UKG2,2,6.3
2019,NUTS,2010,UKG2,2,7.5
2011,NUTS,2010,UKG3,2,5.0
2012,NUTS,2010,UKG3,2,4.7
2013,NUTS,2010,UKG3,2,4.5
2014,NUTS,2010,UKG3,2,5.1
2015,NUTS,2010,UKG3,2,5.2
2016,NUTS,2010,UKG3,2,5.7
2017,NUTS,2010,UKG3,2,5.8
2018,NUTS,2010,UKG3,2,6.5
2019,NUTS,2010,UKG3,2,6.7
2011,NUTS,2010,UKH,1,6.5
2012,NUTS,2010,UKH,1,6.6
2013,NUTS,2010,UKH,1,7.2
2014,NUTS,2010,UKH,1,7.5
2015,NUTS,2010,UKH,1,7.3
2016,NUTS,2010,UKH,1,7.5
2017,NUTS,2010,UKH,1,7.2
2018,NUTS,2010,UKH,1,7.5
2019,NUTS,2010,UKH,1,7.9
2011,NUTS,2010,UKH1,2,6.5
2012,NUTS,2010,UKH1,2,6.6
2013,NUTS,2010,UKH1,2,6.8
2014,NUTS,2010,UKH1,2,7.2
2015,NUTS,2010,UKH1,2,7.5
2016,NUTS,2010,UKH1,2,8.2
2017,NUTS,2010,UKH1,2,7.5
2018,NUTS,2010,UKH1,2,7.9
2019,NUTS,2010,UKH1,2,8.4
2011,NUTS,2010,UKH2,2,7.3
2012,NUTS,2010,UKH2,2,7.9
2013,NUTS,2010,UKH2,2,8.1
2014,NUTS,2010,UKH2,2,8.9
2015,NUTS,2010,UKH2,2,8.1
2016,NUTS,2010,UKH2,2,7.6
2017,NUTS,2010,UKH2,2,7.6
2018,NUTS,2010,UKH2,2,8.3
2019,NUTS,2010,UKH2,2,7.8
2011,NUTS,2010,UKH3,2,5.8
2012,NUTS,2010,UKH3,2,5.2
2013,NUTS,2010,UKH3,2,6.9
2014,NUTS,2010,UKH3,2,6.5
2015,NUTS,2010,UKH3,2,6.3
2016,NUTS,2010,UKH3,2,6.4
2017,NUTS,2010,UKH3,2,6.3
2018,NUTS,2010,UKH3,2,6.3
2019,NUTS,2010,UKH3,2,7.4
2011,NUTS,2010,UKI,1,7.6
2012,NUTS,2010,UKI,1,7.3
2013,NUTS,2010,UKI,1,7.5
2014,NUTS,2010,UKI,1,7.6
2015,NUTS,2010,UKI,1,8.0
2016,NUTS,2010,UKI,1,8.7
2017,NUTS,2010,UKI,1,8.3
2018,NUTS,2010,UKI,1,9.1
2019,NUTS,2010,UKI,1,9.2
2011,NUTS,2010,UKI3,2,8.0
2012,NUTS,2010,UKI3,2,7.1
2013,NUTS,2010,UKI3,2,8.1
2014,NUTS,2010,UKI3,2,8.3
2015,NUTS,2010,UKI3,2,8.5
2016,NUTS,2010,UKI3,2,9.2
2017,NUTS,2010,UKI3,2,9.7
2018,NUTS,2010,UKI3,2,8.3
2019,NUTS,2010,UKI3,2,9.8
2011,NUTS,2010,UKI4,2,6.9
2012,NUTS,2010,UKI4,2,7.3
2013,NUTS,2010,UKI4,2,7.6
2014,NUTS,2010,UKI4,2,7.7
2015,NUTS,2010,UKI4,2,7.7
2016,NUTS,2010,UKI4,2,8.2
2017,NUTS,2010,UKI4,2,8.4
2018,NUTS,2010,UKI4,2,10.2
2019,NUTS,2010,UKI4,2,10.2
2011,NUTS,2010,UKI5,2,7.2
2012,NUTS,2010,UKI5,2,6.1
2013,NUTS,2010,UKI5,2,6.8
2014,NUTS,2010,UKI5,2,6.6
2015,NUTS,2010,UKI5,2,6.5
2016,NUTS,2010,UKI5,2,8.0
2017,NUTS,2010,UKI5,2,6.7
2018,NUTS,2010,UKI5,2,7.5
2019,NUTS,2010,UKI5,2,6.9
2011,NUTS,2010,UKI6,2,7.7
2012,NUTS,2010,UKI6,2,7.0
2013,NUTS,2010,UKI6,2,8.5
2014,NUTS,2010,UKI6,2,8.6
2015,NUTS,2010,UKI6,2,9.6
2016,NUTS,2010,UKI6,2,9.4
2017,NUTS,2010,UKI6,2,9.6
2018,NUTS,2010,UKI6,2,10.7
2019,NUTS,2010,UKI6,2,9.1
2011,NUTS,2010,UKI7,2,8.3
2012,NUTS,2010,UKI7,2,8.5
2013,NUTS,2010,UKI7,2,7.0
2014,NUTS,2010,UKI7,2,7.4
2015,NUTS,2010,UKI7,2,8.3
2016,NUTS,2010,UKI7,2,9.2
2017,NUTS,2010,UKI7,2,8.1
2018,NUTS,2010,UKI7,2,8.7
2019,NUTS,2010,UKI7,2,9.9
2011,NUTS,2010,UKJ,1,7.8
2012,NUTS,2010,UKJ,1,7.5
2013,NUTS,2010,UKJ,1,7.7
2014,NUTS,2010,UKJ,1,8.0
2015,NUTS,2010,UKJ,1,8.4
2016,NUTS,2010,UKJ,1,8.3
2017,NUTS,2010,UKJ,1,8.4
2018,NUTS,2010,UKJ,1,8.3
2019,NUTS,2010,UKJ,1,8.5
2011,NUTS,2010,UKJ1,2,10.1
2012,NUTS,2010,UKJ1,2,9.0
2013,NUTS,2010,UKJ1,2,9.1
2014,NUTS,2010,UKJ1,2,9.8
2015,NUTS,2010,UKJ1,2,10.6
2016,NUTS,2010,UKJ1,2,9.9
2017,NUTS,2010,UKJ1,2,9.8
2018,NUTS,2010,UKJ1,2,9.7
2019,NUTS,2010,UKJ1,2,10.2
2011,NUTS,2010,UKJ2,2,7.4
2012,NUTS,2010,UKJ2,2,7.2
2013,NUTS,2010,UKJ2,2,7.4
2014,NUTS,2010,UKJ2,2,7.6
2015,NUTS,2010,UKJ2,2,8.2
2016,NUTS,2010,UKJ2,2,8.4
2017,NUTS,2010,UKJ2,2,8.7
2018,NUTS,2010,UKJ2,2,8.5
2019,NUTS,2010,UKJ2,2,8.1
2011,NUTS,2010,UKJ3,2,7.8
2012,NUTS,2010,UKJ3,2,8.0
2013,NUTS,2010,UKJ3,2,8.5
2014,NUTS,2010,UKJ3,2,8.0
2015,NUTS,2010,UKJ3,2,8.0
2016,NUTS,2010,UKJ3,2,8.3
2017,NUTS,2010,UKJ3,2,7.8
