year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_pc_emp_fte_rse_t
2014,NUTS,2010,UKE2,2,0.841
2015,NUTS,2010,UKE2,2,0.8203
2016,NUTS,2010,UKE2,2,0.8093
2017,NUTS,2010,UKE2,2,0.8303
2018,NUTS,2010,UKE2,2,0.8767
2011,NUTS,2010,UKE3,2,0.846
2012,NUTS,2010,UKE3,2,0.851
2013,NUTS,2010,UKE3,2,0.8735
2014,NUTS,2010,UKE3,2,0.8906
2015,NUTS,2010,UKE3,2,0.9942
2016,NUTS,2010,UKE3,2,0.948
2017,NUTS,2010,UKE3,2,0.9825
2018,NUTS,2010,UKE3,2,0.95
2011,NUTS,2010,UKE4,2,0.6703
2012,NUTS,2010,UKE4,2,0.6959
2013,NUTS,2010,UKE4,2,0.7635
2014,NUTS,2010,UKE4,2,0.764
2015,NUTS,2010,UKE4,2,0.8126
2016,NUTS,2010,UKE4,2,0.7549
2017,NUTS,2010,UKE4,2,0.801
2018,NUTS,2010,UKE4,2,0.8107
2011,NUTS,2010,UKF,1,0.7928
2012,NUTS,2010,UKF,1,0.8307
2013,NUTS,2010,UKF,1,0.9033
2014,NUTS,2010,UKF,1,0.9114
2015,NUTS,2010,UKF,1,0.894
2016,NUTS,2010,UKF,1,0.8949
2017,NUTS,2010,UKF,1,0.9014
2018,NUTS,2010,UKF,1,0.926
2011,NUTS,2010,UKF1,2,1.0789
2012,NUTS,2010,UKF1,2,1.1243
2013,NUTS,2010,UKF1,2,1.2836
2014,NUTS,2010,UKF1,2,1.3234
2015,NUTS,2010,UKF1,2,1.2482
2016,NUTS,2010,UKF1,2,1.2565
2017,NUTS,2010,UKF1,2,1.2854
2018,NUTS,2010,UKF1,2,1.3278
2011,NUTS,2010,UKF2,2,0.7135
2012,NUTS,2010,UKF2,2,0.7062
2013,NUTS,2010,UKF2,2,0.7237
2014,NUTS,2010,UKF2,2,0.7226
2015,NUTS,2010,UKF2,2,0.713
2016,NUTS,2010,UKF2,2,0.6964
2017,NUTS,2010,UKF2,2,0.6932
2018,NUTS,2010,UKF2,2,0.7021
2011,NUTS,2010,UKF3,2,0.1936
2012,NUTS,2010,UKF3,2,0.2504
2013,NUTS,2010,UKF3,2,0.2516
2014,NUTS,2010,UKF3,2,0.2465
2015,NUTS,2010,UKF3,2,0.2696
2016,NUTS,2010,UKF3,2,0.284
2017,NUTS,2010,UKF3,2,0.2751
2018,NUTS,2010,UKF3,2,0.2872
2011,NUTS,2010,UKG,1,0.6271
2012,NUTS,2010,UKG,1,0.6577
2013,NUTS,2010,UKG,1,0.6824
2014,NUTS,2010,UKG,1,0.7374
2015,NUTS,2010,UKG,1,0.7315
2016,NUTS,2010,UKG,1,0.7087
2017,NUTS,2010,UKG,1,0.7768
2018,NUTS,2010,UKG,1,0.8372
2011,NUTS,2010,UKG1,2,0.5903
2012,NUTS,2010,UKG1,2,0.6686
2013,NUTS,2010,UKG1,2,0.681
2014,NUTS,2010,UKG1,2,0.7433
2015,NUTS,2010,UKG1,2,0.6975
2016,NUTS,2010,UKG1,2,0.665
2017,NUTS,2010,UKG1,2,0.8915
2018,NUTS,2010,UKG1,2,1.0832
2011,NUTS,2010,UKG2,2,0.234
2012,NUTS,2010,UKG2,2,0.2409
2013,NUTS,2010,UKG2,2,0.2657
2014,NUTS,2010,UKG2,2,0.2964
2015,NUTS,2010,UKG2,2,0.3008
2016,NUTS,2010,UKG2,2,0.2965
2017,NUTS,2010,UKG2,2,0.2997
2018,NUTS,2010,UKG2,2,0.3138
2011,NUTS,2010,UKG3,2,0.904
2012,NUTS,2010,UKG3,2,0.9207
2013,NUTS,2010,UKG3,2,0.9598
2014,NUTS,2010,UKG3,2,1.0138
2015,NUTS,2010,UKG3,2,1.0306
2016,NUTS,2010,UKG3,2,0.9982
2017,NUTS,2010,UKG3,2,1.0211
2018,NUTS,2010,UKG3,2,1.0275
2011,NUTS,2010,UKH,1,1.1878
2012,NUTS,2010,UKH,1,1.1568
2013,NUTS,2010,UKH,1,1.206
2014,NUTS,2010,UKH,1,1.2073
2015,NUTS,2010,UKH,1,1.2244
2016,NUTS,2010,UKH,1,1.2661
2017,NUTS,2010,UKH,1,1.2514
2018,NUTS,2010,UKH,1,1.2655
2011,NUTS,2010,UKH1,2,1.911
2012,NUTS,2010,UKH1,2,1.876
2013,NUTS,2010,UKH1,2,1.9264
2014,NUTS,2010,UKH1,2,1.8962
2015,NUTS,2010,UKH1,2,1.9428
2016,NUTS,2010,UKH1,2,1.9956
2017,NUTS,2010,UKH1,2,2.0901
2018,NUTS,2010,UKH1,2,2.1347
2011,NUTS,2010,UKH2,2,0.8235
2012,NUTS,2010,UKH2,2,0.8221
2013,NUTS,2010,UKH2,2,0.9384
2014,NUTS,2010,UKH2,2,0.8984
2015,NUTS,2010,UKH2,2,0.9429
2016,NUTS,2010,UKH2,2,0.9571
2017,NUTS,2010,UKH2,2,0.8817
2018,NUTS,2010,UKH2,2,0.8844
2011,NUTS,2010,UKH3,2,0.5503
2012,NUTS,2010,UKH3,2,0.4977
2013,NUTS,2010,UKH3,2,0.4967
2014,NUTS,2010,UKH3,2,0.5295
2015,NUTS,2010,UKH3,2,0.5186
2016,NUTS,2010,UKH3,2,0.5611
2017,NUTS,2010,UKH3,2,0.4986
2018,NUTS,2010,UKH3,2,0.4846
2011,NUTS,2010,UKI,1,1.0215
2012,NUTS,2010,UKI,1,1.0248
2013,NUTS,2010,UKI,1,1.0093
2014,NUTS,2010,UKI,1,1.0034
2015,NUTS,2010,UKI,1,1.0182
2016,NUTS,2010,UKI,1,0.9888
2017,NUTS,2010,UKI,1,1.0513
2018,NUTS,2010,UKI,1,1.0387
2011,NUTS,2010,UKI3,2,5.3026
2012,NUTS,2010,UKI3,2,5.135
2013,NUTS,2010,UKI3,2,5.16
2014,NUTS,2010,UKI3,2,4.9822
2015,NUTS,2010,UKI3,2,5.0884
2016,NUTS,2010,UKI3,2,4.9101
2017,NUTS,2010,UKI3,2,5.4246
2018,NUTS,2010,UKI3,2,5.3014
2011,NUTS,2010,UKI4,2,0.514
2012,NUTS,2010,UKI4,2,0.5048
2013,NUTS,2010,UKI4,2,0.5226
2014,NUTS,2010,UKI4,2,0.5239
2015,NUTS,2010,UKI4,2,0.482
2016,NUTS,2010,UKI4,2,0.4686
2017,NUTS,2010,UKI4,2,0.4951
2018,NUTS,2010,UKI4,2,0.5314
2011,NUTS,2010,UKI5,2,0.1273
2012,NUTS,2010,UKI5,2,0.1286
2013,NUTS,2010,UKI5,2,0.132
2014,NUTS,2010,UKI5,2,0.1287
2015,NUTS,2010,UKI5,2,0.123
2016,NUTS,2010,UKI5,2,0.1161
2017,NUTS,2010,UKI5,2,0.1076
2018,NUTS,2010,UKI5,2,0.114
2011,NUTS,2010,UKI6,2,0.2259
2012,NUTS,2010,UKI6,2,0.1934
2013,NUTS,2010,UKI6,2,0.1783
2014,NUTS,2010,UKI6,2,0.1991
2015,NUTS,2010,UKI6,2,0.1709
2016,NUTS,2010,UKI6,2,0.1834
2017,NUTS,2010,UKI6,2,0.2091
2018,NUTS,2010,UKI6,2,0.1961
2011,NUTS,2010,UKI7,2,0.4073
2012,NUTS,2010,UKI7,2,0.4514
2013,NUTS,2010,UKI7,2,0.4605
2014,NUTS,2010,UKI7,2,0.452
2015,NUTS,2010,UKI7,2,0.5672
2016,NUTS,2010,UKI7,2,0.5114
2017,NUTS,2010,UKI7,2,0.6416
2018,NUTS,2010,UKI7,2,0.5485
2011,NUTS,2010,UKJ,1,1.1024
2012,NUTS,2010,UKJ,1,1.1038
2013,NUTS,2010,UKJ,1,1.1107
2014,NUTS,2010,UKJ,1,1.1074
2015,NUTS,2010,UKJ,1,1.1438
2016,NUTS,2010,UKJ,1,1.1106
2017,NUTS,2010,UKJ,1,1.0705
2018,NUTS,2010,UKJ,1,1.1087
2011,NUTS,2010,UKJ1,2,1.8031
2012,NUTS,2010,UKJ1,2,1.8569
2013,NUTS,2010,UKJ1,2,1.9646
2014,NUTS,2010,UKJ1,2,1.9899
2015,NUTS,2010,UKJ1,2,2.0039
2016,NUTS,2010,UKJ1,2,2.0155
2017,NUTS,2010,UKJ1,2,1.9257
2018,NUTS,2010,UKJ1,2,1.9998
2011,NUTS,2010,UKJ2,2,0.6863
2012,NUTS,2010,UKJ2,2,0.6966
2013,NUTS,2010,UKJ2,2,0.6794
2014,NUTS,2010,UKJ2,2,0.6724
2015,NUTS,2010,UKJ2,2,0.7423
2016,NUTS,2010,UKJ2,2,0.7125
2017,NUTS,2010,UKJ2,2,0.7152
2018,NUTS,2010,UKJ2,2,0.7479
2011,NUTS,2010,UKJ3,2,1.2495
2012,NUTS,2010,UKJ3,2,1.2423
2013,NUTS,2010,UKJ3,2,1.2087
2014,NUTS,2010,UKJ3,2,1.1661
2015,NUTS,2010,UKJ3,2,1.2272
2016,NUTS,2010,UKJ3,2,1.1365
2017,NUTS,2010,UKJ3,2,1.0585
2018,NUTS,2010,UKJ3,2,1.0868
2011,NUTS,2010,UKJ4,2,0.5985
2012,NUTS,2010,UKJ4,2,0.5054
2013,NUTS,2010,UKJ4,2,0.4704
2014,NUTS,2010,UKJ4,2,0.4638
2015,NUTS,2010,UKJ4,2,0.465
2016,NUTS,2010,UKJ4,2,0.4317
2017,NUTS,2010,UKJ4,2,0.4439
2018,NUTS,2010,UKJ4,2,0.433
2011,NUTS,2010,UKK,1,0.7844
2012,NUTS,2010,UKK,1,0.7857
2013,NUTS,2010,UKK,1,0.7926
2014,NUTS,2010,UKK,1,0.8137
2015,NUTS,2010,UKK,1,0.7881
2016,NUTS,2010,UKK,1,0.8475
2017,NUTS,2010,UKK,1,0.8007
2018,NUTS,2010,UKK,1,0.8612
2011,NUTS,2010,UKK1,2,1.2422
2012,NUTS,2010,UKK1,2,1.2543
2013,NUTS,2010,UKK1,2,1.2495
2014,NUTS,2010,UKK1,2,1.2486
2015,NUTS,2010,UKK1,2,1.182
2016,NUTS,2010,UKK1,2,1.2709
2017,NUTS,2010,UKK1,2,1.1759
2018,NUTS,2010,UKK1,2,1.2742
2011,NUTS,2010,UKK2,2,0.2554
2012,NUTS,2010,UKK2,2,0.2754
2013,NUTS,2010,UKK2,2,0.2789
2014,NUTS,2010,UKK2,2,0.3141
2015,NUTS,2010,UKK2,2,0.3278
2016,NUTS,2010,UKK2,2,0.3574
2017,NUTS,2010,UKK2,2,0.3183
2018,NUTS,2010,UKK2,2,0.3378
2011,NUTS,2010,UKK3,2,0.1077
2012,NUTS,2010,UKK3,2,0.1023
2013,NUTS,2010,UKK3,2,0.0972
2014,NUTS,2010,UKK3,2,0.1032
2015,NUTS,2010,UKK3,2,0.1136
2016,NUTS,2010,UKK3,2,0.1183
2017,NUTS,2010,UKK3,2,0.1513
2018,NUTS,2010,UKK3,2,0.1308
2011,NUTS,2010,UKK4,2,0.6843
2012,NUTS,2010,UKK4,2,0.6393
2013,NUTS,2010,UKK4,2,0.6888
2014,NUTS,2010,UKK4,2,0.7658
2015,NUTS,2010,UKK4,2,0.7453
2016,NUTS,2010,UKK4,2,0.7851
2017,NUTS,2010,UKK4,2,0.7879
2018,NUTS,2010,UKK4,2,0.8244
2011,NUTS,2010,UKL,1,0.6425
2012,NUTS,2010,UKL,1,0.6273
2013,NUTS,2010,UKL,1,0.6754
2014,NUTS,2010,UKL,1,0.6849
2015,NUTS,2010,UKL,1,0.6373
2016,NUTS,2010,UKL,1,0.6607
2017,NUTS,2010,UKL,1,0.7027
2018,NUTS,2010,UKL,1,0.6941
2011,NUTS,2010,UKL1,2,0.4695
2012,NUTS,2010,UKL1,2,0.4463
2013,NUTS,2010,UKL1,2,0.4463
2014,NUTS,2010,UKL1,2,0.5743
2015,NUTS,2010,UKL1,2,0.5054
2016,NUTS,2010,UKL1,2,0.5159
2017,NUTS,2010,UKL1,2,0.5793
2018,NUTS,2010,UKL1,2,0.5719
2011,NUTS,2010,UKL2,2,0.9125
2012,NUTS,2010,UKL2,2,0.9185
2013,NUTS,2010,UKL2,2,1.0396
2014,NUTS,2010,UKL2,2,0.8605
2015,NUTS,2010,UKL2,2,0.8542
2016,NUTS,2010,UKL2,2,0.9044
2017,NUTS,2010,UKL2,2,0.8954
2018,NUTS,2010,UKL2,2,0.885
2011,NUTS,2010,UKM,1,0.9155
2012,NUTS,2010,UKM,1,0.9264
2013,NUTS,2010,UKM,1,0.9681
2014,NUTS,2010,UKM,1,0.9597
2015,NUTS,2010,UKM,1,0.9759
2016,NUTS,2010,UKM,1,1.037
2017,NUTS,2010,UKM,1,1.0139
2018,NUTS,2010,UKM,1,1.0353
2012,NUTS,2010,UKM2,2,1.2885
2013,NUTS,2010,UKM2,2,1.3535
2014,NUTS,2010,UKM2,2,1.3386
2015,NUTS,2010,UKM2,2,1.3802
2016,NUTS,2010,UKM2,2,1.4387
2017,NUTS,2010,UKM2,2,0.3667
2012,NUTS,2010,UKM3,2,0.7586
2013,NUTS,2010,UKM3,2,0.8074
2014,NUTS,2010,UKM3,2,0.7991
2015,NUTS,2010,UKM3,2,0.8256
2016,NUTS,2010,UKM3,2,0.8377
2017,NUTS,2010,UKM3,2,0.1663
2012,NUTS,2010,UKM5,2,1.1089
2013,NUTS,2010,UKM5,2,1.1322
2014,NUTS,2010,UKM5,2,1.147
2015,NUTS,2010,UKM5,2,1.0515
2016,NUTS,2010,UKM5,2,1.3671
2017,NUTS,2010,UKM5,2,1.1232
2018,NUTS,2010,UKM5,2,1.1118
2012,NUTS,2010,UKM6,2,0.0833
2013,NUTS,2010,UKM6,2,0.1325
2014,NUTS,2010,UKM6,2,0.1224
2015,NUTS,2010,UKM6,2,0.1221
2016,NUTS,2010,UKM6,2,0.1374
2017,NUTS,2010,UKM6,2,0.1591
2018,NUTS,2010,UKM6,2,0.1695
2014,NUTS,2010,UKM7,2,1.4246
2015,NUTS,2010,UKM7,2,1.4584
2016,NUTS,2010,UKM7,2,1.5058
2017,NUTS,2010,UKM7,2,1.3521
2018,NUTS,2010,UKM7,2,1.4945
2014,NUTS,2010,UKM8,2,1.1393
2015,NUTS,2010,UKM8,2,1.1331
2016,NUTS,2010,UKM8,2,1.1358
2017,NUTS,2010,UKM8,2,1.3552
2018,NUTS,2010,UKM8,2,1.1792
2014,NUTS,2010,UKM9,2,0.0933
2015,NUTS,2010,UKM9,2,0.1016
2016,NUTS,2010,UKM9,2,0.1179
2017,NUTS,2010,UKM9,2,0.116
2018,NUTS,2010,UKM9,2,0.1279
2011,NUTS,2010,UKN,1,0.6541
2012,NUTS,2010,UKN,1,0.6723
2013,NUTS,2010,UKN,1,0.703
2014,NUTS,2010,UKN,1,0.6923
2015,NUTS,2010,UKN,1,0.7028
2016,NUTS,2010,UKN,1,0.7631
2017,NUTS,2010,UKN,1,0.8108
2018,NUTS,2010,UKN,1,0.7825
2011,NUTS,2010,UKN0,2,0.6541
2012,NUTS,2010,UKN0,2,0.6723
2013,NUTS,2010,UKN0,2,0.703
2014,NUTS,2010,UKN0,2,0.6923
2015,NUTS,2010,UKN0,2,0.7028
2016,NUTS,2010,UKN0,2,0.7631
2017,NUTS,2010,UKN0,2,0.8108
2018,NUTS,2010,UKN0,2,0.7825
