year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_rse_t_pc_emp_hc
2019,NUTS,2010,PL82,2,0.4676
2016,NUTS,2010,PL84,2,0.0892
2017,NUTS,2010,PL84,2,0.1328
2018,NUTS,2010,PL84,2,0.1378
2019,NUTS,2010,PL84,2,0.1745
2016,NUTS,2010,PL9,1,0.729
2017,NUTS,2010,PL9,1,1.1156
2018,NUTS,2010,PL9,1,1.1568
2019,NUTS,2010,PL9,1,1.0916
2016,NUTS,2010,PL91,2,1.2642
2017,NUTS,2010,PL91,2,1.9485
2018,NUTS,2010,PL91,2,1.9169
2019,NUTS,2010,PL91,2,1.7518
2016,NUTS,2010,PL92,2,0.0553
2017,NUTS,2010,PL92,2,0.0823
2018,NUTS,2010,PL92,2,0.1273
2019,NUTS,2010,PL92,2,0.1134
2011,NUTS,2010,PT,0,0.4911
2012,NUTS,2010,PT,0,0.5222
2013,NUTS,2010,PT,0,0.5112
2014,NUTS,2010,PT,0,0.5206
2015,NUTS,2010,PT,0,0.5551
2016,NUTS,2010,PT,0,0.6119
2017,NUTS,2010,PT,0,0.6596
2018,NUTS,2010,PT,0,0.7089
2019,NUTS,2010,PT,0,0.7991
2020,NUTS,2010,PT,0,0.9316
2011,NUTS,2010,PT1,1,0.4666
2012,NUTS,2010,PT1,1,0.4921
2013,NUTS,2010,PT1,1,0.4865
2014,NUTS,2010,PT1,1,0.5028
2015,NUTS,2010,PT1,1,0.54
2016,NUTS,2010,PT1,1,0.5982
2017,NUTS,2010,PT1,1,0.6458
2018,NUTS,2010,PT1,1,0.6937
2019,NUTS,2010,PT1,1,0.7827
2020,NUTS,2010,PT1,1,0.9143
2011,NUTS,2010,PT11,2,0.3745
2012,NUTS,2010,PT11,2,0.4174
2013,NUTS,2010,PT11,2,0.5328
2014,NUTS,2010,PT11,2,0.5485
2015,NUTS,2010,PT11,2,0.6021
2016,NUTS,2010,PT11,2,0.5814
2017,NUTS,2010,PT11,2,0.6524
2018,NUTS,2010,PT11,2,0.6835
2019,NUTS,2010,PT11,2,0.7881
2020,NUTS,2010,PT11,2,0.9586
2011,NUTS,2010,PT15,2,0.0831
2012,NUTS,2010,PT15,2,0.0703
2013,NUTS,2010,PT15,2,0.0439
2014,NUTS,2010,PT15,2,0.054
2015,NUTS,2010,PT15,2,0.0784
2016,NUTS,2010,PT15,2,0.0796
2017,NUTS,2010,PT15,2,0.069
2018,NUTS,2010,PT15,2,0.0914
2019,NUTS,2010,PT15,2,0.1559
2020,NUTS,2010,PT15,2,0.1842
2011,NUTS,2010,PT16,2,0.3896
2012,NUTS,2010,PT16,2,0.3874
2013,NUTS,2010,PT16,2,0.3515
2014,NUTS,2010,PT16,2,0.4279
2015,NUTS,2010,PT16,2,0.4473
2016,NUTS,2010,PT16,2,0.5181
2017,NUTS,2010,PT16,2,0.5884
2018,NUTS,2010,PT16,2,0.6643
2019,NUTS,2010,PT16,2,0.7394
2020,NUTS,2010,PT16,2,0.7887
2011,NUTS,2010,PT17,2,0.8148
2012,NUTS,2010,PT17,2,0.849
2013,NUTS,2010,PT17,2,0.7151
2014,NUTS,2010,PT17,2,0.6722
2015,NUTS,2010,PT17,2,0.7005
2016,NUTS,2010,PT17,2,0.8534
2017,NUTS,2010,PT17,2,0.8642
2018,NUTS,2010,PT17,2,0.9087
2019,NUTS,2010,PT17,2,0.9928
2020,NUTS,2010,PT17,2,1.1733
2011,NUTS,2010,PT18,2,0.1246
2012,NUTS,2010,PT18,2,0.1588
2013,NUTS,2010,PT18,2,0.136
2014,NUTS,2010,PT18,2,0.1591
2015,NUTS,2010,PT18,2,0.1967
2016,NUTS,2010,PT18,2,0.2716
2017,NUTS,2010,PT18,2,0.316
2018,NUTS,2010,PT18,2,0.3642
2019,NUTS,2010,PT18,2,0.4404
2020,NUTS,2010,PT18,2,0.5023
2011,NUTS,2010,PT2,1,0.0395
2012,NUTS,2010,PT2,1,0.0589
2013,NUTS,2010,PT2,1,0.0242
2014,NUTS,2010,PT2,1,0.0393
2015,NUTS,2010,PT2,1,0.0487
2016,NUTS,2010,PT2,1,0.0578
2017,NUTS,2010,PT2,1,0.0746
2018,NUTS,2010,PT2,1,0.0984
2019,NUTS,2010,PT2,1,0.0897
2020,NUTS,2010,PT2,1,0.0852
2011,NUTS,2010,PT20,2,0.0395
2012,NUTS,2010,PT20,2,0.0589
2013,NUTS,2010,PT20,2,0.0242
2014,NUTS,2010,PT20,2,0.0393
2015,NUTS,2010,PT20,2,0.0487
2016,NUTS,2010,PT20,2,0.0578
2017,NUTS,2010,PT20,2,0.0746
2018,NUTS,2010,PT20,2,0.0984
2019,NUTS,2010,PT20,2,0.0897
2020,NUTS,2010,PT20,2,0.0852
2011,NUTS,2010,PT3,1,0.0679
2012,NUTS,2010,PT3,1,0.0762
2013,NUTS,2010,PT3,1,0.0542
2014,NUTS,2010,PT3,1,0.051
2015,NUTS,2010,PT3,1,0.0605
2016,NUTS,2010,PT3,1,0.0437
2017,NUTS,2010,PT3,1,0.0791
2018,NUTS,2010,PT3,1,0.143
2019,NUTS,2010,PT3,1,0.1534
2020,NUTS,2010,PT3,1,0.1744
2011,NUTS,2010,PT30,2,0.0679
2012,NUTS,2010,PT30,2,0.0762
2013,NUTS,2010,PT30,2,0.0542
2014,NUTS,2010,PT30,2,0.051
2015,NUTS,2010,PT30,2,0.0605
2016,NUTS,2010,PT30,2,0.0437
2017,NUTS,2010,PT30,2,0.0791
2018,NUTS,2010,PT30,2,0.143
2019,NUTS,2010,PT30,2,0.1534
2020,NUTS,2010,PT30,2,0.1744
2011,NUTS,2010,RO,0,0.0579
2012,NUTS,2010,RO,0,0.0759
2013,NUTS,2010,RO,0,0.0802
2014,NUTS,2010,RO,0,0.0806
2015,NUTS,2010,RO,0,0.067
2016,NUTS,2010,RO,0,0.073
2017,NUTS,2010,RO,0,0.0639
2018,NUTS,2010,RO,0,0.067
2019,NUTS,2010,RO,0,0.0625
2011,NUTS,2010,RO1,1,0.0312
2012,NUTS,2010,RO1,1,0.0432
2013,NUTS,2010,RO1,1,0.0242
2014,NUTS,2010,RO1,1,0.0404
2015,NUTS,2010,RO1,1,0.0286
2016,NUTS,2010,RO1,1,0.0334
2017,NUTS,2010,RO1,1,0.019
2018,NUTS,2010,RO1,1,0.0308
2019,NUTS,2010,RO1,1,0.0273
2011,NUTS,2010,RO11,2,0.0177
2012,NUTS,2010,RO11,2,0.0472
2013,NUTS,2010,RO11,2,0.024
2014,NUTS,2010,RO11,2,0.0341
2015,NUTS,2010,RO11,2,0.0241
2016,NUTS,2010,RO11,2,0.0245
2017,NUTS,2010,RO11,2,0.0147
2018,NUTS,2010,RO11,2,0.0299
2019,NUTS,2010,RO11,2,0.0217
2011,NUTS,2010,RO12,2,0.0487
2012,NUTS,2010,RO12,2,0.0378
2013,NUTS,2010,RO12,2,0.0245
2014,NUTS,2010,RO12,2,0.0487
2015,NUTS,2010,RO12,2,0.0343
2016,NUTS,2010,RO12,2,0.0443
2017,NUTS,2010,RO12,2,0.0244
2018,NUTS,2010,RO12,2,0.0321
2019,NUTS,2010,RO12,2,0.0344
2011,NUTS,2010,RO2,1,0.0078
2012,NUTS,2010,RO2,1,0.0159
2013,NUTS,2010,RO2,1,0.0178
2014,NUTS,2010,RO2,1,0.012
2015,NUTS,2010,RO2,1,0.0121
2016,NUTS,2010,RO2,1,0.0116
2017,NUTS,2010,RO2,1,0.0098
2018,NUTS,2010,RO2,1,0.0083
2019,NUTS,2010,RO2,1,0.0206
2011,NUTS,2010,RO21,2,0.0117
2012,NUTS,2010,RO21,2,0.0212
2013,NUTS,2010,RO21,2,0.0264
2014,NUTS,2010,RO21,2,0.0153
2015,NUTS,2010,RO21,2,0.0162
2016,NUTS,2010,RO21,2,0.0152
2017,NUTS,2010,RO21,2,0.0138
2018,NUTS,2010,RO21,2,0.0121
2019,NUTS,2010,RO21,2,0.0322
2011,NUTS,2010,RO22,2,0.0018
2012,NUTS,2010,RO22,2,0.008
2013,NUTS,2010,RO22,2,0.0041
2014,NUTS,2010,RO22,2,0.0066
2015,NUTS,2010,RO22,2,0.0053
2016,NUTS,2010,RO22,2,0.0056
2017,NUTS,2010,RO22,2,0.0031
2018,NUTS,2010,RO22,2,0.002
2019,NUTS,2010,RO22,2,0.001
2011,NUTS,2010,RO3,1,0.1357
2012,NUTS,2010,RO3,1,0.1686
2013,NUTS,2010,RO3,1,0.1924
2014,NUTS,2010,RO3,1,0.1831
2015,NUTS,2010,RO3,1,0.155
2016,NUTS,2010,RO3,1,0.1736
2017,NUTS,2010,RO3,1,0.1614
2018,NUTS,2010,RO3,1,0.1327
2019,NUTS,2010,RO3,1,0.1105
2011,NUTS,2010,RO31,2,0.0326
2012,NUTS,2010,RO31,2,0.0714
2013,NUTS,2010,RO31,2,0.1139
2014,NUTS,2010,RO31,2,0.1008
2015,NUTS,2010,RO31,2,0.0618
2016,NUTS,2010,RO31,2,0.0685
2017,NUTS,2010,RO31,2,0.0574
2018,NUTS,2010,RO31,2,0.056
2019,NUTS,2010,RO31,2,0.0542
2011,NUTS,2010,RO32,2,0.2557
2012,NUTS,2010,RO32,2,0.2861
2013,NUTS,2010,RO32,2,0.2913
2014,NUTS,2010,RO32,2,0.2853
2015,NUTS,2010,RO32,2,0.2641
2016,NUTS,2010,RO32,2,0.2925
2017,NUTS,2010,RO32,2,0.2801
2018,NUTS,2010,RO32,2,0.2191
2019,NUTS,2010,RO32,2,0.1731
2011,NUTS,2010,RO4,1,0.009
2012,NUTS,2010,RO4,1,0.013
2013,NUTS,2010,RO4,1,0.0169
2014,NUTS,2010,RO4,1,0.0212
2015,NUTS,2010,RO4,1,0.0243
2016,NUTS,2010,RO4,1,0.0227
2017,NUTS,2010,RO4,1,0.0185
2018,NUTS,2010,RO4,1,0.0645
2019,NUTS,2010,RO4,1,0.0644
2011,NUTS,2010,RO41,2,0.0069
2012,NUTS,2010,RO41,2,0.0128
2013,NUTS,2010,RO41,2,0.0017
2014,NUTS,2010,RO41,2,0.0178
2015,NUTS,2010,RO41,2,0.0169
2016,NUTS,2010,RO41,2,0.0071
2017,NUTS,2010,RO41,2,0.0107
2018,NUTS,2010,RO41,2,0.008
2019,NUTS,2010,RO41,2,0.0046
2011,NUTS,2010,RO42,2,0.0116
2012,NUTS,2010,RO42,2,0.0133
2013,NUTS,2010,RO42,2,0.0348
2014,NUTS,2010,RO42,2,0.0253
2015,NUTS,2010,RO42,2,0.0325
2016,NUTS,2010,RO42,2,0.0398
2017,NUTS,2010,RO42,2,0.0277
2018,NUTS,2010,RO42,2,0.1312
2019,NUTS,2010,RO42,2,0.1332
2011,NUTS,2010,RS,0,0.0074
2012,NUTS,2010,RS,0,0.0128
2013,NUTS,2010,RS,0,0.0215
2014,NUTS,2010,RS,0,0.0616
2015,NUTS,2010,RS,0,0.0609
2016,NUTS,2010,RS,0,0.0825
2017,NUTS,2010,RS,0,0.0625
2018,NUTS,2010,RS,0,0.0484
2019,NUTS,2010,RS,0,0.0557
2020,NUTS,2010,RS,0,0.0589
2018,NUTS,2010,RS1,1,0.0774
2019,NUTS,2010,RS1,1,0.0866
2020,NUTS,2010,RS1,1,0.0921
2018,NUTS,2010,RS11,2,0.1147
2019,NUTS,2010,RS11,2,0.1336
2020,NUTS,2010,RS11,2,0.1651
2018,NUTS,2010,RS12,2,0.0418
2019,NUTS,2010,RS12,2,0.0413
2020,NUTS,2010,RS12,2,0.0216
2018,NUTS,2010,RS2,1,0.0092
2019,NUTS,2010,RS2,1,0.0127
2020,NUTS,2010,RS2,1,0.0129
2018,NUTS,2010,RS21,2,0.0049
2019,NUTS,2010,RS21,2,0.0066
2020,NUTS,2010,RS21,2,0.0068
2018,NUTS,2010,RS22,2,0.0154
2019,NUTS,2010,RS22,2,0.0212
2020,NUTS,2010,RS22,2,0.0215
2011,NUTS,2010,RU,0,0.2853
2012,NUTS,2010,RU,0,0.2688
2011,NUTS,2010,SE,0,0.7334
2013,NUTS,2010,SE,0,1.0868
2015,NUTS,2010,SE,0,1.1362
2017,NUTS,2010,SE,0,1.2585
2019,NUTS,2010,SE,0,1.3
2011,NUTS,2010,SE1,1,0.8759
2013,NUTS,2010,SE1,1,1.3178
2015,NUTS,2010,SE1,1,1.4187
2017,NUTS,2010,SE1,1,1.4315
2019,NUTS,2010,SE1,1,1.4074
2011,NUTS,2010,SE11,2,0.9673
2013,NUTS,2010,SE11,2,1.4572
2015,NUTS,2010,SE11,2,1.5572
2017,NUTS,2010,SE11,2,1.7608
2019,NUTS,2010,SE11,2,1.6437
2011,NUTS,2010,SE12,2,0.7409
2013,NUTS,2010,SE12,2,1.1073
2015,NUTS,2010,SE12,2,1.2097
2017,NUTS,2010,SE12,2,0.9277
2019,NUTS,2010,SE12,2,1.0445
2011,NUTS,2010,SE2,1,0.7307
2013,NUTS,2010,SE2,1,1.0436
2015,NUTS,2010,SE2,1,1.0384
2017,NUTS,2010,SE2,1,1.2959
2011,NUTS,2010,SE21,2,0.3309
2013,NUTS,2010,SE21,2,0.5343
2015,NUTS,2010,SE21,2,0.4316
2011,NUTS,2010,SE22,2,0.4928
2013,NUTS,2010,SE22,2,1.0876
2015,NUTS,2010,SE22,2,1.098
2017,NUTS,2010,SE22,2,1.0084
2019,NUTS,2010,SE22,2,1.3581
2011,NUTS,2010,SE23,2,1.0682
2013,NUTS,2010,SE23,2,1.224
2015,NUTS,2010,SE23,2,1.2499
2017,NUTS,2010,SE23,2,1.8368
2019,NUTS,2010,SE23,2,1.7538
2011,NUTS,2010,SE3,1,0.254
2013,NUTS,2010,SE3,1,0.3829
2015,NUTS,2010,SE3,1,0.3797
2017,NUTS,2010,SE3,1,0.3675
2011,NUTS,2010,SE31,2,0.2759
2013,NUTS,2010,SE31,2,0.434
2015,NUTS,2010,SE31,2,0.5004
2017,NUTS,2010,SE31,2,0.39
2019,NUTS,2010,SE31,2,0.4192
2011,NUTS,2010,SE32,2,0.1935
2013,NUTS,2010,SE32,2,0.2203
2015,NUTS,2010,SE32,2,0.1978
2011,NUTS,2010,SE33,2,0.2617
2013,NUTS,2010,SE33,2,0.417
2015,NUTS,2010,SE33,2,0.32
2017,NUTS,2010,SE33,2,0.374
2019,NUTS,2010,SE33,2,0.4975
2011,NUTS,2010,SI,0,0.5961
2012,NUTS,2010,SI,0,0.6096
2013,NUTS,2010,SI,0,0.6378
2014,NUTS,2010,SI,0,0.6421
2015,NUTS,2010,SI,0,0.5799
2016,NUTS,2010,SI,0,0.6179
2017,NUTS,2010,SI,0,0.798
2018,NUTS,2010,SI,0,0.8684
2019,NUTS,2010,SI,0,0.9125
2011,NUTS,2010,SI0,1,0.5776
2012,NUTS,2010,SI0,1,0.5932
2013,NUTS,2010,SI0,1,0.6203
2014,NUTS,2010,SI0,1,0.6206
2015,NUTS,2010,SI0,1,0.5651
2016,NUTS,2010,SI0,1,0.605
2017,NUTS,2010,SI0,1,0.7788
2018,NUTS,2010,SI0,1,0.8449
2019,NUTS,2010,SI0,1,0.8933
2013,NUTS,2010,SI03,2,0.43
2014,NUTS,2010,SI03,2,0.4344
2015,NUTS,2010,SI03,2,0.3916
2016,NUTS,2010,SI03,2,0.3996
2017,NUTS,2010,SI03,2,0.4893
2018,NUTS,2010,SI03,2,0.5626
2019,NUTS,2010,SI03,2,0.6356
2013,NUTS,2010,SI04,2,0.8289
2014,NUTS,2010,SI04,2,0.8267
2015,NUTS,2010,SI04,2,0.754
2016,NUTS,2010,SI04,2,0.8283
2017,NUTS,2010,SI04,2,1.1001
2018,NUTS,2010,SI04,2,1.1528
2019,NUTS,2010,SI04,2,1.1716
2011,NUTS,2010,SK,0,0.1144
2012,NUTS,2010,SK,0,0.1377
2013,NUTS,2010,SK,0,0.1318
2014,NUTS,2010,SK,0,0.14
2015,NUTS,2010,SK,0,0.1537
2016,NUTS,2010,SK,0,0.1673
2017,NUTS,2010,SK,0,0.1744
2018,NUTS,2010,SK,0,0.2034
2019,NUTS,2010,SK,0,0.2206
2020,NUTS,2010,SK,0,0.2306
2011,NUTS,2010,SK01,2,0.2881
2012,NUTS,2010,SK01,2,0.4108
2013,NUTS,2010,SK01,2,0.4416
2014,NUTS,2010,SK01,2,0.3233
2015,NUTS,2010,SK01,2,0.366
2016,NUTS,2010,SK01,2,0.5691
2017,NUTS,2010,SK01,2,0.5059
2018,NUTS,2010,SK01,2,0.6058
2019,NUTS,2010,SK01,2,0.6069
2020,NUTS,2010,SK01,2,0.7049
2011,NUTS,2010,SK02,2,0.1065
2012,NUTS,2010,SK02,2,0.1235
2013,NUTS,2010,SK02,2,0.0936
2014,NUTS,2010,SK02,2,0.1371
2015,NUTS,2010,SK02,2,0.1641
2016,NUTS,2010,SK02,2,0.1262
2017,NUTS,2010,SK02,2,0.1709
2018,NUTS,2010,SK02,2,0.1757
2019,NUTS,2010,SK02,2,0.2007
2020,NUTS,2010,SK02,2,0.2057
2011,NUTS,2010,SK03,2,0.0941
2012,NUTS,2010,SK03,2,0.0923
2013,NUTS,2010,SK03,2,0.0949
2014,NUTS,2010,SK03,2,0.1301
2015,NUTS,2010,SK03,2,0.1295
2016,NUTS,2010,SK03,2,0.1135
2017,NUTS,2010,SK03,2,0.1082
2018,NUTS,2010,SK03,2,0.1253
2019,NUTS,2010,SK03,2,0.1558
2020,NUTS,2010,SK03,2,0.1577
2011,NUTS,2010,SK04,2,0.0643
2012,NUTS,2010,SK04,2,0.0688
2013,NUTS,2010,SK04,2,0.0707
2014,NUTS,2010,SK04,2,0.0739
2015,NUTS,2010,SK04,2,0.0705
2016,NUTS,2010,SK04,2,0.0822
2017,NUTS,2010,SK04,2,0.0858
2018,NUTS,2010,SK04,2,0.1226
2019,NUTS,2010,SK04,2,0.1227
2020,NUTS,2010,SK04,2,0.1034
2011,NUTS,2010,TR,0,0.1501
2012,NUTS,2010,TR,0,0.1626
2013,NUTS,2010,TR,0,0.1835
2014,NUTS,2010,TR,0,0.191
2015,NUTS,2010,TR,0,0.1973
2016,NUTS,2010,TR,0,0.225
2017,NUTS,2010,TR,0,0.2586
2018,NUTS,2010,TR,0,0.3049
2019,NUTS,2010,TR,0,0.3438
2020,NUTS,2010,TR,0,0.4103
2011,NUTS,2010,UK,0,0.3824
2012,NUTS,2010,UK,0,0.3962
2013,NUTS,2010,UK,0,0.4277
2014,NUTS,2010,UK,0,0.453
2015,NUTS,2010,UK,0,0.4544
2016,NUTS,2010,UK,0,0.466
2017,NUTS,2010,UK,0,0.5061
2018,NUTS,2010,UK,0,0.5335
2011,NUTS,2010,UKC,1,0.2156
2012,NUTS,2010,UKC,1,0.2164
2013,NUTS,2010,UKC,1,0.2768
2014,NUTS,2010,UKC,1,0.2328
2015,NUTS,2010,UKC,1,0.2487
2016,NUTS,2010,UKC,1,0.2492
2017,NUTS,2010,UKC,1,0.3076
2018,NUTS,2010,UKC,1,0.3458
2011,NUTS,2010,UKC1,2,0.2177
2012,NUTS,2010,UKC1,2,0.248
2013,NUTS,2010,UKC1,2,0.373
2014,NUTS,2010,UKC1,2,0.2336
2015,NUTS,2010,UKC1,2,0.2249
2016,NUTS,2010,UKC1,2,0.194
2017,NUTS,2010,UKC1,2,0.2505
2018,NUTS,2010,UKC1,2,0.296
2011,NUTS,2010,UKC2,2,0.2139
2012,NUTS,2010,UKC2,2,0.1924
2013,NUTS,2010,UKC2,2,0.203
2014,NUTS,2010,UKC2,2,0.2322
2015,NUTS,2010,UKC2,2,0.2674
2016,NUTS,2010,UKC2,2,0.2926
2017,NUTS,2010,UKC2,2,0.3534
2018,NUTS,2010,UKC2,2,0.3873
2011,NUTS,2010,UKD,1,0.2578
2012,NUTS,2010,UKD,1,0.268
2013,NUTS,2010,UKD,1,0.2491
2014,NUTS,2010,UKD,1,0.2892
2015,NUTS,2010,UKD,1,0.305
2016,NUTS,2010,UKD,1,0.3002
2017,NUTS,2010,UKD,1,0.324
2018,NUTS,2010,UKD,1,0.3538
2011,NUTS,2010,UKD1,2,0.1887
2012,NUTS,2010,UKD1,2,0.1374
2013,NUTS,2010,UKD1,2,0.1375
2014,NUTS,2010,UKD1,2,0.1679
2015,NUTS,2010,UKD1,2,0.1423
2016,NUTS,2010,UKD1,2,0.1517
2017,NUTS,2010,UKD1,2,0.1429
2018,NUTS,2010,UKD1,2,0.1828
2011,NUTS,2010,UKD3,2,0.1791
2012,NUTS,2010,UKD3,2,0.1909
2013,NUTS,2010,UKD3,2,0.16
2014,NUTS,2010,UKD3,2,0.194
2015,NUTS,2010,UKD3,2,0.2299
2016,NUTS,2010,UKD3,2,0.2522
2017,NUTS,2010,UKD3,2,0.2639
2018,NUTS,2010,UKD3,2,0.3084
2011,NUTS,2010,UKD4,2,0.2971
2012,NUTS,2010,UKD4,2,0.321
2013,NUTS,2010,UKD4,2,0.325
2014,NUTS,2010,UKD4,2,0.3313
2015,NUTS,2010,UKD4,2,0.3466
2016,NUTS,2010,UKD4,2,0.254
2017,NUTS,2010,UKD4,2,0.3796
2018,NUTS,2010,UKD4,2,0.4339
2011,NUTS,2010,UKD6,2,0.5749
2012,NUTS,2010,UKD6,2,0.6089
2013,NUTS,2010,UKD6,2,0.541
2014,NUTS,2010,UKD6,2,0.5723
2015,NUTS,2010,UKD6,2,0.6263
2016,NUTS,2010,UKD6,2,0.5621
2017,NUTS,2010,UKD6,2,0.5329
2018,NUTS,2010,UKD6,2,0.5033
2011,NUTS,2010,UKD7,2,0.1786
2012,NUTS,2010,UKD7,2,0.1807
2013,NUTS,2010,UKD7,2,0.1892
2014,NUTS,2010,UKD7,2,0.2797
2015,NUTS,2010,UKD7,2,0.2578
2016,NUTS,2010,UKD7,2,0.3234
2017,NUTS,2010,UKD7,2,0.3167
2018,NUTS,2010,UKD7,2,0.3285
2011,NUTS,2010,UKE,1,0.2066
2012,NUTS,2010,UKE,1,0.2294
2013,NUTS,2010,UKE,1,0.2833
2014,NUTS,2010,UKE,1,0.285
2015,NUTS,2010,UKE,1,0.3105
2016,NUTS,2010,UKE,1,0.2854
2017,NUTS,2010,UKE,1,0.3626
2018,NUTS,2010,UKE,1,0.3611
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.2196
2013,NUTS,2010,UKE1,2,0.2493
2014,NUTS,2010,UKE1,2,0.3064
2015,NUTS,2010,UKE1,2,0.2959
2016,NUTS,2010,UKE1,2,0.2984
2017,NUTS,2010,UKE1,2,0.3831
2018,NUTS,2010,UKE1,2,0.3862
2011,NUTS,2010,UKE2,2,0.4786
2012,NUTS,2010,UKE2,2,0.2617
2013,NUTS,2010,UKE2,2,0.3402
2014,NUTS,2010,UKE2,2,0.3524
2015,NUTS,2010,UKE2,2,0.3996
2016,NUTS,2010,UKE2,2,0.3832
2017,NUTS,2010,UKE2,2,0.4291
2018,NUTS,2010,UKE2,2,0.4613
2011,NUTS,2010,UKE3,2,0.1754
2012,NUTS,2010,UKE3,2,0.1712
2013,NUTS,2010,UKE3,2,0.1812
2014,NUTS,2010,UKE3,2,0.1961
2015,NUTS,2010,UKE3,2,0.2359
2016,NUTS,2010,UKE3,2,0.2057
2017,NUTS,2010,UKE3,2,0.2907
2018,NUTS,2010,UKE3,2,0.2609
2011,NUTS,2010,UKE4,2,0.2106
2012,NUTS,2010,UKE4,2,0.2558
2013,NUTS,2010,UKE4,2,0.3389
2014,NUTS,2010,UKE4,2,0.3063
2015,NUTS,2010,UKE4,2,0.3247
2016,NUTS,2010,UKE4,2,0.2884
2017,NUTS,2010,UKE4,2,0.3712
2018,NUTS,2010,UKE4,2,0.3746
2011,NUTS,2010,UKF,1,0.4245
2012,NUTS,2010,UKF,1,0.4305
2013,NUTS,2010,UKF,1,0.4964
2014,NUTS,2010,UKF,1,0.5113
2015,NUTS,2010,UKF,1,0.4929
2016,NUTS,2010,UKF,1,0.535
2017,NUTS,2010,UKF,1,0.5484
2018,NUTS,2010,UKF,1,0.5913
2011,NUTS,2010,UKF1,2,0.6799
2012,NUTS,2010,UKF1,2,0.6921
2013,NUTS,2010,UKF1,2,0.8297
2014,NUTS,2010,UKF1,2,0.8726
2015,NUTS,2010,UKF1,2,0.8165
2016,NUTS,2010,UKF1,2,0.8695
2017,NUTS,2010,UKF1,2,0.9067
2018,NUTS,2010,UKF1,2,0.9868
2011,NUTS,2010,UKF2,2,0.258
2012,NUTS,2010,UKF2,2,0.2322
2013,NUTS,2010,UKF2,2,0.2515
2014,NUTS,2010,UKF2,2,0.2623
2015,NUTS,2010,UKF2,2,0.2468
2016,NUTS,2010,UKF2,2,0.276
2017,NUTS,2010,UKF2,2,0.284
2018,NUTS,2010,UKF2,2,0.2964
2011,NUTS,2010,UKF3,2,0.1261
2012,NUTS,2010,UKF3,2,0.1432
2013,NUTS,2010,UKF3,2,0.1334
2014,NUTS,2010,UKF3,2,0.1238
2015,NUTS,2010,UKF3,2,0.1289
2016,NUTS,2010,UKF3,2,0.1611
2017,NUTS,2010,UKF3,2,0.1392
2018,NUTS,2010,UKF3,2,0.15
2011,NUTS,2010,UKG,1,0.3457
2012,NUTS,2010,UKG,1,0.3777
2013,NUTS,2010,UKG,1,0.4054
2014,NUTS,2010,UKG,1,0.4799
2015,NUTS,2010,UKG,1,0.456
2016,NUTS,2010,UKG,1,0.4221
2017,NUTS,2010,UKG,1,0.5177
2018,NUTS,2010,UKG,1,0.5587
2011,NUTS,2010,UKG1,2,0.6964
2012,NUTS,2010,UKG1,2,0.7823
2013,NUTS,2010,UKG1,2,0.7941
2014,NUTS,2010,UKG1,2,0.9405
2015,NUTS,2010,UKG1,2,0.8654
2016,NUTS,2010,UKG1,2,0.7909
2017,NUTS,2010,UKG1,2,1.1561
2018,NUTS,2010,UKG1,2,1.321
2011,NUTS,2010,UKG2,2,0.1721
2012,NUTS,2010,UKG2,2,0.1799
2013,NUTS,2010,UKG2,2,0.1982
2014,NUTS,2010,UKG2,2,0.2286
2015,NUTS,2010,UKG2,2,0.2352
2016,NUTS,2010,UKG2,2,0.2244
2017,NUTS,2010,UKG2,2,0.2482
2018,NUTS,2010,UKG2,2,0.265
2011,NUTS,2010,UKG3,2,0.2683
2012,NUTS,2010,UKG3,2,0.2768
2013,NUTS,2010,UKG3,2,0.3234
2014,NUTS,2010,UKG3,2,0.3854
2015,NUTS,2010,UKG3,2,0.3731
2016,NUTS,2010,UKG3,2,0.3529
2017,NUTS,2010,UKG3,2,0.3572
2018,NUTS,2010,UKG3,2,0.3414
2011,NUTS,2010,UKH,1,0.7462
2012,NUTS,2010,UKH,1,0.6974
2013,NUTS,2010,UKH,1,0.7364
2014,NUTS,2010,UKH,1,0.7756
2015,NUTS,2010,UKH,1,0.7968
2016,NUTS,2010,UKH,1,0.813
2017,NUTS,2010,UKH,1,0.8588
2018,NUTS,2010,UKH,1,0.8644
2011,NUTS,2010,UKH1,2,1.0402
2012,NUTS,2010,UKH1,2,0.9607
2013,NUTS,2010,UKH1,2,0.9758
2014,NUTS,2010,UKH1,2,1.0366
2015,NUTS,2010,UKH1,2,1.0633
2016,NUTS,2010,UKH1,2,1.0891
2017,NUTS,2010,UKH1,2,1.2718
2018,NUTS,2010,UKH1,2,1.3226
2011,NUTS,2010,UKH2,2,0.645
2012,NUTS,2010,UKH2,2,0.6481
2013,NUTS,2010,UKH2,2,0.7593
2014,NUTS,2010,UKH2,2,0.741
2015,NUTS,2010,UKH2,2,0.7985
2016,NUTS,2010,UKH2,2,0.7728
2017,NUTS,2010,UKH2,2,0.7453
2018,NUTS,2010,UKH2,2,0.7294
2011,NUTS,2010,UKH3,2,0.4395
2012,NUTS,2010,UKH3,2,0.379
2013,NUTS,2010,UKH3,2,0.3825
2014,NUTS,2010,UKH3,2,0.4259
2015,NUTS,2010,UKH3,2,0.4234
