year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_t_hc_total
2016,NUTS,2010,ES62,2,2866.0
2017,NUTS,2010,ES62,2,3106.0
2018,NUTS,2010,ES62,2,3381.0
2019,NUTS,2010,ES62,2,3643.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,1.0
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,3.0
2006,NUTS,2010,ES63,2,8.0
2007,NUTS,2010,ES63,2,1.0
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2012,NUTS,2010,ES63,2,6.0
2015,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,4.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,20.0
2008,NUTS,2010,ES64,2,2.0
2009,NUTS,2010,ES64,2,4.0
2010,NUTS,2010,ES64,2,6.0
2012,NUTS,2010,ES64,2,16.0
2015,NUTS,2010,ES64,2,0.0
1986,NUTS,2010,ES7,1,9.0
1987,NUTS,2010,ES7,1,10.0
1988,NUTS,2010,ES7,1,13.0
1989,NUTS,2010,ES7,1,30.0
1990,NUTS,2010,ES7,1,46.0
1991,NUTS,2010,ES7,1,66.0
1992,NUTS,2010,ES7,1,42.0
1993,NUTS,2010,ES7,1,43.0
1994,NUTS,2010,ES7,1,42.0
1995,NUTS,2010,ES7,1,123.0
1996,NUTS,2010,ES7,1,130.0
1997,NUTS,2010,ES7,1,189.0
1998,NUTS,2010,ES7,1,208.0
1999,NUTS,2010,ES7,1,308.0
2001,NUTS,2010,ES7,1,322.0
2002,NUTS,2010,ES7,1,478.0
2003,NUTS,2010,ES7,1,333.0
2004,NUTS,2010,ES7,1,400.0
2005,NUTS,2010,ES7,1,769.0
2006,NUTS,2010,ES7,1,1030.0
2007,NUTS,2010,ES7,1,800.0
2008,NUTS,2010,ES7,1,963.0
2009,NUTS,2010,ES7,1,913.0
2010,NUTS,2010,ES7,1,1106.0
2011,NUTS,2010,ES7,1,1081.0
2012,NUTS,2010,ES7,1,982.0
2013,NUTS,2010,ES7,1,844.0
2014,NUTS,2010,ES7,1,766.0
2015,NUTS,2010,ES7,1,729.0
2016,NUTS,2010,ES7,1,758.0
2017,NUTS,2010,ES7,1,776.0
2018,NUTS,2010,ES7,1,959.0
2019,NUTS,2010,ES7,1,975.0
1986,NUTS,2010,ES70,2,9.0
1987,NUTS,2010,ES70,2,10.0
1988,NUTS,2010,ES70,2,13.0
1989,NUTS,2010,ES70,2,30.0
1990,NUTS,2010,ES70,2,46.0
1991,NUTS,2010,ES70,2,66.0
1992,NUTS,2010,ES70,2,42.0
1993,NUTS,2010,ES70,2,43.0
1994,NUTS,2010,ES70,2,42.0
1995,NUTS,2010,ES70,2,123.0
1996,NUTS,2010,ES70,2,130.0
1997,NUTS,2010,ES70,2,189.0
1998,NUTS,2010,ES70,2,208.0
1999,NUTS,2010,ES70,2,308.0
2001,NUTS,2010,ES70,2,322.0
2002,NUTS,2010,ES70,2,478.0
2003,NUTS,2010,ES70,2,333.0
2004,NUTS,2010,ES70,2,400.0
2005,NUTS,2010,ES70,2,769.0
2006,NUTS,2010,ES70,2,1030.0
2007,NUTS,2010,ES70,2,800.0
2008,NUTS,2010,ES70,2,963.0
2009,NUTS,2010,ES70,2,913.0
2010,NUTS,2010,ES70,2,1106.0
2011,NUTS,2010,ES70,2,1081.0
2012,NUTS,2010,ES70,2,982.0
2013,NUTS,2010,ES70,2,844.0
2014,NUTS,2010,ES70,2,766.0
2015,NUTS,2010,ES70,2,729.0
2016,NUTS,2010,ES70,2,758.0
2017,NUTS,2010,ES70,2,776.0
2018,NUTS,2010,ES70,2,959.0
2019,NUTS,2010,ES70,2,975.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,EU27_2020,7,1057798.0
2003,NUTS,2010,EU27_2020,7,1082025.0
2005,NUTS,2010,EU27_2020,7,1155599.0
2007,NUTS,2010,EU27_2020,7,1296122.0
2009,NUTS,2010,EU27_2020,7,1382518.0
2011,NUTS,2010,EU27_2020,7,1574766.0
2013,NUTS,2010,EU27_2020,7,1689020.0
2015,NUTS,2010,EU27_2020,7,1819325.0
2017,NUTS,2010,EU27_2020,7,2095422.0
2019,NUTS,2010,EU27_2020,7,2332278.0
1987,NUTS,2010,FI,0,15672.0
1989,NUTS,2010,FI,0,18614.0
1991,NUTS,2010,FI,0,24835.0
1993,NUTS,2010,FI,0,19678.0
1995,NUTS,2010,FI,0,24244.0
1996,NUTS,2010,FI,0,26467.0
1997,NUTS,2010,FI,0,29139.0
1998,NUTS,2010,FI,0,32430.0
1999,NUTS,2010,FI,0,36406.0
2000,NUTS,2010,FI,0,38169.0
2001,NUTS,2010,FI,0,37971.0
2002,NUTS,2010,FI,0,39239.0
2003,NUTS,2010,FI,0,40089.0
2004,NUTS,2010,FI,0,40674.0
2005,NUTS,2010,FI,0,40802.0
2006,NUTS,2010,FI,0,41691.0
2007,NUTS,2010,FI,0,41005.0
2008,NUTS,2010,FI,0,41762.0
2009,NUTS,2010,FI,0,41262.0
2010,NUTS,2010,FI,0,40392.0
2011,NUTS,2010,FI,0,40949.0
2012,NUTS,2010,FI,0,40296.0
2013,NUTS,2010,FI,0,40870.0
2014,NUTS,2010,FI,0,40217.0
2015,NUTS,2010,FI,0,40562.0
2016,NUTS,2010,FI,0,38093.0
2017,NUTS,2010,FI,0,37307.0
2018,NUTS,2010,FI,0,37309.0
2019,NUTS,2010,FI,0,38744.0
1995,NUTS,2010,FI1,1,24236.0
1997,NUTS,2010,FI1,1,29132.0
1998,NUTS,2010,FI1,1,32423.0
1999,NUTS,2010,FI1,1,36395.0
2000,NUTS,2010,FI1,1,38149.0
2001,NUTS,2010,FI1,1,37952.0
2002,NUTS,2010,FI1,1,39217.0
2003,NUTS,2010,FI1,1,40066.0
2004,NUTS,2010,FI1,1,40656.0
2005,NUTS,2010,FI1,1,40785.0
2006,NUTS,2010,FI1,1,41664.0
2007,NUTS,2010,FI1,1,40985.0
2008,NUTS,2010,FI1,1,41737.0
2009,NUTS,2010,FI1,1,41240.0
2010,NUTS,2010,FI1,1,40365.0
2011,NUTS,2010,FI1,1,40877.0
2012,NUTS,2010,FI1,1,40234.0
2013,NUTS,2010,FI1,1,40770.0
2015,NUTS,2010,FI1,1,40520.0
2016,NUTS,2010,FI1,1,38040.0
2017,NUTS,2010,FI1,1,37260.0
2018,NUTS,2010,FI1,1,37239.0
2019,NUTS,2010,FI1,1,38687.0
2000,NUTS,2010,FI19,2,9246.0
2001,NUTS,2010,FI19,2,9559.0
2002,NUTS,2010,FI19,2,9774.0
2003,NUTS,2010,FI19,2,10046.0
2004,NUTS,2010,FI19,2,10147.0
2005,NUTS,2010,FI19,2,10093.0
2006,NUTS,2010,FI19,2,10482.0
2007,NUTS,2010,FI19,2,9768.0
2008,NUTS,2010,FI19,2,10122.0
2009,NUTS,2010,FI19,2,9398.0
2010,NUTS,2010,FI19,2,9591.0
2011,NUTS,2010,FI19,2,9501.0
2012,NUTS,2010,FI19,2,8975.0
2013,NUTS,2010,FI19,2,8985.0
2015,NUTS,2010,FI19,2,9283.0
2016,NUTS,2010,FI19,2,8038.0
2017,NUTS,2010,FI19,2,8091.0
2018,NUTS,2010,FI19,2,8300.0
2019,NUTS,2010,FI19,2,8676.0
2009,NUTS,2010,FI1B,2,18484.0
2010,NUTS,2010,FI1B,2,18170.0
2011,NUTS,2010,FI1B,2,18441.0
2012,NUTS,2010,FI1B,2,18537.0
2013,NUTS,2010,FI1B,2,19098.0
2015,NUTS,2010,FI1B,2,19577.0
2016,NUTS,2010,FI1B,2,18403.0
2017,NUTS,2010,FI1B,2,17875.0
2018,NUTS,2010,FI1B,2,17901.0
2019,NUTS,2010,FI1B,2,18635.0
2009,NUTS,2010,FI1C,2,5521.0
2010,NUTS,2010,FI1C,2,5733.0
2011,NUTS,2010,FI1C,2,5618.0
2012,NUTS,2010,FI1C,2,5821.0
2013,NUTS,2010,FI1C,2,5596.0
2015,NUTS,2010,FI1C,2,5160.0
2016,NUTS,2010,FI1C,2,5033.0
2017,NUTS,2010,FI1C,2,4641.0
2018,NUTS,2010,FI1C,2,4485.0
2019,NUTS,2010,FI1C,2,4678.0
2000,NUTS,2010,FI1D,2,6264.0
2001,NUTS,2010,FI1D,2,6535.0
2002,NUTS,2010,FI1D,2,6609.0
2003,NUTS,2010,FI1D,2,6982.0
2004,NUTS,2010,FI1D,2,7359.0
2005,NUTS,2010,FI1D,2,7206.0
2006,NUTS,2010,FI1D,2,7332.0
2007,NUTS,2010,FI1D,2,7885.0
2008,NUTS,2010,FI1D,2,7750.0
2009,NUTS,2010,FI1D,2,7836.0
2010,NUTS,2010,FI1D,2,6870.0
2011,NUTS,2010,FI1D,2,7316.0
2012,NUTS,2010,FI1D,2,6901.0
2013,NUTS,2010,FI1D,2,7091.0
2015,NUTS,2010,FI1D,2,6501.0
2016,NUTS,2010,FI1D,2,6567.0
2017,NUTS,2010,FI1D,2,6654.0
2018,NUTS,2010,FI1D,2,6553.0
2019,NUTS,2010,FI1D,2,6698.0
1995,NUTS,2010,FI2,1,7.0
1997,NUTS,2010,FI2,1,6.0
1998,NUTS,2010,FI2,1,5.0
1999,NUTS,2010,FI2,1,11.0
2000,NUTS,2010,FI2,1,20.0
2001,NUTS,2010,FI2,1,18.0
2002,NUTS,2010,FI2,1,22.0
2003,NUTS,2010,FI2,1,23.0
2004,NUTS,2010,FI2,1,18.0
2005,NUTS,2010,FI2,1,17.0
2006,NUTS,2010,FI2,1,27.0
2007,NUTS,2010,FI2,1,20.0
2008,NUTS,2010,FI2,1,25.0
2009,NUTS,2010,FI2,1,22.0
2010,NUTS,2010,FI2,1,27.0
2011,NUTS,2010,FI2,1,72.0
2012,NUTS,2010,FI2,1,61.0
2013,NUTS,2010,FI2,1,100.0
2015,NUTS,2010,FI2,1,42.0
2016,NUTS,2010,FI2,1,53.0
2017,NUTS,2010,FI2,1,46.0
2018,NUTS,2010,FI2,1,70.0
2019,NUTS,2010,FI2,1,57.0
1995,NUTS,2010,FI20,2,7.0
1997,NUTS,2010,FI20,2,6.0
1998,NUTS,2010,FI20,2,5.0
1999,NUTS,2010,FI20,2,11.0
2000,NUTS,2010,FI20,2,20.0
2001,NUTS,2010,FI20,2,18.0
2002,NUTS,2010,FI20,2,22.0
2003,NUTS,2010,FI20,2,23.0
2004,NUTS,2010,FI20,2,18.0
2005,NUTS,2010,FI20,2,17.0
2006,NUTS,2010,FI20,2,27.0
2007,NUTS,2010,FI20,2,20.0
2008,NUTS,2010,FI20,2,25.0
2009,NUTS,2010,FI20,2,22.0
2010,NUTS,2010,FI20,2,27.0
2011,NUTS,2010,FI20,2,72.0
2012,NUTS,2010,FI20,2,61.0
2013,NUTS,2010,FI20,2,100.0
2015,NUTS,2010,FI20,2,42.0
2016,NUTS,2010,FI20,2,53.0
2017,NUTS,2010,FI20,2,46.0
2018,NUTS,2010,FI20,2,70.0
2019,NUTS,2010,FI20,2,57.0
1989,NUTS,2010,FR,0,166576.0
1990,NUTS,2010,FR,0,168982.0
1991,NUTS,2010,FR,0,174075.0
1992,NUTS,2010,FR,0,180842.0
1993,NUTS,2010,FR,0,178484.0
1994,NUTS,2010,FR,0,177941.0
1995,NUTS,2010,FR,0,179244.0
1996,NUTS,2010,FR,0,178783.0
1997,NUTS,2010,FR,0,184167.0
1998,NUTS,2010,FR,0,184279.0
2000,NUTS,2010,FR,0,187411.0
2001,NUTS,2010,FR,0,195243.0
2002,NUTS,2010,FR,0,200961.0
2003,NUTS,2010,FR,0,203264.0
2004,NUTS,2010,FR,0,210231.0
2005,NUTS,2010,FR,0,204762.0
2006,NUTS,2010,FR,0,229735.0
2007,NUTS,2010,FR,0,230294.0
2008,NUTS,2010,FR,0,243530.0
2009,NUTS,2010,FR,0,253487.0
2010,NUTS,2010,FR,0,296980.0
2011,NUTS,2010,FR,0,314514.0
2012,NUTS,2010,FR,0,335822.0
2013,NUTS,2010,FR,0,342091.0
2014,NUTS,2010,FR,0,342280.0
2016,NUTS,2010,FR,0,362370.0
2017,NUTS,2010,FR,0,382558.0
2018,NUTS,2010,FR,0,392540.0
1985,NUTS,2010,FR1,1,82545.0
1986,NUTS,2010,FR1,1,82490.0
1987,NUTS,2010,FR1,1,84723.0
1988,NUTS,2010,FR1,1,83602.0
1989,NUTS,2010,FR1,1,86725.0
1990,NUTS,2010,FR1,1,86805.0
1991,NUTS,2010,FR1,1,88481.0
1992,NUTS,2010,FR1,1,89101.0
1993,NUTS,2010,FR1,1,86068.0
1994,NUTS,2010,FR1,1,85275.0
1995,NUTS,2010,FR1,1,85244.0
1996,NUTS,2010,FR1,1,84243.0
1997,NUTS,2010,FR1,1,83922.0
1998,NUTS,2010,FR1,1,82976.0
2000,NUTS,2010,FR1,1,83667.0
2001,NUTS,2010,FR1,1,93977.0
2007,NUTS,2010,FR1,1,92377.0
2008,NUTS,2010,FR1,1,96215.0
2009,NUTS,2010,FR1,1,98735.0
2010,NUTS,2010,FR1,1,114760.0
2011,NUTS,2010,FR1,1,122951.0
2012,NUTS,2010,FR1,1,129282.0
2013,NUTS,2010,FR1,1,132039.0
1985,NUTS,2010,FR10,2,82545.0
1986,NUTS,2010,FR10,2,82490.0
1987,NUTS,2010,FR10,2,84723.0
1988,NUTS,2010,FR10,2,83602.0
1989,NUTS,2010,FR10,2,86725.0
1990,NUTS,2010,FR10,2,86805.0
1991,NUTS,2010,FR10,2,88481.0
1992,NUTS,2010,FR10,2,89101.0
1993,NUTS,2010,FR10,2,86068.0
1994,NUTS,2010,FR10,2,85275.0
1995,NUTS,2010,FR10,2,85244.0
1996,NUTS,2010,FR10,2,84243.0
1997,NUTS,2010,FR10,2,83922.0
1998,NUTS,2010,FR10,2,82976.0
2000,NUTS,2010,FR10,2,83667.0
2001,NUTS,2010,FR10,2,93977.0
2007,NUTS,2010,FR10,2,92377.0
2008,NUTS,2010,FR10,2,96215.0
2009,NUTS,2010,FR10,2,98735.0
2010,NUTS,2010,FR10,2,114760.0
2011,NUTS,2010,FR10,2,122951.0
2012,NUTS,2010,FR10,2,129282.0
2013,NUTS,2010,FR10,2,132039.0
1985,NUTS,2010,FR2,1,13402.0
1986,NUTS,2010,FR2,1,13864.0
1987,NUTS,2010,FR2,1,14265.0
1988,NUTS,2010,FR2,1,15138.0
1989,NUTS,2010,FR2,1,15712.0
1990,NUTS,2010,FR2,1,16698.0
1991,NUTS,2010,FR2,1,17630.0
1992,NUTS,2010,FR2,1,19188.0
1993,NUTS,2010,FR2,1,18573.0
1994,NUTS,2010,FR2,1,19406.0
1995,NUTS,2010,FR2,1,20085.0
1996,NUTS,2010,FR2,1,19923.0
1997,NUTS,2010,FR2,1,20911.0
1998,NUTS,2010,FR2,1,21965.0
2000,NUTS,2010,FR2,1,23266.0
2001,NUTS,2010,FR2,1,23987.0
2007,NUTS,2010,FR2,1,24033.0
2008,NUTS,2010,FR2,1,25414.0
2009,NUTS,2010,FR2,1,26324.0
2010,NUTS,2010,FR2,1,30663.0
2011,NUTS,2010,FR2,1,29818.0
2012,NUTS,2010,FR2,1,31597.0
2013,NUTS,2010,FR2,1,30623.0
1985,NUTS,2010,FR21,2,765.0
1986,NUTS,2010,FR21,2,810.0
1987,NUTS,2010,FR21,2,785.0
1988,NUTS,2010,FR21,2,842.0
1989,NUTS,2010,FR21,2,996.0
1990,NUTS,2010,FR21,2,1142.0
1991,NUTS,2010,FR21,2,1145.0
1992,NUTS,2010,FR21,2,1288.0
1993,NUTS,2010,FR21,2,1202.0
1994,NUTS,2010,FR21,2,1417.0
1995,NUTS,2010,FR21,2,1324.0
1996,NUTS,2010,FR21,2,1435.0
1997,NUTS,2010,FR21,2,1565.0
1998,NUTS,2010,FR21,2,1810.0
2000,NUTS,2010,FR21,2,1674.0
2001,NUTS,2010,FR21,2,1575.0
2007,NUTS,2010,FR21,2,2126.0
2008,NUTS,2010,FR21,2,2355.0
2009,NUTS,2010,FR21,2,2795.0
2010,NUTS,2010,FR21,2,3176.0
2011,NUTS,2010,FR21,2,2603.0
2012,NUTS,2010,FR21,2,2837.0
2013,NUTS,2010,FR21,2,2561.0
1985,NUTS,2010,FR22,2,3071.0
1986,NUTS,2010,FR22,2,3072.0
1987,NUTS,2010,FR22,2,3055.0
1988,NUTS,2010,FR22,2,3386.0
1989,NUTS,2010,FR22,2,3459.0
1990,NUTS,2010,FR22,2,3516.0
1991,NUTS,2010,FR22,2,3271.0
1992,NUTS,2010,FR22,2,3624.0
1993,NUTS,2010,FR22,2,3583.0
1994,NUTS,2010,FR22,2,3639.0
1995,NUTS,2010,FR22,2,3742.0
1996,NUTS,2010,FR22,2,3766.0
1997,NUTS,2010,FR22,2,3525.0
1998,NUTS,2010,FR22,2,3830.0
2000,NUTS,2010,FR22,2,3601.0
2001,NUTS,2010,FR22,2,4491.0
2007,NUTS,2010,FR22,2,4393.0
2008,NUTS,2010,FR22,2,4631.0
2009,NUTS,2010,FR22,2,4533.0
2010,NUTS,2010,FR22,2,5266.0
2011,NUTS,2010,FR22,2,5369.0
2012,NUTS,2010,FR22,2,5441.0
2013,NUTS,2010,FR22,2,5682.0
1985,NUTS,2010,FR23,2,3611.0
1986,NUTS,2010,FR23,2,3602.0
1987,NUTS,2010,FR23,2,3636.0
1988,NUTS,2010,FR23,2,3896.0
1989,NUTS,2010,FR23,2,4011.0
1990,NUTS,2010,FR23,2,4087.0
1991,NUTS,2010,FR23,2,4210.0
1992,NUTS,2010,FR23,2,4143.0
1993,NUTS,2010,FR23,2,4241.0
1994,NUTS,2010,FR23,2,4081.0
1995,NUTS,2010,FR23,2,4445.0
1996,NUTS,2010,FR23,2,4160.0
1997,NUTS,2010,FR23,2,4650.0
1998,NUTS,2010,FR23,2,4826.0
2000,NUTS,2010,FR23,2,5051.0
2001,NUTS,2010,FR23,2,4907.0
2007,NUTS,2010,FR23,2,4843.0
2008,NUTS,2010,FR23,2,5293.0
2009,NUTS,2010,FR23,2,5344.0
2010,NUTS,2010,FR23,2,5851.0
2011,NUTS,2010,FR23,2,5778.0
2012,NUTS,2010,FR23,2,6672.0
2013,NUTS,2010,FR23,2,6444.0
1985,NUTS,2010,FR24,2,3213.0
1986,NUTS,2010,FR24,2,3308.0
1987,NUTS,2010,FR24,2,3681.0
1988,NUTS,2010,FR24,2,3748.0
1989,NUTS,2010,FR24,2,4078.0
1990,NUTS,2010,FR24,2,4247.0
1991,NUTS,2010,FR24,2,4973.0
1992,NUTS,2010,FR24,2,5534.0
1993,NUTS,2010,FR24,2,5224.0
1994,NUTS,2010,FR24,2,5810.0
1995,NUTS,2010,FR24,2,6036.0
1996,NUTS,2010,FR24,2,5775.0
1997,NUTS,2010,FR24,2,6602.0
1998,NUTS,2010,FR24,2,6632.0
2000,NUTS,2010,FR24,2,7531.0
2001,NUTS,2010,FR24,2,7738.0
2007,NUTS,2010,FR24,2,7115.0
2008,NUTS,2010,FR24,2,7387.0
2009,NUTS,2010,FR24,2,7710.0
2010,NUTS,2010,FR24,2,9097.0
2011,NUTS,2010,FR24,2,8695.0
2012,NUTS,2010,FR24,2,8375.0
2013,NUTS,2010,FR24,2,8274.0
1985,NUTS,2010,FR25,2,823.0
1986,NUTS,2010,FR25,2,786.0
1987,NUTS,2010,FR25,2,761.0
1988,NUTS,2010,FR25,2,923.0
1989,NUTS,2010,FR25,2,856.0
1990,NUTS,2010,FR25,2,1192.0
1991,NUTS,2010,FR25,2,1273.0
1992,NUTS,2010,FR25,2,1600.0
1993,NUTS,2010,FR25,2,1613.0
1994,NUTS,2010,FR25,2,1676.0
1995,NUTS,2010,FR25,2,1717.0
1996,NUTS,2010,FR25,2,1849.0
1997,NUTS,2010,FR25,2,1632.0
1998,NUTS,2010,FR25,2,1888.0
2000,NUTS,2010,FR25,2,2147.0
2001,NUTS,2010,FR25,2,2174.0
2007,NUTS,2010,FR25,2,2683.0
2008,NUTS,2010,FR25,2,2652.0
2009,NUTS,2010,FR25,2,2757.0
2010,NUTS,2010,FR25,2,3162.0
2011,NUTS,2010,FR25,2,3524.0
2012,NUTS,2010,FR25,2,3852.0
2013,NUTS,2010,FR25,2,3530.0
1985,NUTS,2010,FR26,2,1920.0
1986,NUTS,2010,FR26,2,2285.0
1987,NUTS,2010,FR26,2,2348.0
1988,NUTS,2010,FR26,2,2343.0
1989,NUTS,2010,FR26,2,2311.0
1990,NUTS,2010,FR26,2,2515.0
1991,NUTS,2010,FR26,2,2759.0
1992,NUTS,2010,FR26,2,2999.0
1993,NUTS,2010,FR26,2,2710.0
1994,NUTS,2010,FR26,2,2784.0
1995,NUTS,2010,FR26,2,2821.0
1996,NUTS,2010,FR26,2,2939.0
1997,NUTS,2010,FR26,2,2938.0
1998,NUTS,2010,FR26,2,2980.0
2000,NUTS,2010,FR26,2,3262.0
2001,NUTS,2010,FR26,2,3102.0
2007,NUTS,2010,FR26,2,2874.0
2008,NUTS,2010,FR26,2,3096.0
2009,NUTS,2010,FR26,2,3185.0
2010,NUTS,2010,FR26,2,4111.0
2011,NUTS,2010,FR26,2,3848.0
2012,NUTS,2010,FR26,2,4420.0
2013,NUTS,2010,FR26,2,4132.0
1985,NUTS,2010,FR3,1,3090.0
1986,NUTS,2010,FR3,1,3098.0
1987,NUTS,2010,FR3,1,3109.0
1988,NUTS,2010,FR3,1,3240.0
1989,NUTS,2010,FR3,1,3122.0
1990,NUTS,2010,FR3,1,3002.0
1991,NUTS,2010,FR3,1,3208.0
1992,NUTS,2010,FR3,1,3236.0
1993,NUTS,2010,FR3,1,3666.0
1994,NUTS,2010,FR3,1,3499.0
1995,NUTS,2010,FR3,1,3322.0
1996,NUTS,2010,FR3,1,3247.0
1997,NUTS,2010,FR3,1,3421.0
1998,NUTS,2010,FR3,1,3282.0
2000,NUTS,2010,FR3,1,3183.0
2001,NUTS,2010,FR3,1,3440.0
2007,NUTS,2010,FR3,1,3385.0
2008,NUTS,2010,FR3,1,4660.0
2009,NUTS,2010,FR3,1,5230.0
2010,NUTS,2010,FR3,1,6865.0
2011,NUTS,2010,FR3,1,7252.0
2012,NUTS,2010,FR3,1,7171.0
2013,NUTS,2010,FR3,1,7516.0
1985,NUTS,2010,FR30,2,3090.0
1986,NUTS,2010,FR30,2,3098.0
1987,NUTS,2010,FR30,2,3109.0
1988,NUTS,2010,FR30,2,3240.0
1989,NUTS,2010,FR30,2,3122.0
1990,NUTS,2010,FR30,2,3002.0
1991,NUTS,2010,FR30,2,3208.0
1992,NUTS,2010,FR30,2,3236.0
1993,NUTS,2010,FR30,2,3666.0
1994,NUTS,2010,FR30,2,3499.0
1995,NUTS,2010,FR30,2,3322.0
1996,NUTS,2010,FR30,2,3247.0
1997,NUTS,2010,FR30,2,3421.0
1998,NUTS,2010,FR30,2,3282.0
2000,NUTS,2010,FR30,2,3183.0
2001,NUTS,2010,FR30,2,3440.0
2007,NUTS,2010,FR30,2,3385.0
2008,NUTS,2010,FR30,2,4660.0
2009,NUTS,2010,FR30,2,5230.0
2010,NUTS,2010,FR30,2,6865.0
2011,NUTS,2010,FR30,2,7252.0
2012,NUTS,2010,FR30,2,7171.0
2013,NUTS,2010,FR30,2,7516.0
1985,NUTS,2010,FR4,1,6040.0
1986,NUTS,2010,FR4,1,6182.0
1987,NUTS,2010,FR4,1,6201.0
1988,NUTS,2010,FR4,1,6750.0
1989,NUTS,2010,FR4,1,7232.0
1990,NUTS,2010,FR4,1,7598.0
1991,NUTS,2010,FR4,1,8080.0
1992,NUTS,2010,FR4,1,9344.0
1993,NUTS,2010,FR4,1,9469.0
1994,NUTS,2010,FR4,1,9452.0
1995,NUTS,2010,FR4,1,10340.0
1996,NUTS,2010,FR4,1,10592.0
1997,NUTS,2010,FR4,1,11079.0
1998,NUTS,2010,FR4,1,11322.0
2000,NUTS,2010,FR4,1,11980.0
2001,NUTS,2010,FR4,1,13174.0
2007,NUTS,2010,FR4,1,14521.0
2008,NUTS,2010,FR4,1,14150.0
2009,NUTS,2010,FR4,1,15130.0
2010,NUTS,2010,FR4,1,17636.0
2011,NUTS,2010,FR4,1,19423.0
2012,NUTS,2010,FR4,1,20383.0
2013,NUTS,2010,FR4,1,19011.0
1985,NUTS,2010,FR41,2,2212.0
1986,NUTS,2010,FR41,2,2197.0
1987,NUTS,2010,FR41,2,2078.0
1988,NUTS,2010,FR41,2,2307.0
1989,NUTS,2010,FR41,2,2440.0
1990,NUTS,2010,FR41,2,2532.0
1991,NUTS,2010,FR41,2,2468.0
1992,NUTS,2010,FR41,2,2553.0
1993,NUTS,2010,FR41,2,2624.0
1994,NUTS,2010,FR41,2,2779.0
1995,NUTS,2010,FR41,2,2952.0
1996,NUTS,2010,FR41,2,2958.0
1997,NUTS,2010,FR41,2,3331.0
1998,NUTS,2010,FR41,2,3038.0
2000,NUTS,2010,FR41,2,3000.0
2001,NUTS,2010,FR41,2,3541.0
2007,NUTS,2010,FR41,2,3604.0
2008,NUTS,2010,FR41,2,3170.0
2009,NUTS,2010,FR41,2,3682.0
2010,NUTS,2010,FR41,2,4172.0
2011,NUTS,2010,FR41,2,4965.0
2012,NUTS,2010,FR41,2,4881.0
2013,NUTS,2010,FR41,2,4868.0
1985,NUTS,2010,FR42,2,1624.0
1986,NUTS,2010,FR42,2,1675.0
1987,NUTS,2010,FR42,2,1869.0
1988,NUTS,2010,FR42,2,2036.0
1989,NUTS,2010,FR42,2,2084.0
1990,NUTS,2010,FR42,2,2087.0
1991,NUTS,2010,FR42,2,2377.0
1992,NUTS,2010,FR42,2,3033.0
1993,NUTS,2010,FR42,2,3129.0
1994,NUTS,2010,FR42,2,3096.0
1995,NUTS,2010,FR42,2,3283.0
1996,NUTS,2010,FR42,2,3384.0
1997,NUTS,2010,FR42,2,3299.0
1998,NUTS,2010,FR42,2,3622.0
2000,NUTS,2010,FR42,2,3708.0
2001,NUTS,2010,FR42,2,4262.0
2007,NUTS,2010,FR42,2,5097.0
2008,NUTS,2010,FR42,2,4993.0
2009,NUTS,2010,FR42,2,5147.0
2010,NUTS,2010,FR42,2,6909.0
2011,NUTS,2010,FR42,2,7464.0
2012,NUTS,2010,FR42,2,7928.0
2013,NUTS,2010,FR42,2,7163.0
1985,NUTS,2010,FR43,2,2204.0
1986,NUTS,2010,FR43,2,2311.0
1987,NUTS,2010,FR43,2,2255.0
1988,NUTS,2010,FR43,2,2407.0
1989,NUTS,2010,FR43,2,2708.0
1990,NUTS,2010,FR43,2,2979.0
1991,NUTS,2010,FR43,2,3235.0
