year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_rse_pc_emp_fte_total
2003,NUTS,2010,ITG2,2,0.2273
2004,NUTS,2010,ITG2,2,0.1998
2005,NUTS,2010,ITG2,2,0.2365
2007,NUTS,2010,ITG2,2,0.2719
2008,NUTS,2010,ITG2,2,0.2739
2009,NUTS,2010,ITG2,2,0.3166
2010,NUTS,2010,ITG2,2,0.3075
2011,NUTS,2010,ITG2,2,0.3228
2012,NUTS,2010,ITG2,2,0.3618
2013,NUTS,2010,ITG2,2,0.3805
2014,NUTS,2010,ITG2,2,0.4081
2015,NUTS,2010,ITG2,2,0.4291
2016,NUTS,2010,ITG2,2,0.3515
2017,NUTS,2010,ITG2,2,0.3764
2018,NUTS,2010,ITG2,2,0.3635
2019,NUTS,2010,ITG2,2,0.3666
2000,NUTS,2010,ITH,1,0.2506
2003,NUTS,2010,ITH,1,0.2576
2004,NUTS,2010,ITH,1,0.2771
2005,NUTS,2010,ITH,1,0.3202
2007,NUTS,2010,ITH,1,0.4066
2008,NUTS,2010,ITH,1,0.425
2009,NUTS,2010,ITH,1,0.4605
2010,NUTS,2010,ITH,1,0.4817
2011,NUTS,2010,ITH,1,0.4877
2012,NUTS,2010,ITH,1,0.5179
2013,NUTS,2010,ITH,1,0.5695
2014,NUTS,2010,ITH,1,0.5648
2015,NUTS,2010,ITH,1,0.5767
2016,NUTS,2010,ITH,1,0.639
2017,NUTS,2010,ITH,1,0.6877
2018,NUTS,2010,ITH,1,0.7373
2019,NUTS,2010,ITH,1,0.7559
2003,NUTS,2010,ITH1,2,0.091
2004,NUTS,2010,ITH1,2,0.125
2005,NUTS,2010,ITH1,2,0.1318
2007,NUTS,2010,ITH1,2,0.2075
2008,NUTS,2010,ITH1,2,0.1877
2009,NUTS,2010,ITH1,2,0.2274
2010,NUTS,2010,ITH1,2,0.2108
2011,NUTS,2010,ITH1,2,0.2519
2012,NUTS,2010,ITH1,2,0.2509
2013,NUTS,2010,ITH1,2,0.297
2014,NUTS,2010,ITH1,2,0.3752
2015,NUTS,2010,ITH1,2,0.3275
2016,NUTS,2010,ITH1,2,0.4235
2017,NUTS,2010,ITH1,2,0.4143
2018,NUTS,2010,ITH1,2,0.4512
2019,NUTS,2010,ITH1,2,0.4936
2003,NUTS,2010,ITH2,2,0.4044
2004,NUTS,2010,ITH2,2,0.4134
2005,NUTS,2010,ITH2,2,0.4624
2007,NUTS,2010,ITH2,2,0.5812
2008,NUTS,2010,ITH2,2,0.5352
2009,NUTS,2010,ITH2,2,0.5918
2010,NUTS,2010,ITH2,2,0.6353
2011,NUTS,2010,ITH2,2,0.7067
2012,NUTS,2010,ITH2,2,0.7987
2013,NUTS,2010,ITH2,2,0.9042
2014,NUTS,2010,ITH2,2,0.898
2015,NUTS,2010,ITH2,2,0.9458
2016,NUTS,2010,ITH2,2,0.9601
2017,NUTS,2010,ITH2,2,0.9536
2018,NUTS,2010,ITH2,2,0.9832
2019,NUTS,2010,ITH2,2,1.0383
2000,NUTS,2010,ITH3,2,0.1743
2003,NUTS,2010,ITH3,2,0.1836
2004,NUTS,2010,ITH3,2,0.2013
2005,NUTS,2010,ITH3,2,0.2257
2007,NUTS,2010,ITH3,2,0.29
2008,NUTS,2010,ITH3,2,0.3237
2009,NUTS,2010,ITH3,2,0.3921
2010,NUTS,2010,ITH3,2,0.3709
2011,NUTS,2010,ITH3,2,0.3828
2012,NUTS,2010,ITH3,2,0.3901
2013,NUTS,2010,ITH3,2,0.4329
2014,NUTS,2010,ITH3,2,0.4305
2015,NUTS,2010,ITH3,2,0.4346
2016,NUTS,2010,ITH3,2,0.4865
2017,NUTS,2010,ITH3,2,0.5269
2018,NUTS,2010,ITH3,2,0.5815
2019,NUTS,2010,ITH3,2,0.6049
2000,NUTS,2010,ITH4,2,0.3412
2003,NUTS,2010,ITH4,2,0.3004
2004,NUTS,2010,ITH4,2,0.3296
2005,NUTS,2010,ITH4,2,0.3996
2007,NUTS,2010,ITH4,2,0.4675
2008,NUTS,2010,ITH4,2,0.5982
2009,NUTS,2010,ITH4,2,0.6356
2010,NUTS,2010,ITH4,2,0.646
2011,NUTS,2010,ITH4,2,0.7033
2012,NUTS,2010,ITH4,2,0.7728
2013,NUTS,2010,ITH4,2,0.6889
2014,NUTS,2010,ITH4,2,0.6812
2015,NUTS,2010,ITH4,2,0.7155
2016,NUTS,2010,ITH4,2,0.7466
2017,NUTS,2010,ITH4,2,0.7975
2018,NUTS,2010,ITH4,2,0.8193
2019,NUTS,2010,ITH4,2,0.7958
2005,NUTS,2010,ITH5,2,0.4095
2007,NUTS,2010,ITH5,2,0.5208
2008,NUTS,2010,ITH5,2,0.5057
2009,NUTS,2010,ITH5,2,0.5018
2010,NUTS,2010,ITH5,2,0.5748
2011,NUTS,2010,ITH5,2,0.5485
2012,NUTS,2010,ITH5,2,0.5914
2013,NUTS,2010,ITH5,2,0.6796
2014,NUTS,2010,ITH5,2,0.6633
2015,NUTS,2010,ITH5,2,0.6799
2016,NUTS,2010,ITH5,2,0.7628
2017,NUTS,2010,ITH5,2,0.836
2018,NUTS,2010,ITH5,2,0.8899
2019,NUTS,2010,ITH5,2,0.9068
2000,NUTS,2010,ITI,1,0.4217
2003,NUTS,2010,ITI,1,0.4481
2004,NUTS,2010,ITI,1,0.4354
2005,NUTS,2010,ITI,1,0.4979
2007,NUTS,2010,ITI,1,0.5251
2008,NUTS,2010,ITI,1,0.4996
2009,NUTS,2010,ITI,1,0.5344
2010,NUTS,2010,ITI,1,0.5532
2011,NUTS,2010,ITI,1,0.5646
2012,NUTS,2010,ITI,1,0.5775
2013,NUTS,2010,ITI,1,0.6036
2014,NUTS,2010,ITI,1,0.5903
2017,NUTS,2010,ITI,1,0.6919
2018,NUTS,2010,ITI,1,0.7523
2019,NUTS,2010,ITI,1,0.7977
2000,NUTS,2010,ITI1,2,0.2983
2003,NUTS,2010,ITI1,2,0.3162
2004,NUTS,2010,ITI1,2,0.328
2005,NUTS,2010,ITI1,2,0.4147
2007,NUTS,2010,ITI1,2,0.4577
2008,NUTS,2010,ITI1,2,0.4585
2009,NUTS,2010,ITI1,2,0.5143
2010,NUTS,2010,ITI1,2,0.528
2011,NUTS,2010,ITI1,2,0.5481
2012,NUTS,2010,ITI1,2,0.5856
2013,NUTS,2010,ITI1,2,0.6008
2014,NUTS,2010,ITI1,2,0.5643
2015,NUTS,2010,ITI1,2,0.6226
2016,NUTS,2010,ITI1,2,0.6332
2017,NUTS,2010,ITI1,2,0.6777
2018,NUTS,2010,ITI1,2,0.8107
2019,NUTS,2010,ITI1,2,0.8226
2000,NUTS,2010,ITI2,2,0.2601
2003,NUTS,2010,ITI2,2,0.2688
2004,NUTS,2010,ITI2,2,0.2522
2005,NUTS,2010,ITI2,2,0.3532
2007,NUTS,2010,ITI2,2,0.3723
2008,NUTS,2010,ITI2,2,0.3419
2009,NUTS,2010,ITI2,2,0.3389
2010,NUTS,2010,ITI2,2,0.353
2011,NUTS,2010,ITI2,2,0.3633
2012,NUTS,2010,ITI2,2,0.3902
2013,NUTS,2010,ITI2,2,0.3932
2014,NUTS,2010,ITI2,2,0.4034
2017,NUTS,2010,ITI2,2,0.4532
2018,NUTS,2010,ITI2,2,0.4948
2019,NUTS,2010,ITI2,2,0.4985
2005,NUTS,2010,ITI3,2,0.2464
2007,NUTS,2010,ITI3,2,0.2606
2008,NUTS,2010,ITI3,2,0.2559
2009,NUTS,2010,ITI3,2,0.2612
2010,NUTS,2010,ITI3,2,0.2716
2011,NUTS,2010,ITI3,2,0.2864
2012,NUTS,2010,ITI3,2,0.2826
2013,NUTS,2010,ITI3,2,0.3227
2014,NUTS,2010,ITI3,2,0.3549
2015,NUTS,2010,ITI3,2,0.3339
2016,NUTS,2010,ITI3,2,0.4152
2017,NUTS,2010,ITI3,2,0.492
2018,NUTS,2010,ITI3,2,0.4718
2019,NUTS,2010,ITI3,2,0.4689
2000,NUTS,2010,ITI4,2,0.6194
2003,NUTS,2010,ITI4,2,0.6501
2004,NUTS,2010,ITI4,2,0.6157
2005,NUTS,2010,ITI4,2,0.6575
2007,NUTS,2010,ITI4,2,0.6796
2008,NUTS,2010,ITI4,2,0.6281
2009,NUTS,2010,ITI4,2,0.6617
2010,NUTS,2010,ITI4,2,0.6856
2011,NUTS,2010,ITI4,2,0.689
2012,NUTS,2010,ITI4,2,0.6864
2013,NUTS,2010,ITI4,2,0.7162
2014,NUTS,2010,ITI4,2,0.6999
2015,NUTS,2010,ITI4,2,0.7581
2016,NUTS,2010,ITI4,2,0.7936
2017,NUTS,2010,ITI4,2,0.7889
2018,NUTS,2010,ITI4,2,0.8268
2019,NUTS,2010,ITI4,2,0.9142
1981,NUTS,2010,JP,0,0.7035
1982,NUTS,2010,JP,0,0.7202
1983,NUTS,2010,JP,0,0.7594
1984,NUTS,2010,JP,0,0.7765
1985,NUTS,2010,JP,0,0.815
1986,NUTS,2010,JP,0,0.8334
1987,NUTS,2010,JP,0,0.8683
1988,NUTS,2010,JP,0,0.89
1989,NUTS,2010,JP,0,0.9143
1990,NUTS,2010,JP,0,0.9327
1991,NUTS,2010,JP,0,0.9394
1995,NUTS,2010,KR,0,0.4921
1996,NUTS,2010,KR,0,0.4768
1997,NUTS,2010,KR,0,0.4839
1998,NUTS,2010,KR,0,0.4641
1999,NUTS,2010,KR,0,0.4939
2000,NUTS,2010,KR,0,0.5122
2001,NUTS,2010,KR,0,0.632
2002,NUTS,2010,KR,0,0.6402
2003,NUTS,2010,KR,0,0.6832
2004,NUTS,2010,KR,0,0.6926
2005,NUTS,2010,KR,0,0.7867
2006,NUTS,2010,KR,0,0.8639
2007,NUTS,2010,KR,0,0.9471
2008,NUTS,2010,KR,0,1.0015
2009,NUTS,2010,KR,0,1.0384
2010,NUTS,2010,KR,0,1.1084
2011,NUTS,2010,KR,0,1.1916
2012,NUTS,2010,KR,0,1.2787
2013,NUTS,2010,KR,0,1.284
1997,NUTS,2010,LT,0,0.5339
1998,NUTS,2010,LT,0,0.577
1999,NUTS,2010,LT,0,0.5938
2000,NUTS,2010,LT,0,0.5677
2001,NUTS,2010,LT,0,0.6071
2002,NUTS,2010,LT,0,0.4587
2003,NUTS,2010,LT,0,0.4692
2004,NUTS,2010,LT,0,0.5251
2005,NUTS,2010,LT,0,0.5401
2006,NUTS,2010,LT,0,0.568
2007,NUTS,2010,LT,0,0.5954
2008,NUTS,2010,LT,0,0.6037
2009,NUTS,2010,LT,0,0.6581
2010,NUTS,2010,LT,0,0.7025
2011,NUTS,2010,LT,0,0.6843
2012,NUTS,2010,LT,0,0.6449
2013,NUTS,2010,LT,0,0.677
2014,NUTS,2010,LT,0,0.7046
2015,NUTS,2010,LT,0,0.6277
2016,NUTS,2010,LT,0,0.6468
2017,NUTS,2010,LT,0,0.6693
2018,NUTS,2010,LT,0,0.6751
2019,NUTS,2010,LT,0,0.7273
2020,NUTS,2010,LT,0,0.782
2015,NUTS,2010,LT01,2,1.2667
2016,NUTS,2010,LT01,2,1.1873
2017,NUTS,2010,LT01,2,1.2134
2018,NUTS,2010,LT01,2,1.1931
2019,NUTS,2010,LT01,2,1.2722
2015,NUTS,2010,LT02,2,0.3345
2016,NUTS,2010,LT02,2,0.3788
2017,NUTS,2010,LT02,2,0.3815
2018,NUTS,2010,LT02,2,0.3926
2019,NUTS,2010,LT02,2,0.4274
2000,NUTS,2010,LU,0,0.9245
2003,NUTS,2010,LU,0,1.0478
2004,NUTS,2010,LU,0,1.0802
2005,NUTS,2010,LU,0,1.1539
2006,NUTS,2010,LU,0,1.0534
2007,NUTS,2010,LU,0,1.084
2008,NUTS,2010,LU,0,1.1325
2009,NUTS,2010,LU,0,1.1146
2010,NUTS,2010,LU,0,1.1932
2011,NUTS,2010,LU,0,1.2752
2012,NUTS,2010,LU,0,0.9873
2013,NUTS,2010,LU,0,1.0608
2014,NUTS,2010,LU,0,1.0875
2015,NUTS,2010,LU,0,1.0235
2016,NUTS,2010,LU,0,1.0683
2017,NUTS,2010,LU,0,1.0872
2018,NUTS,2010,LU,0,1.0299
2019,NUTS,2010,LU,0,1.0891
2020,NUTS,2010,LU,0,1.0621
1997,NUTS,2010,LV,0,0.2705
1998,NUTS,2010,LV,0,0.2669
1999,NUTS,2010,LV,0,0.2797
2000,NUTS,2010,LV,0,0.415
2001,NUTS,2010,LV,0,0.383
2002,NUTS,2010,LV,0,0.3711
2003,NUTS,2010,LV,0,0.3415
2004,NUTS,2010,LV,0,0.3551
2005,NUTS,2010,LV,0,0.3484
2006,NUTS,2010,LV,0,0.3967
2007,NUTS,2010,LV,0,0.4092
2008,NUTS,2010,LV,0,0.4331
2009,NUTS,2010,LV,0,0.4153
2010,NUTS,2010,LV,0,0.4722
2011,NUTS,2010,LV,0,0.4716
2012,NUTS,2010,LV,0,0.4598
2013,NUTS,2010,LV,0,0.4196
2014,NUTS,2010,LV,0,0.4373
2015,NUTS,2010,LV,0,0.4167
2016,NUTS,2010,LV,0,0.3665
2017,NUTS,2010,LV,0,0.4044
2018,NUTS,2010,LV,0,0.3963
2019,NUTS,2010,LV,0,0.4175
2020,NUTS,2010,LV,0,0.4785
2011,NUTS,2010,ME,0,0.2105
2013,NUTS,2010,ME,0,0.2021
2014,NUTS,2010,ME,0,0.1978
2015,NUTS,2010,ME,0,0.2412
2016,NUTS,2010,ME,0,0.2051
2017,NUTS,2010,ME,0,0.1967
2018,NUTS,2010,ME,0,0.2073
2019,NUTS,2010,ME,0,0.1978
2006,NUTS,2010,MK,0,0.1886
2007,NUTS,2010,MK,0,0.178
2008,NUTS,2010,MK,0,0.1605
2009,NUTS,2010,MK,0,0.1433
2010,NUTS,2010,MK,0,0.1749
2011,NUTS,2010,MK,0,0.1444
2012,NUTS,2010,MK,0,0.1974
2013,NUTS,2010,MK,0,0.2083
2014,NUTS,2010,MK,0,0.2541
2015,NUTS,2010,MK,0,0.2561
2016,NUTS,2010,MK,0,0.249
2017,NUTS,2010,MK,0,0.2072
2018,NUTS,2010,MK,0,0.2226
2019,NUTS,2010,MK,0,0.2081
2020,NUTS,2010,MK,0,0.209
2002,NUTS,2010,MT,0,0.185
2003,NUTS,2010,MT,0,0.188
2004,NUTS,2010,MT,0,0.2965
2005,NUTS,2010,MT,0,0.3235
2006,NUTS,2010,MT,0,0.3473
2007,NUTS,2010,MT,0,0.3176
2008,NUTS,2010,MT,0,0.3424
2009,NUTS,2010,MT,0,0.3129
2010,NUTS,2010,MT,0,0.3671
2011,NUTS,2010,MT,0,0.4551
2012,NUTS,2010,MT,0,0.4898
2013,NUTS,2010,MT,0,0.4489
2014,NUTS,2010,MT,0,0.4214
2015,NUTS,2010,MT,0,0.4226
2016,NUTS,2010,MT,0,0.4371
2017,NUTS,2010,MT,0,0.4301
2018,NUTS,2010,MT,0,0.3872
2019,NUTS,2010,MT,0,0.3771
2020,NUTS,2010,MT,0,0.3962
1993,NUTS,2010,NL,0,0.4885
1994,NUTS,2010,NL,0,0.5134
1995,NUTS,2010,NL,0,0.5135
1996,NUTS,2010,NL,0,0.5143
1997,NUTS,2010,NL,0,0.5321
1998,NUTS,2010,NL,0,0.5303
1999,NUTS,2010,NL,0,0.5519
2000,NUTS,2010,NL,0,0.5396
2001,NUTS,2010,NL,0,0.5696
2002,NUTS,2010,NL,0,0.5424
2003,NUTS,2010,NL,0,0.5447
2004,NUTS,2010,NL,0,0.604
2005,NUTS,2010,NL,0,0.6194
2006,NUTS,2010,NL,0,0.6781
2007,NUTS,2010,NL,0,0.6337
2008,NUTS,2010,NL,0,0.6155
2009,NUTS,2010,NL,0,0.5598
2010,NUTS,2010,NL,0,0.646
2011,NUTS,2010,NL,0,0.7372
2012,NUTS,2010,NL,0,0.8779
2013,NUTS,2010,NL,0,1.0009
2014,NUTS,2010,NL,0,1.0214
2015,NUTS,2010,NL,0,1.0079
2016,NUTS,2010,NL,0,1.0441
2017,NUTS,2010,NL,0,1.0653
2018,NUTS,2010,NL,0,1.096
2019,NUTS,2010,NL,0,1.1032
2020,NUTS,2010,NL,0,1.1447
2002,NUTS,2010,NL1,1,0.2395
2003,NUTS,2010,NL1,1,0.3177
2005,NUTS,2010,NL1,1,0.3404
2007,NUTS,2010,NL1,1,0.3032
2009,NUTS,2010,NL1,1,0.308
2011,NUTS,2010,NL1,1,0.4433
2012,NUTS,2010,NL1,1,0.5251
2013,NUTS,2010,NL1,1,0.6404
2014,NUTS,2010,NL1,1,0.7084
2015,NUTS,2010,NL1,1,0.664
2016,NUTS,2010,NL1,1,0.7105
2017,NUTS,2010,NL1,1,0.689
2018,NUTS,2010,NL1,1,0.6716
2019,NUTS,2010,NL1,1,0.6373
2002,NUTS,2010,NL11,2,0.494
2003,NUTS,2010,NL11,2,0.6894
2005,NUTS,2010,NL11,2,0.7405
2007,NUTS,2010,NL11,2,0.6728
2009,NUTS,2010,NL11,2,0.7444
2011,NUTS,2010,NL11,2,0.8721
2012,NUTS,2010,NL11,2,0.9201
2002,NUTS,2010,NL12,2,0.0957
2003,NUTS,2010,NL12,2,0.0956
2005,NUTS,2010,NL12,2,0.1469
2007,NUTS,2010,NL12,2,0.1046
2009,NUTS,2010,NL12,2,0.092
2011,NUTS,2010,NL12,2,0.2015
2012,NUTS,2010,NL12,2,0.3044
2002,NUTS,2010,NL13,2,0.1214
2003,NUTS,2010,NL13,2,0.1735
2005,NUTS,2010,NL13,2,0.129
2007,NUTS,2010,NL13,2,0.1295
2009,NUTS,2010,NL13,2,0.0925
2011,NUTS,2010,NL13,2,0.2463
2012,NUTS,2010,NL13,2,0.3439
2002,NUTS,2010,NL2,1,0.4572
2003,NUTS,2010,NL2,1,0.4996
2005,NUTS,2010,NL2,1,0.5115
2007,NUTS,2010,NL2,1,0.515
2009,NUTS,2010,NL2,1,0.5307
2011,NUTS,2010,NL2,1,0.6565
2012,NUTS,2010,NL2,1,0.818
2013,NUTS,2010,NL2,1,0.9248
2014,NUTS,2010,NL2,1,0.9261
2015,NUTS,2010,NL2,1,0.8877
2016,NUTS,2010,NL2,1,0.8901
2017,NUTS,2010,NL2,1,0.9087
2018,NUTS,2010,NL2,1,0.8941
2019,NUTS,2010,NL2,1,0.8754
2002,NUTS,2010,NL21,2,0.3974
2003,NUTS,2010,NL21,2,0.4004
2005,NUTS,2010,NL21,2,0.3775
2007,NUTS,2010,NL21,2,0.4382
2009,NUTS,2010,NL21,2,0.4896
2011,NUTS,2010,NL21,2,0.6721
2012,NUTS,2010,NL21,2,0.7032
2002,NUTS,2010,NL22,2,0.4917
2003,NUTS,2010,NL22,2,0.5802
2005,NUTS,2010,NL22,2,0.6201
2007,NUTS,2010,NL22,2,0.5679
2009,NUTS,2010,NL22,2,0.593
2011,NUTS,2010,NL22,2,0.6931
2012,NUTS,2010,NL22,2,0.9257
2002,NUTS,2010,NL23,2,0.4441
2003,NUTS,2010,NL23,2,0.355
2005,NUTS,2010,NL23,2,0.3359
2007,NUTS,2010,NL23,2,0.4628
2009,NUTS,2010,NL23,2,0.3365
2011,NUTS,2010,NL23,2,0.4278
2012,NUTS,2010,NL23,2,0.598
2002,NUTS,2010,NL3,1,0.5013
2003,NUTS,2010,NL3,1,0.6041
2005,NUTS,2010,NL3,1,0.66
2007,NUTS,2010,NL3,1,0.6683
2009,NUTS,2010,NL3,1,0.6214
2011,NUTS,2010,NL3,1,0.8329
2012,NUTS,2010,NL3,1,0.9574
2013,NUTS,2010,NL3,1,1.0648
2014,NUTS,2010,NL3,1,1.084
2015,NUTS,2010,NL3,1,1.0841
2016,NUTS,2010,NL3,1,1.1363
2017,NUTS,2010,NL3,1,1.1263
2018,NUTS,2010,NL3,1,1.177
2019,NUTS,2010,NL3,1,1.1735
2002,NUTS,2010,NL31,2,0.6351
2003,NUTS,2010,NL31,2,0.8143
2005,NUTS,2010,NL31,2,0.9111
2007,NUTS,2010,NL31,2,0.8947
2009,NUTS,2010,NL31,2,0.7975
2011,NUTS,2010,NL31,2,0.8723
2012,NUTS,2010,NL31,2,1.0197
2002,NUTS,2010,NL32,2,0.5313
2003,NUTS,2010,NL32,2,0.6135
2005,NUTS,2010,NL32,2,0.6302
2007,NUTS,2010,NL32,2,0.6986
2009,NUTS,2010,NL32,2,0.6173
2011,NUTS,2010,NL32,2,0.9466
2012,NUTS,2010,NL32,2,1.1154
2002,NUTS,2010,NL33,2,0.4592
2003,NUTS,2010,NL33,2,0.5638
2005,NUTS,2010,NL33,2,0.6437
2007,NUTS,2010,NL33,2,0.6021
2009,NUTS,2010,NL33,2,0.609
2011,NUTS,2010,NL33,2,0.8003
2012,NUTS,2010,NL33,2,0.8895
2002,NUTS,2010,NL34,2,0.2416
2003,NUTS,2010,NL34,2,0.2067
2005,NUTS,2010,NL34,2,0.1895
2007,NUTS,2010,NL34,2,0.2905
2009,NUTS,2010,NL34,2,0.1596
2011,NUTS,2010,NL34,2,0.1489
2012,NUTS,2010,NL34,2,0.2005
2002,NUTS,2010,NL4,1,0.5054
2003,NUTS,2010,NL4,1,0.5405
2005,NUTS,2010,NL4,1,0.7255
2007,NUTS,2010,NL4,1,0.7811
2009,NUTS,2010,NL4,1,0.5704
2011,NUTS,2010,NL4,1,0.7515
2012,NUTS,2010,NL4,1,0.9208
2013,NUTS,2010,NL4,1,1.0925
2014,NUTS,2010,NL4,1,1.0942
2015,NUTS,2010,NL4,1,1.0919
2016,NUTS,2010,NL4,1,1.117
2017,NUTS,2010,NL4,1,1.2164
2018,NUTS,2010,NL4,1,1.2528
2019,NUTS,2010,NL4,1,1.3049
2002,NUTS,2010,NL41,2,0.5532
2003,NUTS,2010,NL41,2,0.5755
2005,NUTS,2010,NL41,2,0.7527
2007,NUTS,2010,NL41,2,0.9055
2009,NUTS,2010,NL41,2,0.6263
2011,NUTS,2010,NL41,2,0.7762
2012,NUTS,2010,NL41,2,0.9472
2002,NUTS,2010,NL42,2,0.4
2003,NUTS,2010,NL42,2,0.464
2005,NUTS,2010,NL42,2,0.6641
2007,NUTS,2010,NL42,2,0.4964
2009,NUTS,2010,NL42,2,0.4416
2011,NUTS,2010,NL42,2,0.6943
2012,NUTS,2010,NL42,2,0.8597
1997,NUTS,2010,NO,0,0.8196
1999,NUTS,2010,NO,0,0.8278
2001,NUTS,2010,NO,0,0.8827
2003,NUTS,2010,NO,0,0.9264
2004,NUTS,2010,NO,0,0.9278
2005,NUTS,2010,NO,0,0.9452
2006,NUTS,2010,NO,0,0.9783
2007,NUTS,2010,NO,0,1.0218
2008,NUTS,2010,NO,0,1.041
2009,NUTS,2010,NO,0,1.0781
2010,NUTS,2010,NO,0,1.0876
2011,NUTS,2010,NO,0,1.1068
2012,NUTS,2010,NO,0,1.111
2013,NUTS,2010,NO,0,1.1235
2014,NUTS,2010,NO,0,1.1524
2015,NUTS,2010,NO,0,1.2036
2016,NUTS,2010,NO,0,1.2539
2017,NUTS,2010,NO,0,1.3189
2018,NUTS,2010,NO,0,1.3273
2019,NUTS,2010,NO,0,1.3722
2020,NUTS,2010,NO,0,1.3941
1999,NUTS,2010,NO0,1,0.8122
2001,NUTS,2010,NO0,1,0.8649
2003,NUTS,2010,NO0,1,0.9072
2004,NUTS,2010,NO0,1,0.909
2005,NUTS,2010,NO0,1,0.9288
2006,NUTS,2010,NO0,1,0.9596
2007,NUTS,2010,NO0,1,1.0004
2008,NUTS,2010,NO0,1,1.0175
2009,NUTS,2010,NO0,1,1.0511
2010,NUTS,2010,NO0,1,1.0577
2011,NUTS,2010,NO0,1,1.0739
2012,NUTS,2010,NO0,1,1.0769
2013,NUTS,2010,NO0,1,1.0883
2014,NUTS,2010,NO0,1,1.1131
2015,NUTS,2010,NO0,1,1.1599
2016,NUTS,2010,NO0,1,1.2097
2017,NUTS,2010,NO0,1,1.2721
2018,NUTS,2010,NO0,1,1.2784
2019,NUTS,2010,NO0,1,1.3219
2001,NUTS,2010,NO01,2,1.7163
2003,NUTS,2010,NO01,2,1.7451
2005,NUTS,2010,NO01,2,1.7851
2007,NUTS,2010,NO01,2,1.9179
2009,NUTS,2010,NO01,2,2.0125
2010,NUTS,2010,NO01,2,1.9913
2011,NUTS,2010,NO01,2,1.9809
2012,NUTS,2010,NO01,2,1.898
2013,NUTS,2010,NO01,2,1.9596
2014,NUTS,2010,NO01,2,1.9538
2015,NUTS,2010,NO01,2,2.0369
2016,NUTS,2010,NO01,2,2.0984
2017,NUTS,2010,NO01,2,2.1615
2018,NUTS,2010,NO01,2,2.1671
2019,NUTS,2010,NO01,2,2.1817
2001,NUTS,2010,NO02,2,0.2193
2003,NUTS,2010,NO02,2,0.273
2005,NUTS,2010,NO02,2,0.2343
2007,NUTS,2010,NO02,2,0.2409
2009,NUTS,2010,NO02,2,0.2347
2010,NUTS,2010,NO02,2,0.2346
2011,NUTS,2010,NO02,2,0.2478
2012,NUTS,2010,NO02,2,0.2665
2013,NUTS,2010,NO02,2,0.3314
2014,NUTS,2010,NO02,2,0.3099
2015,NUTS,2010,NO02,2,0.2905
2016,NUTS,2010,NO02,2,0.3301
2017,NUTS,2010,NO02,2,0.379
2018,NUTS,2010,NO02,2,0.4095
2019,NUTS,2010,NO02,2,0.3831
2001,NUTS,2010,NO03,2,0.506
2003,NUTS,2010,NO03,2,0.5428
2005,NUTS,2010,NO03,2,0.4856
2007,NUTS,2010,NO03,2,0.426
2009,NUTS,2010,NO03,2,0.4111
2010,NUTS,2010,NO03,2,0.4629
2011,NUTS,2010,NO03,2,0.478
2012,NUTS,2010,NO03,2,0.4753
2013,NUTS,2010,NO03,2,0.5205
2014,NUTS,2010,NO03,2,0.5421
2015,NUTS,2010,NO03,2,0.567
2016,NUTS,2010,NO03,2,0.5671
2017,NUTS,2010,NO03,2,0.6028
2018,NUTS,2010,NO03,2,0.5933
2019,NUTS,2010,NO03,2,0.5825
2001,NUTS,2010,NO04,2,0.4867
2003,NUTS,2010,NO04,2,0.4755
2005,NUTS,2010,NO04,2,0.4881
2007,NUTS,2010,NO04,2,0.5054
2009,NUTS,2010,NO04,2,0.4893
2010,NUTS,2010,NO04,2,0.4686
2011,NUTS,2010,NO04,2,0.4714
2012,NUTS,2010,NO04,2,0.4925
2013,NUTS,2010,NO04,2,0.4813
2014,NUTS,2010,NO04,2,0.5146
2015,NUTS,2010,NO04,2,0.5585
2016,NUTS,2010,NO04,2,0.6152
2017,NUTS,2010,NO04,2,0.6669
2018,NUTS,2010,NO04,2,0.6649
2019,NUTS,2010,NO04,2,0.7121
2001,NUTS,2010,NO05,2,0.67
2003,NUTS,2010,NO05,2,0.7153
2005,NUTS,2010,NO05,2,0.789
2007,NUTS,2010,NO05,2,0.8118
2009,NUTS,2010,NO05,2,0.8435
2010,NUTS,2010,NO05,2,0.8538
2011,NUTS,2010,NO05,2,0.8483
2012,NUTS,2010,NO05,2,0.8748
2013,NUTS,2010,NO05,2,0.8727
2014,NUTS,2010,NO05,2,0.8937
2015,NUTS,2010,NO05,2,0.9303
2016,NUTS,2010,NO05,2,0.9438
2017,NUTS,2010,NO05,2,1.0175
2018,NUTS,2010,NO05,2,1.0486
2019,NUTS,2010,NO05,2,1.1448
2001,NUTS,2010,NO06,2,1.4486
2003,NUTS,2010,NO06,2,1.8012
2005,NUTS,2010,NO06,2,1.8193
2007,NUTS,2010,NO06,2,1.8929
2009,NUTS,2010,NO06,2,2.1478
2010,NUTS,2010,NO06,2,2.169
2011,NUTS,2010,NO06,2,2.2687
2012,NUTS,2010,NO06,2,2.3819
2013,NUTS,2010,NO06,2,2.167
2014,NUTS,2010,NO06,2,2.2668
2015,NUTS,2010,NO06,2,2.2922
2016,NUTS,2010,NO06,2,2.3786
2017,NUTS,2010,NO06,2,2.5222
2018,NUTS,2010,NO06,2,2.4904
2019,NUTS,2010,NO06,2,2.6375
