year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrste_ths
2013,NUTS,2010,EL43,2,79.3
2014,NUTS,2010,EL43,2,79.9
2015,NUTS,2010,EL43,2,88.9
2016,NUTS,2010,EL43,2,101.7
2017,NUTS,2010,EL43,2,103.7
2018,NUTS,2010,EL43,2,99.6
2019,NUTS,2010,EL43,2,98.6
2020,NUTS,2010,EL43,2,107.1
2011,NUTS,2010,EL5,1,441.2
2012,NUTS,2010,EL5,1,448.8
2013,NUTS,2010,EL5,1,455.5
2014,NUTS,2010,EL5,1,463.8
2015,NUTS,2010,EL5,1,491.3
2016,NUTS,2010,EL5,1,528.9
2017,NUTS,2010,EL5,1,535.8
2018,NUTS,2010,EL5,1,545.3
2019,NUTS,2010,EL5,1,535.7
2020,NUTS,2010,EL5,1,540.1
2011,NUTS,2010,EL51,2,64.5
2012,NUTS,2010,EL51,2,66.8
2013,NUTS,2010,EL51,2,67.1
2014,NUTS,2010,EL51,2,71.6
2015,NUTS,2010,EL51,2,79.7
2016,NUTS,2010,EL51,2,86.4
2017,NUTS,2010,EL51,2,86.9
2018,NUTS,2010,EL51,2,86.8
2019,NUTS,2010,EL51,2,83.4
2020,NUTS,2010,EL51,2,85.0
2011,NUTS,2010,EL52,2,301.2
2012,NUTS,2010,EL52,2,306.4
2013,NUTS,2010,EL52,2,306.3
2014,NUTS,2010,EL52,2,308.8
2015,NUTS,2010,EL52,2,325.8
2016,NUTS,2010,EL52,2,351.5
2017,NUTS,2010,EL52,2,351.1
2018,NUTS,2010,EL52,2,354.3
2019,NUTS,2010,EL52,2,351.3
2020,NUTS,2010,EL52,2,354.8
2011,NUTS,2010,EL53,2,30.8
2012,NUTS,2010,EL53,2,29.2
2013,NUTS,2010,EL53,2,32.2
2014,NUTS,2010,EL53,2,35.2
2015,NUTS,2010,EL53,2,34.9
2016,NUTS,2010,EL53,2,36.1
2017,NUTS,2010,EL53,2,39.9
2018,NUTS,2010,EL53,2,39.9
2019,NUTS,2010,EL53,2,41.2
2020,NUTS,2010,EL53,2,40.4
2011,NUTS,2010,EL54,2,44.7
2012,NUTS,2010,EL54,2,46.4
2013,NUTS,2010,EL54,2,49.9
2014,NUTS,2010,EL54,2,48.3
2015,NUTS,2010,EL54,2,50.8
2016,NUTS,2010,EL54,2,54.8
2017,NUTS,2010,EL54,2,57.9
2018,NUTS,2010,EL54,2,64.3
2019,NUTS,2010,EL54,2,59.8
2020,NUTS,2010,EL54,2,59.8
2011,NUTS,2010,EL6,1,325.7
2012,NUTS,2010,EL6,1,317.8
2013,NUTS,2010,EL6,1,339.0
2014,NUTS,2010,EL6,1,345.2
2015,NUTS,2010,EL6,1,357.4
2016,NUTS,2010,EL6,1,366.1
2017,NUTS,2010,EL6,1,396.6
2018,NUTS,2010,EL6,1,406.2
2019,NUTS,2010,EL6,1,396.6
2020,NUTS,2010,EL6,1,411.5
2011,NUTS,2010,EL61,2,104.1
2012,NUTS,2010,EL61,2,102.1
2013,NUTS,2010,EL61,2,106.3
2014,NUTS,2010,EL61,2,110.0
2015,NUTS,2010,EL61,2,111.4
2016,NUTS,2010,EL61,2,108.8
2017,NUTS,2010,EL61,2,124.2
2018,NUTS,2010,EL61,2,135.9
2019,NUTS,2010,EL61,2,132.4
2020,NUTS,2010,EL61,2,130.1
2011,NUTS,2010,EL62,2,20.9
2012,NUTS,2010,EL62,2,17.7
2013,NUTS,2010,EL62,2,21.4
2014,NUTS,2010,EL62,2,23.0
2015,NUTS,2010,EL62,2,24.5
2016,NUTS,2010,EL62,2,27.2
2017,NUTS,2010,EL62,2,26.5
2018,NUTS,2010,EL62,2,28.9
2019,NUTS,2010,EL62,2,30.3
2020,NUTS,2010,EL62,2,27.7
2011,NUTS,2010,EL63,2,83.2
2012,NUTS,2010,EL63,2,80.7
2013,NUTS,2010,EL63,2,85.8
2014,NUTS,2010,EL63,2,88.3
2015,NUTS,2010,EL63,2,89.0
2016,NUTS,2010,EL63,2,89.9
2017,NUTS,2010,EL63,2,93.2
2018,NUTS,2010,EL63,2,84.5
2019,NUTS,2010,EL63,2,78.7
2020,NUTS,2010,EL63,2,94.4
2011,NUTS,2010,EL64,2,58.1
2012,NUTS,2010,EL64,2,57.8
2013,NUTS,2010,EL64,2,61.0
2014,NUTS,2010,EL64,2,58.9
2015,NUTS,2010,EL64,2,62.2
2016,NUTS,2010,EL64,2,68.9
2017,NUTS,2010,EL64,2,75.9
2018,NUTS,2010,EL64,2,77.7
2019,NUTS,2010,EL64,2,76.3
2020,NUTS,2010,EL64,2,81.6
2011,NUTS,2010,EL65,2,59.3
2012,NUTS,2010,EL65,2,59.4
2013,NUTS,2010,EL65,2,64.4
2014,NUTS,2010,EL65,2,65.0
2015,NUTS,2010,EL65,2,70.3
2016,NUTS,2010,EL65,2,71.3
2017,NUTS,2010,EL65,2,76.8
2018,NUTS,2010,EL65,2,79.2
2019,NUTS,2010,EL65,2,78.9
2020,NUTS,2010,EL65,2,77.7
2011,NUTS,2010,ES,0,9566.9
2012,NUTS,2010,ES,0,9734.3
2013,NUTS,2010,ES,0,9984.5
2014,NUTS,2010,ES,0,10211.4
2015,NUTS,2010,ES,0,10314.3
2016,NUTS,2010,ES,0,10496.5
2017,NUTS,2010,ES,0,10690.1
2018,NUTS,2010,ES,0,10996.1
2019,NUTS,2010,ES,0,11490.7
2020,NUTS,2010,ES,0,11939.0
2011,NUTS,2010,ES1,1,922.4
2012,NUTS,2010,ES1,1,935.9
2013,NUTS,2010,ES1,1,955.0
2014,NUTS,2010,ES1,1,978.3
2015,NUTS,2010,ES1,1,1007.7
2016,NUTS,2010,ES1,1,1025.6
2017,NUTS,2010,ES1,1,1036.7
2018,NUTS,2010,ES1,1,1040.9
2019,NUTS,2010,ES1,1,1062.8
2020,NUTS,2010,ES1,1,1115.4
2011,NUTS,2010,ES11,2,540.8
2012,NUTS,2010,ES11,2,545.5
2013,NUTS,2010,ES11,2,552.5
2014,NUTS,2010,ES11,2,573.6
2015,NUTS,2010,ES11,2,597.6
2016,NUTS,2010,ES11,2,607.7
2017,NUTS,2010,ES11,2,611.1
2018,NUTS,2010,ES11,2,610.2
2019,NUTS,2010,ES11,2,630.7
2020,NUTS,2010,ES11,2,670.3
2011,NUTS,2010,ES12,2,245.6
2012,NUTS,2010,ES12,2,250.9
2013,NUTS,2010,ES12,2,259.9
2014,NUTS,2010,ES12,2,262.3
2015,NUTS,2010,ES12,2,266.3
2016,NUTS,2010,ES12,2,270.2
2017,NUTS,2010,ES12,2,276.3
2018,NUTS,2010,ES12,2,279.3
2019,NUTS,2010,ES12,2,278.1
2020,NUTS,2010,ES12,2,286.4
2011,NUTS,2010,ES13,2,136.0
2012,NUTS,2010,ES13,2,139.5
2013,NUTS,2010,ES13,2,142.5
2014,NUTS,2010,ES13,2,142.5
2015,NUTS,2010,ES13,2,143.8
2016,NUTS,2010,ES13,2,147.7
2017,NUTS,2010,ES13,2,149.4
2018,NUTS,2010,ES13,2,151.4
2019,NUTS,2010,ES13,2,154.1
2020,NUTS,2010,ES13,2,158.7
2011,NUTS,2010,ES2,1,1154.1
2012,NUTS,2010,ES2,1,1169.2
2013,NUTS,2010,ES2,1,1167.0
2014,NUTS,2010,ES2,1,1179.4
2015,NUTS,2010,ES2,1,1187.2
2016,NUTS,2010,ES2,1,1204.8
2017,NUTS,2010,ES2,1,1216.9
2018,NUTS,2010,ES2,1,1239.6
2019,NUTS,2010,ES2,1,1284.6
2020,NUTS,2010,ES2,1,1341.8
2011,NUTS,2010,ES21,2,632.4
2012,NUTS,2010,ES21,2,647.7
2013,NUTS,2010,ES21,2,644.1
2014,NUTS,2010,ES21,2,640.4
2015,NUTS,2010,ES21,2,652.5
2016,NUTS,2010,ES21,2,657.0
2017,NUTS,2010,ES21,2,667.4
2018,NUTS,2010,ES21,2,673.5
2019,NUTS,2010,ES21,2,693.4
2020,NUTS,2010,ES21,2,732.7
2011,NUTS,2010,ES22,2,161.7
2012,NUTS,2010,ES22,2,161.4
2013,NUTS,2010,ES22,2,164.2
2014,NUTS,2010,ES22,2,168.4
2015,NUTS,2010,ES22,2,164.7
2016,NUTS,2010,ES22,2,175.1
2017,NUTS,2010,ES22,2,177.8
2018,NUTS,2010,ES22,2,179.3
2019,NUTS,2010,ES22,2,189.8
2020,NUTS,2010,ES22,2,198.5
2011,NUTS,2010,ES23,2,66.5
2012,NUTS,2010,ES23,2,68.9
2013,NUTS,2010,ES23,2,69.8
2014,NUTS,2010,ES23,2,72.9
2015,NUTS,2010,ES23,2,76.3
2016,NUTS,2010,ES23,2,72.7
2017,NUTS,2010,ES23,2,72.1
2018,NUTS,2010,ES23,2,73.8
2019,NUTS,2010,ES23,2,76.5
2020,NUTS,2010,ES23,2,78.5
2011,NUTS,2010,ES24,2,293.5
2012,NUTS,2010,ES24,2,291.1
2013,NUTS,2010,ES24,2,288.8
2014,NUTS,2010,ES24,2,297.7
2015,NUTS,2010,ES24,2,293.8
2016,NUTS,2010,ES24,2,299.9
2017,NUTS,2010,ES24,2,299.6
2018,NUTS,2010,ES24,2,313.0
2019,NUTS,2010,ES24,2,324.9
2020,NUTS,2010,ES24,2,332.0
2011,NUTS,2010,ES3,1,1835.4
2012,NUTS,2010,ES3,1,1867.2
2013,NUTS,2010,ES3,1,1902.9
2014,NUTS,2010,ES3,1,1950.4
2015,NUTS,2010,ES3,1,1927.9
2016,NUTS,2010,ES3,1,1926.5
2017,NUTS,2010,ES3,1,1953.1
2018,NUTS,2010,ES3,1,1978.2
2019,NUTS,2010,ES3,1,2091.1
2020,NUTS,2010,ES3,1,2167.0
2011,NUTS,2010,ES30,2,1835.4
2012,NUTS,2010,ES30,2,1867.2
2013,NUTS,2010,ES30,2,1902.9
2014,NUTS,2010,ES30,2,1950.4
2015,NUTS,2010,ES30,2,1927.9
2016,NUTS,2010,ES30,2,1926.5
2017,NUTS,2010,ES30,2,1953.1
2018,NUTS,2010,ES30,2,1978.2
2019,NUTS,2010,ES30,2,2091.1
2020,NUTS,2010,ES30,2,2167.0
2011,NUTS,2010,ES4,1,1015.3
2012,NUTS,2010,ES4,1,1021.4
2013,NUTS,2010,ES4,1,1028.5
2014,NUTS,2010,ES4,1,1055.1
2015,NUTS,2010,ES4,1,1056.5
2016,NUTS,2010,ES4,1,1032.2
2017,NUTS,2010,ES4,1,1054.3
2018,NUTS,2010,ES4,1,1071.0
2019,NUTS,2010,ES4,1,1125.9
2020,NUTS,2010,ES4,1,1149.5
2011,NUTS,2010,ES41,2,519.6
2012,NUTS,2010,ES41,2,529.9
2013,NUTS,2010,ES41,2,522.9
2014,NUTS,2010,ES41,2,526.3
2015,NUTS,2010,ES41,2,528.5
2016,NUTS,2010,ES41,2,517.2
2017,NUTS,2010,ES41,2,528.9
2018,NUTS,2010,ES41,2,535.3
2019,NUTS,2010,ES41,2,566.2
2020,NUTS,2010,ES41,2,572.3
2011,NUTS,2010,ES42,2,329.3
2012,NUTS,2010,ES42,2,329.4
2013,NUTS,2010,ES42,2,339.6
2014,NUTS,2010,ES42,2,349.4
2015,NUTS,2010,ES42,2,348.0
2016,NUTS,2010,ES42,2,345.4
2017,NUTS,2010,ES42,2,346.8
2018,NUTS,2010,ES42,2,357.7
2019,NUTS,2010,ES42,2,381.4
2020,NUTS,2010,ES42,2,396.6
2011,NUTS,2010,ES43,2,166.4
2012,NUTS,2010,ES43,2,162.1
2013,NUTS,2010,ES43,2,166.0
2014,NUTS,2010,ES43,2,179.5
2015,NUTS,2010,ES43,2,180.0
2016,NUTS,2010,ES43,2,169.6
2017,NUTS,2010,ES43,2,178.6
2018,NUTS,2010,ES43,2,178.0
2019,NUTS,2010,ES43,2,178.4
2020,NUTS,2010,ES43,2,180.5
2011,NUTS,2010,ES5,1,2677.1
2012,NUTS,2010,ES5,1,2702.1
2013,NUTS,2010,ES5,1,2804.8
2014,NUTS,2010,ES5,1,2926.6
2015,NUTS,2010,ES5,1,2964.8
2016,NUTS,2010,ES5,1,3041.2
2017,NUTS,2010,ES5,1,3110.3
2018,NUTS,2010,ES5,1,3262.0
2019,NUTS,2010,ES5,1,3426.8
2020,NUTS,2010,ES5,1,3522.2
2011,NUTS,2010,ES51,2,1541.8
2012,NUTS,2010,ES51,2,1551.8
2013,NUTS,2010,ES51,2,1622.0
2014,NUTS,2010,ES51,2,1706.0
2015,NUTS,2010,ES51,2,1734.4
2016,NUTS,2010,ES51,2,1785.8
2017,NUTS,2010,ES51,2,1833.8
2018,NUTS,2010,ES51,2,1920.0
2019,NUTS,2010,ES51,2,2001.4
2020,NUTS,2010,ES51,2,2018.7
2011,NUTS,2010,ES52,2,958.3
2012,NUTS,2010,ES52,2,965.8
2013,NUTS,2010,ES52,2,982.8
2014,NUTS,2010,ES52,2,1014.7
2015,NUTS,2010,ES52,2,1023.5
2016,NUTS,2010,ES52,2,1035.8
2017,NUTS,2010,ES52,2,1040.9
2018,NUTS,2010,ES52,2,1108.1
2019,NUTS,2010,ES52,2,1171.4
2020,NUTS,2010,ES52,2,1221.1
2011,NUTS,2010,ES53,2,176.9
2012,NUTS,2010,ES53,2,184.4
2013,NUTS,2010,ES53,2,199.9
2014,NUTS,2010,ES53,2,206.0
2015,NUTS,2010,ES53,2,206.9
2016,NUTS,2010,ES53,2,219.6
2017,NUTS,2010,ES53,2,235.6
2018,NUTS,2010,ES53,2,233.8
2019,NUTS,2010,ES53,2,254.0
2020,NUTS,2010,ES53,2,282.5
2011,NUTS,2010,ES6,1,1626.4
2012,NUTS,2010,ES6,1,1669.3
2013,NUTS,2010,ES6,1,1733.5
2014,NUTS,2010,ES6,1,1737.3
2015,NUTS,2010,ES6,1,1787.7
2016,NUTS,2010,ES6,1,1845.4
2017,NUTS,2010,ES6,1,1886.5
2018,NUTS,2010,ES6,1,1946.0
2019,NUTS,2010,ES6,1,1993.4
2020,NUTS,2010,ES6,1,2112.6
2011,NUTS,2010,ES61,2,1368.7
2012,NUTS,2010,ES61,2,1400.7
2013,NUTS,2010,ES61,2,1446.2
2014,NUTS,2010,ES61,2,1462.0
2015,NUTS,2010,ES61,2,1503.7
2016,NUTS,2010,ES61,2,1554.1
2017,NUTS,2010,ES61,2,1585.8
2018,NUTS,2010,ES61,2,1624.5
2019,NUTS,2010,ES61,2,1665.8
2020,NUTS,2010,ES61,2,1765.6
2011,NUTS,2010,ES62,2,234.9
2012,NUTS,2010,ES62,2,244.4
2013,NUTS,2010,ES62,2,262.2
2014,NUTS,2010,ES62,2,249.9
2015,NUTS,2010,ES62,2,255.9
2016,NUTS,2010,ES62,2,263.0
2017,NUTS,2010,ES62,2,272.1
2018,NUTS,2010,ES62,2,292.4
2019,NUTS,2010,ES62,2,300.4
2020,NUTS,2010,ES62,2,316.0
2011,NUTS,2010,ES63,2,9.9
2012,NUTS,2010,ES63,2,11.5
2013,NUTS,2010,ES63,2,12.0
2014,NUTS,2010,ES63,2,11.6
2015,NUTS,2010,ES63,2,14.5
2016,NUTS,2010,ES63,2,14.8
2017,NUTS,2010,ES63,2,14.0
2018,NUTS,2010,ES63,2,13.9
2019,NUTS,2010,ES63,2,12.2
2020,NUTS,2010,ES63,2,13.5
2011,NUTS,2010,ES64,2,13.0
2012,NUTS,2010,ES64,2,12.5
2013,NUTS,2010,ES64,2,13.2
2014,NUTS,2010,ES64,2,13.7
2015,NUTS,2010,ES64,2,13.6
2016,NUTS,2010,ES64,2,13.4
2017,NUTS,2010,ES64,2,14.6
2018,NUTS,2010,ES64,2,15.2
2019,NUTS,2010,ES64,2,15.0
2020,NUTS,2010,ES64,2,17.5
2011,NUTS,2010,ES7,1,336.3
2012,NUTS,2010,ES7,1,369.4
2013,NUTS,2010,ES7,1,392.8
2014,NUTS,2010,ES7,1,384.3
2015,NUTS,2010,ES7,1,382.4
2016,NUTS,2010,ES7,1,420.8
2017,NUTS,2010,ES7,1,432.3
2018,NUTS,2010,ES7,1,458.5
2019,NUTS,2010,ES7,1,506.1
2020,NUTS,2010,ES7,1,530.5
2011,NUTS,2010,ES70,2,336.3
2012,NUTS,2010,ES70,2,369.4
2013,NUTS,2010,ES70,2,392.8
2014,NUTS,2010,ES70,2,384.3
2015,NUTS,2010,ES70,2,382.4
2016,NUTS,2010,ES70,2,420.8
2017,NUTS,2010,ES70,2,432.3
2018,NUTS,2010,ES70,2,458.5
2019,NUTS,2010,ES70,2,506.1
2020,NUTS,2010,ES70,2,530.5
2011,NUTS,2010,EU15,2,69684.7
2012,NUTS,2010,EU15,2,72484.1
2013,NUTS,2010,EU15,2,74798.3
2014,NUTS,2010,EU15,2,76899.4
2015,NUTS,2010,EU15,2,78988.1
2016,NUTS,2010,EU15,2,81201.1
2017,NUTS,2010,EU15,2,83131.6
2018,NUTS,2010,EU15,2,85383.1
2019,NUTS,2010,EU15,2,88085.5
2011,NUTS,2010,EU27_2020,7,70224.5
2012,NUTS,2010,EU27_2020,7,72761.4
2013,NUTS,2010,EU27_2020,7,75255.6
2014,NUTS,2010,EU27_2020,7,77456.5
2015,NUTS,2010,EU27_2020,7,79474.3
2016,NUTS,2010,EU27_2020,7,81291.5
2017,NUTS,2010,EU27_2020,7,83409.2
2018,NUTS,2010,EU27_2020,7,85725.5
2019,NUTS,2010,EU27_2020,7,88171.1
2020,NUTS,2010,EU27_2020,7,91479.8
2011,NUTS,2010,EU28,2,83893.9
2012,NUTS,2010,EU28,2,87351.0
2013,NUTS,2010,EU28,2,90304.8
2014,NUTS,2010,EU28,2,93027.3
2015,NUTS,2010,EU28,2,95575.1
2016,NUTS,2010,EU28,2,97992.1
2017,NUTS,2010,EU28,2,100321.1
2018,NUTS,2010,EU28,2,102923.4
2019,NUTS,2010,EU28,2,105966.1
2011,NUTS,2010,FI,0,1274.8
2012,NUTS,2010,FI,0,1288.7
2013,NUTS,2010,FI,0,1325.5
2014,NUTS,2010,FI,0,1377.5
2015,NUTS,2010,FI,0,1412.1
2016,NUTS,2010,FI,0,1430.2
2017,NUTS,2010,FI,0,1453.4
2018,NUTS,2010,FI,0,1494.0
2019,NUTS,2010,FI,0,1534.3
2020,NUTS,2010,FI,0,1586.2
2011,NUTS,2010,FI1,1,1270.1
2012,NUTS,2010,FI1,1,1282.9
2013,NUTS,2010,FI1,1,1319.5
2014,NUTS,2010,FI1,1,1371.8
2015,NUTS,2010,FI1,1,1406.5
2016,NUTS,2010,FI1,1,1424.6
2017,NUTS,2010,FI1,1,1447.6
2018,NUTS,2010,FI1,1,1487.3
2019,NUTS,2010,FI1,1,1527.7
2020,NUTS,2010,FI1,1,1578.5
2011,NUTS,2010,FI19,2,288.5
2012,NUTS,2010,FI19,2,291.5
2013,NUTS,2010,FI19,2,307.5
2014,NUTS,2010,FI19,2,318.6
2015,NUTS,2010,FI19,2,328.2
2016,NUTS,2010,FI19,2,331.0
2017,NUTS,2010,FI19,2,334.1
2018,NUTS,2010,FI19,2,345.5
2019,NUTS,2010,FI19,2,353.7
2020,NUTS,2010,FI19,2,367.5
2011,NUTS,2010,FI1B,2,478.4
2012,NUTS,2010,FI1B,2,479.1
2013,NUTS,2010,FI1B,2,490.5
2014,NUTS,2010,FI1B,2,506.8
2015,NUTS,2010,FI1B,2,522.9
2016,NUTS,2010,FI1B,2,533.0
2017,NUTS,2010,FI1B,2,539.0
2018,NUTS,2010,FI1B,2,552.8
2019,NUTS,2010,FI1B,2,573.1
2020,NUTS,2010,FI1B,2,591.3
2011,NUTS,2010,FI1C,2,246.7
2012,NUTS,2010,FI1C,2,251.4
2013,NUTS,2010,FI1C,2,254.4
2014,NUTS,2010,FI1C,2,268.1
2015,NUTS,2010,FI1C,2,272.6
2016,NUTS,2010,FI1C,2,276.2
2017,NUTS,2010,FI1C,2,280.5
2018,NUTS,2010,FI1C,2,289.3
2019,NUTS,2010,FI1C,2,294.9
2020,NUTS,2010,FI1C,2,302.2
2011,NUTS,2010,FI1D,2,256.4
2012,NUTS,2010,FI1D,2,260.9
2013,NUTS,2010,FI1D,2,267.1
2014,NUTS,2010,FI1D,2,278.2
2015,NUTS,2010,FI1D,2,282.8
2016,NUTS,2010,FI1D,2,284.4
2017,NUTS,2010,FI1D,2,294.0
2018,NUTS,2010,FI1D,2,299.8
2019,NUTS,2010,FI1D,2,306.0
2020,NUTS,2010,FI1D,2,317.6
2011,NUTS,2010,FI2,1,4.7
2012,NUTS,2010,FI2,1,5.8
2013,NUTS,2010,FI2,1,6.0
2014,NUTS,2010,FI2,1,5.7
2015,NUTS,2010,FI2,1,5.6
2016,NUTS,2010,FI2,1,5.6
2017,NUTS,2010,FI2,1,5.8
2018,NUTS,2010,FI2,1,6.7
2019,NUTS,2010,FI2,1,6.6
2020,NUTS,2010,FI2,1,7.6
2011,NUTS,2010,FI20,2,4.7
2012,NUTS,2010,FI20,2,5.8
2013,NUTS,2010,FI20,2,6.0
2014,NUTS,2010,FI20,2,5.7
2015,NUTS,2010,FI20,2,5.6
2016,NUTS,2010,FI20,2,5.6
2017,NUTS,2010,FI20,2,5.8
2018,NUTS,2010,FI20,2,6.7
2019,NUTS,2010,FI20,2,6.6
2020,NUTS,2010,FI20,2,7.6
2011,NUTS,2010,FR,0,11578.3
2012,NUTS,2010,FR,0,12055.7
2013,NUTS,2010,FR,0,12657.5
2014,NUTS,2010,FR,0,13267.2
2015,NUTS,2010,FR,0,13608.2
2016,NUTS,2010,FR,0,13895.1
2017,NUTS,2010,FR,0,14229.0
2018,NUTS,2010,FR,0,14846.2
2019,NUTS,2010,FR,0,15305.6
2020,NUTS,2010,FR,0,15958.0
2011,NUTS,2010,FR1,1,3022.9
2012,NUTS,2010,FR1,1,3065.6
2013,NUTS,2010,FR1,1,3131.4
2014,NUTS,2010,FR1,1,3269.2
2015,NUTS,2010,FR1,1,3435.9
2016,NUTS,2010,FR1,1,3542.1
2017,NUTS,2010,FR1,1,3602.2
2018,NUTS,2010,FR1,1,3726.4
2019,NUTS,2010,FR1,1,3905.5
2020,NUTS,2010,FR1,1,4113.2
2011,NUTS,2010,FR10,2,3022.9
2012,NUTS,2010,FR10,2,3065.6
2013,NUTS,2010,FR10,2,3131.4
2014,NUTS,2010,FR10,2,3269.2
2015,NUTS,2010,FR10,2,3435.9
2016,NUTS,2010,FR10,2,3542.1
2017,NUTS,2010,FR10,2,3602.2
2018,NUTS,2010,FR10,2,3726.4
2019,NUTS,2010,FR10,2,3905.5
2020,NUTS,2010,FR10,2,4113.2
2011,NUTS,2010,FRB,1,401.8
2012,NUTS,2010,FRB,1,425.6
2013,NUTS,2010,FRB,1,413.7
2014,NUTS,2010,FRB,1,420.8
2015,NUTS,2010,FRB,1,451.0
2016,NUTS,2010,FRB,1,440.3
2017,NUTS,2010,FRB,1,453.7
2018,NUTS,2010,FRB,1,476.4
2019,NUTS,2010,FRB,1,476.4
2020,NUTS,2010,FRB,1,471.8
2011,NUTS,2010,FRB0,2,401.8
2012,NUTS,2010,FRB0,2,425.6
2013,NUTS,2010,FRB0,2,413.7
2014,NUTS,2010,FRB0,2,420.8
2015,NUTS,2010,FRB0,2,451.0
2016,NUTS,2010,FRB0,2,440.3
2017,NUTS,2010,FRB0,2,453.7
2018,NUTS,2010,FRB0,2,476.4
2019,NUTS,2010,FRB0,2,476.4
2020,NUTS,2010,FRB0,2,471.8
2011,NUTS,2010,FRC,1,390.3
2012,NUTS,2010,FRC,1,424.8
2013,NUTS,2010,FRC,1,466.5
2014,NUTS,2010,FRC,1,468.6
2015,NUTS,2010,FRC,1,434.1
2016,NUTS,2010,FRC,1,494.5
2017,NUTS,2010,FRC,1,523.1
2018,NUTS,2010,FRC,1,514.0
2019,NUTS,2010,FRC,1,515.1
2020,NUTS,2010,FRC,1,587.3
2011,NUTS,2010,FRC1,2,230.4
2012,NUTS,2010,FRC1,2,250.9
2013,NUTS,2010,FRC1,2,263.0
2014,NUTS,2010,FRC1,2,277.7
2015,NUTS,2010,FRC1,2,254.0
2016,NUTS,2010,FRC1,2,275.9
2017,NUTS,2010,FRC1,2,297.6
2018,NUTS,2010,FRC1,2,298.6
2019,NUTS,2010,FRC1,2,306.6
2020,NUTS,2010,FRC1,2,340.6
2011,NUTS,2010,FRC2,2,159.9
2012,NUTS,2010,FRC2,2,173.9
2013,NUTS,2010,FRC2,2,203.5
2014,NUTS,2010,FRC2,2,190.9
2015,NUTS,2010,FRC2,2,180.2
2016,NUTS,2010,FRC2,2,218.6
2017,NUTS,2010,FRC2,2,225.5
2018,NUTS,2010,FRC2,2,215.4
2019,NUTS,2010,FRC2,2,208.5
2020,NUTS,2010,FRC2,2,246.6
2011,NUTS,2010,FRD,1,479.6
2012,NUTS,2010,FRD,1,504.7
2013,NUTS,2010,FRD,1,515.7
2014,NUTS,2010,FRD,1,511.2
2015,NUTS,2010,FRD,1,545.6
2016,NUTS,2010,FRD,1,525.2
2017,NUTS,2010,FRD,1,517.4
2018,NUTS,2010,FRD,1,542.0
2019,NUTS,2010,FRD,1,559.4
2020,NUTS,2010,FRD,1,611.9
2011,NUTS,2010,FRD1,2,213.7
2012,NUTS,2010,FRD1,2,219.5
2013,NUTS,2010,FRD1,2,232.7
2014,NUTS,2010,FRD1,2,231.8
2015,NUTS,2010,FRD1,2,240.5
2016,NUTS,2010,FRD1,2,226.7
2017,NUTS,2010,FRD1,2,215.5
2018,NUTS,2010,FRD1,2,244.1
2019,NUTS,2010,FRD1,2,241.7
2020,NUTS,2010,FRD1,2,273.4
2011,NUTS,2010,FRD2,2,265.9
2012,NUTS,2010,FRD2,2,285.2
2013,NUTS,2010,FRD2,2,283.0
2014,NUTS,2010,FRD2,2,279.4
2015,NUTS,2010,FRD2,2,305.2
2016,NUTS,2010,FRD2,2,298.5
2017,NUTS,2010,FRD2,2,301.9
2018,NUTS,2010,FRD2,2,297.8
2019,NUTS,2010,FRD2,2,317.7
2020,NUTS,2010,FRD2,2,338.5
2011,NUTS,2010,FRE,1,845.3
2012,NUTS,2010,FRE,1,876.7
2013,NUTS,2010,FRE,1,937.6
2014,NUTS,2010,FRE,1,970.3
2015,NUTS,2010,FRE,1,963.8
2016,NUTS,2010,FRE,1,971.0
2017,NUTS,2010,FRE,1,1007.8
2018,NUTS,2010,FRE,1,1097.3
2019,NUTS,2010,FRE,1,1111.1
2020,NUTS,2010,FRE,1,1137.3
2011,NUTS,2010,FRE1,2,610.3
2012,NUTS,2010,FRE1,2,643.0
2013,NUTS,2010,FRE1,2,691.9
2014,NUTS,2010,FRE1,2,718.0
2015,NUTS,2010,FRE1,2,685.2
2016,NUTS,2010,FRE1,2,704.9
2017,NUTS,2010,FRE1,2,724.7
2018,NUTS,2010,FRE1,2,775.5
2019,NUTS,2010,FRE1,2,789.9
2020,NUTS,2010,FRE1,2,767.0
2011,NUTS,2010,FRE2,2,235.0
2012,NUTS,2010,FRE2,2,233.6
2013,NUTS,2010,FRE2,2,245.8
2014,NUTS,2010,FRE2,2,252.4
2015,NUTS,2010,FRE2,2,278.7
2016,NUTS,2010,FRE2,2,266.2
2017,NUTS,2010,FRE2,2,283.1
2018,NUTS,2010,FRE2,2,321.8
2019,NUTS,2010,FRE2,2,321.2
2020,NUTS,2010,FRE2,2,370.3
2011,NUTS,2010,FRF,1,873.2
2012,NUTS,2010,FRF,1,891.7
2013,NUTS,2010,FRF,1,950.3
2014,NUTS,2010,FRF,1,963.3
2015,NUTS,2010,FRF,1,1018.5
2016,NUTS,2010,FRF,1,1013.2
2017,NUTS,2010,FRF,1,1008.1
2018,NUTS,2010,FRF,1,1029.5
2019,NUTS,2010,FRF,1,1121.8
2020,NUTS,2010,FRF,1,1106.7
2011,NUTS,2010,FRF1,2,350.5
2012,NUTS,2010,FRF1,2,341.2
2013,NUTS,2010,FRF1,2,348.6
2014,NUTS,2010,FRF1,2,355.7
