year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_pc_emp_hc_total_rse_t
2006,NUTS,2010,PT11,2,0.6525
2007,NUTS,2010,PT11,2,0.7861
2008,NUTS,2010,PT11,2,1.1479
2009,NUTS,2010,PT11,2,1.2667
2010,NUTS,2010,PT11,2,1.3561
2011,NUTS,2010,PT11,2,1.4749
2012,NUTS,2010,PT11,2,1.5117
2013,NUTS,2010,PT11,2,1.6497
2014,NUTS,2010,PT11,2,1.6245
2015,NUTS,2010,PT11,2,1.688
2016,NUTS,2010,PT11,2,1.7235
2017,NUTS,2010,PT11,2,1.781
2018,NUTS,2010,PT11,2,1.8463
2019,NUTS,2010,PT11,2,1.9723
2020,NUTS,2010,PT11,2,2.1362
2000,NUTS,2010,PT15,2,0.3181
2001,NUTS,2010,PT15,2,0.3219
2002,NUTS,2010,PT15,2,0.3409
2003,NUTS,2010,PT15,2,0.3695
2004,NUTS,2010,PT15,2,0.352
2005,NUTS,2010,PT15,2,0.3491
2006,NUTS,2010,PT15,2,0.444
2007,NUTS,2010,PT15,2,0.5442
2008,NUTS,2010,PT15,2,0.8622
2009,NUTS,2010,PT15,2,0.8554
2010,NUTS,2010,PT15,2,0.8521
2011,NUTS,2010,PT15,2,0.8333
2012,NUTS,2010,PT15,2,0.8131
2013,NUTS,2010,PT15,2,0.7437
2014,NUTS,2010,PT15,2,0.6965
2015,NUTS,2010,PT15,2,0.7442
2016,NUTS,2010,PT15,2,0.6908
2017,NUTS,2010,PT15,2,0.6156
2018,NUTS,2010,PT15,2,0.6711
2019,NUTS,2010,PT15,2,0.7725
2020,NUTS,2010,PT15,2,0.8432
2000,NUTS,2010,PT16,2,0.4529
2001,NUTS,2010,PT16,2,0.4741
2002,NUTS,2010,PT16,2,0.5017
2003,NUTS,2010,PT16,2,0.5406
2004,NUTS,2010,PT16,2,0.5782
2005,NUTS,2010,PT16,2,0.6114
2006,NUTS,2010,PT16,2,0.6867
2007,NUTS,2010,PT16,2,0.7608
2008,NUTS,2010,PT16,2,1.1426
2009,NUTS,2010,PT16,2,1.1586
2010,NUTS,2010,PT16,2,1.2866
2011,NUTS,2010,PT16,2,1.5049
2012,NUTS,2010,PT16,2,1.515
2013,NUTS,2010,PT16,2,1.4107
2014,NUTS,2010,PT16,2,1.4853
2015,NUTS,2010,PT16,2,1.4937
2016,NUTS,2010,PT16,2,1.6214
2017,NUTS,2010,PT16,2,1.6815
2018,NUTS,2010,PT16,2,1.812
2019,NUTS,2010,PT16,2,1.8914
2020,NUTS,2010,PT16,2,1.963
2000,NUTS,2010,PT17,2,1.1189
2001,NUTS,2010,PT17,2,1.1478
2002,NUTS,2010,PT17,2,1.2289
2003,NUTS,2010,PT17,2,1.3258
2004,NUTS,2010,PT17,2,1.367
2005,NUTS,2010,PT17,2,1.4132
2006,NUTS,2010,PT17,2,1.6599
2007,NUTS,2010,PT17,2,1.8907
2008,NUTS,2010,PT17,2,2.6138
2009,NUTS,2010,PT17,2,2.7044
2010,NUTS,2010,PT17,2,2.9851
2011,NUTS,2010,PT17,2,2.9776
2012,NUTS,2010,PT17,2,3.1417
2013,NUTS,2010,PT17,2,2.9714
2014,NUTS,2010,PT17,2,2.8425
2015,NUTS,2010,PT17,2,2.8328
2016,NUTS,2010,PT17,2,2.9483
2017,NUTS,2010,PT17,2,2.9156
2018,NUTS,2010,PT17,2,3.015
2019,NUTS,2010,PT17,2,3.0309
2020,NUTS,2010,PT17,2,3.1964
2000,NUTS,2010,PT18,2,0.3794
2001,NUTS,2010,PT18,2,0.4016
2002,NUTS,2010,PT18,2,0.4233
2003,NUTS,2010,PT18,2,0.4564
2004,NUTS,2010,PT18,2,0.457
2005,NUTS,2010,PT18,2,0.4603
2006,NUTS,2010,PT18,2,0.4925
2007,NUTS,2010,PT18,2,0.5317
2008,NUTS,2010,PT18,2,0.9821
2009,NUTS,2010,PT18,2,0.7476
2010,NUTS,2010,PT18,2,0.6355
2011,NUTS,2010,PT18,2,0.5938
2012,NUTS,2010,PT18,2,0.7043
2013,NUTS,2010,PT18,2,0.6429
2014,NUTS,2010,PT18,2,0.6512
2015,NUTS,2010,PT18,2,0.6908
2016,NUTS,2010,PT18,2,0.8127
2017,NUTS,2010,PT18,2,0.8444
2018,NUTS,2010,PT18,2,0.8943
2019,NUTS,2010,PT18,2,0.975
2020,NUTS,2010,PT18,2,1.0078
2000,NUTS,2010,PT2,1,0.4627
2001,NUTS,2010,PT2,1,0.442
2002,NUTS,2010,PT2,1,0.4194
2003,NUTS,2010,PT2,1,0.423
2004,NUTS,2010,PT2,1,0.4157
2005,NUTS,2010,PT2,1,0.4198
2006,NUTS,2010,PT2,1,0.4034
2007,NUTS,2010,PT2,1,0.3944
2008,NUTS,2010,PT2,1,0.526
2009,NUTS,2010,PT2,1,0.4669
2010,NUTS,2010,PT2,1,0.4813
2011,NUTS,2010,PT2,1,0.5414
2012,NUTS,2010,PT2,1,0.6179
2013,NUTS,2010,PT2,1,0.4788
2014,NUTS,2010,PT2,1,0.5295
2015,NUTS,2010,PT2,1,0.4864
2016,NUTS,2010,PT2,1,0.5005
2017,NUTS,2010,PT2,1,0.518
2018,NUTS,2010,PT2,1,0.4812
2019,NUTS,2010,PT2,1,0.4556
2020,NUTS,2010,PT2,1,0.4798
2000,NUTS,2010,PT20,2,0.4627
2001,NUTS,2010,PT20,2,0.442
2002,NUTS,2010,PT20,2,0.4194
2003,NUTS,2010,PT20,2,0.423
2004,NUTS,2010,PT20,2,0.4157
2005,NUTS,2010,PT20,2,0.4198
2006,NUTS,2010,PT20,2,0.4034
2007,NUTS,2010,PT20,2,0.3944
2008,NUTS,2010,PT20,2,0.526
2009,NUTS,2010,PT20,2,0.4669
2010,NUTS,2010,PT20,2,0.4813
2011,NUTS,2010,PT20,2,0.5414
2012,NUTS,2010,PT20,2,0.6179
2013,NUTS,2010,PT20,2,0.4788
2014,NUTS,2010,PT20,2,0.5295
2015,NUTS,2010,PT20,2,0.4864
2016,NUTS,2010,PT20,2,0.5005
2017,NUTS,2010,PT20,2,0.518
2018,NUTS,2010,PT20,2,0.4812
2019,NUTS,2010,PT20,2,0.4556
2020,NUTS,2010,PT20,2,0.4798
2000,NUTS,2010,PT3,1,0.3149
2001,NUTS,2010,PT3,1,0.3008
2002,NUTS,2010,PT3,1,0.2509
2003,NUTS,2010,PT3,1,0.217
2004,NUTS,2010,PT3,1,0.233
2005,NUTS,2010,PT3,1,0.2461
2006,NUTS,2010,PT3,1,0.2535
2007,NUTS,2010,PT3,1,0.2615
2008,NUTS,2010,PT3,1,0.4313
2009,NUTS,2010,PT3,1,0.3272
2010,NUTS,2010,PT3,1,0.3773
2011,NUTS,2010,PT3,1,0.5191
2012,NUTS,2010,PT3,1,0.4126
2013,NUTS,2010,PT3,1,0.3961
2014,NUTS,2010,PT3,1,0.4279
2015,NUTS,2010,PT3,1,0.4528
2016,NUTS,2010,PT3,1,0.4449
2017,NUTS,2010,PT3,1,0.4672
2018,NUTS,2010,PT3,1,0.5525
2019,NUTS,2010,PT3,1,0.5438
2020,NUTS,2010,PT3,1,0.5699
2000,NUTS,2010,PT30,2,0.3149
2001,NUTS,2010,PT30,2,0.3008
2002,NUTS,2010,PT30,2,0.2509
2003,NUTS,2010,PT30,2,0.217
2004,NUTS,2010,PT30,2,0.233
2005,NUTS,2010,PT30,2,0.2461
2006,NUTS,2010,PT30,2,0.2535
2007,NUTS,2010,PT30,2,0.2615
2008,NUTS,2010,PT30,2,0.4313
2009,NUTS,2010,PT30,2,0.3272
2010,NUTS,2010,PT30,2,0.3773
2011,NUTS,2010,PT30,2,0.5191
2012,NUTS,2010,PT30,2,0.4126
2013,NUTS,2010,PT30,2,0.3961
2014,NUTS,2010,PT30,2,0.4279
2015,NUTS,2010,PT30,2,0.4528
2016,NUTS,2010,PT30,2,0.4449
2017,NUTS,2010,PT30,2,0.4672
2018,NUTS,2010,PT30,2,0.5525
2019,NUTS,2010,PT30,2,0.5438
2020,NUTS,2010,PT30,2,0.5699
1998,NUTS,2010,RO,0,0.3151
1999,NUTS,2010,RO,0,0.276
2000,NUTS,2010,RO,0,0.2417
2001,NUTS,2010,RO,0,0.2476
2002,NUTS,2010,RO,0,0.2789
2003,NUTS,2010,RO,0,0.3019
2004,NUTS,2010,RO,0,0.3156
2005,NUTS,2010,RO,0,0.3422
2006,NUTS,2010,RO,0,0.324
2007,NUTS,2010,RO,0,0.3477
2008,NUTS,2010,RO,0,0.3475
2009,NUTS,2010,RO,0,0.4122
2010,NUTS,2010,RO,0,0.4271
2011,NUTS,2010,RO,0,0.3581
2012,NUTS,2010,RO,0,0.3878
2013,NUTS,2010,RO,0,0.3855
2014,NUTS,2010,RO,0,0.3793
2015,NUTS,2010,RO,0,0.3707
2016,NUTS,2010,RO,0,0.3757
2017,NUTS,2010,RO,0,0.3603
2018,NUTS,2010,RO,0,0.3598
2019,NUTS,2010,RO,0,0.3532
2002,NUTS,2010,RO1,1,0.1708
2003,NUTS,2010,RO1,1,0.1598
2004,NUTS,2010,RO1,1,0.1615
2005,NUTS,2010,RO1,1,0.1701
2006,NUTS,2010,RO1,1,0.2221
2007,NUTS,2010,RO1,1,0.2126
2008,NUTS,2010,RO1,1,0.2454
2009,NUTS,2010,RO1,1,0.2712
2010,NUTS,2010,RO1,1,0.287
2011,NUTS,2010,RO1,1,0.2258
2012,NUTS,2010,RO1,1,0.2045
2013,NUTS,2010,RO1,1,0.1751
2014,NUTS,2010,RO1,1,0.2002
2015,NUTS,2010,RO1,1,0.1927
2016,NUTS,2010,RO1,1,0.1934
2017,NUTS,2010,RO1,1,0.1767
2018,NUTS,2010,RO1,1,0.1852
2019,NUTS,2010,RO1,1,0.1974
2002,NUTS,2010,RO11,2,0.0833
2003,NUTS,2010,RO11,2,0.0787
2004,NUTS,2010,RO11,2,0.1375
2005,NUTS,2010,RO11,2,0.1578
2006,NUTS,2010,RO11,2,0.2202
2007,NUTS,2010,RO11,2,0.2023
2008,NUTS,2010,RO11,2,0.2469
2009,NUTS,2010,RO11,2,0.2602
2010,NUTS,2010,RO11,2,0.2622
2011,NUTS,2010,RO11,2,0.2193
2012,NUTS,2010,RO11,2,0.2008
2013,NUTS,2010,RO11,2,0.1696
2014,NUTS,2010,RO11,2,0.1948
2015,NUTS,2010,RO11,2,0.1988
2016,NUTS,2010,RO11,2,0.1934
2017,NUTS,2010,RO11,2,0.1862
2018,NUTS,2010,RO11,2,0.1969
2019,NUTS,2010,RO11,2,0.2182
2002,NUTS,2010,RO12,2,0.2663
2003,NUTS,2010,RO12,2,0.2495
2004,NUTS,2010,RO12,2,0.1889
2005,NUTS,2010,RO12,2,0.1841
2006,NUTS,2010,RO12,2,0.2243
2007,NUTS,2010,RO12,2,0.2242
2008,NUTS,2010,RO12,2,0.2437
2009,NUTS,2010,RO12,2,0.2833
2010,NUTS,2010,RO12,2,0.3183
2011,NUTS,2010,RO12,2,0.2343
2012,NUTS,2010,RO12,2,0.2094
2013,NUTS,2010,RO12,2,0.1823
2014,NUTS,2010,RO12,2,0.2072
2015,NUTS,2010,RO12,2,0.1851
2016,NUTS,2010,RO12,2,0.1933
2017,NUTS,2010,RO12,2,0.1648
2018,NUTS,2010,RO12,2,0.17
2019,NUTS,2010,RO12,2,0.1708
2002,NUTS,2010,RO2,1,0.1356
2003,NUTS,2010,RO2,1,0.123
2004,NUTS,2010,RO2,1,0.1279
2005,NUTS,2010,RO2,1,0.1531
2006,NUTS,2010,RO2,1,0.1688
2007,NUTS,2010,RO2,1,0.177
2008,NUTS,2010,RO2,1,0.1645
2009,NUTS,2010,RO2,1,0.1626
2010,NUTS,2010,RO2,1,0.1676
2011,NUTS,2010,RO2,1,0.1708
2012,NUTS,2010,RO2,1,0.1744
2013,NUTS,2010,RO2,1,0.1781
2014,NUTS,2010,RO2,1,0.1823
2015,NUTS,2010,RO2,1,0.1866
2016,NUTS,2010,RO2,1,0.184
2017,NUTS,2010,RO2,1,0.1824
2018,NUTS,2010,RO2,1,0.1789
2019,NUTS,2010,RO2,1,0.1865
2002,NUTS,2010,RO21,2,0.1459
2003,NUTS,2010,RO21,2,0.1238
2004,NUTS,2010,RO21,2,0.1319
2005,NUTS,2010,RO21,2,0.1705
2006,NUTS,2010,RO21,2,0.1943
2007,NUTS,2010,RO21,2,0.1928
2008,NUTS,2010,RO21,2,0.2024
2009,NUTS,2010,RO21,2,0.1947
2010,NUTS,2010,RO21,2,0.1957
2011,NUTS,2010,RO21,2,0.2105
2012,NUTS,2010,RO21,2,0.2145
2013,NUTS,2010,RO21,2,0.2201
2014,NUTS,2010,RO21,2,0.2155
2015,NUTS,2010,RO21,2,0.2156
2016,NUTS,2010,RO21,2,0.2052
2017,NUTS,2010,RO21,2,0.1934
2018,NUTS,2010,RO21,2,0.179
2019,NUTS,2010,RO21,2,0.2034
2002,NUTS,2010,RO22,2,0.1205
2003,NUTS,2010,RO22,2,0.1219
2004,NUTS,2010,RO22,2,0.122
2005,NUTS,2010,RO22,2,0.1275
2006,NUTS,2010,RO22,2,0.1332
2007,NUTS,2010,RO22,2,0.1538
2008,NUTS,2010,RO22,2,0.1096
2009,NUTS,2010,RO22,2,0.116
2010,NUTS,2010,RO22,2,0.1263
2011,NUTS,2010,RO22,2,0.1102
2012,NUTS,2010,RO22,2,0.1133
2013,NUTS,2010,RO22,2,0.1119
2014,NUTS,2010,RO22,2,0.128
2015,NUTS,2010,RO22,2,0.1391
2016,NUTS,2010,RO22,2,0.1492
2017,NUTS,2010,RO22,2,0.1643
2018,NUTS,2010,RO22,2,0.1788
2019,NUTS,2010,RO22,2,0.1582
2002,NUTS,2010,RO3,1,0.5424
2003,NUTS,2010,RO3,1,0.5937
2004,NUTS,2010,RO3,1,0.6385
2005,NUTS,2010,RO3,1,0.7731
2006,NUTS,2010,RO3,1,0.6459
2007,NUTS,2010,RO3,1,0.6871
2008,NUTS,2010,RO3,1,0.682
2009,NUTS,2010,RO3,1,0.6343
2010,NUTS,2010,RO3,1,0.6393
2011,NUTS,2010,RO3,1,0.5471
2012,NUTS,2010,RO3,1,0.6383
2013,NUTS,2010,RO3,1,0.6401
2014,NUTS,2010,RO3,1,0.6139
2015,NUTS,2010,RO3,1,0.6035
2016,NUTS,2010,RO3,1,0.6394
2017,NUTS,2010,RO3,1,0.6126
2018,NUTS,2010,RO3,1,0.6257
2019,NUTS,2010,RO3,1,0.5975
2002,NUTS,2010,RO31,2,0.1401
2003,NUTS,2010,RO31,2,0.1356
2004,NUTS,2010,RO31,2,0.1282
2005,NUTS,2010,RO31,2,0.1604
2006,NUTS,2010,RO31,2,0.1706
2007,NUTS,2010,RO31,2,0.1855
2008,NUTS,2010,RO31,2,0.1901
2009,NUTS,2010,RO31,2,0.1641
2010,NUTS,2010,RO31,2,0.1709
2011,NUTS,2010,RO31,2,0.1056
2012,NUTS,2010,RO31,2,0.1422
2013,NUTS,2010,RO31,2,0.1821
2014,NUTS,2010,RO31,2,0.1635
2015,NUTS,2010,RO31,2,0.1225
2016,NUTS,2010,RO31,2,0.1316
2017,NUTS,2010,RO31,2,0.1097
2018,NUTS,2010,RO31,2,0.1088
2019,NUTS,2010,RO31,2,0.1059
2002,NUTS,2010,RO32,2,1.1987
2003,NUTS,2010,RO32,2,1.3512
2004,NUTS,2010,RO32,2,1.4237
2005,NUTS,2010,RO32,2,1.6709
2006,NUTS,2010,RO32,2,1.3136
2007,NUTS,2010,RO32,2,1.4103
2008,NUTS,2010,RO32,2,1.3897
2009,NUTS,2010,RO32,2,1.2866
2010,NUTS,2010,RO32,2,1.2418
2011,NUTS,2010,RO32,2,1.061
2012,NUTS,2010,RO32,2,1.2383
2013,NUTS,2010,RO32,2,1.2171
2014,NUTS,2010,RO32,2,1.1741
2015,NUTS,2010,RO32,2,1.1669
2016,NUTS,2010,RO32,2,1.214
2017,NUTS,2010,RO32,2,1.1863
2018,NUTS,2010,RO32,2,1.2093
2019,NUTS,2010,RO32,2,1.1443
2002,NUTS,2010,RO4,1,0.1688
2003,NUTS,2010,RO4,1,0.2526
2004,NUTS,2010,RO4,1,0.26
2005,NUTS,2010,RO4,1,0.1872
2006,NUTS,2010,RO4,1,0.174
2007,NUTS,2010,RO4,1,0.2164
2008,NUTS,2010,RO4,1,0.2009
2009,NUTS,2010,RO4,1,0.2498
2010,NUTS,2010,RO4,1,0.2966
2011,NUTS,2010,RO4,1,0.2342
2012,NUTS,2010,RO4,1,0.2536
2013,NUTS,2010,RO4,1,0.2735
2014,NUTS,2010,RO4,1,0.2524
2015,NUTS,2010,RO4,1,0.2764
2016,NUTS,2010,RO4,1,0.2745
2017,NUTS,2010,RO4,1,0.2623
2018,NUTS,2010,RO4,1,0.2353
2019,NUTS,2010,RO4,1,0.232
2002,NUTS,2010,RO41,2,0.1853
2003,NUTS,2010,RO41,2,0.2077
2004,NUTS,2010,RO41,2,0.2125
2005,NUTS,2010,RO41,2,0.206
2006,NUTS,2010,RO41,2,0.2027
2007,NUTS,2010,RO41,2,0.2116
2008,NUTS,2010,RO41,2,0.1992
2009,NUTS,2010,RO41,2,0.2018
2010,NUTS,2010,RO41,2,0.2253
2011,NUTS,2010,RO41,2,0.1797
2012,NUTS,2010,RO41,2,0.1702
2013,NUTS,2010,RO41,2,0.1796
2014,NUTS,2010,RO41,2,0.1771
2015,NUTS,2010,RO41,2,0.2104
2016,NUTS,2010,RO41,2,0.206
2017,NUTS,2010,RO41,2,0.1935
2018,NUTS,2010,RO41,2,0.1204
2019,NUTS,2010,RO41,2,0.1192
2002,NUTS,2010,RO42,2,0.1463
2003,NUTS,2010,RO42,2,0.314
2004,NUTS,2010,RO42,2,0.3235
2005,NUTS,2010,RO42,2,0.1624
2006,NUTS,2010,RO42,2,0.1374
2007,NUTS,2010,RO42,2,0.2223
2008,NUTS,2010,RO42,2,0.2032
2009,NUTS,2010,RO42,2,0.3104
2010,NUTS,2010,RO42,2,0.3843
2011,NUTS,2010,RO42,2,0.302
2012,NUTS,2010,RO42,2,0.3572
2013,NUTS,2010,RO42,2,0.3842
2014,NUTS,2010,RO42,2,0.3424
2015,NUTS,2010,RO42,2,0.3497
2016,NUTS,2010,RO42,2,0.35
2017,NUTS,2010,RO42,2,0.3431
2018,NUTS,2010,RO42,2,0.371
2019,NUTS,2010,RO42,2,0.3621
2010,NUTS,2010,RS,0,0.538
2011,NUTS,2010,RS,0,0.6084
2012,NUTS,2010,RS,0,0.599
2013,NUTS,2010,RS,0,0.6451
2014,NUTS,2010,RS,0,0.6371
2015,NUTS,2010,RS,0,0.6793
2016,NUTS,2010,RS,0,0.6608
2017,NUTS,2010,RS,0,0.6277
2018,NUTS,2010,RS,0,0.62
2019,NUTS,2010,RS,0,0.6163
2020,NUTS,2010,RS,0,0.6278
2018,NUTS,2010,RS1,1,0.887
2019,NUTS,2010,RS1,1,0.8831
2020,NUTS,2010,RS1,1,0.9059
2018,NUTS,2010,RS11,2,1.2617
2019,NUTS,2010,RS11,2,1.2794
2020,NUTS,2010,RS11,2,1.3243
2018,NUTS,2010,RS12,2,0.5292
2019,NUTS,2010,RS12,2,0.501
2020,NUTS,2010,RS12,2,0.5022
2018,NUTS,2010,RS2,1,0.231
2019,NUTS,2010,RS2,1,0.221
2020,NUTS,2010,RS2,1,0.2188
2018,NUTS,2010,RS21,2,0.1715
2019,NUTS,2010,RS21,2,0.1514
2020,NUTS,2010,RS21,2,0.1598
2018,NUTS,2010,RS22,2,0.3159
2019,NUTS,2010,RS22,2,0.3185
2020,NUTS,2010,RS22,2,0.3035
1992,NUTS,2010,RU,0,1.1297
1993,NUTS,2010,RU,0,0.9405
1994,NUTS,2010,RU,0,0.8099
1995,NUTS,2010,RU,0,0.8098
1996,NUTS,2010,RU,0,0.7695
1997,NUTS,2010,RU,0,0.7559
1998,NUTS,2010,RU,0,0.7132
1999,NUTS,2010,RU,0,0.6676
2000,NUTS,2010,RU,0,0.6546
2001,NUTS,2010,RU,0,0.6483
2002,NUTS,2010,RU,0,0.6221
2003,NUTS,2010,RU,0,0.6177
2004,NUTS,2010,RU,0,0.5963
2005,NUTS,2010,RU,0,0.5723
2006,NUTS,2010,RU,0,0.5623
2007,NUTS,2010,RU,0,0.5551
2008,NUTS,2010,RU,0,0.5293
2009,NUTS,2010,RU,0,0.532
2010,NUTS,2010,RU,0,0.5275
2011,NUTS,2010,RU,0,0.5289
2012,NUTS,2010,RU,0,0.5208
2005,NUTS,2010,SE,0,1.9343
2007,NUTS,2010,SE,0,1.5999
2009,NUTS,2010,SE,0,1.6818
2011,NUTS,2010,SE,0,1.8016
2013,NUTS,2010,SE,0,2.2602
2015,NUTS,2010,SE,0,2.3598
2017,NUTS,2010,SE,0,2.2389
2019,NUTS,2010,SE,0,2.2759
2007,NUTS,2010,SE1,1,1.9747
2009,NUTS,2010,SE1,1,2.0541
2011,NUTS,2010,SE1,1,2.0313
2013,NUTS,2010,SE1,1,2.6929
2015,NUTS,2010,SE1,1,2.8409
2017,NUTS,2010,SE1,1,2.5509
2019,NUTS,2010,SE1,1,2.5405
2007,NUTS,2010,SE11,2,2.2185
2009,NUTS,2010,SE11,2,2.0789
2011,NUTS,2010,SE11,2,1.9965
2013,NUTS,2010,SE11,2,2.7702
2015,NUTS,2010,SE11,2,2.8889
2017,NUTS,2010,SE11,2,2.7436
2019,NUTS,2010,SE11,2,2.6226
2007,NUTS,2010,SE12,2,1.6387
2009,NUTS,2010,SE12,2,2.0183
2011,NUTS,2010,SE12,2,2.083
2013,NUTS,2010,SE12,2,2.5762
2015,NUTS,2010,SE12,2,2.7685
2017,NUTS,2010,SE12,2,2.2558
2019,NUTS,2010,SE12,2,2.4144
2007,NUTS,2010,SE2,1,1.4613
2009,NUTS,2010,SE2,1,1.4399
2011,NUTS,2010,SE2,1,1.6679
2013,NUTS,2010,SE2,1,1.9733
2015,NUTS,2010,SE2,1,2.0191
2017,NUTS,2010,SE2,1,2.1414
2007,NUTS,2010,SE21,2,0.96
2009,NUTS,2010,SE21,2,0.7443
2011,NUTS,2010,SE21,2,0.8054
2013,NUTS,2010,SE21,2,1.0506
2015,NUTS,2010,SE21,2,0.9732
2007,NUTS,2010,SE22,2,1.6668
2009,NUTS,2010,SE22,2,1.4841
2011,NUTS,2010,SE22,2,1.4406
2013,NUTS,2010,SE22,2,2.1318
2015,NUTS,2010,SE22,2,2.1392
2017,NUTS,2010,SE22,2,2.0503
2019,NUTS,2010,SE22,2,2.2796
2007,NUTS,2010,SE23,2,1.539
2009,NUTS,2010,SE23,2,1.7121
2011,NUTS,2010,SE23,2,2.1924
2013,NUTS,2010,SE23,2,2.2442
2015,NUTS,2010,SE23,2,2.3715
2017,NUTS,2010,SE23,2,2.7368
2019,NUTS,2010,SE23,2,2.6462
2007,NUTS,2010,SE3,1,0.9529
2009,NUTS,2010,SE3,1,1.0577
2011,NUTS,2010,SE3,1,1.1639
2013,NUTS,2010,SE3,1,1.3426
2015,NUTS,2010,SE3,1,1.3714
2017,NUTS,2010,SE3,1,1.0766
2007,NUTS,2010,SE31,2,0.7201
2009,NUTS,2010,SE31,2,0.731
2011,NUTS,2010,SE31,2,0.8115
2013,NUTS,2010,SE31,2,1.0671
2015,NUTS,2010,SE31,2,1.1318
2017,NUTS,2010,SE31,2,0.8491
2019,NUTS,2010,SE31,2,0.866
2007,NUTS,2010,SE32,2,0.4302
2009,NUTS,2010,SE32,2,0.5763
2011,NUTS,2010,SE32,2,0.606
2013,NUTS,2010,SE32,2,0.6551
2015,NUTS,2010,SE32,2,0.6153
2007,NUTS,2010,SE33,2,1.7019
2009,NUTS,2010,SE33,2,1.9238
2011,NUTS,2010,SE33,2,2.1253
2013,NUTS,2010,SE33,2,2.2729
2015,NUTS,2010,SE33,2,2.2816
2017,NUTS,2010,SE33,2,1.7617
2019,NUTS,2010,SE33,2,2.0012
1997,NUTS,2010,SI,0,0.6987
1998,NUTS,2010,SI,0,0.7377
1999,NUTS,2010,SI,0,0.7806
2000,NUTS,2010,SI,0,0.7482
2001,NUTS,2010,SI,0,0.7548
2002,NUTS,2010,SI,0,0.7904
2003,NUTS,2010,SI,0,0.6175
2004,NUTS,2010,SI,0,0.6371
2005,NUTS,2010,SI,0,0.8264
2006,NUTS,2010,SI,0,0.8826
2007,NUTS,2010,SI,0,0.9135
2008,NUTS,2010,SI,0,1.0384
2009,NUTS,2010,SI,0,1.1017
2010,NUTS,2010,SI,0,1.1863
2011,NUTS,2010,SI,0,1.3797
2012,NUTS,2010,SI,0,1.3751
2013,NUTS,2010,SI,0,1.3747
2014,NUTS,2010,SI,0,1.3719
2015,NUTS,2010,SI,0,1.2649
2016,NUTS,2010,SI,0,1.2592
2017,NUTS,2010,SI,0,1.5042
2018,NUTS,2010,SI,0,1.613
2019,NUTS,2010,SI,0,1.6554
1999,NUTS,2010,SI0,1,0.7563
2000,NUTS,2010,SI0,1,0.7343
2001,NUTS,2010,SI0,1,0.7373
2002,NUTS,2010,SI0,1,0.7618
2003,NUTS,2010,SI0,1,0.6055
2004,NUTS,2010,SI0,1,0.6177
2005,NUTS,2010,SI0,1,0.8053
2006,NUTS,2010,SI0,1,0.8604
2007,NUTS,2010,SI0,1,0.8873
2008,NUTS,2010,SI0,1,1.0164
2009,NUTS,2010,SI0,1,1.065
2010,NUTS,2010,SI0,1,1.1445
2011,NUTS,2010,SI0,1,1.3368
2012,NUTS,2010,SI0,1,1.3382
2013,NUTS,2010,SI0,1,1.3369
2014,NUTS,2010,SI0,1,1.326
2015,NUTS,2010,SI0,1,1.2326
2016,NUTS,2010,SI0,1,1.233
2017,NUTS,2010,SI0,1,1.4679
2018,NUTS,2010,SI0,1,1.5692
2019,NUTS,2010,SI0,1,1.6207
2013,NUTS,2010,SI03,2,0.6477
2014,NUTS,2010,SI03,2,0.6356
2015,NUTS,2010,SI03,2,0.568
2016,NUTS,2010,SI03,2,0.571
2017,NUTS,2010,SI03,2,0.6798
2018,NUTS,2010,SI03,2,0.7861
2019,NUTS,2010,SI03,2,0.8616
2013,NUTS,2010,SI04,2,2.0911
2014,NUTS,2010,SI04,2,2.0901
2015,NUTS,2010,SI04,2,1.9569
2016,NUTS,2010,SI04,2,1.9526
2017,NUTS,2010,SI04,2,2.342
2018,NUTS,2010,SI04,2,2.4226
2019,NUTS,2010,SI04,2,2.4404
1997,NUTS,2010,SK,0,0.7533
1998,NUTS,2010,SK,0,0.7774
1999,NUTS,2010,SK,0,0.7259
2000,NUTS,2010,SK,0,0.7513
2001,NUTS,2010,SK,0,0.7529
2002,NUTS,2010,SK,0,0.7264
2003,NUTS,2010,SK,0,0.7478
2004,NUTS,2010,SK,0,0.8034
2005,NUTS,2010,SK,0,0.7941
2006,NUTS,2010,SK,0,0.8199
2007,NUTS,2010,SK,0,0.8245
2008,NUTS,2010,SK,0,0.8177
2009,NUTS,2010,SK,0,0.9014
2010,NUTS,2010,SK,0,1.0139
2011,NUTS,2010,SK,0,1.0435
2012,NUTS,2010,SK,0,1.0524
2013,NUTS,2010,SK,0,1.0256
2014,NUTS,2010,SK,0,1.0381
2015,NUTS,2010,SK,0,0.9865
2016,NUTS,2010,SK,0,1.0511
2017,NUTS,2010,SK,0,1.0436
2018,NUTS,2010,SK,0,1.1034
2019,NUTS,2010,SK,0,1.102
2020,NUTS,2010,SK,0,1.1192
2000,NUTS,2010,SK01,2,2.3778
2001,NUTS,2010,SK01,2,2.3789
2002,NUTS,2010,SK01,2,2.4962
2003,NUTS,2010,SK01,2,2.5457
2004,NUTS,2010,SK01,2,2.7838
2005,NUTS,2010,SK01,2,2.5761
2006,NUTS,2010,SK01,2,2.789
2007,NUTS,2010,SK01,2,2.7434
2008,NUTS,2010,SK01,2,2.7627
2009,NUTS,2010,SK01,2,3.1612
