year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_total_hc_t
2013,NUTS,2010,UKG1,2,9987.0
2014,NUTS,2010,UKG1,2,12672.0
2015,NUTS,2010,UKG1,2,13045.0
2016,NUTS,2010,UKG1,2,12282.0
2017,NUTS,2010,UKG1,2,17954.0
2018,NUTS,2010,UKG1,2,20939.0
2011,NUTS,2010,UKG2,2,4502.0
2012,NUTS,2010,UKG2,2,4427.0
2013,NUTS,2010,UKG2,2,4790.0
2014,NUTS,2010,UKG2,2,5316.0
2015,NUTS,2010,UKG2,2,6100.0
2016,NUTS,2010,UKG2,2,6100.0
2017,NUTS,2010,UKG2,2,6956.0
2018,NUTS,2010,UKG2,2,7718.0
2011,NUTS,2010,UKG3,2,23963.0
2012,NUTS,2010,UKG3,2,25165.0
2013,NUTS,2010,UKG3,2,28034.0
2014,NUTS,2010,UKG3,2,30395.0
2015,NUTS,2010,UKG3,2,31264.0
2016,NUTS,2010,UKG3,2,32090.0
2017,NUTS,2010,UKG3,2,33796.0
2018,NUTS,2010,UKG3,2,34614.0
2011,NUTS,2010,UKH,1,68856.0
2012,NUTS,2010,UKH,1,66669.0
2013,NUTS,2010,UKH,1,71555.0
2014,NUTS,2010,UKH,1,74393.0
2015,NUTS,2010,UKH,1,77844.0
2016,NUTS,2010,UKH,1,80144.0
2017,NUTS,2010,UKH,1,83841.0
2018,NUTS,2010,UKH,1,86829.0
2011,NUTS,2010,UKH1,2,39894.0
2012,NUTS,2010,UKH1,2,39723.0
2013,NUTS,2010,UKH1,2,41124.0
2014,NUTS,2010,UKH1,2,43760.0
2015,NUTS,2010,UKH1,2,46063.0
2016,NUTS,2010,UKH1,2,47018.0
2017,NUTS,2010,UKH1,2,50150.0
2018,NUTS,2010,UKH1,2,53516.0
2011,NUTS,2010,UKH2,2,16949.0
2012,NUTS,2010,UKH2,2,16838.0
2013,NUTS,2010,UKH2,2,20526.0
2014,NUTS,2010,UKH2,2,20190.0
2015,NUTS,2010,UKH2,2,20847.0
2016,NUTS,2010,UKH2,2,21831.0
2017,NUTS,2010,UKH2,2,22616.0
2018,NUTS,2010,UKH2,2,22554.0
2011,NUTS,2010,UKH3,2,12012.0
2012,NUTS,2010,UKH3,2,10108.0
2013,NUTS,2010,UKH3,2,9906.0
2014,NUTS,2010,UKH3,2,10444.0
2015,NUTS,2010,UKH3,2,10934.0
2016,NUTS,2010,UKH3,2,11295.0
2017,NUTS,2010,UKH3,2,11075.0
2018,NUTS,2010,UKH3,2,10758.0
2011,NUTS,2010,UKI,1,91285.0
2012,NUTS,2010,UKI,1,95618.0
2013,NUTS,2010,UKI,1,93084.0
2014,NUTS,2010,UKI,1,101194.0
2015,NUTS,2010,UKI,1,104280.0
2016,NUTS,2010,UKI,1,107640.0
2017,NUTS,2010,UKI,1,115354.0
2018,NUTS,2010,UKI,1,118502.0
2011,NUTS,2010,UKI3,2,63492.0
2012,NUTS,2010,UKI3,2,65017.0
2013,NUTS,2010,UKI3,2,62536.0
2014,NUTS,2010,UKI3,2,66249.0
2015,NUTS,2010,UKI3,2,66738.0
2016,NUTS,2010,UKI3,2,69831.0
2017,NUTS,2010,UKI3,2,73276.0
2018,NUTS,2010,UKI3,2,76398.0
2011,NUTS,2010,UKI4,2,12100.0
2012,NUTS,2010,UKI4,2,12076.0
2013,NUTS,2010,UKI4,2,13064.0
2014,NUTS,2010,UKI4,2,15136.0
2015,NUTS,2010,UKI4,2,16422.0
2016,NUTS,2010,UKI4,2,16677.0
2017,NUTS,2010,UKI4,2,17821.0
2018,NUTS,2010,UKI4,2,19679.0
2011,NUTS,2010,UKI5,2,2646.0
2012,NUTS,2010,UKI5,2,2724.0
2013,NUTS,2010,UKI5,2,2764.0
2014,NUTS,2010,UKI5,2,2915.0
2015,NUTS,2010,UKI5,2,3066.0
2016,NUTS,2010,UKI5,2,3102.0
2017,NUTS,2010,UKI5,2,3013.0
2018,NUTS,2010,UKI5,2,3424.0
2011,NUTS,2010,UKI6,2,3227.0
2012,NUTS,2010,UKI6,2,2961.0
2013,NUTS,2010,UKI6,2,3212.0
2014,NUTS,2010,UKI6,2,3877.0
2015,NUTS,2010,UKI6,2,3333.0
2016,NUTS,2010,UKI6,2,3609.0
2017,NUTS,2010,UKI6,2,4059.0
2018,NUTS,2010,UKI6,2,3920.0
2011,NUTS,2010,UKI7,2,9821.0
2012,NUTS,2010,UKI7,2,12840.0
2013,NUTS,2010,UKI7,2,11508.0
2014,NUTS,2010,UKI7,2,13018.0
2015,NUTS,2010,UKI7,2,14721.0
2016,NUTS,2010,UKI7,2,14422.0
2017,NUTS,2010,UKI7,2,17185.0
2018,NUTS,2010,UKI7,2,15082.0
2011,NUTS,2010,UKJ,1,95539.0
2012,NUTS,2010,UKJ,1,100582.0
2013,NUTS,2010,UKJ,1,106569.0
2014,NUTS,2010,UKJ,1,110720.0
2015,NUTS,2010,UKJ,1,114431.0
2016,NUTS,2010,UKJ,1,118290.0
2017,NUTS,2010,UKJ,1,119998.0
2018,NUTS,2010,UKJ,1,126717.0
2011,NUTS,2010,UKJ1,2,43169.0
2012,NUTS,2010,UKJ1,2,46933.0
2013,NUTS,2010,UKJ1,2,50390.0
2014,NUTS,2010,UKJ1,2,53571.0
2015,NUTS,2010,UKJ1,2,54866.0
2016,NUTS,2010,UKJ1,2,58376.0
2017,NUTS,2010,UKJ1,2,59267.0
2018,NUTS,2010,UKJ1,2,63586.0
2011,NUTS,2010,UKJ2,2,20719.0
2012,NUTS,2010,UKJ2,2,22349.0
2013,NUTS,2010,UKJ2,2,23210.0
2014,NUTS,2010,UKJ2,2,23390.0
2015,NUTS,2010,UKJ2,2,24388.0
2016,NUTS,2010,UKJ2,2,25059.0
2017,NUTS,2010,UKJ2,2,26097.0
2018,NUTS,2010,UKJ2,2,26862.0
2011,NUTS,2010,UKJ3,2,22624.0
2012,NUTS,2010,UKJ3,2,23061.0
2013,NUTS,2010,UKJ3,2,24196.0
2014,NUTS,2010,UKJ3,2,24634.0
2015,NUTS,2010,UKJ3,2,25519.0
2016,NUTS,2010,UKJ3,2,25085.0
2017,NUTS,2010,UKJ3,2,24388.0
2018,NUTS,2010,UKJ3,2,25734.0
2011,NUTS,2010,UKJ4,2,9028.0
2012,NUTS,2010,UKJ4,2,8239.0
2013,NUTS,2010,UKJ4,2,8773.0
2014,NUTS,2010,UKJ4,2,9124.0
2015,NUTS,2010,UKJ4,2,9658.0
2016,NUTS,2010,UKJ4,2,9769.0
2017,NUTS,2010,UKJ4,2,10246.0
2018,NUTS,2010,UKJ4,2,10535.0
2011,NUTS,2010,UKK,1,41970.0
2012,NUTS,2010,UKK,1,43120.0
2013,NUTS,2010,UKK,1,44115.0
2014,NUTS,2010,UKK,1,46304.0
2015,NUTS,2010,UKK,1,47790.0
2016,NUTS,2010,UKK,1,49615.0
2017,NUTS,2010,UKK,1,53708.0
2018,NUTS,2010,UKK,1,55761.0
2011,NUTS,2010,UKK1,2,29140.0
2012,NUTS,2010,UKK1,2,30492.0
2013,NUTS,2010,UKK1,2,31163.0
2014,NUTS,2010,UKK1,2,31692.0
2015,NUTS,2010,UKK1,2,32204.0
2016,NUTS,2010,UKK1,2,33704.0
2017,NUTS,2010,UKK1,2,35945.0
2018,NUTS,2010,UKK1,2,37664.0
2011,NUTS,2010,UKK2,2,3981.0
2012,NUTS,2010,UKK2,2,4088.0
2013,NUTS,2010,UKK2,2,4326.0
2014,NUTS,2010,UKK2,2,4826.0
2015,NUTS,2010,UKK2,2,5454.0
2016,NUTS,2010,UKK2,2,5553.0
2017,NUTS,2010,UKK2,2,6210.0
2018,NUTS,2010,UKK2,2,6331.0
2011,NUTS,2010,UKK3,2,768.0
2012,NUTS,2010,UKK3,2,780.0
2013,NUTS,2010,UKK3,2,699.0
2014,NUTS,2010,UKK3,2,792.0
2015,NUTS,2010,UKK3,2,958.0
2016,NUTS,2010,UKK3,2,967.0
2017,NUTS,2010,UKK3,2,1188.0
2018,NUTS,2010,UKK3,2,1085.0
2011,NUTS,2010,UKK4,2,8081.0
2012,NUTS,2010,UKK4,2,7760.0
2013,NUTS,2010,UKK4,2,7927.0
2014,NUTS,2010,UKK4,2,8989.0
2015,NUTS,2010,UKK4,2,9174.0
2016,NUTS,2010,UKK4,2,9391.0
2017,NUTS,2010,UKK4,2,10365.0
2018,NUTS,2010,UKK4,2,10682.0
2011,NUTS,2010,UKL,1,21829.0
2012,NUTS,2010,UKL,1,20491.0
2013,NUTS,2010,UKL,1,21594.0
2014,NUTS,2010,UKL,1,23075.0
2015,NUTS,2010,UKL,1,22686.0
2016,NUTS,2010,UKL,1,23679.0
2017,NUTS,2010,UKL,1,25845.0
2018,NUTS,2010,UKL,1,27225.0
2011,NUTS,2010,UKL1,2,9596.0
2012,NUTS,2010,UKL1,2,8921.0
2013,NUTS,2010,UKL1,2,9758.0
2014,NUTS,2010,UKL1,2,12302.0
2015,NUTS,2010,UKL1,2,11885.0
2016,NUTS,2010,UKL1,2,12205.0
2017,NUTS,2010,UKL1,2,13557.0
2018,NUTS,2010,UKL1,2,14268.0
2011,NUTS,2010,UKL2,2,12233.0
2012,NUTS,2010,UKL2,2,11570.0
2013,NUTS,2010,UKL2,2,11836.0
2014,NUTS,2010,UKL2,2,10774.0
2015,NUTS,2010,UKL2,2,10800.0
2016,NUTS,2010,UKL2,2,11474.0
2017,NUTS,2010,UKL2,2,12288.0
2018,NUTS,2010,UKL2,2,12957.0
2011,NUTS,2010,UKM,1,49594.0
2012,NUTS,2010,UKM,1,50708.0
2013,NUTS,2010,UKM,1,56018.0
2014,NUTS,2010,UKM,1,58138.0
2015,NUTS,2010,UKM,1,60549.0
2016,NUTS,2010,UKM,1,64636.0
2017,NUTS,2010,UKM,1,67739.0
2018,NUTS,2010,UKM,1,69329.0
2012,NUTS,2010,UKM2,2,23643.0
2013,NUTS,2010,UKM2,2,26276.0
2014,NUTS,2010,UKM2,2,27667.0
2015,NUTS,2010,UKM2,2,33417.0
2016,NUTS,2010,UKM2,2,34964.0
2017,NUTS,2010,UKM2,2,12559.0
2012,NUTS,2010,UKM3,2,17980.0
2013,NUTS,2010,UKM3,2,19792.0
2014,NUTS,2010,UKM3,2,20618.0
2015,NUTS,2010,UKM3,2,19627.0
2016,NUTS,2010,UKM3,2,20803.0
2017,NUTS,2010,UKM3,2,6915.0
2012,NUTS,2010,UKM5,2,8379.0
2013,NUTS,2010,UKM5,2,9220.0
2014,NUTS,2010,UKM5,2,9162.0
2015,NUTS,2010,UKM5,2,6801.0
2016,NUTS,2010,UKM5,2,8132.0
2017,NUTS,2010,UKM5,2,7683.0
2018,NUTS,2010,UKM5,2,7576.0
2012,NUTS,2010,UKM6,2,706.0
2013,NUTS,2010,UKM6,2,729.0
2014,NUTS,2010,UKM6,2,691.0
2015,NUTS,2010,UKM6,2,705.0
2016,NUTS,2010,UKM6,2,737.0
2017,NUTS,2010,UKM6,2,995.0
2018,NUTS,2010,UKM6,2,975.0
2014,NUTS,2010,UKM7,2,27667.0
2015,NUTS,2010,UKM7,2,33417.0
2016,NUTS,2010,UKM7,2,34964.0
2017,NUTS,2010,UKM7,2,37288.0
2018,NUTS,2010,UKM7,2,38759.0
2014,NUTS,2010,UKM8,2,18723.0
2015,NUTS,2010,UKM8,2,18339.0
2016,NUTS,2010,UKM8,2,19278.0
2017,NUTS,2010,UKM8,2,20030.0
2018,NUTS,2010,UKM8,2,20254.0
2014,NUTS,2010,UKM9,2,1895.0
2015,NUTS,2010,UKM9,2,1288.0
2016,NUTS,2010,UKM9,2,1525.0
2017,NUTS,2010,UKM9,2,1742.0
2018,NUTS,2010,UKM9,2,1765.0
2011,NUTS,2010,UKN,1,12235.0
2012,NUTS,2010,UKN,1,13552.0
2013,NUTS,2010,UKN,1,12568.0
2014,NUTS,2010,UKN,1,14095.0
2015,NUTS,2010,UKN,1,15343.0
2016,NUTS,2010,UKN,1,17141.0
2017,NUTS,2010,UKN,1,16800.0
2018,NUTS,2010,UKN,1,17847.0
2011,NUTS,2010,UKN0,2,12235.0
2012,NUTS,2010,UKN0,2,13552.0
2013,NUTS,2010,UKN0,2,12568.0
2014,NUTS,2010,UKN0,2,14095.0
2015,NUTS,2010,UKN0,2,15343.0
2016,NUTS,2010,UKN0,2,17141.0
2017,NUTS,2010,UKN0,2,16800.0
2018,NUTS,2010,UKN0,2,17847.0
