year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_pc_act_fte_rse_hes_f
2004,NUTS,2010,PT30,2,0.0736
2005,NUTS,2010,PT30,2,0.0744
2006,NUTS,2010,PT30,2,0.0871
2007,NUTS,2010,PT30,2,0.0971
2008,NUTS,2010,PT30,2,0.157
2009,NUTS,2010,PT30,2,0.1106
2010,NUTS,2010,PT30,2,0.1118
2011,NUTS,2010,PT30,2,0.0988
2012,NUTS,2010,PT30,2,0.0959
2013,NUTS,2010,PT30,2,0.1121
2014,NUTS,2010,PT30,2,0.1197
2015,NUTS,2010,PT30,2,0.127
2016,NUTS,2010,PT30,2,0.1434
2017,NUTS,2010,PT30,2,0.1469
2018,NUTS,2010,PT30,2,0.1635
2019,NUTS,2010,PT30,2,0.1307
2020,NUTS,2010,PT30,2,0.1254
1999,NUTS,2010,RO,0,0.0167
2000,NUTS,2010,RO,0,0.0182
2001,NUTS,2010,RO,0,0.0234
2002,NUTS,2010,RO,0,0.0348
2003,NUTS,2010,RO,0,0.0521
2004,NUTS,2010,RO,0,0.0576
2005,NUTS,2010,RO,0,0.0506
2006,NUTS,2010,RO,0,0.0605
2007,NUTS,2010,RO,0,0.0538
2008,NUTS,2010,RO,0,0.0772
2009,NUTS,2010,RO,0,0.1018
2010,NUTS,2010,RO,0,0.1137
2011,NUTS,2010,RO,0,0.098
2012,NUTS,2010,RO,0,0.0941
2013,NUTS,2010,RO,0,0.0932
2014,NUTS,2010,RO,0,0.087
2015,NUTS,2010,RO,0,0.0911
2016,NUTS,2010,RO,0,0.0935
2017,NUTS,2010,RO,0,0.0951
2018,NUTS,2010,RO,0,0.0931
2019,NUTS,2010,RO,0,0.0919
2002,NUTS,2010,RO1,1,0.0144
2003,NUTS,2010,RO1,1,0.0208
2004,NUTS,2010,RO1,1,0.0544
2005,NUTS,2010,RO1,1,0.0366
2006,NUTS,2010,RO1,1,0.0507
2007,NUTS,2010,RO1,1,0.0524
2008,NUTS,2010,RO1,1,0.0943
2009,NUTS,2010,RO1,1,0.0967
2010,NUTS,2010,RO1,1,0.1289
2011,NUTS,2010,RO1,1,0.0988
2012,NUTS,2010,RO1,1,0.0789
2013,NUTS,2010,RO1,1,0.0735
2014,NUTS,2010,RO1,1,0.0773
2015,NUTS,2010,RO1,1,0.0731
2016,NUTS,2010,RO1,1,0.0726
2017,NUTS,2010,RO1,1,0.0718
2018,NUTS,2010,RO1,1,0.0801
2019,NUTS,2010,RO1,1,0.0839
2002,NUTS,2010,RO11,2,0.0104
2003,NUTS,2010,RO11,2,0.0073
2004,NUTS,2010,RO11,2,0.0714
2005,NUTS,2010,RO11,2,0.0432
2006,NUTS,2010,RO11,2,0.0627
2007,NUTS,2010,RO11,2,0.0567
2008,NUTS,2010,RO11,2,0.1186
2009,NUTS,2010,RO11,2,0.1236
2010,NUTS,2010,RO11,2,0.1229
2011,NUTS,2010,RO11,2,0.101
2012,NUTS,2010,RO11,2,0.0503
2013,NUTS,2010,RO11,2,0.0496
2014,NUTS,2010,RO11,2,0.0702
2015,NUTS,2010,RO11,2,0.0606
2016,NUTS,2010,RO11,2,0.0625
2017,NUTS,2010,RO11,2,0.0606
2018,NUTS,2010,RO11,2,0.0568
2019,NUTS,2010,RO11,2,0.0651
2002,NUTS,2010,RO12,2,0.0187
2003,NUTS,2010,RO12,2,0.0357
2004,NUTS,2010,RO12,2,0.0351
2005,NUTS,2010,RO12,2,0.0289
2006,NUTS,2010,RO12,2,0.0367
2007,NUTS,2010,RO12,2,0.0473
2008,NUTS,2010,RO12,2,0.0668
2009,NUTS,2010,RO12,2,0.0667
2010,NUTS,2010,RO12,2,0.1367
2011,NUTS,2010,RO12,2,0.0959
2012,NUTS,2010,RO12,2,0.1173
2013,NUTS,2010,RO12,2,0.1052
2014,NUTS,2010,RO12,2,0.0867
2015,NUTS,2010,RO12,2,0.0892
2016,NUTS,2010,RO12,2,0.0855
2017,NUTS,2010,RO12,2,0.0865
2018,NUTS,2010,RO12,2,0.1126
2019,NUTS,2010,RO12,2,0.1087
2002,NUTS,2010,RO2,1,0.0267
2003,NUTS,2010,RO2,1,0.0246
2004,NUTS,2010,RO2,1,0.027
2005,NUTS,2010,RO2,1,0.019
2006,NUTS,2010,RO2,1,0.0306
2007,NUTS,2010,RO2,1,0.0377
2008,NUTS,2010,RO2,1,0.0498
2009,NUTS,2010,RO2,1,0.0431
2010,NUTS,2010,RO2,1,0.0361
2011,NUTS,2010,RO2,1,0.0429
2012,NUTS,2010,RO2,1,0.0489
2013,NUTS,2010,RO2,1,0.0496
2014,NUTS,2010,RO2,1,0.0522
2015,NUTS,2010,RO2,1,0.0542
2016,NUTS,2010,RO2,1,0.0527
2017,NUTS,2010,RO2,1,0.0532
2018,NUTS,2010,RO2,1,0.0542
2019,NUTS,2010,RO2,1,0.0548
2002,NUTS,2010,RO21,2,0.0347
2003,NUTS,2010,RO21,2,0.0308
2004,NUTS,2010,RO21,2,0.0315
2005,NUTS,2010,RO21,2,0.0218
2006,NUTS,2010,RO21,2,0.0351
2007,NUTS,2010,RO21,2,0.0462
2008,NUTS,2010,RO21,2,0.0718
2009,NUTS,2010,RO21,2,0.0565
2010,NUTS,2010,RO21,2,0.0473
2011,NUTS,2010,RO21,2,0.0522
2012,NUTS,2010,RO21,2,0.06
2013,NUTS,2010,RO21,2,0.0631
2014,NUTS,2010,RO21,2,0.0698
2015,NUTS,2010,RO21,2,0.072
2016,NUTS,2010,RO21,2,0.0642
2017,NUTS,2010,RO21,2,0.0606
2018,NUTS,2010,RO21,2,0.0546
2019,NUTS,2010,RO21,2,0.0595
2002,NUTS,2010,RO22,2,0.0141
2003,NUTS,2010,RO22,2,0.0151
2004,NUTS,2010,RO22,2,0.02
2005,NUTS,2010,RO22,2,0.0145
2006,NUTS,2010,RO22,2,0.0239
2007,NUTS,2010,RO22,2,0.0239
2008,NUTS,2010,RO22,2,0.0145
2009,NUTS,2010,RO22,2,0.0215
2010,NUTS,2010,RO22,2,0.0183
2011,NUTS,2010,RO22,2,0.028
2012,NUTS,2010,RO22,2,0.0309
2013,NUTS,2010,RO22,2,0.0266
2014,NUTS,2010,RO22,2,0.0205
2015,NUTS,2010,RO22,2,0.0229
2016,NUTS,2010,RO22,2,0.0325
2017,NUTS,2010,RO22,2,0.0399
2018,NUTS,2010,RO22,2,0.0535
2019,NUTS,2010,RO22,2,0.0464
2002,NUTS,2010,RO3,1,0.0544
2003,NUTS,2010,RO3,1,0.0975
2004,NUTS,2010,RO3,1,0.0751
2005,NUTS,2010,RO3,1,0.1024
2006,NUTS,2010,RO3,1,0.1049
2007,NUTS,2010,RO3,1,0.0648
2008,NUTS,2010,RO3,1,0.1046
2009,NUTS,2010,RO3,1,0.1175
2010,NUTS,2010,RO3,1,0.1163
2011,NUTS,2010,RO3,1,0.0711
2012,NUTS,2010,RO3,1,0.0733
2013,NUTS,2010,RO3,1,0.0675
2014,NUTS,2010,RO3,1,0.0731
2015,NUTS,2010,RO3,1,0.0819
2016,NUTS,2010,RO3,1,0.1041
2017,NUTS,2010,RO3,1,0.1094
2018,NUTS,2010,RO3,1,0.1252
2019,NUTS,2010,RO3,1,0.124
2002,NUTS,2010,RO31,2,0.0029
2003,NUTS,2010,RO31,2,0.0042
2004,NUTS,2010,RO31,2,0.0061
2005,NUTS,2010,RO31,2,0.012
2006,NUTS,2010,RO31,2,0.0196
2007,NUTS,2010,RO31,2,0.024
2008,NUTS,2010,RO31,2,0.0179
2009,NUTS,2010,RO31,2,0.0213
2010,NUTS,2010,RO31,2,0.0192
2011,NUTS,2010,RO31,2,0.0177
2012,NUTS,2010,RO31,2,0.0183
2013,NUTS,2010,RO31,2,0.0164
2014,NUTS,2010,RO31,2,0.0157
2015,NUTS,2010,RO31,2,0.0198
2016,NUTS,2010,RO31,2,0.0207
2017,NUTS,2010,RO31,2,0.014
2018,NUTS,2010,RO31,2,0.0155
2019,NUTS,2010,RO31,2,0.0167
2002,NUTS,2010,RO32,2,0.1371
2003,NUTS,2010,RO32,2,0.2439
2004,NUTS,2010,RO32,2,0.1784
2005,NUTS,2010,RO32,2,0.2295
2006,NUTS,2010,RO32,2,0.2208
2007,NUTS,2010,RO32,2,0.1223
2008,NUTS,2010,RO32,2,0.2256
2009,NUTS,2010,RO32,2,0.2456
2010,NUTS,2010,RO32,2,0.2326
2011,NUTS,2010,RO32,2,0.1305
2012,NUTS,2010,RO32,2,0.1362
2013,NUTS,2010,RO32,2,0.127
2014,NUTS,2010,RO32,2,0.1395
2015,NUTS,2010,RO32,2,0.1507
2016,NUTS,2010,RO32,2,0.1901
2017,NUTS,2010,RO32,2,0.2092
2018,NUTS,2010,RO32,2,0.2373
2019,NUTS,2010,RO32,2,0.2295
2002,NUTS,2010,RO4,1,0.0289
2003,NUTS,2010,RO4,1,0.0501
2004,NUTS,2010,RO4,1,0.0654
2005,NUTS,2010,RO4,1,0.0335
2006,NUTS,2010,RO4,1,0.0431
2007,NUTS,2010,RO4,1,0.05
2008,NUTS,2010,RO4,1,0.04
2009,NUTS,2010,RO4,1,0.057
2010,NUTS,2010,RO4,1,0.096
2011,NUTS,2010,RO4,1,0.1262
2012,NUTS,2010,RO4,1,0.1233
2013,NUTS,2010,RO4,1,0.1365
2014,NUTS,2010,RO4,1,0.0938
2015,NUTS,2010,RO4,1,0.1168
2016,NUTS,2010,RO4,1,0.1031
2017,NUTS,2010,RO4,1,0.0997
2018,NUTS,2010,RO4,1,0.0523
2019,NUTS,2010,RO4,1,0.0465
2002,NUTS,2010,RO41,2,0.0224
2003,NUTS,2010,RO41,2,0.0329
2004,NUTS,2010,RO41,2,0.0326
2005,NUTS,2010,RO41,2,0.035
2006,NUTS,2010,RO41,2,0.0433
2007,NUTS,2010,RO41,2,0.0461
2008,NUTS,2010,RO41,2,0.0432
2009,NUTS,2010,RO41,2,0.0452
2010,NUTS,2010,RO41,2,0.0512
2011,NUTS,2010,RO41,2,0.1041
2012,NUTS,2010,RO41,2,0.1035
2013,NUTS,2010,RO41,2,0.1075
2014,NUTS,2010,RO41,2,0.0729
2015,NUTS,2010,RO41,2,0.0873
2016,NUTS,2010,RO41,2,0.0911
2017,NUTS,2010,RO41,2,0.0853
2018,NUTS,2010,RO41,2,0.0215
2019,NUTS,2010,RO41,2,0.0226
2002,NUTS,2010,RO42,2,0.0383
2003,NUTS,2010,RO42,2,0.0744
2004,NUTS,2010,RO42,2,0.1101
2005,NUTS,2010,RO42,2,0.0316
2006,NUTS,2010,RO42,2,0.0428
2007,NUTS,2010,RO42,2,0.0549
2008,NUTS,2010,RO42,2,0.036
2009,NUTS,2010,RO42,2,0.0721
2010,NUTS,2010,RO42,2,0.1522
2011,NUTS,2010,RO42,2,0.1548
2012,NUTS,2010,RO42,2,0.1496
2013,NUTS,2010,RO42,2,0.1722
2014,NUTS,2010,RO42,2,0.1208
2015,NUTS,2010,RO42,2,0.1518
2016,NUTS,2010,RO42,2,0.1173
2017,NUTS,2010,RO42,2,0.1174
2018,NUTS,2010,RO42,2,0.0909
2019,NUTS,2010,RO42,2,0.0749
2010,NUTS,2010,RS,0,0.297
2011,NUTS,2010,RS,0,0.325
2012,NUTS,2010,RS,0,0.3215
2013,NUTS,2010,RS,0,0.3278
2014,NUTS,2010,RS,0,0.3185
2015,NUTS,2010,RS,0,0.3819
2016,NUTS,2010,RS,0,0.3702
2017,NUTS,2010,RS,0,0.3661
2018,NUTS,2010,RS,0,0.3779
2019,NUTS,2010,RS,0,0.3753
2020,NUTS,2010,RS,0,0.4029
2018,NUTS,2010,RS1,1,0.5043
2019,NUTS,2010,RS1,1,0.502
2020,NUTS,2010,RS1,1,0.5465
2018,NUTS,2010,RS11,2,0.6056
2019,NUTS,2010,RS11,2,0.6108
2020,NUTS,2010,RS11,2,0.667
2018,NUTS,2010,RS12,2,0.3958
2019,NUTS,2010,RS12,2,0.3862
2020,NUTS,2010,RS12,2,0.419
2018,NUTS,2010,RS2,1,0.1929
2019,NUTS,2010,RS2,1,0.184
2020,NUTS,2010,RS2,1,0.1867
2018,NUTS,2010,RS21,2,0.1369
2019,NUTS,2010,RS21,2,0.1257
2020,NUTS,2010,RS21,2,0.1386
2018,NUTS,2010,RS22,2,0.2724
2019,NUTS,2010,RS22,2,0.2661
2020,NUTS,2010,RS22,2,0.2553
1997,NUTS,2010,SE,0,0.1783
1999,NUTS,2010,SE,0,0.2197
2001,NUTS,2010,SE,0,0.2482
2005,NUTS,2010,SE,0,0.2605
2007,NUTS,2010,SE,0,0.2457
2009,NUTS,2010,SE,0,0.2688
2011,NUTS,2010,SE,0,0.2831
2013,NUTS,2010,SE,0,0.3046
2015,NUTS,2010,SE,0,0.3063
2017,NUTS,2010,SE,0,0.3139
2019,NUTS,2010,SE,0,0.3432
2001,NUTS,2010,SE1,1,0.3423
2017,NUTS,2010,SE1,1,0.37
2019,NUTS,2010,SE1,1,0.3865
2001,NUTS,2010,SE11,2,0.303
2017,NUTS,2010,SE11,2,0.3473
2019,NUTS,2010,SE11,2,0.3386
2001,NUTS,2010,SE12,2,0.3975
2017,NUTS,2010,SE12,2,0.4051
2019,NUTS,2010,SE12,2,0.4616
2001,NUTS,2010,SE2,1,0.1868
2017,NUTS,2010,SE2,1,0.2243
2019,NUTS,2010,SE2,1,0.2615
2001,NUTS,2010,SE21,2,0.0609
2017,NUTS,2010,SE21,2,0.1095
2019,NUTS,2010,SE21,2,0.1147
2001,NUTS,2010,SE22,2,0.2544
2017,NUTS,2010,SE22,2,0.2669
2019,NUTS,2010,SE22,2,0.3331
2001,NUTS,2010,SE23,2,0.1966
2017,NUTS,2010,SE23,2,0.2401
2019,NUTS,2010,SE23,2,0.2701
2001,NUTS,2010,SE3,1,0.1704
2017,NUTS,2010,SE3,1,0.2087
2019,NUTS,2010,SE3,1,0.2368
2001,NUTS,2010,SE31,2,0.0655
2017,NUTS,2010,SE31,2,0.1062
2019,NUTS,2010,SE31,2,0.1055
2001,NUTS,2010,SE32,2,0.0555
2017,NUTS,2010,SE32,2,0.069
2019,NUTS,2010,SE32,2,0.1052
2001,NUTS,2010,SE33,2,0.4175
2017,NUTS,2010,SE33,2,0.4666
2019,NUTS,2010,SE33,2,0.5586
1997,NUTS,2010,SI,0,0.09
1998,NUTS,2010,SI,0,0.0968
1999,NUTS,2010,SI,0,0.1023
2000,NUTS,2010,SI,0,0.1067
2001,NUTS,2010,SI,0,0.1078
2002,NUTS,2010,SI,0,0.1126
2003,NUTS,2010,SI,0,0.0965
2004,NUTS,2010,SI,0,0.0956
2005,NUTS,2010,SI,0,0.1379
2006,NUTS,2010,SI,0,0.1434
2007,NUTS,2010,SI,0,0.143
2008,NUTS,2010,SI,0,0.1545
2009,NUTS,2010,SI,0,0.1806
2010,NUTS,2010,SI,0,0.2097
2011,NUTS,2010,SI,0,0.2349
2012,NUTS,2010,SI,0,0.2219
2013,NUTS,2010,SI,0,0.212
2014,NUTS,2010,SI,0,0.206
2015,NUTS,2010,SI,0,0.1898
2016,NUTS,2010,SI,0,0.1864
2017,NUTS,2010,SI,0,0.1872
2018,NUTS,2010,SI,0,0.1964
2019,NUTS,2010,SI,0,0.2161
1999,NUTS,2010,SI0,1,0.0992
2000,NUTS,2010,SI0,1,0.1043
2001,NUTS,2010,SI0,1,0.106
2002,NUTS,2010,SI0,1,0.1086
2003,NUTS,2010,SI0,1,0.0947
2004,NUTS,2010,SI0,1,0.0927
2005,NUTS,2010,SI0,1,0.1348
2006,NUTS,2010,SI0,1,0.1402
2007,NUTS,2010,SI0,1,0.1391
2008,NUTS,2010,SI0,1,0.1512
2009,NUTS,2010,SI0,1,0.1754
2010,NUTS,2010,SI0,1,0.2036
2011,NUTS,2010,SI0,1,0.2283
2012,NUTS,2010,SI0,1,0.2168
2013,NUTS,2010,SI0,1,0.2071
2014,NUTS,2010,SI0,1,0.1999
2015,NUTS,2010,SI0,1,0.1857
2016,NUTS,2010,SI0,1,0.1829
2017,NUTS,2010,SI0,1,0.1837
2018,NUTS,2010,SI0,1,0.192
2019,NUTS,2010,SI0,1,0.2125
2013,NUTS,2010,SI03,2,0.0652
2014,NUTS,2010,SI03,2,0.0633
2015,NUTS,2010,SI03,2,0.0535
2016,NUTS,2010,SI03,2,0.0538
2017,NUTS,2010,SI03,2,0.0487
2018,NUTS,2010,SI03,2,0.0553
2019,NUTS,2010,SI03,2,0.0673
2013,NUTS,2010,SI04,2,0.362
2014,NUTS,2010,SI04,2,0.35
2015,NUTS,2010,SI04,2,0.329
2016,NUTS,2010,SI04,2,0.3205
2017,NUTS,2010,SI04,2,0.3293
2018,NUTS,2010,SI04,2,0.3414
2019,NUTS,2010,SI04,2,0.3682
1998,NUTS,2010,SK,0,0.1634
1999,NUTS,2010,SK,0,0.1472
2000,NUTS,2010,SK,0,0.1737
2001,NUTS,2010,SK,0,0.1739
2002,NUTS,2010,SK,0,0.165
2003,NUTS,2010,SK,0,0.187
2004,NUTS,2010,SK,0,0.2319
2005,NUTS,2010,SK,0,0.2315
2006,NUTS,2010,SK,0,0.2746
2007,NUTS,2010,SK,0,0.2875
2008,NUTS,2010,SK,0,0.3044
2009,NUTS,2010,SK,0,0.314
2010,NUTS,2010,SK,0,0.3575
2011,NUTS,2010,SK,0,0.3719
2012,NUTS,2010,SK,0,0.3493
2013,NUTS,2010,SK,0,0.3421
2014,NUTS,2010,SK,0,0.3164
2015,NUTS,2010,SK,0,0.3043
2016,NUTS,2010,SK,0,0.2808
2017,NUTS,2010,SK,0,0.3049
2018,NUTS,2010,SK,0,0.3221
2019,NUTS,2010,SK,0,0.3385
2020,NUTS,2010,SK,0,0.3539
2000,NUTS,2010,SK01,2,0.6599
2001,NUTS,2010,SK01,2,0.6005
2002,NUTS,2010,SK01,2,0.6194
2003,NUTS,2010,SK01,2,0.6955
2004,NUTS,2010,SK01,2,0.9146
2005,NUTS,2010,SK01,2,0.8117
2006,NUTS,2010,SK01,2,1.0701
2007,NUTS,2010,SK01,2,1.0827
2008,NUTS,2010,SK01,2,1.0684
2009,NUTS,2010,SK01,2,1.1727
2010,NUTS,2010,SK01,2,1.5502
2011,NUTS,2010,SK01,2,1.6077
2012,NUTS,2010,SK01,2,1.4129
2013,NUTS,2010,SK01,2,1.2665
2014,NUTS,2010,SK01,2,1.2146
2015,NUTS,2010,SK01,2,1.134
2016,NUTS,2010,SK01,2,0.9785
2017,NUTS,2010,SK01,2,1.0272
2018,NUTS,2010,SK01,2,1.1077
2019,NUTS,2010,SK01,2,1.1507
2020,NUTS,2010,SK01,2,1.2392
2000,NUTS,2010,SK02,2,0.0515
2001,NUTS,2010,SK02,2,0.066
2002,NUTS,2010,SK02,2,0.0561
2003,NUTS,2010,SK02,2,0.0725
2004,NUTS,2010,SK02,2,0.1009
2005,NUTS,2010,SK02,2,0.117
2006,NUTS,2010,SK02,2,0.1212
2007,NUTS,2010,SK02,2,0.1345
2008,NUTS,2010,SK02,2,0.1365
2009,NUTS,2010,SK02,2,0.1618
2010,NUTS,2010,SK02,2,0.1736
2011,NUTS,2010,SK02,2,0.1782
2012,NUTS,2010,SK02,2,0.1803
2013,NUTS,2010,SK02,2,0.2265
2014,NUTS,2010,SK02,2,0.1779
2015,NUTS,2010,SK02,2,0.1734
2016,NUTS,2010,SK02,2,0.1571
2017,NUTS,2010,SK02,2,0.1914
2018,NUTS,2010,SK02,2,0.1862
2019,NUTS,2010,SK02,2,0.1875
2020,NUTS,2010,SK02,2,0.2041
2000,NUTS,2010,SK03,2,0.0911
2001,NUTS,2010,SK03,2,0.0909
2002,NUTS,2010,SK03,2,0.0823
2003,NUTS,2010,SK03,2,0.1049
2004,NUTS,2010,SK03,2,0.1138
2005,NUTS,2010,SK03,2,0.1175
2006,NUTS,2010,SK03,2,0.1313
2007,NUTS,2010,SK03,2,0.1254
2008,NUTS,2010,SK03,2,0.1616
2009,NUTS,2010,SK03,2,0.1918
2010,NUTS,2010,SK03,2,0.1903
2011,NUTS,2010,SK03,2,0.1998
2012,NUTS,2010,SK03,2,0.1903
2013,NUTS,2010,SK03,2,0.1743
2014,NUTS,2010,SK03,2,0.1864
2015,NUTS,2010,SK03,2,0.172
2016,NUTS,2010,SK03,2,0.1923
2017,NUTS,2010,SK03,2,0.1886
2018,NUTS,2010,SK03,2,0.2009
2019,NUTS,2010,SK03,2,0.2225
2020,NUTS,2010,SK03,2,0.2082
2000,NUTS,2010,SK04,2,0.1559
2001,NUTS,2010,SK04,2,0.1743
2002,NUTS,2010,SK04,2,0.1575
2003,NUTS,2010,SK04,2,0.1562
2004,NUTS,2010,SK04,2,0.173
2005,NUTS,2010,SK04,2,0.1954
2006,NUTS,2010,SK04,2,0.2047
2007,NUTS,2010,SK04,2,0.2237
2008,NUTS,2010,SK04,2,0.2582
2009,NUTS,2010,SK04,2,0.256
2010,NUTS,2010,SK04,2,0.2414
2011,NUTS,2010,SK04,2,0.2571
2012,NUTS,2010,SK04,2,0.265
2013,NUTS,2010,SK04,2,0.2752
2014,NUTS,2010,SK04,2,0.2565
2015,NUTS,2010,SK04,2,0.2626
2016,NUTS,2010,SK04,2,0.2288
2017,NUTS,2010,SK04,2,0.2524
2018,NUTS,2010,SK04,2,0.2753
2019,NUTS,2010,SK04,2,0.2882
2020,NUTS,2010,SK04,2,0.2971
2006,NUTS,2010,TR,0,0.1855
2007,NUTS,2010,TR,0,0.2064
2008,NUTS,2010,TR,0,0.1997
2009,NUTS,2010,TR,0,0.1933
2010,NUTS,2010,TR,0,0.1891
2011,NUTS,2010,TR,0,0.1931
2012,NUTS,2010,TR,0,0.2146
2013,NUTS,2010,TR,0,0.2126
2014,NUTS,2010,TR,0,0.203
2015,NUTS,2010,TR,0,0.2036
2016,NUTS,2010,TR,0,0.1845
2017,NUTS,2010,TR,0,0.1853
2018,NUTS,2010,TR,0,0.1869
2019,NUTS,2010,TR,0,0.1926
2020,NUTS,2010,TR,0,0.2133
