year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_pc_emp_fte_rse_t
2016,NUTS,2010,UKD6,2,0.0913
2017,NUTS,2010,UKD6,2,0.0915
2018,NUTS,2010,UKD6,2,0.096
2011,NUTS,2010,UKD7,2,0.4812
2012,NUTS,2010,UKD7,2,0.4898
2013,NUTS,2010,UKD7,2,0.5246
2014,NUTS,2010,UKD7,2,0.5566
2015,NUTS,2010,UKD7,2,0.5581
2016,NUTS,2010,UKD7,2,0.5918
2017,NUTS,2010,UKD7,2,0.6324
2018,NUTS,2010,UKD7,2,0.5961
2011,NUTS,2010,UKE,1,0.5012
2012,NUTS,2010,UKE,1,0.5083
2013,NUTS,2010,UKE,1,0.5275
2014,NUTS,2010,UKE,1,0.5505
2015,NUTS,2010,UKE,1,0.5803
2016,NUTS,2010,UKE,1,0.5552
2017,NUTS,2010,UKE,1,0.5653
2018,NUTS,2010,UKE,1,0.5598
2011,NUTS,2010,UKE1,2,0.2158
2012,NUTS,2010,UKE1,2,0.2405
2013,NUTS,2010,UKE1,2,0.2366
2014,NUTS,2010,UKE1,2,0.2429
2015,NUTS,2010,UKE1,2,0.2408
2016,NUTS,2010,UKE1,2,0.2199
2017,NUTS,2010,UKE1,2,0.2048
2018,NUTS,2010,UKE1,2,0.1717
2011,NUTS,2010,UKE2,2,0.4805
2012,NUTS,2010,UKE2,2,0.4818
2013,NUTS,2010,UKE2,2,0.5184
2014,NUTS,2010,UKE2,2,0.5483
2015,NUTS,2010,UKE2,2,0.5395
2016,NUTS,2010,UKE2,2,0.5418
2017,NUTS,2010,UKE2,2,0.5607
2018,NUTS,2010,UKE2,2,0.5802
2011,NUTS,2010,UKE3,2,0.7072
2012,NUTS,2010,UKE3,2,0.7166
2013,NUTS,2010,UKE3,2,0.7392
2014,NUTS,2010,UKE3,2,0.7496
2015,NUTS,2010,UKE3,2,0.8244
2016,NUTS,2010,UKE3,2,0.7969
2017,NUTS,2010,UKE3,2,0.7946
2018,NUTS,2010,UKE3,2,0.7748
2011,NUTS,2010,UKE4,2,0.511
2012,NUTS,2010,UKE4,2,0.5029
2013,NUTS,2010,UKE4,2,0.5225
2014,NUTS,2010,UKE4,2,0.5537
2015,NUTS,2010,UKE4,2,0.5912
2016,NUTS,2010,UKE4,2,0.5563
2017,NUTS,2010,UKE4,2,0.5734
2018,NUTS,2010,UKE4,2,0.5743
2011,NUTS,2010,UKF,1,0.4457
2012,NUTS,2010,UKF,1,0.4638
2013,NUTS,2010,UKF,1,0.4687
2014,NUTS,2010,UKF,1,0.4648
2015,NUTS,2010,UKF,1,0.4711
2016,NUTS,2010,UKF,1,0.4504
2017,NUTS,2010,UKF,1,0.4595
2018,NUTS,2010,UKF,1,0.4433
2011,NUTS,2010,UKF1,2,0.5204
2012,NUTS,2010,UKF1,2,0.5333
2013,NUTS,2010,UKF1,2,0.5572
2014,NUTS,2010,UKF1,2,0.5615
2015,NUTS,2010,UKF1,2,0.5474
2016,NUTS,2010,UKF1,2,0.5339
2017,NUTS,2010,UKF1,2,0.5542
2018,NUTS,2010,UKF1,2,0.519
2011,NUTS,2010,UKF2,2,0.5036
2012,NUTS,2010,UKF2,2,0.5074
2013,NUTS,2010,UKF2,2,0.5017
2014,NUTS,2010,UKF2,2,0.4919
2015,NUTS,2010,UKF2,2,0.5
2016,NUTS,2010,UKF2,2,0.4661
2017,NUTS,2010,UKF2,2,0.464
2018,NUTS,2010,UKF2,2,0.4631
2011,NUTS,2010,UKF3,2,0.0953
2012,NUTS,2010,UKF3,2,0.1334
2013,NUTS,2010,UKF3,2,0.1385
2014,NUTS,2010,UKF3,2,0.1417
2015,NUTS,2010,UKF3,2,0.1627
2016,NUTS,2010,UKF3,2,0.1531
2017,NUTS,2010,UKF3,2,0.1653
2018,NUTS,2010,UKF3,2,0.1669
2011,NUTS,2010,UKG,1,0.3457
2012,NUTS,2010,UKG,1,0.3468
2013,NUTS,2010,UKG,1,0.3473
2014,NUTS,2010,UKG,1,0.3709
2015,NUTS,2010,UKG,1,0.3782
2016,NUTS,2010,UKG,1,0.3688
2017,NUTS,2010,UKG,1,0.3901
2018,NUTS,2010,UKG,1,0.3909
2011,NUTS,2010,UKG1,2,0.023
2012,NUTS,2010,UKG1,2,0.0248
2013,NUTS,2010,UKG1,2,0.0256
2014,NUTS,2010,UKG1,2,0.0259
2015,NUTS,2010,UKG1,2,0.0291
2016,NUTS,2010,UKG1,2,0.0295
2017,NUTS,2010,UKG1,2,0.0295
2018,NUTS,2010,UKG1,2,0.0299
2011,NUTS,2010,UKG2,2,0.0945
2012,NUTS,2010,UKG2,2,0.0935
2013,NUTS,2010,UKG2,2,0.1014
2014,NUTS,2010,UKG2,2,0.1214
2015,NUTS,2010,UKG2,2,0.1187
2016,NUTS,2010,UKG2,2,0.1157
2017,NUTS,2010,UKG2,2,0.1141
2018,NUTS,2010,UKG2,2,0.1019
2011,NUTS,2010,UKG3,2,0.6854
2012,NUTS,2010,UKG3,2,0.6924
2013,NUTS,2010,UKG3,2,0.6923
2014,NUTS,2010,UKG3,2,0.7192
2015,NUTS,2010,UKG3,2,0.7403
2016,NUTS,2010,UKG3,2,0.7136
2017,NUTS,2010,UKG3,2,0.7537
2018,NUTS,2010,UKG3,2,0.754
2011,NUTS,2010,UKH,1,0.4666
2012,NUTS,2010,UKH,1,0.4768
2013,NUTS,2010,UKH,1,0.488
2014,NUTS,2010,UKH,1,0.4853
2015,NUTS,2010,UKH,1,0.4845
2016,NUTS,2010,UKH,1,0.4808
2017,NUTS,2010,UKH,1,0.4947
2018,NUTS,2010,UKH,1,0.4731
2011,NUTS,2010,UKH1,2,0.8373
2012,NUTS,2010,UKH1,2,0.8643
2013,NUTS,2010,UKH1,2,0.9144
2014,NUTS,2010,UKH1,2,0.88
2015,NUTS,2010,UKH1,2,0.8935
2016,NUTS,2010,UKH1,2,0.8861
2017,NUTS,2010,UKH1,2,0.9251
2018,NUTS,2010,UKH1,2,0.8811
2011,NUTS,2010,UKH2,2,0.2518
2012,NUTS,2010,UKH2,2,0.2512
2013,NUTS,2010,UKH2,2,0.2359
2014,NUTS,2010,UKH2,2,0.2393
2015,NUTS,2010,UKH2,2,0.2377
2016,NUTS,2010,UKH2,2,0.2381
2017,NUTS,2010,UKH2,2,0.2425
2018,NUTS,2010,UKH2,2,0.2319
2011,NUTS,2010,UKH3,2,0.1683
2012,NUTS,2010,UKH3,2,0.1696
2013,NUTS,2010,UKH3,2,0.1671
2014,NUTS,2010,UKH3,2,0.1745
2015,NUTS,2010,UKH3,2,0.1736
2016,NUTS,2010,UKH3,2,0.1642
2017,NUTS,2010,UKH3,2,0.1737
2018,NUTS,2010,UKH3,2,0.1691
2011,NUTS,2010,UKI,1,0.7907
2012,NUTS,2010,UKI,1,0.7827
2013,NUTS,2010,UKI,1,0.7852
2014,NUTS,2010,UKI,1,0.7617
2015,NUTS,2010,UKI,1,0.7533
2016,NUTS,2010,UKI,1,0.7346
2017,NUTS,2010,UKI,1,0.7261
2018,NUTS,2010,UKI,1,0.7141
2011,NUTS,2010,UKI3,2,4.3861
2012,NUTS,2010,UKI3,2,4.2298
2013,NUTS,2010,UKI3,2,4.3929
2014,NUTS,2010,UKI3,2,4.1723
2015,NUTS,2010,UKI3,2,4.2148
2016,NUTS,2010,UKI3,2,4.0368
2017,NUTS,2010,UKI3,2,4.2784
2018,NUTS,2010,UKI3,2,4.1321
2011,NUTS,2010,UKI4,2,0.402
2012,NUTS,2010,UKI4,2,0.3942
2013,NUTS,2010,UKI4,2,0.3844
2014,NUTS,2010,UKI4,2,0.3644
2015,NUTS,2010,UKI4,2,0.3485
2016,NUTS,2010,UKI4,2,0.3439
2017,NUTS,2010,UKI4,2,0.3308
2018,NUTS,2010,UKI4,2,0.3242
2011,NUTS,2010,UKI5,2,0.085
2012,NUTS,2010,UKI5,2,0.0843
2013,NUTS,2010,UKI5,2,0.0827
2014,NUTS,2010,UKI5,2,0.0792
2015,NUTS,2010,UKI5,2,0.07
2016,NUTS,2010,UKI5,2,0.0648
2017,NUTS,2010,UKI5,2,0.0641
2018,NUTS,2010,UKI5,2,0.0583
2011,NUTS,2010,UKI6,2,0.0878
2012,NUTS,2010,UKI6,2,0.0837
2013,NUTS,2010,UKI6,2,0.0794
2014,NUTS,2010,UKI6,2,0.0815
2015,NUTS,2010,UKI6,2,0.0855
2016,NUTS,2010,UKI6,2,0.0916
2017,NUTS,2010,UKI6,2,0.0911
2018,NUTS,2010,UKI6,2,0.0894
2011,NUTS,2010,UKI7,2,0.2165
2012,NUTS,2010,UKI7,2,0.2059
2013,NUTS,2010,UKI7,2,0.2213
2014,NUTS,2010,UKI7,2,0.2115
2015,NUTS,2010,UKI7,2,0.2054
2016,NUTS,2010,UKI7,2,0.1945
2017,NUTS,2010,UKI7,2,0.1941
2018,NUTS,2010,UKI7,2,0.1873
2011,NUTS,2010,UKJ,1,0.5217
2012,NUTS,2010,UKJ,1,0.5285
2013,NUTS,2010,UKJ,1,0.5358
2014,NUTS,2010,UKJ,1,0.5564
2015,NUTS,2010,UKJ,1,0.5595
2016,NUTS,2010,UKJ,1,0.5506
2017,NUTS,2010,UKJ,1,0.5333
2018,NUTS,2010,UKJ,1,0.5386
2011,NUTS,2010,UKJ1,2,0.9832
2012,NUTS,2010,UKJ1,2,0.9983
2013,NUTS,2010,UKJ1,2,1.0295
2014,NUTS,2010,UKJ1,2,1.0816
2015,NUTS,2010,UKJ1,2,1.09
2016,NUTS,2010,UKJ1,2,1.0787
2017,NUTS,2010,UKJ1,2,1.0408
2018,NUTS,2010,UKJ1,2,1.053
2011,NUTS,2010,UKJ2,2,0.3298
2012,NUTS,2010,UKJ2,2,0.3209
2013,NUTS,2010,UKJ2,2,0.3225
2014,NUTS,2010,UKJ2,2,0.3286
2015,NUTS,2010,UKJ2,2,0.3222
2016,NUTS,2010,UKJ2,2,0.3049
2017,NUTS,2010,UKJ2,2,0.3027
2018,NUTS,2010,UKJ2,2,0.3181
2011,NUTS,2010,UKJ3,2,0.5223
2012,NUTS,2010,UKJ3,2,0.5248
2013,NUTS,2010,UKJ3,2,0.5017
2014,NUTS,2010,UKJ3,2,0.5131
2015,NUTS,2010,UKJ3,2,0.5283
2016,NUTS,2010,UKJ3,2,0.5222
2017,NUTS,2010,UKJ3,2,0.499
2018,NUTS,2010,UKJ3,2,0.4774
2011,NUTS,2010,UKJ4,2,0.1628
2012,NUTS,2010,UKJ4,2,0.1812
2013,NUTS,2010,UKJ4,2,0.2102
2014,NUTS,2010,UKJ4,2,0.2141
2015,NUTS,2010,UKJ4,2,0.2167
2016,NUTS,2010,UKJ4,2,0.2257
2017,NUTS,2010,UKJ4,2,0.2256
2018,NUTS,2010,UKJ4,2,0.2229
2011,NUTS,2010,UKK,1,0.3626
2012,NUTS,2010,UKK,1,0.3635
2013,NUTS,2010,UKK,1,0.3663
2014,NUTS,2010,UKK,1,0.3652
2015,NUTS,2010,UKK,1,0.3621
2016,NUTS,2010,UKK,1,0.3636
2017,NUTS,2010,UKK,1,0.3719
2018,NUTS,2010,UKK,1,0.3719
2011,NUTS,2010,UKK1,2,0.4933
2012,NUTS,2010,UKK1,2,0.4915
2013,NUTS,2010,UKK1,2,0.4908
2014,NUTS,2010,UKK1,2,0.492
2015,NUTS,2010,UKK1,2,0.4906
2016,NUTS,2010,UKK1,2,0.4811
2017,NUTS,2010,UKK1,2,0.4882
2018,NUTS,2010,UKK1,2,0.4785
2011,NUTS,2010,UKK2,2,0.0674
2012,NUTS,2010,UKK2,2,0.0797
2013,NUTS,2010,UKK2,2,0.0848
2014,NUTS,2010,UKK2,2,0.0951
2015,NUTS,2010,UKK2,2,0.0953
2016,NUTS,2010,UKK2,2,0.1041
2017,NUTS,2010,UKK2,2,0.097
2018,NUTS,2010,UKK2,2,0.0965
2011,NUTS,2010,UKK3,2,0.0334
2012,NUTS,2010,UKK3,2,0.0322
2013,NUTS,2010,UKK3,2,0.0323
2014,NUTS,2010,UKK3,2,0.0301
2015,NUTS,2010,UKK3,2,0.0254
2016,NUTS,2010,UKK3,2,0.0233
2017,NUTS,2010,UKK3,2,0.0307
2018,NUTS,2010,UKK3,2,0.0335
2011,NUTS,2010,UKK4,2,0.5531
2012,NUTS,2010,UKK4,2,0.5472
2013,NUTS,2010,UKK4,2,0.5751
2014,NUTS,2010,UKK4,2,0.5592
2015,NUTS,2010,UKK4,2,0.5313
2016,NUTS,2010,UKK4,2,0.5475
2017,NUTS,2010,UKK4,2,0.5686
2018,NUTS,2010,UKK4,2,0.586
2011,NUTS,2010,UKL,1,0.486
2012,NUTS,2010,UKL,1,0.4883
2013,NUTS,2010,UKL,1,0.477
2014,NUTS,2010,UKL,1,0.4632
2015,NUTS,2010,UKL,1,0.4504
2016,NUTS,2010,UKL,1,0.4633
2017,NUTS,2010,UKL,1,0.4777
2018,NUTS,2010,UKL,1,0.4706
2011,NUTS,2010,UKL1,2,0.3894
2012,NUTS,2010,UKL1,2,0.3867
2013,NUTS,2010,UKL1,2,0.373
2014,NUTS,2010,UKL1,2,0.3786
2015,NUTS,2010,UKL1,2,0.3548
2016,NUTS,2010,UKL1,2,0.3626
2017,NUTS,2010,UKL1,2,0.3861
2018,NUTS,2010,UKL1,2,0.3827
2011,NUTS,2010,UKL2,2,0.637
2012,NUTS,2010,UKL2,2,0.6519
2013,NUTS,2010,UKL2,2,0.6425
2014,NUTS,2010,UKL2,2,0.5977
2015,NUTS,2010,UKL2,2,0.6078
2016,NUTS,2010,UKL2,2,0.6328
2017,NUTS,2010,UKL2,2,0.6208
2018,NUTS,2010,UKL2,2,0.6078
2011,NUTS,2010,UKM,1,0.7066
2012,NUTS,2010,UKM,1,0.7126
2013,NUTS,2010,UKM,1,0.7278
2014,NUTS,2010,UKM,1,0.7362
2015,NUTS,2010,UKM,1,0.7426
2016,NUTS,2010,UKM,1,0.7448
2017,NUTS,2010,UKM,1,0.7517
2018,NUTS,2010,UKM,1,0.7528
2012,NUTS,2010,UKM2,2,1.0157
2013,NUTS,2010,UKM2,2,1.0325
2014,NUTS,2010,UKM2,2,1.0405
2015,NUTS,2010,UKM2,2,1.0531
2016,NUTS,2010,UKM2,2,1.0598
2012,NUTS,2010,UKM3,2,0.6089
2013,NUTS,2010,UKM3,2,0.6381
2014,NUTS,2010,UKM3,2,0.6578
2015,NUTS,2010,UKM3,2,0.6688
2016,NUTS,2010,UKM3,2,0.6627
2012,NUTS,2010,UKM5,2,0.7023
2013,NUTS,2010,UKM5,2,0.7288
2014,NUTS,2010,UKM5,2,0.7099
2015,NUTS,2010,UKM5,2,0.6855
2016,NUTS,2010,UKM5,2,0.6718
2017,NUTS,2010,UKM5,2,0.6828
2018,NUTS,2010,UKM5,2,0.7041
2012,NUTS,2010,UKM6,2,0.0289
2013,NUTS,2010,UKM6,2,0.0349
2014,NUTS,2010,UKM6,2,0.0344
2015,NUTS,2010,UKM6,2,0.0297
2016,NUTS,2010,UKM6,2,0.0451
2017,NUTS,2010,UKM6,2,0.0619
2018,NUTS,2010,UKM6,2,0.0702
2014,NUTS,2010,UKM7,2,1.1073
2015,NUTS,2010,UKM7,2,1.1127
2016,NUTS,2010,UKM7,2,1.1092
2017,NUTS,2010,UKM7,2,0.967
2018,NUTS,2010,UKM7,2,1.0598
2014,NUTS,2010,UKM8,2,0.9925
2015,NUTS,2010,UKM8,2,0.9698
2016,NUTS,2010,UKM8,2,0.9556
2017,NUTS,2010,UKM8,2,1.1738
2018,NUTS,2010,UKM8,2,0.9966
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2011,NUTS,2010,UKN,1,0.3625
2012,NUTS,2010,UKN,1,0.3454
2013,NUTS,2010,UKN,1,0.347
2014,NUTS,2010,UKN,1,0.3516
2015,NUTS,2010,UKN,1,0.3528
2016,NUTS,2010,UKN,1,0.3514
2017,NUTS,2010,UKN,1,0.385
2018,NUTS,2010,UKN,1,0.3856
2011,NUTS,2010,UKN0,2,0.3625
2012,NUTS,2010,UKN0,2,0.3454
2013,NUTS,2010,UKN0,2,0.347
2014,NUTS,2010,UKN0,2,0.3516
2015,NUTS,2010,UKN0,2,0.3528
2016,NUTS,2010,UKN0,2,0.3514
2017,NUTS,2010,UKN0,2,0.385
2018,NUTS,2010,UKN0,2,0.3856
