year,region_type,region_year_spec,region_id,region_level,sdg_07_project_specialisation
2015,NUTS,2013,AT,0,1.16
2015,NUTS,2013,BE,0,1.02
2015,NUTS,2013,CY,0,2.26
2015,NUTS,2013,CZ,0,0.82
2015,NUTS,2013,DE,0,1.25
2015,NUTS,2013,DK,0,0.95
2015,NUTS,2013,EE,0,0.67
2015,NUTS,2013,ES,0,1.32
2015,NUTS,2013,FI,0,1.03
2015,NUTS,2013,FR,0,1.02
2015,NUTS,2013,HR,0,1.35
2015,NUTS,2013,HU,0,0.51
2015,NUTS,2013,IE,0,0.86
2015,NUTS,2013,IT,0,1.0
2015,NUTS,2013,LT,0,1.68
2015,NUTS,2013,LU,0,1.47
2015,NUTS,2013,LV,0,1.44
2015,NUTS,2013,MT,0,1.53
2015,NUTS,2013,NL,0,0.66
2015,NUTS,2013,PL,0,0.51
2015,NUTS,2013,PT,0,0.6
2015,NUTS,2013,RO,0,0.74
2015,NUTS,2013,SE,0,0.82
2015,NUTS,2013,SI,0,1.23
2015,NUTS,2013,SK,0,0.9
2015,NUTS,2013,UK,0,0.8
2016,NUTS,2016,AT,0,0.78
2016,NUTS,2016,BE,0,1.1
2016,NUTS,2016,BG,0,1.03
2016,NUTS,2016,CY,0,1.07
2016,NUTS,2016,CZ,0,1.62
2016,NUTS,2016,DE,0,1.2
2016,NUTS,2016,DK,0,1.03
2016,NUTS,2016,EE,0,1.47
2016,NUTS,2016,ES,0,0.93
2016,NUTS,2016,FI,0,1.31
2016,NUTS,2016,FR,0,0.89
2016,NUTS,2016,HR,0,0.75
2016,NUTS,2016,HU,0,1.06
2016,NUTS,2016,IE,0,0.68
2016,NUTS,2016,IT,0,1.06
2016,NUTS,2016,LT,0,0.41
2016,NUTS,2016,LU,0,0.51
2016,NUTS,2016,LV,0,1.28
2016,NUTS,2016,MT,0,1.52
2016,NUTS,2016,NL,0,1.06
2016,NUTS,2016,PL,0,1.23
2016,NUTS,2016,PT,0,0.67
2016,NUTS,2016,RO,0,0.74
2016,NUTS,2016,SE,0,0.89
2016,NUTS,2016,SI,0,1.38
2016,NUTS,2016,SK,0,0.55
2016,NUTS,2016,UK,0,0.65
2017,NUTS,2016,AT,0,1.28
2017,NUTS,2016,BE,0,0.81
2017,NUTS,2016,BG,0,3.26
2017,NUTS,2016,CY,0,2.26
2017,NUTS,2016,CZ,0,1.1
2017,NUTS,2016,DE,0,1.1
2017,NUTS,2016,DK,0,0.95
2017,NUTS,2016,EE,0,0.73
2017,NUTS,2016,ES,0,1.1
2017,NUTS,2016,FI,0,1.15
2017,NUTS,2016,FR,0,0.75
2017,NUTS,2016,HR,0,1.69
2017,NUTS,2016,HU,0,0.67
2017,NUTS,2016,IE,0,0.64
2017,NUTS,2016,IT,0,1.14
2017,NUTS,2016,LT,0,1.54
2017,NUTS,2016,LU,0,1.44
2017,NUTS,2016,LV,0,1.81
2017,NUTS,2016,NL,0,0.81
2017,NUTS,2016,PL,0,0.93
2017,NUTS,2016,PT,0,0.99
2017,NUTS,2016,RO,0,0.98
2017,NUTS,2016,SE,0,1.04
2017,NUTS,2016,SI,0,1.41
2017,NUTS,2016,SK,0,1.71
2017,NUTS,2016,UK,0,0.72
2018,NUTS,2016,AT,0,1.11
2018,NUTS,2016,BE,0,0.94
2018,NUTS,2016,CY,0,1.41
2018,NUTS,2016,CZ,0,0.77
2018,NUTS,2016,DE,0,1.0
2018,NUTS,2016,DK,0,0.91
2018,NUTS,2016,EE,0,1.53
2018,NUTS,2016,ES,0,1.33
2018,NUTS,2016,FI,0,1.1
2018,NUTS,2016,FR,0,0.77
2018,NUTS,2016,HR,0,1.42
2018,NUTS,2016,HU,0,0.6
2018,NUTS,2016,IE,0,0.85
2018,NUTS,2016,IT,0,1.24
2018,NUTS,2016,LT,0,1.51
2018,NUTS,2016,LU,0,0.94
2018,NUTS,2016,LV,0,1.14
2018,NUTS,2016,MT,0,4.1
2018,NUTS,2016,NL,0,0.93
2018,NUTS,2016,PL,0,0.58
2018,NUTS,2016,PT,0,0.93
2018,NUTS,2016,RO,0,1.36
2018,NUTS,2016,SE,0,0.72
2018,NUTS,2016,SI,0,1.27
2018,NUTS,2016,SK,0,1.88
2018,NUTS,2016,UK,0,0.61
2019,NUTS,2016,AT,0,1.05
2019,NUTS,2016,BE,0,1.18
2019,NUTS,2016,BG,0,2.41
2019,NUTS,2016,CY,0,1.01
2019,NUTS,2016,CZ,0,1.36
2019,NUTS,2016,DE,0,1.18
2019,NUTS,2016,DK,0,0.64
2019,NUTS,2016,EE,0,0.47
2019,NUTS,2016,ES,0,0.96
2019,NUTS,2016,FI,0,1.38
2019,NUTS,2016,FR,0,0.98
2019,NUTS,2016,HR,0,1.8
2019,NUTS,2016,HU,0,1.34
2019,NUTS,2016,IE,0,0.76
2019,NUTS,2016,IT,0,0.86
2019,NUTS,2016,LT,0,0.89
2019,NUTS,2016,LU,0,0.79
2019,NUTS,2016,LV,0,1.16
2019,NUTS,2016,NL,0,0.86
2019,NUTS,2016,PL,0,1.15
2019,NUTS,2016,PT,0,1.13
2019,NUTS,2016,RO,0,0.89
2019,NUTS,2016,SE,0,0.83
2019,NUTS,2016,SI,0,1.4
2019,NUTS,2016,SK,0,0.95
2019,NUTS,2016,UK,0,0.6
2020,NUTS,2016,AT,0,0.85
2020,NUTS,2016,BE,0,1.1
2020,NUTS,2016,BG,0,1.68
2020,NUTS,2016,CY,0,0.62
2020,NUTS,2016,CZ,0,1.29
2020,NUTS,2016,DE,0,1.17
2020,NUTS,2016,DK,0,1.08
2020,NUTS,2016,EE,0,0.75
2020,NUTS,2016,ES,0,0.84
2020,NUTS,2016,FI,0,1.07
2020,NUTS,2016,FR,0,0.74
2020,NUTS,2016,HR,0,0.84
2020,NUTS,2016,HU,0,0.5
2020,NUTS,2016,IE,0,0.6
2020,NUTS,2016,IT,0,1.14
2020,NUTS,2016,LT,0,0.76
2020,NUTS,2016,LU,0,0.6
2020,NUTS,2016,LV,0,0.76
2020,NUTS,2016,NL,0,1.22
2020,NUTS,2016,PL,0,1.28
2020,NUTS,2016,PT,0,1.23
